순번_정류장ID,8-2804850,9-2803212,10-2803210,11-2803361,12-2807505,13-2807521,14-2806171,15-2800565,16-2806015,17-2800567,18-2807460,19-2800347,20-2800346,21-2805193,22-2800592,23-2805250,24-2805252,25-2805254,26-2800680,27-2800722,28-2807301,29-2803514,30-2803093,31-2803107,32-2803121,33-2803125,34-2803225,35-2803233,36-2803124,37-2803100,38-2803087,39-2802637,40-2802652,41-2802647,42-2802648,43-2802649,44-2800819,45-2800815,46-2800817,47-2801800
8-2804850,0,0.456866,2.094842,2.400614,12.149813,21.881370999999998,22.687848000000002,24.178222,24.545505,24.745024,24.983649,25.226808,25.486653,25.817619,26.150841,26.585835999999997,27.031167,27.485536,29.445037,30.265209000000002,31.261774,30.74308,29.941928000000004,29.680232,29.489126000000002,29.490855,29.302084999999998,28.867839,29.388314,29.894927000000003,29.840801000000003,30.324621,30.523605,30.901021000000004,31.377377000000003,31.584535,32.326143,32.581075,33.103116,33.296341999999996
9-2803212,,0,1.637976,1.943748,12.606679,22.338237,23.144714,24.635088,25.002371,25.20189,25.440514999999998,25.683674,25.943519000000002,26.274485,26.607707,27.042702000000002,27.488033,27.942402,29.901903000000004,30.722075,31.71864,31.198946000000003,30.397794,30.137097999999998,29.945991999999997,29.946721000000004,29.758951,29.326705,29.84618,30.353793,30.296667,30.779487,30.979471000000004,31.358887,31.834242,32.041401,32.783009,33.037941,33.560982,33.753208
10-2803210,,,0,0.305772,11.566930000000001,21.298488,22.104965,23.595339000000003,23.962622,24.162142000000003,24.400766,24.643925,24.90377,25.234735999999998,25.567957999999997,26.002953,26.448284,26.902653000000004,28.862154999999998,29.682326,30.678890999999997,30.160196999999997,29.359045000000002,29.095349,28.905243,28.907971999999997,28.719203000000004,28.286956,28.805431,29.313044,29.256918,29.741738,29.940721999999997,30.317138,30.794494,31.002652,31.74326,31.998192,32.521233,32.713459
11-2803361,,,,0,11.261158,20.992716,21.799194,23.289568,23.65685,23.856370000000002,24.094994,24.338154,24.597998999999998,24.928964,25.262186,25.697182,26.142513,26.596881,28.556383,29.376554,30.371119,29.852425,29.054273,28.789578000000002,28.599471,28.6022,28.413431,27.981184999999996,28.500659000000002,29.008273,28.951147,29.435966999999998,29.63295,30.012365999999997,30.489721999999997,30.695881,31.438489,31.691421000000002,32.215462,32.407687
12-2807505,,,,,0,9.732558000000001,10.539035,12.029409,12.396692,12.596212,12.834836,13.077996,13.337841000000001,13.668806,14.002028,14.437023000000002,14.882354000000001,15.336723000000001,17.296225,18.116395999999998,20.050455,20.569149,21.370301,21.633996,21.824103,22.227373999999998,22.416142999999998,22.699026,22.043915,22.053115,22.038428,21.554607999999998,21.540792,21.430208,21.906564000000003,22.221694,23.487331,23.346153,23.787304000000002,24.073887
13-2807521,,,,,,0,0.806477,2.2968509999999998,2.6641340000000002,2.863654,3.102278,3.3454379999999997,3.605283,3.9362480000000004,4.26947,4.704466,5.149796,5.604165,7.563667,8.383838,10.317897,10.836591,11.637742999999999,11.901439,12.091545,12.493816,12.682585000000001,12.967469,12.312357,12.319557000000001,12.30487,11.82205,11.808233999999999,11.69865,12.173005999999999,12.490136,13.754773000000002,13.613596,14.054746,14.341329
14-2806171,,,,,,,0,1.490374,1.857657,2.0571770000000003,2.295801,2.53896,2.7988060000000003,3.129771,3.462993,3.897988,4.343319,4.797688,6.75719,7.577361,9.51142,10.031114,10.831266000000001,11.094961,11.286067999999998,11.689339,11.876108,12.160991000000001,11.50488,11.513079,11.498391999999999,11.014573,11.001757000000001,10.892173,11.366529,11.682659,12.948295,12.807118,13.247269000000001,13.534851999999999
15-2800565,,,,,,,,0,0.36728299999999997,0.566803,0.805427,1.0485870000000002,1.308432,1.6563970000000001,1.9896189999999998,2.407614,2.852945,3.307314,5.266816,6.086987000000001,8.021046,8.53974,9.340892,9.603587,9.793694,10.197965,10.385734,10.671617,10.014505999999999,10.022706,10.008018,9.524199000000001,9.511383,9.401799,9.876155,10.192285,11.457921,11.316744,11.756895,12.044478
16-2806015,,,,,,,,,0,0.19952,0.438144,0.681304,0.941149,1.2891139999999999,1.6223370000000001,2.040332,2.485663,2.9400310000000003,4.899533,5.719704,7.6537630000000005,8.173457,8.973609,9.236305,9.427411,9.830682000000001,10.018452,10.303335,9.647223,9.655422999999999,9.642736,9.156916,9.1441,9.033516,9.508872,9.825002,11.090639,10.949461999999999,11.390611999999999,11.677195
17-2800567,,,,,,,,,,0,0.238625,0.481784,0.741629,1.089595,1.422817,1.840812,2.286143,2.740512,4.700012999999999,5.520185,7.454244,7.972938,8.775089999999999,9.036785,9.227892,9.630162,9.818932,10.102815,9.447704,9.455903,9.442216,8.957396000000001,8.944581,8.833997,9.309352,9.625482,10.891119,10.749941999999999,11.190092,11.478676
18-2807460,,,,,,,,,,,0,0.24316,0.503005,0.8509700000000001,1.184192,1.9104439999999998,2.355775,2.810143,4.769645,5.589816000000001,7.523875,8.042569,8.843721,9.107417,9.297523,9.699794,9.889564,10.173447,9.518335,9.525535000000001,9.511847999999999,9.027028,9.014211999999999,8.903628,9.379984,9.695114,10.960751,10.819574000000001,11.260724,11.547307
19-2800347,,,,,,,,,,,,0,0.259845,0.607811,0.941033,1.709028,2.154359,2.6087279999999997,4.568229,5.388401,7.322458999999999,7.8411539999999995,8.642306,8.905000999999999,9.095108,9.498378,9.688148,9.972031,9.315919000000001,9.324119,9.309432000000001,8.825612,8.812796,8.702213,9.177567999999999,9.493698,10.759335,10.618158,11.058308,11.345892
20-2800346,,,,,,,,,,,,,0,0.347965,0.681188,1.4491829999999999,1.894514,2.3488830000000003,4.308383999999999,5.128556,7.063614,7.5823089999999995,8.383460000000001,8.646156,8.837263,9.240533000000001,9.429302999999999,9.713186,9.057074,9.065274,9.049586999999999,8.566767,8.553951,8.443368,8.917722999999999,9.234853,10.50049,10.358313,10.799463000000001,11.087047
21-2805193,,,,,,,,,,,,,,0,0.33322199999999996,1.101218,1.546549,2.000917,3.9604190000000004,4.78059,6.7146490000000005,7.233343,8.035495,8.298191000000001,8.488297,8.891568,9.079338,9.364221,8.708109,8.716308999999999,8.701622,8.218802,8.205986,8.095402,8.570758,8.886888,10.151525,10.011348,10.450498,10.739081
22-2800592,,,,,,,,,,,,,,,0,0.767995,1.2133260000000001,1.6676950000000001,3.6271970000000002,4.447368,6.382427,6.901121000000001,7.701273,7.9639679999999995,8.155075,8.557346,8.746115,9.030998,8.374887,8.384086,8.370399,7.885578999999999,7.871764,7.76218,8.237536,8.553664999999999,9.819302,9.677125,10.118275,10.405859
23-2805250,,,,,,,,,,,,,,,,0,0.44733100000000003,0.9017,2.861202,3.6813730000000002,5.616432,6.1351260000000005,6.935278,7.197974,7.39008,7.790350999999999,7.98112,8.266003999999999,7.608892,7.618092,7.603405,7.119585000000001,7.106769,6.995185,7.470541000000001,7.7876710000000005,9.053308,8.911131,9.351281,9.638864
24-2805252,,,,,,,,,,,,,,,,,0,0.45436899999999997,2.413871,3.2340419999999996,5.168101,5.686795,6.487947,6.751643,6.941749000000001,7.34502,7.532789,7.816673,7.161561,7.169761,7.156074,6.671253999999999,6.658438,6.548854,7.023210000000001,7.339339999999999,8.604977,8.4638,8.90395,9.191533
25-2805254,,,,,,,,,,,,,,,,,,0,1.959502,2.779673,4.714732,5.232426,6.034578,6.2962739999999995,6.48738,6.889651,7.080421,7.363303999999999,6.707192,6.715392,6.700705,6.2168849999999996,6.2040690000000005,6.093485,6.568841,6.884971000000001,8.150608,8.009431,8.449581,8.737164
26-2800680,,,,,,,,,,,,,,,,,,,0,0.8201719999999999,2.75523,3.273924,4.075076,4.337772,4.527879,4.931149,5.119919,5.404802,4.74869,4.75689,4.742203,4.258383,4.245566999999999,4.134983999999999,4.610339,4.926469,6.192106,6.050929,6.491079,6.778663000000001
27-2800722,,,,,,,,,,,,,,,,,,,,0,1.934059,2.452753,3.253905,3.516601,3.707707,4.109978,4.297747,4.583631,3.927519,3.935719,3.921032,3.437212,3.4243959999999998,3.3138120000000004,3.789168,4.105298,5.370935,5.229758,5.669908,5.957491
28-2807301,,,,,,,,,,,,,,,,,,,,,0,0.518694,1.3198459999999999,1.5825420000000001,1.7736490000000003,2.176919,2.365689,2.649572,1.9934599999999998,2.0016599999999998,1.9869729999999999,1.503153,1.490337,1.3797540000000001,1.8551090000000001,2.171239,3.4368760000000003,3.691808,4.213849,4.5014330000000005
29-2803514,,,,,,,,,,,,,,,,,,,,,,0,0.8011520000000001,1.063848,1.2549540000000001,1.657225,1.845995,2.1298779999999997,1.497766,1.505966,1.5162790000000002,1.505341,1.492525,1.821941,2.297297,2.613427,3.879064,4.133996,4.656037,4.94362
30-2803093,,,,,,,,,,,,,,,,,,,,,,,0,0.262696,0.45280200000000004,0.856073,1.044843,1.328726,1.5142,1.605,1.6143129999999999,1.706694,1.905677,2.284093,2.759449,3.0755790000000003,4.341216,4.596148,5.118189,5.405772
31-2803107,,,,,,,,,,,,,,,,,,,,,,,,0,0.191107,0.594378,0.783147,1.06703,1.252505,1.779118,1.8780080000000001,1.9693889999999998,2.168373,2.546789,3.022144,3.3382739999999997,4.603911,4.858843,5.380884,5.668468
32-2803121,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403271,0.59204,0.875923,1.061398,1.588012,1.872886,2.159496,2.358479,2.736895,3.2122509999999997,3.5283809999999995,4.794018,5.04895,5.570991,5.858574
33-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18877,0.622016,1.300459,1.827072,2.111946,2.562766,2.76175,3.140166,3.615522,3.9316519999999997,5.1972879999999995,5.452221,5.974262,6.261845
34-2803225,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43324700000000005,1.209358,1.735971,2.020845,2.505665,2.7046490000000003,3.082065,3.5574209999999997,3.8735510000000004,5.139187000000001,5.39412,5.916161,6.203744
35-2803233,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.776112,1.302725,1.587599,2.072419,2.271403,2.649819,3.1251740000000003,3.441304,4.7069410000000005,4.961873000000001,5.4839139999999995,5.771498
36-2803124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.526614,0.811488,1.295307,1.494291,1.872707,2.3480630000000002,2.664193,3.9298300000000004,4.184762,4.706803,4.994386
37-2803100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28487399999999996,0.769694,0.968678,1.347094,1.8224490000000002,2.138579,3.4042160000000004,3.6591480000000005,4.181189,4.4687730000000006
38-2803087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48382,0.682804,1.06122,1.536575,1.8527049999999998,3.1183419999999997,3.373274,3.895315,4.182899
39-2802637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198984,0.5774,1.052756,1.368886,2.634522,2.889454,3.411496,3.6990790000000002
40-2802652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.378416,0.853772,1.169902,2.435539,2.690471,3.212512,3.5000949999999995
41-2802647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47535600000000006,0.7914859999999999,2.057123,2.312055,2.8340959999999997,3.121679
42-2802648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31613,1.581767,1.836699,2.35874,2.6463229999999998
43-2802649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2656370000000001,1.520569,2.04261,2.3301939999999997
44-2800819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254932,0.7779729999999999,1.0655569999999999
45-2800815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.523041,0.810625
46-2800817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287583
47-2801800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
