순번_정류장ID,39-2804580,40-2804213,41-2804211,42-2804209,43-2804207,44-2804205,45-2804204,46-2806290,47-2804202,48-2806292,49-2804578,50-2803610,51-2803612,52-2806226,53-2803613,54-2803860,55-2803861,56-2800256,57-2806225,58-2803862,59-2803865,60-2806899,61-2803971,62-2803970,63-2803968,64-2803966,65-2803964,66-2803962,67-2803960,68-2803958,69-2803956,70-2803954,71-2803952,72-2803993,73-2803995,74-2800298,75-2803997,76-2800290,77-2800289,78-2803934,79-2806662,80-2807417,81-2800286,82-2803932,83-2803596,84-2800283,85-2800281,86-2800280,87-2800278,88-2806663,89-2804031,90-2800260,91-2800275,92-2804713,93-2803598,94-2803600,95-2800273,96-2803601,97-2804331,98-2803581,99-2800271,100-2805489,101-2807150,102-2804581,103-2804582,104-2800267,105-2804032
49-2804578,,,,,,,,,,,0,1.153626,1.502951,2.228783,2.457411,2.7558380000000002,3.800468,4.311761,4.439103,4.661386,5.188401,5.433073,5.740558999999999,6.419798999999999,6.728136,7.330989999999999,7.760097999999999,8.076506,8.805641,9.22081,9.769685,10.316103,10.864336,11.659131,11.971428,12.10716,11.679249,11.143191,10.772052,10.320302,9.957180000000001,9.248252,9.017133,8.128149,7.844110000000001,6.855268,7.207236,7.895098,8.108736,7.972286,7.026585000000001,6.394683000000001,6.158005,5.8358099999999995,5.653021,5.495357,5.956639,6.167366,6.339074,6.59674,7.081188,7.581053,7.954822999999999,8.283086,8.580041,8.945126,8.524503999999999
50-2803610,,,,,,,,,,,,0,0.349325,1.075157,1.303785,1.602212,2.646842,3.1581349999999997,3.2854769999999998,3.5077599999999998,4.034775,4.279447,4.586933,5.266173,5.57451,6.177364,6.606472,6.92288,7.652015,8.067184,8.616059,9.162477,9.71071,10.505505,10.817802,10.953534,11.433703999999999,11.969763,11.803602,11.350852,10.98873,10.279800999999999,10.048683,9.159699,8.87566,7.886817999999999,8.238786,8.926648,9.140286,9.003836,8.058135,7.426233,7.189555,6.867360000000001,6.684571000000001,6.526907,6.988189,7.1989160000000005,7.370624,7.62829,8.112738,8.612603,8.986373,9.314636,9.611591,9.976676,9.556054
51-2803612,,,,,,,,,,,,,0,0.7258319999999999,0.9544590000000001,1.2528860000000002,2.297517,2.80881,2.9361509999999997,3.158435,3.68545,3.9301220000000003,4.237607,4.916848,5.225185,5.8280389999999995,6.257147,6.573555000000001,7.302689999999999,7.717859,8.266734,8.813151,9.361385,10.15618,10.468477,10.604208999999999,11.084378,11.620436999999999,11.989576,11.701177000000001,11.339055,10.629127,10.398008,9.509024,9.224985,8.236144,8.588111,9.275974,9.489611,9.353161,8.40746,7.775558999999999,7.538881,7.216686,7.033896,6.876233,7.337514,7.548241,7.719949000000001,7.977614999999999,8.462064,8.961928,9.335697999999999,9.663961,9.960917,10.326001,9.905379
52-2806226,,,,,,,,,,,,,,0,0.22862800000000003,0.527055,1.571685,2.0829779999999998,2.2103200000000003,2.432603,2.959618,3.2042900000000003,3.5117760000000002,4.191016,4.499353,5.102207,5.531315,5.847723,6.5768580000000005,6.992027,7.540902,8.08732,8.635553,9.430348,9.742645,9.878377,10.358547,10.894606,11.263745,11.717494,12.062887,11.352959,11.12384,10.234856,9.948817,8.959975,9.311943,9.999805,10.213443,10.078992999999999,9.133291999999999,8.49939,8.262711999999999,7.942517,7.759728,7.602064,8.061346,8.274073,8.445781,8.703447,9.187895,9.68776,10.06153,10.389793,10.684747999999999,11.051833,10.629211
53-2803613,,,,,,,,,,,,,,,0,0.298427,1.343058,1.8543509999999999,1.9816919999999998,2.203976,2.730991,2.975663,3.283148,3.962389,4.270726,4.8735800000000005,5.302688,5.619096,6.348231,6.7634,7.312275,7.858692,8.406926,9.201721000000001,9.514018,9.64975,10.129919000000001,10.665977999999999,11.035117,11.488866999999999,11.850989,11.583586,11.352466999999999,10.461484,10.179444,9.190603,9.54257,10.230433,10.444071000000001,10.30762,9.361919,8.730018,8.49334,8.171145,7.9863550000000005,7.830692,8.291974,8.5027,8.674408,8.932074,9.416523,9.916387,10.290158,10.61842,10.913376,11.28046,10.859838
54-2803860,,,,,,,,,,,,,,,,0,1.0446309999999999,1.5619239999999999,1.6892650000000002,1.9115490000000002,2.438564,2.683236,2.9907209999999997,3.6699620000000004,3.978299,4.581153,5.010261,5.326669,6.055804,6.470973000000001,7.019848,7.566265,8.114499,8.909294000000001,9.221591,9.357323,9.837492999999998,10.373550999999999,10.74269,11.196439999999999,11.558562,11.709414,11.478296,10.589312,10.305272,9.48903,9.840997,10.52886,10.742498,10.606047,9.660346,9.028445,8.791767,8.469572,8.286782,8.129119000000001,8.590401,8.801127000000001,8.972835,9.230501,9.71495,10.214814,10.588583999999999,10.916847,11.213803,11.578887,11.158265
55-2803861,,,,,,,,,,,,,,,,,0,0.5172939999999999,0.6446350000000001,0.8669180000000001,1.393933,1.6386049999999999,1.946091,2.6253319999999998,2.933668,3.536522,3.9656309999999997,4.282038,5.011173,5.426342,5.975217,6.521635,7.069869000000001,7.864663,8.176960000000001,8.312693,8.792862,9.328921000000001,9.69806,10.151809,10.513932,10.664784,10.434664999999999,9.544681,9.261642,9.19134,9.653768,10.341631,10.915873,11.051323,10.704977,10.073075,9.834397000000001,9.514202000000001,9.331413000000001,9.173749,9.633030999999999,9.845758,10.017466,10.275132000000001,10.75958,11.259445,11.633215,11.961478,12.258433,12.623517999999999,12.202896
56-2800256,,,,,,,,,,,,,,,,,,0,0.127342,0.349625,0.87664,1.121312,1.428798,2.1080389999999998,2.416375,3.019229,3.4483370000000004,3.7647449999999996,4.49388,4.9090489999999996,5.457924,6.004341999999999,6.552575,7.34737,7.659667,7.795399000000001,8.275569,8.811628,9.180767,9.634516,9.996639,10.147491,9.916372,9.027388,8.743349,8.674047,9.136475,9.824337,10.397578999999999,10.53403,11.214269999999999,10.584368,10.345691,10.023495,9.840705999999999,9.683043,10.144324000000001,10.355051,10.526759,10.784425,11.270874000000001,11.768738,12.142508,12.470771000000001,12.769727,13.134811,12.712189
57-2806225,,,,,,,,,,,,,,,,,,,0,0.222284,0.7492989999999999,0.9939709999999999,1.301456,1.9806970000000002,2.289034,2.8918880000000002,3.320996,3.637404,4.3665389999999995,4.781708,5.330583,5.877000000000001,6.425234,7.220028999999999,7.532325999999999,7.668058,8.148228,8.684286,9.053426,9.507175,9.869297,10.020149,9.789031,8.900047,8.616007000000002,8.547706,9.009134,9.696996,10.271238,10.406688,11.341611,10.71171,10.473032,10.150837,9.970047000000001,9.812384,10.273666,10.482391999999999,10.6541,10.911766,11.396215,11.896078999999999,12.269849,12.598112,12.897067999999999,13.262151999999999,12.84153
58-2803862,,,,,,,,,,,,,,,,,,,,0,0.527015,0.771687,1.079173,1.758414,2.06675,2.669604,3.098712,3.4151199999999995,4.144255,4.559424,5.108299,5.654717,6.20295,6.997745,7.310042,7.445775,7.925944,8.462003,8.831142,9.284891,9.647014,9.797866,9.567747,8.678763,8.393724,8.324422,8.78685,9.474713000000001,10.048954,10.185405000000001,11.130106,10.931992999999999,10.695314999999999,10.37312,10.19033,10.032667,10.493949,10.704675,10.876384,11.13405,11.618497999999999,12.118363,12.492133,12.820396,13.117351000000001,13.482435999999998,13.061814
59-2803865,,,,,,,,,,,,,,,,,,,,,0,0.244673,0.552158,1.231399,1.539736,2.142589,2.571698,2.888106,3.6172410000000004,4.0324089999999995,4.581283999999999,5.127701999999999,5.675936,6.470731,6.783028,6.918760000000001,7.398928999999999,7.934988000000001,8.304127000000001,8.757877,9.119999,9.271851,9.040733,8.150749000000001,7.866708999999999,7.797407000000001,8.259836,8.947697999999999,9.52094,9.65739,10.604091,11.234993,11.22233,10.900135,10.717345,10.559682,11.020964,11.231689999999999,11.403399,11.661064999999999,12.145513000000001,12.645378,13.019148,13.347411,13.644366,14.009451,13.588829
60-2806899,,,,,,,,,,,,,,,,,,,,,,0,0.30748600000000004,0.986726,1.2950629999999999,1.8979169999999999,2.327025,2.6434330000000004,3.3725680000000002,3.7877370000000004,4.336612000000001,4.8830290000000005,5.4312629999999995,6.226058,6.538355,6.674086999999999,7.154257,7.690316,8.059455,8.513204,8.875326,9.026178,8.795060000000001,7.906076,7.622037,7.552735,8.015163000000001,8.703025,9.276267,9.412717,10.358417999999999,10.99032,11.226998,11.146807,10.964018,10.806353999999999,11.267636,11.476363000000001,11.650071,11.905737,12.392185000000001,12.89205,13.265820000000001,13.594083,13.891038,14.256123,13.835501
61-2803971,,,,,,,,,,,,,,,,,,,,,,,0,0.679241,0.9875780000000001,1.590431,2.01954,2.335948,3.065083,3.480251,4.029126,4.575544,5.123778,5.918573,6.2308699999999995,6.366601999999999,6.846771,7.38283,7.751969,8.205719,8.567841,8.719693,8.487574,7.599591,7.315550999999999,7.246249000000001,7.707677,8.395539999999999,8.968782000000001,9.106232,10.051933,10.682835,10.919512,11.242708,11.269503,11.111839999999999,11.575122,11.785848,11.957556,12.215222,12.699671,13.197535,13.571306,13.901568,14.196523999999998,14.563607999999999,14.140985999999998
62-2803970,,,,,,,,,,,,,,,,,,,,,,,,0,0.30833699999999997,0.911191,1.340299,1.656707,2.385842,2.801011,3.349886,3.896303,4.444537,5.239332,5.551629,5.687361,6.167530999999999,6.703589,7.072728999999999,7.526478,7.8886,8.039452,7.808333999999999,6.91935,6.6353100000000005,6.566008999999999,7.028436999999999,7.716299,8.289541,8.425991,9.371692,10.003594,10.240272000000001,10.562467,10.745256,11.233558,11.69484,11.905567,12.077275,12.334941,12.819389,13.319254,13.693024,14.021287,14.318242000000001,14.683326999999998,14.262704999999999
63-2803968,,,,,,,,,,,,,,,,,,,,,,,,,0,0.602854,1.031962,1.35737,2.086505,2.501674,3.050549,3.596967,4.1452,4.939995,5.252292,5.388024,5.868194,6.404253,6.773391999999999,7.2271410000000005,7.589263000000001,7.740116,7.509997,6.620013,6.335974,6.266672,6.7291,7.416962,7.990203999999999,8.126655,9.072356,9.704257,9.940935000000001,10.26313,10.44592,10.934221,11.396503,11.60723,11.777938,12.035604,12.520052,13.019917,13.393687,13.72295,14.018904999999998,14.383989999999999,13.963368
64-2803966,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.429109,0.754516,1.483651,1.8988200000000002,2.447695,2.994113,3.542347,4.337141,4.649438,4.785171,5.26534,5.801399,6.170538,6.624287,6.98641,7.137262,6.906142999999999,6.0171589999999995,5.7331199999999995,5.663818,6.126246,6.814108999999999,7.387351,7.523801,8.469502,9.101403,9.338080999999999,9.660276,9.843066,10.331368,10.79265,11.003376,11.175084,11.43275,11.917199,12.417063,12.790833000000001,13.119095999999999,13.416051999999999,13.781135999999998,13.360514000000002
65-2803964,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325408,1.054543,1.4697120000000001,2.0185869999999997,2.5650049999999998,3.113238,3.908033,4.220330000000001,4.3560620000000005,4.836232,5.372291000000001,5.74143,6.195179,6.557301,6.708153,6.477035,5.588051,5.304012,5.23471,5.697138,6.385,6.958242,7.0946929999999995,8.040394000000001,8.672295,8.908973,9.231167999999998,9.413958000000001,9.902258999999999,10.363541,10.574268,10.745975999999999,11.003642,11.48809,11.987955,12.361725,12.689988,12.986943,13.352028,12.931405999999999
66-2803962,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7291350000000001,1.144304,1.693179,2.2395970000000003,2.78783,3.584625,3.896922,4.032654,4.512824,5.048883,5.418022000000001,5.871771,6.233893,6.883681,6.652563000000001,5.763579,5.47954,5.410238,5.872666000000001,6.560528,7.133769999999999,7.270221,8.215922,8.847823,9.084501,9.406696,9.589486,10.077786999999999,10.539069,10.749796,10.921503999999999,11.17917,11.663618,12.163483,12.537253,12.865516,13.162471,13.527556,13.106933999999999
67-2803960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41516899999999995,0.964044,1.510462,2.058696,2.85549,3.1677869999999997,3.30352,3.783689,4.319748000000001,4.688887,5.142637000000001,5.504759,6.213687,6.444806,6.493714,6.209675,6.140373,6.6028009999999995,7.290663,7.863905,8.000355,8.946056,9.577958,9.814636,10.136830999999999,10.319621000000001,10.807922,11.269204,11.479931,11.651639,11.909305,12.393753,12.893618,13.267388,13.595651,13.892605999999999,14.257691000000001,13.837069
68-2803958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.548875,1.095293,1.643527,2.440321,2.752618,2.8883509999999997,3.3685199999999997,3.904579,4.273718,4.727467,5.08959,5.798518,6.029636,6.907883,6.623842999999999,6.554542,7.01697,7.705832000000001,8.278074,8.414524,9.361225,9.993127000000001,10.228804,10.550999999999998,10.733789,11.222091,11.684372999999999,11.894099,12.065808,12.323474000000001,12.807922,13.308786999999999,13.681557000000002,14.009820000000001,14.306775,14.671859,14.251238
69-2803956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5464180000000001,1.094651,1.891446,2.2037430000000002,2.339475,2.819645,3.3557040000000002,3.724843,4.178592,4.5407150000000005,5.250643,5.480761,6.372745,6.655785000000001,7.104417,7.566845,8.254707000000002,8.827949,8.964399,9.9101,10.542002,10.77868,11.100875,11.283664,11.771966,12.233248,12.443974,12.615683,12.873349000000001,13.357797,13.857662,14.231432,14.559695000000001,14.85665,15.221735,14.801113
70-2803954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.548234,1.345029,1.6573259999999999,1.7930580000000003,2.273227,2.809286,3.178425,3.632175,3.994297,4.703225,4.934344,5.825328,6.109367,7.1002089999999995,7.561636999999999,8.249499,8.823741,8.960191,9.905892,10.536794,10.774471,11.095667,11.279456,11.766758,12.22904,12.439766,12.610475,12.868139999999999,13.353589000000001,13.853454000000001,14.227224,14.554487,14.851442,15.216526000000002,14.795905
71-2803952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.796795,1.109092,1.244824,1.724994,2.261052,2.6301919999999996,3.083941,3.4460629999999997,4.154992,4.38711,5.278094,5.5621339999999995,6.551975,7.014403,7.702265,8.275507000000001,8.411957000000001,9.357658,9.98956,10.226238,10.548433000000001,10.731223,11.219524,11.680806,11.891533,12.063241,12.320907,12.805355,13.305220000000002,13.678989999999999,14.007253,14.304208,14.669293,14.248671
72-2803993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312297,0.448029,1.104696,1.640755,2.009894,2.4636430000000002,2.825766,3.5346940000000004,3.7668120000000003,4.658796,4.942836,5.932677,6.395105,7.082967,7.656209,7.792660000000001,8.738361,9.370262,9.60694,9.929135,10.111925,10.600226,11.061508,11.272235,11.443942999999999,11.701609,12.186058000000001,12.685922,13.059692,13.387954999999998,13.68491,14.049995000000001,13.629373000000001
73-2803995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.135732,0.792399,1.328458,1.697597,2.1513459999999998,2.513468,3.222397,3.4545150000000002,4.345499,4.629539,5.61838,6.0818080000000005,6.768669999999999,7.342911999999999,7.478363000000001,8.424064,9.055964999999999,9.292643,9.615838,9.797628,10.286928999999999,10.748211,10.958938,11.129646000000001,11.387312,11.872760000000001,12.371625,12.746395,13.074658,13.370613,13.735698000000001,13.315076000000001
74-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8089109999999999,1.34497,1.714109,2.1678580000000003,2.5299810000000003,3.239909,3.471027,4.363011,4.647051,5.636892,6.098319999999999,6.787183,7.360424000000001,7.496875,8.440576,9.072477000000001,9.311155,9.63335,9.81414,10.303442,10.765723,10.97645,11.148158,11.403824,11.889273,12.388137,12.763907000000001,13.09117,13.387126,13.75221,13.333588
75-2803997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5370590000000001,0.906198,1.359947,1.72207,2.431998,2.663116,3.555101,3.83814,4.827980999999999,5.2904089999999995,5.9782720000000005,6.551514,6.687964,7.633665,8.265566,8.502244000000001,8.824439,9.007228999999999,9.495531,9.956812,10.167539,10.339247,10.596913,11.081362,11.581226,11.954996000000001,12.283259,12.580214999999999,12.945299,12.524677
76-2800290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369139,0.822889,1.185011,1.893939,2.125058,3.0160419999999997,3.3000809999999996,4.289922,4.752351,5.440213,6.013455,6.149905,7.095606,7.727508,7.9641850000000005,8.286381,8.46917,8.957472000000001,9.418754,9.629480000000001,9.801188,10.058854,10.543303,11.043168,11.416938,11.745201,12.042156,12.40724,11.986619000000001
77-2800289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45375,0.815872,1.5248,1.7559189999999998,2.646903,2.930942,3.920783,4.383212,5.071073999999999,5.644316000000001,5.780766000000001,6.7264669999999995,7.358369000000001,7.595046000000001,7.917242,8.100031,8.588333,9.049615,9.260341,9.432049000000001,9.689715,10.174164,10.674028999999999,11.047799000000001,11.376062,11.673017,12.038101,11.61748
78-2803934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362122,1.072051,1.303169,2.194153,2.478193,3.468034,3.9304620000000003,4.618323999999999,5.191566000000001,5.328016000000001,6.273718,6.905619000000001,7.142297,7.464492,7.647282000000001,8.135583,8.596865,8.807592,8.9793,9.236966,9.721414,10.221279,10.595049000000001,10.923312,11.220267,11.585352,11.16473
79-2806662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.709929,0.941047,1.833031,2.1170709999999997,3.106912,3.56934,4.2572019999999995,4.830444,4.966894,5.912595,6.544497,6.781175,7.10337,7.286160000000001,7.774461,8.235743,8.44647,8.618178,8.875844,9.360292,9.860157000000001,10.233927,10.56219,10.859145,11.22423,10.803608
80-2807417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23111900000000002,1.123103,1.4071420000000001,2.396983,2.859411,3.547274,4.120516,4.256966,5.202667,5.834569,6.0712459999999995,6.393441,6.576231,7.064533,7.525815,7.736541000000001,7.9082490000000005,8.165915,8.650364,9.150228,9.523997999999999,9.852261,10.149217,10.514301,10.093679
81-2800286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.891984,1.176024,2.165865,2.628293,3.316155,3.889397,4.025847,4.971548,5.60345,5.840128,6.162323000000001,6.345113,6.833414,7.294696000000001,7.5054229999999995,7.677131,7.9347970000000005,8.419245,8.91911,9.29288,9.621143,9.918097999999999,10.283183,9.862561
82-2803932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28404,1.276881,1.739309,2.427171,3.000413,3.136864,4.082565,4.714466000000001,4.951144,5.273339,5.456129,5.9444300000000005,6.405712,6.616439,6.788147,7.045813000000001,7.530261,8.030126,8.403896000000001,8.732159,9.029114,9.394199,8.973577
83-2803596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.992841,1.45527,2.143132,2.716374,2.852824,3.798525,4.430427,4.667104,4.9893,5.172089,5.660391000000001,6.121673,6.332399,6.504107,6.761773,7.246222,7.746086,8.119857000000001,8.448119,8.745075,9.110159,8.689537
84-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46642799999999995,1.154291,1.7275330000000002,1.8639830000000002,2.809684,3.441585,3.678263,4.000458,4.183248000000001,4.67155,5.1328309999999995,5.343558,5.5152660000000004,5.772932,6.257381,6.757244999999999,7.131015,7.459278,7.756234,8.121317999999999,7.700696000000001
