순번_정류장ID,1-2802588,2-2802586,3-2802584,4-2802575,5-2802567,6-2802553,7-2802543,8-2802364,9-2802548,10-2802290,11-2802292,12-2802287,13-2802283,14-2802280,15-2802281,16-2802270,17-2802262,18-2802238,19-2802226,20-2802222,21-2802192,22-2802185,23-2802169,24-2802154,25-2801846,26-2802103,27-2802052,28-2801847,29-2801990,30-2801952,31-2801805,32-2801799,33-2801777,34-2801772,35-2801775,36-2801789,37-2801796,38-2800812,39-2800808,40-2800802,41-2800807,42-2804926,43-2800773,44-2800760,45-2800741,46-2800725,47-2800691,48-2800684,49-2800676,50-2800667,51-2800657,52-2800340,53-2800624,54-2800619,55-2806214,56-2806242,57-2806244,58-2801157,59-2801155,60-2801151,61-2801149,62-2801324,63-2801332,64-2801379,65-2801433,66-2801474,67-2801464,68-2801178,69-2801179,70-2801439,71-2801180,72-2801495,73-2801506,74-2801512,75-2801523,76-2801563,77-2801598,78-2801623,79-2801653,80-2801676,81-2801186,82-2801710,83-2801727,84-2801741,85-2801750,86-2801755,87-2801765
29-2801990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49551000000000006,1.0030729999999999,1.361567,1.9679400000000002,2.223306,2.40968,2.168491,2.235114,2.667732,3.094175,3.386545,4.492545,4.825448000000001,5.110062999999999,5.377347,5.670713,5.951697,6.356637,6.5837,6.896914999999999,7.231851,7.409851,7.697007000000001,8.240494,8.522891,8.856474,9.074762,8.791489,7.995971000000001,7.714314,7.42802,6.9789259999999995,6.634422,6.480995,6.1182,5.606016,5.263301,5.511316000000001,5.706803,5.768461,5.684618,5.139698,4.943598000000001,5.180862,5.293995,5.031374,4.593595,4.428045,4.175909,4.004036,3.639049,3.2395009999999997,3.006609,2.7598540000000003,2.963045,3.343479,3.078861,2.704211
30-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507562,0.8660559999999999,1.47143,1.726796,1.9141700000000001,1.672981,1.7416040000000002,2.172222,2.5966650000000002,2.891034,3.9950339999999995,4.330938,4.612553,4.882837,5.176202,5.457186,5.862127,6.09119,6.4014050000000005,6.7393410000000005,6.911341,7.201497,7.746983999999999,8.027381,8.360964,8.581252000000001,8.56391,7.767392999999999,7.485735000000001,7.2004410000000005,6.751347,6.406844,6.252416,5.889621,5.3774370000000005,5.034722,5.282737,5.479223999999999,5.540882,5.457039,4.91212,4.716019999999999,4.953283,5.065416,4.802795,4.365017,4.199466,3.9473300000000004,3.775458,3.4104699999999997,3.0109220000000003,2.778031,2.531275,2.734466,2.9561,2.5823509999999996,2.2077009999999997
31-2801805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358494,0.9638680000000001,1.219234,1.406608,1.165419,1.232041,1.6626599999999998,2.0891029999999997,2.381472,3.487472,3.822376,4.104991,4.375275,4.6676400000000005,4.948624,5.3505650000000005,5.582628,5.890843,6.230779,6.403779,6.694935000000001,7.238422,7.518819000000001,7.853402,8.070689,8.383528,7.799955000000001,7.519297,7.2340029999999995,6.7839089999999995,6.439406,6.285978,5.923183,5.4110000000000005,5.068283999999999,5.316299,5.71127,5.796444,5.7126019999999995,5.167682,4.971582,5.208844999999999,5.098978,4.836358000000001,4.398579,4.233028,3.980892,3.80902,3.444032,3.044484,2.8115930000000002,2.564838,2.7680279999999997,2.448538,2.074789,1.7001389999999998
32-2801799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.606374,0.86174,1.2188430000000001,1.340969,1.407591,1.83821,2.264653,2.557022,3.6630220000000002,3.997925,4.280541,4.549825,4.84319,4.941826,5.2720709999999995,5.502134,5.812349,6.150285,6.325285,6.615441000000001,7.159928,7.440325,7.833908,8.051195,8.268922,7.474405,7.193747,6.907453,6.45836,6.113856,5.958428,5.596634,5.08345,4.740734,4.990749,5.383719999999999,5.468894000000001,5.385052,4.841132,4.644032,4.8832949999999995,4.773428,4.5098080000000005,4.070029,3.906478,3.653342,3.4834699999999996,3.1154830000000002,2.7179349999999998,2.486043,2.2382880000000003,2.441478,2.0910439999999997,1.717295,1.342645
33-2801777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255366,0.6124689999999999,0.853658,1.193174,1.623792,2.050235,2.342605,3.360604,3.6945080000000003,3.977123,4.247407,4.539772,4.335453,4.666697,4.89576,5.206975,5.544911,5.719911,6.009067,6.553554,6.834950999999999,7.2275339999999995,7.444822,7.7576600000000004,7.266823,6.986165,6.699871000000001,6.250776999999999,5.906274,5.751846,5.389051,4.876867,4.534152,4.782166999999999,5.177137999999999,5.2623120000000005,5.178469000000001,4.63355,4.43745,4.674713,4.564846,4.302225,3.864447,3.698896,3.44676,3.2748880000000002,2.9099,2.510352,2.277461,2.0307049999999998,1.865105,1.4846700000000002,1.1109209999999998,0.736271
34-2801772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359103,0.600292,0.939808,1.370427,1.7968689999999998,2.089239,3.106239,3.442142,3.723757,3.994042,4.286407,4.0820870000000005,4.4133309999999994,4.643394,4.953608999999999,5.290545,5.466545,5.755701,6.3001879999999995,6.580585000000001,6.974168,7.191456,7.504295,7.245666,6.964008,6.678714,6.22962,5.885117,5.730689,5.367894000000001,4.85571,4.512995,4.76101,5.155981,5.241155,5.157312,4.612392,4.4162930000000005,4.653556,4.543689,4.281068,3.843289,3.677739,3.4256029999999997,3.253731,2.888743,2.489195,2.256303,2.009548,1.611739,1.2313040000000002,0.857555,0.48290600000000006
35-2801775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241189,0.581705,1.012324,1.438767,1.731136,2.838136,3.1730389999999997,3.455654,3.723939,4.018304,3.9407129999999997,4.271957,4.50102,4.811235,5.150171,5.325171,5.613327,6.157814,6.440211,6.832794,7.050082000000001,7.36292,7.1032910000000005,6.822634,6.53734,6.088246,5.743742,5.589315,5.22652,4.714336,4.371621,4.619636,5.014607,5.099781,5.015937999999999,4.471018,4.274918,4.512182,4.402315,4.139694,3.701915,3.536365,3.2842279999999997,3.112356,2.747369,2.3478209999999997,2.114929,1.8681740000000002,1.470365,1.0899299999999998,0.7161810000000001,0.341531
36-2801789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340516,0.771135,1.1975770000000001,1.489947,2.5959470000000002,2.93085,3.2134650000000002,3.48275,3.7761150000000003,4.057099,4.460039,4.6901019999999995,5.000317,5.338253,5.513253,5.802409,6.346896,6.628292999999999,6.961875999999999,7.179164,7.4920029999999995,7.3454809999999995,7.064823,6.7775289999999995,6.329435,5.984931,5.830504,5.467708999999999,4.955525,4.61281,4.860825,5.255796,5.3409699999999996,5.257127,4.712207,4.516107,4.753371,4.643504,4.380883,3.943104,3.7775540000000003,3.525418,3.3535459999999997,2.9885580000000003,2.58901,2.356118,2.109363,1.711554,1.331119,0.95737,0.58272
37-2801796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430619,0.8570620000000001,1.1494309999999999,2.255431,2.590334,2.873949,3.143234,3.4365989999999997,3.716583,4.119523,4.349586,4.659801,4.998737,5.172737000000001,5.461893,6.007381,6.288777,6.621360000000001,6.8396479999999995,7.152487,7.684996000000001,7.404338,7.117044,6.668951,6.323447,6.170019,5.807225,5.295041,4.952326,5.20034,5.595311,5.680485,5.596643,5.051723,4.8556230000000005,5.092887,4.9830190000000005,4.720399,4.28262,4.117069,3.864933,3.693061,3.328074,2.9285259999999997,2.695634,2.4488790000000003,2.05107,1.6706349999999999,1.296886,0.9222360000000001
38-2800812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.427443,0.719813,1.825812,2.160716,2.443331,2.712615,3.00598,3.2869639999999998,3.688905,3.918968,4.230183,4.567119,4.742119000000001,5.031275,5.575762,5.857158999999999,6.191742,6.4090300000000004,6.721868,7.5183860000000005,7.671042999999999,7.548663,7.099569,6.755066,6.601638,6.237843,5.726659,5.3839440000000005,5.630959,6.025930000000001,6.111104,6.027262,5.482342,5.286242,5.524505,5.414638,5.151018,4.713239,4.547688,4.295552,4.12368,3.758692,3.359144,3.127253,2.879497,2.481688,2.101254,1.7275049999999998,1.352855
39-2800808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29236999999999996,1.398369,1.733273,2.015888,2.285172,2.578537,2.859521,3.261462,3.491525,3.80174,4.139676000000001,4.314676,4.603832,5.149319,5.430716,5.764298999999999,5.981587,6.294425,7.090942999999999,7.242601,7.218845,6.769750999999999,6.424247,6.27082,5.908025,5.395841000000001,5.053126,5.301141,5.696112,6.280285,6.454704,5.909783999999999,5.5263160000000005,5.289052,5.083819,4.821199,4.615319,4.7228699999999995,4.722995,4.5511230000000005,4.186135,3.7865870000000004,3.553695,3.30694,2.909131,2.528696,2.154947,1.780298
40-2800802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1059999999999999,1.440903,1.7235189999999998,1.9928029999999999,2.286168,2.567152,2.970093,3.1991560000000003,3.509371,3.847307,4.022307,4.312463,4.85695,5.137347,5.47193,5.689217,6.002056,6.798572999999999,6.951231,6.925475,6.476382,6.1318779999999995,5.97845,5.6156559999999995,5.103472,4.760756,5.008771,5.403742,5.987916,6.218074,5.673154,5.2339459999999995,4.9956830000000005,4.79145,4.52883,4.32295,4.4305,4.681636,4.819508,4.477505000000001,4.077957,3.845065,3.5983099999999997,3.2005,2.821066,2.447317,2.072667
41-2800807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.584903,0.867518,1.136803,1.430168,1.711152,2.114093,2.343156,2.6533700000000002,2.991307,3.1663069999999998,3.4554620000000003,3.99995,4.281347,4.743071,5.332217,5.645055999999999,6.441573,6.6652309999999995,6.951525,6.860380999999999,6.515878,6.36145,5.998655,5.486472,5.143756,5.391771,5.786741999999999,6.370916,6.602074000000001,6.056154,5.6169459999999996,5.3786830000000005,5.17445,4.91183,4.70595,4.8135,5.064636,5.202508,5.494505,5.0939559999999995,4.862065,4.61531,4.2175,3.8370660000000005,3.4623169999999996,3.0876669999999997
42-2804926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45642200000000005,0.7257060000000001,1.0190709999999998,1.300055,1.7019959999999998,1.932059,2.242274,2.5802099999999997,2.75621,3.044366,3.588853,3.87025,4.331974,4.922121,5.234959,6.031477,6.255134,6.541428,6.758285000000001,6.413781,6.260353,5.897558999999999,5.384375,5.04166,5.289674,5.6996459999999995,6.283819,6.57883,6.095057,5.65685,5.418586,5.213353,4.9507330000000005,4.744853,4.852403,5.10354,5.241412,5.606399,5.42986,5.196968,4.950213,4.552404,4.171969,3.7982199999999997,3.42357
43-2800773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270285,0.56365,0.844634,1.246574,1.476637,1.786852,2.125788,2.299788,2.5889439999999997,3.1334310000000003,3.414828,3.876553,4.465699,4.779538,5.575055,5.799713,6.087007,6.301863,5.9573599999999995,5.803932,5.441137,4.928953,4.586238,4.8342529999999995,5.244224,5.828398,6.123408,5.639635,5.200428,4.962165,4.757932,4.495311,4.2894309999999995,4.396982,4.648118,4.78599,5.150978,5.551526,5.480583,5.233828,4.836019,4.455584,4.081835,3.707185
44-2800760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293365,0.574349,0.97729,1.2073530000000001,1.517568,1.855504,2.030504,2.31966,2.864147,3.1455439999999997,3.607268,4.196414,4.509253,5.30577,5.530428,5.816722,6.032579,5.688075,5.5346470000000005,5.171853,4.659669,4.316954,4.564968,4.974939,5.559113,5.854124,5.369351,4.930144,4.69188,4.487647,4.225027,4.019147,4.126697,4.377833,4.5157050000000005,4.880693,5.2812410000000005,5.514133,5.502112,5.1033029999999995,4.7238690000000005,4.3501199999999995,3.9744699999999997
45-2800741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280984,0.683925,0.9139879999999999,1.2242030000000002,1.562139,1.737139,2.026295,2.570782,2.852179,3.313903,3.9030489999999998,4.215888,5.012405,5.236063,5.522357,5.740214,5.39571,5.241282,4.878488,4.366304,4.023589,4.271603,4.6815739999999995,5.265748,5.560759,5.075986,4.636779,4.398515,4.194282,3.931662,3.725782,3.833332,4.084469,4.222341,4.587328,4.987876,5.220768,5.4665230000000005,5.396668,5.016234,4.642485,4.267835
46-2800725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.402941,0.633004,0.943219,1.2811549999999998,1.4561549999999999,1.74531,2.289798,2.571195,3.0329189999999997,3.622065,3.934904,4.731421,4.956079,5.241373,5.459230000000001,5.114726,4.960298000000001,4.597504,4.085319999999999,3.742604,3.990619,4.40059,4.984764,5.279775,4.795001999999999,4.355794,4.117531,3.913298,3.650678,3.4447980000000005,3.5523480000000003,3.8034839999999996,3.941356,4.306344,4.706892,4.9397839999999995,5.185539,5.193348,4.812914,4.439165,4.064515
47-2800691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23006300000000002,0.5402779999999999,0.8782139999999999,1.0532139999999999,1.34237,1.886857,2.168254,2.629979,3.219125,3.531964,4.328481,4.553139,4.838433,5.055289,4.710786,4.557358,4.194563,3.682379,3.339664,3.587679,3.99765,4.581824,4.876835,5.1272459999999995,4.6870389999999995,4.4487760000000005,4.244543,3.981922,3.776042,3.883593,4.134729,4.272601,4.637588,5.038136,5.271028,5.516783,5.524593,5.144158,4.770409,4.395759
48-2800684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310215,0.648151,0.8231510000000001,1.112307,1.6567939999999999,1.938191,2.399915,2.989062,3.3019,4.098418,4.323076,4.609369999999999,4.826226,4.480722,4.3272949999999994,3.9645,3.452316,3.109601,3.357616,3.7675870000000002,4.351761,4.646771,4.966998,4.527791000000001,4.289528,4.084295,3.821674,3.615794,3.782345,4.033481,4.205353,4.57034,4.9708879999999995,5.20378,5.449535,5.754656,5.3742209999999995,5.000472,4.625822
49-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338936,0.513936,0.803092,1.347579,1.628976,2.0907009999999997,2.679847,2.992686,3.789203,4.185861,4.472155,4.738752,4.393248000000001,4.239821,3.8770260000000003,3.364842,3.0221270000000002,3.270142,3.6801129999999995,4.264287,4.559297,4.878524,4.439317,4.201053,3.9968209999999997,3.7342,3.52832,3.694871,3.946007,4.117879,4.4828660000000005,4.883414,5.116306,5.362061,5.7598709999999995,5.684436,5.309687,4.936037000000001
50-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175,0.464156,1.008643,1.2900399999999999,1.7517639999999999,2.340911,2.6537490000000004,3.4502669999999998,3.846925,4.133218,4.5813120000000005,4.541571,4.565243,4.214962,3.702778,3.360063,3.608078,4.0180489999999995,4.602223,4.897233,5.21746,4.778253,4.53999,4.334757,4.072136,3.866256,4.032807,4.283943,4.455815,4.820803,5.221351,5.454242,5.699997,6.0978069999999995,6.022372,5.648623000000001,5.273974
51-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28915599999999997,0.833643,1.11504,1.576765,2.165911,2.47875,3.275267,3.671925,3.958219,4.406312000000001,4.367571,4.391244,4.389962000000001,3.8777779999999997,3.5350629999999996,3.7830779999999997,4.193048999999999,4.777223,5.072233,5.39246,4.952253,4.71499,4.509757,4.247136,4.041256,4.207807,4.458943,4.630815,4.995801999999999,5.39635,5.629242,5.8749970000000005,6.272807,6.1973720000000005,5.823623,5.4489730000000005
52-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5444869999999999,0.8258840000000001,1.287609,1.878755,2.191594,2.988111,3.3847690000000004,3.6710629999999997,4.119155999999999,4.084416,4.1080879999999995,4.470883000000001,4.1669339999999995,3.8242190000000003,4.072234,4.482205,5.066378,5.361389,5.681616,5.242408999999999,5.004144999999999,4.7989120000000005,4.5362919999999995,4.330412,4.496962,4.748099,4.919971,5.2849580000000005,5.685506,5.918398000000001,6.164153,6.561963,6.486528,6.112779,5.738129
53-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28139699999999995,0.743121,1.334268,1.6471060000000002,2.4436240000000002,2.8402819999999998,3.126575,3.574669,3.5399279999999997,3.5636,3.9273949999999997,4.439579,4.3687059999999995,4.616721,5.026692,5.610866000000001,5.905876999999999,6.225103,5.785896,5.547633,5.3434,5.080779,4.874899,5.04145,5.292586,5.4644580000000005,5.829446,6.2299940000000005,6.462885,6.708639999999999,7.10645,7.031014999999999,6.657266,6.282617
54-2800619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.461725,1.052871,1.36571,2.162227,2.558885,2.845179,3.293273,3.259532,3.283204,3.6469989999999997,4.158182,4.650103,4.898118,5.083396,5.6675699999999996,5.962581,6.286807,5.8476,5.609337,5.405104,5.362176,5.156296,5.322847,5.573983,5.745855000000001,6.110842,6.5113900000000005,6.744282000000001,6.990036999999999,7.387847,7.311412,6.938663,6.564013
55-2806214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.591147,0.903985,1.7005029999999999,2.0971599999999997,2.383454,2.831548,3.175052,3.2144790000000003,3.5772739999999996,4.090458,4.596686,4.844701000000001,5.014672,5.598845,5.8938559999999995,6.218083,5.778876,5.540612,5.336379,5.307759,5.102879,5.268429,5.5205660000000005,5.692438,6.057425,6.457973,6.690865,6.93562,7.33443,7.704994999999999,7.331246000000001,6.956596
56-2806242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312839,1.109356,1.506014,1.7923080000000002,2.240402,2.583905,2.623333,2.987128,3.4983120000000003,4.004539,4.252554,4.423525,5.007699,5.30271,5.626937,5.187729,4.949466,4.745233,4.716613,4.511733,4.677283,4.928419,5.101291000000001,5.466279,5.8658269999999995,6.098719,6.344474,6.7422830000000005,7.122717999999999,7.499466,7.173883999999999
57-2806244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.796517,1.193175,1.4794690000000001,1.9275630000000001,2.271067,2.310494,2.674289,3.186473,3.692701,3.940715,4.110686,4.69486,4.989871,5.314098,4.874891000000001,4.636627,4.432394,4.404774,4.198894,4.365444,4.61658,4.7884519999999995,5.15344,5.5539879999999995,5.78688,6.032635,6.4304440000000005,6.810878999999999,7.187628,7.486723
58-2801157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396658,0.682952,1.131046,1.4745489999999999,1.5139770000000001,1.876772,2.3889560000000003,2.8951830000000003,3.144198,3.314169,3.898343,4.193354,4.517581,4.078373,3.84111,3.635877,3.607257,3.4023760000000003,3.5689269999999995,3.8200629999999998,3.990935,4.355923000000001,4.757471,4.989362,5.235118,5.632927,6.013361,6.39011,6.764760000000001
59-2801155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286294,0.736388,1.079891,1.233319,1.597114,2.108298,2.615525,2.86354,3.033511,3.617685,3.912696,4.236923,3.797715,3.559452,3.3552190000000004,3.3275989999999998,3.1217189999999997,3.287269,3.5384050000000005,3.7102769999999996,4.076265,4.476813,4.7097050000000005,4.95446,5.352269000000001,5.732704,6.109452,6.4851019999999995
60-2801151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45009399999999994,0.7935979999999999,0.947025,1.30982,1.823004,2.329232,2.5772459999999997,2.747217,3.3313910000000004,3.6264019999999997,3.950629,3.511422,3.2741580000000003,3.068925,3.040305,2.834425,3.000975,3.252111,3.423983,3.788971,4.189519000000001,4.422411,4.668166,5.065975,5.44641,5.8231589999999995,6.1978089999999995
61-2801149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344504,0.497931,0.860726,1.37291,1.8791380000000002,2.127153,2.298124,2.882298,3.177308,3.501535,3.062328,2.825064,2.619832,2.591211,2.3853310000000003,2.551882,2.8030180000000002,2.9748900000000003,3.3398769999999995,3.740425,3.9733169999999998,4.219072,4.616882,4.9973160000000005,5.374065,5.748715
62-2801324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153428,0.516223,1.028407,1.534634,1.7826490000000002,1.9536200000000001,2.537794,2.832805,3.157032,2.7178240000000002,2.4805610000000002,2.275328,2.2467080000000004,2.040827,2.207378,2.458514,2.630386,2.995374,3.395922,3.6288129999999996,3.874569,4.272378,4.652812,5.029561,5.404211
63-2801332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362795,0.8749790000000001,1.381206,1.6292209999999998,1.9772919999999998,2.561466,2.856477,3.180704,2.7414959999999997,2.5032330000000003,2.299,2.09328,1.8874,2.05395,2.305086,2.476958,2.841946,3.2424939999999998,3.475386,3.7211410000000003,4.11895,4.499385,4.8761339999999995,5.2507839999999995
64-2801379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512184,1.018412,1.266427,1.676398,2.2605720000000002,2.555582,2.875809,2.436602,2.198338,1.993106,1.7304849999999998,1.524605,1.691156,1.942292,2.114164,2.479151,2.879699,3.112591,3.358346,3.756156,4.13659,4.513339,4.887989
65-2801433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506228,0.754243,1.1642139999999999,1.748388,2.043398,2.363625,1.924418,1.685155,1.4809219999999998,1.218301,1.012421,1.178972,1.430108,1.60198,1.966967,2.367515,2.600407,2.846162,3.2439720000000003,3.6244059999999996,4.001155000000001,4.375805000000001
66-2801474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248015,0.658986,1.24316,1.538171,1.862398,1.42319,1.185927,0.9806940000000001,0.8755860000000001,0.669706,0.836256,1.087393,1.2592649999999999,1.624252,2.0248,2.257692,2.503447,2.9012569999999998,3.2816910000000004,3.65844,4.0330900000000005
67-2801464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41097100000000003,0.9951450000000001,1.2901559999999999,1.614383,1.175176,0.9379120000000001,0.732679,0.7994,0.9177209999999999,1.084271,1.335407,1.507279,1.872267,2.272815,2.505707,2.751462,3.1492709999999997,3.5297059999999996,3.9064550000000002,4.281104
68-2801178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.584174,0.879185,1.2034120000000001,0.764204,0.936575,0.809192,0.8759129999999999,1.312692,1.479242,1.730378,1.90225,2.2672380000000003,2.667786,2.900678,3.146433,3.5442419999999997,3.9246769999999995,4.301426,4.676076
69-2801179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295011,0.83993,0.8258620000000001,0.998233,1.203466,1.4600870000000001,1.896866,2.063416,2.314552,2.486424,2.851412,3.25196,3.3749809999999996,3.426226,3.6294160000000004,4.009851,4.3865989999999995,4.761248999999999
70-2801439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54492,0.9851280000000001,1.222391,1.426624,1.691244,2.1280229999999998,2.2945740000000003,2.5457099999999997,2.717582,3.08257,3.483118,3.290138,3.3423830000000003,3.545574,3.9260080000000004,4.302757,4.677407
71-2801180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440208,0.677471,0.881704,1.146324,1.5831030000000001,1.749654,2.0007900000000003,2.172662,2.53765,2.938198,2.746218,2.797463,3.000654,3.3810879999999996,3.7578370000000003,4.132487
72-2801495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23826399999999998,0.443496,0.707117,1.1438959999999998,1.310446,1.561583,1.733455,2.098442,2.49899,2.5491189999999997,2.601363,2.804554,3.184988,3.5617370000000004,3.9363870000000003
73-2801506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205233,0.46885299999999996,0.905632,1.0721829999999999,1.3233190000000001,1.495191,1.860179,2.260727,2.493618,2.739374,3.041818,3.422252,3.799001,4.173651
74-2801512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263621,0.7004,0.86695,1.1180860000000001,1.289958,1.6549459999999998,2.055494,2.288386,2.534141,2.93195,3.312385,3.689133,4.063783
75-2801523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.437779,0.60433,0.855466,1.0273379999999999,1.392326,1.792874,2.0257650000000003,2.27152,2.66933,3.049764,3.426513,3.801163
76-2801563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.166551,0.417687,0.589559,0.9545469999999999,1.3550950000000002,1.5879860000000001,1.833741,2.2315509999999996,2.611985,2.988734,3.3633839999999995
77-2801598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252136,0.424008,0.788996,1.1895440000000002,1.422436,1.668191,2.066,2.4464349999999997,2.823183,3.197833
78-2801623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171872,0.53686,0.937408,1.170299,1.4160549999999998,1.813864,2.194299,2.571047,2.945697
79-2801653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36498800000000003,0.765536,0.9984270000000001,1.244183,1.641992,2.022426,2.399175,2.773825
80-2801676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400548,0.63344,0.8791950000000001,1.277005,1.6574389999999999,2.034188,2.4088380000000003
81-2801186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23289200000000002,0.47964700000000005,0.8774569999999999,1.257891,1.6346399999999999,2.00929
