순번_정류장ID,36-2801621,37-2801192,38-2806417,39-2801564,40-2801450,41-2801438,42-2801461,43-2804438,44-2803644,45-2803555,46-2800677,47-2800668,48-2800335,49-2800638,50-2800628,51-2804911,52-2807266,53-2806215,54-2806633,55-2805743,56-2804896,57-2805037,58-2804894,59-2805053,60-2805409,61-2804897,62-2804905,63-2805413,64-2805249,65-2800591,66-2805192,67-2800589,68-2800588,69-2800581,70-2804857,71-2807223
51-2804911,,,,,,,,,,,,,,,,0,0.20069,0.7555609999999999,1.1436899999999999,1.5559049999999999,1.793478,2.1250880000000003,2.512511,2.819141,3.25007,2.9450990000000004,2.897615,3.121063,3.6220230000000004,4.314262,4.666391,5.070942,5.702603,5.905039,6.110405999999999,7.199043
52-2807266,,,,,,,,,,,,,,,,,0,0.554872,0.943001,1.355216,1.5927879999999999,1.9243990000000002,2.311821,2.618452,3.0493810000000003,2.74341,2.695925,2.9193729999999998,3.4213339999999994,4.113573000000001,4.461702,4.8742529999999995,5.501913,5.70835,5.909717,6.9973529999999995
53-2806215,,,,,,,,,,,,,,,,,,0,1.154076,1.567291,1.804863,2.136473,2.5238959999999997,2.829526,3.260456,2.955485,2.908,3.131448,3.6324080000000003,4.321648000000001,4.673776999999999,5.0823279999999995,5.709988,5.916425,6.117792,7.2054279999999995
54-2806633,,,,,,,,,,,,,,,,,,,0,0.41221499999999994,0.649788,0.981398,1.3688209999999998,1.6754509999999998,2.1063810000000003,1.8004099999999998,1.752925,1.977373,2.478333,3.166572,3.5187019999999998,3.9272519999999997,4.554913,4.761349,4.962716,6.050353
55-2805743,,,,,,,,,,,,,,,,,,,,0,0.23757199999999998,0.569183,0.9566049999999999,1.2622360000000001,1.6931650000000003,1.3881940000000002,1.340709,1.564157,2.065118,2.754357,3.106486,3.5190370000000004,4.1466970000000005,4.353134,4.554501,5.638137
56-2804896,,,,,,,,,,,,,,,,,,,,,0,0.33161,0.718033,1.0246629999999999,1.4555930000000001,1.155622,1.1081370000000001,1.3265850000000001,1.827545,2.525785,2.877914,3.286465,3.914125,4.1205620000000005,4.321929,5.409565
57-2805037,,,,,,,,,,,,,,,,,,,,,,0,0.386423,0.6930529999999999,1.123983,1.101012,0.884474,0.994975,1.495935,2.193175,2.5453040000000002,2.953855,3.581515,3.7879519999999998,3.989319,5.076955
58-2804894,,,,,,,,,,,,,,,,,,,,,,,0,0.306631,0.73756,0.9935889999999999,0.498051,0.608553,1.109513,1.8067520000000001,2.158881,2.567432,3.195093,3.401529,3.602896,4.690533
59-2805053,,,,,,,,,,,,,,,,,,,,,,,,0,0.43093000000000004,0.686959,0.191421,0.30192199999999997,0.802882,1.500122,1.8522509999999999,2.260802,2.888462,3.0948990000000003,3.296266,4.383902
60-2805409,,,,,,,,,,,,,,,,,,,,,,,,,0,0.672006,0.355456,0.465958,0.612083,1.071192,1.4233209999999998,1.8318720000000002,2.459533,2.665969,2.867336,3.954972
61-2804897,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.495539,0.7219869999999999,0.913054,1.372163,1.724292,2.132843,2.760503,2.96694,3.168307,4.255943
62-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226448,0.727409,1.424648,1.776777,2.1853279999999997,2.8129880000000003,3.019425,3.220792,4.308428
63-2805413,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500961,1.2172,1.5693290000000002,1.9778799999999999,2.60554,2.811977,3.013344,4.10098
64-2805249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7162390000000001,1.0683690000000001,1.47692,2.10458,2.3110169999999997,2.512384,3.6000199999999998
65-2800591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35212899999999997,0.76068,1.388341,1.5947770000000001,1.979507,3.216781
66-2805192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408551,1.0362120000000001,1.242648,1.627378,2.864651
67-2800589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6276609999999999,0.834097,1.218827,2.4561
68-2800588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20643699999999998,0.591167,1.82844
69-2800581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38473,1.622003
70-2804857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.237273
71-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
