순번_정류장ID,43-2807234,44-2806248,45-2803215,46-2803212,47-2803210,48-2803361,49-2807505,50-2807521,51-2806171,52-2800565,53-2806015,54-2800567,55-2800561,56-2800541,57-2800530,58-2800523,59-2800519,60-2800517,61-2800515,62-2805304,63-2800498,64-2800497,65-2800493,66-2800344,67-2800481,68-2800467,69-2800449,70-2800441,71-2800436,72-2800433,73-2800431,74-2800417,75-2800059,76-2800028,77-2800001,78-2800003,79-2800030,80-2800033,81-2800042,82-2800014
43-2807234,0,0.368863,15.163347,14.723201000000001,14.66295,14.968722,13.11188,22.843438,23.649915,25.140289000000003,25.507572,25.707092000000003,26.526778000000004,28.127715999999996,28.611310999999997,28.894006,29.138856,29.300424,29.477095000000002,30.145645000000002,31.161114,31.444021999999997,31.952352,32.252152,32.501112,33.171234999999996,33.841689,34.628403999999996,34.908371,35.159545,35.763983,36.860911,37.338158,37.852033,38.277223,38.655409000000006,39.244001000000004,39.488822,39.989156,40.572208
44-2806248,,0,15.171307999999998,14.731163,14.670912,14.976683,13.119841000000001,22.8514,23.657877,25.148251000000002,25.515532999999998,25.715053,26.534739000000002,28.135677,28.619272,28.901967,29.146817,29.308386,29.485057,30.153606,31.169075,31.450983,31.959314000000003,32.259114000000004,32.508072999999996,33.178196,33.84965,34.635365,34.915332,35.167506,35.771944,36.868871999999996,37.345119,37.859995,38.285184,38.663371000000005,39.250963,39.496783,39.997116999999996,40.57917
45-2803215,,,0,0.440145,2.078121,2.383893,12.166534,21.898092000000002,22.704569,24.194943,24.562226000000003,24.761745,25.581431,27.182370000000002,27.665964000000002,27.948659999999997,28.193509999999996,28.355078000000002,28.531748999999998,29.200298999999998,30.215767,30.497675,31.006006,31.305806,31.554765999999997,32.224888,32.896342,33.682058000000005,33.962025,34.214197999999996,34.818636,35.915564,36.391811,36.906687,37.331876,37.710063,38.297655,38.543476,39.043809,39.625862
46-2803212,,,,0,1.637976,1.943748,12.606679,22.338237,23.144714,24.635088,25.002371,25.20189,26.021576,27.622515000000003,28.106109000000004,28.388804999999998,28.633654999999997,28.795222999999996,28.971894,29.640444,30.655913,30.937821000000003,31.446151,31.745951,31.994911,32.665034000000006,33.336487,34.122203000000006,34.40217,34.654343,35.258782000000004,36.355709000000004,36.831956,37.346832,37.772021,38.150208,38.7378,38.983621,39.483955,40.066007
47-2803210,,,,,0,0.305772,11.566930000000001,21.298488,22.104965,23.595339000000003,23.962622,24.162142000000003,24.981827,26.582765999999996,27.066359999999996,27.349056,27.593906,27.755474,27.932145000000002,28.600695,29.616164,29.899071999999997,30.406402000000003,30.706202,30.955161999999998,31.625284999999998,32.296738,33.082454,33.362421000000005,33.614595,34.219033,35.315961,35.792207,36.308083,36.732271999999995,37.110459000000006,37.698051,37.943872,38.444206,39.026258
48-2803361,,,,,,0,11.261158,20.992716,21.799194,23.289568,23.65685,23.856370000000002,24.676056,26.276994000000002,26.760589000000003,27.043284000000003,27.288134000000003,27.449703000000003,27.626374,28.294922999999997,29.310391999999997,29.5923,30.100631,30.400431,30.649390000000004,31.319513,31.990966999999998,32.776682,33.056649,33.308823,33.913261,35.010189000000004,35.486436,36.001311,36.426501,36.804688,37.39228,37.6381,38.138434000000004,38.720487
49-2807505,,,,,,,0,9.732558000000001,10.539035,12.029409,12.396692,12.596212,13.415898,15.016835999999998,15.500430999999999,15.783126000000001,16.027976000000002,16.189544,16.366215,17.034765,18.050234,18.333142000000002,18.841472,19.141272,19.390232,20.060354999999998,20.731809,21.517523999999998,21.797491,22.049665,22.654103,23.750031,24.226278,24.742153,25.167342,25.545529000000002,26.133121,26.378942,26.879276,27.461328
50-2807521,,,,,,,,0,0.806477,2.2968509999999998,2.6641340000000002,2.863654,3.6833400000000003,5.284278,5.767873000000001,6.050568,6.295418,6.456986,6.633657,7.302207000000001,8.317675999999999,8.599584,9.107915,9.407715,9.657674,10.326797000000001,10.998251,11.784966,12.063933,12.316107,12.920544999999999,14.017473,14.494720000000001,15.008595000000001,15.433785,15.811971,16.400564000000003,16.645384,17.146718,17.72777
51-2806171,,,,,,,,,0,1.490374,1.857657,2.0571770000000003,2.876863,4.477801,4.9613949999999996,5.244091,5.4889410000000005,5.650509,5.82718,6.49573,7.511199,7.793107000000001,8.301437,8.602236999999999,8.850197,9.52032,10.192772999999999,10.978489,11.258455999999999,11.51063,12.115067999999999,13.211996,13.688242,14.202117999999999,14.628307000000001,15.006494,15.594085999999999,15.839907,16.340241,16.922293
52-2800565,,,,,,,,,,0,0.36728299999999997,0.566803,1.3864889999999999,2.987427,3.471022,3.753717,3.998567,4.1601349999999995,4.336806,5.005356,6.020825,6.302733,6.811063000000001,7.1118630000000005,7.359823,8.030946,8.7014,9.488114999999999,9.768082000000001,10.020256,10.624694,11.721622,12.197869,12.712744,13.137932999999999,13.515120000000001,14.103712,14.348532999999998,14.849867000000001,15.430919
