순번_정류장ID,52-2800842,53-2800999,54-2801020,55-2801036,56-2801058,57-2801074,58-2801268,59-2801277,60-2801240,61-2801161,62-2801334,63-2801342,64-2801172,65-2801159,66-2801409,67-2801449,68-2801493,69-2801515,70-2801589,71-2801619,72-2801658,73-2801672,74-2801684,75-2801718,76-2801730,77-2801733,78-2801719,79-2801692,80-2801677,81-2801657,82-2801611,83-2807465,84-2801187,85-2801581,86-2801606,87-2800694,88-2800708,89-2800720,90-2800737,91-2800757,92-2800769,93-2800782,94-2800797,95-2800807,96-2807220,97-2800370,98-2800369
52-2800842,0,0.357225,0.691067,0.9531729999999999,1.298067,1.468751,2.308567,2.470766,2.645211,2.964453,3.481622,3.727067,3.812567,3.6761150000000002,3.9266870000000003,4.2874,4.658273,4.8791970000000005,5.24868,5.510384999999999,5.966686,6.328067,6.766985000000001,7.24742,7.489567,7.683542999999999,8.095207,7.711373,7.39955,7.060451,6.872391,6.8892869999999995,6.800897,7.010547,7.425845,8.351573,8.804534,9.088839,9.346432,9.560260000000001,9.83132,9.785798,10.06584,10.974067,11.263186,12.240682000000001,12.181567
53-2800999,,0,0.333842,0.5969479999999999,0.940842,1.1115270000000002,1.9523419999999998,2.114541,2.288986,2.608228,3.124397,3.369842,3.456342,3.319891,3.5704629999999997,3.931175,4.301048000000001,4.522973,4.8914550000000006,5.154161,5.610461,5.971842,6.4097610000000005,6.891195,7.1323419999999995,7.326318,7.738982000000001,7.3541490000000005,7.042325,6.704227,6.515166000000001,6.533062,6.444672,6.653322,7.06962,7.994348,8.44731,8.731614,8.989208,9.203036,9.474095,9.429574,9.709616,10.617842,10.905961999999999,11.883458000000001,11.823342
54-2801020,,,0,0.264106,0.609,0.7796850000000001,1.6195,1.7816990000000001,1.9561439999999999,2.275386,2.792555,3.0380000000000003,3.1235,2.9870490000000003,3.237621,3.5983330000000002,3.969206,4.190131,4.559613,4.821319,5.2776190000000005,5.638999999999999,6.0779190000000005,6.558353,6.8005,6.994476,7.40614,7.0223070000000005,6.710483,6.371385,6.183324,6.20022,6.11183,6.32148,6.736778,7.662506,8.115468,8.399772,8.657366,8.871194000000001,9.142253,9.096731,9.376774000000001,10.285,10.574119999999999,11.551616000000001,11.4915
55-2801036,,,,0,0.344895,0.515579,1.3553950000000001,1.517593,1.6920389999999998,2.0112799999999997,2.52845,2.773895,2.859394,2.722943,2.9735150000000004,3.334228,3.7051,3.926025,4.295508,4.557213,5.013513,5.374894,5.813813,6.294247,6.5363940000000005,6.73037,7.142034,6.758201,6.446377,6.107279,5.919219,5.936115,5.8477239999999995,6.057373999999999,6.472673,7.398401,7.851362,8.135666,8.39326,8.607088000000001,8.878148,8.832626,9.112668,10.020894,10.310014,11.287510000000001,11.229394000000001
56-2801058,,,,,0,0.170685,1.0105,1.172699,1.3471440000000001,1.6663860000000001,2.183555,2.4290000000000003,2.5145,2.3780490000000003,2.628621,2.9893330000000002,3.360206,3.5811309999999996,3.9506129999999997,4.212319,4.6686190000000005,5.03,5.4689190000000005,5.9493529999999994,6.1915,6.385476000000001,6.79714,6.413307,6.101483,5.762385,5.574324,5.591221,5.50283,5.71248,6.127778,7.053506,7.506467999999999,7.7907720000000005,8.048366,8.262194000000001,8.533253,8.487732000000001,8.767774000000001,9.676,9.965119999999999,10.942616000000001,10.9215
57-2801074,,,,,,0,0.842816,1.005015,1.17946,1.498701,2.0158709999999997,2.261316,2.346816,2.2103639999999998,2.4609360000000002,2.8216490000000003,3.1925209999999997,3.413446,3.782929,4.044633999999999,4.500934,4.862316000000001,5.301234,5.781668,6.023816,6.217791,6.629455,6.245622,5.933798,5.5947,5.40664,5.423536,5.335145,5.544795,5.960094000000001,6.885822,7.338783,7.623088,7.880681,8.094509,8.365569,8.320047,8.600089,9.508315,9.797435,10.774931,10.753816
58-2801268,,,,,,,0,0.162199,0.337644,0.656886,1.1740549999999998,1.4195,1.505,1.368549,1.6191209999999998,1.979834,2.350706,2.571631,2.941113,3.202819,3.6591190000000005,4.0205,4.4594190000000005,4.939853,5.182,5.3759760000000005,5.787640000000001,5.574807,5.262983,4.923885,4.735824,4.752721,4.6643300000000005,4.87398,5.2892779999999995,6.215006,6.667967999999999,6.952272,7.209866000000001,7.423694,7.6947529999999995,7.6492320000000005,7.929274,8.8375,9.126619999999999,10.104116000000001,10.084
59-2801277,,,,,,,,0,0.17544500000000002,0.494687,1.0118559999999999,1.257301,1.342801,1.20635,1.4569219999999998,1.817635,2.188507,2.409432,2.778915,3.04062,3.49692,3.8583010000000004,4.297219999999999,4.777654,5.019801,5.213776999999999,5.625441,5.4126080000000005,5.100784,4.761686,4.573625,4.590522,4.502130999999999,4.711780999999999,5.12708,6.052808,6.505769,6.790073,7.047667,7.261495,7.532553999999999,7.487033,7.767075,8.675301,8.964421000000002,9.941917,9.922801
60-2801240,,,,,,,,,0,0.319242,0.836411,1.171856,1.1673559999999998,1.030905,1.281477,1.642189,2.0130619999999997,2.233987,2.603469,2.865175,3.321475,3.6828559999999997,4.121775,4.602208999999999,4.844355999999999,5.038332,5.449996,5.341451,5.029627,4.690529,4.502468,4.5193650000000005,4.430974,4.640624,5.055922,5.98165,6.434612,6.718916,6.97651,7.190338000000001,7.461397,7.415876,7.695917999999999,8.604144,8.893264,9.87076,9.850644
61-2801161,,,,,,,,,,0,0.517169,0.852614,0.8481139999999999,0.711663,0.9622350000000001,1.3229469999999999,1.69382,1.9147450000000001,2.284227,2.5459330000000002,3.0022330000000004,3.363614,3.8025330000000004,4.282967,4.525114,4.7190900000000005,5.1307540000000005,5.061921,4.750097,4.4109989999999994,4.222938,4.239835,4.151444000000001,4.3610940000000005,4.7763919999999995,5.70212,6.155082,6.439386,6.69698,6.910808,7.181867,7.1363460000000005,7.416388,8.324614,8.613734,9.59123,9.570114
