순번_정류장ID,71-2806940,72-2806941,73-2806942,74-2806943,75-2806944,76-2807134,77-2806945,78-2806957,79-2807608,80-2807164,81-2806946,82-2807137,83-2806947,84-2806948,85-2806949,86-2807147,87-2807148,88-2807149,89-2806951,90-2807138,91-2806973,92-2807139,93-2807409,94-2807123,95-2806891,96-2806890,97-2806888,98-2807293,99-2806886,100-2804580,101-2804213,102-2804211,103-2804209,104-2804207,105-2804205,106-2804204,107-2806290,108-2804202,109-2806292,110-2803609,111-2806232,112-2803608,113-2803607,114-2803606,115-2806297,116-2803616,117-2803853,118-2803850,119-2803617,120-2806299,121-2803618,122-2806300,123-2803600,124-2800273,125-2803601,126-2804331,127-2803581,128-2800271,129-2807150,130-2804581,131-2804582,132-2800267,133-2804032
94-2807123,,,,,,,,,,,,,,,,,,,,,,,,0,1.8229229999999998,2.3488759999999997,2.925017,3.267179,3.8451,4.206989,4.714134,5.074282,5.562075,5.933441,6.668661999999999,6.902439,7.2547429999999995,7.668539999999999,7.923114,8.419068,8.794155,9.122796000000001,9.629006,9.921396000000001,10.471846000000001,10.791244,10.9888,11.385162,11.981632000000001,12.505317,12.772725999999999,13.092927,13.776185,14.237467,14.448194,14.618901999999999,14.876567999999999,15.361016000000001,16.234651,16.563914,16.859869,17.146954,16.808332
95-2806891,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525953,1.1020940000000001,1.444256,2.022178,2.3940669999999997,2.9012119999999997,3.261359,3.750153,4.121518,4.856739,5.0885169999999995,5.442821,5.856617,6.110192,6.607145,6.982232000000001,7.310874,7.816084,8.108474000000001,8.659924,8.978322,9.178877,9.573239,10.170709,10.695394,10.961803999999999,11.277004,11.965263,12.424545,12.635271000000001,12.806979,13.064645,13.549094,14.422729,14.750991,15.047947,15.333031,14.994409
96-2806890,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.576141,0.9183030000000001,1.496225,1.869114,2.376259,2.736407,3.2252,3.5955660000000003,4.330786,4.562564,4.917868,5.331664,5.585239,6.081192,6.45528,6.783921,7.291131,7.582521000000001,8.133971,8.451369,8.649924,9.046286,9.643756,10.168441,10.435851,10.751051,11.43931,11.899592,12.110318,12.282027000000001,12.539693,13.024141,13.897776,14.226039000000002,14.522994,14.808078,14.467457000000001
97-2806888,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34216199999999997,0.920084,1.291973,1.799118,2.159265,2.648059,3.0194240000000003,3.7546449999999996,3.9864230000000003,4.340726999999999,4.754523000000001,5.008098,5.505051,5.880138,6.20878,6.71599,7.00638,7.559830000000001,7.876228,8.074783,8.471145,9.066614999999999,9.5933,9.85771,10.176910000000001,10.863169000000001,11.324451,11.535177000000001,11.706885,11.964551,12.449000000000002,13.322635,13.648897,13.945853,14.231937,13.892315
98-2807293,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.577922,0.9498110000000001,1.456956,1.817104,2.3058970000000003,2.677262,3.4124830000000004,3.644261,3.998565,4.412361,4.665936,5.162889,5.537977,5.866618,6.373828,6.666217999999999,7.215667999999999,7.534066,7.732621000000001,8.128983,8.726453,9.251138000000001,9.517548,9.834748,10.521007,10.982289,11.193014999999999,11.364724,11.620389,12.106838,12.980473,13.308735999999998,13.605691,13.888775,13.548154
99-2806886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37088899999999997,0.878034,1.238182,1.726975,2.098341,2.8335619999999997,3.06534,3.419643,3.83344,4.087014,4.583968,4.959055,5.2876970000000005,5.7929059999999994,6.087296,6.6367460000000005,6.955144000000001,7.1557,7.550062,8.145532000000001,8.672217,8.938626,9.255827,9.942085,10.403367,10.614094,10.785802,11.043467999999999,11.525917,12.401551,12.729814,13.026769,13.310854,12.969232
100-2804580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507145,0.867293,1.3600860000000001,1.731452,2.466673,2.69845,3.052754,3.4665510000000004,3.720125,4.217079,4.592166000000001,4.920807,5.428017,5.720407,6.271857,6.590255,6.788811,7.185172000000001,7.7806429999999995,8.305328,8.571736999999999,8.888937,9.575196,10.036478,10.247205000000001,10.418913,10.676578999999998,11.161027,12.034661999999999,12.362925,12.659880000000001,12.997211,12.604343
101-2804213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360148,0.852942,1.224307,1.959528,2.191306,2.5456090000000002,2.959406,3.21298,3.7099339999999996,4.085021,4.413663,4.920872,5.213262,5.764712,6.083111,6.281666,6.678028,7.273498,7.798183,8.064592,8.381793,9.068050999999999,9.529333,9.74006,9.911767999999999,10.169433999999999,10.653883,11.527517,11.855780000000001,12.152735,12.51782,12.097197999999999
102-2804211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49279399999999995,0.864159,1.59938,1.8311580000000003,2.185461,2.5992580000000003,2.852832,3.349786,3.724873,4.053515,4.558724,4.851115,5.402564,5.720962999999999,5.919518,6.31588,6.91135,7.436035,7.702444,8.019645,8.705903999999999,9.167185,9.377912,9.549619999999999,9.807286,10.291735000000001,11.165369,11.493632,11.790588,12.155672000000001,11.73505
103-2804209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371366,1.108586,1.3403639999999999,1.694668,2.1084650000000003,2.3620389999999998,2.858993,3.23408,3.562721,4.067931,4.362321,4.913771,5.232169,5.430724,5.827086,6.422557,6.947241,7.213651,7.530850999999999,8.21711,8.678392,8.889119,9.060827,9.318493,9.802941,10.676575999999999,11.004839,11.301794000000001,11.664878999999999,11.246257
104-2804207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.737221,0.9689989999999999,1.323302,1.7370990000000002,1.990674,2.4876270000000003,2.862714,3.1913560000000003,3.6985660000000005,3.9909559999999997,4.542406,4.860804,5.059359,5.455721,6.051191,6.575875999999999,6.842285,7.159486,7.845745,8.307027,8.517752999999999,8.689461,8.947127,9.431576,10.30521,10.633473,10.930429,11.295513,10.874891
105-2804205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231778,0.5860810000000001,0.999878,1.2534530000000002,1.7504060000000001,2.125493,2.454135,2.961345,3.253735,3.803185,4.121583,4.320138,4.7165,5.31197,5.836655,6.103065,6.4202650000000006,7.106524,7.567806,7.778532000000001,7.950239999999999,8.207906,8.692355000000001,9.565989,9.894252,10.191208,10.556292,10.13567
106-2804204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354304,0.7681,1.021675,1.518628,1.893716,2.222357,2.7275669999999996,3.021957,3.573407,3.891805,4.0903599999999996,4.486722,5.082192,5.606877,5.873287,6.190487,6.876746000000001,7.3380279999999996,7.548754,7.718463000000001,7.978128,8.462577,9.336212,9.664475,9.96143,10.326514,9.905892999999999
107-2806290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413797,0.6673720000000001,1.164325,1.539412,1.868054,2.373264,2.665654,3.219104,3.5375019999999995,3.736057,4.1324190000000005,4.727889,5.252574,5.518984,5.836183999999999,6.522443,6.983725,7.194450999999999,7.366159,7.623825,8.108274,8.981908,9.310171,9.607127,9.972211,9.551589
108-2804202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253575,0.752528,1.127615,1.456257,1.9634669999999999,2.255857,2.8073069999999998,3.125705,3.3242599999999998,3.720622,4.316092,4.840777,5.1071860000000004,5.424387,6.110646,6.5719270000000005,6.782653999999999,6.954362,7.212028,7.696477000000001,8.570111,8.898374,9.19533,9.560414,9.139792
109-2806292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498954,0.874041,1.202683,1.7098919999999997,2.002282,2.553732,2.87213,3.0706860000000002,3.467048,4.062518,4.587203,4.853612,5.170813,5.8570709999999995,6.318353,6.52908,6.700788,6.958454,7.442903,8.316537,8.6448,8.941755,9.30684,8.886218
110-2803609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375087,0.703729,1.208939,1.5013290000000001,2.052779,2.371177,2.569732,2.966094,3.5615639999999997,4.086249,4.352658,4.669859,5.356118,5.8174,6.028126,6.199834,6.4575,6.941949,7.815583,8.143846,8.440802,8.805886,8.385264
111-2806232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328642,0.833852,1.126242,1.6776919999999997,1.9960900000000001,2.194645,2.591007,3.186477,3.7111620000000003,3.9775709999999997,4.294772,4.981031,5.442312,5.653039,5.824747,6.082413,6.5668619999999995,7.440496,7.768758999999999,8.065714999999999,8.430799,8.010177
112-2803608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50521,0.7976,1.34905,1.667448,1.8660029999999999,2.262365,2.8578360000000003,3.3825199999999995,3.6489300000000005,3.96613,4.652389,5.113671,5.324397,5.496106,5.7537720000000006,6.23822,7.111855,7.440117999999999,7.737073,8.102158,7.681536
113-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29239,0.8448399999999999,1.163238,1.361793,1.758155,2.3536259999999998,2.87831,3.14472,3.4619199999999997,4.148179,4.6094610000000005,4.820188,4.991896,5.249562,5.73401,6.607645,6.935908,7.232863,7.597948,7.177326
114-2803606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.55245,0.870848,1.069403,1.465765,2.061236,2.58592,2.85233,3.16953,3.855789,4.317071,4.5277970000000005,4.6995059999999995,4.957172,5.4416199999999995,6.3152550000000005,6.643517999999999,6.940473,7.305558,6.884936
115-2806297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319399,0.517954,0.914316,1.509786,2.034471,2.30088,2.618081,3.3043400000000003,3.765621,3.976348,4.1480559999999995,4.405722,4.890171,5.7638050000000005,6.092068,6.389024,6.7541080000000004,6.333486
116-2803616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198555,0.594917,1.190388,1.7150720000000002,1.981482,2.298682,2.984941,3.4462230000000003,3.65695,3.8286580000000003,4.086323999999999,4.570772,5.444407,5.77267,6.069625,6.43471,6.014088
117-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396362,0.9918319999999999,1.5165170000000001,1.7829270000000002,2.100127,2.7863860000000003,3.247668,3.458394,3.6301019999999995,3.887768,4.372217,5.245851999999999,5.574114,5.87107,6.236154,5.815532
118-2803850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5954699999999999,1.120155,1.386565,1.7037650000000002,2.3900240000000004,2.851306,3.062032,3.23374,3.4914059999999996,3.975855,4.84949,5.177753,5.474708000000001,5.839792,5.4191709999999995
119-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5246850000000001,0.792095,1.1092950000000001,1.795554,2.256836,2.467562,2.6392700000000002,2.896936,3.381385,4.25502,4.583282,4.880237999999999,5.245322,4.8247
120-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26741,0.5846100000000001,1.270869,1.7321509999999998,1.942877,2.114585,2.372251,2.8567,3.7303349999999997,4.058597,4.355553,4.720637,4.300015
121-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3172,1.003459,1.464741,1.675468,1.847176,2.1048419999999997,2.58929,3.462925,3.7911879999999996,4.088143,4.453228,4.0326059999999995
