순번_정류장ID,66-2803261,67-2806613,68-2803246,69-2803245,70-2804860,71-2803247,72-2803235,73-2803238,74-2803228,75-2803110,76-2803097,77-2803102,78-2803108,79-2803114,80-2803125,81-2803225,82-2803135,83-2803124,84-2805595,85-2803123,86-2803131,87-2803137,88-2805441,89-2802629,90-2802719,91-2802709,92-2802723,93-2802734,94-2802752,95-2802748,96-2802738,97-2802728,98-2802711,99-2802065,100-2802040,101-2801999,102-2801943,103-2801919,104-2801914,105-2801751,106-2801746,107-2801185,108-2801687,109-2801184,110-2801665,111-2801604,112-2801564,113-2801520,114-2801180,115-2801495,116-2801512,117-2801529,118-2801188,119-2801469,120-2801430,121-2801376,122-2801336,123-2801322,124-2801305,125-2801141,126-2801128,127-2801117,128-2801099
66-2803261,0,0.17723,0.404513,0.596006,0.8901399999999999,1.098751,1.6910049999999999,2.256653,2.612873,3.101444,3.397444,3.6767870000000005,3.8705230000000004,4.0859440000000005,3.850278,3.852379,4.716464,5.053737,5.435444,5.54157,5.848698000000001,6.081071,6.148948000000001,6.549703,6.800609,7.092731,7.6601490000000005,7.748734,8.240362,8.548767999999999,8.936111,9.435764,9.857045,10.299429,10.38819,10.618131,11.385835,11.933447,12.158591,12.640425,12.889531,12.705931,13.085975,13.558878,13.829462,14.476444,14.736595000000001,14.565092000000002,14.000098000000001,13.560889999999999,13.117394,12.74029,12.644948,12.938361,13.312422,13.837941,14.172968,14.343878,14.6306,15.153228,15.465567000000002,15.597717999999999,15.811485999999999
67-2806613,,0,0.227284,0.41877600000000004,0.71291,0.922522,1.514775,2.0804240000000003,2.436643,2.925214,3.221214,3.500557,3.694294,3.909714,3.6740480000000004,3.6761489999999997,4.540235,4.877507,5.259214,5.36534,5.672468,5.904841,5.972718,6.373473000000001,6.624378999999999,6.916500999999999,7.483919,7.570504,8.064133,8.369538,8.759881,9.259534,9.680814999999999,10.121199,10.20996,10.439900999999999,11.207606,11.757217,11.980361,12.464196000000001,12.712302000000001,12.530700999999999,12.909745,13.383648,13.655232,14.301214000000002,14.561364999999999,14.388863,13.822868,13.38366,12.941164,12.564061,12.468717999999999,12.762131,13.136192000000001,13.661712,13.995738000000001,14.169649,14.45437,14.975999,15.290337,15.422488000000001,15.636256
68-2803246,,,0,0.191493,0.485626,0.694238,1.286492,1.8521400000000001,2.208359,2.69693,2.992931,3.2722729999999998,3.46601,3.681431,3.445765,3.4478660000000003,4.3119510000000005,4.649223999999999,5.030931,5.1370569999999995,5.444185,5.676558,5.744435,6.145189,6.396095,6.688217,7.255636,7.342221,7.8358490000000005,8.143255,8.529597,9.03025,9.450532,9.891916,9.983675999999999,10.211618,10.981322,11.528934,11.754077,12.235911999999999,12.485018,12.300417999999999,12.681462,13.157364000000001,13.426948999999999,14.070931,14.332081,14.160579,13.594584,13.156376999999999,12.71288,12.336777,12.241435000000001,12.534847000000001,12.908909,13.434428,13.768455,13.939364999999999,14.225087,14.748714999999999,15.062054000000002,15.195204,15.407973000000002
69-2803245,,,,0,0.294134,0.503745,1.095999,1.661647,2.017867,2.506438,2.802438,3.0817810000000003,3.275517,3.490938,3.255272,3.257373,4.1214580000000005,4.458730999999999,4.840438,4.9465639999999995,5.253692,5.487065,5.553942,5.954697,6.205603,6.497725,7.063142999999999,7.151728,7.645356,7.953761999999999,8.340105,8.841757000000001,9.261039,9.704423,9.791184,10.023125,10.788829,11.336441,11.563585,12.045419,12.297525,12.112925,12.487969,12.964872,13.236456,13.883438,14.142589000000001,13.971085999999998,13.405092000000002,12.964884,12.522388000000001,12.145284,12.049942,12.344355,12.717416,13.243935,13.577962,13.748872,14.036594000000001,14.559222,14.871560999999998,15.003712,15.217479999999998
70-2804860,,,,,0,0.208612,0.800866,1.366514,1.722733,2.211304,2.507304,2.7866470000000003,2.980384,3.195804,2.960139,2.96224,3.826325,4.163597,4.545304,4.651431,4.958558,5.190931,5.258808,5.6595629999999995,5.910469,6.202591,6.768008999999999,6.856594,7.348223,7.655628,8.043971,8.543624000000001,8.964906,9.407289,9.49605,9.725991,10.495696,11.041307000000002,11.266451,11.748286,12.001392,11.815792,12.194836,12.669738,12.941322999999999,13.586304,13.846454999999999,13.675953,13.108958,12.669751,12.227253999999999,11.850151,11.754808,12.049221000000001,12.423283,12.948802,13.282829000000001,13.454739000000002,13.74146,14.263089,14.577428,14.709578,14.922347
71-2803247,,,,,,0,0.592254,1.157902,1.514122,2.002693,2.298693,2.578035,2.771772,2.987193,2.751527,2.753628,3.6177129999999997,3.954986,4.336693,4.442819,4.749947,4.98232,5.050197,5.450952,5.701857,5.9939800000000005,6.561398,6.649983,7.141611,7.4490169999999996,7.836360000000001,8.337012,8.758294,9.199678,9.289439,9.51938,10.287084,10.834696000000001,11.05984,11.541674,11.79278,11.60818,11.985224,12.461126,12.731711,13.378693,13.638843,13.466341,12.900346,12.461139,12.018642999999999,11.641539,11.547197,11.841609,12.215671,12.74019,13.074216999999999,13.246127,13.532848999999999,14.055477,14.367816,14.500966,14.715735
72-2803235,,,,,,,0,0.566649,0.922868,1.4114389999999999,1.707439,1.986782,2.180519,2.395939,2.160273,2.1623740000000002,3.0264599999999997,3.363732,3.7454389999999997,3.8515650000000003,4.158693,4.391066,4.458943,4.859698000000001,5.110604,5.402726,5.968144000000001,6.0587290000000005,6.550358,6.857763,7.246106,7.746759,8.16704,8.609424,8.698185,8.928125999999999,9.695831,10.241442,10.468586,10.950421,11.201527,11.017926,11.39697,11.871872999999999,12.142457,12.788439,13.04959,12.876088000000001,12.309092999999999,11.871885,11.427389,11.051286,10.954943,11.249356,11.623417,12.147936999999999,12.482963,12.654874000000001,12.939594999999999,13.464224,13.775561999999999,13.907713000000001,14.122481
73-2803238,,,,,,,,0,0.356219,0.8447899999999999,1.14079,1.420133,1.6138700000000001,1.82929,1.593625,1.595726,2.467811,2.805084,3.1867900000000002,3.2929169999999996,3.6000449999999997,3.832418,3.9702949999999997,4.371049,4.621955000000001,4.914077,5.606085,5.725080999999999,6.216709,6.525115,6.912457000000001,7.41211,7.832392,8.275775999999999,8.364536,8.594478,9.362182,9.861794,10.086936999999999,10.568772000000001,10.641878,10.454278,10.836322000000001,11.308224000000001,11.581809,12.227791,12.485941,12.309439,11.743444,11.304236999999999,10.86074,10.483637,10.388295,10.681707000000001,11.056769000000001,11.581288,11.916314999999999,12.087225,12.372947,12.895575,13.208914000000002,13.341064000000001,13.555832999999998
74-2803228,,,,,,,,,0,0.500571,0.796571,1.075914,1.269651,1.4850709999999998,1.2374049999999999,1.239507,2.111592,2.448864,2.830571,2.936697,3.243825,3.4771980000000005,3.614075,4.01483,4.265736,4.557858,5.2488660000000005,5.370861,5.86249,6.170895,6.558238,7.057891000000001,7.478173,7.918556,8.008317,8.240258,9.007963,9.505574000000001,9.730718,10.212553,10.285658999999999,10.100058,10.478102999999999,10.954005,11.224589,11.870571,12.131722,11.96622,11.400225,10.959017,10.517521,10.139418,10.044075,10.339488000000001,10.71255,11.239069,11.571095,11.743006,12.029727000000001,12.553355999999999,12.865695,12.998845,13.212613000000001
75-2803110,,,,,,,,,,0,0.29600000000000004,0.575343,0.76908,0.9845,1.237166,1.425935,2.040021,2.377293,2.759,2.958126,3.265254,3.4986269999999995,3.740504,4.141259,4.392165,4.684287,5.3752949999999995,5.55529,6.048919000000001,6.356324,6.742667,7.24332,7.664600999999999,8.105985,8.196746000000001,8.424686999999999,9.140392,9.632003,9.857147,10.131019,9.793088000000001,9.611487,9.990530999999999,10.465434,10.734017999999999,11.382,11.640151,11.463648,10.897654,10.458446,10.01595,9.638847,9.543503999999999,9.837917,10.211978,10.737498,11.071524,11.242435,11.530156,12.051785,12.365122999999999,12.498274,12.712042
