순번_정류장ID,41-2802172,42-2802162,43-2801846,44-2802103,45-2801847,46-2801952,47-2801799,48-2801770,49-2800762,50-2800769,51-2800766,52-2800721,53-2800699,54-2800712,55-2800691,56-2800676,57-2800657,58-2800624,59-2806245,60-2800594,61-2804976,62-2800585,63-2800580,64-2805741,65-2800575,66-2800555,67-2800523,68-2800515,69-2805304,70-2800497,71-2800493,72-2800481,73-2800468,74-2800462,75-2800453,76-2800445,77-2800437,78-2800405,79-2800400
60-2800594,,,,,,,,,,,,,,,,,,,,0,0.667851,1.344391,1.660234,1.8235259999999998,2.126272,2.6920990000000002,3.833017,4.416106,4.456656,5.754033,6.262363,6.811122999999999,7.635252,8.197434,8.870343,9.265507000000001,9.589972,9.673344,11.084986
61-2804976,,,,,,,,,,,,,,,,,,,,,0,0.6765399999999999,0.992384,1.1668209999999999,1.532422,2.098248,3.165166,3.7482559999999996,3.7888050000000004,5.086182,5.594513,6.1432720000000005,6.967401,7.529583000000001,8.202492,8.597656,8.922121,9.005493,10.417136
62-2800585,,,,,,,,,,,,,,,,,,,,,,0,0.315844,0.490281,0.8558819999999999,1.421708,2.488626,3.071716,3.1122650000000003,4.410642,4.917973,5.467732,6.2908610000000005,6.8530429999999996,7.525952,7.922116,8.245581,8.329953,9.740596
63-2800580,,,,,,,,,,,,,,,,,,,,,,,0,0.17443699999999998,0.541038,1.106865,2.276783,2.859872,3.123693,4.421069,4.9294,5.47816,6.302289,6.865469999999999,7.537379,7.933544,8.258008,8.341380000000001,9.752023
64-2805741,,,,,,,,,,,,,,,,,,,,,,,,0,0.366601,0.932428,2.102346,2.685435,3.2981300000000005,4.596507,5.104837,5.653597,6.4777260000000005,7.0399080000000005,7.712817,8.107981,8.432446,8.515817,9.92746
65-2800575,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5658270000000001,1.735745,2.318834,2.987384,4.285761,4.794091000000001,5.3428510000000005,6.166980000000001,6.729162,7.402071,7.797235000000001,8.1217,8.205071,9.616714
66-2800555,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1749180000000001,1.7580080000000002,2.426557,3.7249339999999997,4.233265,4.782024,5.606153,6.168335,6.8412440000000005,7.236408,7.560873,7.644245,9.055888000000001
67-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5830890000000001,1.251639,2.549016,3.057346,3.6061059999999996,4.430235,4.992417,5.665326,6.06049,6.384955000000001,6.4683269999999995,7.879969
68-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.66855,1.965927,2.474257,3.023017,3.847146,4.4093279999999995,5.0832370000000004,5.477401,5.801866,5.885237,7.29788
69-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.297377,1.805708,2.3544680000000002,3.178597,3.7407779999999997,4.413687,4.808852,5.133316000000001,5.2166879999999995,6.628331
70-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5083310000000001,1.0570899999999999,1.881219,2.4434009999999997,3.11631,3.5114739999999998,3.8359389999999998,3.919311,5.330954
71-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.55276,1.376889,1.939071,2.61198,3.007144,3.331609,3.4149809999999996,4.8266230000000006
72-2800481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8241290000000001,1.386311,2.0592200000000003,2.454384,2.778849,2.862221,4.273864
73-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.564182,1.237091,1.632255,1.95672,2.641398,4.053041
74-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.672909,1.068074,1.3925379999999998,2.3519099999999997,3.763553
75-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395165,0.719629,1.6790009999999997,3.0906439999999997
76-2800445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324465,1.2878370000000001,2.69948
77-2800437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9633719999999999,2.3750150000000003
78-2800405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.411643
79-2800400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
