순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2804299,36-2804297,37-2804295,38-2804293,39-2804291,40-2804289,41-2804285,42-2804283
21-2803692,,,,,,,,,,,,,,,,,,,,,0,0.288929,0.7016439999999999,1.075595,1.3834469999999999,1.580961,1.824545,2.116406,2.4131869999999997,2.6993009999999997,3.141241,3.5141459999999998,3.848268,4.202143,4.627077,5.065966,5.286798999999999,5.890214,6.109584,6.49109,7.0601210000000005,7.371125
22-2803694,,,,,,,,,,,,,,,,,,,,,,0,0.41271499999999994,0.786666,1.094518,1.292032,1.535616,1.827477,2.124258,2.410372,2.852312,3.225217,3.559339,3.913214,4.338148,4.777037,4.99787,5.601285,5.820655,6.202161,6.771192,7.082197
23-2803696,,,,,,,,,,,,,,,,,,,,,,,0,0.373952,0.681804,0.879317,1.122901,1.414763,1.711543,1.9976580000000002,2.439598,2.812502,3.146624,3.5005,3.9254330000000004,4.364323000000001,4.585155,5.1885699999999995,5.40794,5.789446,6.358477,6.669482
24-2803698,,,,,,,,,,,,,,,,,,,,,,,,0,0.307852,0.505366,0.74895,1.0408110000000002,1.3375920000000001,1.6237059999999999,2.065646,2.438551,2.772673,3.126548,3.551482,3.990371,4.211203,4.814619,5.033989,5.415495,5.984526,6.29553
25-2804776,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19751400000000002,0.44109799999999993,0.732959,1.0297399999999999,1.315854,1.7577939999999999,2.1306990000000003,2.4648209999999997,2.818696,3.24363,3.682519,3.9033519999999995,4.506767,4.7261370000000005,5.107643,5.676674,5.987678
26-2803701,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24658400000000003,0.538445,0.835226,1.12134,1.56328,1.9361849999999998,2.270307,2.624182,3.049116,3.4880050000000002,3.7088379999999996,4.312253,4.531623000000001,4.9131290000000005,5.4821599999999995,5.793165
27-2803702,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29186100000000004,0.591642,0.877756,1.319696,1.6926009999999998,2.026723,2.380598,2.805532,3.244421,3.4652540000000003,4.068669,4.288039,4.669544999999999,5.238576,5.549581
28-2807371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299781,0.5858949999999999,1.027835,1.4007399999999999,1.734862,2.088737,2.513671,2.95256,3.173393,3.7768080000000004,3.996178,4.3776839999999995,4.946715,5.257719
29-2803737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286114,0.728054,1.100959,1.435081,1.7889560000000002,2.21389,2.65278,2.873612,3.4770269999999996,3.696397,4.077903,4.646934,4.957939
30-2803735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44193999999999994,0.8148449999999999,1.148967,1.502842,1.927776,2.3666650000000002,2.587497,3.190913,3.410283,3.791789,4.3608199999999995,4.671824
31-2803734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37290500000000004,0.7070270000000001,1.060902,1.4858360000000002,1.924725,2.1455580000000003,2.748973,2.968343,3.349849,3.91888,4.2298849999999995
