순번_정류장ID,1-2805529,2-2805760,3-2805761,4-2805339,5-2805228,6-2805226,7-2805575,8-2805499,9-2805408,10-2804947,11-2804969,12-2805568,13-2804895,14-2805744,15-2806419,16-2803673,17-2804967,18-2806938,19-2803492,20-2807073,21-2807056,22-2800799,23-2800804,24-2803056,25-2802651,26-2802638,27-2803042,28-2803043,29-2803115,30-2803134,31-2803133,32-2803125,33-2803232,34-2803181,35-2803260,36-2803270,37-2803269,38-2803267,39-2806495,40-2802802,41-2802810,42-2807483,43-2802850,44-2802858,45-2802886,46-2802934,47-2802984,48-2803020,49-2802429,50-2802467,51-2806673,52-2802469,53-2802465,54-2802463,55-2802460,56-2802450,57-2802455,58-2802476,59-2802513,60-2802490,61-2802458,62-2802446,63-2802466,64-2806692,65-2805389,66-2802541,67-2802547,68-2802552,69-2802566,70-2802366,71-2802585,72-2802374
11-2804969,,,,,,,,,,,0,0.41553199999999996,0.713804,1.304067,1.84703,2.359241,3.1795169999999997,3.989151,4.467383,4.697554,5.180292,5.624887999999999,5.86596,6.234758,6.727415,6.9498940000000005,7.381844999999999,7.724345,7.694310000000001,8.150845,7.851163000000001,7.9535100000000005,8.393463,8.771345,9.037783000000001,9.495414,9.66571,9.401845,9.585042999999999,9.503612,9.431267,9.736578999999999,10.035772,10.341938,10.595345,11.070596,11.312845,11.81827,12.803769,13.349748000000002,13.535698000000002,13.832709,13.984332,14.185209,14.434828,14.840067999999999,14.508719000000001,14.786797,15.510187,15.356601000000001,15.733332,16.131183,16.179833,16.338826,16.071111,16.351055,16.533122,16.709635000000002,16.956845,17.265552,17.576494,17.782287
12-2805568,,,,,,,,,,,,0,0.298273,0.8885350000000001,1.431499,1.944709,2.763985,3.574619,4.052852,4.283022,4.765761,5.209357,5.450428,5.8192260000000005,6.311884,6.533363,6.966313,7.308813000000001,7.277779,7.7353130000000005,7.435632000000001,7.537978999999999,7.977931,8.354813,8.622252,9.079882000000001,9.249179,8.986313,9.168511,9.087081,9.015736,9.321048,9.620241,9.927406,10.178813,10.654065,10.897313,11.401738,12.387236999999999,12.933216999999999,13.120166000000001,13.417178,13.567801000000001,13.769677,14.019297,14.424535999999998,14.094188,14.373266000000001,15.094655,14.941070000000002,15.3188,15.717651000000002,15.765301000000001,15.925295000000002,15.655579000000001,15.937523,16.116591,16.296103,16.543313,16.85002,17.159963,17.367756
13-2804895,,,,,,,,,,,,,0,0.591263,1.135226,1.6474369999999998,2.466713,3.276347,3.755579,3.98575,4.468488,4.913084,5.153156,5.521954,6.015611,6.23609,6.669041,7.011541,7.306425,7.7629600000000005,7.463278,7.564625,8.006578,8.38446,8.650898,9.106529,9.275825,9.01396,9.166841999999999,8.880808,8.808463,9.113775,9.412968,9.720134,9.972541,10.448792,10.690041,11.195466,12.181965,12.727944,12.911894,13.207906,13.362528,13.563405,13.813023999999999,14.144817999999999,13.799914999999999,14.074993,14.797382999999998,14.643797,15.022528,15.418379000000002,15.468029000000001,15.626023000000002,15.358307,15.638251,15.822318,15.999831,16.246041,16.554748,16.86369,17.069482999999998
14-2805744,,,,,,,,,,,,,,0,0.543964,1.056174,1.87745,2.687084,3.165317,3.395487,3.878226,4.322822,4.563893,4.932691,5.424348999999999,5.646828,6.079778,6.421278,6.822244,7.280778,7.66246,7.772444,8.145396,8.522278,8.790716999999999,9.138209,8.914644000000001,8.651778,8.57558,8.290546,8.219201,8.523513000000001,8.822706,9.129871000000001,9.383278,9.857529,10.101778,10.606203,11.591702,12.136681,12.322631,12.619643,12.772264999999999,12.974142,13.222760999999998,13.552554999999998,13.207653,13.485731,14.20612,14.054535000000001,14.432265,14.829116,14.877766000000001,15.03776,14.767044,15.048988,15.232056,15.409568,15.656778,15.963485,16.275427,16.480221
15-2806419,,,,,,,,,,,,,,,0,0.513211,1.332487,2.142121,2.6203529999999997,2.850524,3.3332620000000004,3.777858,4.01893,4.387728,4.8803849999999995,5.102864,5.535815,5.877315,6.27728,6.736814999999999,7.116496000000001,7.23048,7.601433,7.979315,8.246753,8.593245,8.37068,8.105815,8.030616,7.747582,7.675236999999999,7.978549,8.277742,8.586908,8.837315,9.312566,9.554815,10.06224,11.045739,11.590717999999999,11.779668,12.075679,12.226302,12.428179,12.678798,13.009592,12.661688999999999,12.939767,13.663157,13.510570999999999,13.887301999999998,14.284153,14.334802999999999,14.490796,14.222081,14.506025,14.686092000000002,14.865604999999999,15.110814999999999,15.420522,15.731464,15.935257
16-2803673,,,,,,,,,,,,,,,,0,0.819276,1.62891,2.107143,2.337313,2.820052,3.2646479999999998,3.5057199999999997,3.874517,4.367175,4.589654,5.022604,5.365105000000001,5.76607,6.223604,6.605286,6.71727,7.089223,7.466104,7.733542999999999,8.082035000000001,7.857469999999999,7.5946039999999995,7.519406,7.2343720000000005,7.162027,7.467339,7.766532000000001,8.073698,8.326103999999999,8.801356,9.043604,9.54903,10.534528,11.080508,11.266457,11.562469,11.715092,11.916967999999999,12.166588,12.497382,12.150478999999999,12.428557000000001,13.149946,12.998361000000001,13.374091,13.771942999999998,13.820592000000001,13.979586,13.70987,13.992815,14.173882,14.352394,14.599604000000001,14.907310999999998,15.218254,15.424047
17-2804967,,,,,,,,,,,,,,,,,0,0.809634,1.289867,1.520038,2.002776,2.447372,2.688444,3.057242,3.5488989999999996,3.771378,4.203329,4.546829,4.947794,5.405329,5.7870099999999995,5.896994,6.2709470000000005,6.647829,6.915267,7.263758999999999,7.039194,6.776329,6.70113,6.416096,6.343751,6.649063000000001,6.948256,7.255422,7.507828999999999,7.98308,8.225328999999999,8.730754,9.716253,10.261232000000001,10.448181,10.744193,10.896816000000001,11.098692,11.348312,11.677106,11.331203,11.608281,12.329671000000001,12.180085,12.554816,12.953667,13.002317,13.16031,12.892595,13.174539000000001,13.356606,13.534119,13.780329,14.089035,14.397978,14.605770999999999
18-2806938,,,,,,,,,,,,,,,,,,0,0.48023299999999997,0.710404,1.193142,1.637738,1.8788099999999999,2.247608,2.740266,2.962744,3.395695,3.737195,4.137161,4.595695,4.978376,5.086361,5.462313,5.838195,6.105633,6.454125,6.230561,5.966695,5.8924970000000005,5.605462,5.534118,5.838429,6.139623,6.445787999999999,6.699195,7.173446,7.4156949999999995,7.921119999999999,8.906619000000001,9.452598,9.638548,9.934560000000001,10.088182000000002,10.288059,10.537678,10.867472,10.521569,10.798647,11.520037,11.368452,11.746182000000001,12.144033,12.192683,12.352677,12.082961,12.364905,12.545972,12.724485000000001,12.970695,13.278402,13.589344,13.795136999999999
19-2803492,,,,,,,,,,,,,,,,,,,0,0.23017100000000001,0.712909,1.157505,1.398577,1.7673740000000002,2.259032,2.4815110000000002,2.914462,3.2569619999999997,3.6579269999999995,4.115462,4.497143,4.606127,4.98108,5.356961,5.6254,5.973892,5.748327,5.485462,5.411263,5.126229,5.053884,5.359196,5.658389,5.964555000000001,6.217962,6.692213000000001,6.935461999999999,7.440886999999999,8.426386,8.970365,9.158314,9.453325999999999,9.606949,9.808825,10.057445,10.387239,10.041336,10.318414,11.040804,10.887217999999999,11.264948,11.6618,11.71045,11.872442999999999,11.600727000000001,11.882672,12.063739,12.243250999999999,12.490461999999999,12.796168,13.109110999999999,13.313904
20-2807073,,,,,,,,,,,,,,,,,,,,0,0.48273900000000003,0.927335,1.168407,1.537204,2.029862,2.252341,2.685291,3.026792,3.427757,3.8862919999999996,4.2679730000000005,4.675375,4.75091,5.1287910000000005,5.39623,5.744722,5.520157,5.257291,5.181093,4.897059,4.824714,5.130026,5.429219,5.735385,5.988792,6.464043,6.705292,7.210717,8.197216000000001,8.742194999999999,8.928144,9.225156,9.377778999999999,9.579655,9.829275,10.159069,9.813166,10.091244,10.812634,10.661048,11.036778,11.43463,11.483279,11.644273,11.373557,11.655502,11.836569,12.016081,12.262292,12.569998,12.879941,13.086734
21-2807056,,,,,,,,,,,,,,,,,,,,,0,0.444597,0.685668,1.054466,1.547124,1.7696029999999998,2.201553,2.545053,2.945019,3.403553,3.7852349999999997,4.289219,4.269171,4.646053,4.912491999999999,5.261984,5.037419,4.773553,4.699355000000001,4.414321,4.341976,4.646287999999999,4.945481,5.2526459999999995,5.505053,5.981305,6.223553,6.728978,7.7144770000000005,8.260457,8.445406,8.741418,8.894041,9.095917,9.346537,9.676331,9.330428,9.608506,10.328895,10.17731,10.55304,10.950891,11.000541,11.160535000000001,10.888819,11.171763,11.354830999999999,11.532343,11.778553,12.08526,12.396203,12.601996
22-2800799,,,,,,,,,,,,,,,,,,,,,,0,0.24107199999999998,0.60987,1.102527,1.325006,1.7569569999999999,2.099457,2.500422,2.957957,3.339638,3.845622,3.823575,4.200457,4.4678949999999995,4.816387000000001,4.5918220000000005,4.328957,4.253758,3.968724,3.896379,4.201691,4.500883999999999,4.80805,5.0604569999999995,5.5357080000000005,5.777957,6.283382,7.2688809999999995,7.813860000000001,7.999809,8.296821000000001,8.449444,8.65132,8.90094,9.230734,8.884831,9.161909,9.885299,9.731713000000001,10.110444000000001,10.508295,10.555945,10.714938,10.446222,10.728167,10.909234,11.088747,11.334957000000001,11.642663,11.953606,12.159399
23-2800804,,,,,,,,,,,,,,,,,,,,,,,0,0.368798,0.860456,1.082935,1.515885,1.8573849999999998,2.2593509999999997,2.716885,3.0975669999999997,3.6035510000000004,3.582503,3.958385,4.226824,4.575316,4.349751,4.087885,4.011687,3.727653,3.6553080000000002,3.9606199999999996,4.259812999999999,4.566978,4.819385,5.294636,5.536885,6.04231,7.0278089999999995,7.572788,7.7597380000000005,8.05575,8.208372,8.410249,8.659868,8.987663000000001,8.64476,8.918838000000001,9.642227,9.490642,9.869372,10.265222999999999,10.312873,10.471867,10.203151,10.487095,10.666163000000001,10.845675,11.091885000000001,11.397592,11.710535,11.916328
24-2803056,,,,,,,,,,,,,,,,,,,,,,,,0,0.491658,0.714137,1.146087,1.488588,1.8895529999999998,2.3470880000000003,2.728769,3.233753,3.2127060000000003,3.5895870000000003,3.8570260000000003,4.205518,3.980953,3.718087,3.642889,3.3578550000000003,3.28551,3.590822,3.890015,4.197181,4.449587999999999,4.9248389999999995,5.167087,5.6725129999999995,6.658011999999999,7.202991,7.389939999999999,7.685952,7.838575,8.040451,8.290071000000001,8.620865,8.274962,8.55204,9.273429,9.121844,9.497574,9.896426,9.945075,10.102069,9.834353,10.116298,10.296365,10.475877,10.721086999999999,11.030794,11.341737,11.54753
25-2802651,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222479,0.654429,0.9969299999999999,1.397895,1.85543,2.237111,2.742095,2.721048,3.097929,3.365368,3.71386,3.489295,3.226429,3.151231,2.866197,2.7938520000000002,3.099164,3.398357,3.7055230000000003,3.95793,4.433180999999999,4.67543,5.180855,6.166354,6.711333,6.897282000000001,7.194294,7.3469169999999995,7.548792999999999,7.798413,8.203652,7.912304,8.190382000000001,8.911771,8.760186000000001,9.137916,9.533767999999998,9.583416999999999,9.744411,9.472695,9.75464,9.937707000000001,10.116219000000001,10.362428999999999,10.669136,10.980079,11.185872
26-2802638,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43195100000000003,0.774451,1.175416,1.632951,2.0146319999999998,2.520616,2.498569,2.875451,3.142889,3.4913809999999996,3.266816,3.003951,2.9287520000000002,2.6437180000000002,2.571373,2.8766849999999997,3.175878,3.483044,3.7354510000000003,4.2107019999999995,4.4529510000000005,4.958376,5.943875,6.489854,6.674803,6.971814999999999,7.1244380000000005,7.326314999999999,7.575933999999999,7.981172999999999,7.9879240000000005,8.264002,8.984392,8.832807,9.210537,9.609388000000001,9.658038000000001,9.816032,9.548316,9.83026,10.010327,10.188839999999999,10.43505,10.744757,11.053699,11.259492
27-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3435,0.744466,1.202,1.583682,2.123666,2.0676189999999997,2.4445,2.711939,3.0604310000000003,2.8358659999999998,2.573,2.497802,2.212768,2.1404229999999997,2.445735,2.744928,3.052094,3.3045,3.779752,4.022,4.527425,5.512924,6.058904,6.243853,6.540865,6.693488,6.895364,7.144984,7.550223,7.896126,8.277953,8.998342,8.848757,9.225487,9.622338000000001,9.669988,9.831982,9.559266000000001,9.843210000000001,10.025278,10.20279,10.226,10.533707000000001,10.84465,11.050443
28-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400966,0.8585,1.240182,1.779166,1.724119,2.101,2.368439,2.716931,2.492366,2.2295,2.4126990000000004,2.210268,2.137923,2.443235,2.742428,3.049594,3.302001,3.777252,4.0195,4.524926,5.510425,6.055404,6.241353,6.538365,6.690988000000001,6.892864,7.142484,7.5477229999999995,7.893625999999999,8.280453,9.001842,8.850257000000001,9.226987,9.624839,9.674488,9.833482,9.562766,9.845711,10.027778,10.20429,10.2235,10.531207,10.84115,11.046942999999999
29-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457535,0.839216,1.3782,1.323153,1.700035,1.967473,2.3159650000000003,2.0914,1.8285349999999998,2.011733,2.172234,2.100889,2.405201,2.705394,3.011559,3.263966,3.739217,3.981466,4.486891,5.47239,6.018369,6.204319,6.500331,6.652953,6.85583,7.104449000000001,7.510689,7.855591,8.242419,8.964808,8.812223,9.190953,9.586803999999999,9.636453999999999,9.796448,9.524732,9.808676,9.989742999999999,10.168256,10.184466,10.493172999999999,10.805114999999999,11.010908
30-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382682,0.922666,0.866619,1.2435,1.510939,1.859431,1.634866,1.3719999999999999,1.555199,1.8402330000000002,2.071423,2.1867349999999997,2.485928,2.793094,3.2075,3.484752,3.727,4.232425,5.217924,5.762904,5.948853,6.245865,6.3984879999999995,6.600364,6.849984,7.255223,7.601126,7.987953,8.709342,8.557757,8.934486999999999,9.333338000000001,9.381988,9.540982000000001,9.271266,9.552211,9.734278,9.91179,9.925,10.230707,10.54165,10.749443
31-2803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.538984,0.9789370000000001,1.355819,1.623257,2.038112,1.813548,1.550682,1.7338799999999999,2.018914,2.250104,2.365416,2.6646099999999997,2.971775,3.386182,3.6634330000000004,3.905682,4.411107,5.396605999999999,5.942585,6.128535,6.4245470000000005,6.5771690000000005,6.779046000000001,7.028664999999999,7.433905,7.779807000000001,8.166634,8.889024000000001,8.736439,9.113169000000001,9.51102,9.55967,9.720664,9.449948,9.731892,9.912958999999999,10.091472,10.102682000000001,10.409389,10.721331,10.927124000000001
32-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.439953,0.8168340000000001,1.084273,1.5419040000000002,1.7664689999999998,1.853334,2.0365330000000004,2.321567,2.552757,2.668069,2.967262,3.274428,3.6888349999999996,3.9660860000000002,4.208335,4.71376,5.699259,6.245238,6.430187,6.727199000000001,6.879822,7.081697999999999,7.331318,7.736557,8.082460000000001,8.470286999999999,9.191677,9.040091,9.416821,9.814672999999999,9.862322,10.021316,9.7526,10.034545,10.215612,10.394124,10.404335000000001,10.712041000000001,11.023984,11.228777000000001
33-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382882,0.650321,1.107952,1.332516,1.581382,1.76458,2.049614,2.280805,2.396117,2.6953099999999997,3.002475,3.4168819999999998,3.6941339999999996,3.936382,4.441807,5.427306,5.973286,6.1582349999999995,6.455247,6.60787,6.8097460000000005,7.059366000000001,7.464605000000001,7.8105080000000005,8.198335,8.919724,8.767139,9.144869,9.54272,9.59037,9.749364,9.479648,9.762592,9.943660000000001,10.122172,10.134382,10.441089,10.752032,10.957825
34-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267439,0.72507,0.949634,1.1985,1.3816979999999999,1.6667319999999999,1.897923,2.013235,2.3124279999999997,2.619593,3.034,3.3112519999999996,3.5535,4.058925,5.044423999999999,5.590404,5.776353,6.0723650000000005,6.224988,6.426864,6.676483999999999,7.081722999999999,7.427625999999999,7.814453,8.536842,8.384257,8.761987,9.159838,9.208488000000001,9.368482,9.097766,9.379710000000001,9.560777999999999,9.739289999999999,9.7505,10.058207000000001,10.36915,10.574943
35-2803260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45763100000000007,0.682196,1.1340620000000001,1.3661370000000002,1.651171,1.882361,1.997673,2.296866,2.604032,3.018439,3.29569,3.5379389999999997,4.0433639999999995,5.028862999999999,5.574841999999999,5.7607919999999995,6.0568040000000005,6.209426000000001,6.411303,6.660922,7.066161999999999,7.412064,7.798891,8.521281,8.369695,8.745426,9.143277000000001,9.191927,9.351921,9.082205,9.363149,9.546216000000001,9.723728999999999,9.734939,10.042646000000001,10.353588,10.559381
36-2803270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22456500000000001,0.681431,0.9986290000000001,1.283663,1.5148540000000001,1.630166,1.929359,2.236524,2.650931,2.928182,3.170431,3.6758559999999996,4.661355,5.2073339999999995,5.3932839999999995,5.689296,5.841918,6.043794999999999,6.293414,6.698653999999999,7.044556,7.4313839999999995,8.153773,8.002188,8.378917999999999,8.776769,8.824419,8.984413,8.714697,8.996641,9.177708,9.339641,9.331431,9.639138,9.95008,10.155873
37-2803269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456866,0.7740640000000001,1.0590979999999999,1.290289,1.405601,1.704794,2.011959,2.426366,2.703617,2.945866,3.4512910000000003,4.43679,4.981769,5.167719,5.464731,5.617353,5.81923,6.068849,6.474089,6.819991,7.206819,7.928208000000001,7.776623,8.153353,8.551203999999998,8.600854,8.760848,8.489132000000001,8.771075999999999,8.953144,9.117075999999999,9.107866,9.414572999999999,9.725515,9.932308
38-2803267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317198,0.602233,0.8334229999999999,0.948735,1.2479280000000001,1.555094,1.9695,2.246752,2.489,2.994425,3.979924,4.524904,4.711853,5.007865,5.160488,5.362364,5.611984,6.017223,6.363126,6.749953,7.472342,7.319757000000001,7.697487,8.094338,8.142988,8.302982,8.032266,8.31521,8.497278,8.67479,8.687000000000001,8.994707,9.30565,9.511443
39-2806495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285034,0.516225,0.8215370000000001,1.12073,1.4278950000000001,1.680302,2.155553,2.397802,2.9032270000000002,3.888726,4.434705,4.620655,4.9166669999999995,5.069289,5.271166,5.520785,5.926025,6.271927,6.658755,7.3801440000000005,7.228559,7.605289,8.00314,8.051789999999999,8.211784,7.941068,8.223011999999999,8.40508,8.583592,8.601802000000001,8.909509,9.220450999999999,9.426244
