순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2804147,14-2804149,15-2804151,16-2804162,17-2804164,18-2804166,19-2804656,20-2804168,21-2806206,22-2804171,23-2804173,24-2804745,25-2804177,26-2806147,27-2806148,28-2804178,29-2806374,30-2804180,31-2804182,32-2804184,33-2804744,34-2804746,35-2804640,36-2804188,37-2806152,38-2804190,39-2804192,40-2804642,41-2804796,42-2804323,43-2804320,44-2804319,45-2804317,46-2804314,47-2804739,48-2804312,49-2804310,50-2806209,51-2806211,52-2806210,53-2806208,54-2804309,55-2804747,56-2804305,57-2804302,58-2804301
11-2803684,,,,,,,,,,,0,0.40576999999999996,0.8312149999999999,1.437481,2.5046720000000002,3.459772,4.447899,5.103031,5.579964,5.897512,6.659713000000001,7.404324000000001,8.202384,8.512914,9.074622,8.498842999999999,8.707360000000001,9.067738,9.315503999999999,9.521756,9.84119,9.556819,8.933454,8.663160000000001,9.235512,9.584171000000001,9.862354,10.037505,10.540547,10.700593,11.091511,11.390522,11.630686,11.81725,12.079255999999999,11.941360000000001,11.752587,11.405269,11.057595,10.65606,11.056376,11.048863,10.843869999999999,10.364011999999999,9.949769,10.223408000000001,10.819975999999999,11.599816
12-2803685,,,,,,,,,,,,0,0.42544499999999996,1.031711,2.098902,3.054002,4.042129,4.697261,5.174194,5.490742,6.252943,6.9985539999999995,7.796614,8.106144,8.668852000000001,8.093073,8.30159,8.661968,8.909734,9.116986,9.43642,9.151049,8.527685,8.257391,8.829742,9.178401,9.456585,9.631735,10.134777,10.294824,10.685742,10.984753,11.225916,11.41048,11.673486,11.53559,11.346817,10.999499,10.651826,10.25029,10.650606,10.643092999999999,10.4381,9.958242,9.543999000000001,9.817638,10.414206,11.194046
13-2804147,,,,,,,,,,,,,0,0.606266,1.673457,2.628557,3.6156839999999995,4.271816,4.748749,5.066298000000001,5.8274989999999995,6.573109,7.370169000000001,7.681699000000001,8.243407000000001,7.668628999999999,7.877145,8.236524000000001,8.48429,8.690541,9.009975,9.47021,8.913426,8.643132000000001,9.215483,9.564142,9.842326,10.017476,10.520519,10.680565,11.071483,11.370494,11.610657000000002,11.796222,12.059227,11.921332000000001,11.732559,11.385241,11.037567,10.636031,11.036348,11.028834,10.823841,10.343983999999999,9.929739999999999,10.203379,10.799947999999999,11.579788
14-2804149,,,,,,,,,,,,,,0,1.072191,2.027291,3.014418,3.67155,4.148483000000001,4.465032,5.227233,5.972843,6.769903,7.080433,7.643141,7.067363,7.275879,7.636258,7.884024,8.090275,8.409709,8.869944,9.493308,9.249398,9.821749,10.170408,10.448592,10.623742,11.126785,11.286831,11.677749,11.97676,12.216923,12.402488,12.665493,12.527598,12.338825,11.991507,11.643833,11.242298,11.642614,11.6351,11.430107000000001,10.95025,10.536006,10.809645,11.406214,12.186053999999999
15-2804151,,,,,,,,,,,,,,,0,0.9551,1.9422270000000001,2.598359,3.0752919999999997,3.3918410000000003,4.154042,4.899652,5.696712000000001,6.007242,6.56995,5.994172,6.202687999999999,6.563067,6.810833000000001,7.017084,7.336517999999999,7.796753,8.420117,8.401489,8.97384,9.322499,9.600683,9.775833,10.278876,10.438922,10.829839999999999,11.128851,11.369014,11.555578,11.817584,11.679689,11.490915,11.143597999999999,10.795924000000001,10.394388000000001,10.794705,10.787191,10.582198,10.102341000000001,9.688097,9.961736,10.558305,11.337145
16-2804162,,,,,,,,,,,,,,,,0,0.9881270000000001,1.6442599999999998,2.121193,2.437741,3.1999419999999996,3.9455519999999997,4.742612,5.053142,5.61585,5.040072,5.248588,5.608967,5.856733,6.062983999999999,6.3824190000000005,6.842653,7.466017,7.789389,8.36174,8.712399000000001,8.990583,9.163733,9.668776,9.750878,10.12274,10.421750999999999,10.662914,10.848479,11.110484,11.377112,11.566885000000001,11.913203,11.699124000000001,11.297588000000001,11.697905,11.690391,11.485398,11.00554,10.591297,10.864936,11.461505,12.241344999999999
17-2804164,,,,,,,,,,,,,,,,,0,0.6561319999999999,1.133065,1.4496129999999998,2.211815,2.957425,3.754485,4.065015,4.6277230000000005,4.051944000000001,4.260461,4.620839,4.8686050000000005,5.074857,5.394291,5.854526,6.47789,6.8012619999999995,7.373613000000001,7.722272,8.002456,8.177605999999999,8.680648,8.762751,9.134613,9.433624,9.674787,9.860351,10.122357000000001,10.389985000000001,10.577758,10.926075,10.861253999999999,10.459719,10.860035,10.852521000000001,10.647528,10.167671,9.753427,10.027067,10.623635,11.402475
18-2804166,,,,,,,,,,,,,,,,,,0,0.476933,0.793481,1.555682,2.306293,3.103353,3.4138830000000002,3.9765910000000004,3.400812,3.6093290000000002,3.969707,4.217473,4.423725,4.7431589999999995,5.203393,5.826758,6.152129,6.724481,7.0731399999999995,7.349322999999999,7.5244740000000006,8.029516000000001,8.111619000000001,8.483481,8.782492,9.022655,9.208219,9.470225,9.738852,9.927626,10.273943,10.622617,11.116850999999999,11.517167,11.509654,11.30466,10.824803,10.41056,10.684199000000001,11.280766999999999,12.060607000000001
19-2804656,,,,,,,,,,,,,,,,,,,0,0.316548,1.078749,1.8293599999999999,2.62642,2.93695,3.499658,2.923879,3.132396,3.492774,3.74054,3.946792,4.2662260000000005,4.726459999999999,5.349825,5.673196,6.245548,6.594207000000001,6.872389999999999,7.047541000000001,7.5505830000000005,7.634686,8.006548,8.305558999999999,8.546722,8.732286,8.993292,9.260919,9.449693,9.79701,10.144684,10.892096,11.292411999999999,11.284899000000001,11.079906,10.600048,10.185805,10.459444,11.056011999999999,11.834852
20-2804168,,,,,,,,,,,,,,,,,,,,0,0.762201,1.512812,2.309872,2.620402,3.1831099999999997,2.6073310000000003,2.815848,3.1762259999999998,3.4239919999999997,3.6302440000000002,3.949678,4.409912,5.033277,5.3586480000000005,5.931,6.279659,6.557842,6.732993,7.236035,7.318138,7.69,7.98901,8.230174,8.414738,8.677744,8.945371000000002,9.134144000000001,9.480462,9.829136,10.577548,10.977864,10.970350999999999,10.765358,10.2855,9.871257,10.144896000000001,10.741464,11.521303999999999
21-2806206,,,,,,,,,,,,,,,,,,,,,0,0.7506109999999999,1.547671,1.8582,2.420909,1.84513,2.0536470000000002,2.414025,2.661791,2.868043,3.187477,3.647711,4.271076,4.594447,5.166799,5.517458,5.793641,5.970791999999999,6.471833999999999,6.555936999999999,6.927797999999999,7.226808999999999,7.466972999999999,7.653536999999999,7.9155429999999996,8.18217,8.371943,8.719261,9.066935,9.815347000000001,10.215663000000001,10.20815,10.001157000000001,9.521299,9.109055999999999,9.382695,9.977263,10.759103
22-2804171,,,,,,,,,,,,,,,,,,,,,,0,0.79706,1.11059,1.673298,1.0975190000000001,1.306036,1.6664139999999998,1.91418,2.120432,2.439866,2.9001,3.5234650000000003,3.846836,4.419188,4.767847,5.046031,5.223180999999999,5.726223,5.88427,6.275188,6.574199,6.814361999999999,7.000926,7.261932000000001,7.529559,7.719333,8.06565,8.413324000000001,9.065736,9.466052000000001,9.458539,9.253546,8.773688,8.359445,8.633084,9.229652,10.008492
23-2804173,,,,,,,,,,,,,,,,,,,,,,,0,0.31353000000000003,0.876238,0.30046,0.508977,0.8693549999999999,1.1171209999999998,1.323372,1.642807,2.103041,2.7264060000000003,3.051777,3.624128,3.9727870000000003,4.250971,4.426121,4.929164,5.08921,5.480128,5.779139,6.020303,6.204867,6.467872,6.7345,6.9242729999999995,7.271591,7.6192649999999995,8.270677000000001,8.670993,8.66348,8.458486,7.978629,7.564385000000001,7.838025,8.434593,9.214433
24-2804745,,,,,,,,,,,,,,,,,,,,,,,,0,0.564708,0.035513,0.24403000000000002,0.604408,0.852174,1.058426,1.37786,1.838095,2.461459,2.784831,3.357182,3.7058410000000004,3.984025,4.159175,4.662218,4.822264,5.213182,5.512193,5.753356,5.9389199999999995,6.200926,6.468554,6.657327,7.004644,7.351317999999999,8.003730000000001,8.404046000000001,8.396533,8.19154,7.711682000000001,7.297439,7.571078,8.167646000000001,8.947486
25-2804177,,,,,,,,,,,,,,,,,,,,,,,,,0,0.575779,0.8067380000000001,1.167117,1.414883,1.621134,1.940568,2.400803,3.024167,3.347539,3.91989,4.268549,4.546733000000001,4.721883,5.224926,5.384972,5.77589,6.0749010000000006,6.316064,6.501628,6.763634,7.031262,7.220035,7.567353,7.915025999999999,8.566438,8.966755000000001,8.959241,8.754248,8.274391,7.860147,8.133786,8.730355,9.510195
26-2806147,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23096,0.591338,0.8391040000000001,1.045356,1.36479,1.8250240000000002,2.448389,2.77176,3.3441120000000004,3.692771,3.972954,4.148104,4.649147,4.811193,5.200111,5.499122,5.740286,5.92785,6.189856,6.454483,6.645256,6.993574000000001,7.340248,7.990660000000001,8.390976,8.385463,8.18047,7.700612,7.2863690000000005,7.560008,8.154575999999999,8.934416
27-2806148,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360379,0.6081439999999999,0.814396,1.13383,1.594065,2.217429,2.5408009999999996,3.113152,3.461811,3.7399949999999995,3.915145,4.418188,4.578233999999999,4.969151999999999,5.2681629999999995,5.508326,5.693890000000001,5.955896,6.223523999999999,6.412297,6.759614,7.1072880000000005,7.7597,8.160016,8.152503,7.94751,7.467652,7.053408999999999,7.327048,7.923617,8.702456
28-2804178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247766,0.45401800000000003,0.773452,1.233686,1.8570509999999998,2.180422,2.752774,3.101433,3.3796160000000004,3.554767,4.057809,4.217855999999999,4.6087739999999995,4.907785,5.148948000000001,5.334512,5.596518,5.864145,6.052918,6.4002360000000005,6.746910000000001,7.399322,7.799638000000001,7.792125,7.587132,7.107274,6.6930309999999995,6.96667,7.563238,8.343078
29-2806374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206252,0.525686,0.9859209999999999,1.609285,1.932657,2.505008,2.8536669999999997,3.1318509999999997,3.307001,3.810043,3.9700900000000003,4.361008,4.660019,4.900182,5.085746,5.347752,5.61538,5.8041529999999995,6.15147,6.499144,7.151555999999999,7.551872,7.544359,7.339366,6.859508,6.445265,6.718903999999999,7.315472,8.094312
30-2804180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319434,0.779669,1.403033,1.726405,2.298756,2.647415,2.925599,3.100749,3.603792,3.763838,4.154756,4.453767,4.69393,4.8804940000000006,5.1425,5.410128,5.598901000000001,5.946218,6.292892,6.945303999999999,7.345621,7.338107000000001,7.133114,6.653256,6.239013,6.512652,7.109221000000001,7.88806
31-2804182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46023400000000003,1.083599,1.40697,1.979322,2.3279810000000003,2.606164,2.781315,3.284357,3.444404,3.835322,4.134333,4.374496,4.5610599999999994,4.823066000000001,5.090693,5.2794669999999995,5.626784,5.974458,6.62587,7.026186,7.018673,6.813680000000001,6.3338220000000005,5.919579,6.193218,6.789786,7.5696259999999995
32-2804184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.623365,0.946736,1.519087,1.867747,2.14593,2.32108,2.824123,2.984169,3.375087,3.6740980000000003,3.9142620000000004,4.099826,4.361831,4.629459,4.818232,5.16555,5.513224,6.165636,6.565952,6.558439,6.353445,5.873588,5.459344000000001,5.732984,6.329552,7.109392
33-2804744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323372,0.8957229999999999,1.2443819999999999,1.522566,1.697716,2.200759,2.360805,2.751723,3.050734,3.291897,3.476461,3.738467,4.006094999999999,4.194868,4.542185,4.8898589999999995,5.5422709999999995,5.9425870000000005,5.935074,5.730081,5.250223,4.83598,5.109619,5.706187,6.485027
34-2804746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.572351,0.921011,1.207194,1.382344,1.885387,2.045433,2.4363509999999997,2.735362,2.975526,3.16209,3.424095,3.690723,3.880496,4.226814,4.574488,5.271977,5.672293,5.66478,5.459787,4.979929,4.565686,4.839325,5.435893,6.214733
35-2804640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348659,0.634843,0.8099930000000001,1.313036,1.473082,1.864,2.163011,2.4041740000000003,2.589738,2.8507439999999997,3.1193720000000003,3.307145,3.6554629999999997,4.002136,4.946548,5.3478650000000005,5.340351,5.134358,4.69572,5.138037000000001,5.411676,6.008245,6.787085
36-2804188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286184,0.461334,0.964377,1.124423,1.515341,1.814352,2.0545150000000003,2.240079,2.5020849999999997,2.7697130000000003,2.958486,3.305804,3.6534769999999996,4.597889,4.998206,4.990692,4.785699,4.347061,4.825598,5.0992370000000005,5.695806,6.474646
37-2806152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17515,0.678193,0.838239,1.229157,1.528168,1.769332,1.954896,2.216901,2.483529,2.673302,3.02062,3.368294,4.3127059999999995,4.7130220000000005,4.705508999999999,4.500515,4.061877,4.540415,4.8140540000000005,5.410622,6.189462000000001
38-2804190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503043,0.663089,1.054007,1.353018,1.5931819999999999,1.778746,2.0407509999999998,2.3093790000000003,2.498152,2.8444700000000003,3.1931439999999998,4.137556,4.536872,4.529358,4.324365,3.8857269999999997,4.364264,4.638904,5.235472,6.013312
39-2804192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.160046,0.553964,0.852975,1.0931389999999999,1.2787030000000001,1.540709,1.8083360000000002,1.997109,2.344427,2.6921009999999996,3.636513,4.036829,4.029316000000001,3.824323,3.3856839999999995,3.8642220000000003,4.137861,4.734429,5.513269
40-2804642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.393918,0.692929,0.9340930000000001,1.119657,1.3816620000000002,1.6492900000000001,1.838063,2.185381,2.533055,3.477467,3.877783,3.8702699999999997,3.6652760000000004,3.226638,3.705175,3.978815,4.575383,5.3552230000000005
41-2804796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299011,0.539175,0.724739,0.9867440000000001,1.254372,1.4431450000000001,1.7904630000000001,2.138137,3.082549,3.4828650000000003,3.4753510000000003,3.2703580000000003,2.8317200000000002,3.310257,3.5838970000000003,4.180465,4.960305
42-2804323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.240164,0.425728,0.687733,0.955361,1.144134,1.491452,1.8391259999999998,2.783538,3.183854,3.176341,2.971347,2.532709,3.011246,3.284886,3.881454,4.660294
43-2804320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.185564,0.44756999999999997,0.719198,0.9079709999999999,1.255288,1.602962,2.547374,2.94769,2.9401770000000003,2.735184,2.2965459999999998,2.775083,3.048722,3.64529,4.42413
44-2804319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262006,0.533633,0.722406,1.069724,1.417398,2.3618099999999997,2.762126,2.754613,2.54962,2.110981,2.5895189999999997,2.8631580000000003,3.4597260000000003,4.2385660000000005
45-2804317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27162800000000004,0.460401,0.807719,1.155392,2.0998040000000002,2.500121,2.492607,2.287614,1.8489759999999997,2.327513,2.601152,3.197721,3.977561
46-2804314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.188773,0.536091,0.8837649999999999,1.828177,2.228493,2.22098,2.015987,1.577348,2.055886,2.329525,2.926093,3.7059330000000004
47-2804739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34731799999999996,0.694992,1.639404,2.03972,2.032207,1.8272130000000002,1.388575,1.867113,2.140752,2.73732,3.5161599999999997
48-2804312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347674,1.292086,1.692402,1.6848889999999999,1.4798959999999999,1.0412569999999999,1.519795,1.793434,2.390002,3.1688419999999997
49-2804310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.944412,1.3447280000000001,1.337215,1.1322219999999998,0.693584,1.172121,1.44576,2.042328,2.821168
50-2806209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400316,0.535321,0.730686,0.292048,0.7705850000000001,1.044225,1.640793,2.419633
51-2806211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.135005,0.339998,0.692364,1.170902,1.444541,2.041109,2.820949
52-2806210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20499299999999998,0.684851,1.1633879999999999,1.437028,2.0335959999999997,2.812436
53-2806208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.479858,0.9583950000000001,1.232034,1.828603,2.607443
54-2804309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.478538,0.7521770000000001,1.348745,2.1285849999999997
55-2804747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27363899999999997,0.870208,1.6490479999999998
56-2804305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5965689999999999,1.375408
57-2804302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.77884
58-2804301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
