순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2803703,34-2803704,35-2804633,36-2803707,37-2803709,38-2806218,39-2803710,40-2803712,41-2804341,42-2804214,43-2804216,44-2804221,45-2806332,46-2807154,47-2804222,48-2804224,49-2804226,50-2807152,51-2804228,52-2804230
11-2803848,,,,,,,,,,,0,0.283984,0.796852,1.384412,1.8657810000000001,2.024795,2.358484,2.84636,3.169127,3.6153410000000004,3.9632300000000003,4.315134,4.845343,5.0987540000000005,5.483379,5.671867,5.90336,6.104155,6.645889,7.197462,7.688948,8.028226,8.733525,9.344705000000001,9.848526,10.389395,10.650819,11.012685000000001,11.146564,11.339424000000001,12.00925,12.702144,13.08002,13.862981,14.154985,13.615995000000002,13.393704999999999,12.975434,12.604637,12.264078999999999,12.034466,11.681597
12-2806298,,,,,,,,,,,,0,0.512868,1.100428,1.581798,1.740811,2.0745,2.562376,2.885144,3.331357,3.679246,4.03115,4.5613589999999995,4.81677,5.199395,5.389883,5.619376,5.8181709999999995,6.359905,6.911478,7.404964,7.742242,8.447541000000001,9.060721000000001,9.564542,10.103411999999999,10.368835,10.730701,10.86258,11.05744,11.725266,12.416160000000001,12.794036,13.576997,13.871001000000001,13.331010999999998,13.113721,12.69545,12.323654,11.977095,11.751482000000001,11.398613000000001
13-2803849,,,,,,,,,,,,,0,0.587561,1.06893,1.2279440000000001,1.561632,2.049509,2.372276,2.81849,3.166378,3.518282,4.050491,4.301903,4.684528,4.877015,5.106508,5.307303,5.847037,6.398611,6.892097,7.229375,7.934672999999999,8.545853,9.049675,9.590544,9.855967,10.215834,10.347712,10.542572,11.212398,11.905292,12.283168,13.064129,13.358134,12.818143,12.596853999999999,12.178583,11.810786,11.466228,11.238615,10.881746000000001
14-2803851,,,,,,,,,,,,,,0,0.48136899999999994,0.640383,0.9790719999999999,1.466948,1.7897150000000002,2.235929,2.583818,2.935722,3.465931,3.721342,4.101967,4.292455,4.525947,4.724743,5.266477,5.81805,6.311536,6.648814,7.354113000000001,7.965292999999999,8.469114,9.009983,9.273407,9.635273,9.765152,9.962011,10.631836999999999,11.320731,11.700608,12.483569000000001,12.775573,12.238582000000001,12.014292999999999,11.597022,11.228225,10.882667,10.652054,10.299185000000001
15-2803852,,,,,,,,,,,,,,,0,0.15901400000000002,0.49770299999999995,0.9855790000000001,1.308346,1.75456,2.102448,2.454352,2.984562,3.2379729999999998,3.620598,3.811085,4.042578,4.2413739999999995,4.783108,5.334681,5.828167,6.165445,6.870742999999999,7.481924,7.985745,8.526614,8.790038000000001,9.151904,9.283783,9.478642,10.148468,10.839362,11.217238,12.0002,12.292204,11.755213000000001,11.533924,11.114653,10.745856,10.401297999999999,10.171685,9.818816
16-2803854,,,,,,,,,,,,,,,,0,0.33868899999999996,0.826565,1.149332,1.595546,1.9434349999999998,2.295339,2.827548,3.080959,3.4635839999999996,3.654072,3.885564,4.08436,4.626094,5.177667,5.6711529999999994,6.008431,6.71373,7.324910000000001,7.828730999999999,8.3696,8.633024,8.99489,9.126769,9.321628,9.991455,10.682349,11.060225,11.843186,12.13519,11.598199000000001,11.37691,10.958639,10.587842,10.244284,10.014671,9.661802
17-2806296,,,,,,,,,,,,,,,,,0,0.48787700000000006,0.8106439999999999,1.256858,1.604746,1.95665,2.488859,2.742271,3.124896,3.315383,3.546876,3.7456709999999998,4.287405000000001,4.838979,5.332465,5.669743,6.375041,6.9862210000000005,7.490042,8.030911999999999,8.294335,8.656201,8.78808,8.98294,9.652766,10.34366,10.721536,11.504497,11.796502,11.260511,11.039222,10.619951,10.250154,9.906596,9.676983,9.323114
18-2803605,,,,,,,,,,,,,,,,,,0,0.322767,0.768981,1.11687,1.468774,2.000983,2.254394,2.637019,2.8275069999999998,3.058999,3.257795,3.799529,4.351102,4.844588,5.181866,5.887165,6.498345,7.002166000000001,7.543035000000001,7.806458999999999,8.168325,8.300203999999999,8.495063,9.164889,9.855783,10.23366,11.016621,11.308625,10.772634,10.551345,10.131074,9.761277,9.417719,9.189105999999999,8.836236999999999
19-2803855,,,,,,,,,,,,,,,,,,,0,0.44621400000000006,0.7941020000000001,1.1460059999999999,1.678216,1.931627,2.314252,2.50474,2.7362319999999998,2.935028,3.4767620000000004,4.028335,4.521821,4.859099,5.5643970000000005,6.175578,6.679399,7.220267999999999,7.483692,7.8455580000000005,7.977436999999999,8.172296000000001,8.842122,9.533016,9.910892,10.693854,10.985858,10.448867,10.227578,9.809307,9.437510000000001,9.093952,8.865339,8.51247
20-2803856,,,,,,,,,,,,,,,,,,,,0,0.347889,0.699793,1.232002,1.485414,1.868039,2.0585259999999996,2.290019,2.488814,3.030548,3.582122,4.075608,4.412886,5.118183999999999,5.729364,6.233185,6.774055000000001,7.037478,7.399344,7.531223,7.726083,8.395909,9.086803,9.464678999999999,10.247639999999999,10.539645,10.003654,9.782364999999999,9.364094,8.993297,8.649739,8.420125,8.067257000000001
21-2806231,,,,,,,,,,,,,,,,,,,,,0,0.351904,0.8841129999999999,1.137525,1.52015,1.710637,1.94213,2.140925,2.682659,3.234233,3.7277190000000004,4.064997,4.770295,5.381475,5.8852970000000004,6.426166,6.689589,7.051456,7.1833350000000005,7.378194000000001,8.04802,8.738914,9.11679,9.899752000000001,10.191756,9.655764999999999,9.434476,9.016205000000001,8.644408,8.30185,8.071237,7.718367999999999
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,0.532209,0.785621,1.168246,1.358733,1.590226,1.789021,2.330755,2.882329,3.3758150000000002,3.713093,4.418391000000001,5.029571,5.533393,6.074262,6.337685,6.699552000000001,6.83143,7.0262899999999995,7.696116,8.38701,8.764886,9.547847,9.839852,9.301861,9.081572,8.663300999999999,8.291504,7.947946000000001,7.719333,7.367464
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,0.253411,0.636037,0.8265239999999999,1.058017,1.256812,1.798546,2.350119,2.8436060000000003,3.180883,3.886182,4.497362,5.001183,5.542053,5.8054760000000005,6.167342,6.299221,6.4940809999999995,7.163907000000001,7.854800999999999,8.232677,9.015638000000001,9.307642999999999,8.771652,8.549362,8.131091,7.761295,7.4167369999999995,7.187123,6.834254
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.382625,0.573113,0.804606,1.003401,1.5451350000000001,2.096708,2.590194,2.9274720000000003,3.632771,4.243951,4.747772,5.288641,5.552065,5.913931,6.0458099999999995,6.2406690000000005,6.910496000000001,7.601389999999999,7.979266,8.762227000000001,9.054231,8.518241,8.295950999999999,7.877680000000001,7.506883,7.164325,6.933712,6.580842999999999
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19048800000000002,0.42198100000000005,0.620776,1.16551,1.7170830000000001,2.210569,2.547847,3.253146,3.864326,4.3681470000000004,4.9090169999999995,5.17244,5.534306,5.666185,5.861045,6.530871,7.2217649999999995,7.599641,8.382602,8.674605999999999,8.137616,7.916326,7.498055,7.128259,6.7837,6.555086999999999,6.202218
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23149299999999998,0.430288,0.9750219999999999,1.5265959999999998,2.020082,2.35736,3.0626580000000003,3.673838,4.177658999999999,4.718529,4.981952,5.343818,5.475697,5.670557,6.340383,7.031277,7.409153,8.192114,8.484119,7.947128,7.726839,7.307567999999999,6.935771000000001,6.594213000000001,6.364599,6.011731
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198795,0.743529,1.2951030000000001,1.788589,2.125867,2.831165,3.4423449999999995,3.946167,4.487036,4.750458999999999,5.112326,5.244205,5.439064,6.10889,6.799784,7.17766,7.960621000000001,8.252626,7.714635,7.4953460000000005,7.075075,6.7042779999999995,6.36072,6.131107,5.779237999999999
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.544734,1.096307,1.589793,1.927071,2.63237,3.24355,3.747371,4.288241,4.551664,4.913530000000001,5.045408999999999,5.2402690000000005,5.910095,6.600989,6.978864999999999,7.761825999999999,8.05383,7.516839999999999,7.29555,6.877279,6.505483,6.161924,5.932311,5.580442
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551573,1.04506,1.3823370000000001,2.0876360000000003,2.698816,3.2026369999999997,3.743507,4.0069300000000005,4.368796,4.500675,4.695535,5.365361,6.056255,6.434131,7.217092,7.509097,6.972106,6.750816,6.332545,5.961749,5.618191,5.388577,5.0357080000000005
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.493486,0.830764,1.536063,2.147243,2.651064,3.191933,3.455357,3.8172230000000003,3.949102,4.143962,4.813788,5.504682,5.882558,6.665519000000001,6.957522999999999,6.419533,6.199243,5.779972,5.410175,5.066617,4.836004,4.484135
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337278,1.042577,1.653757,2.157578,2.6984470000000003,2.961871,3.3237370000000004,3.4556160000000005,3.650475,4.320301000000001,5.011195,5.3890709999999995,6.172033,6.464037,5.928046,5.706757,5.288486,4.917689,4.5741309999999995,4.344518,3.991649
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.705299,1.3164790000000002,1.8203,2.361169,2.624593,2.986459,3.118338,3.3131980000000003,3.983024,4.6739180000000005,5.051794,5.834755,6.126759,5.589769,5.368479,4.950208,4.579411,4.235853,4.00624,3.653371
33-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.913383,1.4172040000000001,1.958074,2.2214970000000003,2.5833630000000003,2.715242,2.910102,3.5799279999999998,4.270822,4.648698,5.431659,5.531337000000001,4.88547,4.66418,4.245908999999999,3.875113,3.5315550000000004,3.3019410000000002,2.949072
34-2803704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503821,1.044691,1.308114,1.66998,1.801859,1.996719,2.666545,3.357439,3.735315,4.518276,4.810281,5.4561470000000005,5.577563,5.159292,4.788496,4.444937,4.215324,3.862455
35-2804633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54087,0.804293,1.166159,1.298038,1.492898,2.1627240000000003,2.853618,3.231494,4.014455,4.306458999999999,4.952326,5.165616,5.583887,5.291316999999999,4.947759,4.718145,4.365276000000001
36-2803707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263424,0.62529,0.757169,0.9520280000000001,1.6218540000000001,2.312748,2.690624,3.473586,3.76559,4.411457,4.624747,5.043017,5.413814,5.487628,5.258015,4.905146
37-2803709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36186599999999997,0.493745,0.688605,1.358431,2.049325,2.4272009999999997,3.210162,3.5021660000000003,4.148033,4.3613230000000005,4.779594,5.150391,5.493949,5.523438,5.170569
38-2806218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.131879,0.326739,0.9965649999999999,1.687459,2.0653349999999997,2.848296,3.1403,3.786167,3.999457,4.417728,4.788525,5.132083000000001,5.361696,5.531435
39-2803710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19485999999999998,0.8646860000000001,1.55558,1.933456,2.716417,3.008421,3.6542879999999998,3.867578,4.285849,4.656646,5.000204,5.229817,5.582686
40-2803712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.669826,1.3607200000000002,1.7385959999999998,2.521557,2.813562,3.459429,3.672718,4.0909889999999995,4.461786,4.805344,5.034957,5.3878260000000004
41-2804341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.690894,1.06877,1.8517310000000002,2.143736,2.789603,3.0028919999999997,3.421163,3.79196,4.135518,4.365131,4.718
42-2804214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37787600000000005,1.1608370000000001,1.452842,2.098709,2.311998,2.730269,3.101066,3.4446239999999997,3.674237,4.027106
43-2804216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.782961,1.074966,1.7208330000000003,1.9341220000000001,2.352393,2.72319,3.066748,3.296361,3.64923
44-2804221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292004,0.9378709999999999,1.159161,1.577432,1.948229,2.291787,2.5214,2.874269
45-2806332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.645867,0.867157,1.285427,1.6562240000000001,1.999782,2.229396,2.582265
46-2807154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22129000000000001,0.63956,1.010357,1.353915,1.5835290000000002,1.936398
47-2804222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.418271,0.789068,1.1326260000000001,1.362239,1.715108
48-2804224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370797,0.7143550000000001,0.943968,1.296837
49-2804226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343558,0.573172,0.92604
50-2807152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229613,0.5824819999999999
51-2804228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352869
52-2804230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
