순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2804748,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2803610,24-2803612,25-2806226,26-2803613,27-2803860,28-2803861,29-2800256,30-2806225,31-2803862,32-2803865,33-2806899,34-2806359,35-2804721,36-2803870,37-2800254,38-2803874
1-2800269,0,0.419283,0.773767,1.212487,1.7318779999999998,1.965875,2.139857,2.3998,2.753507,3.535182,3.856844,4.138827,4.651695,5.239256,5.720625,5.879639,6.213327,6.701204,7.023971,7.470185000000001,7.818072999999999,8.169977000000001,9.361855,9.71118,10.437012,10.665639,10.964066,12.008697,12.51999,12.647331,12.869614,13.396629,13.641302,14.093085999999998,15.46035,15.812441,15.990854999999998,16.298267000000003
2-2805488,,0,0.354484,0.793204,1.3125950000000002,1.546592,1.7205740000000003,1.9805169999999999,2.334225,3.115899,3.437561,3.7195449999999997,4.232412,4.819973,5.301342,5.460356,5.794045,6.281921,6.604688,7.050902000000001,7.398789999999999,7.750694,8.944572,9.291897,10.017729,10.246356,10.544783,11.591414,12.102707,12.228048,12.450332000000001,12.977347,13.222019,13.675804000000001,15.044067000000002,15.393158999999999,15.571572,15.879984
3-2807373,,,0,0.438721,0.958111,1.192108,1.36609,1.626034,1.979741,2.761415,3.083077,3.365061,3.877929,4.465489,4.946858,5.105872,5.439561,5.927437,6.250204,6.6964179999999995,7.044307000000001,7.396211,8.590088,8.939413,9.665245,9.893873,10.1923,11.236930000000001,11.748223,11.875565,12.097847999999999,12.624863000000001,12.869535,13.321320000000002,14.689582999999999,15.041675,15.220088,15.5275
4-2804748,,,,0,0.5193909999999999,0.7533880000000001,0.92737,1.1873129999999998,1.54102,2.322695,2.644356,2.92634,3.4392080000000003,4.026769,4.508138,4.6671510000000005,5.00084,5.488716999999999,5.811484,6.257697,6.605586,6.957489999999999,8.149367999999999,8.498693,9.224525,9.453152000000001,9.753579,10.796209,11.307503,11.434844,11.657127000000001,12.184142,12.428815,12.880599,14.248863,14.601954000000001,14.779368,15.08678
5-2803582,,,,,0,0.23399699999999998,0.407979,0.6679229999999999,1.0256299999999998,1.807304,2.128966,2.41095,2.9238180000000003,3.5113779999999997,3.992747,4.1517610000000005,4.48545,4.973326,5.296093,5.742307,6.090196,6.4421,7.6359770000000005,7.985302000000001,8.711134,8.939762,9.238189,10.282819,10.792112,10.921453999999999,11.143737,11.670752,11.915424,12.367208999999999,13.734472,14.086564000000001,14.264976999999998,14.572389000000001
6-2803603,,,,,,0,0.173982,0.433925,0.791633,1.573307,1.894969,2.1769529999999997,2.689821,3.2773809999999997,3.75875,3.917764,4.251453,4.739329,5.0620959999999995,5.50831,5.856198,6.208101999999999,7.40198,7.7493050000000006,8.475137,8.703764999999999,9.004192,10.048822,10.558114999999999,10.685456,10.90974,11.434755000000001,11.679427,12.133212,13.500475,13.850567000000002,14.028979999999999,14.336392000000002
7-2803602,,,,,,,0,0.259944,0.6176510000000001,1.399326,1.7209869999999998,2.002971,2.515839,3.1034,3.584769,3.743782,4.077471,4.565347,4.888115,5.334328,5.682217,6.034121,7.225999000000001,7.577324000000001,8.301156,8.529783,8.830210000000001,9.87284,10.384134,10.513475,10.733758,11.262773,11.505446000000001,11.957230000000001,13.324494,13.676585000000001,13.856998,14.164411
8-2800274,,,,,,,,0,0.35770799999999997,1.139382,1.461044,1.7430279999999998,2.255895,2.843456,3.324825,3.483839,3.817528,4.305404,4.628171,5.0743849999999995,5.422273000000001,5.774177,6.9680550000000006,7.31738,8.041212,8.269839,8.568266,9.614897000000001,10.124189999999999,10.251531,10.473815,11.00083,11.245502,11.697287,13.06755,13.419642000000001,13.598054999999999,13.903467000000001
9-2803847,,,,,,,,,0,0.786675,1.1083370000000001,1.39032,1.903188,2.490749,2.972118,3.131132,3.4648199999999996,3.952697,4.275464,4.721678,5.069566,5.421469999999999,6.615348,6.9646729999999994,7.690505,7.919132,8.215558999999999,9.262189999999999,9.773483,9.898824000000001,10.121107,10.650122,10.894795,11.344579,12.712843,13.064934,13.243348000000001,13.55076
10-2806301,,,,,,,,,,0,0.321662,0.605646,1.1185129999999999,1.706074,2.187443,2.346457,2.6801459999999997,3.168022,3.490789,3.937003,4.284891,4.636794999999999,5.830673,6.179998,6.90583,7.134458,7.432884,8.477514999999999,8.986808,9.116149,9.338433,9.865447999999999,10.11012,10.561905,11.928168,12.281260000000001,12.460673,12.766085
