순번_정류장ID,1-2806423,2-2806421,3-2805953,4-2806634,5-2806428,6-2806770,7-2807112,8-2806514,9-2801853,10-2805585,11-2802147,12-2801897,13-2801895,14-2802108,15-2801822,16-2802049,17-2804800,18-2802084,19-2802107,20-2802126,21-2802120,22-2802068,23-2802032,24-2802007,25-2801994,26-2801979,27-2801967,28-2801973,29-2801974,30-2801964,31-2801955,32-2801952,33-2801992,34-2802022,35-2802038,36-2802672,37-2802683,38-2802685,39-2802695,40-2802702,41-2802707,42-2802715,43-2802729,44-2805440,45-2802632,46-2803129,47-2803120,48-2805594,49-2803115,50-2803134,51-2803231,52-2803226
11-2802147,,,,,,,,,,,0,0.278771,0.449132,0.696947,1.026562,1.570216,1.888868,2.098553,2.386334,2.706842,2.975309,3.088565,3.310679,3.2312380000000003,3.6448339999999995,4.007834,4.258001999999999,4.562334,4.987878,5.339448,5.781522,6.233299,7.041707000000001,7.4501990000000005,7.919005,8.334333,8.848449,9.074625,9.470941999999999,9.788863000000001,10.189010000000001,10.412405999999999,10.921094,11.110325,11.365959,11.669518,11.948636,12.146428,12.439799,12.899334,12.809277999999999,13.200648000000001
12-2801897,,,,,,,,,,,,0,0.17036099999999998,0.41817600000000005,0.747792,1.2914450000000002,1.610097,1.819782,2.1075630000000003,2.428071,2.696539,2.8097950000000003,3.031908,2.952467,3.3660629999999996,3.7290629999999996,3.979232,4.283563,4.7091080000000005,5.060677,5.502751,5.954529,6.762936,7.171428,7.6402350000000006,8.055563000000001,8.569678,8.795853999999999,9.192171,9.510092,9.91124,10.134635000000001,10.643322999999999,10.833555,11.090188000000001,11.392748,11.668865,11.867657000000001,12.161029,12.620563,12.534508,12.925877999999999
13-2801895,,,,,,,,,,,,,0,0.248815,0.57843,1.122083,1.440736,1.650421,1.9382009999999998,2.2587099999999998,2.527177,2.6404330000000003,2.862547,2.783106,3.196702,3.559701,3.8098699999999996,4.114201,4.539746,4.8913150000000005,5.3333900000000005,5.7851669999999995,6.593575,7.002067,7.470872999999999,7.886201,8.400317,8.626493,9.02281,9.340731,9.742878,9.966274,10.472961999999999,10.662192999999998,10.918827,11.222386,11.499504,11.699296,11.993667,12.450202,12.362146000000001,12.753516000000001
14-2802108,,,,,,,,,,,,,,0,0.329615,0.8732690000000001,1.191921,1.401606,1.689386,2.009895,2.278362,2.3916180000000002,2.613732,2.534291,2.9478869999999997,3.310886,3.561055,3.865386,4.290931,4.6425,5.084575,5.536352,6.34476,6.753252000000001,7.2220580000000005,7.637386,8.151502,8.377678,8.773995,9.091916000000001,9.493063000000001,9.716459,10.224147,10.413378,10.670012,10.972571,11.250689,11.449481,11.742852000000001,12.201386999999999,12.114331,12.505701
15-2801822,,,,,,,,,,,,,,,0,0.5436529999999999,0.8623059999999999,1.071991,1.3597709999999998,1.68028,1.948747,2.062003,2.2841169999999997,2.2046759999999996,2.618272,2.981271,3.23144,3.535771,3.9613160000000005,4.312885,4.75496,5.206737,6.0151449999999995,6.423637,6.892442999999999,7.307771000000001,7.821886999999999,8.048063,8.44438,8.762300999999999,9.163447999999999,9.386844,9.894532,10.084763,10.340397,10.642956,10.920074000000001,11.119866,11.413236999999999,11.871772,11.782716,12.177086
16-2802049,,,,,,,,,,,,,,,,0,0.318652,0.528338,0.820118,1.140626,1.409094,1.52235,1.749773,1.868787,2.282382,2.645382,2.8955509999999998,3.199882,3.6254269999999997,3.9769959999999998,4.41907,4.8708480000000005,5.679256,6.087747,6.556553999999999,6.971882000000001,7.4859979999999995,7.712174,8.10849,8.426412,8.827558999999999,9.051953999999999,9.558641999999999,9.747874000000001,10.005507000000001,10.307067,10.586184,10.782977,11.077347999999999,11.501118,11.369063,11.758433
17-2804800,,,,,,,,,,,,,,,,,0,0.20968499999999998,0.501466,0.821974,1.090442,1.203698,1.4311200000000002,1.8073700000000001,2.2209659999999998,2.583966,2.834135,3.138466,3.5640110000000003,3.9155800000000003,4.357654,4.809432,5.617839,6.026331,6.495138,6.910466,7.424581,7.650758000000001,8.047074,8.364995,8.667143,8.890538000000001,9.397226,9.586458,9.843091000000001,10.145650999999999,10.423767999999999,10.62156,10.916932000000001,11.181466,11.050411,11.439781
18-2802084,,,,,,,,,,,,,,,,,,0,0.291781,0.6122890000000001,0.880757,0.9940129999999999,1.221435,1.597685,2.0112810000000003,2.3742810000000003,2.62445,2.9287810000000003,3.3543260000000004,3.7058949999999995,4.147969,4.599747,5.408155000000001,5.8166459999999995,6.2854529999999995,6.700781,7.214896,7.441072999999999,7.837389,8.15531,8.457458,8.680852999999999,9.189541,9.378772999999999,9.635406,9.937966000000001,10.215083,10.413875,10.708247,10.971781,10.839725999999999,11.232096
19-2802107,,,,,,,,,,,,,,,,,,,0,0.320509,0.824976,0.938232,1.1656549999999999,1.5419049999999999,1.9555,2.3185,2.568669,2.873,3.298545,3.650114,4.092188,4.543966,5.352374,5.760865,6.229672,6.645,7.159116,7.385292,7.781608,8.09953,8.401677000000001,8.626072,9.132760000000001,9.321992,9.578625,9.881185,10.160302,10.359095,10.652466,10.915999999999999,10.784945,11.175315
20-2802126,,,,,,,,,,,,,,,,,,,,0,0.689516,0.839724,1.0671469999999998,1.443396,1.8569919999999998,2.219992,2.470161,2.774492,3.200037,3.5516059999999996,3.9936800000000003,4.445458,5.253866,5.662357,6.131164,6.546492,7.060607000000001,7.286784,7.6831,8.001021000000001,8.303169,8.526564,9.034252,9.223484,9.480117,9.782677,10.060794,10.259586,10.554958000000001,10.817492,10.686437,11.076807
21-2802120,,,,,,,,,,,,,,,,,,,,,0,0.403208,0.630631,1.006881,1.420476,1.7834759999999998,2.033645,2.337976,2.763521,3.1150900000000004,3.5571639999999998,4.008942,4.81735,5.225841,5.694648,6.1099760000000005,6.624091,6.850267999999999,7.2465839999999995,7.5645050000000005,7.8666529999999995,8.090048,8.597736,8.786968,9.043600999999999,9.346161,9.624278,9.823071,10.117442,10.380975999999999,10.248921000000001,10.640291
22-2802068,,,,,,,,,,,,,,,,,,,,,,0,0.22742300000000001,0.6036729999999999,1.017268,1.380268,1.6304370000000001,1.934768,2.360313,2.711882,3.153956,3.6057339999999996,4.414142,4.822633000000001,5.291440000000001,5.706768,6.220884,6.44706,6.843377,7.1612979999999995,7.527444999999999,7.75184,8.258528,8.44776,8.704394,9.006953,9.285071,9.483863000000001,9.777234,10.185232000000001,10.052177,10.444547
23-2802032,,,,,,,,,,,,,,,,,,,,,,,0,0.37925,0.792846,1.155846,1.406015,1.710346,2.1358900000000003,2.48746,2.929534,3.381311,4.189719,4.598211,5.067017,5.482346,5.996461,6.222637000000001,6.618954,6.936875,7.3380220000000005,7.562417999999999,8.068106,8.258337,8.515971,8.818531,9.096648,9.29444,9.588811,10.046346,9.957289999999999,10.35166
24-2802007,,,,,,,,,,,,,,,,,,,,,,,,0,0.413596,0.776596,1.026765,1.3310959999999998,1.756641,2.1082099999999997,2.550284,3.002061,3.8104690000000003,4.218961,4.687767,5.103096,5.617211,5.843387,6.239704,6.557625,6.959772999999999,7.182167999999999,7.689856,7.879088,8.135721,8.440281,8.718397999999999,8.91619,9.210561,9.669096000000001,9.58104,9.97241
25-2801994,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364,0.614169,0.9185,1.3440450000000002,1.695614,2.1376880000000003,2.589466,3.397874,3.806365,4.275172,4.6905,5.204616000000001,5.430791999999999,5.827109,6.14503,6.582177000000001,6.805572,7.3132600000000005,7.502492,7.759125999999999,8.061685,8.339802,8.537595,8.831966,9.2905,9.497444999999999,9.888815
26-2801979,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25016900000000003,0.5545,0.980045,1.3316139999999999,1.7736880000000002,2.225466,3.033874,3.442365,3.911172,4.3265,4.840616000000001,5.0667919999999995,5.463108,5.78103,6.218177,6.441572,6.949260000000001,7.138491999999999,7.395125,7.697685000000001,7.975802000000001,8.174595,8.467966,8.9255,9.133445,9.524815
27-2801967,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309332,0.734876,1.086446,1.52852,1.9802970000000002,2.7887049999999998,3.197197,3.666003,4.081331,4.595447,4.821623000000001,5.2179400000000005,5.535861,5.973008,6.196404,6.704092,6.893323,7.149957000000001,7.452516999999999,7.730633999999999,7.928425999999999,8.223797,8.680332,8.888276,9.279646000000001
28-2801973,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426545,0.7781140000000001,1.2201879999999998,1.671966,2.4803740000000003,2.888865,3.357672,3.773,4.287116,4.513292,4.909608,5.227530000000001,5.664676999999999,5.888072,6.39576,6.584992,6.841625,7.144185,7.422302,7.6210949999999995,7.915466,8.373,8.579945,8.971314999999999
29-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35157,0.7936439999999999,1.245421,2.053829,2.4623209999999998,2.931127,3.346455,3.8605709999999998,4.086747,4.483064,4.800985,5.238132,5.4615279999999995,5.969216,6.158447,6.415081,6.717641,6.995758,7.19455,7.488921,7.945456,8.1534,8.54477
30-2801964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44207399999999997,0.8938520000000001,1.7022599999999999,2.110751,2.579558,2.994886,3.5090019999999997,3.735178,4.131494,4.449416,4.886563,5.109958,5.617646,5.806878,6.063511,6.366071,6.644188000000001,6.841981,7.1363520000000005,7.593886,7.801831,8.193201
31-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45477799999999996,1.2631860000000001,1.671677,2.140484,2.555812,3.069927,3.296104,3.69242,4.010341,4.447489,4.670884,5.178572,5.3678040000000005,5.624437,5.926997,6.205114,6.402906,6.697278,7.155811999999999,7.362757000000001,7.754127
32-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.826408,1.2349,1.7037060000000002,2.119034,2.63315,2.859326,3.255643,3.5735639999999997,4.010711,4.234107,4.741795,4.931026,5.18766,5.490219000000001,5.768337,5.967129,6.2605,6.719035000000001,6.925978999999999,7.317349
33-2801992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408492,0.8772979999999999,1.292627,1.8067419999999998,2.032918,2.429235,2.747156,3.184303,3.4076989999999996,3.9153870000000004,4.104618,4.3612519999999995,4.663812,4.941929,5.140721,5.435092,5.892627,6.099571,6.490941
34-2802022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.468807,0.884135,1.39825,1.624427,2.020743,2.338664,2.7758119999999997,2.999207,3.5068949999999997,3.6961269999999997,3.95276,4.255319999999999,4.533437,4.731229,5.025601,5.483135,5.69108,6.08245
35-2802038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416328,0.930444,1.15662,1.552937,1.8708580000000001,2.308005,2.531401,3.039089,3.22832,3.484954,3.7875129999999997,4.065631,4.264423000000001,4.558794,5.015329,5.223273000000001,5.614643
36-2802672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.515116,0.7412920000000001,1.137608,1.45553,1.892677,2.116072,2.62376,2.812992,3.069625,3.372185,3.6503019999999995,3.848095,4.142466000000001,4.601,4.807945,5.199315
37-2802683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22617600000000002,0.6224930000000001,0.940414,1.377561,1.600957,2.108645,2.297877,2.55451,2.85707,3.1351869999999997,3.3339790000000002,3.62735,4.085885,4.292829,4.684199
38-2802685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39631700000000003,0.714238,1.151385,1.374781,1.882469,2.0717,2.328334,2.630894,2.909011,3.107803,3.4011739999999997,3.8587089999999997,4.066653,4.458023000000001
39-2802695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317921,0.755069,0.9784639999999999,1.4861520000000001,1.675384,1.9320169999999999,2.2345770000000003,2.5126939999999998,2.711487,3.0058580000000004,3.462392,3.6703370000000004,4.061707
40-2802702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.437148,0.660543,1.168231,1.3574629999999999,1.614096,1.9166560000000001,2.194773,2.393565,2.686937,3.145471,3.3524160000000003,3.743786
41-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.223396,0.735084,0.924315,1.180949,1.483509,1.761626,1.960418,2.254789,2.712324,2.919268,3.3106379999999995
42-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511688,0.70092,0.9575530000000001,1.2601129999999998,1.53823,1.7360229999999999,2.030394,2.4879279999999997,2.6958729999999997,3.087243
43-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18923199999999998,0.445866,0.748425,1.026542,1.224335,1.518706,1.9762400000000002,2.184185,2.575555
44-2805440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25663400000000003,0.559193,0.837311,1.036103,1.330474,1.788009,1.994953,2.386323
45-2802632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30256,0.580677,0.77947,1.073841,1.531375,1.84332,2.23469
46-2803129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278117,0.47691000000000006,0.771281,1.228815,1.5407600000000001,1.93213
47-2803120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198793,0.49316400000000005,0.9506979999999999,1.262643,1.6540130000000002
48-2805594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295371,0.7529060000000001,1.15785,1.54922
49-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457535,0.8624790000000001,1.253849
50-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.405945,0.797315
51-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39437
52-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
