순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2804778,18-2804262,19-2806280,20-2804264,21-2804266,22-2804268,23-2804270,24-2804273,25-2806282,26-2804282,27-2806284,28-2806286,29-2804274,30-2803725,31-2803753,32-2804637,33-2804276,34-2804278,35-2804280
11-2803684,,,,,,,,,,,0,0.40576999999999996,1.1438139999999999,1.6131870000000001,2.256335,2.606993,3.0950729999999997,3.6107980000000004,4.16743,4.761074,5.487544000000001,5.760196,6.398783,6.716857000000001,7.254658999999999,7.5354779999999995,7.753083999999999,8.178705,8.622568,8.819962,8.992723,9.227999,10.818442,11.297296000000001,11.526403
12-2803685,,,,,,,,,,,,0,0.7380439999999999,1.207417,1.850566,2.201223,2.6893029999999998,3.205029,3.76166,4.355305,5.081775,5.354426,5.9930129999999995,6.311087000000001,6.848889999999999,7.129708,7.347314,7.772935,8.216797999999999,8.414192,8.586953,8.822229,10.412673,10.891525999999999,11.120633
13-2803686,,,,,,,,,,,,,0,0.46937299999999993,1.1125209999999999,1.467179,1.955259,2.470984,3.027616,3.62126,4.34773,4.620382,5.2589690000000004,5.577043,6.114845,6.395664,6.61327,7.0388910000000005,7.482753999999999,7.680148,7.8529089999999995,8.088185000000001,9.678628,10.157482,10.386589
14-2803687,,,,,,,,,,,,,,0,0.643149,0.997807,1.485886,2.0016119999999997,2.5582439999999997,3.151888,3.878358,4.151009999999999,4.7895959999999995,5.10767,5.645473,5.926291,6.143897,6.5695179999999995,7.013381,7.210775999999999,7.383536,7.618811999999999,9.209256,9.688108999999999,9.917216999999999
15-2804667,,,,,,,,,,,,,,,0,0.354658,0.8427370000000001,1.358463,1.915095,2.508739,3.2352090000000002,3.507861,4.146448,4.4645209999999995,5.002324,5.283143,5.500749,5.9263699999999995,6.370232,6.567627000000001,6.740388,6.975664,8.566107,9.044960000000001,9.274068
16-2803688,,,,,,,,,,,,,,,,0,0.488079,1.0038049999999998,1.560437,2.154081,2.8805509999999996,3.153203,3.79179,4.109863,4.647666,4.928485,5.146091,5.571712000000001,6.015574,6.212969,6.385730000000001,6.6210059999999995,8.211449,8.690302,8.919410000000001
17-2804778,,,,,,,,,,,,,,,,,0,0.515726,1.072358,1.666002,2.392472,2.665124,3.303711,3.6217839999999994,4.159587,4.440405999999999,4.658012,5.083633,5.527496,5.72489,5.897651000000001,6.132927,7.72337,8.202223,8.431331
18-2804262,,,,,,,,,,,,,,,,,,0,0.556632,1.150276,1.8767459999999998,2.149398,2.787985,3.106059,3.6438610000000002,3.9246800000000004,4.142286,4.567907,5.011769999999999,5.209164,5.381925,5.6172010000000006,7.207644,7.686497,7.915605
19-2806280,,,,,,,,,,,,,,,,,,,0,0.593645,1.320115,1.596766,2.235353,2.553427,3.09123,3.3720480000000004,3.589654,4.015275,4.459137999999999,4.656532,4.829293,5.0645690000000005,6.655013,7.133866,7.362972999999999
20-2804264,,,,,,,,,,,,,,,,,,,,0,0.72647,1.0031219999999998,1.641709,1.9597830000000003,2.497585,2.778404,2.99601,3.4216309999999996,3.8654940000000004,4.062888,4.2356489999999996,4.470925,6.061368,6.540222,6.769328999999999
21-2804266,,,,,,,,,,,,,,,,,,,,,0,0.276652,0.9152389999999999,1.2333120000000002,1.7711150000000002,2.051934,2.26954,2.695161,3.139024,3.336418,3.509179,3.7444550000000003,5.334898,5.813751,6.042859
22-2804268,,,,,,,,,,,,,,,,,,,,,,0,0.638587,0.9566610000000001,1.4944629999999999,1.775282,1.992888,2.418509,2.862372,3.0597659999999998,3.232527,3.467803,5.058246,5.5371,5.766207
23-2804270,,,,,,,,,,,,,,,,,,,,,,,0,0.31807399999999997,0.855877,1.136695,1.354301,1.7799220000000002,2.223785,2.421179,2.5939400000000004,2.829216,4.4196599999999995,4.8985129999999995,5.1276209999999995
24-2804273,,,,,,,,,,,,,,,,,,,,,,,,0,0.5378029999999999,0.818621,1.0362280000000001,1.461849,1.9057110000000002,2.103106,2.275866,2.511143,4.101586,4.580439,4.809547
25-2806282,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280819,0.498425,0.9240459999999999,1.367909,1.565303,1.7380639999999998,1.97334,3.5637830000000004,4.042636,4.271744
26-2804282,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.217606,0.643227,1.08709,1.284485,1.4572450000000001,1.692521,3.2829650000000004,3.761818,3.9909260000000004
27-2806284,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.425621,0.869484,1.066878,1.239639,1.474915,3.065359,3.5442120000000004,3.7733190000000003
28-2806286,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443863,0.641257,0.814018,1.049294,2.639738,3.118591,3.347699
29-2804274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19739500000000001,0.370155,0.605432,2.195875,2.674728,2.903836
30-2803725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172761,0.408037,1.99848,2.477334,2.706441
31-2803753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235276,1.82572,2.304573,2.533681
32-2804637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.590444,2.069297,2.298404
33-2804276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.478853,0.707961
34-2804278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229108
35-2804280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
