순번_정류장ID,1-2803261,2-2806613,3-2803246,4-2803245,5-2804860,6-2803247,7-2803235,8-2803238,9-2803228,10-2803224,11-2803220,12-2803218,13-2803232,14-2803181,15-2803254,16-2803258,17-2803263,18-2806495,19-2802802,20-2802806,21-2802840,22-2802849,23-2802836,24-2802837,25-2802838,26-2802829,27-2802814,28-2802801,29-2802791,30-2802784,31-2802775,32-2802164,33-2802159,34-2802153,35-2801846,36-2802103,37-2802052,38-2801847,39-2801990,40-2801943,41-2801919,42-2801914,43-2801174,44-2801722,45-2801703,46-2801681,47-2801666,48-2801633,49-2801192,50-2801612,51-2801576,52-2801549,53-2801520,54-2801485,55-2801450,56-2801424,57-2801411,58-2801401
11-2803220,,,,,,,,,,,0,0.314347,1.045908,1.42279,1.774532,2.1464689999999997,2.2941830000000003,2.642488,2.927522,3.390017,3.919968,4.187916,4.236295,4.821307,5.1352459999999995,5.4613830000000005,5.821969,6.129653,6.707028,6.972242999999999,7.443853999999999,7.749209,8.021447,8.437851,8.9736,8.678425,8.612691,8.549239,8.240834,8.563181,9.060792999999999,9.285936,10.164354,10.53481,10.81888,11.386209,11.754008,11.47914,11.230731,11.354987,11.747817999999999,11.815491,11.527438,11.212522,11.363864999999999,11.644459,11.906286999999999,12.206517
12-2803218,,,,,,,,,,,,0,0.731561,1.108442,1.460185,1.832122,1.9798349999999998,2.328141,2.613175,3.075669,3.6056209999999997,3.8735690000000003,3.9219480000000004,4.506959999999999,4.820898000000001,5.148036,5.5076220000000005,5.815306,6.393681,6.656896000000001,7.129506,7.435861999999999,7.707099,8.124503,8.658252000000001,8.364078,8.299342999999999,8.232892,7.926487,8.248834,8.746445,8.971589,9.850007000000002,10.220462,10.504533,11.071862,11.439661,11.162792999999999,10.916383999999999,11.04064,11.431471,11.499144,11.212091000000001,10.897175,11.050517999999999,11.330112,11.59394,11.89317
13-2803232,,,,,,,,,,,,,0,0.382882,0.734625,1.106562,1.416275,1.76458,2.049614,2.512109,3.042061,3.3100089999999995,3.4776239999999996,4.062636,4.376574,4.702712,5.0632980000000005,5.370982,5.949357,6.212572,6.684182000000001,6.9895380000000005,7.262776,7.68018,8.213928999999998,7.919753999999999,7.85502,7.788568,7.482163000000001,7.8045100000000005,8.302122,8.527265,9.405683,9.776139,10.060209,10.627538000000001,10.995337,10.720469,10.471060000000001,10.596316,10.991147,11.05682,10.767767,10.453851,10.606194,10.971788,11.234616,11.535846000000001
14-2803181,,,,,,,,,,,,,,0,0.351743,0.72368,1.033393,1.3816979999999999,1.6667319999999999,2.129227,2.659179,2.927127,3.4005059999999996,3.985518,4.299456,4.625593,4.986179,5.293864,5.8722389999999995,6.135454,6.608064,6.91242,7.186657,7.603061,8.24419,8.295636,8.230901,8.16745,7.859045,8.181392,8.679003,8.904147,9.782564,10.15302,10.43709,11.00442,11.372219,11.097351,10.850941,10.974198,11.366029,11.433702,11.145649,10.830732000000001,10.983075999999999,11.34867,11.612497,11.912727
15-2803254,,,,,,,,,,,,,,,0,0.37193699999999996,0.681651,1.0299559999999999,1.3149899999999999,1.7774849999999998,2.307436,2.575384,3.048763,3.633775,3.947714,4.2738510000000005,4.6354370000000005,4.942121,5.519496,5.783711,6.256322,6.560677,6.833914999999999,7.2513190000000005,7.892448,8.000893,7.935159,7.869707000000001,7.563302,7.885649000000001,8.433261,8.658403999999999,9.534822,9.905278,10.189347999999999,10.758677,11.126476,11.086608,10.838199000000001,10.962455,11.354286,11.444556,11.495391,11.181475,11.334817999999999,11.702411999999999,11.96224,12.26447
16-2803258,,,,,,,,,,,,,,,,0,0.309714,0.6580189999999999,0.943053,1.405548,1.935499,2.203447,2.6768259999999997,3.261838,3.5757769999999995,3.901914,4.2625,4.571184,5.147558999999999,5.411773999999999,5.884385,6.18874,6.462978,6.878382000000001,7.520511,7.628956,7.5632220000000006,7.49977,7.191364999999999,7.513712,8.061324,8.286467,9.164885,9.535341,9.819411,10.38674,10.754539,10.714671000000001,10.465262,10.591517999999999,10.982349000000001,11.072619,11.159969,10.846053,10.996396,11.364989999999999,11.625817999999999,11.928048
17-2803263,,,,,,,,,,,,,,,,,0,0.348306,0.63334,1.095834,1.625786,1.893734,2.3671130000000002,2.952125,3.266063,3.593201,3.9527870000000003,4.261471,4.838846,5.102061,5.5746709999999995,5.879027,6.152265,6.569669,7.210797,7.318242999999999,7.254508,7.190057,6.881652000000001,7.201999000000001,7.7496100000000006,7.976754,8.855172,9.225628,9.509698,10.077027000000001,10.444825999999999,10.470958,10.223549,10.349805,10.739636,10.831906,10.949959,10.735339999999999,10.887683,11.254277,11.516105,11.816335
18-2806495,,,,,,,,,,,,,,,,,,0,0.285034,0.747529,1.2774809999999999,1.573428,2.046808,2.6318200000000003,2.945758,3.272895,3.6334809999999997,3.9411660000000004,4.5175410000000005,4.782756,5.254366,5.559721,5.833958999999999,6.249363,6.890492,6.970938,6.905203,6.8417520000000005,6.533346,6.853692999999999,7.4033050000000005,7.628449000000001,8.506866,8.875322,9.161392,9.728721,10.096521000000001,10.123653,9.876242999999999,10.0005,10.39333,10.4836,10.601654,10.387034,10.538378,10.905972,11.167799,11.468029
19-2802802,,,,,,,,,,,,,,,,,,,0,0.462495,0.992447,1.288394,1.7617740000000002,2.3467860000000003,2.660724,2.986861,3.348447,3.656132,4.233507,4.497722,4.969332,5.2756870000000005,5.548925,5.965329,6.606458,6.685903999999999,6.621169,6.554717999999999,6.2463120000000005,6.568658999999999,7.116271,7.341415,8.219832,8.592288,8.874358,9.441687,9.811487,9.838619,9.588208999999999,9.715466000000001,10.105296000000001,10.197566,10.31362,10.103,10.253344,10.620938,10.882765,11.182995
20-2802806,,,,,,,,,,,,,,,,,,,,0,0.5309520000000001,0.8269,1.3002790000000002,1.885291,2.199229,2.526366,2.886952,3.1946369999999997,3.7710120000000003,4.036226999999999,4.507837,4.812193,5.085430000000001,5.5038339999999994,6.142963,6.442137000000001,6.559674,6.495223,6.186818,6.509165,7.056775999999999,7.2819199999999995,8.160338000000001,8.530793,8.814863,9.382193,9.749992,9.777124,9.528714,9.652971,10.047802,10.136071000000001,10.255125,10.26096,10.412303,10.779897,11.041725,11.341955
21-2802840,,,,,,,,,,,,,,,,,,,,,0,0.295948,0.769328,1.354339,1.668278,1.994415,2.3550009999999997,2.662686,3.240061,3.504275,3.975886,4.282241,4.555479,4.971883,5.613012,5.910186,6.102723,6.371372,6.132866,6.456213,7.002825,7.227969,8.106386,8.477841999999999,8.761911999999999,9.328241,9.697041,9.824530000000001,9.574119999999999,9.701377,10.093207000000001,10.181477000000001,10.301530999999999,10.616447,10.870255,11.309849,11.331676,11.507452
22-2802849,,,,,,,,,,,,,,,,,,,,,,0,0.47338,1.058392,1.3723299999999998,1.6984669999999997,2.059053,2.3667380000000002,2.944113,3.208328,3.679938,3.985293,4.258531,4.674935,5.316064,5.613238,5.807775,6.076423999999999,5.837918,6.160265,6.707877000000001,6.933021000000001,7.811438000000001,8.181894,8.465964,9.033292999999999,9.401093,9.820523,9.601815,9.727072,10.117902,10.209172,10.326226,10.640141999999999,10.89795,11.407544,11.357371,11.533147
23-2802836,,,,,,,,,,,,,,,,,,,,,,,0,0.585012,0.89895,1.225088,1.585674,1.893358,2.470733,2.734948,3.207558,3.512914,3.7861510000000003,4.202555,4.843684,5.140859,5.334395,5.603045,5.364539,5.686886,6.234497,6.459641,7.338058999999999,7.708514,7.992585000000001,8.559914,8.927713,9.347144,9.128435000000001,9.253692,9.645522999999999,9.735793,9.852846000000001,10.168762,10.42357,10.934163999999999,10.885992,11.059766999999999
24-2802837,,,,,,,,,,,,,,,,,,,,,,,,0,0.313938,0.640076,1.0006620000000002,1.308346,1.885721,2.149936,2.622546,2.927902,3.20014,3.617544,4.257672,4.555847,4.748384,5.0170330000000005,4.779527,5.101874,5.6494860000000005,5.874629,6.7530470000000005,7.1235029999999995,7.407572999999999,7.974902,8.342701,8.762132000000001,8.541424000000001,8.66668,9.058511,9.149780999999999,9.268834,9.58175,9.838558,10.348152,10.29798,10.472755000000001
25-2802838,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326138,0.686724,0.994408,1.571783,1.835998,2.307608,2.612964,2.886202,3.302606,3.9437339999999996,4.240908999999999,4.435446,4.704095,4.465589,4.787936,5.335547,5.560691,6.439108999999999,6.809564999999999,7.093635000000001,7.660964,8.028763,8.448194,8.229486,8.354742,8.746573,8.836843,8.955896000000001,9.269812,9.52462,10.035214,9.986042,10.160817
26-2802829,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363586,0.671271,1.248646,1.512861,1.9844709999999999,2.289827,2.563064,2.9794680000000002,3.620597,3.917771,4.392308,4.660957,4.456452,4.778798,5.32641,5.551554,6.429971,6.800427,7.084497,7.651827000000001,8.019625999999999,8.439057,8.219348,8.345605,8.737435000000001,8.825705000000001,8.945758999999999,9.259675,9.515483,10.026077,9.974903999999999,10.15168
27-2802814,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307685,0.8880600000000001,1.152275,1.623885,1.92924,2.2024779999999997,2.618882,3.260011,3.557185,4.032722,4.301371,4.094865,4.417212,4.964824,5.189968,6.068385,6.438841,6.722911,7.29024,7.65804,8.07747,7.856762,7.982019,8.373849,8.464119,8.582173,8.897089,9.151897,9.662491000000001,9.613318,9.788094000000001
28-2802801,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.580375,0.84459,1.3172,1.6225559999999999,1.895793,2.3121970000000003,2.9533259999999997,3.2505,3.7250370000000004,3.993686,3.788181,4.1105279999999995,4.658139,4.8832830000000005,5.761701,6.132156,6.416226999999999,6.983556,7.351355,7.770786,7.552077000000001,7.6783339999999995,8.069165,8.160434,8.279488,8.592404,8.847211999999999,9.357806,9.308633,9.484409
29-2802791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26721500000000004,0.738825,1.044181,1.3174190000000001,1.733823,2.374951,2.672126,3.146663,3.415312,3.2798059999999998,3.602153,4.149764,4.3749080000000005,5.253326,5.623782,5.907852,6.475181,6.842980000000001,7.262411,7.043703,7.168959,7.560789999999999,7.65106,7.769113000000001,8.083029,8.337837,8.849431,8.800259,8.975033999999999
30-2802784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47161099999999995,0.7769659999999999,1.0502040000000001,1.466608,2.1077369999999997,2.4049110000000002,2.880448,3.1490970000000003,3.012591,3.3349379999999997,3.88255,4.107694,4.986111,5.356567,5.640637,6.207966000000001,6.575765,6.995196000000001,6.7764880000000005,6.901744,7.293575,7.382845,7.501898,7.816814999999999,8.071622,8.582216,8.533044,8.707819
31-2802775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305356,0.5785939999999999,0.9949979999999999,1.636126,1.933301,2.408837,2.6774869999999997,2.948109,3.2704560000000003,3.8180669999999997,4.043211,4.921628,5.292084,5.576154,6.143484,6.511283000000001,6.930714,6.713005,6.836262,7.229092999999999,7.318362,7.436416,7.7513320000000006,8.00714,8.517733999999999,8.466561,8.644337
32-2802164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27323800000000004,0.689642,1.330771,1.627945,2.102482,2.371131,2.679537,3.330972,3.8785839999999996,4.103728,4.982145,5.352601,5.636671,6.204,6.5718,6.991230000000001,6.927522,7.052778999999999,7.444609,7.534878999999999,7.653933,7.967849,8.222657,8.733251,8.684078,8.803854
33-2802159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416404,1.057533,1.3547069999999999,1.8292439999999999,2.097893,2.406299,3.057734,3.605346,3.83049,4.708907,5.079363,5.363433000000001,5.930763,6.298562,6.717992999999999,6.654284,6.779541,7.171371000000001,7.261641,7.380694999999999,7.694611,7.949419,8.460013,8.409839999999999,8.530616
34-2802153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.642129,0.9393030000000001,1.41384,1.682489,1.990895,2.64233,3.189942,3.415086,4.293503,4.663958999999999,4.948029,5.515358,5.883158,6.302588,6.23888,6.364137,6.755967,6.845236999999999,6.964291,7.278207000000001,7.534014999999999,8.044609,7.995436,8.115212
35-2801846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297175,0.7717109999999999,1.040361,1.348766,2.0002020000000003,2.547813,2.772957,3.651375,4.021831,4.305901,4.87323,5.241029,5.66046,5.5967519999999995,5.722008,6.113839,6.204109,6.323162,6.637078,6.891886,7.402480000000001,7.353308,7.473083
36-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.475537,0.744186,1.052592,1.7040279999999999,2.251639,2.476783,3.3552,3.725656,4.009726000000001,4.577056,4.9448550000000004,5.364286,5.300577,5.425834,5.817664,5.907934,6.026987999999999,6.340904,6.595712,7.106306,7.057133,7.176908999999999
37-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26864899999999997,0.577055,1.228491,1.776102,2.001246,2.879664,3.2501189999999998,3.53419,4.101519000000001,4.469318,4.888749,4.82504,4.950297,5.342128,5.432397,5.551451,5.865367,6.120175,6.630769,6.581596,6.701372
38-2801847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308406,0.9598409999999999,1.5074530000000002,1.7325970000000002,2.611014,2.9814700000000003,3.26554,3.832869,4.200669,4.620099,4.5563910000000005,4.681648,5.073478,5.163748,5.282801999999999,5.596718,5.851526,6.36212,6.312947,6.432723
39-2801990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.651436,1.199048,1.424192,2.302609,2.6730650000000002,2.957135,3.524464,3.892263,4.311694,4.247986,4.373241999999999,4.765073,4.854343,4.974396,5.288313,5.54312,6.053714,6.004542,6.124317
40-2801943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.547612,0.772756,1.651173,2.021629,2.305699,2.8730279999999997,3.240828,3.6602580000000002,3.59655,3.721807,4.113637000000001,4.202907,4.322961,4.635877,4.891685,5.402279,5.352106,5.472882
41-2801919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225144,1.1035620000000002,1.474018,1.758088,2.325417,2.693216,3.112647,3.048939,3.174195,3.5660260000000004,3.6562959999999998,3.774349,4.088266,4.344073000000001,4.854667,4.804494999999999,4.925269999999999
42-2801914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.878418,1.248874,1.532944,2.100273,2.4680720000000003,2.8875029999999997,2.823795,2.949051,3.340882,3.4301519999999996,3.549205,3.863121,4.1189290000000005,4.629523000000001,4.579351,4.700126
43-2801174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370456,0.6585260000000001,1.225855,1.5936549999999998,2.013085,1.9493770000000001,2.074634,2.4664639999999998,2.556734,2.6757880000000003,2.989704,3.244512,3.7551059999999996,3.7059330000000004,3.825709
44-2801722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28807,0.8554,1.223199,1.64263,1.578921,1.704178,2.0960080000000003,2.1862779999999997,2.304332,2.619248,2.874056,3.38465,3.3344769999999997,3.455253
45-2801703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.567329,0.9351290000000001,1.35456,1.602969,1.797288,1.9799380000000002,2.191208,2.3984419999999997,2.711358,2.967166,3.4672400000000003,3.340407,3.167183
46-2801681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3678,0.78723,1.03564,1.323383,1.412609,1.623879,1.907933,2.221849,2.539656,2.899911,2.773078,2.599853
47-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41943100000000005,0.66784,0.955584,1.04481,1.2560799999999999,1.540133,1.854049,2.171857,2.5321119999999997,2.405279,2.232054
48-2801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24841,0.6465489999999999,0.753678,0.9649479999999999,1.249001,1.562918,1.880725,2.24098,2.114147,2.028922
49-2801192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39813899999999997,0.78997,1.00124,1.1452930000000001,1.459209,1.7770169999999998,2.277272,2.150439,2.204214
50-2801612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.391831,0.603101,0.8871540000000001,1.20107,1.5188780000000002,1.8791330000000002,1.7523,1.806075
51-2801576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21126999999999999,0.495324,0.80924,1.127047,1.4873020000000001,1.3604690000000002,1.6606990000000001
52-2801549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288054,0.60197,0.9197780000000001,1.430372,1.400796,1.701026
53-2801520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313917,0.631724,1.142318,1.404146,1.704376
54-2801485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317808,0.8284020000000001,1.09023,1.39046
55-2801450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512594,0.774422,1.074652
56-2801424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262828,0.563058
57-2801411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30123
58-2801401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
