순번_정류장ID,1-2805907,2-2807303,3-2805529,4-2805839,5-2807306,6-2807308,7-2805340,8-2805841,9-2805817,10-2805339,11-2805742,12-2805229,13-2805231,14-2805400,15-2805038,16-2804895,17-2805911,18-2805744,19-2806419,20-2803673,21-2800663,22-2800655,23-2800654,24-2800658,25-2800670,26-2800682,27-2800695,28-2800723,29-2800745,30-2800759,31-2800776,32-2800796,33-2800813,34-2803049,35-2807107,36-2802658,37-2802680,38-2807312,39-2807309,40-2807345,41-2802729,42-2805440,43-2802632,44-2803129,45-2803120,46-2805594,47-2803115,48-2803134,49-2803133,50-2803125,51-2803232,52-2803181,53-2803260
1-2805907,0,0.278814,1.122134,1.415638,1.810891,1.639013,1.406419,1.512947,1.368924,1.151118,2.28059,2.492575,2.795124,3.295316,3.4915559999999997,3.7685470000000003,4.039088,4.35881,4.902774,5.413983999999999,6.328961,6.566959,6.664101,6.996583,7.260007000000001,7.673703999999999,8.127689,8.454588000000001,8.817287,9.012297,9.400153,9.776451,10.209754,10.196301,10.299266000000001,10.448774,10.656756,10.614972,10.714061000000001,11.194388,10.670828,10.481596000000001,10.224963,9.924403,9.646286,9.448493,9.516053999999999,9.973588000000001,9.671906,9.775253,10.214205999999999,10.591088000000001,10.859525999999999
2-2807303,,0,1.1734950000000002,1.474999,1.876252,1.917827,1.685232,1.7917610000000002,1.647737,1.4299309999999998,2.427228,2.641213,2.9417619999999998,3.441954,3.6381949999999996,3.916186,4.186726,4.506448000000001,5.049412,5.561622,6.4756,6.715597,6.811739,7.144221000000001,7.407645,7.821343,8.276327,8.603226,8.965925,9.158935000000001,9.547792,9.924089,10.357391999999999,10.342939,10.446905000000001,10.595412,10.804395,10.761610000000001,10.8617,11.342025999999999,10.818466,10.630234,10.372601,10.071041000000001,9.792924000000001,9.595132000000001,9.662692,10.120225999999999,9.820545,9.921892,10.361844999999999,10.738726,11.006165
3-2805529,,,0,0.302504,0.703757,1.02788,0.7952859999999999,0.9018139999999999,0.80879,0.726426,1.870723,2.0827080000000002,2.392257,2.892449,3.08869,3.365681,3.637221,3.955943,4.498907,5.012117,5.927094,6.165092,6.261234,6.593716000000001,6.857139999999999,7.271838000000001,7.725822,8.053721000000001,8.41642,8.610430000000001,8.998287,9.374584,9.807887,9.793434,9.896399,10.045907000000001,10.254889,10.212105000000001,10.312194,10.790521,10.268961000000001,10.080729,9.823096000000001,9.521536,9.243419,9.045625999999999,9.113187,9.570721,9.270039,9.373387,9.812339,10.190221000000001,10.45766
4-2805839,,,,0,0.401253,0.727376,0.494781,0.60131,0.7187359999999999,0.82552,2.119227,2.331212,2.640761,3.1409529999999997,3.337194,3.614185,3.885725,4.204447,4.749411,5.2606209999999995,6.1745980000000005,6.4145959999999995,6.511737999999999,6.84422,7.105644,7.519342,7.975326,8.301225,8.664924000000001,8.856933999999999,9.245791,9.623088000000001,10.056391,10.040938,10.144903,10.293411,10.502393,10.459609,10.559698,11.039025,10.517465,10.329233,10.0726,9.769039999999999,9.490923,9.294131,9.361691,9.819225,9.518543,9.621891,10.060842999999998,10.436725,10.706164
5-2807306,,,,,0,0.5969220000000001,0.578484,0.685012,0.997967,1.215773,2.50948,2.7214650000000002,3.031014,3.5312059999999996,3.727447,4.004437,4.275978,4.5947,5.138664,5.649874,6.563851,6.802849,6.899991,7.233472999999999,7.495897,7.909594,8.364578999999999,8.691478,9.054177000000001,9.248187,9.637044,10.013341,10.446644000000001,10.432191,10.535156,10.684664,10.892646000000001,10.850862,10.949950999999999,11.429278,10.907718,10.717486,10.461853,10.160293,9.882176,9.683383000000001,9.750944,10.209478,9.909796,10.012144000000001,10.450096,10.826978,11.095416
6-2807308,,,,,,0,0.406607,0.513135,0.82609,1.043896,2.337603,2.549588,2.859137,3.3593290000000002,3.555569,3.83256,4.1031010000000006,4.422823,4.965787000000001,5.478997,6.391973999999999,6.630972,6.729114,7.061596000000001,7.32402,7.736717,8.192702,8.518601,8.8823,9.076310000000001,9.465166,9.841464,10.274767,10.260314,10.363278999999999,10.512787,10.721769,10.678985,10.778074,11.258401,10.736841,10.547609,10.288976,9.988416,9.710299000000001,9.512506,9.580066,10.036601,9.736919,9.840266,10.279219,10.657100999999999,10.923539
7-2805340,,,,,,,0,0.106528,0.420483,0.638289,1.9319959999999998,2.143981,2.4535299999999998,2.953722,3.149963,3.427954,3.6974940000000003,4.018216000000001,4.56118,5.07239,5.987367,6.226365,6.322507,6.656989,6.917413000000001,7.332111,7.7860949999999995,8.114994,8.475693,8.670703,9.059560000000001,9.435857,9.86916,9.854707000000001,9.957672,10.10718,10.316162,10.273378,10.373467,10.852794,10.330233999999999,10.141002,9.884369,9.582809,9.304692,9.1069,9.17446,9.630994,9.331311999999999,9.43366,9.873612,10.250494,10.517933
8-2805841,,,,,,,,0,0.31395500000000004,0.5317609999999999,1.825468,2.0374529999999997,2.3470020000000003,2.847194,3.0434349999999997,3.321426,3.591966,3.911688,4.455652,4.966862,5.878839,6.119837,6.217979,6.550461,6.8128850000000005,7.225583,7.680567,8.007466,8.371165,8.565175,8.953032,9.328329,9.761632,9.747179,9.852144000000001,10.000652,10.209634,10.16685,10.266939,10.746266,10.224706,10.035474,9.778841,9.476281,9.198164,8.999372,9.066932000000001,9.525466,9.224784,9.329132000000001,9.767083999999999,10.143966,10.413405000000001
9-2805817,,,,,,,,,0,0.217806,1.5115129999999999,1.723498,2.0330470000000003,2.533239,2.72948,3.00747,3.2780110000000002,3.5977330000000003,4.141697,4.653907,5.565884,5.8058819999999995,5.903023999999999,6.236505999999999,6.49793,6.912628,7.366612,7.695511,8.05621,8.25222,8.639077,9.015374000000001,9.448677,9.433224000000001,9.537189,9.686697,9.895679,9.852895,9.952983999999999,10.433311,9.908750999999999,9.721519,9.464886,9.162326,8.884209,8.685416,8.753977,9.210511,8.910829,9.013177,9.453128999999999,9.830011,10.097449000000001
10-2805339,,,,,,,,,,0,1.293707,1.505692,1.8152409999999999,2.315433,2.511674,2.7896650000000003,3.060205,3.3789269999999996,3.9238910000000002,4.434101,5.351078,5.588076,5.685218,6.0187,6.280124,6.6928220000000005,7.1488059999999995,7.476705,7.839403999999999,8.033414,8.422271,8.797568,9.229871000000001,9.215418,9.319383,9.467891,9.677873,9.634089,9.735178,10.213505,9.691945,9.501713,9.246080000000001,8.94352,8.666403,8.467611,8.535171,8.992705,8.693023,8.794371,9.234323,9.611205,9.880644
