순번_정류장ID,46-2803478,47-2806276,48-2806274,49-2805175,50-2805166,51-2805164,52-2805167,53-2805162,54-2805160,55-2805158,56-2803416,57-2807467,58-2807468,59-2800136,60-2800184,61-2800188,62-2800194,63-2800195,64-2800213,65-2800220,66-2801697,67-2801906,68-2801894,69-2801896,70-2801893,71-2801852,72-2806524,73-2806523,74-2806522,75-2806521,76-2805659,77-2802210,78-2802213,79-2801901,80-2805900,81-2801903,82-2801819,83-2804958,84-2803816,85-2805191,86-2805030,87-2807005,88-2806047,89-2806048
46-2803478,0,0.741109,1.135029,1.613839,2.425949,2.78558,3.278322,3.802907,4.326696,5.084633999999999,7.4514,13.217504000000002,18.242499,19.191713,20.581836,21.152088,21.508646,21.901135,22.46637,22.957625,25.026432999999997,28.533358000000003,29.964505,30.181132,30.496046999999997,30.49989,31.382412,31.777942,31.952001,32.13357,32.617425,32.90854,33.051792,33.564518,34.270629,34.486299,34.995759,35.506095,35.95216,36.668164000000004,40.813521,41.085467,41.884652,42.259637
47-2806276,,0,0.396921,0.8757299999999999,1.687841,2.047471,2.540213,3.064798,3.5885870000000004,4.346526,6.713291000000001,12.480396,17.503391,18.451604999999997,19.843728,20.412979999999997,20.769538,21.164026999999997,21.729262,22.219516,24.288324,27.795249,29.225396000000003,29.442023,29.756939000000003,29.761782,30.644303000000004,31.040833000000003,31.213891999999998,31.393462,31.879315999999996,32.170431,32.312684000000004,32.825409,33.53252,33.747191,34.259651,34.767986,35.215052,35.929056,40.075412,40.346359,41.145544,41.522528
48-2806274,,,0,0.47881,1.2919200000000002,1.6515509999999998,2.1442930000000002,2.668878,3.1926669999999997,3.9506050000000004,6.317371,12.083475,17.107470000000003,18.055685,19.446807,20.017059,20.373617000000003,20.768106,21.332341,21.822596,23.891404,27.398328999999997,28.830476,29.047103000000003,29.360019,29.365861,30.248383,30.642913,30.818972,30.998540999999996,31.483396000000003,31.774510999999997,31.917763,32.428489,33.1376,33.352270000000004,33.86173,34.372066,34.818131,35.533134999999994,39.678492,39.951438,40.751622999999995,41.123608000000004
49-2805175,,,,0,0.81311,1.172741,1.6654830000000003,2.190068,2.713857,3.471796,5.838561,11.604664999999999,16.628660999999997,17.577875,18.968998000000003,19.53925,19.895808,20.288296,20.854531,21.343785999999998,23.413594,26.920519,28.351665999999998,28.568293,28.883209,28.887052,29.770573,30.165103000000002,30.339161999999998,30.519731,31.004586,31.295701,31.438953,31.951679,32.65879,32.873459999999994,33.38392,33.893256,34.340321,35.054325,39.200682,39.472628,40.270813000000004,40.647798
50-2805166,,,,,0,0.365631,0.8583729999999999,1.382958,1.9067470000000002,2.664686,5.031451000000001,10.797555000000001,15.821551000000001,16.770765,18.160888,18.73214,19.088698,19.482186,20.047422,20.537676,22.606484,26.113409,27.544556,27.761183000000003,28.075098999999998,28.079942,28.963463,29.357993,29.533052,29.712621000000002,30.197476,30.489590999999997,30.631843,31.143569,31.851679999999998,32.06635,32.576809999999995,33.086146,33.533211,34.248216,38.393572,38.664518,39.463703,39.838688
51-2805164,,,,,,0,0.492742,1.017327,1.541116,2.299055,4.66582,10.432924,15.456920000000002,16.405134,17.795257,18.367509,18.723067,19.117555,19.682791,20.173045000000002,22.239853,25.748778,27.179925,27.396552000000003,27.710468,27.713310999999997,28.596832,28.992362,29.167421,29.347990000000003,29.832845000000002,30.124959999999998,30.266212,30.778938,31.487049,31.701719,32.210179,32.719515,33.16858,33.884584999999994,38.027941,38.297887,39.101071999999995,39.473057
52-2805167,,,,,,,0,0.5285850000000001,1.052374,1.810313,4.177078,9.944183,14.968178,15.915392,17.306515,17.877767000000002,18.234325,18.627814,19.192049,19.683303,21.752111,25.259036,26.690183,26.906809999999997,27.220726000000003,27.225569,28.109090999999996,28.503621000000003,28.678679,28.858249,29.343103000000003,29.634219,29.778471000000003,30.289196,30.996307,31.211978000000002,31.722438,32.231773,32.678839,33.392843,37.539198999999996,37.812146000000006,38.609331,38.984315
53-2805162,,,,,,,,0,0.5327890000000001,1.290728,3.657493,9.423597000000001,14.447593,15.395807000000001,16.786929999999998,17.358182,17.71274,18.106228,18.673464000000003,19.162717999999998,21.232526,24.739451000000003,26.169598,26.386225,26.700141,26.704984000000003,27.588504999999998,27.984035,28.159094,28.337664,28.823518,29.114633,29.256884999999997,29.768611,30.476722,30.691391999999997,31.202852000000004,31.711188,32.158254,32.874258000000005,37.018614,37.291561,38.090746,38.46373
54-2805160,,,,,,,,,0,0.75794,3.124705,8.891809,13.916804,14.865019,16.254141,16.825393,17.182951,17.576439999999998,18.141675,18.63093,20.699738,24.207663,25.63881,25.855437,26.169353,26.174195,27.057716999999997,27.452246999999996,27.627306,27.806875,28.291729999999998,28.582845000000002,28.726096999999996,29.236822999999998,29.945934,30.159603999999998,30.671064,31.1804,31.626465000000003,32.342469,36.486826,36.758772,37.557957,37.933942
55-2805158,,,,,,,,,,0,2.366766,8.13387,13.158864999999999,14.106079000000001,15.497202,16.068454,16.423012,16.818501,17.382735999999998,17.872991,19.942799,23.449724,24.880871,25.096498,25.410413000000002,25.416256,26.298778000000002,26.694308000000003,26.868367,27.048935999999998,27.533790999999997,27.825906,27.968158000000003,28.478884000000004,29.187995,29.402665000000002,29.912125,30.422461,30.869526,31.58353,35.729887,36.000833,36.801018,37.176003
