순번_정류장ID,70-2800995,71-2801013,72-2801023,73-2801040,74-2801052,75-2801103,76-2801113,77-2801116,78-2801121,79-2801130,80-2801134,81-2801144,82-2801152,83-2801156,84-2806243,85-2800368,86-2800320,87-2800642,88-2800664,89-2800333,90-2800681,91-2800689,92-2800701,93-2800704,94-2800726,95-2800751,96-2800765,97-2800782,98-2800797,99-2800813,100-2803049,101-2807107,102-2802658,103-2802680,104-2802707,105-2802715,106-2802729,107-2805440,108-2802736,109-2802753,110-2805791,111-2802789,112-2802810,113-2802859,114-2802877,115-2802883,116-2802900,117-2802928,118-2802622,119-2802979,120-2803014,121-2803023,122-2803016,123-2803009,124-2803000,125-2803300,126-2803308,127-2803318,128-2803315,129-2803321,130-2803327,131-2803325,132-2803332,133-2803339,134-2807286
108-2802736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.274698,0.511969,0.83206,1.053525,1.6581869999999999,1.866827,2.142723,2.409793,2.649584,2.925578,3.138102,3.567346,3.484199,3.263966,3.101584,2.945778,3.0488,3.4126019999999997,3.933765,4.691795,5.244801,5.541446,5.81491,6.231326999999999,6.448649,6.3879150000000005
109-2802753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247271,0.567362,0.7888270000000001,1.393489,1.6021290000000001,1.878025,2.145095,2.384886,2.66088,2.873405,3.3026489999999997,3.2195009999999997,3.000268,2.8368860000000002,2.68108,2.784102,3.146905,3.668068,4.426097,4.979104,5.275748,5.549213,5.966629,6.182951999999999,6.122217
110-2805791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32009099999999996,0.541556,1.146218,1.354858,1.630754,1.8978240000000002,2.1376150000000003,2.413609,2.6261330000000003,3.0553779999999997,2.97123,2.7519970000000002,2.5886150000000003,2.433809,2.5368310000000003,2.900634,3.421796,4.179826,4.732833,5.029477,5.302941000000001,5.720358,5.936681,5.875946
111-2802789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22146500000000002,0.8261270000000001,1.034767,1.310663,1.577733,1.8175240000000001,2.093518,2.3060419999999997,2.735286,2.652139,2.432906,2.269524,2.113718,2.21674,2.580542,3.101705,3.8597349999999997,4.4127410000000005,4.709386,4.98185,5.399267,5.616589,5.554855
112-2802810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.604662,0.8133020000000001,1.0891979999999999,1.356268,1.5960590000000001,1.872053,2.084577,2.5138220000000002,2.4306740000000002,2.2114409999999998,2.047059,1.892253,1.995275,2.359077,2.8792400000000002,3.63827,4.1912769999999995,4.487921,4.761385,5.178801999999999,5.395125,5.33439
113-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20864000000000002,0.48453599999999997,0.751606,0.991397,1.267391,1.4799149999999999,1.9091599999999997,1.8250119999999999,1.6067790000000002,1.442397,1.287591,1.3906129999999999,1.754415,2.275578,3.033608,3.586615,3.883259,4.156723,4.57414,4.790463,4.729728
114-2802877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307345,0.574415,0.814206,1.0777510000000001,1.290276,1.7195200000000002,1.639373,1.420139,1.257758,1.1019510000000001,1.204974,1.544776,2.0659389999999997,2.823969,3.376975,3.6736199999999997,3.947084,4.364501000000001,4.5808230000000005,4.520089
115-2802883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26707,0.506861,0.782855,0.9953799999999999,1.424624,1.452477,1.233243,1.307898,1.4092959999999999,1.512318,1.852121,2.3732830000000003,3.132313,3.6843199999999996,3.981964,4.255429,4.671844999999999,4.888168,4.827433
116-2802900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23979099999999998,0.515785,0.72831,1.1575540000000002,1.1854069999999999,0.966173,1.040828,1.1926350000000001,1.561008,2.02081,2.541973,3.300003,3.8530089999999997,4.149654,4.423118,4.840535,5.056857,4.996123000000001
117-2802928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275994,0.488519,0.9177629999999999,0.945615,0.726382,0.801037,0.952843,1.321217,1.781019,2.302182,3.0602110000000002,3.613218,3.9098620000000004,4.183326999999999,4.6007430000000005,4.8170660000000005,4.756330999999999
118-2802622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.212525,0.6417689999999999,0.669622,0.450388,0.525043,0.6798489999999999,1.079223,1.539025,2.060188,2.8182169999999998,3.3712239999999998,3.667869,3.941333,4.3587489999999995,4.576072,4.514337
119-2802979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43024399999999996,0.650903,0.505864,0.580518,0.735325,1.134698,1.5945,2.115663,2.873693,3.4266989999999997,3.7233440000000004,3.996808,4.414225,4.630547,4.569813
120-2803014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22065900000000002,0.43989300000000003,0.602274,0.757081,1.156454,1.617256,2.137419,2.895449,3.4484550000000005,3.7461,4.018564,4.435981,4.652303,4.592569
121-2803023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219234,0.383615,0.5384220000000001,0.937795,1.397597,1.9187599999999998,2.67679,3.229796,3.526441,3.7999050000000003,4.217322,4.433644,4.37291
122-2803016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164382,0.319188,0.718561,1.178364,1.6995259999999999,2.4575560000000003,3.0105630000000003,3.307207,3.5806720000000003,3.9980879999999996,4.214411,4.153676
123-2803009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.155807,0.55618,1.015982,1.537145,2.295175,2.8481810000000003,3.1448259999999997,3.4182900000000003,3.8357069999999998,4.052029,3.9912949999999996
124-2803000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400373,0.860176,1.381338,2.139368,2.692375,2.989019,3.262483,3.6799,3.8962230000000004,3.835488
125-2803300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46280200000000005,0.983965,1.7419950000000002,2.2950009999999996,2.591646,2.86511,3.2825269999999995,3.498849,3.4381150000000003
126-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521163,1.279193,1.8321990000000001,2.128844,2.402308,2.819725,3.036047,2.9753130000000003
127-2803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.760031,1.313037,1.609682,1.883146,2.3005619999999998,2.516885,2.45615
128-2803315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5550069999999999,0.8516520000000001,1.125116,1.542532,1.7588549999999998,1.69812
129-2803321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296645,0.570109,1.1005260000000001,1.203848,1.143114
130-2803327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273464,0.8038810000000001,0.9072030000000001,0.846469
131-2803325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530417,0.812645,0.754621
132-2803332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28222800000000003,0.928588
133-2803339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.65036
134-2807286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
