순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2803874,81-2803973,82-2803975,83-2805718,84-2803979,85-2806018,86-2804334,87-2803983,88-2803985,89-2803987,90-2803989,91-2806004,92-2807385,93-2803991,94-2803993,95-2803995,96-2800298,97-2800297,98-2803996,99-2803994,100-2803992,101-2807384,102-2806003,103-2803990,104-2803988,105-2803986,106-2803984,107-2803981,108-2806017,109-2805721,110-2805719,111-2803976,112-2803974,113-2803875,114-2803876,115-2803878,116-2803880,117-2803882,118-2803884,119-2803886,120-2803888,121-2806219,122-2803890,123-2803892,124-2803894,125-2806316,126-2803896,127-2807380,128-2807379,129-2803898,130-2803900,131-2806222,132-2804630,133-2803902,134-2803904,135-2807377,136-2803906,137-2803909,138-2803910,139-2803912,140-2804628,141-2806314,142-2803914,143-2804626,144-2804099,145-2804624,146-2804622,147-2804096,148-2804620,149-2804095,150-2804618,151-2804616,152-2804092,153-2804090,154-2806224,155-2804088,156-2804614,157-2804087,158-2804612,159-2804067,160-2804571,161-2804538,162-2804536,163-2804065,164-2800297,165-2800261,166-2803997,167-2800290,168-2800289,169-2803934,170-2800286,171-2803932,172-2803596,173-2800283,174-2800281,175-2800280,176-2800278,177-2806663,178-2804031,179-2800260,180-2800275,181-2804713,182-2803598,183-2803600,184-2800273,185-2803601,186-2804331,187-2803581,188-2800271,189-2805489,190-2807150
61-2806221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28320700000000004,0.536043,0.75426,1.8805329999999998,2.0691659999999996,2.3238469999999998,2.673853,2.975289,3.421258,4.863526,5.55867,5.934077,6.5804100000000005,7.002457000000001,7.392474000000001,8.080869000000002,8.397398,9.281059,9.338898,9.806282,10.315517999999999,10.742227999999999,10.919365999999998,11.764783999999999,12.485290999999998,12.979197999999998,13.349132999999998,14.121224999999999,16.094863,16.880256,17.098340999999998,17.280903,17.696251,18.01005,18.148149,18.197995,18.346235,18.650368,19.05656,19.276193000000003,19.511321000000002,20.266924000000003,22.224293000000003,23.006621000000003,23.344758000000002,23.682364000000003,24.375886000000005,25.236711000000003,25.439807000000002,25.761897,26.404622,26.839058,27.746828,28.09157,28.773141000000003,29.163452000000003,29.586421,30.23645,30.640421,31.414577,32.758766,33.208033,33.498744,33.883483000000005,34.11524300000001,34.343498000000004,35.444231,35.661204000000005,35.89267,36.183732,36.642559,37.399578999999996,37.837165,38.230272,38.5266,38.943998,39.383942,39.839195,40.169729,40.579876999999996,40.812104999999995,41.108551999999996,41.613322,41.923399999999994,42.600635,43.118547,43.75752,44.070562,44.424963000000005,45.237394,45.547989,46.074889,46.376808,46.954223999999996,47.401993,47.877637,48.488221,49.278935000000004,50.115916000000006,50.501848,51.011214,51.228148000000004,51.80899600000001,52.02826400000001,52.61879700000001,53.158325000000005,53.524516000000006,53.98132100000001,55.28830500000001,56.17446700000001,56.460727000000006,57.452194000000006,57.896623000000005,58.606063000000006,59.178282,59.315216,60.256042,60.897359,61.130087,61.455766000000004,61.63391000000001,62.14504600000001,62.58797500000001,62.79058400000001,62.97220000000001,63.22652000000001,63.70785200000001,64.21478200000001,64.57903100000001
62-2803901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252836,0.471053,1.5973259999999998,1.7859589999999999,2.04064,2.390646,2.692082,3.138051,4.580319,5.275463,5.65087,6.2972030000000006,6.719250000000001,7.109267000000001,7.797662000000001,8.114191,8.997852,9.055691,9.523074999999999,10.032310999999998,10.459020999999998,10.636158999999997,11.481576999999998,12.202083999999997,12.695990999999998,13.065925999999997,13.838017999999998,15.811655999999997,16.597049,16.815133999999997,16.997695999999998,17.413044,17.726843,17.864942,17.914787999999998,18.063028,18.367161,18.773353,18.992986000000002,19.228114,19.983717000000002,21.941086000000002,22.723414000000002,23.061551,23.399157000000002,24.092679000000004,24.953504000000002,25.1566,25.47869,26.121415,26.555851,27.463621,27.808363,28.489934,28.880245000000002,29.303214,29.953243,30.357214,31.13137,32.475559,32.924825999999996,33.215537,33.600276,33.832036,34.060291,35.161024,35.377997,35.609463,35.900524999999995,36.359351999999994,37.11637199999999,37.553957999999994,37.947064999999995,38.243393,38.660790999999996,39.10073499999999,39.55598799999999,39.88652199999999,40.29666999999999,40.52889799999999,40.82534499999999,41.33011499999999,41.64019299999999,42.31742799999999,42.835339999999995,43.474312999999995,43.787355,44.141756,44.954187,45.264782,45.791681999999994,46.09360099999999,46.67101699999999,47.11878599999999,47.594429999999996,48.205014,48.995728,49.832709,50.218641,50.728007,50.944941,51.525789,51.745057,52.33559,52.875118,53.241309,53.698114000000004,55.005098000000004,55.89126,56.17752,57.168987,57.613416,58.322856,58.895075,59.032008999999995,59.972834999999996,60.614152,60.84688,61.172559,61.350703,61.861839,62.304768,62.507377000000005,62.688993,62.943313,63.424645000000005,63.931575,64.295824
63-2803899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218217,1.34449,1.533123,1.787804,2.13781,2.439246,2.8852149999999996,4.327483,5.022627,5.398034,6.044367,6.466414,6.856431000000001,7.5448260000000005,7.8613550000000005,8.745016,8.802855,9.270239,9.779475,10.206185,10.383322999999999,11.228741,11.949247999999999,12.443154999999999,12.813089999999999,13.585182,15.558819999999999,16.344213,16.562298,16.74486,17.160208,17.474007,17.612106,17.661952,17.810192,18.114325,18.520517,18.740150000000003,18.975278000000003,19.730881000000004,21.688250000000004,22.470578000000003,22.808715000000003,23.146321000000004,23.839843000000005,24.700668000000004,24.903764000000002,25.225854,25.868579,26.303015000000002,27.210785,27.555527,28.237098000000003,28.627409000000004,29.050378000000002,29.700407000000002,30.104378,30.878534000000002,32.222723,32.67199,32.962701,33.347440000000006,33.57920000000001,33.807455000000004,34.908188,35.125161000000006,35.356627,35.647689,36.106516,36.863535999999996,37.301122,37.694229,37.990557,38.407955,38.847899,39.303152,39.633686,40.043834,40.276061999999996,40.572509,41.077279,41.387356999999994,42.064592,42.582504,43.221477,43.534519,43.888920000000006,44.701351,45.011946,45.538846,45.840765,46.418181,46.86595,47.341594,47.952178,48.742892000000005,49.579873000000006,49.965805,50.475171,50.692105000000005,51.27295300000001,51.49222100000001,52.08275400000001,52.622282000000006,52.988473000000006,53.44527800000001,54.75226200000001,55.63842400000001,55.924684000000006,56.916151000000006,57.360580000000006,58.07002000000001,58.642239000000004,58.779173,59.719999,60.361316,60.594044000000004,60.919723000000005,61.09786700000001,61.60900300000001,62.05193200000001,62.25454100000001,62.43615700000001,62.69047700000001,63.17180900000001,63.67873900000001,64.04298800000001
64-2807378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1262729999999999,1.314906,1.5695869999999998,1.9195929999999999,2.2210289999999997,2.6669979999999995,4.109266,4.80441,5.179817,5.82615,6.248197,6.6382140000000005,7.326609,7.643138,8.526799,8.584638,9.052022000000001,9.561258,9.987968,10.165106,11.010524,11.731031,12.224938,12.594873,13.366965,15.340603,16.125996,16.344081,16.526643,16.941991,17.25579,17.393889,17.443735,17.591975,17.896108,18.302300000000002,18.521933000000004,18.757061000000004,19.512664000000004,21.470033000000004,22.252361000000004,22.590498000000004,22.928104000000005,23.621626000000006,24.482451000000005,24.685547000000003,25.007637000000003,25.650362,26.084798000000003,26.992568000000002,27.337310000000002,28.018881000000004,28.409192000000004,28.832161000000003,29.482190000000003,29.886161,30.660317000000003,32.004506,32.453773,32.744484,33.129223,33.360983000000004,33.589238,34.689971,34.906944,35.13841,35.429472,35.888298999999996,36.64531899999999,37.082905,37.476012,37.77234,38.189738,38.629681999999995,39.084934999999994,39.415468999999995,39.825616999999994,40.05784499999999,40.354291999999994,40.859061999999994,41.16913999999999,41.846374999999995,42.364287,43.00326,43.316302,43.670703,44.483134,44.793729,45.320629,45.622547999999995,46.199963999999994,46.647732999999995,47.123377,47.733961,48.524675,49.361656,49.747588,50.256954,50.473888,51.054736000000005,51.274004000000005,51.864537000000006,52.404065,52.770256,53.227061000000006,54.534045000000006,55.420207000000005,55.706467,56.697934000000004,57.142363,57.851803000000004,58.424022,58.560956,59.501782,60.143099,60.375827,60.701506,60.879650000000005,61.390786000000006,61.833715000000005,62.03632400000001,62.217940000000006,62.472260000000006,62.95359200000001,63.460522000000005,63.824771000000005
65-2807381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.188633,0.443314,0.79332,1.094756,1.5407250000000001,2.9829930000000004,3.6781370000000004,4.0535440000000005,4.699877000000001,5.121924000000001,5.511941000000001,6.200336000000001,6.516865000000001,7.400526000000001,7.4583650000000015,7.9257490000000015,8.434985000000001,8.861695000000001,9.038833,9.884251,10.604758,11.098665,11.4686,12.240692000000001,14.21433,14.999723,15.217808,15.40037,15.815718,16.129517,16.267616,16.317462,16.465702,16.769835,17.176027,17.395660000000003,17.630788000000003,18.386391000000003,20.343760000000003,21.126088000000003,21.464225000000003,21.801831000000004,22.495353000000005,23.356178000000003,23.559274000000002,23.881364,24.524089,24.958525,25.866295,26.211037,26.892608000000003,27.282919000000003,27.705888,28.355917,28.759888,29.534044,30.878233,31.3275,31.618211000000002,32.002950000000006,32.23471000000001,32.462965000000004,33.563698,33.780671000000005,34.012137,34.303199,34.762026,35.519045999999996,35.956632,36.349739,36.646067,37.063465,37.503409,37.958662,38.289196,38.699343999999996,38.931571999999996,39.228018999999996,39.732789,40.042866999999994,40.720102,41.238014,41.876987,42.190029,42.544430000000006,43.356861,43.667456,44.194356,44.496275,45.073691,45.52146,45.997104,46.607688,47.398402000000004,48.235383000000006,48.621315,49.130681,49.347615000000005,49.92846300000001,50.14773100000001,50.73826400000001,51.277792000000005,51.643983000000006,52.10078800000001,53.40777200000001,54.29393400000001,54.580194000000006,55.571661000000006,56.016090000000005,56.725530000000006,57.297749,57.434683,58.375509,59.016826,59.249554,59.575233000000004,59.75337700000001,60.26451300000001,60.70744200000001,60.91005100000001,61.09166700000001,61.34598700000001,61.82731900000001,62.33424900000001,62.69849800000001
66-2803897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254681,0.604687,0.906123,1.3520919999999998,2.79436,3.489504,3.864911,4.5112440000000005,4.9332910000000005,5.323308000000001,6.011703000000001,6.328232000000001,7.211893000000001,7.269732000000001,7.737116000000001,8.246352000000002,8.673062000000002,8.850200000000001,9.695618000000001,10.416125000000001,10.910032000000001,11.279967000000001,12.052059000000002,14.025697000000001,14.81109,15.029175,15.211737000000001,15.627085000000001,15.940884,16.078983,16.128829,16.277069,16.581202,16.987394000000002,17.207027000000004,17.442155000000003,18.197758000000004,20.155127000000004,20.937455000000003,21.275592000000003,21.613198000000004,22.306720000000006,23.167545000000004,23.370641000000003,23.692731000000002,24.335456,24.769892000000002,25.677662,26.022404,26.703975000000003,27.094286000000004,27.517255000000002,28.167284000000002,28.571255,29.345411000000002,30.689600000000002,31.138867,31.429578000000003,31.814317000000003,32.046077000000004,32.274332,33.375065,33.592038,33.823504,34.114565999999996,34.573392999999996,35.33041299999999,35.767998999999996,36.161106,36.457434,36.874832,37.314775999999995,37.770028999999994,38.100562999999994,38.51071099999999,38.74293899999999,39.03938599999999,39.544155999999994,39.85423399999999,40.531468999999994,41.049381,41.688354,42.001396,42.355797,43.168228,43.478823,44.005722999999996,44.307641999999994,44.885057999999994,45.332826999999995,45.808471,46.419055,47.209769,48.04675,48.432682,48.942048,49.158982,49.739830000000005,49.959098000000004,50.549631000000005,51.089159,51.45535,51.912155000000006,53.219139000000006,54.105301000000004,54.391561,55.383028,55.827457,56.536897,57.109116,57.24605,58.186876,58.828193,59.060921,59.3866,59.564744000000005,60.075880000000005,60.518809000000005,60.72141800000001,60.903034000000005,61.157354000000005,61.63868600000001,62.145616000000004,62.509865000000005
67-2806317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350006,0.6514420000000001,1.0974110000000001,2.5396790000000005,3.2348230000000004,3.6102300000000005,4.256563000000001,4.678610000000001,5.068627000000001,5.757022000000001,6.073551000000001,6.957212000000001,7.0150510000000015,7.4824350000000015,7.991671000000002,8.418381000000002,8.595519000000001,9.440937000000002,10.161444000000001,10.655351000000001,11.025286000000001,11.797378000000002,13.771016000000001,14.556409000000002,14.774494000000002,14.957056000000003,15.372404000000003,15.686203000000003,15.824302000000003,15.874148000000003,16.022388000000003,16.326521000000003,16.732713000000004,16.952346000000006,17.187474000000005,17.943077000000006,19.900446000000006,20.682774000000006,21.020911000000005,21.358517000000006,22.052039000000008,22.912864000000006,23.115960000000005,23.438050000000004,24.080775000000003,24.515211000000004,25.422981000000004,25.767723000000004,26.449294000000005,26.839605000000006,27.262574000000004,27.912603000000004,28.316574000000003,29.090730000000004,30.434919000000004,30.884186000000003,31.174897000000005,31.559636000000005,31.791396000000006,32.019651,33.120384,33.337357000000004,33.568823,33.859885,34.318712,35.075731999999995,35.513318,35.906425,36.202753,36.620151,37.060095,37.515347999999996,37.845881999999996,38.256029999999996,38.488257999999995,38.784704999999995,39.289474999999996,39.59955299999999,40.276787999999996,40.7947,41.433673,41.746715,42.101116000000005,42.913547,43.224142,43.751042,44.052960999999996,44.630376999999996,45.078146,45.55379,46.164374,46.955088,47.792069000000005,48.178001,48.687367,48.904301000000004,49.48514900000001,49.70441700000001,50.29495000000001,50.834478000000004,51.200669000000005,51.65747400000001,52.96445800000001,53.850620000000006,54.136880000000005,55.128347000000005,55.572776000000005,56.282216000000005,56.854435,56.991369,57.932195,58.573512,58.80624,59.131919,59.31006300000001,59.82119900000001,60.26412800000001,60.46673700000001,60.64835300000001,60.90267300000001,61.38400500000001,61.890935000000006,62.25518400000001
68-2803895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30143600000000004,0.747405,2.189673,2.884817,3.260224,3.9065570000000003,4.328604,4.718621000000001,5.4070160000000005,5.7235450000000005,6.607206000000001,6.665045000000001,7.132429000000001,7.6416650000000015,8.068375000000001,8.245513,9.090931000000001,9.811438,10.305345,10.67528,11.447372000000001,13.42101,14.206403000000002,14.424488000000002,14.607050000000003,15.022398000000003,15.336197000000002,15.474296000000002,15.524142000000003,15.672382000000002,15.976515000000003,16.382707000000003,16.602340000000005,16.837468000000005,17.593071000000005,19.550440000000005,20.332768000000005,20.670905000000005,21.008511000000006,21.702033000000007,22.562858000000006,22.765954000000004,23.088044000000004,23.730769000000002,24.165205000000004,25.072975000000003,25.417717000000003,26.099288000000005,26.489599000000005,26.912568000000004,27.562597000000004,27.966568000000002,28.740724000000004,30.084913000000004,30.534180000000003,30.824891000000004,31.209630000000004,31.441390000000006,31.669645000000006,32.77037800000001,32.98735100000001,33.21881700000001,33.509879000000005,33.968706000000005,34.725726,35.163312000000005,35.556419000000005,35.85274700000001,36.27014500000001,36.710089,37.165342,37.495876,37.906024,38.138252,38.434699,38.939469,39.249547,39.926782,40.444694000000005,41.083667000000005,41.39670900000001,41.75111000000001,42.56354100000001,42.87413600000001,43.401036000000005,43.702955,44.280371,44.72814,45.203784000000006,45.81436800000001,46.60508200000001,47.44206300000001,47.82799500000001,48.33736100000001,48.55429500000001,49.135143000000014,49.35441100000001,49.944944000000014,50.48447200000001,50.85066300000001,51.307468000000014,52.614452000000014,53.50061400000001,53.78687400000001,54.77834100000001,55.22277000000001,55.93221000000001,56.50442900000001,56.641363000000005,57.58218900000001,58.22350600000001,58.45623400000001,58.78191300000001,58.96005700000001,59.471193000000014,59.91412200000001,60.116731000000016,60.298347000000014,60.552667000000014,61.033999000000016,61.54092900000001,61.905178000000014
69-2803893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44596899999999995,1.8882370000000002,2.583381,2.958788,3.6051210000000005,4.0271680000000005,4.417185000000001,5.105580000000001,5.422109000000001,6.305770000000001,6.363609000000001,6.830993000000001,7.340229000000001,7.766939000000001,7.944077000000001,8.789495,9.510002,10.003909,10.373844,11.145936,13.119574,13.904967,14.123052,14.305614,14.720962,15.034761,15.17286,15.222706,15.370946,15.675079,16.081271,16.300904000000003,16.536032000000002,17.291635000000003,19.249004000000003,20.031332000000003,20.369469000000002,20.707075000000003,21.400597000000005,22.261422000000003,22.464518,22.786608,23.429333,23.863769,24.771539,25.116281,25.797852000000002,26.188163000000003,26.611132,27.261161,27.665132,28.439288,29.783477,30.232744,30.523455000000002,30.908194,31.139954000000003,31.368209000000004,32.468942000000006,32.68591500000001,32.917381000000006,33.208443,33.66727,34.42429,34.861876,35.254983,35.551311000000005,35.968709000000004,36.408653,36.863906,37.19444,37.604588,37.836816,38.133263,38.638033,38.948111,39.625346,40.143258,40.782231,41.095273000000006,41.44967400000001,42.262105000000005,42.572700000000005,43.0996,43.401519,43.978935,44.426704,44.902348,45.512932000000006,46.30364600000001,47.14062700000001,47.526559000000006,48.035925000000006,48.25285900000001,48.83370700000001,49.05297500000001,49.64350800000001,50.18303600000001,50.54922700000001,51.00603200000001,52.31301600000001,53.19917800000001,53.48543800000001,54.47690500000001,54.92133400000001,55.63077400000001,56.202993000000006,56.339927,57.280753000000004,57.922070000000005,58.15479800000001,58.48047700000001,58.65862100000001,59.16975700000001,59.61268600000001,59.81529500000001,59.99691100000001,60.25123100000001,60.73256300000001,61.23949300000001,61.60374200000001
70-2803891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.442268,2.1374120000000003,2.5128190000000004,3.1591520000000006,3.5811990000000007,3.9712160000000005,4.659611000000001,4.976140000000001,5.859801000000001,5.917640000000001,6.385024000000001,6.894260000000001,7.320970000000001,7.498108000000001,8.343526,9.064033,9.55794,9.927875,10.699967000000001,12.673605,13.458998000000001,13.677083000000001,13.859645000000002,14.274993000000002,14.588792000000002,14.726891000000002,14.776737000000002,14.924977000000002,15.229110000000002,15.635302000000003,15.854935000000003,16.090063000000004,16.845666000000005,18.803035000000005,19.585363000000005,19.923500000000004,20.261106000000005,20.954628000000007,21.815453000000005,22.018549000000004,22.340639000000003,22.983364,23.417800000000003,24.325570000000003,24.670312000000003,25.351883000000004,25.742194000000005,26.165163000000003,26.815192000000003,27.219163,27.993319000000003,29.337508000000003,29.786775000000002,30.077486000000004,30.462225000000004,30.693985000000005,30.922240000000006,32.02297300000001,32.23994600000001,32.47141200000001,32.762474000000005,33.221301000000004,33.978321,34.415907000000004,34.809014000000005,35.10534200000001,35.522740000000006,35.962684,36.417937,36.748471,37.158619,37.390847,37.687294,38.192064,38.502142,39.179377,39.697289000000005,40.336262000000005,40.64930400000001,41.00370500000001,41.81613600000001,42.12673100000001,42.653631000000004,42.95555,43.532966,43.980735,44.456379000000005,45.06696300000001,45.85767700000001,46.69465800000001,47.08059000000001,47.58995600000001,47.80689000000001,48.38773800000001,48.60700600000001,49.19753900000001,49.73706700000001,50.10325800000001,50.560063000000014,51.867047000000014,52.75320900000001,53.03946900000001,54.03093600000001,54.47536500000001,55.18480500000001,55.75702400000001,55.893958000000005,56.834784000000006,57.47610100000001,57.70882900000001,58.03450800000001,58.21265200000001,58.72378800000001,59.16671700000001,59.369326000000015,59.55094200000001,59.80526200000001,60.286594000000015,60.79352400000001,61.15777300000001
71-2806220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.695144,1.070551,1.716884,2.138931,2.5289479999999998,3.2173429999999996,3.5338719999999997,4.417533,4.475372,4.942756,5.451992000000001,5.8787020000000005,6.055840000000001,6.901258,7.621765,8.115672,8.485607,9.257699,11.231337,12.016729999999999,12.234815,12.417377,12.832725,13.146524,13.284623,13.334469,13.482709,13.786842,14.193034,14.412667,14.647795,15.403398000000001,17.360767000000003,18.143095000000002,18.481232000000002,18.818838000000003,19.512360000000005,20.373185000000003,20.576281,20.898371,21.541096,21.975532,22.883302,23.228044,23.909615000000002,24.299926000000003,24.722895,25.372924,25.776895,26.551051,27.89524,28.344507,28.635218000000002,29.019957,29.251717000000003,29.479972000000004,30.580705000000002,30.797678,31.029144000000002,31.320206000000002,31.779033000000002,32.536053,32.973639000000006,33.366746000000006,33.66307400000001,34.08047200000001,34.520416000000004,34.975669,35.306203000000004,35.716351,35.948579,36.245026,36.749796,37.059874,37.737109000000004,38.255021000000006,38.893994000000006,39.20703600000001,39.56143700000001,40.37386800000001,40.68446300000001,41.211363000000006,41.513282000000004,42.090698,42.538467000000004,43.01411100000001,43.62469500000001,44.41540900000001,45.25239000000001,45.63832200000001,46.14768800000001,46.36462200000001,46.945470000000014,47.164738000000014,47.755271000000015,48.29479900000001,48.66099000000001,49.117795000000015,50.424779000000015,51.310941000000014,51.59720100000001,52.58866800000001,53.03309700000001,53.74253700000001,54.31475600000001,54.451690000000006,55.39251600000001,56.03383300000001,56.26656100000001,56.59224000000001,56.770384000000014,57.281520000000015,57.724449000000014,57.92705800000002,58.108674000000015,58.362994000000015,58.84432600000002,59.351256000000014,59.715505000000014
72-2803889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375407,1.02174,1.4437870000000002,1.8338040000000002,2.522199,2.838728,3.722389,3.780228,4.247612,4.756848,5.183558,5.360696,6.2061139999999995,6.926620999999999,7.420527999999999,7.790462999999999,8.562555,10.536192999999999,11.321586,11.539671,11.722233000000001,12.137581,12.45138,12.589479,12.639325000000001,12.787565,13.091698000000001,13.497890000000002,13.717523000000002,13.952651000000001,14.708254000000002,16.665623000000004,17.447951000000003,17.786088000000003,18.123694000000004,18.817216000000005,19.678041000000004,19.881137000000003,20.203227000000002,20.845952,21.280388000000002,22.188158,22.5329,23.214471000000003,23.604782000000004,24.027751000000002,24.677780000000002,25.081751,25.855907000000002,27.200096000000002,27.649363,27.940074000000003,28.324813000000002,28.556573000000004,28.784828000000005,29.885561000000003,30.102534000000002,30.334000000000003,30.625062000000003,31.083889000000003,31.840909000000003,32.27849500000001,32.67160200000001,32.96793000000001,33.38532800000001,33.825272000000005,34.280525000000004,34.611059000000004,35.021207000000004,35.253435,35.549882000000004,36.054652000000004,36.36473,37.041965000000005,37.55987700000001,38.19885000000001,38.51189200000001,38.86629300000001,39.67872400000001,39.98931900000001,40.51621900000001,40.818138000000005,41.395554000000004,41.843323000000005,42.31896700000001,42.92955100000001,43.72026500000001,44.55724600000001,44.94317800000001,45.45254400000001,45.66947800000001,46.250326000000015,46.469594000000015,47.060127000000016,47.59965500000001,47.96584600000001,48.422651000000016,49.729635000000016,50.615797000000015,50.90205700000001,51.89352400000001,52.33795300000001,53.047393000000014,53.61961200000001,53.75654600000001,54.69737200000001,55.33868900000001,55.57141700000001,55.89709600000001,56.075240000000015,56.586376000000016,57.029305000000015,57.23191400000002,57.413530000000016,57.667850000000016,58.14918200000002,58.656112000000014,59.020361000000015
73-2803887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.646333,1.06838,1.4583970000000002,2.146792,2.463321,3.346982,3.404821,3.872205,4.381441000000001,4.8081510000000005,4.985289000000001,5.830707,6.551214,7.045121,7.415056,8.187148,10.160786,10.946179,11.164264000000001,11.346826000000002,11.762174000000002,12.075973000000001,12.214072000000002,12.263918000000002,12.412158000000002,12.716291000000002,13.122483000000003,13.342116000000003,13.577244000000002,14.332847000000003,16.290216,17.072544,17.410681,17.748287,18.441809000000003,19.302634,19.50573,19.82782,20.470544999999998,20.904981,21.812751,22.157493,22.839064,23.229375,23.652344,24.302373,24.706343999999998,25.4805,26.824689,27.273956,27.564667,27.949406,28.181166,28.409421000000002,29.510154,29.727127,29.958593,30.249655,30.708482,31.465502,31.903088,32.296195,32.592523,33.009921,33.449864999999996,33.905117999999995,34.235651999999995,34.645799999999994,34.87802799999999,35.174474999999994,35.679244999999995,35.98932299999999,36.666557999999995,37.18447,37.823443,38.136485,38.490886,39.303317,39.613912,40.140812,40.442730999999995,41.020146999999994,41.467915999999995,41.94356,42.554144,43.344858,44.181839000000004,44.567771,45.077137,45.294071,45.874919000000006,46.094187000000005,46.684720000000006,47.224248,47.590439,48.047244000000006,49.354228000000006,50.240390000000005,50.526650000000004,51.518117000000004,51.962546,52.671986000000004,53.244205,53.381139,54.321965,54.963282,55.19601,55.521689,55.699833000000005,56.210969000000006,56.653898000000005,56.85650700000001,57.038123000000006,57.292443000000006,57.77377500000001,58.280705000000005,58.644954000000006
74-2803885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.422047,0.812064,1.500459,1.816988,2.7006490000000003,2.7584880000000003,3.2258720000000003,3.7351080000000003,4.161818,4.3389560000000005,5.184374,5.904881,6.398788,6.768723,7.540814999999999,9.514453,10.299845999999999,10.517930999999999,10.700493,11.115841,11.42964,11.567739,11.617585,11.765825,12.069958,12.47615,12.695783,12.930911,13.686514,15.643883,16.426211000000002,16.764348000000002,17.101954000000003,17.795476000000004,18.656301000000003,18.859397,19.181487,19.824212,20.258648,21.166418,21.51116,22.192731000000002,22.583042000000003,23.006011,23.65604,24.060011,24.834167,26.178356,26.627623,26.918334,27.303073,27.534833000000003,27.763088000000003,28.863821,29.080794,29.312260000000002,29.603322000000002,30.062149,30.819169000000002,31.256755000000002,31.649862000000002,31.94619,32.363588,32.803532,33.258784999999996,33.589318999999996,33.999466999999996,34.231694999999995,34.528141999999995,35.032911999999996,35.34298999999999,36.020224999999996,36.538137,37.17711,37.490152,37.844553000000005,38.656984,38.967579,39.494479,39.796397999999996,40.373813999999996,40.821583,41.297227,41.907811,42.698525000000004,43.535506000000005,43.921438,44.430804,44.647738000000004,45.22858600000001,45.44785400000001,46.03838700000001,46.577915000000004,46.944106000000005,47.40091100000001,48.70789500000001,49.59405700000001,49.880317000000005,50.871784000000005,51.316213000000005,52.025653000000005,52.597872,52.734806,53.675632,54.316949,54.549677,54.875356000000004,55.05350000000001,55.56463600000001,56.00756500000001,56.21017400000001,56.39179000000001,56.64611000000001,57.12744200000001,57.634372000000006,57.99862100000001
