순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2806885,36-2807292,37-2806887,38-2806889,39-2806892,40-2807121,41-2806979,42-2807407,43-2806980,44-2806981,45-2806982,46-2806983,47-2806984,48-2806985,49-2807003,50-2807125,51-2807126,52-2807128,53-2807130,54-2807132,55-2806962,56-2806940,57-2806941,58-2806942,59-2806943,60-2806944,61-2807134,62-2807135,63-2806946,64-2807137,65-2806947,66-2806948,67-2806949,68-2807147,69-2807148,70-2807149,71-2806951,72-2807138,73-2806973,74-2807139,75-2807409,76-2807123
11-2803848,,,,,,,,,,,0,0.280925,0.789931,1.3807360000000002,1.8615750000000002,2.0217020000000003,2.3555280000000005,2.8498390000000002,3.170246,3.608346,3.9637070000000003,4.315921,4.852257,5.106641,5.481913,5.672714999999999,5.908961999999999,6.104606999999999,6.649874999999999,7.200433999999999,7.698427999999999,8.033314999999998,8.563381999999999,8.742764999999999,8.942853999999999,9.519989999999998,9.869035999999998,10.451412999999997,10.969845999999997,12.827171999999997,13.431131999999998,14.146250999999998,14.765815999999997,15.081678999999998,15.429011999999998,15.673653999999999,16.201971,16.449975000000002,17.136892000000003,17.611609,18.684061,19.241955,19.937819,20.694346,21.155927,22.31637,23.597241,23.924431000000002,24.251844000000002,24.612246000000003,24.946160000000003,25.243118000000003,25.649857000000004,25.883337000000004,26.184087000000005,26.487942000000004,27.844438000000004,28.405823000000005,29.266536000000006,29.518543000000005,29.923784000000005,30.192425000000004,31.170128000000005,31.997005000000005,32.45219300000001,32.921228000000006
12-2806298,,,,,,,,,,,,0,0.5090060000000001,1.099811,1.58065,1.740777,2.074603,2.5689140000000004,2.8893210000000003,3.327421,3.6827820000000004,4.0349960000000005,4.571332,4.825716,5.200988,5.391789999999999,5.628036999999999,5.823681999999999,6.368949999999999,6.919508999999999,7.417502999999999,7.752389999999999,8.282456999999999,8.461839999999999,8.661928999999999,9.239064999999998,9.588110999999998,10.170487999999997,10.688920999999997,12.546246999999997,13.150206999999998,13.865325999999998,14.484890999999998,14.800753999999998,15.148086999999999,15.392729,15.921045999999999,16.16905,16.855967,17.330683999999998,18.403135999999996,18.961029999999997,19.656893999999998,20.413420999999996,20.875001999999995,22.035444999999996,23.316315999999997,23.643506,23.970919,24.331321,24.665235,24.962193,25.368932,25.602412,25.903162000000002,26.207017,27.563513,28.124898,28.985611000000002,29.237618,29.642859,29.9115,30.889203000000002,31.71608,32.171268000000005,32.640303
13-2803849,,,,,,,,,,,,,0,0.590805,1.071644,1.231771,1.565597,2.059908,2.380315,2.818415,3.173776,3.52599,4.0623260000000005,4.3167100000000005,4.691982,4.882784,5.119031,5.3146759999999995,5.859944,6.410502999999999,6.908497,7.243384,7.773451,7.952833999999999,8.152923,8.730058999999999,9.079104999999998,9.661481999999998,10.179914999999998,12.037240999999998,12.641200999999999,13.356319999999998,13.975884999999998,14.291747999999998,14.639081,14.883723,15.41204,15.660044,16.346961,16.821678,17.894129999999997,18.452023999999998,19.147888,19.904414999999997,20.365995999999996,21.526438999999996,22.807309999999998,23.1345,23.461913,23.822315,24.156229,24.453187,24.859926,25.093406,25.394156000000002,25.698011,27.054507,27.615892000000002,28.476605000000003,28.728612000000002,29.133853000000002,29.402494,30.380197000000003,31.207074000000002,31.662262000000002,32.131297
14-2803851,,,,,,,,,,,,,,0,0.480839,0.640966,0.9747920000000001,1.469103,1.78951,2.22761,2.5829709999999997,2.9351849999999997,3.4715209999999996,3.7259049999999996,4.101177,4.2919789999999995,4.528225999999999,4.723870999999999,5.269138999999999,5.819697999999999,6.317691999999999,6.652578999999999,7.182645999999999,7.362028999999999,7.562117999999999,8.139254,8.488299999999999,9.070676999999998,9.589109999999998,11.446435999999999,12.050396,12.765514999999999,13.385079999999999,13.700942999999999,14.048276,14.292918,14.821235,15.069239,15.756155999999999,16.230873,17.303324999999997,17.861219,18.557083,19.313609999999997,19.775190999999996,20.935633999999997,22.216504999999998,22.543695,22.871108,23.23151,23.565424,23.862382,24.269121,24.502601,24.803351,25.107205999999998,26.463701999999998,27.025087,27.8858,28.137807,28.543048,28.811688999999998,29.789392,30.616269,31.071457,31.540492
15-2803852,,,,,,,,,,,,,,,0,0.160127,0.493953,0.9882639999999999,1.308671,1.7467709999999999,2.102132,2.454346,2.990682,3.245066,3.620338,3.81114,4.047387,4.2430319999999995,4.7883,5.338858999999999,5.836853,6.17174,6.701807,6.881189999999999,7.081278999999999,7.658415,8.007461,8.589837999999999,9.108270999999998,10.965596999999999,11.569557,12.284676,12.904240999999999,13.220104,13.567437,13.812079,14.340396,14.5884,15.275317,15.750034,16.822485999999998,17.38038,18.076244,18.832770999999997,19.294351999999996,20.454794999999997,21.735666,22.062856,22.390269,22.750671,23.084585,23.381543,23.788282000000002,24.021762000000003,24.322512000000003,24.626367000000002,25.982863000000002,26.544248000000003,27.404961000000004,27.656968000000003,28.062209000000003,28.33085,29.308553000000003,30.135430000000003,30.590618000000003,31.059653000000004
16-2803854,,,,,,,,,,,,,,,,0,0.333826,0.8281369999999999,1.1485439999999998,1.5866439999999997,1.9420049999999998,2.2942189999999996,2.8305549999999995,3.0849389999999994,3.4602109999999993,3.6510129999999994,3.8872599999999995,4.082904999999999,4.628172999999999,5.178731999999999,5.6767259999999995,6.011613,6.5416799999999995,6.721062999999999,6.921151999999999,7.498288,7.847334,8.429711,8.948144,10.80547,11.40943,12.124549,12.744114,13.059977,13.40731,13.651952000000001,14.180269000000001,14.428273,15.11519,15.589907,16.662359,17.220253,17.916117,18.672644,19.134224999999997,20.294667999999998,21.575539,21.902729,22.230142,22.590544,22.924458,23.221416,23.628155,23.861635,24.162385,24.46624,25.822736,26.384121,27.244834,27.496841,27.902082,28.170723,29.148426,29.975303,30.430491,30.899526
17-2806296,,,,,,,,,,,,,,,,,0,0.49431099999999994,0.8147179999999999,1.252818,1.608179,1.960393,2.496729,2.751113,3.126385,3.317187,3.553434,3.749079,4.294347,4.844906,5.3429,5.677787,6.207854,6.387237,6.587326,7.164462,7.513508000000001,8.095885,8.614318,10.471644000000001,11.075604000000002,11.790723000000002,12.410288000000001,12.726151000000002,13.073484000000002,13.318126000000003,13.846443000000002,14.094447000000002,14.781364000000002,15.256081000000002,16.328533,16.886427,17.582291,18.338818,18.800399,19.960842,21.241713,21.568903000000002,21.896316000000002,22.256718000000003,22.590632000000003,22.887590000000003,23.294329000000005,23.527809000000005,23.828559000000006,24.132414000000004,25.488910000000004,26.050295000000006,26.911008000000006,27.163015000000005,27.568256000000005,27.836897000000004,28.814600000000006,29.641477000000005,30.096665000000005,30.565700000000007
18-2803605,,,,,,,,,,,,,,,,,,0,0.320407,0.758507,1.113868,1.466082,2.002418,2.256802,2.632074,2.822876,3.059123,3.254768,3.800036,4.350595,4.8485890000000005,5.183476000000001,5.7135430000000005,5.892926,6.093015,6.670151000000001,7.019197000000001,7.601574000000001,8.120007000000001,9.977333000000002,10.581293000000002,11.296412000000002,11.915977000000002,12.231840000000002,12.579173000000003,12.823815000000003,13.352132000000003,13.600136000000003,14.287053000000002,14.761770000000002,15.834222000000002,16.392116,17.08798,17.844507,18.306088,19.466531,20.747402,21.074592000000003,21.402005000000003,21.762407000000003,22.096321000000003,22.393279000000003,22.800018,23.033498,23.334248000000002,23.638103,24.994599,25.555984000000002,26.416697000000003,26.668704,27.073945000000002,27.342586,28.320289000000002,29.147166000000002,29.602354000000002,30.071389000000003
19-2803855,,,,,,,,,,,,,,,,,,,0,0.4381,0.793461,1.145675,1.682011,1.9363949999999999,2.311667,2.502469,2.738716,2.934361,3.479629,4.030188,4.528182,4.863069,5.393136,5.572519,5.772608,6.349744,6.698790000000001,7.281167000000001,7.799600000000001,9.656926,10.260886000000001,10.976005,11.59557,11.911433,12.258766000000001,12.503408000000002,13.031725000000002,13.279729000000001,13.966646,14.441363,15.513815000000001,16.071709000000002,16.767573000000002,17.5241,17.985681,19.146124,20.426995,20.754185000000003,21.081598000000003,21.442000000000004,21.775914000000004,22.072872000000004,22.479611000000006,22.713091000000006,23.013841000000006,23.317696000000005,24.674192000000005,25.235577000000006,26.096290000000007,26.348297000000006,26.753538000000006,27.022179000000005,27.999882000000007,28.826759000000006,29.281947000000006,29.750982000000008
20-2803856,,,,,,,,,,,,,,,,,,,,0,0.35536100000000004,0.7075750000000001,1.243911,1.498295,1.873567,2.064369,2.300616,2.496261,3.041529,3.5920880000000004,4.090082000000001,4.424969000000001,4.955036000000001,5.134419,5.3345080000000005,5.911644000000001,6.260690000000001,6.843067000000001,7.361500000000001,9.218826000000002,9.822786000000002,10.537905000000002,11.157470000000002,11.473333000000002,11.820666000000003,12.065308000000003,12.593625000000003,12.841629000000003,13.528546000000002,14.003263000000002,15.075715000000002,15.633609000000002,16.329473,17.086,17.547580999999997,18.708023999999998,19.988895,20.316085,20.643498,21.0039,21.337814,21.634772,22.041511,22.274991,22.575741,22.879596,24.236092,24.797477,25.65819,25.910197,26.315438,26.584079,27.561782,28.388659,28.843847,29.312882000000002
21-2806231,,,,,,,,,,,,,,,,,,,,,0,0.35221399999999997,0.88855,1.142934,1.518206,1.7090079999999999,1.945255,2.1409,2.686168,3.236727,3.734721,4.069608,4.5996749999999995,4.779057999999999,4.979146999999999,5.556283,5.905329,6.487706,7.006139,8.863465,9.467425,10.182544,10.802109,11.117972,11.465305,11.709947000000001,12.238264000000001,12.486268,13.173185,13.647902,14.720354,15.278248,15.974112,16.730639,17.19222,18.352663,19.633534,19.960724000000003,20.288137000000003,20.648539000000003,20.982453000000003,21.279411000000003,21.686150000000005,21.919630000000005,22.220380000000006,22.524235000000004,23.880731000000004,24.442116000000006,25.302829000000006,25.554836000000005,25.960077000000005,26.228718000000004,27.206421000000006,28.033298000000006,28.488486000000005,28.957521000000007
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,0.5363359999999999,0.7907199999999999,1.165992,1.3567939999999998,1.593041,1.788686,2.333954,2.884513,3.382507,3.717394,4.247461,4.426844,4.626933,5.2040690000000005,5.553115000000001,6.135492000000001,6.653925000000001,8.511251000000001,9.115211000000002,9.830330000000002,10.449895000000001,10.765758000000002,11.113091000000002,11.357733000000003,11.886050000000003,12.134054000000003,12.820971000000002,13.295688000000002,14.368140000000002,14.926034000000001,15.621898000000002,16.378425,16.840006,18.000449,19.28132,19.608510000000003,19.935923000000003,20.296325000000003,20.630239000000003,20.927197000000003,21.333936,21.567416,21.868166000000002,22.172021,23.528517,24.089902000000002,24.950615000000003,25.202622,25.607863000000002,25.876504,26.854207000000002,27.681084000000002,28.136272,28.605307000000003
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,0.254384,0.629656,0.820458,1.056705,1.25235,1.797618,2.3481769999999997,2.8461709999999996,3.1810579999999997,3.7111249999999996,3.8905079999999996,4.090597,4.667733,5.0167790000000005,5.599156000000001,6.117589000000001,7.974915,8.578875,9.293994,9.913559,10.229422,10.576755,10.821397000000001,11.349714,11.597718,12.284635,12.759352,13.831804,14.389698,15.085562,15.842089,16.30367,17.464113,18.744984000000002,19.072174000000004,19.399587000000004,19.759989000000004,20.093903000000005,20.390861000000005,20.797600000000003,21.031080000000003,21.331830000000004,21.635685000000002,22.992181000000002,23.553566000000004,24.414279000000004,24.666286000000003,25.071527000000003,25.340168000000002,26.317871000000004,27.144748000000003,27.599936000000003,28.068971000000005
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.375272,0.566074,0.802321,0.9979659999999999,1.543234,2.093793,2.5917869999999996,2.9266739999999998,3.4567409999999996,3.6361239999999997,3.836213,4.413349,4.762395000000001,5.344772000000001,5.863205000000001,7.720531,8.324491,9.03961,9.659175,9.975038,10.322371,10.567013000000001,11.09533,11.343334,12.030251,12.504968,13.57742,14.135314,14.831178,15.587705,16.049286,17.209729,18.4906,18.817790000000002,19.145203000000002,19.505605000000003,19.839519000000003,20.136477000000003,20.543216,20.776696,21.077446000000002,21.381301,22.737797,23.299182000000002,24.159895000000002,24.411902,24.817143,25.085784,26.063487000000002,26.890364,27.345552,27.814587000000003
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190802,0.427049,0.6226940000000001,1.1679620000000002,1.7185210000000002,2.2165150000000002,2.5514020000000004,3.0814690000000002,3.2608520000000003,3.4609410000000005,4.038077,4.387123000000001,4.969500000000001,5.487933000000001,7.345259,7.949219,8.664338,9.283903,9.599766,9.947099000000001,10.191741000000002,10.720058000000002,10.968062000000002,11.654979,12.129696000000001,13.202148000000001,13.760042,14.455906,15.212433,15.674014000000001,16.834457,18.115328,18.442518000000003,18.769931000000003,19.130333000000004,19.464247000000004,19.761205000000004,20.167944000000006,20.401424000000006,20.702174000000007,21.006029000000005,22.362525000000005,22.923910000000006,23.784623000000007,24.036630000000006,24.441871000000006,24.710512000000005,25.688215000000007,26.515092000000006,26.970280000000006,27.439315000000008
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23624699999999998,0.431892,0.97716,1.527719,2.025713,2.3606000000000003,2.890667,3.07005,3.2701390000000004,3.8472750000000002,4.196321,4.778698,5.297131,7.154457,7.758417,8.473536,9.093100999999999,9.408964,9.756297,10.000939,10.529256,10.77726,11.464177,11.938894,13.011346,13.569239999999999,14.265104,15.021631,15.483212,16.643655,17.924526,18.251716000000002,18.579129000000002,18.939531000000002,19.273445000000002,19.570403000000002,19.977142,20.210622,20.511372,20.815227,22.171723,22.733108,23.593821000000002,23.845828,24.251069,24.51971,25.497413,26.32429,26.779478,27.248513000000003
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195645,0.7409129999999999,1.291472,1.789466,2.124353,2.65442,2.833803,3.0338920000000003,3.611028,3.960074,4.542451,5.060884,6.918209999999999,7.522169999999999,8.237288999999999,8.856853999999998,9.172716999999999,9.52005,9.764692,10.293009,10.541013,11.227929999999999,11.702646999999999,12.775098999999999,13.332992999999998,14.028856999999999,14.785383999999999,15.246965,16.407408,17.688279,18.015469000000003,18.342882000000003,18.703284000000004,19.037198000000004,19.334156000000004,19.740895000000002,19.974375000000002,20.275125000000003,20.57898,21.935476,22.496861000000003,23.357574000000003,23.609581000000002,24.014822000000002,24.283463,25.261166000000003,26.088043000000003,26.543231000000002,27.012266000000004
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545268,1.0958269999999999,1.5938209999999997,1.9287079999999996,2.4587749999999997,2.638158,2.838247,3.415383,3.764429,4.346806,4.865239,6.7225649999999995,7.326524999999999,8.041644,8.661209,8.977072,9.324405,9.569047000000001,10.097364,10.345368,11.032285,11.507002,12.579454,13.137348,13.833212,14.589739,15.05132,16.211763,17.492634000000002,17.819824000000004,18.147237000000004,18.507639000000005,18.841553000000005,19.138511000000005,19.545250000000003,19.778730000000003,20.079480000000004,20.383335000000002,21.739831000000002,22.301216000000004,23.161929000000004,23.413936000000003,23.819177000000003,24.087818000000002,25.065521000000004,25.892398000000004,26.347586000000003,26.816621000000005
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550559,1.048553,1.38344,1.913507,2.09289,2.2929790000000003,2.870115,3.219161,3.8015380000000003,4.319971000000001,6.177297,6.781257,7.496376,8.115941,8.431804,8.779137,9.023779000000001,9.552096,9.8001,10.487017,10.961734,12.034186,12.59208,13.287944,14.044471,14.506052,15.666495000000001,16.947366000000002,17.274556000000004,17.601969000000004,17.962371000000005,18.296285000000005,18.593243000000005,18.999982000000003,19.233462000000003,19.534212000000004,19.838067000000002,21.194563000000002,21.755948000000004,22.616661000000004,22.868668000000003,23.273909000000003,23.542550000000002,24.520253000000004,25.347130000000003,25.802318000000003,26.271353000000005
