순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2806302,21-2804028,22-2804703,23-2804021,24-2806407,25-2804018,26-2806405,27-2804017,28-2804015,29-2804013,30-2804010,31-2804009,32-2804007,33-2804005,34-2804003,35-2804001,36-2803999,37-2804768,38-2803942,39-2803940,40-2806356,41-2804055,42-2804600,43-2806304,44-2800295,45-2804482,46-2800300,47-2805078,48-2800296,49-2800298
11-2804712,,,,,,,,,,,0,0.27315100000000003,0.546721,1.234394,2.137969,2.298464,2.848624,3.550917,3.992219,4.36905,4.816307999999999,5.027841,5.226413,5.538571,5.784896,6.17129,6.48766,6.800931,7.227562000000001,7.591200000000001,7.992246000000001,8.289722000000001,8.637811000000001,8.90164,9.269664,9.656405000000001,10.222763,10.729956000000001,11.514786,11.770101,12.417719,13.722923999999999,14.136159999999999,14.694985999999998,15.081119999999999,15.601072999999998,16.183602999999998,17.359598,17.597575999999997
12-2800276,,,,,,,,,,,,0,0.27357,0.961243,1.864818,2.025313,2.575473,3.277766,3.719068,4.095899,4.543157,4.75469,4.9532620000000005,5.265420000000001,5.511745,5.8981390000000005,6.2145090000000005,6.527780000000001,6.954411000000001,7.318049000000001,7.719095000000001,8.016571,8.36466,8.628489,8.996513,9.383254,9.949612,10.456805,11.241634999999999,11.496949999999998,12.144567999999998,13.449772999999997,13.863008999999996,14.421834999999996,14.807968999999996,15.327921999999996,15.910451999999996,17.086446999999996,17.324424999999998
13-2800277,,,,,,,,,,,,,0,0.687673,1.591248,1.751743,2.3019030000000003,3.0041960000000003,3.445498,3.8223290000000003,4.2695870000000005,4.481120000000001,4.679692000000001,4.991850000000001,5.238175000000001,5.624569000000001,5.940939000000001,6.254210000000001,6.680841000000002,7.044479000000002,7.445525000000002,7.743001000000001,8.091090000000001,8.354919,8.722943,9.109684000000001,9.676042,10.183235,10.968065,11.223379999999999,11.870997999999998,13.176202999999997,13.589438999999997,14.148264999999997,14.534398999999997,15.054351999999996,15.636881999999996,16.812876999999997,17.050855
14-2803597,,,,,,,,,,,,,,0,0.903575,1.06407,1.61423,2.316523,2.757825,3.134656,3.5819140000000003,3.7934470000000005,3.9920190000000004,4.304177,4.550502,4.936896,5.253266,5.566537,5.993168000000001,6.356806000000001,6.757852000000001,7.055328,7.403417,7.6672460000000004,8.03527,8.422011000000001,8.988369,9.495562,10.280391999999999,10.535706999999999,11.183324999999998,12.488529999999997,12.901765999999997,13.460591999999997,13.846725999999997,14.366678999999996,14.949208999999996,16.125203999999997,16.363181999999995
15-2806642,,,,,,,,,,,,,,,0,0.160495,0.710655,1.412948,1.8542500000000002,2.231081,2.6783390000000002,2.8898720000000004,3.0884440000000004,3.4006020000000006,3.6469270000000007,4.033321000000001,4.349691000000001,4.662962000000001,5.089593000000002,5.4532310000000015,5.8542770000000015,6.151753000000001,6.499842000000001,6.763671000000001,7.1316950000000014,7.518436000000001,8.084794,8.591987,9.376816999999999,9.632131999999999,10.279749999999998,11.584954999999997,11.998190999999997,12.557016999999997,12.943150999999997,13.463103999999996,14.045633999999996,15.221628999999997,15.459606999999997
16-2804030,,,,,,,,,,,,,,,,0,0.55016,1.252453,1.6937550000000001,2.070586,2.517844,2.7293770000000004,2.9279490000000004,3.2401070000000005,3.4864320000000006,3.8728260000000008,4.189196000000001,4.502467000000001,4.9290980000000015,5.292736000000001,5.6937820000000015,5.991258000000001,6.339347000000001,6.603176000000001,6.971200000000001,7.357941000000001,7.924299000000001,8.431492000000002,9.216322000000002,9.471637000000001,10.119255,11.42446,11.837696,12.396522,12.782656,13.302608999999999,13.885138999999999,15.061134,15.299112
17-2800279,,,,,,,,,,,,,,,,,0,0.7022930000000001,1.1435950000000001,1.520426,1.967684,2.179217,2.377789,2.689947,2.936272,3.3226660000000003,3.6390360000000004,3.9523070000000002,4.378938000000001,4.742576000000001,5.143622000000001,5.441098,5.789187,6.053016,6.4210400000000005,6.807781,7.374139,7.8813320000000004,8.666162,8.921477,9.569094999999999,10.874299999999998,11.287535999999998,11.846361999999997,12.232495999999998,12.752448999999997,13.334978999999997,14.510973999999997,14.748951999999997
18-2804029,,,,,,,,,,,,,,,,,,0,0.441302,0.818133,1.265391,1.476924,1.6754959999999999,1.9876539999999998,2.2339789999999997,2.620373,2.936743,3.2500139999999997,3.6766449999999997,4.040283,4.441329,4.738804999999999,5.086893999999999,5.3507229999999995,5.718747,6.105487999999999,6.6718459999999995,7.1790389999999995,7.963869,8.219184,8.866802,10.172007,10.585243,11.144069,11.530203,12.050156,12.632686,13.808681,14.046659
19-2800282,,,,,,,,,,,,,,,,,,,0,0.37683099999999997,0.824089,1.035622,1.234194,1.546352,1.7926769999999999,2.179071,2.495441,2.808712,3.235343,3.5989809999999998,4.000026999999999,4.297502999999999,4.645591999999999,4.909420999999999,5.277444999999999,5.664185999999999,6.230543999999999,6.737736999999999,7.522567,7.777882,8.4255,9.730705,10.143941,10.702767,11.088901,11.608854,12.191384,13.367379,13.605357
20-2806302,,,,,,,,,,,,,,,,,,,,0,0.447258,0.658791,0.857363,1.169521,1.415846,1.8022399999999998,2.11861,2.4318809999999997,2.8585119999999997,3.2221499999999996,3.6231959999999996,3.9206719999999997,4.268761,4.53259,4.900614,5.287355,5.853713,6.360906,7.145736,7.401051000000001,8.048669,9.353874000000001,9.76711,10.325936,10.71207,11.232023,11.814553,12.990548,13.228526
21-2804028,,,,,,,,,,,,,,,,,,,,,0,0.211533,0.410105,0.722263,0.968588,1.3549820000000001,1.6713520000000002,1.9846230000000002,2.4112540000000005,2.7748920000000004,3.1759380000000004,3.4734140000000004,3.8215030000000003,4.085332,4.453356,4.840097,5.406455,5.913648,6.698478000000001,6.953793000000001,7.601411000000001,8.906616,9.319852,9.878677999999999,10.264812,10.784764999999998,11.367294999999999,12.543289999999999,12.781267999999999
22-2804703,,,,,,,,,,,,,,,,,,,,,,0,0.198572,0.51073,0.757055,1.143449,1.459819,1.77309,2.1997210000000003,2.563359,2.964405,3.2618810000000003,3.60997,3.873799,4.241823,4.628564,5.194922,5.702115,6.486945,6.742260000000001,7.389878000000001,8.695083,9.108319,9.667145,10.053279,10.573231999999999,11.155762,12.331757,12.569735
23-2804021,,,,,,,,,,,,,,,,,,,,,,,0,0.312158,0.558483,0.944877,1.261247,1.574518,2.0011490000000003,2.364787,2.765833,3.0633090000000003,3.411398,3.675227,4.043251,4.4299919999999995,4.99635,5.503543,6.288373,6.543688,7.191306000000001,8.496511000000002,8.909747000000001,9.468573000000001,9.854707000000001,10.37466,10.95719,12.133185000000001,12.371163000000001
24-2806407,,,,,,,,,,,,,,,,,,,,,,,,0,0.246325,0.632719,0.9490890000000001,1.2623600000000001,1.6889910000000001,2.052629,2.453675,2.751151,3.09924,3.363069,3.731093,4.117834,4.684192,5.191385,5.976215000000001,6.231530000000001,6.879148000000001,8.184353000000002,8.597589000000001,9.156415,9.542549000000001,10.062502,10.645032,11.821027,12.059005
25-2804018,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386394,0.7027639999999999,1.016035,1.442666,1.806304,2.20735,2.504826,2.852915,3.1167439999999997,3.484768,3.8715089999999996,4.437867,4.94506,5.72989,5.9852050000000006,6.632823,7.938028,8.351264,8.91009,9.296224,9.816177,10.398707,11.574702,11.81268
26-2806405,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31637,0.629641,1.056272,1.4199100000000002,1.8209560000000002,2.1184320000000003,2.466521,2.73035,3.098374,3.4851150000000004,4.0514730000000005,4.5586660000000006,5.343496000000001,5.598811000000001,6.246429000000001,7.551634000000001,7.964870000000001,8.523696000000001,8.909830000000001,9.429783,10.012313,11.188308000000001,11.426286000000001
27-2804017,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313271,0.7399020000000001,1.1035400000000002,1.5045860000000002,1.8020620000000003,2.150151,2.41398,2.782004,3.1687450000000004,3.7351030000000005,4.2422960000000005,5.027126000000001,5.282441000000001,5.930059000000002,7.235264000000002,7.648500000000002,8.207326000000002,8.593460000000002,9.113413000000001,9.695943000000002,10.871938000000002,11.109916000000002
28-2804015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42663100000000004,0.7902690000000001,1.1913150000000001,1.4887910000000002,1.8368800000000003,2.100709,2.4687330000000003,2.855474,3.421832,3.929025,4.713855000000001,4.969170000000001,5.6167880000000014,6.921993000000001,7.335229000000002,7.894055000000002,8.280189000000002,8.800142000000001,9.382672000000001,10.558667000000002,10.796645000000002
29-2804013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363638,0.764684,1.06216,1.4102489999999999,1.6740779999999997,2.042102,2.4288429999999996,2.995201,3.502394,4.287224,4.5425390000000005,5.190157000000001,6.495362000000001,6.908598000000001,7.467424000000001,7.853558000000001,8.373511,8.956041,10.132036000000001,10.370014000000001
30-2804010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401046,0.6985220000000001,1.046611,1.3104399999999998,1.6784639999999997,2.0652049999999997,2.631563,3.138756,3.923586,4.178901,4.826518999999999,6.131723999999999,6.54496,7.1037859999999995,7.48992,8.009872999999999,8.592403,9.768398,10.006376
31-2804009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297476,0.6455649999999999,0.9093939999999999,1.277418,1.664159,2.230517,2.73771,3.52254,3.7778549999999997,4.425473,5.730678,6.1439140000000005,6.70274,7.088874000000001,7.608827000000001,8.191357,9.367352,9.60533
32-2804007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348089,0.611918,0.9799419999999999,1.3666829999999999,1.9330409999999998,2.440234,3.2250639999999997,3.4803789999999997,4.127997,5.433202,5.846438,6.405264,6.791398,7.311351,7.893881,9.069876,9.307854
33-2804005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263829,0.631853,1.018594,1.584952,2.092145,2.876975,3.13229,3.779908,5.085113,5.498349,6.057175,6.443309,6.963262,7.5457920000000005,8.721787,8.959765
34-2804003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36802399999999996,0.7547649999999999,1.321123,1.828316,2.613146,2.868461,3.516079,4.821284,5.234520000000001,5.7933460000000006,6.179480000000001,6.699433000000001,7.281963000000001,8.457958000000001,8.695936000000001
35-2804001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386741,0.953099,1.460292,2.245122,2.500437,3.148055,4.45326,4.866496000000001,5.425322,5.811456000000001,6.331409000000001,6.913939000000001,8.089934000000001,8.327912000000001
36-2803999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.566358,1.0735510000000001,1.858381,2.113696,2.761314,4.0665189999999996,4.479755,5.038581,5.424715,5.944668,6.527198,7.703193000000001,7.941171000000001
37-2804768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507193,1.292023,1.5473379999999999,2.194956,3.500161,3.913397,4.472223,4.858357,5.37831,5.96084,7.1368350000000005,7.3748130000000005
38-2803942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.78483,1.040145,1.6877630000000001,2.9929680000000003,3.4062040000000002,3.9650300000000005,4.351164000000001,4.871117000000001,5.453647000000001,6.629642000000001,6.867620000000001
39-2803940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255315,0.902933,2.208138,2.621374,3.1802,3.5663340000000003,4.0862870000000004,4.668817000000001,5.844812000000001,6.082790000000001
40-2806356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.647618,1.952823,2.366059,2.9248849999999997,3.311019,3.830972,4.413502,5.589497000000001,5.827475000000001
41-2804055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.305205,1.7184409999999999,2.277267,2.6634010000000004,3.1833540000000005,3.7658840000000007,4.941879000000001,5.179857000000001
42-2804600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413236,0.972062,1.358196,1.878149,2.460679,3.636674,3.874652
43-2806304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.558826,0.94496,1.4649130000000001,2.0474430000000003,3.2234380000000007,3.4614160000000007
44-2800295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38613400000000003,0.9060870000000001,1.488617,2.664612,2.90259
45-2804482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.519953,1.1024829999999999,2.278478,2.516456
46-2800300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58253,1.7585250000000001,1.9965030000000001
47-2805078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1759950000000001,1.4139730000000001
48-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23797800000000002
49-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
