순번_정류장ID,1-2801795,2-2803544,3-2801806,4-2801954,5-2801977,6-2802024,7-2802051,8-2802098,9-2802129,10-2802158,11-2802168,12-2802175,13-2801848,14-2802825,15-2802870,16-2802378,17-2802395,18-2802399,19-2802406,20-2802412,21-2802372,22-2802474,23-2802487,24-2802530,25-2802544,26-2802365,27-2804851,28-2802597,29-2802594,30-2802591,31-2802596,32-2802602,33-2803624,34-2804420,35-2807598,36-2803359,37-2803214,38-2805065
1-2801795,0,0.613911,1.295382,1.825437,2.193821,2.634664,2.827142,3.2864739999999997,3.658511,4.173424,4.498361,4.851082,5.116359,5.4681630000000006,5.778060000000001,6.343198000000001,6.786540000000001,7.272469000000001,7.9171700000000005,8.268445,8.722857,9.117939999999999,9.336580999999999,9.752752,10.247212999999999,11.079283999999998,12.055414999999998,13.664649999999998,13.901559999999998,14.098804999999999,14.417672,14.762456,15.317197,15.598765,32.557644999999994,43.52483399999999,43.702510999999994,43.987562999999994
2-2803544,,0,0.681471,1.211526,1.5799100000000001,2.020753,2.213231,2.672563,3.0446,3.559513,3.8844499999999997,4.237171,4.502448,4.854252000000001,5.164149000000001,5.729287000000001,6.1726290000000015,6.658558000000001,7.303259000000001,7.654534000000001,8.108946000000001,8.504029000000001,8.72267,9.138841000000001,9.633302,10.465373,11.441504,13.050739,13.287649,13.484894,13.803761000000002,14.148545000000002,14.703286000000002,14.984854000000002,31.943734,42.910923,43.0886,43.373652
3-2801806,,,0,0.530055,0.898439,1.339282,1.53176,1.991092,2.3631290000000003,2.878042,3.202979,3.5557,3.820977,4.1727810000000005,4.482678000000001,5.047816000000001,5.491158000000001,5.977087000000001,6.6217880000000005,6.973063000000001,7.427475,7.822558,8.041199,8.457370000000001,8.951831,9.783902,10.760033,12.369268,12.606178,12.803423,13.12229,13.467074,14.021815,14.303383,31.262262999999997,42.229451999999995,42.407129,42.692181
4-2801954,,,,0,0.368384,0.809227,1.001705,1.4610370000000001,1.833074,2.3479870000000003,2.672924,3.025645,3.290922,3.642726,3.952623,4.517761,4.9611030000000005,5.447032,6.091733,6.443008,6.897419999999999,7.292502999999999,7.511143999999999,7.927314999999999,8.421776,9.253846999999999,10.229978,11.839212999999999,12.076122999999999,12.273368,12.592234999999999,12.937019,13.49176,13.773328,30.732207999999996,41.699397,41.877074,42.162126
5-2801977,,,,,0,0.44084300000000004,0.633321,1.0926529999999999,1.4646899999999998,1.979603,2.30454,2.6572609999999997,2.9225379999999994,3.2743419999999994,3.5842389999999993,4.149376999999999,4.592719,5.078647999999999,5.723348999999999,6.074623999999999,6.529035999999999,6.924118999999998,7.142759999999998,7.5589309999999985,8.053391999999999,8.885462999999998,9.861593999999998,11.470828999999998,11.707738999999998,11.904983999999999,12.223851,12.568635,13.123376,13.404944,30.363823999999997,41.331013,41.50869,41.793742
6-2802024,,,,,,0,0.192478,0.65181,1.023847,1.53876,1.863697,2.216418,2.481695,2.833499,3.143396,3.708534,4.151876000000001,4.637805,5.282506,5.633781,6.0881929999999995,6.483275999999999,6.701916999999999,7.118087999999999,7.612549,8.444619999999999,9.420751,11.029986,11.266896,11.464141,11.783007999999999,12.127792,12.682533,12.964101,29.922980999999996,40.89017,41.067847,41.352899
7-2802051,,,,,,,0,0.45933199999999996,0.831369,1.346282,1.671219,2.02394,2.289217,2.641021,2.9509179999999997,3.516056,3.9593979999999998,4.445327,5.090028,5.4413030000000004,5.895715,6.290798,6.5094389999999995,6.92561,7.420071,8.252142,9.228273,10.837508,11.074418,11.271663,11.590530000000001,11.935314000000002,12.490055000000002,12.771623000000002,29.730503,40.697691999999996,40.875369,41.160421
8-2802098,,,,,,,,0,0.372037,0.8869500000000001,1.2118870000000002,1.5646080000000002,1.8298850000000002,2.1816890000000004,2.4915860000000003,3.0567240000000004,3.5000660000000003,3.9859950000000004,4.630696,4.981971000000001,5.436383,5.831466,6.050107,6.466278,6.960739,7.79281,8.768941,10.378176,10.615086,10.812331,11.131198000000001,11.475982000000002,12.030723000000002,12.312291000000002,29.271171,40.23836,40.416037,40.701089
9-2802129,,,,,,,,,0,0.5149130000000001,0.83985,1.192571,1.457848,1.809652,2.119549,2.6846870000000003,3.128029,3.6139580000000002,4.258659,4.609934,5.064346,5.459428999999999,5.678069999999999,6.094240999999999,6.588702,7.420773,8.396904,10.006139,10.243049,10.440294,10.759160999999999,11.103945,11.658686,11.940254,28.899133999999997,39.866322999999994,40.044,40.329052
10-2802158,,,,,,,,,,0,0.324937,0.677658,0.942935,1.2947389999999999,1.6046359999999997,2.169774,2.6131159999999998,3.099045,3.743746,4.095021,4.549433,4.944515999999999,5.163156999999999,5.579327999999999,6.073789,6.90586,7.881990999999999,9.491226,9.728136,9.925381,10.244247999999999,10.589032,11.143773,11.425341,28.384220999999997,39.351409999999994,39.529087,39.814139
11-2802168,,,,,,,,,,,0,0.352721,0.617998,0.969802,1.279699,1.844837,2.288179,2.774108,3.418809,3.7700839999999998,4.224495999999999,4.619578999999999,4.838219999999999,5.254390999999999,5.748851999999999,6.580922999999999,7.557053999999999,9.166288999999999,9.403198999999999,9.600444,9.919311,10.264095000000001,10.818836000000001,11.100404000000001,28.059283999999998,39.026472999999996,39.20415,39.489202
12-2802175,,,,,,,,,,,,0,0.265277,0.617081,0.926978,1.492116,1.9354580000000001,2.421387,3.066088,3.417363,3.871775,4.266858,4.485499,4.90167,5.3961310000000005,6.2282020000000005,7.204333,8.813568,9.050478,9.247723,9.566590000000001,9.911374000000002,10.466115000000002,10.747683000000002,27.706563,38.673752,38.851429,39.136481
13-2801848,,,,,,,,,,,,,0,0.351804,0.661701,1.226839,1.670181,2.15611,2.800811,3.1520859999999997,3.6064979999999998,4.001581,4.220222,4.636393,5.130854,5.962925,6.939056,8.548290999999999,8.785200999999999,8.982446,9.301313,9.646097000000001,10.200838000000001,10.482406000000001,27.441285999999998,38.408474999999996,38.586152,38.871204
14-2802825,,,,,,,,,,,,,,0,0.309897,0.875035,1.318377,1.804306,2.449007,2.800282,3.254694,3.6497770000000003,3.868418,4.284589,4.779050000000001,5.611121000000001,6.587252,8.196487000000001,8.433397000000001,8.630642000000002,8.949509000000003,9.294293000000003,9.849034000000003,10.130602000000003,27.089482,38.056671,38.234348000000004,38.519400000000005
