순번_정류장ID,30-2804062,31-2800299,32-2800293,33-2803938,34-2804530,35-2804532,36-2803935,37-2804070,38-2804545,39-2804546,40-2804068,41-2804542,42-2804538,43-2804536,44-2804065,45-2800296,46-2800298,47-2805077,48-2800301,49-2804454,50-2800294,51-2806305,52-2804529,53-2804056,54-2804604,55-2804598,56-2804053,57-2804051,58-2804596,59-2804050,60-2804594,61-2804047,62-2806409,63-2804592,64-2804044,65-2804590,66-2804042,67-2804040,68-2804038,69-2804036,70-2804033,71-2800268,72-2804528,73-2804527,74-2800270
50-2800294,,,,,,,,,,,,,,,,,,,,,0,0.370559,1.739008,2.1681,3.231033,3.578323,5.366344,6.24642,7.151132,9.237795,9.718274000000001,10.238259000000001,11.394860000000001,12.476748,12.764273000000001,13.140594000000002,13.464992000000002,13.827446000000002,14.048809000000002,14.800545000000001,15.385075,15.860447,16.117739,16.443762,16.614713
51-2806305,,,,,,,,,,,,,,,,,,,,,,0,1.368449,1.797541,2.860474,3.207764,4.995785,5.875861,6.7805729999999995,8.867236,9.347715,9.867700000000001,11.024301000000001,12.106189,12.393714000000001,12.770035000000002,13.094433000000002,13.456887000000002,13.678250000000002,14.429986000000001,15.014516,15.489888,15.74718,16.073203,16.244153999999998
52-2804529,,,,,,,,,,,,,,,,,,,,,,,0,0.42909200000000003,1.492025,1.839315,3.6273359999999997,4.5074119999999995,5.4121239999999995,7.498787,7.979266,8.499251,9.655852,10.737739999999999,11.025265,11.401586,11.725984,12.088438,12.309801,13.061537,13.646066999999999,14.121438999999999,14.378730999999998,14.704753999999998,14.875704999999998
53-2804056,,,,,,,,,,,,,,,,,,,,,,,,0,1.062933,1.4102229999999998,3.198244,4.07832,4.983032,7.069694999999999,7.550173999999999,8.070158999999999,9.226759999999999,10.308647999999998,10.596172999999999,10.972494,11.296892,11.659346,11.880709,12.632444999999999,13.216974999999998,13.692346999999998,13.949638999999998,14.275661999999997,14.446612999999997
54-2804604,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34729,2.1353109999999997,3.0153869999999996,3.9200989999999996,6.006762,6.487241,7.007226,8.163827,9.245714999999999,9.53324,9.909561,10.233959,10.596413,10.817776,11.569512,12.154042,12.629414,12.886706,13.212729,13.38368
55-2804598,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7880209999999999,2.668097,3.572809,5.659472,6.139951,6.659936,7.816537,8.898425,9.18595,9.562271,9.886669000000001,10.249123,10.470486000000001,11.222222,11.806752,12.282124,12.539416,12.865438999999999,13.036389999999999
56-2804053,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.880076,1.784788,3.8714510000000004,4.35193,4.871915,6.028516000000001,7.110404000000001,7.397929,7.77425,8.098648,8.461102,8.682465,9.434201,10.018730999999999,10.494102999999999,10.751394999999999,11.077417999999998,11.248368999999999
57-2804051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9047120000000001,2.991375,3.471854,3.991839,5.14844,6.230328,6.517853,6.894174,7.218572,7.581026,7.802389,8.554124999999999,9.138655,9.614027,9.871319,10.197341999999999,10.368293
58-2804596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.086663,2.567142,3.087127,4.243728,5.325616,5.613141,5.989462,6.31386,6.676314,6.897677,7.649413,8.233943,8.709315,8.966607,9.292629999999999,9.463581
59-2804050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.480479,1.000464,2.1570650000000002,3.2389530000000004,3.5264780000000004,3.9027990000000004,4.227197,4.589651,4.811014,5.56275,6.14728,6.622652,6.879944,7.205967,7.376918
60-2804594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.519985,1.676586,2.7584739999999996,3.0459989999999997,3.4223199999999996,3.7467179999999995,4.109171999999999,4.330534999999999,5.0822709999999995,5.6668009999999995,6.142173,6.399464999999999,6.7254879999999995,6.896438999999999
61-2804047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.156601,2.238489,2.526014,2.902335,3.226733,3.589187,3.81055,4.562286,5.146816,5.622188,5.87948,6.205503,6.376454
62-2806409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.081888,1.369413,1.7457340000000001,2.070132,2.432586,2.6539490000000003,3.405685,3.990215,4.465587,4.722879,5.048902,5.219853
63-2804592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287525,0.6638459999999999,0.9882439999999999,1.350698,1.572061,2.323797,2.908327,3.383699,3.640991,3.9670140000000003,4.137965
64-2804044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376321,0.7007190000000001,1.0631730000000001,1.2845360000000001,2.0362720000000003,2.6208020000000003,3.0961740000000004,3.3534660000000005,3.6794890000000007,3.8504400000000008
65-2804590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324398,0.686852,0.908215,1.659951,2.244481,2.719853,2.977145,3.3031680000000003,3.4741190000000004
66-2804042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362454,0.583817,1.335553,1.920083,2.395455,2.652747,2.9787700000000004,3.1497210000000004
67-2804040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221363,0.9730989999999999,1.557629,2.033001,2.290293,2.6163160000000003,2.7872670000000004
68-2804038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751736,1.336266,1.8116379999999999,2.06893,2.394953,2.565904
69-2804036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58453,1.0599020000000001,1.3171940000000002,1.6432170000000001,1.8141680000000002
70-2804033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.475372,0.732664,1.058687,1.229638
71-2800268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257292,0.583315,0.754266
72-2804528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326023,0.496974
73-2804527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.170951
74-2800270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
