순번_정류장ID,75-2805726,76-2805739,77-2800372,78-2800735,79-2800717,80-2805752,81-2800679,82-2805400,83-2805038,84-2804895,85-2805911,86-2806732,87-2806730,88-2807462,89-2806214,90-2804912,91-2800626,92-2800637,93-2800647,94-2800654,95-2800658,96-2800670,97-2800682,98-2800695,99-2800714,100-2800701,101-2800704,102-2800708,103-2800720,104-2800737,105-2800761,106-2800775,107-2801761,108-2801771,109-2801775,110-2801789,111-2801802,112-2802011,113-2802692,114-2802713,115-2802744,116-2802767,117-2802796,118-2802177,119-2802817,120-2802618,121-2802176,122-2802184,123-2802193,124-2802221,125-2802224,126-2802242,127-2802260,128-2802263,129-2803792,130-2801817,131-2805668,132-2802301,133-2802311,134-2802319,135-2807363,136-2805684,137-2805686,138-2802341,139-2802337,140-2802335,141-2802587,142-2802580,143-2802578,144-2802585
75-2805726,0,0.327373,0.6277280000000001,1.607644,1.866171,2.530027,2.833825,4.817556,5.017971999999999,5.301125999999999,5.569264999999999,5.911234999999999,6.391499999999999,6.607555999999999,7.245718999999999,8.536093,8.738503999999999,9.032262999999999,9.285319,9.583969999999999,9.950721,10.212755999999999,10.625243,11.077876999999999,11.431261,11.977246,12.301421999999999,12.744831999999999,13.021916,13.284372999999999,13.741639,14.087295999999998,14.637503999999998,15.124789999999997,15.403636999999998,15.642284999999998,15.936298999999998,16.465268,17.038822,17.398611,17.812827,18.125479,18.751098,19.068317,19.514229,19.843071000000002,20.089372,20.500902,21.20252,22.78174,23.097291,23.604529,24.198712,24.579237,25.007793,25.33571,25.666427,26.195349999999998,26.584169999999997,27.187635999999998,27.886470999999997,28.476703999999998,28.810112999999998,29.093635,29.568310999999998,29.876631999999997,30.688221999999996,31.190275999999997,31.453939,31.739613
76-2805739,,0,0.30035500000000004,1.280271,1.5387979999999999,2.202654,2.506452,4.490183,4.690599,4.973752999999999,5.241891999999999,5.583861999999999,6.064126999999999,6.280182999999999,6.918346,8.20872,8.411131,8.704889999999999,8.957946,9.256597,9.623348,9.885383000000001,10.297870000000001,10.750504000000001,11.103888000000001,11.649873000000001,11.974049,12.417459000000001,12.694543000000001,12.957,13.414266000000001,13.759923,14.310131,14.797417,15.076264,15.314912,15.608926,16.137895,16.711449,17.071238,17.485454,17.798106,18.423725,18.740944000000002,19.186856000000002,19.515698000000004,19.761999000000003,20.173529000000002,20.875147000000002,22.454367,22.769918,23.277156,23.871339000000003,24.251864,24.68042,25.008337,25.339054,25.867977,26.256797,26.860263,27.559098,28.149331,28.48274,28.766262,29.240938,29.549259,30.360848999999998,30.862903,31.126566,31.41224
77-2800372,,,0,0.979916,1.238443,1.902299,2.2060969999999998,4.189828,4.390244,4.673398,4.941536999999999,5.283506999999999,5.7637719999999995,5.9798279999999995,6.617991,7.908365,8.110776,8.404535,8.657591,8.956242,9.322993,9.585028000000001,9.997515000000002,10.450149000000001,10.803533000000002,11.349518000000002,11.673694000000001,12.117104000000001,12.394188000000002,12.656645000000001,13.113911000000002,13.459568,14.009776,14.497062,14.775909,15.014557,15.308571,15.83754,16.411094000000002,16.770883,17.185099,17.497751,18.12337,18.440589000000003,18.886501000000003,19.215343000000004,19.461644000000003,19.873174000000002,20.574792000000002,22.154012,22.469563,22.976801000000002,23.570984000000003,23.951509,24.380065000000002,24.707982,25.038699,25.567622,25.956442,26.559908,27.258743,27.848976,28.182385,28.465907,28.940583,29.248904,30.060494,30.562548,30.826211,31.111885
78-2800735,,,,0,0.258527,0.922383,1.226181,3.209912,3.4103280000000002,3.6934820000000004,3.9616210000000005,4.303591000000001,4.783856000000001,4.999912000000001,5.638075000000001,6.9284490000000005,7.13086,7.424619,7.677675,7.976326,8.343077000000001,8.605112000000002,9.017599000000002,9.470233000000002,9.823617000000002,10.369602000000002,10.693778000000002,11.137188000000002,11.414272000000002,11.676729000000002,12.133995000000002,12.479652000000002,13.029860000000001,13.517146,13.795993000000001,14.034641,14.328655000000001,14.857624000000001,15.431178000000001,15.790967,16.205183,16.517835,17.143454000000002,17.460673000000003,17.906585000000003,18.235427000000005,18.481728000000004,18.893258000000003,19.594876000000003,21.174096000000002,21.489647,21.996885000000002,22.591068000000003,22.971593000000002,23.400149000000003,23.728066000000002,24.058783000000002,24.587706,24.976526,25.579992,26.278827,26.86906,27.202469,27.485991000000002,27.960667,28.268988,29.080578,29.582632,29.846295,30.131969
79-2800717,,,,,0,0.663856,0.967654,2.951385,3.1518010000000003,3.4349550000000004,3.7030940000000006,4.045064000000001,4.525329000000001,4.741385000000001,5.3795480000000016,6.6699220000000015,6.872333000000001,7.166092000000001,7.419148000000001,7.717799000000001,8.084550000000002,8.346585000000001,8.759072000000002,9.211706000000001,9.565090000000001,10.111075000000001,10.435251000000001,10.878661000000001,11.155745000000001,11.418202,11.875468000000001,12.221125,12.771333,13.258619,13.537466,13.776114,14.070128,14.599097,15.172651,15.53244,15.946655999999999,16.259308,16.884927,17.202146000000003,17.648058000000002,17.976900000000004,18.223201000000003,18.634731000000002,19.336349000000002,20.915569,21.23112,21.738358,22.332541000000003,22.713066,23.141622,23.469539,23.800256,24.329179,24.717999,25.321465,26.0203,26.610533,26.943942,27.227464,27.70214,28.010461,28.822051,29.324105,29.587768,29.873442
80-2805752,,,,,,0,0.303798,2.287529,2.4879450000000003,2.7710990000000004,3.0392380000000006,3.3812080000000004,3.861473,4.077529,4.715692000000001,6.006066000000001,6.208477,6.502236,6.755292,7.053943,7.420694,7.682729,8.095216,8.54785,8.901234,9.447219,9.771395,10.214805,10.491889,10.754346,11.211612,11.557269,12.107477,12.594762999999999,12.87361,13.112257999999999,13.406272,13.935241,14.508795,14.868583999999998,15.282799999999998,15.595451999999998,16.221071,16.53829,16.984202,17.313044,17.559345,17.970875,18.672493,20.251713,20.567263999999998,21.074502,21.668685,22.04921,22.477766,22.805683,23.1364,23.665322999999997,24.054142999999996,24.657608999999997,25.356443999999996,25.946676999999998,26.280085999999997,26.563608,27.038283999999997,27.346604999999997,28.158194999999996,28.660248999999997,28.923911999999998,29.209585999999998
81-2800679,,,,,,,0,1.9837310000000001,2.1841470000000003,2.4673010000000004,2.7354400000000005,3.0774100000000004,3.5576750000000006,3.7737310000000006,4.411894,5.702268,5.904679,6.1984379999999994,6.451493999999999,6.750145,7.116896,7.378931,7.791417999999999,8.244052,8.597436,9.143421,9.467597,9.911007,10.188091,10.450548,10.907814,11.253471,11.803678999999999,12.290964999999998,12.569811999999999,12.808459999999998,13.102473999999999,13.631442999999999,14.204996999999999,14.564785999999998,14.979001999999998,15.291653999999998,15.917272999999998,16.234492,16.680404,17.009246,17.255547,17.667077,18.368695,19.947915,20.263465999999998,20.770704,21.364887,21.745411999999998,22.173968,22.501884999999998,22.832601999999998,23.361524999999997,23.750344999999996,24.353810999999997,25.052645999999996,25.642878999999997,25.976287999999997,26.259809999999998,26.734485999999997,27.042806999999996,27.854396999999995,28.356450999999996,28.620113999999997,28.905787999999998
82-2805400,,,,,,,,0,0.200416,0.48357000000000006,0.751709,1.0936789999999998,1.5739439999999998,1.7899999999999998,2.4281629999999996,3.7185369999999995,3.9209479999999997,4.214707,4.467763,4.766413999999999,5.133164999999999,5.395199999999999,5.807686999999999,6.2603209999999985,6.613704999999999,7.1596899999999986,7.483865999999999,7.927275999999999,8.20436,8.466816999999999,8.924083,9.269739999999999,9.819947999999998,10.307233999999998,10.586080999999998,10.824728999999998,11.118742999999998,11.647711999999999,12.221265999999998,12.581054999999997,12.995270999999997,13.307922999999997,13.933541999999997,14.250760999999997,14.696672999999997,15.025514999999997,15.271815999999998,15.683345999999998,16.384964,17.964184,18.279735,18.786973,19.381156,19.761681,20.190237,20.518154,20.848871,21.377793999999998,21.766613999999997,22.370079999999998,23.068914999999997,23.659148,23.992556999999998,24.276079,24.750754999999998,25.059075999999997,25.870665999999996,26.372719999999997,26.636383,26.922057
83-2805038,,,,,,,,,0,0.283154,0.551293,0.893263,1.3735279999999999,1.5895839999999999,2.227747,3.518121,3.720532,4.014291,4.267347,4.5659980000000004,4.932749,5.194784,5.607271,6.059905,6.413289,6.959274,7.28345,7.72686,8.003944,8.266401,8.723667,9.069324,9.619532,10.106817999999999,10.385665,10.624312999999999,10.918327,11.447296,12.02085,12.380638999999999,12.794854999999998,13.107506999999998,13.733125999999999,14.050344999999998,14.496256999999998,14.825098999999998,15.071399999999999,15.48293,16.184548,17.763768,18.079318999999998,18.586557,19.18074,19.561265,19.989821,20.317738,20.648455,21.177377999999997,21.566197999999996,22.169663999999997,22.868498999999996,23.458731999999998,23.792140999999997,24.075663,24.550338999999997,24.858659999999997,25.670249999999996,26.172303999999997,26.435966999999998,26.721640999999998
84-2804895,,,,,,,,,,0,0.26813899999999996,0.610109,1.090374,1.30643,1.944593,3.234967,3.4373780000000003,3.7311370000000004,3.9841930000000003,4.282844000000001,4.649595000000001,4.911630000000001,5.324117,5.776751,6.130135,6.67612,7.0002960000000005,7.443706000000001,7.720790000000001,7.983247000000001,8.440513000000001,8.78617,9.336378,9.823663999999999,10.102511,10.341159,10.635173,11.164142,11.737696,12.097484999999999,12.511700999999999,12.824352999999999,13.449971999999999,13.767190999999999,14.213102999999998,14.541944999999998,14.788246,15.199776,15.901394,17.480614,17.796165,18.303403,18.897586,19.278111,19.706667,20.034584,20.365301,20.894223999999998,21.283043999999997,21.886509999999998,22.585344999999997,23.175577999999998,23.508986999999998,23.792509,24.267184999999998,24.575505999999997,25.387095999999996,25.889149999999997,26.152813,26.438487
