순번_정류장ID,1-2801796,2-2803545,3-2803552,4-2800816,5-2800818,6-2803063,7-2803062,8-2802651,9-2802638,10-2803042,11-2803043,12-2803115,13-2803133,14-2803106,15-2803109,16-2803239,17-2803252,18-2803249,19-2803226,20-2805712,21-2803122,22-2803094,23-2803630,24-2805651,25-2800679,26-2805253,27-2805251,28-2805249,29-2807222,30-2800563,31-2807520,32-2805676,33-2805630,34-2807038,35-2805632,36-2805634,37-2806163,38-2807626,39-2805703,40-2806807,41-2807439,42-2805702,43-2805700,44-2805698,45-2806024,46-2805696,47-2805694,48-2805636,49-2805692,50-2803651,51-2806491,52-2803678,53-2803679,54-2803155,55-2805705,56-2803154,57-2803655,58-2804981,59-2805148,60-2805812,61-2806027,62-2803298,63-2805832,64-2803179,65-2807423,66-2807232,67-2807362
1-2801796,0,1.378342,1.654201,2.214398,2.42105,3.787514,4.003412,4.886811,5.105795,5.550164,5.914935,6.283946,7.117584,7.977328,8.751418,9.616119999999999,10.127901999999999,10.974946,11.614958,12.266899,12.514902000000001,12.967537000000002,13.796214000000003,14.131978000000002,17.227618000000003,19.030275000000003,19.491973,19.938805000000002,21.962384000000004,22.317345000000003,24.647127000000005,35.683893000000005,36.10439,36.426397,36.770274,37.397949,37.701435999999994,38.09548999999999,38.42196699999999,38.81888399999999,39.04063499999999,39.33952499999999,39.53157799999999,40.32900399999999,40.53757499999999,40.85669499999999,41.83563599999999,42.25094099999998,42.68667099999998,43.68701499999998,44.009253999999984,44.935104999999986,45.22303199999999,45.69582999999999,46.564011999999984,47.30524699999999,47.97617099999999,48.31483999999999,48.60295499999999,49.207655999999986,50.595739999999985,50.93180799999998,51.464128999999986,51.85418199999999,56.97394199999999,65.07715999999999,65.456324
2-2803545,,0,0.275859,0.8360560000000001,1.0427080000000002,2.409172,2.62507,3.508469,3.7274529999999997,4.171822,4.536593,4.905604,5.739242,6.598986,7.373076,8.237778,8.74956,9.596604000000001,10.236616000000001,10.888557000000002,11.136560000000003,11.589195000000004,12.417872000000004,12.753636000000004,15.849276000000003,17.651933000000003,18.113631,18.560463000000002,20.584042000000004,20.939003000000003,23.268785,34.305551,34.726048,35.048055,35.391932,36.01960699999999,36.32309399999999,36.71714799999999,37.043624999999984,37.440541999999986,37.662292999999984,37.961182999999984,38.153235999999985,38.95066199999999,39.159232999999986,39.478352999999984,40.45729399999998,40.87259899999998,41.30832899999998,42.30867299999998,42.63091199999998,43.55676299999998,43.844689999999986,44.31748799999998,45.18566999999998,45.926904999999984,46.59782899999998,46.936497999999986,47.224612999999984,47.82931399999998,49.21739799999998,49.55346599999998,50.08578699999998,50.475839999999984,55.59559999999998,63.69881799999998,64.07798199999998
3-2803552,,,0,0.5601970000000001,0.7668490000000001,2.1333130000000002,2.3492110000000004,3.23261,3.451594,3.895963,4.260734,4.629745000000001,5.463383,6.323127,7.0972170000000006,7.961919000000001,8.473701,9.320745,9.960757000000001,10.612698000000002,10.860701000000002,11.313336000000003,12.142013000000004,12.477777000000003,15.573417000000003,17.376074000000003,17.837772,18.284604,20.308183000000003,20.663144000000003,22.992926000000004,34.029692000000004,34.450189,34.772196,35.116073,35.743748,36.04723499999999,36.44128899999999,36.76776599999999,37.16468299999999,37.38643399999999,37.68532399999999,37.87737699999999,38.67480299999999,38.88337399999999,39.20249399999999,40.181434999999986,40.59673999999998,41.03246999999998,42.03281399999998,42.355052999999984,43.280903999999985,43.56883099999999,44.041628999999986,44.90981099999998,45.65104599999999,46.321969999999986,46.66063899999999,46.94875399999999,47.553454999999985,48.941538999999985,49.27760699999998,49.809927999999985,50.19998099999999,55.319740999999986,63.422958999999985,63.80212299999999
4-2800816,,,,0,0.206652,1.573116,1.7890139999999999,2.6724129999999997,2.8913969999999996,3.3357659999999996,3.7005369999999997,4.069548,4.903186,5.76293,6.53702,7.401722,7.9135040000000005,8.760548,9.40056,10.052501000000001,10.300504000000002,10.753139000000003,11.581816000000003,11.917580000000003,15.013220000000002,16.815877,17.277575,17.724407,19.747986,20.102947,22.432729000000002,33.469495,33.889992,34.211999,34.555876,35.183550999999994,35.48703799999999,35.88109199999999,36.207568999999985,36.60448599999999,36.826236999999985,37.125126999999985,37.317179999999986,38.11460599999999,38.32317699999999,38.642296999999985,39.621237999999984,40.03654299999998,40.47227299999998,41.47261699999998,41.79485599999998,42.72070699999998,43.00863399999999,43.481431999999984,44.34961399999998,45.090848999999984,45.761772999999984,46.10044199999999,46.388556999999984,46.99325799999998,48.38134199999998,48.71740999999998,49.24973099999998,49.639783999999985,54.759543999999984,62.86276199999998,63.241925999999985
5-2800818,,,,,0,1.366464,1.5823619999999998,2.4657609999999996,2.6847449999999995,3.1291139999999995,3.4938849999999997,3.8628959999999997,4.696534,5.556278,6.330368,7.19507,7.7068520000000005,8.553896,9.193908,9.845849000000001,10.093852000000002,10.546487000000003,11.375164000000003,11.710928000000003,14.806568000000002,16.609225000000002,17.070923,17.517755,19.541334000000003,19.896295000000002,22.226077000000004,33.262843000000004,33.68334,34.005347,34.349224,34.976899,35.280386,35.67444,36.000916999999994,36.397833999999996,36.619584999999994,36.918474999999994,37.110527999999995,37.907954,38.116524999999996,38.435644999999994,39.41458599999999,39.82989099999999,40.26562099999999,41.26596499999999,41.58820399999999,42.51405499999999,42.801981999999995,43.27477999999999,44.14296199999999,44.88419699999999,45.55512099999999,45.893789999999996,46.18190499999999,46.78660599999999,48.17468999999999,48.51075799999999,49.04307899999999,49.43313199999999,54.55289199999999,62.65610999999999,63.035273999999994
6-2803063,,,,,,0,0.215898,1.099297,1.318281,1.76265,2.127421,2.496432,3.33007,4.189814,4.963904,5.828606000000001,6.340388000000001,7.187432000000001,7.827444000000002,8.479385000000002,8.727388000000003,9.180023000000004,10.008700000000005,10.344464000000004,13.440104000000003,15.242761000000003,15.704459000000003,16.151291000000004,18.174870000000006,18.529831000000005,20.859613000000003,31.896379000000003,32.316876,32.638883,32.98276,33.610434999999995,33.91392199999999,34.30797599999999,34.634452999999986,35.03136999999999,35.253120999999986,35.552010999999986,35.74406399999999,36.54148999999999,36.75006099999999,37.069180999999986,38.048121999999985,38.46342699999998,38.89915699999998,39.89950099999998,40.22173999999998,41.147590999999984,41.43551799999999,41.908315999999985,42.77649799999998,43.517732999999986,44.188656999999985,44.52732599999999,44.815440999999986,45.420141999999984,46.80822599999998,47.14429399999998,47.676614999999984,48.066667999999986,53.186427999999985,61.28964599999998,61.668809999999986
7-2803062,,,,,,,0,0.8833989999999999,1.102383,1.546752,1.9115229999999999,2.280534,3.114172,3.973916,4.748006,5.6127080000000005,6.124490000000001,6.971534000000001,7.611546000000001,8.263487000000001,8.511490000000002,8.964125000000003,9.792802000000004,10.128566000000003,13.224206000000002,15.026863000000002,15.488561000000002,15.935393000000003,17.958972000000003,18.313933000000002,20.643715,31.680481,32.100978,32.422985,32.766861999999996,33.394537,33.698024,34.092077999999994,34.41855499999999,34.81547199999999,35.03722299999999,35.33611299999999,35.52816599999999,36.32559199999999,36.53416299999999,36.85328299999999,37.83222399999999,38.247528999999986,38.683258999999985,39.683602999999984,40.00584199999999,40.93169299999999,41.21961999999999,41.69241799999999,42.56059999999999,43.30183499999999,43.97275899999999,44.31142799999999,44.59954299999999,45.20424399999999,46.59232799999999,46.928395999999985,47.46071699999999,47.85076999999999,52.97052999999999,61.07374799999999,61.45291199999999
8-2802651,,,,,,,,0,0.218984,0.663353,1.028124,1.397135,2.230773,3.090517,3.8646070000000003,4.729309000000001,5.241091000000001,6.088135000000001,6.728147000000002,7.3800880000000015,7.628091000000001,8.080726000000002,8.909403000000003,9.245167000000002,12.340807000000002,14.143464000000002,14.605162000000002,15.051994000000002,17.075573000000002,17.430534,19.760316000000003,30.797082000000003,31.217579000000004,31.539586000000003,31.883463000000003,32.511138,32.814625,33.208679,33.53515599999999,33.932072999999995,34.15382399999999,34.45271399999999,34.644766999999995,35.442192999999996,35.650763999999995,35.96988399999999,36.94882499999999,37.36412999999999,37.79985999999999,38.80020399999999,39.12244299999999,40.04829399999999,40.336220999999995,40.80901899999999,41.67720099999999,42.41843599999999,43.08935999999999,43.428028999999995,43.71614399999999,44.32084499999999,45.70892899999999,46.04499699999999,46.57731799999999,46.96737099999999,52.08713099999999,60.19034899999999,60.56951299999999
9-2802638,,,,,,,,,0,0.44436899999999996,0.80914,1.178151,2.011789,2.871533,3.6456229999999996,4.510325,5.022107,5.8691510000000005,6.509163000000001,7.161104000000001,7.4091070000000006,7.8617420000000005,8.690419,9.026183,12.121823,13.924479999999999,14.386178,14.83301,16.856589,17.21155,19.541331999999997,30.578097999999997,30.998594999999998,31.320601999999997,31.664478999999996,32.292154,32.59564099999999,32.98969499999999,33.31617199999999,33.71308899999999,33.93483999999999,34.23372999999999,34.42578299999999,35.22320899999999,35.43177999999999,35.75089999999999,36.729840999999986,37.14514599999998,37.58087599999998,38.58121999999998,38.903458999999984,39.829309999999985,40.11723699999999,40.590034999999986,41.45821699999998,42.19945199999999,42.870375999999986,43.20904499999999,43.49715999999999,44.101860999999985,45.489944999999985,45.82601299999998,46.358333999999985,46.74838699999999,51.868146999999986,59.971364999999984,60.35052899999999
10-2803042,,,,,,,,,,0,0.364771,0.733782,1.5674199999999998,2.427164,3.2012539999999996,4.065956,4.577738,5.424782,6.064794000000001,6.716735000000001,6.9647380000000005,7.417373,8.24605,8.581814,11.677454,13.480110999999999,13.941809,14.388641,16.41222,16.767181,19.096963000000002,30.133729000000002,30.554226000000003,30.876233000000003,31.220110000000002,31.847785000000002,32.151272,32.545325999999996,32.87180299999999,33.268719999999995,33.49047099999999,33.78936099999999,33.981413999999994,34.778839999999995,34.987410999999994,35.30653099999999,36.28547199999999,36.70077699999999,37.13650699999999,38.136850999999986,38.45908999999999,39.38494099999999,39.672867999999994,40.14566599999999,41.01384799999999,41.75508299999999,42.42600699999999,42.764675999999994,43.05279099999999,43.65749199999999,45.04557599999999,45.38164399999999,45.91396499999999,46.30401799999999,51.42377799999999,59.52699599999999,59.90615999999999
