순번_정류장ID,75-2802908,76-2802928,77-2802622,78-2802996,79-2803018,80-2803022,81-2803030,82-2802644,83-2802645,84-2802965,85-2802939,86-2802634,87-2802849,88-2802836,89-2802837,90-2802838,91-2802829,92-2802814,93-2802801,94-2802783,95-2802757,96-2802733,97-2802706,98-2802694,99-2802692,100-2802713,101-2802744,102-2802767,103-2802785,104-2802796,105-2802177,106-2802817,107-2802618,108-2802176,109-2802184,110-2802193,111-2802196,112-2802200,113-2802204,114-2805533,115-2802218,116-2805976,117-2802233,118-2802254,119-2803792,120-2801817,121-2801812,122-2801813,123-2802277,124-2802269,125-2801819,126-2801835,127-2801837,128-2801839,129-2801841,130-2801863,131-2801904,132-2804910,133-2801833,134-2802219,135-2802216,136-2802209,137-2805650,138-2806428,139-2806911,140-2806523,141-2806522
75-2802908,0,0.384281,0.661372,0.8971129999999999,1.140279,1.29602,1.6763299999999999,1.8882809999999999,2.1062559999999997,2.9279439999999997,3.1665919999999996,3.7440079999999996,4.1271249999999995,4.616015999999999,5.193110999999999,5.491300999999999,5.822355999999999,6.210316999999999,6.535039999999999,6.909291999999999,7.384610999999999,7.622909999999998,8.045505999999998,8.560436999999999,9.107769999999999,9.467558999999998,9.881774999999998,10.194426999999997,10.541341999999997,10.820044999999997,11.137263999999996,11.583175999999996,11.912017999999996,12.158318999999997,12.569848999999998,13.271466999999998,14.061460999999998,14.453202999999998,14.584369999999998,14.924088999999999,15.300002,15.71497,16.221541,16.617206,16.986739,17.314656,17.509082,17.768772,18.233100999999998,18.626979,18.889792,19.294376,19.646221999999998,19.853111,20.099715,20.452438,20.809714,21.169207,21.751832,22.089682,22.237977,22.45643,24.359553000000002,25.040558,25.271663,25.768305,26.056513000000002
76-2802928,,0,0.277091,0.512832,0.755998,0.911739,1.292049,1.504,1.721975,2.543663,2.782311,3.359727,3.742844,4.231735,4.8088299999999995,5.1070199999999994,5.4380749999999995,5.826035999999999,6.150758999999999,6.525010999999999,7.000329999999999,7.238628999999999,7.661224999999999,8.176155999999999,8.723488999999999,9.083277999999998,9.497493999999998,9.810145999999998,10.157060999999997,10.435763999999997,10.752982999999997,11.198894999999997,11.527736999999997,11.774037999999997,12.185567999999998,12.887185999999998,13.677179999999998,14.068921999999999,14.200088999999998,14.539807999999999,14.915721,15.330689,15.837259999999999,16.232924999999998,16.602458,16.930374999999998,17.124800999999998,17.384490999999997,17.848819999999996,18.242697999999997,18.505511,18.910095,19.261940999999997,19.468829999999997,19.715434,20.068157,20.425432999999998,20.784926,21.367551,21.705401,21.853696,22.072149,23.975272,24.656277,24.887382,25.384024,25.672232
77-2802622,,,0,0.23574099999999998,0.47890699999999997,0.634648,1.014958,1.226909,1.444884,2.266572,2.50522,3.082636,3.465753,3.954644,4.531739,4.829929,5.160984,5.548945,5.8736679999999994,6.24792,6.7232389999999995,6.961537999999999,7.3841339999999995,7.899064999999999,8.446397999999999,8.806186999999998,9.220402999999997,9.533054999999997,9.879969999999997,10.158672999999997,10.475891999999996,10.921803999999996,11.250645999999996,11.496946999999997,11.908476999999998,12.610094999999998,13.400088999999998,13.791830999999998,13.922997999999998,14.262716999999999,14.63863,15.053598,15.560168999999998,15.955833999999998,16.325366999999996,16.653283999999996,16.847709999999996,17.107399999999995,17.571728999999994,17.965606999999995,18.228419999999996,18.633003999999996,18.984849999999994,19.191738999999995,19.438342999999996,19.791065999999997,20.148341999999996,20.507834999999996,21.090459999999997,21.428309999999996,21.576604999999997,21.795057999999997,23.698180999999998,24.379185999999997,24.610290999999997,25.106932999999998,25.395141
78-2802996,,,,0,0.243166,0.398907,0.779217,0.991168,1.209143,2.030831,2.269479,2.846895,3.230012,3.718903,4.295998,4.594188,4.925243,5.313204,5.6379269999999995,6.012179,6.4874979999999995,6.725796999999999,7.1483929999999996,7.663323999999999,8.210657,8.570445999999999,8.984661999999998,9.297313999999998,9.644228999999997,9.922931999999998,10.240150999999997,10.686062999999997,11.014904999999997,11.261205999999998,11.672735999999999,12.374353999999999,13.164347999999999,13.55609,13.687256999999999,14.026976,14.402889,14.817857,15.324428,15.720092999999999,16.089626,16.417543,16.611969,16.871658999999998,17.335987999999997,17.729865999999998,17.992679,18.397263,18.749108999999997,18.955997999999997,19.202602,19.555325,19.912601,20.272094,20.854719,21.192569,21.340864,21.559317,23.46244,24.143445,24.37455,24.871192,25.1594
79-2803018,,,,,0,0.15574100000000002,0.536051,0.7480020000000001,0.9659770000000001,1.787665,2.026313,2.603729,2.986846,3.4757369999999996,4.0528319999999995,4.3510219999999995,4.682077,5.070037999999999,5.394760999999999,5.769012999999999,6.244331999999999,6.482630999999999,6.905226999999999,7.420157999999999,7.967490999999999,8.327279999999998,8.741495999999998,9.054147999999998,9.401062999999997,9.679765999999997,9.996984999999997,10.442896999999997,10.771738999999997,11.018039999999997,11.429569999999998,12.131187999999998,12.921181999999998,13.312923999999999,13.444090999999998,13.783809999999999,14.159723,14.574691,15.081261999999999,15.476926999999998,15.846459999999999,16.174377,16.368803,16.628493,17.092821999999998,17.4867,17.749513,18.154097,18.505943,18.712832,18.959436,19.312159,19.669435,20.028928,20.611553,20.949403,21.097698,21.316151,23.219274000000002,23.900279,24.131384,24.628026000000002,24.916234000000003
80-2803022,,,,,,0,0.38031,0.592261,0.8102360000000001,1.6319240000000002,1.8705720000000001,2.447988,2.831105,3.3199959999999997,3.8970909999999996,4.195281,4.526336,4.9142969999999995,5.239019999999999,5.613271999999999,6.088590999999999,6.326889999999999,6.749485999999999,7.264416999999999,7.811749999999999,8.171539,8.585754999999999,8.898406999999999,9.245321999999998,9.524024999999998,9.841243999999998,10.287155999999998,10.615997999999998,10.862298999999998,11.273829,11.975446999999999,12.765441,13.157183,13.28835,13.628069,14.003982,14.41895,14.925521,15.321185999999999,15.690719,16.018636,16.213062,16.472752,16.937081,17.330959,17.593772,17.998356,18.350202,18.557091,18.803695,19.156418000000002,19.513694,19.873187,20.455812,20.793662,20.941957000000002,21.160410000000002,23.063533000000003,23.744538000000002,23.975643,24.472285000000003,24.760493000000004
81-2803030,,,,,,,0,0.21195100000000003,0.42992600000000003,1.251614,1.490262,2.067678,2.450795,2.939686,3.516781,3.814971,4.146026,4.533987,4.858709999999999,5.232962,5.7082809999999995,5.946579999999999,6.3691759999999995,6.884106999999999,7.431439999999999,7.7912289999999995,8.205445,8.518097,8.865011999999998,9.143714999999998,9.460933999999998,9.906845999999998,10.235687999999998,10.481988999999999,10.893519,11.595137,12.385131,12.776873,12.90804,13.247759,13.623672000000001,14.038640000000001,14.545211,14.940876,15.310409,15.638326,15.832752,16.092442,16.556770999999998,16.950649,17.213462,17.618046,17.969891999999998,18.176781,18.423385,18.776108,19.133384,19.492877,20.075502,20.413352,20.561647,20.7801,22.683223,23.364228,23.595333,24.091975,24.380183000000002
82-2802644,,,,,,,,0,0.217975,1.039663,1.278311,1.855727,2.238844,2.727735,3.30483,3.60302,3.934075,4.322036,4.646758999999999,5.021011,5.4963299999999995,5.734628999999999,6.1572249999999995,6.672155999999999,7.219488999999999,7.5792779999999995,7.993493999999999,8.306146,8.653061,8.931764,9.248982999999999,9.694894999999999,10.023736999999999,10.270038,10.681568,11.383186,12.17318,12.564922000000001,12.696089,13.035808000000001,13.411721000000002,13.826689000000002,14.333260000000001,14.728925,15.098458,15.426375,15.620801,15.880491000000001,16.344820000000002,16.738698000000003,17.001511000000004,17.406095000000004,17.757941000000002,17.964830000000003,18.211434000000004,18.564157000000005,18.921433000000004,19.280926000000004,19.863551000000005,20.201401000000004,20.349696000000005,20.568149000000005,22.471272000000006,23.152277000000005,23.383382000000005,23.880024000000006,24.168232000000007
83-2802645,,,,,,,,,0,0.821688,1.060336,1.6377519999999999,2.020869,2.50976,3.086855,3.385045,3.7161,4.104061,4.428783999999999,4.803036,5.2783549999999995,5.516653999999999,5.9392499999999995,6.454180999999999,7.001513999999999,7.3613029999999995,7.775518999999999,8.088170999999999,8.435085999999998,8.713788999999998,9.031007999999998,9.476919999999998,9.805761999999998,10.052062999999999,10.463593,11.165211,11.955205,12.346947,12.478114,12.817833,13.193746,13.608714,14.115285,14.51095,14.880483,15.2084,15.402826,15.662516,16.126845,16.520723,16.783536,17.18812,17.539966,17.746855,17.993459,18.346182000000002,18.703458,19.062951,19.645576000000002,19.983426,20.131721000000002,20.350174000000003,22.253297000000003,22.934302000000002,23.165407000000002,23.662049000000003,23.950257000000004
84-2802965,,,,,,,,,,0,0.238648,0.816064,1.199181,1.688072,2.265167,2.563357,2.894412,3.2823729999999998,3.607096,3.9813479999999997,4.4566669999999995,4.694965999999999,5.1175619999999995,5.632492999999999,6.179825999999999,6.5396149999999995,6.953830999999999,7.266482999999999,7.613397999999999,7.892100999999999,8.20932,8.655232,8.984074,9.230375,9.641905000000001,10.343523000000001,11.133517000000001,11.525259000000002,11.656426000000002,11.996145000000002,12.372058000000003,12.787026000000003,13.293597000000002,13.689262000000001,14.058795000000002,14.386712000000001,14.581138000000001,14.840828000000002,15.305157000000001,15.699035000000002,15.961848000000002,16.366432000000003,16.718278,16.925167000000002,17.171771000000003,17.524494000000004,17.881770000000003,18.241263000000004,18.823888000000004,19.161738000000003,19.310033000000004,19.528486000000004,21.431609000000005,22.112614000000004,22.343719000000004,22.840361000000005,23.128569000000006
