순번_정류장ID,1-2801795,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801665,12-2801604,13-2801520,14-2801485,15-2801450,16-2804871,17-2801387,18-2801368,19-2801353,20-2801350,21-2801330,22-2801287,23-2801270,24-2801057,25-2801035,26-2801027,27-2800998,28-2800971,29-2800841,30-2800840,31-2800839,32-2800981,33-2800992,34-2800526,35-2800528,36-2800532,37-2800535,38-2800544,39-2804975,40-2800560,41-2800569,42-2807222,43-2800563,44-2806626,45-2807223
1-2801795,0,0.411063,0.644956,1.012276,1.383547,1.788005,2.118594,2.663286,3.055166,3.5265299999999997,3.7942139999999998,4.439164,4.972836,5.283844,5.6030690000000005,5.941668000000001,6.2360690000000005,6.573751000000001,6.983366,7.147397,7.4431389999999995,7.874611999999999,8.268973999999998,9.283884999999998,9.647982999999998,9.815366999999998,10.246256999999998,10.606693999999997,11.187773999999997,11.688195999999998,11.990724999999998,12.315034999999998,12.669998999999999,14.633258999999999,14.961739,15.347113,15.766123,16.587986,16.884303,18.215657,18.946201,19.277724,19.632685,20.20357,20.892079
2-2801793,,0,0.233893,0.601213,0.972484,1.376942,1.7075310000000001,2.252223,2.644103,3.1154669999999998,3.383151,4.0281009999999995,4.561773,4.872781,5.192006,5.530605,5.825006,6.162688,6.572303,6.736333999999999,7.032075999999999,7.463548999999999,7.857910999999999,8.872822,9.23692,9.404304,9.835194,10.195630999999999,10.776710999999999,11.277133,11.579661999999999,11.903972,12.258936,14.222196,14.550676000000001,14.936050000000002,15.355060000000002,16.176923000000002,16.47324,17.804594,18.535138,18.866661,19.221622,19.792507,20.481016
3-2801779,,,0,0.36732,0.738591,1.143049,1.473638,2.0183299999999997,2.4102099999999997,2.8815739999999996,3.1492579999999997,3.794208,4.3278799999999995,4.638888,4.958113,5.296712,5.591113,5.928795,6.33841,6.502440999999999,6.798182999999999,7.2296559999999985,7.624017999999999,8.638929,9.003027,9.170411,9.601301,9.961737999999999,10.542817999999999,11.043239999999999,11.345768999999999,11.670079,12.025043,13.988303,14.316783000000001,14.702157000000001,15.121167000000002,15.943030000000002,16.239347000000002,17.570701000000003,18.301245,18.632768000000002,18.987729,19.558614000000002,20.247123000000002
4-2801766,,,,0,0.371271,0.775729,1.106318,1.6510099999999999,2.04289,2.5142539999999998,2.781938,3.426888,3.96056,4.271568,4.590793000000001,4.929392000000001,5.223793000000001,5.561475000000001,5.97109,6.135121,6.4308629999999996,6.862335999999999,7.256697999999999,8.271609,8.635707,8.803091,9.233981,9.594418,10.175498,10.67592,10.978449,11.302759,11.657723,13.620983,13.949463000000002,14.334837000000002,14.753847000000002,15.575710000000003,15.872027000000003,17.203381000000004,17.933925000000002,18.265448000000003,18.620409000000002,19.191294000000003,19.879803000000003
5-2801756,,,,,0,0.404458,0.735047,1.279739,1.671619,2.142983,2.410667,3.0556170000000002,3.5892890000000004,3.9002970000000006,4.219522,4.558121000000001,4.8525220000000004,5.1902040000000005,5.599819,5.76385,6.059591999999999,6.491064999999999,6.885426999999999,7.900338,8.264436,8.43182,8.86271,9.223146999999999,9.804227,10.304649,10.607178,10.931488,11.286452,13.249712,13.578192000000001,13.963566000000002,14.382576000000002,15.204439000000002,15.500756000000003,16.832110000000004,17.562654000000002,17.894177000000003,18.249138000000002,18.820023000000003,19.508532000000002
6-2801749,,,,,,0,0.33058899999999997,0.875281,1.267161,1.738525,2.006209,2.6511590000000003,3.1848310000000004,3.4958390000000006,3.8150640000000005,4.153663000000001,4.4480640000000005,4.7857460000000005,5.195361,5.359392,5.655133999999999,6.086606999999999,6.480968999999999,7.49588,7.859978,8.027362,8.458252,8.818689,9.399769,9.900191,10.20272,10.52703,10.881994,12.845254,13.173734000000001,13.559108000000002,13.978118000000002,14.799981000000002,15.096298000000003,16.427652000000002,17.158196,17.489719,17.84468,18.415565,19.104074
7-2801743,,,,,,,0,0.544692,0.936572,1.4079359999999999,1.6756199999999999,2.32057,2.854242,3.1652500000000003,3.484475,3.823074,4.117475,4.455157,4.864771999999999,5.028802999999999,5.324544999999999,5.756017999999998,6.150379999999998,7.165290999999998,7.529388999999998,7.6967729999999985,8.127662999999998,8.488099999999998,9.069179999999998,9.569601999999998,9.872130999999998,10.196440999999998,10.551404999999999,12.514664999999999,12.843145,13.228519,13.647529,14.469392000000001,14.765709000000001,16.097063000000002,16.827607,17.15913,17.514091,18.084976,18.773485
8-2801185,,,,,,,,0,0.39188,0.863244,1.130928,1.775878,2.30955,2.6205580000000004,2.9397830000000003,3.278382,3.5727830000000003,3.9104650000000003,4.32008,4.4841109999999995,4.779852999999999,5.211325999999999,5.605687999999999,6.620598999999999,6.984696999999999,7.152080999999999,7.582970999999999,7.943407999999999,8.524487999999998,9.024909999999998,9.327438999999998,9.651748999999999,10.006713,11.969973,12.298453,12.683827,13.102837000000001,13.924700000000001,14.221017000000002,15.552371,16.282915,16.614438,16.969399,17.540284,18.228793
9-2801687,,,,,,,,,0,0.471364,0.739048,1.383998,1.9176700000000002,2.2286780000000004,2.5479030000000003,2.886502,3.1809030000000003,3.5185850000000003,3.9282000000000004,4.092231,4.387973,4.819445999999999,5.213807999999999,6.228719,6.592817,6.760201,7.191091,7.551528,8.132608000000001,8.633030000000002,8.935559000000001,9.259869000000002,9.614833000000003,11.578093000000003,11.906573000000003,12.291947000000004,12.710957000000004,13.532820000000005,13.829137000000005,15.160491000000004,15.891035000000004,16.222558000000003,16.577519000000002,17.148404000000003,17.836913000000003
10-2801184,,,,,,,,,,0,0.26768400000000003,0.9126340000000001,1.446306,1.757314,2.076539,2.415138,2.709539,3.047221,3.456836,3.620867,3.9166090000000002,4.348082,4.742444,5.7573550000000004,6.121453000000001,6.288837000000001,6.719727000000001,7.080164000000001,7.661244000000001,8.161666,8.464195,8.788505,9.143469000000001,11.106729000000001,11.435209000000002,11.820583000000003,12.239593000000003,13.061456000000003,13.357773000000003,14.689127000000003,15.419671000000003,15.751194000000003,16.106155000000005,16.677040000000005,17.365549000000005
11-2801665,,,,,,,,,,,0,0.64495,1.178622,1.48963,1.8088549999999999,2.1474539999999998,2.441855,2.779537,3.189152,3.353183,3.648925,4.080398,4.47476,5.4896709999999995,5.853769,6.021153,6.452043,6.81248,7.39356,7.893982,8.196511000000001,8.520821000000002,8.875785000000002,10.839045000000002,11.167525000000003,11.552899000000004,11.971909000000004,12.793772000000004,13.090089000000004,14.421443000000004,15.151987000000004,15.483510000000004,15.838471000000004,16.409356000000002,17.097865000000002
12-2801604,,,,,,,,,,,,0,0.533672,0.8446800000000001,1.1639050000000002,1.502504,1.7969050000000002,2.1345870000000002,2.5442020000000003,2.7082330000000003,3.0039750000000005,3.4354480000000005,3.8298100000000006,4.844721000000001,5.208819000000001,5.376203000000001,5.807093000000001,6.167530000000001,6.748610000000001,7.2490320000000015,7.551561000000001,7.875871000000001,8.230835,10.194095,10.522575000000002,10.907949000000002,11.326959000000002,12.148822000000003,12.445139000000003,13.776493000000002,14.507037000000002,14.838560000000003,15.193521000000002,15.764406000000003,16.452915000000004
13-2801520,,,,,,,,,,,,,0,0.311008,0.630233,0.968832,1.263233,1.600915,2.01053,2.174561,2.4703030000000004,2.9017760000000004,3.2961380000000005,4.311049000000001,4.675147000000001,4.842531000000001,5.273421000000001,5.633858000000001,6.214938000000001,6.715360000000001,7.017889000000001,7.342199000000001,7.697163000000001,9.660423,9.988903,10.374277000000001,10.793287000000001,11.615150000000002,11.911467000000002,13.242821000000003,13.973365000000003,14.304888000000004,14.659849000000003,15.230734000000004,15.919243000000003
14-2801485,,,,,,,,,,,,,,0,0.319225,0.657824,0.952225,1.289907,1.699522,1.863553,2.159295,2.590768,2.9851300000000003,4.000041,4.364139000000001,4.531523000000001,4.962413000000001,5.322850000000001,5.903930000000001,6.404352000000001,6.706881000000001,7.031191000000001,7.3861550000000005,9.349415,9.677895000000001,10.063269000000002,10.482279000000002,11.304142000000002,11.600459000000003,12.931813000000002,13.662357000000002,13.993880000000003,14.348841000000002,14.919726000000002,15.608235000000002
15-2801450,,,,,,,,,,,,,,,0,0.338599,0.633,0.970682,1.380297,1.5443280000000001,1.84007,2.271543,2.665905,3.680816,4.044914,4.2122980000000005,4.643188,5.003625,5.5847050000000005,6.085127000000001,6.387656000000001,6.711966,7.06693,9.03019,9.35867,9.744044,10.163054,10.984917000000001,11.281234000000001,12.612588000000002,13.343132000000002,13.674655000000003,14.029616000000003,14.600501000000003,15.289010000000003
16-2804871,,,,,,,,,,,,,,,,0,0.294401,0.6320830000000001,1.041698,1.205729,1.501471,1.932944,2.327306,3.342217,3.706315,3.8736990000000002,4.304589,4.665026,5.246106,5.7465280000000005,6.049057,6.373367,6.728331,8.691590999999999,9.020071,9.405445,9.824455,10.646318,10.942635000000001,12.273989,13.004533,13.336056000000001,13.691017,14.261902000000001,14.950411
17-2801387,,,,,,,,,,,,,,,,,0,0.33768200000000004,0.747297,0.9113279999999999,1.2070699999999999,1.6385429999999999,2.032905,3.047816,3.411914,3.579298,4.010188,4.370625,4.9517050000000005,5.452127000000001,5.754656000000001,6.078966,6.43393,8.39719,8.725670000000001,9.111044000000001,9.530054000000002,10.351917000000002,10.648234000000002,11.979588000000003,12.710132000000003,13.041655000000004,13.396616000000003,13.967501000000004,14.656010000000004
18-2801368,,,,,,,,,,,,,,,,,,0,0.40961499999999995,0.5736459999999999,0.8693879999999998,1.3008609999999998,1.695223,2.710134,3.074232,3.241616,3.672506,4.0329429999999995,4.6140229999999995,5.114445,5.416974,5.741283999999999,6.096247999999999,8.059508,8.387988,8.773362,9.192372,10.014235000000001,10.310552000000001,11.641906000000002,12.372450000000002,12.703973000000003,13.058934000000002,13.629819000000003,14.318328000000003
19-2801353,,,,,,,,,,,,,,,,,,,0,0.16403099999999998,0.459773,0.891246,1.2856079999999999,2.300519,2.664617,2.832001,3.2628909999999998,3.623328,4.204408,4.70483,5.007359,5.331669,5.686633,7.649893,7.9783729999999995,8.363747,8.782757,9.60462,9.900937,11.232291,11.962835,12.294358,12.649319,13.220204,13.908713
20-2801350,,,,,,,,,,,,,,,,,,,,0,0.295742,0.727215,1.1215769999999998,2.136488,2.5005859999999998,2.66797,3.0988599999999997,3.459297,4.040376999999999,4.540799,4.843328,5.167637999999999,5.522601999999999,7.485861999999999,7.814341999999999,8.199715999999999,8.618725999999999,9.440589,9.736906,11.068259999999999,11.798803999999999,12.130327,12.485287999999999,13.056173,13.744682
21-2801330,,,,,,,,,,,,,,,,,,,,,0,0.43147299999999994,0.8258349999999999,1.840746,2.204844,2.3722280000000002,2.803118,3.163555,3.744635,4.245057,4.547586,4.871896,5.226859999999999,7.190119999999999,7.518599999999999,7.903973999999999,8.322983999999998,9.144846999999999,9.441163999999999,10.772517999999998,11.503061999999998,11.834584999999999,12.189545999999998,12.760430999999999,13.448939999999999
22-2801287,,,,,,,,,,,,,,,,,,,,,,0,0.394362,1.4092730000000002,1.7733710000000003,1.9407550000000002,2.371645,2.732082,3.313162,3.813584,4.116113,4.440423,4.795387,6.758647,7.087127,7.472500999999999,7.8915109999999995,8.713374,9.009691,10.341045000000001,11.071589000000001,11.403112000000002,11.758073000000001,12.328958000000002,13.017467000000002
23-2801270,,,,,,,,,,,,,,,,,,,,,,,0,1.0149110000000001,1.3790090000000002,1.5463930000000001,1.9772830000000001,2.33772,2.9188,3.419222,3.721751,4.046061,4.401025,6.364285,6.692765,7.078138999999999,7.497148999999999,8.319011999999999,8.615329,9.946683,10.677227,11.008750000000001,11.363711,11.934596,12.623105
24-2801057,,,,,,,,,,,,,,,,,,,,,,,,0,0.364098,0.531482,0.962372,1.322809,1.903889,2.404311,2.7068399999999997,3.03115,3.3861139999999996,5.349373999999999,5.677853999999999,6.063227999999999,6.482237999999999,7.304100999999998,7.600417999999999,8.931771999999999,9.662315999999999,9.993839,10.348799999999999,10.919685,11.608194
25-2801035,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167384,0.598274,0.958711,1.5397910000000001,2.040213,2.342742,2.667052,3.022016,4.985276,5.313756,5.699129999999999,6.1181399999999995,6.940002999999999,7.236319999999999,8.567674,9.298218,9.629741000000001,9.984702,10.555587000000001,11.244096
26-2801027,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43088999999999994,0.7913269999999999,1.372407,1.8728289999999999,2.1753579999999997,2.499668,2.8546319999999996,4.817892,5.1463719999999995,5.531745999999999,5.950755999999999,6.772618999999999,7.068935999999999,8.400289999999998,9.130833999999998,9.462356999999999,9.817317999999998,10.388202999999999,11.076711999999999
27-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360437,0.941517,1.441939,1.7444680000000001,2.068778,2.423742,4.387002,4.715482,5.100855999999999,5.5198659999999995,6.341728999999999,6.638045999999999,7.969399999999999,8.699943999999999,9.031467,9.386427999999999,9.957313,10.645821999999999
28-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58108,1.081502,1.384031,1.7083409999999999,2.0633049999999997,4.026565,4.355045,4.740418999999999,5.159428999999999,5.981291999999999,6.277608999999999,7.608962999999999,8.339507,8.67103,9.025991,9.596876,10.285385
29-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500422,0.802951,1.1272609999999998,1.482225,3.4454849999999997,3.7739649999999996,4.159338999999999,4.578348999999999,5.400211999999999,5.696528999999999,7.027882999999999,7.758426999999999,8.08995,8.444911,9.015796,9.704305
30-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302529,0.6268389999999999,0.981803,2.9450629999999998,3.2735429999999996,3.6589169999999998,4.077927,4.899789999999999,5.196107,6.527461,7.258005,7.589528,7.944489,8.515374,9.203883
31-2800839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32431,0.6792739999999999,2.6425339999999995,2.9710139999999994,3.3563879999999995,3.7753979999999996,4.597261,4.893578,6.224932,6.955476,7.286999,7.64196,8.212845,8.901354
32-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354964,2.318224,2.6467039999999997,3.032078,3.451088,4.272951,4.569268,5.900622,6.631166,6.962689,7.31765,7.888535000000001,8.577044
33-2800992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9632599999999998,2.29174,2.677114,3.096124,3.917987,4.214304,5.545658,6.2762020000000005,6.607725,6.962686000000001,7.533571,8.22208
34-2800526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32848,0.713854,1.132864,1.954727,2.2510440000000003,3.5823980000000004,4.3129420000000005,4.644465,4.999426000000001,5.570311,6.25882
35-2800528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385374,0.804384,1.6262469999999998,1.9225639999999997,3.2539179999999996,3.9844619999999997,4.3159849999999995,4.670946,5.2418309999999995,5.930339999999999
36-2800532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41901000000000005,1.240873,1.5371899999999998,2.868544,3.599088,3.930611,4.285572,4.856457000000001,5.5449660000000005
37-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8218629999999999,1.11818,2.449534,3.180078,3.5116009999999998,3.8665619999999996,4.437447,5.1259559999999995
38-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296317,1.627671,2.358215,2.689738,3.044699,3.615584,4.304093
39-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3313540000000001,2.0618980000000002,2.393421,2.748382,3.319267,4.007776
40-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.730544,1.0620669999999999,1.417028,1.987913,2.676422
41-2800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331523,0.6864840000000001,1.2573690000000002,1.9458780000000002
42-2807222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354961,0.9258460000000002,1.6143550000000002
43-2800563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5708850000000001,1.2593940000000001
44-2806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.688509
45-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
