순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2807391,15-2803925,16-2807392,17-2804772,18-2803923,19-2806339,20-2804765,21-2803921,22-2806337,23-2806394,24-2803919,25-2804592,26-2804044,27-2804590,28-2804042,29-2804040,30-2804038,31-2804036,32-2804033,33-2800268,34-2800264,35-2807245,36-2800262,37-2807367,38-2800265,39-2800266,40-2807368,41-2804602,42-2803580,43-2800263,44-2807388,45-2804528,46-2804527
11-2804712,,,,,,,,,,,0,0.27315100000000003,0.546721,0.7734,1.021404,1.362925,1.6998229999999999,1.9153609999999999,2.2569999999999997,2.562785,2.803737,3.026078,3.605168,3.858113,4.229896,5.311784,5.599309,5.97563,6.300028,6.662482,6.883845,7.635581,8.220111,8.491404999999999,8.803721999999999,8.942970999999998,9.193652999999998,9.483477999999998,9.669049999999999,9.970196999999999,10.196634,10.345801999999999,10.565812999999999,10.990712999999998,11.125482999999997,11.382774999999997
12-2800276,,,,,,,,,,,,0,0.27357,0.5002489999999999,0.748253,1.089774,1.426672,1.64221,1.983849,2.289634,2.530586,2.752927,3.332017,3.584962,3.9567449999999997,5.038633,5.3261579999999995,5.702478999999999,6.026877,6.389330999999999,6.610694,7.36243,7.94696,8.218254,8.530571,8.66982,8.920501999999999,9.210327,9.395899,9.697046,9.923483000000001,10.072651,10.292662,10.717562,10.852331999999999,11.109623999999998
13-2800277,,,,,,,,,,,,,0,0.226679,0.47468299999999997,0.8162039999999999,1.1531019999999998,1.3686399999999999,1.7102789999999999,2.016064,2.257016,2.4793570000000003,3.058447,3.311392,3.6831750000000003,4.7650630000000005,5.052588,5.428909,5.753307,6.115761,6.337124,7.08886,7.67339,7.9446840000000005,8.257001,8.39625,8.646932,8.936757,9.122329,9.423476,9.649913000000002,9.799081000000001,10.019092,10.443992,10.578762,10.836053999999999
14-2807391,,,,,,,,,,,,,,0,0.248004,0.5895250000000001,0.926423,1.141961,1.4836,1.789385,2.030337,2.252678,2.831768,3.084713,3.4564959999999996,4.538384,4.825908999999999,5.202229999999999,5.526628,5.889081999999999,6.1104449999999995,6.862181,7.446711,7.718005,8.030322,8.169571,8.420252999999999,8.710078,8.89565,9.196797,9.423234,9.572402,9.792413,10.217312999999999,10.352082999999999,10.609374999999998
15-2803925,,,,,,,,,,,,,,,0,0.341521,0.678419,0.893957,1.235596,1.541381,1.782333,2.004674,2.583764,2.836709,3.2084919999999997,4.29038,4.5779049999999994,4.954225999999999,5.278624,5.641077999999999,5.862441,6.614177,7.198707,7.470001,7.782318,7.9215670000000005,8.172249,8.462074000000001,8.647646000000002,8.948793000000002,9.175230000000003,9.324398000000002,9.544409000000002,9.969309,10.104079,10.361371
16-2807392,,,,,,,,,,,,,,,,0,0.336898,0.5524359999999999,0.894075,1.19986,1.440812,1.6631529999999999,2.2422429999999998,2.4951879999999997,2.8669709999999995,3.9488589999999997,4.236383999999999,4.612704999999999,4.937103,5.299556999999999,5.520919999999999,6.272656,6.857186,7.12848,7.440797,7.580046,7.830728000000001,8.120553000000001,8.306125000000002,8.607272000000002,8.833709000000002,8.982877000000002,9.202888000000002,9.627788,9.762558,10.01985
17-2804772,,,,,,,,,,,,,,,,,0,0.215538,0.557177,0.862962,1.103914,1.326255,1.905345,2.15829,2.530073,3.611961,3.899486,4.275807,4.600205000000001,4.962659,5.184022000000001,5.935758000000001,6.520288000000001,6.791582000000001,7.103899000000001,7.2431480000000015,7.493830000000002,7.783655000000001,7.969227000000001,8.270374,8.496811000000001,8.645979,8.86599,9.29089,9.425659999999999,9.682951999999998
18-2803923,,,,,,,,,,,,,,,,,,0,0.34163899999999997,0.647424,0.888376,1.110717,1.689807,1.942752,2.3145350000000002,3.3964230000000004,3.6839480000000004,4.060269000000001,4.384667000000001,4.747121000000001,4.968484000000001,5.720220000000001,6.304750000000001,6.576044000000001,6.8883610000000015,7.027610000000002,7.278292000000002,7.568117000000003,7.753689000000002,8.054836000000002,8.281273000000002,8.430441000000002,8.650452000000001,9.075352,9.210122,9.467414
19-2806339,,,,,,,,,,,,,,,,,,,0,0.305785,0.546737,0.769078,1.348168,1.601113,1.972896,3.0547839999999997,3.3423089999999998,3.7186299999999997,4.043028,4.405481999999999,4.626844999999999,5.378581,5.963111,6.234405,6.546722,6.685971,6.936653000000001,7.226478,7.41205,7.713197,7.939634,8.088802,8.308812999999999,8.733712999999998,8.868482999999998,9.125774999999997
20-2804765,,,,,,,,,,,,,,,,,,,,0,0.240952,0.46329299999999995,1.042383,1.295328,1.667111,2.748999,3.036524,3.412845,3.737243,4.099697,4.32106,5.072796,5.657326,5.9286200000000004,6.240937000000001,6.380186000000001,6.630868000000001,6.920693000000002,7.106265000000001,7.407412000000002,7.633849000000001,7.783017000000002,8.003028000000002,8.427928000000001,8.562698000000001,8.81999
21-2803921,,,,,,,,,,,,,,,,,,,,,0,0.22234099999999998,0.801431,1.054376,1.426159,2.508047,2.795572,3.171893,3.496291,3.858745,4.080108,4.831844,5.416374,5.687668,5.999985000000001,6.139234000000001,6.389916000000001,6.679741000000002,6.865313000000001,7.166460000000002,7.392897000000001,7.542065000000002,7.762076000000002,8.186976000000001,8.321746000000001,8.579038
22-2806337,,,,,,,,,,,,,,,,,,,,,,0,0.57909,0.832035,1.203818,2.2857060000000002,2.5732310000000003,2.949552,3.27395,3.636404,3.8577670000000004,4.609503,5.194033,5.465327,5.7776440000000004,5.916893000000001,6.167575000000001,6.457400000000002,6.642972000000001,6.9441190000000015,7.170556000000001,7.319724000000002,7.539735000000002,7.964635000000002,8.099405000000003,8.356697000000002
23-2806394,,,,,,,,,,,,,,,,,,,,,,,0,0.252945,0.624728,1.706616,1.994141,2.370462,2.69486,3.057314,3.278677,4.030413,4.614943,4.886237,5.198554000000001,5.337803000000001,5.588485000000001,5.878310000000001,6.063882,6.365029000000001,6.5914660000000005,6.740634000000001,6.960645000000001,7.385545000000001,7.520315000000001,7.777607000000001
24-2803919,,,,,,,,,,,,,,,,,,,,,,,,0,0.371783,1.453671,1.741196,2.117517,2.441915,2.804369,3.025732,3.777468,4.361998,4.633292,4.945609,5.0848580000000005,5.335540000000001,5.625365,5.810937,6.112084,6.338521,6.4876890000000005,6.707700000000001,7.132600000000001,7.2673700000000006,7.524662
25-2804592,,,,,,,,,,,,,,,,,,,,,,,,,0,1.081888,1.369413,1.7457340000000001,2.070132,2.432586,2.6539490000000003,3.405685,3.990215,4.261509,4.573826,4.713075000000001,4.963757000000001,5.2535820000000015,5.439154000000001,5.740301000000001,5.966738000000001,6.115906000000002,6.335917000000002,6.760817000000002,6.895587000000002,7.152879000000001
26-2804044,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287525,0.6638459999999999,0.9882439999999999,1.350698,1.572061,2.323797,2.908327,3.179621,3.491938,3.631187,3.881869,4.1716940000000005,4.357266,4.658413,4.88485,5.0340180000000005,5.254029000000001,5.678929000000001,5.813699000000001,6.070991
27-2804590,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376321,0.7007190000000001,1.0631730000000001,1.2845360000000001,2.0362720000000003,2.6208020000000003,2.8920960000000004,3.2044130000000006,3.3436620000000006,3.5943440000000004,3.8841690000000004,4.0697410000000005,4.370888000000001,4.5973250000000005,4.746493000000001,4.966504000000001,5.391404000000001,5.526174000000001,5.783466000000001
28-2804042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324398,0.686852,0.908215,1.659951,2.244481,2.515775,2.8280920000000003,2.9673410000000002,3.218023,3.507848,3.69342,3.994567,4.221004,4.370172,4.590183000000001,5.015083000000001,5.149853,5.407145
29-2804040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362454,0.583817,1.335553,1.920083,2.191377,2.5036940000000003,2.6429430000000003,2.893625,3.18345,3.369022,3.670169,3.8966060000000002,4.045774000000001,4.265785000000001,4.690685000000001,4.825455000000001,5.082747
30-2804038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221363,0.9730989999999999,1.557629,1.8289229999999999,2.14124,2.2804889999999998,2.5311709999999996,2.8209959999999996,3.0065679999999997,3.3077149999999995,3.5341519999999997,3.6833199999999997,3.9033309999999997,4.328231,4.463000999999999,4.720292999999999
31-2804036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751736,1.336266,1.6075599999999999,1.9198769999999998,2.059126,2.309808,2.599633,2.785205,3.0863519999999998,3.3127889999999995,3.4619569999999995,3.6819679999999995,4.1068679999999995,4.241637999999999,4.498929999999999
32-2804033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58453,0.8558239999999999,1.1681409999999999,1.3073899999999998,1.558072,1.847897,2.0334689999999997,2.3346159999999996,2.5610529999999994,2.7102209999999993,2.9302319999999993,3.3551319999999993,3.4899019999999994,3.7471939999999995
33-2800268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271294,0.583611,0.7228600000000001,0.9735420000000001,1.2633670000000001,1.4489390000000002,1.7500860000000003,1.9765230000000003,2.125691,2.345702,2.7706020000000002,2.9053720000000003,3.1626640000000004
34-2800264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312317,0.451566,0.702248,0.992073,1.177645,1.478792,1.705229,1.854397,2.074408,2.499308,2.634078,2.89137
35-2807245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139249,0.389931,0.679756,0.8653280000000001,1.1664750000000002,1.3929120000000002,1.5420800000000001,1.762091,2.186991,2.321761,2.579053
36-2800262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250682,0.5405070000000001,0.7260790000000001,1.0272260000000002,1.2536630000000002,1.4028310000000002,1.6228420000000001,2.047742,2.182512,2.439804
37-2807367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289825,0.475397,0.776544,1.0029810000000001,1.152149,1.37216,1.79706,1.9318300000000002,2.1891220000000002
38-2800265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18557200000000001,0.486719,0.713156,0.862324,1.082335,1.507235,1.6420050000000002,1.8992970000000002
39-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301147,0.527584,0.676752,0.896763,1.321663,1.456433,1.7137250000000002
40-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226437,0.37560499999999997,0.5956159999999999,1.020516,1.155286,1.4125780000000001
41-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149168,0.36917900000000003,0.794079,0.928849,1.1861410000000001
42-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220011,0.644911,0.7796810000000001,1.0369730000000001
43-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4249,0.55967,0.816962
44-2807388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13477,0.392062
45-2804528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257292
46-2804527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
