순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2804147,14-2804149,15-2804151,16-2804162,17-2804164,18-2804166,19-2804656,20-2804168,21-2806206,22-2804171,23-2804173,24-2804745,25-2804177,26-2806147,27-2806148,28-2804178,29-2806374,30-2804180,31-2804182,32-2804184,33-2804744,34-2804746,35-2804640,36-2804188,37-2806152,38-2804190,39-2804192,40-2804642,41-2804796,42-2804323,43-2804320,44-2804319,45-2804317,46-2804314,47-2804739,48-2804312,49-2804310,50-2806209,51-2806211,52-2806210,53-2806208,54-2804309,55-2804747,56-2804305,57-2804302,58-2804301
22-2804171,,,,,,,,,,,,,,,,,,,,,,0,0.7926489999999999,1.1044429999999998,1.672265,2.248726,2.476708,2.835054,3.084159,3.293996,3.613552,4.06918,4.693565,5.019677000000001,5.584303,5.938281,6.225586,6.400469,6.904368,7.067972,7.459714,7.759464,7.995126,8.18688,8.444148,8.716531,8.905871,9.252794,9.61613,10.541908,10.945103,11.080919,11.287658,11.765052,12.2467,12.537073000000001,13.131524,13.891289
23-2804173,,,,,,,,,,,,,,,,,,,,,,,0,0.311794,0.8796160000000001,1.456077,1.684059,2.042405,2.29151,2.501347,2.820903,3.276531,3.900916,4.227028,4.791653999999999,5.145631999999999,5.432936999999999,5.607819999999999,6.111718999999999,6.275322999999999,6.667064999999999,6.9668149999999995,7.202476999999999,7.3942309999999996,7.651498999999999,7.923881999999999,8.113221999999999,8.460144999999999,8.823481,9.749258999999999,10.152453999999999,10.288269999999999,10.495009,10.972403,11.454051,11.744424,12.338875,13.09864
24-2804745,,,,,,,,,,,,,,,,,,,,,,,,0,0.567822,1.1442830000000002,1.372265,1.7306110000000001,1.9797160000000003,2.189553,2.509109,2.964737,3.589122,3.9152340000000003,4.47986,4.833838,5.121143,5.296026,5.799925,5.963529,6.355271,6.6550210000000005,6.890683,7.0824370000000005,7.339705,7.612088,7.801428,8.148351,8.511687,9.437465,9.84066,9.976476,10.183215,10.660609000000001,11.142257,11.432630000000001,12.027081,12.786846
25-2804177,,,,,,,,,,,,,,,,,,,,,,,,,0,0.576461,0.804443,1.162789,1.4118940000000002,1.6217310000000003,1.9412870000000002,2.3969150000000004,3.0213000000000005,3.3474120000000007,3.912038000000001,4.2660160000000005,4.553321,4.728204000000001,5.232103,5.395707000000001,5.7874490000000005,6.087199000000001,6.3228610000000005,6.514615000000001,6.771883000000001,7.044266,7.233606,7.580529,7.943865000000001,8.869643,9.272838,9.408654,9.615393000000001,10.092787000000001,10.574435000000001,10.864808000000002,11.459259000000001,12.219024000000001
26-2806147,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22798200000000002,0.586328,0.835433,1.04527,1.3648259999999999,1.8204539999999998,2.444839,2.770951,3.3355770000000002,3.6895550000000004,3.9768600000000003,4.151743000000001,4.655642,4.819246000000001,5.210988,5.510738000000001,5.7464,5.938154000000001,6.195422000000001,6.467805,6.657145,7.004068,7.3674040000000005,8.293182,8.696377,8.832193,9.038932,9.516326000000001,9.997974000000001,10.288347000000002,10.882798000000001,11.642563
27-2806148,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358346,0.607451,0.817288,1.136844,1.5924719999999999,2.216857,2.5429690000000003,3.1075950000000003,3.4615730000000005,3.7488780000000004,3.9237610000000003,4.42766,4.591264000000001,4.9830060000000005,5.282756000000001,5.5184180000000005,5.710172000000001,5.967440000000001,6.239823,6.429163,6.776086,7.139422000000001,8.0652,8.468395000000001,8.604211000000001,8.810950000000002,9.288344000000002,9.769992000000002,10.060365000000003,10.654816000000002,11.414581000000002
28-2804178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24910500000000002,0.458942,0.778498,1.234126,1.858511,2.184623,2.7492490000000003,3.1032270000000004,3.3905320000000003,3.5654150000000002,4.069314,4.232918000000001,4.62466,4.924410000000001,5.160072,5.351826000000001,5.609094000000001,5.881477,6.070817,6.41774,6.7810760000000005,7.706854000000001,8.110049,8.245865,8.452604000000001,8.929998000000001,9.411646000000001,9.702019000000002,10.296470000000001,11.056235000000001
29-2806374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.209837,0.529393,0.9850209999999999,1.609406,1.9355179999999998,2.5001439999999997,2.854122,3.1414269999999997,3.3163099999999996,3.8202089999999997,3.9838129999999996,4.375554999999999,4.675305,4.910966999999999,5.102721,5.359989,5.632371999999999,5.821711999999999,6.168634999999999,6.5319709999999995,7.457749,7.860944,7.99676,8.203499,8.680893000000001,9.162541000000001,9.452914000000002,10.047365000000001,10.80713
30-2804180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319556,0.775184,1.399569,1.725681,2.2903070000000003,2.6442850000000004,2.9315900000000004,3.1064730000000003,3.6103720000000004,3.773976,4.165718,4.465468,4.70113,4.8928840000000005,5.150152,5.422535,5.6118749999999995,5.958798,6.322134,7.247912,7.6511070000000005,7.786923000000001,7.9936620000000005,8.471056,8.952704,9.243077000000001,9.837528,10.597293
31-2804182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.455628,1.0800130000000001,1.406125,1.9707510000000001,2.324729,2.612034,2.786917,3.290816,3.45442,3.8461619999999996,4.145912,4.381574,4.573328,4.830596,5.1029789999999995,5.292318999999999,5.639241999999999,6.002578,6.928356,7.331551,7.467367,7.674106,8.1515,8.633148,8.923521000000001,9.517972,10.277737
32-2804184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6243850000000001,0.9504970000000001,1.5151230000000002,1.8691010000000001,2.156406,2.331289,2.835188,2.998792,3.3905339999999997,3.6902839999999997,3.9259459999999997,4.1177,4.374968,4.647351,4.836690999999999,5.1836139999999995,5.54695,6.472728,6.875923,7.011739,7.218478,7.6958720000000005,8.177520000000001,8.467893000000002,9.062344000000001,9.822109000000001
33-2804744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326112,0.890738,1.244716,1.5320209999999999,1.7069039999999998,2.210803,2.3744069999999997,2.7661489999999995,3.0658989999999995,3.3015609999999995,3.4933149999999995,3.7505829999999993,4.022965999999999,4.212305999999999,4.559228999999999,4.922565,5.848343,6.251538,6.387354,6.594093,7.071487,7.553135,7.843508,8.437959,9.197724
34-2804746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5646260000000001,0.9186040000000001,1.2059090000000001,1.380792,1.8846910000000001,2.048295,2.4400370000000002,2.739787,2.9754490000000002,3.167203,3.424471,3.696854,3.886194,4.233117,4.596453,5.5222310000000006,5.925426000000001,6.061242000000001,6.267981000000001,6.745375000000001,7.227023000000001,7.517396000000001,8.111847000000001,8.871612
35-2804640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353978,0.641283,0.8161660000000001,1.320065,1.4836690000000001,1.8754110000000002,2.175161,2.410823,2.602577,2.859845,3.132228,3.321568,3.668491,4.031827,4.957605,5.3608,5.496616,5.703355,6.1807490000000005,6.662397,6.95277,7.547221,8.306986
36-2804188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28730500000000003,0.46218800000000004,0.966087,1.129691,1.521433,1.821183,2.056845,2.248599,2.505867,2.77825,2.96759,3.314513,3.6778489999999997,4.6036269999999995,5.006822,5.142638,5.349377,5.826771,6.308419,6.5987919999999995,7.193243,7.953008
37-2806152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17488299999999998,0.678782,0.842386,1.2341280000000001,1.533878,1.7695400000000001,1.961294,2.218562,2.490945,2.680285,3.027208,3.390544,4.3163219999999995,4.719517,4.855333,5.062072,5.539466,6.021114,6.311487,6.905938,7.665703
38-2804190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503899,0.667503,1.059245,1.358995,1.594657,1.786411,2.043679,2.316062,2.505402,2.852325,3.215661,4.141439,4.544634,4.68045,4.887189,5.3645830000000005,5.846231,6.136604,6.7310550000000005,7.49082
39-2804192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163604,0.555346,0.8550960000000001,1.0907580000000001,1.282512,1.5397800000000001,1.8121630000000002,2.001503,2.348426,2.711762,3.63754,4.040735,4.176551,4.38329,4.860684,5.342332,5.632705,6.227156,6.986921
40-2804642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39174200000000003,0.691492,0.927154,1.118908,1.376176,1.648559,1.8378990000000002,2.184822,2.548158,3.473936,3.8771310000000003,4.0129470000000005,4.219686,4.697080000000001,5.178728,5.469101,6.0635520000000005,6.823317
41-2804796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29975,0.535412,0.727166,0.984434,1.256817,1.4461570000000001,1.7930800000000002,2.156416,3.0821940000000003,3.4853890000000005,3.6212050000000007,3.8279440000000005,4.305338000000001,4.786986000000001,5.077359,5.671810000000001,6.4315750000000005
42-2804323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23566199999999998,0.427416,0.6846840000000001,0.9570670000000001,1.1464070000000002,1.4933300000000003,1.8566660000000001,2.7824440000000004,3.185639,3.3214550000000003,3.528194,4.005588,4.487236,4.777609,5.37206,6.131825
43-2804320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.191754,0.44902200000000003,0.7214050000000001,0.9107450000000001,1.2576680000000002,1.6210040000000001,2.5467820000000003,2.9499770000000005,3.0857930000000007,3.2925320000000005,3.7699260000000003,4.251574000000001,4.541947,5.136398000000001,5.8961630000000005
44-2804319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257268,0.529651,0.7189909999999999,1.0659139999999998,1.4292499999999997,2.355028,2.758223,2.8940390000000003,3.100778,3.578172,4.05982,4.350193,4.944644,5.704409
45-2804317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272383,0.461723,0.808646,1.1719819999999999,2.09776,2.5009550000000003,2.6367710000000004,2.84351,3.320904,3.802552,4.092925,4.687376,5.447141
46-2804314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18934,0.5362629999999999,0.8995989999999999,1.825377,2.2285719999999998,2.364388,2.5711269999999997,3.0485209999999996,3.5301689999999994,3.8205419999999997,4.414993,5.174758
47-2804739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346923,0.710259,1.636037,2.039232,2.1750480000000003,2.381787,2.859181,3.340829,3.631202,4.225653,4.985418
48-2804312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363336,1.289114,1.692309,1.828125,2.034864,2.5122579999999997,2.9939059999999995,3.2842789999999997,3.87873,4.638495
49-2804310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9257780000000001,1.328973,1.464789,1.671528,2.1489219999999998,2.6305699999999996,2.9209429999999994,3.5153939999999997,4.2751589999999995
50-2806209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40319499999999997,0.539011,0.74575,1.223144,1.7047919999999999,1.9951649999999999,2.589616,3.3493809999999997
51-2806211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.13581600000000002,0.342555,0.819949,1.3015970000000001,1.59197,2.186421,2.946186
52-2806210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20673899999999998,0.684133,1.165781,1.456154,2.050605,2.81037
53-2806208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.477394,0.959042,1.249415,1.843866,2.603631
54-2804309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48164799999999997,0.772021,1.366472,2.1262369999999997
55-2804747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290373,0.884824,1.6445889999999999
56-2804305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5944510000000001,1.354216
57-2804302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7597649999999999
