순번_정류장ID,1-2800270,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804085,36-2806310,37-2804559,38-2804562,39-2804564,40-2804566,41-2806233,42-2804083,43-2804081,44-2804558,45-2806309,46-2804079,47-2804575,48-2804074
11-2804712,,,,,,,,,,,0,0.27357,0.961243,1.864818,2.025313,2.575473,3.277766,3.719068,4.554279,4.9930520000000005,5.890437,7.2050600000000005,7.6403870000000005,8.061045,8.571248,9.122448,9.360426,9.897755,10.164436,10.661027,11.034693,11.883282000000001,12.712297000000001,13.166424000000001,13.650149,14.011903,14.47191,14.895095999999999,15.334969,15.666457,16.032039,16.252308,16.705825,17.5289,17.73483,19.225803,20.11844,20.884151
12-2800276,,,,,,,,,,,,0,0.687673,1.591248,1.751743,2.3019030000000003,3.0041960000000003,3.445498,4.280709,4.719482,5.616867,6.93149,7.366817,7.787475000000001,8.297678000000001,8.848878000000001,9.086856000000001,9.624185,9.890866,10.387457000000001,10.761123000000001,11.609712000000002,12.438727000000002,12.892854000000002,13.376579000000001,13.738333,14.19834,14.621526,15.061399,15.392887,15.758469,15.978738,16.432255,17.25533,17.46126,18.952233,19.84487,20.610581
13-2800277,,,,,,,,,,,,,0,0.903575,1.06407,1.61423,2.316523,2.757825,3.593036,4.031809,4.929194,6.243817,6.679144,7.099802,7.610005,8.161205,8.399183,8.936512,9.203193,9.699784000000001,10.073450000000001,10.922039000000002,11.751054000000002,12.205181000000001,12.688906000000001,13.05066,13.510667,13.933853,14.373726,14.705214,15.070796,15.291065,15.744582,16.567657,16.773587,18.26456,19.157197,19.922908
14-2803597,,,,,,,,,,,,,,0,0.160495,0.710655,1.412948,1.8542500000000002,2.689461,3.128234,4.025619,5.340242,5.775569,6.196227,6.70643,7.25763,7.495608,8.032937,8.299618,8.796209000000001,9.169875000000001,10.018464000000002,10.847479000000002,11.301606000000001,11.785331000000001,12.147085,12.607092,13.030278,13.470151,13.801639,14.167221,14.38749,14.841007,15.664081999999999,15.870012,17.360985,18.253622,19.019333
15-2806642,,,,,,,,,,,,,,,0,0.55016,1.252453,1.6937550000000001,2.528966,2.967739,3.865124,5.179747,5.615074,6.035731999999999,6.545934999999999,7.097134999999999,7.335112999999999,7.872441999999999,8.139122999999998,8.635713999999998,9.009379999999998,9.857968999999999,10.686983999999999,11.141110999999999,11.624835999999998,11.986589999999998,12.446596999999997,12.869782999999996,13.309655999999997,13.641143999999997,14.006725999999997,14.226994999999997,14.680511999999997,15.503586999999996,15.709516999999996,17.200489999999995,18.093126999999996,18.858837999999995
16-2804030,,,,,,,,,,,,,,,,0,0.7022930000000001,1.1435950000000001,1.978806,2.417579,3.314964,4.629587,5.064914,5.4855719999999994,5.995774999999999,6.546974999999999,6.784952999999999,7.322281999999999,7.588962999999999,8.085553999999998,8.459219999999998,9.307808999999999,10.136823999999999,10.590950999999999,11.074675999999998,11.436429999999998,11.896436999999997,12.319622999999996,12.759495999999997,13.090983999999997,13.456565999999997,13.676834999999997,14.130351999999997,14.953426999999996,15.159356999999996,16.650329999999997,17.542966999999997,18.308677999999997
17-2800279,,,,,,,,,,,,,,,,,0,0.441302,1.276513,1.7152859999999999,2.6126709999999997,3.927294,4.362621,4.783279,5.293482,5.844682,6.08266,6.6199889999999995,6.88667,7.383260999999999,7.756926999999999,8.605516,9.434531,9.888658,10.372383,10.734136999999999,11.194143999999998,11.617329999999997,12.057202999999998,12.388690999999998,12.754272999999998,12.974541999999998,13.428058999999998,14.251133999999997,14.457063999999997,15.948036999999998,16.840673999999996,17.606384999999996
18-2804029,,,,,,,,,,,,,,,,,,0,0.835211,1.273984,2.171369,3.4859919999999995,3.9213189999999996,4.341977,4.85218,5.403379999999999,5.641357999999999,6.178686999999999,6.445367999999999,6.941958999999999,7.315624999999999,8.164214,8.993229,9.447356,9.931080999999999,10.292834999999998,10.752841999999998,11.176027999999997,11.615900999999997,11.947388999999998,12.312970999999997,12.533239999999997,12.986756999999997,13.809831999999997,14.015761999999997,15.506734999999997,16.399371999999996,17.165082999999996
19-2800282,,,,,,,,,,,,,,,,,,,0,0.43877299999999997,1.336158,2.650781,3.086108,3.506766,4.016969,4.568168999999999,4.806146999999999,5.343475999999999,5.610156999999999,6.106748,6.480414,7.329002999999999,8.158017999999998,8.612144999999998,9.095869999999998,9.457623999999997,9.917630999999997,10.340816999999996,10.780689999999996,11.112177999999997,11.477759999999996,11.698028999999996,12.151545999999996,12.974620999999996,13.180550999999996,14.671523999999996,15.564160999999997,16.329871999999998
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.897385,2.212008,2.647335,3.067993,3.578196,4.129396,4.367374,4.904703,5.171384,5.667975,6.041641,6.89023,7.719245,8.173372,8.657097,9.018851,9.478857999999999,9.902043999999998,10.341916999999999,10.673404999999999,11.038986999999999,11.259255999999999,11.712772999999999,12.535847999999998,12.741777999999998,14.232750999999999,15.125388,15.891098999999999
21-2800285,,,,,,,,,,,,,,,,,,,,,0,1.3146229999999999,1.74995,2.1706079999999996,2.6808109999999994,3.2320109999999995,3.4699889999999995,4.007318,4.273999,4.77059,5.144256,5.992845,6.82186,7.275987,7.7597119999999995,8.121466,8.581472999999999,9.004658999999998,9.444531999999999,9.776019999999999,10.141601999999999,10.361870999999999,10.815387999999999,11.638462999999998,11.844392999999998,13.335365999999999,14.228003,14.993713999999999
22-2803933,,,,,,,,,,,,,,,,,,,,,,0,0.435327,0.855985,1.366188,1.9173879999999999,2.155366,2.6926949999999996,2.959376,3.455967,3.829633,4.678222,5.507237,5.961364,6.445088999999999,6.806843,7.26685,7.690036,8.129909,8.461397,8.826979,9.047248,9.500765,10.323839999999999,10.52977,12.020743,12.91338,13.679091
23-2800287,,,,,,,,,,,,,,,,,,,,,,,0,0.420658,0.9308609999999999,1.4820609999999999,1.7200389999999999,2.2573679999999996,2.5240489999999998,3.0206399999999998,3.394306,4.242895,5.07191,5.526037,6.009761999999999,6.371516,6.831523,7.254709,7.6945820000000005,8.02607,8.391652,8.611921,9.065438,9.888513,10.094443,11.585416,12.478053000000001,13.243764
24-2800288,,,,,,,,,,,,,,,,,,,,,,,,0,0.510203,1.0614029999999999,1.299381,1.8367099999999998,2.103391,2.599982,2.973648,3.822237,4.6512519999999995,5.105378999999999,5.589103999999999,5.950857999999999,6.410864999999999,6.834051,7.273923999999999,7.605411999999999,7.970993999999999,8.191263,8.644779999999999,9.467854999999998,9.673784999999999,11.164757999999999,12.057395,12.823106
25-2804793,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5512,0.789178,1.3265069999999999,1.5931879999999998,2.089779,2.463445,3.312034,4.141049,4.5951759999999995,5.078900999999999,5.440655,5.900662,6.323848,6.763721,7.0952090000000005,7.460791,7.68106,8.134577,8.957652,9.163582,10.654555,11.547192,12.312903
26-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23797800000000002,0.775307,1.041988,1.538579,1.912245,2.760834,3.589849,4.043976,4.5277009999999995,4.889455,5.349462,5.772648,6.212521000000001,6.544009000000001,6.909591000000001,7.129860000000001,7.5833770000000005,8.406452,8.612382,10.103355,10.995992000000001,11.761703
27-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.537329,0.8040099999999999,1.300601,1.674267,2.522856,3.351871,3.805998,4.289723,4.651477000000001,5.111484000000001,5.534670000000001,5.974543000000001,6.306031000000001,6.671613000000001,6.891882000000001,7.3453990000000005,8.168474,8.374404,9.865377,10.758014000000001,11.523725
28-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266681,0.763272,1.136938,1.9855269999999998,2.814542,3.268669,3.7523940000000002,4.114148,4.574155,4.9973410000000005,5.437214000000001,5.768702000000001,6.134284000000001,6.354553000000001,6.808070000000001,7.631145000000001,7.837075000000001,9.328048,10.220685000000001,10.986396000000001
29-2804064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.496591,0.8702570000000001,1.718846,2.547861,3.0019880000000003,3.4857130000000005,3.8474670000000004,4.307474,4.73066,5.170533000000001,5.502021000000001,5.867603000000001,6.087872000000001,6.541389000000001,7.364464000000001,7.570394000000001,9.061367,9.954004000000001,10.719715
30-2804535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.373666,1.2222549999999999,2.0512699999999997,2.505397,2.989122,3.350876,3.810883,4.234069,4.673942,5.0054300000000005,5.371012,5.591281,6.044798,6.867873,7.073803000000001,8.564776,9.457413,10.223124
31-2804537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8485889999999999,1.6776039999999999,2.131731,2.615456,2.97721,3.437217,3.860403,4.300276,4.631764,4.997346,5.217615,5.671132,6.494207,6.700137000000001,8.19111,9.083747,9.849458
32-2804572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.829015,1.283142,1.766867,2.128621,2.588628,3.0118139999999998,3.4516869999999997,3.783175,4.148757,4.369026,4.822543,5.645618,5.851548,7.342521,8.235158,9.000869
33-2804066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45412700000000006,0.9378520000000001,1.2996060000000003,1.7596130000000003,2.182799,2.622672,2.95416,3.3197419999999997,3.540011,3.993528,4.816603,5.022533,6.513506,7.406143,8.171854
34-2804611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.483725,0.8454790000000001,1.3054860000000001,1.728672,2.168545,2.500033,2.865615,3.085884,3.5394010000000002,4.362476,4.568406,6.059379,6.952016,7.717727
35-2804085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361754,0.821761,1.2449469999999998,1.6848199999999998,2.0163079999999995,2.3818899999999994,2.6021589999999994,3.0556759999999996,3.8787509999999994,4.084681,5.575654,6.468291000000001,7.234002
36-2806310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46000699999999994,0.8831929999999999,1.3230659999999999,1.6545539999999999,2.020136,2.240405,2.693922,3.516997,3.722927,5.2139,6.106536999999999,6.872247999999999
37-2804559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42318599999999995,0.8630589999999999,1.194547,1.560129,1.7803980000000001,2.233915,3.05699,3.26292,4.753893,5.64653,6.412241
38-2804562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43987299999999996,0.771361,1.136943,1.357212,1.810729,2.633804,2.839734,4.330707,5.223344000000001,5.9890550000000005
39-2804564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331488,0.6970700000000001,0.9173390000000001,1.370856,2.193931,2.399861,3.890834,4.7834710000000005,5.549182
40-2804566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365582,0.585851,1.039368,1.862443,2.0683730000000002,3.559346,4.451983,5.217694
41-2806233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220269,0.673786,1.496861,1.702791,3.193764,4.086401,4.852112
42-2804083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453517,1.276592,1.482522,2.9734949999999998,3.866132,4.631843
43-2804081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.823075,1.029005,2.519978,3.412615,4.178326
44-2804558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20593000000000003,1.6969029999999998,2.58954,3.355251
45-2806309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4909729999999999,2.38361,3.149321
46-2804079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8926370000000001,1.6583480000000002
47-2804575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7657109999999999
48-2804074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
