순번_정류장ID,37-2802694,38-2802692,39-2802713,40-2802744,41-2802767,42-2802785,43-2802812,44-2802844,45-2802867,46-2802393,47-2802395,48-2802397,49-2802399,50-2802401,51-2802403,52-2802404,53-2802223,54-2802225,55-2802247,56-2802368,57-2802456,58-2802482,59-2802509,60-2802516,61-2802530,62-2802542,63-2802367,64-2802541,65-2802547,66-2802552,67-2802566,68-2802366,69-2802579,70-2802577,71-2802581,72-2802565,73-2802290,74-2802292,75-2802287,76-2802283,77-2802272,78-2802273,79-2802274,80-2802275,81-2802296,82-2801865
47-2802395,,,,,,,,,,,0,0.286835,0.485929,1.217587,1.39545,1.6120230000000002,2.0453740000000002,2.2468850000000002,2.8185260000000003,3.2298880000000003,3.4406420000000004,3.8549460000000004,4.093913000000001,4.349192,4.752211000000001,5.100136000000001,5.4033310000000006,5.851454,6.028726000000001,6.2043420000000005,6.526453,6.835708,7.01536,7.348289,7.515319,8.314478,9.003438,9.216918999999999,9.558613999999999,9.788618999999999,10.523993999999998,10.880714999999999,11.197963999999999,11.406631999999998,12.518818999999999,13.005030999999999
48-2802397,,,,,,,,,,,,0,0.199094,0.930752,1.1086150000000001,1.3251880000000003,1.7585390000000003,1.9600500000000003,2.5316910000000004,2.9430530000000004,3.1538070000000005,3.5681110000000005,3.8070780000000006,4.062357,4.465376000000001,4.813301000000001,5.116496000000001,5.564619,5.741891000000001,5.9175070000000005,6.239618,6.548873,6.728525,7.061454,7.228484,8.027643,8.716603,8.930083999999999,9.271778999999999,9.501783999999999,10.237158999999998,10.593879999999999,10.911128999999999,11.119796999999998,12.231983999999999,12.718195999999999
49-2802399,,,,,,,,,,,,,0,0.731658,0.909521,1.1260940000000002,1.5594450000000002,1.7609560000000002,2.3325970000000003,2.7439590000000003,2.9547130000000004,3.3690170000000004,3.6079840000000005,3.8632630000000003,4.266282,4.614207,4.917402,5.365525,5.542797,5.718413,6.040524,6.349779,6.529431,6.86236,7.029389999999999,7.828549,8.517509,8.73099,9.072685,9.30269,10.038065,10.394786,10.712035,10.920703,12.03289,12.519102
50-2802401,,,,,,,,,,,,,,0,0.17786300000000002,0.394436,0.827787,1.029298,1.600939,2.012301,2.223055,2.637359,2.876326,3.131605,3.534624,3.882549,4.185744,4.6338669999999995,4.811139,4.986755,5.308866,5.618121,5.797773,6.130702,6.297732,7.096891,7.785851,7.999332,8.341027,8.571032,9.306407,9.663128,9.980377,10.189045,11.301232,11.787444
51-2802403,,,,,,,,,,,,,,,0,0.21657300000000002,0.6499240000000001,0.851435,1.423076,1.834438,2.045192,2.459496,2.6984630000000003,2.953742,3.356761,3.704686,4.007881,4.456004,4.633276,4.808892,5.131003,5.440258,5.61991,5.952839,6.119869,6.919028,7.607988,7.821469,8.163164,8.393169,9.128544,9.485265,9.802514,10.011182,11.123369,11.609581
52-2802404,,,,,,,,,,,,,,,,0,0.43335100000000004,0.634862,1.206503,1.617865,1.8286190000000002,2.2429230000000002,2.4818900000000004,2.737169,3.140188,3.4881130000000002,3.7913080000000003,4.239431000000001,4.416703000000001,4.592319000000001,4.914430000000001,5.2236850000000015,5.403337000000001,5.736266000000001,5.903296000000001,6.702455000000001,7.391415000000001,7.604896000000001,7.946591000000001,8.176596,8.911971,9.268692,9.585941,9.794609,10.906796,11.393008
53-2802223,,,,,,,,,,,,,,,,,0,0.201511,0.773152,1.184514,1.3952680000000002,1.8095720000000002,2.0485390000000003,2.303818,2.706837,3.054762,3.3579570000000003,3.80608,3.983352,4.158968,4.481078999999999,4.790334,4.969986,5.302915,5.469944999999999,6.269104,6.958063999999999,7.171544999999999,7.513239999999999,7.743244999999999,8.47862,8.835341,9.15259,9.361258,10.473445,10.959657
54-2802225,,,,,,,,,,,,,,,,,,0,0.571641,0.983003,1.193757,1.608061,1.847028,2.1023069999999997,2.5053259999999997,2.8532509999999998,3.156446,3.6045689999999997,3.7818409999999996,3.957457,4.279567999999999,4.588823,4.768475,5.101404,5.268433999999999,6.067593,6.756552999999999,6.970033999999999,7.311728999999999,7.541733999999999,8.277109,8.63383,8.951079,9.159747,10.271934,10.758146
55-2802247,,,,,,,,,,,,,,,,,,,0,0.411362,0.622116,1.0364200000000001,1.275387,1.530666,1.933685,2.28161,2.5848050000000002,3.032928,3.2102,3.385816,3.707927,4.017182,4.196834,4.529763,4.6967929999999996,5.495952,6.184912,6.3983929999999996,6.740087999999999,6.970092999999999,7.705468,8.062189,8.379438,8.588106,9.700293,10.186505
56-2802368,,,,,,,,,,,,,,,,,,,,0,0.210754,0.625058,0.864025,1.119304,1.522323,1.8702480000000001,2.1734430000000002,2.621566,2.798838,2.9744539999999997,3.2965649999999997,3.6058199999999996,3.7854719999999995,4.1184009999999995,4.285430999999999,5.0845899999999995,5.773549999999999,5.987030999999999,6.328725999999999,6.558730999999999,7.294105999999999,7.650827,7.968076,8.176744,9.288931,9.775143
57-2802456,,,,,,,,,,,,,,,,,,,,,0,0.414304,0.653271,0.90855,1.311569,1.659494,1.9626890000000001,2.410812,2.588084,2.7637,3.085811,3.395066,3.574718,3.907647,4.074676999999999,4.873836,5.562796,5.776276999999999,6.117971999999999,6.347976999999999,7.083352,7.440073,7.757322,7.965990000000001,9.078177,9.564389
58-2802482,,,,,,,,,,,,,,,,,,,,,,0,0.238967,0.49424599999999996,0.897265,1.24519,1.5483850000000001,1.996508,2.17378,2.3493959999999996,2.6715069999999996,2.9807619999999995,3.1604139999999994,3.4933429999999994,3.6603729999999994,4.459531999999999,5.148491999999999,5.361972999999999,5.703667999999999,5.933672999999999,6.669047999999999,7.0257689999999995,7.343018,7.551686,8.663873,9.150085
59-2802509,,,,,,,,,,,,,,,,,,,,,,,0,0.255279,0.658298,1.006223,1.309418,1.7575409999999998,1.934813,2.110429,2.43254,2.7417949999999998,2.9214469999999997,3.2543759999999997,3.4214059999999997,4.220565,4.9095249999999995,5.123005999999999,5.464700999999999,5.694705999999999,6.4300809999999995,6.786802,7.104051,7.312719,8.424906,8.911118
60-2802516,,,,,,,,,,,,,,,,,,,,,,,,0,0.403019,0.7509440000000001,1.0541390000000002,1.502262,1.679534,1.85515,2.177261,2.486516,2.666168,2.999097,3.166127,3.965286,4.654246,4.8677269999999995,5.209421999999999,5.439426999999999,6.174802,6.531523,6.848772,7.057440000000001,8.169627,8.655839
61-2802530,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347925,0.6511199999999999,1.099243,1.276515,1.452131,1.774242,2.083497,2.263149,2.596078,2.763108,3.562267,4.251227,4.464708,4.8064029999999995,5.036408,5.771783,6.128504,6.445753000000001,6.654421000000001,7.7666080000000015,8.252820000000002
62-2802542,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303195,0.7513179999999999,0.9285899999999999,1.104206,1.426317,1.7355720000000001,1.915224,2.248153,2.415183,3.214342,3.903302,4.116783,4.4584779999999995,4.688483,5.423858,5.780579,6.097828000000001,6.306496000000001,7.4186830000000015,7.904895000000002
63-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44812299999999994,0.6253949999999999,0.8010109999999999,1.123122,1.432377,1.612029,1.944958,2.1119879999999998,2.9111469999999997,3.6001069999999995,3.8135879999999993,4.155282999999999,4.385287999999999,5.1206629999999995,5.477384,5.794633,6.003301,7.115488000000001,7.601700000000001
64-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177272,0.352888,0.674999,0.984254,1.1639059999999999,1.496835,1.663865,2.463024,3.1519839999999997,3.3654649999999995,3.7071599999999996,3.9371649999999994,4.67254,5.029261,5.34651,5.555178000000001,6.667365,7.153577
65-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175616,0.49772700000000003,0.8069820000000001,0.9866340000000001,1.319563,1.486593,2.285752,2.9747120000000002,3.188193,3.529888,3.759893,4.495268,4.8519890000000006,5.169238000000001,5.377906000000001,6.490093000000002,6.976305000000002
66-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32211100000000004,0.6313660000000001,0.8110180000000001,1.143947,1.310977,2.1101360000000002,2.7990960000000005,3.0125770000000003,3.3542720000000004,3.584277,4.3196520000000005,4.676373000000001,4.993622000000001,5.202290000000001,6.314477000000002,6.800689000000002
67-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309255,0.488907,0.821836,0.988866,1.7880250000000002,2.476985,2.690466,3.032161,3.2621659999999997,3.9975409999999996,4.354261999999999,4.671511,4.880179,5.9923660000000005,6.478578000000001
68-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.179652,0.512581,0.679611,1.47877,2.1677299999999997,2.3812109999999995,2.7229059999999996,2.9529109999999994,3.6882859999999993,4.045006999999999,4.3622559999999995,4.570924,5.683111,6.169323
69-2802579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.332929,0.49995899999999993,1.299118,1.988078,2.201559,2.543254,2.7732590000000004,3.5086340000000003,3.865355,4.182604,4.391272000000001,5.503459000000001,5.989671000000001
70-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16702999999999998,0.9661890000000001,1.6551490000000002,1.8686300000000002,2.210325,2.4403300000000003,3.1757050000000002,3.532426,3.849675,4.058343,5.170529999999999,5.6567419999999995
71-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7991590000000001,1.4881190000000002,1.7016000000000002,2.043295,2.2733,3.0086749999999998,3.3653959999999996,3.6826449999999995,3.8913129999999994,5.003499999999999,5.489711999999999
72-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.68896,0.902441,1.2441360000000001,1.4741410000000001,2.2095160000000003,2.566237,2.883486,3.092154,4.204340999999999,4.6905529999999995
73-2802290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213481,0.555176,0.785181,1.520556,1.877277,2.194526,2.403194,3.515381,4.001593
74-2802292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34169499999999997,0.5717,1.307075,1.663796,1.981045,2.189713,3.3019,3.788112
75-2802287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23000500000000001,0.96538,1.322101,1.6393499999999999,1.848018,2.960205,3.4464170000000003
76-2802283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.735375,1.092096,1.409345,1.6180130000000001,2.7302,3.216412
77-2802272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356721,0.67397,0.8826379999999999,1.994825,2.481037
78-2802273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317249,0.525917,1.638104,2.124316
79-2802274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.208668,1.3208550000000001,1.807067
80-2802275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.112187,1.5983990000000001
81-2802296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486212
82-2801865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
