순번_정류장ID,1-2800106,2-2800104,3-2800102,4-2800100,5-2800099,6-2802246,7-2802243,8-2802239,9-2802232,10-2802240,11-2801840,12-2801838,13-2801836,14-2801820,15-2801828,16-2801904,17-2804910,18-2801833,19-2802219,20-2802216,21-2802209,22-2802207,23-2802211,24-2802214,25-2802206,26-2802197,27-2802190,28-2806588,29-2802180,30-2806775,31-2806621,32-2806503,33-2806507,34-2802175,35-2801848,36-2802181,37-2802178,38-2802797,39-2802812,40-2802844,41-2802867,42-2805711,43-2802906,44-2802953,45-2802616,46-2802968,47-2802992,48-2802986,49-2802982,50-2802977,51-2802973,52-2802954,53-2802913,54-2802880,55-2802890,56-2802893,57-2802896,58-2805500,59-2802934,60-2802984,61-2803578,62-2802646,63-2803032,64-2803031,65-2803025,66-2803023,67-2803016,68-2802995,69-2802957,70-2802946,71-2802943,72-2806403
1-2800106,0,0.20547800000000002,0.541796,0.915408,2.266785,2.742194,2.865921,3.079161,3.422052,3.6954089999999997,3.9306729999999996,4.2647509999999995,4.657997999999999,4.854619999999999,5.1084939999999985,5.467986999999998,6.050611999999998,6.388461999999999,6.536756999999999,6.755209999999999,7.080766999999999,7.695065999999999,8.139531999999999,8.807645999999998,9.143453999999998,9.397237999999998,9.799105999999998,10.063030999999999,10.350757999999999,10.782889999999998,11.109032999999998,11.504523999999998,11.850673999999998,12.115950999999997,12.446417999999998,12.856061999999998,13.082208999999997,13.494874999999997,13.738166999999997,13.963396999999997,14.509292999999998,14.739366999999998,15.412721999999999,15.603062,15.845899,16.196664,16.482094,16.937812,17.140351000000003,17.431998000000004,17.661476000000004,17.971131000000003,18.448238000000003,18.692221000000004,19.013725000000004,19.363431000000006,19.881013000000006,20.269650000000006,20.539512000000006,20.934264000000006,21.330093000000005,21.624738000000004,21.889678000000004,22.064362000000003,22.158146000000002,22.383252000000002,22.612722,22.882925,22.989804,23.18674,24.193797,24.621794
2-2800104,,0,0.336318,0.70993,2.0613070000000002,2.536716,2.6604430000000003,2.873683,3.216574,3.489931,3.725195,4.059273,4.45252,4.649141999999999,4.903015999999999,5.262508999999999,5.845133999999999,6.182983999999999,6.331278999999999,6.549732,6.8752889999999995,7.4895879999999995,7.934054,8.602167999999999,8.937975999999999,9.191759999999999,9.593627999999999,9.857553,10.14528,10.577411999999999,10.903554999999999,11.299045999999999,11.645195999999999,11.910472999999998,12.240939999999998,12.650583999999998,12.876730999999998,13.289396999999997,13.532688999999998,13.757918999999998,14.303814999999998,14.533888999999999,15.207244,15.397584,15.640421,15.991185999999999,16.276616,16.732334,16.934873000000003,17.226520000000004,17.455998000000005,17.765653000000004,18.242760000000004,18.486743000000004,18.808247000000005,19.157953000000006,19.675535000000007,20.064172000000006,20.334034000000006,20.728786000000007,21.124615000000006,21.419260000000005,21.684200000000004,21.858884000000003,21.952668000000003,22.177774000000003,22.407244000000002,22.677447,22.784326,22.981262,23.988319,24.416316000000002
3-2800102,,,0,0.373612,1.724989,2.2003980000000003,2.3241250000000004,2.5373650000000003,2.880256,3.153613,3.388877,3.722955,4.1162019999999995,4.312823999999999,4.566697999999999,4.926190999999998,5.508815999999999,5.846665999999999,5.994960999999999,6.213413999999999,6.538970999999999,7.153269999999999,7.597735999999999,8.265849999999999,8.601657999999999,8.855441999999998,9.257309999999999,9.521234999999999,9.808962,10.241093999999999,10.567236999999999,10.962727999999998,11.308877999999998,11.574154999999998,11.904621999999998,12.314265999999998,12.540412999999997,12.953078999999997,13.196370999999997,13.421600999999997,13.967496999999998,14.197570999999998,14.870925999999999,15.061266,15.304103,15.654868,15.940298,16.396016,16.598555,16.890202000000002,17.119680000000002,17.429335000000002,17.906442000000002,18.150425000000002,18.471929000000003,18.821635000000004,19.339217000000005,19.727854000000004,19.997716000000004,20.392468000000004,20.788297000000004,21.082942000000003,21.347882000000002,21.522566,21.61635,21.841456,22.070926,22.341129,22.448007999999998,22.644944,23.652001,24.079998
4-2800100,,,,0,1.351377,1.826786,1.950513,2.163753,2.5066439999999997,2.7800009999999995,3.0152649999999994,3.3493429999999993,3.7425899999999994,3.9392119999999995,4.193085999999999,4.552578999999999,5.135203999999999,5.473053999999999,5.6213489999999995,5.839802,6.165359,6.7796579999999995,7.224124,7.892238,8.228045999999999,8.481829999999999,8.883697999999999,9.147623,9.43535,9.867481999999999,10.193624999999999,10.589115999999999,10.935265999999999,11.200542999999998,11.531009999999998,11.940653999999999,12.166800999999998,12.579466999999998,12.822758999999998,13.047988999999998,13.593884999999998,13.823958999999999,14.497314,14.687654,14.930491,15.281255999999999,15.566685999999999,16.022403999999998,16.224943,16.51659,16.746068,17.055723,17.53283,17.776813,18.098317,18.448023000000003,18.965605000000004,19.354242000000003,19.624104000000003,20.018856000000003,20.414685000000002,20.70933,20.97427,21.148954,21.242738,21.467844,21.697314,21.967516999999997,22.074395999999997,22.271331999999997,23.278388999999997,23.706386
5-2800099,,,,,0,0.475409,0.599136,0.812376,1.155267,1.4286240000000001,1.663888,1.9979660000000001,2.391213,2.587835,2.8417090000000003,3.2012020000000003,3.7838270000000005,4.121677,4.269972,4.488425,4.813982,5.428281,5.872747,6.5408610000000005,6.876669000000001,7.130453000000001,7.532321000000001,7.796246000000002,8.083973000000002,8.516105000000001,8.842248000000001,9.237739000000001,9.583889000000001,9.849166,10.179633,10.589277000000001,10.815424,11.22809,11.471382,11.696612,12.242508,12.472582000000001,13.145937000000002,13.336277000000003,13.579114000000002,13.929879000000003,14.215309000000003,14.671027000000002,14.873566000000002,15.165213000000001,15.394691000000002,15.704346000000001,16.181453,16.425436,16.746940000000002,17.096646000000003,17.614228000000004,18.002865000000003,18.272727000000003,18.667479000000004,19.063308000000003,19.357953000000002,19.622893,19.797577,19.891361,20.116467,20.345937,20.616139999999998,20.723018999999997,20.919954999999998,21.927011999999998,22.355009
6-2802246,,,,,,0,0.123727,0.336967,0.6798580000000001,0.9532150000000001,1.188479,1.5225570000000002,1.915804,2.112426,2.3663000000000003,2.7257930000000004,3.3084180000000005,3.6462680000000005,3.7945630000000006,4.013016,4.338573,4.952872,5.397338,6.0654520000000005,6.401260000000001,6.655044,7.0569120000000005,7.320837000000001,7.608564000000001,8.040696,8.366839,8.76233,9.10848,9.373757,9.704224,10.113868,10.340015,10.752680999999999,10.995973,11.221203,11.767099,11.997173,12.670528000000001,12.860868000000002,13.103705000000001,13.45447,13.7399,14.195618,14.398157,14.689803999999999,14.919281999999999,15.228936999999998,15.706043999999999,15.950026999999999,16.271531,16.621237,17.138819,17.527456,17.797318,18.19207,18.587899,18.882544,19.147484,19.322167999999998,19.415951999999997,19.641057999999997,19.870527999999997,20.140730999999995,20.247609999999995,20.444545999999995,21.451602999999995,21.879599999999996
7-2802243,,,,,,,0,0.21324,0.556131,0.829488,1.064752,1.39883,1.792077,1.988699,2.242573,2.602066,3.184691,3.522541,3.670836,3.8892889999999998,4.214846,4.829145,5.273611,5.941725,6.277533,6.531317,6.933185,7.19711,7.484837000000001,7.916969000000001,8.243112,8.638603,8.984753,9.250029999999999,9.580497,9.990141,10.216287999999999,10.628953999999998,10.872245999999999,11.097475999999999,11.643372,11.873446,12.546801,12.737141000000001,12.979978000000001,13.330743000000002,13.616173000000002,14.071891,14.27443,14.566077,14.795555,15.10521,15.582317,15.8263,16.147804,16.497510000000002,17.015092000000003,17.403729000000002,17.673591000000002,18.068343000000002,18.464172,18.758817,19.023757,19.198441,19.292225,19.517331,19.746800999999998,20.017003999999996,20.123882999999996,20.320818999999997,21.327875999999996,21.755872999999998
8-2802239,,,,,,,,0,0.342891,0.616248,0.851512,1.1855900000000001,1.578837,1.7754590000000001,2.0293330000000003,2.3888260000000003,2.971451,3.309301,3.457596,3.676049,4.001606,4.615905,5.060371,5.728485,6.064293,6.318077000000001,6.719945000000001,6.983870000000001,7.271597000000002,7.703729000000002,8.029872000000001,8.425363,8.771513,9.03679,9.367257,9.776901,10.003048,10.415714,10.659006,10.884236,11.430132,11.660206,12.333561000000001,12.523901000000002,12.766738000000002,13.117503000000003,13.402933000000003,13.858651000000002,14.061190000000002,14.352837000000001,14.582315000000001,14.89197,15.369077,15.61306,15.934564000000002,16.284270000000003,16.801852000000004,17.190489000000003,17.460351000000003,17.855103000000003,18.250932000000002,18.545577,18.810517,18.985201,19.078985,19.304091,19.533561,19.803763999999997,19.910642999999997,20.107578999999998,21.114635999999997,21.542633
9-2802232,,,,,,,,,0,0.273357,0.508621,0.8426990000000001,1.235946,1.432568,1.686442,2.045935,2.6285600000000002,2.96641,3.1147050000000003,3.333158,3.658715,4.273014,4.71748,5.385594,5.721402,5.975186000000001,6.377054000000001,6.6409790000000015,6.928706000000002,7.360838000000002,7.686981000000002,8.082472000000003,8.428622000000003,8.693899000000002,9.024366000000002,9.434010000000002,9.660157000000002,10.072823000000001,10.316115000000002,10.541345000000002,11.087241000000002,11.317315000000002,11.990670000000003,12.181010000000004,12.423847000000004,12.774612000000005,13.060042000000005,13.515760000000004,13.718299000000004,14.009946000000003,14.239424000000003,14.549079000000003,15.026186000000003,15.270169000000003,15.591673000000004,15.941379000000003,16.458961000000002,16.847598,17.11746,17.512212,17.908041,18.202686,18.467626,18.64231,18.736093999999998,18.961199999999998,19.190669999999997,19.460872999999996,19.567751999999995,19.764687999999996,20.771744999999996,21.199741999999997
10-2802240,,,,,,,,,,0,0.235264,0.569342,0.9625889999999999,1.159211,1.413085,1.772578,2.355203,2.693053,2.841348,3.059801,3.385358,3.999657,4.444123,5.112237,5.4480450000000005,5.701829,6.103697,6.367622000000001,6.655349000000001,7.087481000000001,7.413624000000001,7.809115000000001,8.155265000000002,8.420542000000001,8.751009000000002,9.160653000000002,9.386800000000001,9.799466,10.042758000000001,10.267988,10.813884000000002,11.043958000000002,11.717313000000003,11.907653000000003,12.150490000000003,12.501255000000004,12.786685000000004,13.242403000000003,13.444942000000003,13.736589000000002,13.966067000000002,14.275722000000002,14.752829000000002,14.996812000000002,15.318316000000003,15.668022000000002,16.185604,16.574241,16.844103,17.238855,17.634684,17.929329,18.194269,18.368952999999998,18.462736999999997,18.687842999999997,18.917312999999996,19.187515999999995,19.294394999999994,19.491330999999995,20.498387999999995,20.926384999999996
