순번_정류장ID,1-2807634,2-2806815,3-2805755,4-2805756,5-2807636,6-2800317,7-2804990,8-2807301,9-2803514,10-2803080,11-2803077,12-2803101,13-2805595,14-2803123,15-2803131,16-2803137,17-2805441,18-2802629,19-2802719,20-2802709,21-2802718,22-2802712,23-2802625,24-2802694,25-2802673,26-2802039,27-2801999,28-2801977,29-2802024,30-2802051,31-2802098,32-2802129,33-2802158,34-2802168,35-2802175,36-2801848,37-2802825,38-2802870,39-2802906,40-2802937,41-2802951,42-2802958,43-2802439,44-2802476,45-2806240,46-2804421,47-2805309,48-2805206,49-2805004,50-2806095,51-2804866,52-2805586,53-2805058,54-2805396,55-2804872,56-2803519,57-2802348,58-2802345,59-2802359,60-2803795,61-2804906,62-2805203,63-2803769,64-2806756,65-2807088,66-2806766,67-2806758,68-2806755
11-2803077,,,,,,,,,,,0,0.25611300000000004,0.45380200000000004,0.759051,0.9889370000000001,1.2203380000000001,1.6304150000000002,1.8914940000000002,2.189432,3.319878,3.540772,4.146364,4.457118,5.311909,5.642546,6.174061,6.915314,7.3561570000000005,7.548635000000001,8.007967,8.380004000000001,8.894917000000001,9.219854000000002,9.572575000000002,9.837852000000002,10.189656000000001,10.499553,11.155269,11.733168000000001,12.082032000000002,12.363101000000002,14.144008000000003,14.537659000000003,16.733412,17.838736,18.294254000000002,18.677538000000002,18.840886,19.096338000000003,19.485604000000002,19.720893000000004,19.932185000000004,20.157030000000002,20.671298000000004,21.123011000000005,21.365827000000007,22.028461000000007,22.675255000000007,23.034671000000007,23.324356000000005,24.068889000000006,24.694011000000007,25.246989000000006,25.946503000000007,26.278621000000008,26.670779000000007,27.618890000000007,28.891675000000006
12-2803101,,,,,,,,,,,,0,0.197689,0.502938,0.732824,0.9642250000000001,1.3743020000000001,1.6353810000000002,1.9333190000000002,3.063765,3.284659,3.890251,4.201005,5.055796,5.386433,5.917948,6.6592009999999995,7.100044,7.292522,7.751854,8.123891,8.638804,8.963741,9.316462000000001,9.581739,9.933543,10.24344,10.899156,11.477055,11.825919,12.106988000000001,13.887895,14.281546,16.477299000000002,17.582623,18.038141000000003,18.421425000000003,18.584773000000002,18.840225000000004,19.229491000000003,19.464780000000005,19.676072000000005,19.900917000000003,20.415185000000005,20.866898000000006,21.109714000000007,21.772348000000008,22.419142000000008,22.778558000000007,23.068243000000006,23.812776000000007,24.437898000000008,24.990876000000007,25.690390000000008,26.02250800000001,26.414666000000008,27.36277700000001,28.635562000000007
13-2805595,,,,,,,,,,,,,0,0.305249,0.535135,0.7665360000000001,1.1766130000000001,1.4376920000000002,1.7356300000000002,2.866076,3.08697,3.692562,4.003316,4.8581069999999995,5.188744,5.7202589999999995,6.461511999999999,6.902354999999999,7.0948329999999995,7.554164999999999,7.926201999999999,8.441115,8.766052,9.118773000000001,9.38405,9.735854,10.045751,10.701467,11.279366,11.62823,11.909299,13.690206,14.083857,16.279609999999998,17.384933999999998,17.840452,18.223736,18.387083999999998,18.642536,19.031802,19.267091,19.478383,19.703228,20.217496,20.669209000000002,20.912025000000003,21.574659000000004,22.221453000000004,22.580869000000003,22.870554000000002,23.615087000000003,24.240209000000004,24.793187000000003,25.492701000000004,25.824819000000005,26.216977000000004,27.165088000000004,28.437873000000003
14-2803123,,,,,,,,,,,,,,0,0.229886,0.461287,0.871364,1.132443,1.4303810000000001,2.5608269999999997,2.7817209999999997,3.387313,3.698067,4.552858,4.883495,5.41501,6.156262999999999,6.597105999999999,6.789584,7.2489159999999995,7.620952999999999,8.135866,8.460803,8.813524000000001,9.078801,9.430605,9.740502,10.396218,10.974117,11.322981,11.60405,13.384957,13.778608,15.974361,17.079685,17.535203000000003,17.918487000000002,18.081835,18.337287000000003,18.726553000000003,18.961842000000004,19.173134000000005,19.397979000000003,19.912247000000004,20.363960000000006,20.606776000000007,21.269410000000008,21.916204000000008,22.275620000000007,22.565305000000006,23.309838000000006,23.934960000000007,24.487938000000007,25.187452000000008,25.51957000000001,25.911728000000007,26.859839000000008,28.132624000000007
15-2803131,,,,,,,,,,,,,,,0,0.23140100000000002,0.641478,0.902557,1.200495,2.330941,2.551835,3.157427,3.4681810000000004,4.322972,4.653609,5.185124,5.9263770000000005,6.3672200000000005,6.559698000000001,7.019030000000001,7.3910670000000005,7.9059800000000005,8.230917,8.583638,8.848915,9.200719,9.510615999999999,10.166331999999999,10.744231,11.093095,11.374164,13.155071,13.548722,15.744475,16.849799,17.305317000000002,17.688601000000002,17.851949,18.107401000000003,18.496667000000002,18.731956000000004,18.943248000000004,19.168093000000002,19.682361000000004,20.134074000000005,20.376890000000007,21.039524000000007,21.686318000000007,22.045734000000007,22.335419000000005,23.079952000000006,23.705074000000007,24.258052000000006,24.957566000000007,25.28968400000001,25.681842000000007,26.629953000000008,27.902738000000006
16-2803137,,,,,,,,,,,,,,,,0,0.410077,0.6711560000000001,0.9690940000000001,2.09954,2.320434,2.9260260000000002,3.2367800000000004,4.091571,4.422208,4.953723,5.6949760000000005,6.135819000000001,6.328297000000001,6.787629000000001,7.1596660000000005,7.6745790000000005,7.999516000000001,8.352237,8.617514,8.969318,9.279214999999999,9.934930999999999,10.51283,10.861694,11.142763,12.923670000000001,13.317321000000002,15.513074000000001,16.618398000000003,17.073916000000004,17.457200000000004,17.620548000000003,17.876000000000005,18.265266000000004,18.500555000000006,18.711847000000006,18.936692000000004,19.450960000000006,19.902673000000007,20.14548900000001,20.80812300000001,21.45491700000001,21.81433300000001,22.104018000000007,22.848551000000008,23.47367300000001,24.026651000000008,24.72616500000001,25.05828300000001,25.45044100000001,26.39855200000001,27.67133700000001
17-2805441,,,,,,,,,,,,,,,,,0,0.261079,0.5590170000000001,1.689463,1.9103569999999999,2.515949,2.826703,3.6814940000000003,4.012131,4.543646,5.284898999999999,5.725741999999999,5.91822,6.377552,6.749588999999999,7.264501999999999,7.589439,7.942159999999999,8.207436999999999,8.559240999999998,8.869137999999998,9.524853999999998,10.102752999999998,10.451616999999999,10.732686,12.513593,12.907244,15.102997,16.208321,16.663839000000003,17.047123000000003,17.210471000000002,17.465923000000004,17.855189000000003,18.090478000000004,18.301770000000005,18.526615000000003,19.040883000000004,19.492596000000006,19.735412000000007,20.398046000000008,21.044840000000008,21.404256000000007,21.693941000000006,22.438474000000006,23.063596000000008,23.616574000000007,24.316088000000008,24.64820600000001,25.040364000000007,25.988475000000008,27.261260000000007
18-2802629,,,,,,,,,,,,,,,,,,0,0.29793800000000004,1.4283839999999999,1.6492779999999998,2.25487,2.5656239999999997,3.4204149999999998,3.7510519999999996,4.282566999999999,5.023819999999999,5.464662999999999,5.657140999999999,6.116472999999999,6.488509999999999,7.003422999999999,7.328359999999999,7.681080999999999,7.946357999999999,8.298162,8.608058999999999,9.263774999999999,9.841674,10.190538,10.471607,12.252514000000001,12.646165000000002,14.841918000000001,15.947242000000001,16.40276,16.786044,16.949392,17.204844,17.59411,17.829399000000002,18.040691000000002,18.265536,18.779804000000002,19.231517000000004,19.474333000000005,20.136967000000006,20.783761000000005,21.143177000000005,21.432862000000004,22.177395000000004,22.802517000000005,23.355495000000005,24.055009000000005,24.387127000000007,24.779285000000005,25.727396000000006,27.000181000000005
19-2802719,,,,,,,,,,,,,,,,,,,0,1.1304459999999998,1.3513399999999998,1.9569319999999997,2.2676859999999994,3.1224769999999995,3.4531139999999994,3.984628999999999,4.725881999999999,5.166724999999999,5.359202999999999,5.818534999999999,6.190571999999999,6.705484999999999,7.030421999999999,7.383142999999999,7.648419999999999,8.000224,8.310120999999999,8.965836999999999,9.543735999999999,9.8926,10.173669,11.954576,12.348227,14.54398,15.649303999999999,16.104822,16.488106,16.651453999999998,16.906906,17.296172,17.531461,17.742753,17.967598,18.481866,18.933579,19.176395000000003,19.839029000000004,20.485823000000003,20.845239000000003,21.134924,21.879457000000002,22.504579000000003,23.057557000000003,23.757071000000003,24.089189000000005,24.481347000000003,25.429458000000004,26.702243000000003
20-2802709,,,,,,,,,,,,,,,,,,,,0,0.220894,0.826486,1.13724,1.9920309999999999,2.3226679999999997,2.854183,3.595436,4.0362789999999995,4.228757,4.688089,5.0601259999999995,5.575038999999999,5.899976,6.2526969999999995,6.517974,6.869778,7.1796750000000005,7.835391,8.41329,8.762154,9.043223000000001,10.82413,11.217781,13.413534,14.518858,14.974376,15.35766,15.521007999999998,15.776459999999998,16.165726,16.401015,16.612307,16.837152,17.35142,17.803133000000003,18.045949000000004,18.708583000000004,19.355377000000004,19.714793000000004,20.004478000000002,20.749011000000003,21.374133000000004,21.927111000000004,22.626625000000004,22.958743000000005,23.350901000000004,24.299012000000005,25.571797000000004
21-2802718,,,,,,,,,,,,,,,,,,,,,0,0.605592,0.916346,1.771137,2.101774,2.6332889999999995,3.3745419999999995,3.8153849999999996,4.0078629999999995,4.467194999999999,4.839231999999999,5.354144999999999,5.679081999999999,6.031802999999999,6.297079999999999,6.648883999999999,6.958780999999999,7.614496999999999,8.192395999999999,8.54126,8.822329,10.603235999999999,10.996887,13.192639999999999,14.297963999999999,14.753481999999998,15.136765999999998,15.300113999999997,15.555565999999997,15.944831999999996,16.180120999999996,16.391412999999996,16.616257999999995,17.130525999999996,17.582238999999998,17.825055,18.487689,19.134483,19.493899,19.783583999999998,20.528116999999998,21.153239,21.706217,22.405731,22.737849,23.130007,24.078118,25.350903
22-2802712,,,,,,,,,,,,,,,,,,,,,,0,0.310754,1.1655449999999998,1.496182,2.027697,2.76895,3.209793,3.402271,3.8616029999999997,4.233639999999999,4.748552999999999,5.07349,5.4262109999999995,5.691488,6.043291999999999,6.3531889999999995,7.0089049999999995,7.586803999999999,7.935667999999999,8.216736999999998,9.997643999999998,10.391294999999998,12.587047999999998,13.692371999999997,14.147889999999997,14.531173999999996,14.694521999999996,14.949973999999996,15.339239999999995,15.574528999999995,15.785820999999995,16.010665999999993,16.524933999999995,16.976646999999996,17.219462999999998,17.882096999999998,18.528890999999998,18.888306999999998,19.177991999999996,19.922524999999997,20.547646999999998,21.100624999999997,21.800138999999998,22.132257,22.524414999999998,23.472526,24.745310999999997
23-2802625,,,,,,,,,,,,,,,,,,,,,,,0,0.854791,1.185428,1.7169429999999999,2.458196,2.899039,3.091517,3.550849,3.922886,4.437799,4.762736,5.115457,5.380734,5.732538,6.042435,6.698151,7.27605,7.6249139999999995,7.905982999999999,9.686889999999998,10.080540999999998,12.276293999999998,13.381617999999998,13.837135999999997,14.220419999999997,14.383767999999996,14.639219999999996,15.028485999999996,15.263774999999995,15.475066999999996,15.699911999999996,16.214179999999995,16.665892999999997,16.908708999999998,17.571343,18.218137,18.577552999999998,18.867237999999997,19.611770999999997,20.236893,20.789870999999998,21.489385,21.821503,22.213661,23.161772,24.434556999999998
24-2802694,,,,,,,,,,,,,,,,,,,,,,,,0,0.330637,0.862152,1.603405,2.044248,2.236726,2.696058,3.068095,3.583008,3.907945,4.260666,4.525943,4.877746999999999,5.187644,5.84336,6.421258999999999,6.770122999999999,7.051191999999999,8.832099,9.22575,11.421503,12.526826999999999,12.982344999999999,13.365628999999998,13.528976999999998,13.784428999999998,14.173694999999997,14.408983999999997,14.620275999999997,14.845120999999997,15.359388999999997,15.811101999999996,16.053917999999996,16.716551999999997,17.363345999999996,17.722761999999996,18.012446999999995,18.756979999999995,19.382101999999996,19.935079999999996,20.634593999999996,20.966711999999998,21.358869999999996,22.306980999999997,23.579765999999996
25-2802673,,,,,,,,,,,,,,,,,,,,,,,,,0,0.531515,1.272768,1.713611,1.906089,2.365421,2.737458,3.252371,3.577308,3.9300289999999998,4.1953059999999995,4.54711,4.857007,5.512723,6.090622,6.439486,6.720554999999999,8.501462,8.895113,11.090866,12.19619,12.651708,13.034991999999999,13.198339999999998,13.453791999999998,13.843057999999997,14.078346999999997,14.289638999999998,14.514483999999998,15.028751999999997,15.480464999999997,15.723280999999997,16.385914999999997,17.032708999999997,17.392124999999997,17.681809999999995,18.426342999999996,19.051464999999997,19.604442999999996,20.303956999999997,20.636074999999998,21.028232999999997,21.976343999999997,23.249128999999996
26-2802039,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7412529999999999,1.182096,1.374574,1.8339059999999998,2.205943,2.720856,3.0457929999999998,3.3985139999999996,3.663791,4.015594999999999,4.325492,4.981208,5.559106999999999,5.907970999999999,6.1890399999999985,7.969946999999999,8.363597999999998,10.559350999999998,11.664674999999997,12.120192999999997,12.503476999999997,12.666824999999996,12.922276999999996,13.311542999999995,13.546831999999995,13.758123999999995,13.982968999999995,14.497236999999995,14.948949999999995,15.191765999999994,15.854399999999995,16.501193999999995,16.860609999999994,17.150294999999993,17.894827999999993,18.519949999999994,19.072927999999994,19.772441999999995,20.104559999999996,20.496717999999994,21.444828999999995,22.717613999999994
27-2801999,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44084300000000004,0.633321,1.0926529999999999,1.4646899999999998,1.979603,2.30454,2.6572609999999997,2.9225379999999994,3.2743419999999994,3.5842389999999993,4.239954999999999,4.817853999999999,5.166717999999999,5.447786999999998,7.228693999999998,7.622344999999998,9.818097999999999,10.923421999999999,11.378939999999998,11.762223999999998,11.925571999999997,12.181023999999997,12.570289999999996,12.805578999999996,13.016870999999997,13.241715999999997,13.755983999999996,14.207696999999996,14.450512999999996,15.113146999999996,15.759940999999996,16.119356999999997,16.409041999999996,17.153574999999996,17.778696999999998,18.331674999999997,19.031188999999998,19.363307,19.755464999999997,20.703575999999998,21.976360999999997
28-2801977,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192478,0.65181,1.023847,1.53876,1.863697,2.216418,2.481695,2.833499,3.143396,3.799112,4.3770109999999995,4.725874999999999,5.006943999999999,6.787850999999999,7.181501999999999,9.377254999999998,10.482578999999998,10.938096999999997,11.321380999999997,11.484728999999996,11.740180999999996,12.129446999999995,12.364735999999995,12.576027999999996,12.800872999999996,13.315140999999995,13.766853999999995,14.009669999999995,14.672303999999995,15.319097999999995,15.678513999999995,15.968198999999995,16.712731999999995,17.337853999999997,17.890831999999996,18.590345999999997,18.922463999999998,19.314621999999996,20.262732999999997,21.535517999999996
29-2802024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45933199999999996,0.831369,1.346282,1.671219,2.02394,2.289217,2.641021,2.9509179999999997,3.6066339999999997,4.184533,4.533397,4.8144659999999995,6.5953729999999995,6.989024,9.184777,10.290101,10.745619,11.128903,11.292250999999998,11.547702999999998,11.936968999999998,12.172257999999998,12.383549999999998,12.608394999999998,13.122662999999998,13.574375999999997,13.817191999999997,14.479825999999997,15.126619999999997,15.486035999999997,15.775720999999997,16.520253999999998,17.145376,17.698354,18.397868,18.729986,19.122144,20.070255,21.34304
30-2802051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372037,0.8869500000000001,1.2118870000000002,1.5646080000000002,1.8298850000000002,2.1816890000000004,2.4915860000000003,3.1473020000000003,3.725201,4.074065,4.355134,6.136041,6.529692,8.725445,9.830769,10.286287,10.669571,10.832918999999999,11.088370999999999,11.477636999999998,11.712925999999998,11.924217999999998,12.149062999999998,12.663330999999998,13.115043999999997,13.357859999999997,14.020493999999998,14.667287999999997,15.026703999999997,15.316388999999997,16.060921999999998,16.686044,17.239022,17.938536,18.270654,18.662812,19.610923,20.883708
31-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5149130000000001,0.83985,1.192571,1.457848,1.809652,2.119549,2.775265,3.353164,3.702028,3.983097,5.764004,6.157655,8.353408,9.458732,9.91425,10.297533999999999,10.460881999999998,10.716333999999998,11.105599999999997,11.340888999999997,11.552180999999997,11.777025999999998,12.291293999999997,12.743006999999997,12.985822999999996,13.648456999999997,14.295250999999997,14.654666999999996,14.944351999999997,15.688884999999997,16.314006999999997,16.866984999999996,17.566498999999997,17.898616999999998,18.290774999999996,19.238885999999997,20.511670999999996
32-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324937,0.677658,0.942935,1.2947389999999999,1.6046359999999997,2.2603519999999997,2.8382509999999996,3.1871149999999995,3.4681839999999995,5.249091,5.642742,7.838495,8.943819,9.399337,9.782620999999999,9.945968999999998,10.201420999999998,10.590686999999997,10.825975999999997,11.037267999999997,11.262112999999998,11.776380999999997,12.228093999999997,12.470909999999996,13.133543999999997,13.780337999999997,14.139753999999996,14.429438999999997,15.173971999999997,15.799093999999997,16.352071999999996,17.051585999999997,17.383703999999998,17.775861999999996,18.723972999999997,19.996757999999996
33-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352721,0.617998,0.969802,1.279699,1.9354149999999999,2.513314,2.8621779999999997,3.1432469999999997,4.924154,5.317805,7.513558,8.618882,9.074399999999999,9.457683999999999,9.621031999999998,9.876483999999998,10.265749999999997,10.501038999999997,10.712330999999997,10.937175999999997,11.451443999999997,11.903156999999997,12.145972999999996,12.808606999999997,13.455400999999997,13.814816999999996,14.104501999999997,14.849034999999997,15.474156999999996,16.027134999999998,16.726649,17.058767,17.450924999999998,18.399036,19.671820999999998
34-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265277,0.617081,0.926978,1.582694,2.160593,2.509457,2.790526,4.571433,4.965084,7.160837,8.266161,8.721679,9.104963,9.268310999999999,9.523762999999999,9.913028999999998,10.148317999999998,10.359609999999998,10.584454999999998,11.098722999999998,11.550435999999998,11.793251999999997,12.455885999999998,13.102679999999998,13.462095999999997,13.751780999999998,14.496313999999998,15.121435999999997,15.674413999999997,16.373927999999996,16.706045999999997,17.098203999999996,18.046314999999996,19.319099999999995
35-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351804,0.661701,1.3174169999999998,1.8953159999999998,2.2441799999999996,2.5252489999999996,4.306156,4.699807,6.89556,8.000884,8.456401999999999,8.839685999999999,9.003033999999998,9.258485999999998,9.647751999999997,9.883040999999997,10.094332999999997,10.319177999999997,10.833445999999997,11.285158999999997,11.527974999999996,12.190608999999997,12.837402999999997,13.196818999999996,13.486503999999996,14.231036999999997,14.856158999999996,15.409136999999996,16.108650999999995,16.440768999999996,16.832926999999994,17.781037999999995,19.053822999999994
36-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309897,0.9656129999999999,1.5435119999999998,1.8923759999999998,2.173445,3.954352,4.348003,6.543756,7.64908,8.104598,8.487881999999999,8.651229999999998,8.906681999999998,9.295947999999997,9.531236999999997,9.742528999999998,9.967373999999998,10.481641999999997,10.933354999999997,11.176170999999997,11.838804999999997,12.485598999999997,12.845014999999997,13.134699999999997,13.879232999999997,14.504354999999997,15.057332999999996,15.756846999999997,16.088964999999998,16.481122999999997,17.429233999999997,18.702018999999996
