순번_정류장ID,39-2804850,40-2803212,41-2803210,42-2803361,43-2807599,44-2804421,45-2803623,46-2802601,47-2802361,48-2802362,49-2802595,50-2802598,51-2802587,52-2802565,53-2802545,54-2802540,55-2802363,56-2802488,57-2802472,58-2802448,59-2802421,60-2802398,61-2802396,62-2802394,63-2802864,64-2802824,65-2802618,66-2802176,67-2802169,68-2802154,69-2801846,70-2802103,71-2802052,72-2801847,73-2801990,74-2801952,75-2801805,76-2803543
39-2804850,0,0.45342299999999996,2.091803,2.3911100000000003,11.747577,28.729181999999998,29.032939999999996,29.496946999999995,29.901961999999994,30.325755999999995,30.611548999999997,30.848412999999997,32.574793,33.503455,34.123741,34.443974000000004,34.757166000000005,35.174445000000006,35.446876,35.759447,36.104009000000005,37.14200100000001,37.60298800000001,38.027434000000014,39.006760000000014,39.25768200000002,39.60964300000002,39.85594400000002,40.228126000000024,40.62884400000002,41.051661000000024,41.353072000000026,41.824890000000025,42.09935000000002,42.395217000000024,42.904369000000024,43.41637800000002,43.992800000000024
40-2803212,,0,1.63838,1.937687,11.294154,28.275759,28.579517,29.043523999999998,29.448538999999997,29.872332999999998,30.158125999999996,30.394989999999996,32.12137,33.050032,33.670318,33.990551,34.303743000000004,34.721022000000005,34.993453,35.306024,35.650586000000004,36.68857800000001,37.14956500000001,37.57401100000001,38.55333700000001,38.804259000000016,39.15622000000002,39.40252100000002,39.774703000000024,40.17542100000002,40.59823800000002,40.899649000000025,41.371467000000024,41.64592700000002,41.94179400000002,42.45094600000002,42.96295500000002,43.53937700000002
41-2803210,,,0,0.299307,9.655774000000001,26.637379,26.941136999999998,27.405143999999996,27.810158999999995,28.233952999999996,28.519745999999998,28.75661,30.482989999999997,31.411651999999997,32.031938,32.352171,32.665363,33.082642,33.355073,33.667643999999996,34.012206,35.050198,35.511185000000005,35.93563100000001,36.91495700000001,37.16587900000001,37.517840000000014,37.764141000000016,38.13632300000002,38.537041000000016,38.95985800000002,39.26126900000002,39.73308700000002,40.00754700000002,40.30341400000002,40.81256600000002,41.32457500000002,41.90099700000002
42-2803361,,,,0,9.356467,26.338071999999997,26.641829999999995,27.105836999999994,27.510851999999993,27.934645999999994,28.220438999999992,28.457302999999992,30.18368299999999,31.11234499999999,31.73263099999999,32.05286399999999,32.36605599999999,32.783334999999994,33.05576599999999,33.36833699999999,33.71289899999999,34.750890999999996,35.211878,35.636324,36.61565,36.866572000000005,37.21853300000001,37.46483400000001,37.83701600000001,38.23773400000001,38.66055100000001,38.961962000000014,39.43378000000001,39.70824000000001,40.00410700000001,40.51325900000001,41.02526800000001,41.60169000000001
43-2807599,,,,,0,16.981605,17.285362999999997,17.749369999999995,18.154384999999994,18.578178999999995,18.863971999999997,19.100835999999997,20.827215999999996,21.755877999999996,22.376163999999996,22.696396999999997,23.009589,23.426868,23.699299,24.01187,24.356431999999998,25.394423999999997,25.855410999999997,26.279856999999996,27.259182999999997,27.510104999999996,27.862065999999995,28.108366999999994,28.480548999999993,28.881266999999994,29.304083999999992,29.605494999999994,30.077312999999993,30.351772999999994,30.647639999999996,31.156791999999996,31.668800999999995,32.245222999999996
44-2804421,,,,,,0,0.303758,0.7677649999999999,1.17278,1.596574,1.882367,2.119231,3.845611,4.774273,5.394559,5.714792,6.027984,6.445263,6.717694,7.030265,7.374827,8.412818999999999,8.873805999999998,9.298251999999998,10.277577999999998,10.528499999999998,10.880460999999997,11.126761999999998,11.498943999999998,11.899661999999998,12.322478999999998,12.623889999999998,13.095707999999998,13.370167999999998,13.666034999999997,14.175186999999998,14.687195999999998,15.263617999999997
45-2803623,,,,,,,0,0.46400699999999995,0.869022,1.292816,1.578609,1.815473,3.5418529999999997,4.470515,5.090801,5.411034,5.724226,6.1415049999999995,6.413936,6.726507,7.071069,8.109061,8.570048,8.994494,9.97382,10.224741999999999,10.576702999999998,10.823004,11.195186,11.595903999999999,12.018721,12.320132,12.79195,13.06641,13.362276999999999,13.871429,14.383438,14.959859999999999
46-2802601,,,,,,,,0,0.405015,0.8288089999999999,1.1146019999999999,1.3514659999999998,3.077846,4.006508,4.626794,4.947027,5.260219,5.677498,5.949929,6.2625,6.607062,7.645054,8.106041,8.530486999999999,9.509813,9.760734999999999,10.112695999999998,10.358996999999999,10.731179,11.131896999999999,11.554713999999999,11.856124999999999,12.327943,12.602402999999999,12.898269999999998,13.407421999999999,13.919431,14.495853
47-2802361,,,,,,,,,0,0.42379399999999995,0.709587,0.9464509999999999,2.672831,3.601493,4.221779,4.542012,4.855204,5.272482999999999,5.5449139999999995,5.857485,6.202046999999999,7.2400389999999994,7.701026,8.125472,9.104798,9.35572,9.707681,9.953982,10.326164,10.726882,11.149699,11.45111,11.922928,12.197388,12.493255,13.002407,13.514416,14.090838000000002
48-2802362,,,,,,,,,,0,0.28579299999999996,0.5226569999999999,2.249037,3.177699,3.797985,4.118218000000001,4.4314100000000005,4.848689,5.12112,5.4336910000000005,5.778253,6.816245,7.277232000000001,7.701678,8.681004,8.931925999999999,9.283886999999998,9.530187999999999,9.90237,10.303087999999999,10.725905,11.027315999999999,11.499134,11.773594,12.069460999999999,12.578612999999999,13.090622,13.667044
