순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2804336,8-2804260,9-2807394,10-2804761,11-2804759,12-2804258,13-2804256,14-2806229,15-2804245,16-2804774,17-2804243,18-2804242,19-2806329,20-2804240,21-2804238,22-2804236,23-2804234,24-2806330,25-2803714,26-2803715,27-2803720,28-2803719,29-2803711,30-2806217,31-2803708,32-2803706,33-2804634,34-2803705,35-2803703,36-2807382,37-2804632,38-2804441,39-2806362,40-2806950,41-2806363,42-2803610,43-2803612,44-2806226,45-2803613,46-2803860,47-2803861,48-2800256,49-2806225,50-2803862,51-2803865,52-2806899,53-2806359,54-2804721,55-2803870,56-2800254,57-2803874
11-2804759,,,,,,,,,,,0,0.488738,0.764993,1.342306,2.700381,3.626062,4.477543,5.022702,5.4777689999999994,6.047248999999999,6.306188999999999,6.773933999999999,7.489959999999999,7.830025999999999,8.072591999999998,9.008672999999998,9.678026999999998,9.909267999999999,10.028326,10.380894,10.73219,11.160846,11.712786999999999,12.601881999999998,14.503682999999999,15.969949999999999,16.449748,16.737955,16.879383999999998,18.277977,18.340923,18.691297,19.414704999999998,19.641092999999998,19.936798999999997,20.983791999999998,21.502868999999997,21.626294999999995,21.836338999999995,22.369649999999996,22.627349999999996,23.060217999999995,24.442875999999995,24.794827999999995,24.971594999999997,25.288227999999997,25.689785999999998
12-2804258,,,,,,,,,,,,0,0.27625500000000003,0.853568,2.211643,3.137324,3.988805,4.533964,4.989031,5.558510999999999,5.817450999999999,6.285195999999999,7.001221999999999,7.341288,7.583854,8.519935,9.189289,9.420530000000001,9.539588000000002,9.892156000000002,10.243452000000001,10.672108000000001,11.224049,12.113144,14.014945,15.481212000000001,15.961010000000002,16.249217,16.390646,17.789239000000002,17.852185000000002,18.202559,18.925967,19.152355,19.448061,20.495054,21.014131,21.137556999999997,21.347600999999997,21.880912,22.138612,22.571479999999998,23.954137999999997,24.306089999999998,24.482857,24.79949,25.201048
13-2804256,,,,,,,,,,,,,0,0.577313,1.9353879999999999,2.8610689999999996,3.7125499999999994,4.257708999999999,4.712775999999999,5.2822559999999985,5.5411959999999985,6.008940999999998,6.724966999999999,7.065032999999999,7.307598999999999,8.24368,8.913034,9.144275,9.263333000000001,9.615901000000001,9.967197,10.395853,10.947794,11.836889,13.738689999999998,15.204956999999999,15.684755,15.972961999999999,16.114390999999998,17.512983999999996,17.575929999999996,17.926303999999995,18.649711999999994,18.876099999999994,19.171805999999993,20.218798999999994,20.737875999999993,20.86130199999999,21.07134599999999,21.604656999999992,21.862356999999992,22.29522499999999,23.67788299999999,24.02983499999999,24.206601999999993,24.523234999999993,24.924792999999994
14-2806229,,,,,,,,,,,,,,0,1.358075,2.283756,3.135237,3.680396,4.135463,4.704943,4.963883,5.431628,6.147654,6.48772,6.730286,7.666367,8.335721,8.566962,8.686020000000001,9.038588,9.389884,9.81854,10.370481,11.259576,13.161376999999998,14.627643999999998,15.107441999999999,15.395648999999999,15.537078,16.935671,16.998617,17.348990999999998,18.072398999999997,18.298786999999997,18.594492999999996,19.641485999999997,20.160562999999996,20.283988999999995,20.494032999999995,21.027343999999996,21.285043999999996,21.717911999999995,23.100569999999994,23.452521999999995,23.629288999999996,23.945921999999996,24.347479999999997
15-2804245,,,,,,,,,,,,,,,0,0.925681,1.777162,2.322321,2.777388,3.346868,3.605808,4.073553,4.789579000000001,5.129645000000001,5.372211000000001,6.308292000000001,6.977646000000001,7.208887000000001,7.327945000000001,7.680513,8.031809,8.460465000000001,9.012406,9.901501,11.803301999999999,13.269568999999999,13.749367,14.037574,14.179003,15.577596,15.640542,15.990916,16.714324,16.940712,17.236418,18.283411,18.802488,18.925914,19.135958,19.669269,19.926969,20.359837,21.742494999999998,22.094447,22.271214,22.587847,22.989405
16-2804774,,,,,,,,,,,,,,,,0,0.8514809999999999,1.39664,1.8517070000000002,2.421187,2.680127,3.147872,3.863898,4.203964,4.44653,5.382611,6.051965,6.283206,6.402264,6.7548319999999995,7.106127999999999,7.534783999999999,8.086725,8.975819999999999,10.877620999999998,12.343887999999998,12.823685999999999,13.111892999999998,13.253321999999999,14.651914999999999,14.714860999999999,15.065235,15.788642999999999,16.015030999999997,16.310736999999996,17.357729999999997,17.876806999999996,18.000232999999994,18.210276999999994,18.743587999999995,19.001287999999995,19.434155999999994,20.816813999999994,21.168765999999994,21.345532999999996,21.662165999999996,22.063723999999997
17-2804243,,,,,,,,,,,,,,,,,0,0.5451590000000001,1.000226,1.569706,1.828646,2.296391,3.012417,3.3524830000000003,3.5950490000000004,4.53113,5.200484,5.431725,5.550783,5.903351,6.254646999999999,6.6833029999999995,7.235244,8.124338999999999,10.026139999999998,11.492406999999998,11.972204999999999,12.260411999999999,12.401841,13.800434,13.86338,14.213754,14.937161999999999,15.163549999999999,15.459255999999998,16.506248999999997,17.025325999999996,17.148751999999995,17.358795999999995,17.892106999999996,18.149806999999996,18.582674999999995,19.965332999999994,20.317284999999995,20.494051999999996,20.810684999999996,21.212242999999997
18-2804242,,,,,,,,,,,,,,,,,,0,0.455067,1.024547,1.283487,1.751232,2.467258,2.8073240000000004,3.0498900000000004,3.985971,4.655325,4.886566,5.005624,5.358192,5.7094879999999995,6.138144,6.690085,7.57918,9.480981,10.947248,11.427046,11.715253,11.856682000000001,13.255275000000001,13.318221000000001,13.668595000000002,14.392003,14.618391,14.914097,15.96109,16.480167,16.603593,16.813637,17.346948,17.604648,18.037516,19.420174,19.772126,19.948893,20.265526,20.667084000000003
19-2806329,,,,,,,,,,,,,,,,,,,0,0.56948,0.8284199999999999,1.2961649999999998,2.0121909999999996,2.352257,2.594823,3.5309039999999996,4.200258,4.431499,4.5505569999999995,4.903124999999999,5.254420999999999,5.683076999999999,6.235017999999999,7.1241129999999995,9.025914,10.492181,10.971979000000001,11.260186000000001,11.401615000000001,12.800208000000001,12.863154000000002,13.213528000000002,13.936936000000001,14.163324000000001,14.45903,15.506023,16.025100000000002,16.148526,16.35857,16.891881,17.149581,17.582449,18.965107,19.317059,19.493826000000002,19.810459,20.212017000000003
20-2804240,,,,,,,,,,,,,,,,,,,,0,0.25894,0.726685,1.442711,1.782777,2.025343,2.961424,3.6307780000000003,3.862019,3.981077,4.333645,4.684940999999999,5.1135969999999995,5.665538,6.554633,8.456434,9.922701,10.402499,10.690706,10.832135000000001,12.230728000000001,12.293674000000001,12.644048000000002,13.367456,13.593844,13.88955,14.936543,15.45562,15.579046,15.78909,16.322401,16.580101,17.012969,18.395626999999998,18.747578999999998,18.924346,19.240979,19.642537
21-2804238,,,,,,,,,,,,,,,,,,,,,0,0.46774499999999997,1.1837710000000001,1.523837,1.7664030000000002,2.702484,3.3718380000000003,3.603079,3.722137,4.074705,4.426000999999999,4.854657,5.406598,6.295693,8.197493999999999,9.663761,10.143559,10.431766,10.573195,11.971788,12.034734,12.385108,13.108516,13.334904,13.630609999999999,14.677603,15.196679999999999,15.320106,15.530149999999999,16.063461,16.321161,16.754029,18.136687,18.488639,18.665406,18.982039,19.383597
22-2804236,,,,,,,,,,,,,,,,,,,,,,0,0.716026,1.056092,1.298658,2.2347390000000003,2.9040930000000005,3.1353340000000003,3.254392,3.60696,3.958256,4.386912,4.938853,5.827948,7.729749,9.196016,9.675814,9.964021,10.105450000000001,11.504043000000001,11.566989000000001,11.917363000000002,12.640771,12.867159000000001,13.162865,14.209858,14.728935,14.852361,15.062405,15.595716,15.853416,16.286284,17.668941999999998,18.020894,18.197661,18.514294,18.915852
23-2804234,,,,,,,,,,,,,,,,,,,,,,,0,0.340066,0.5826319999999999,1.518713,2.188067,2.419308,2.538366,2.8909339999999997,3.2422299999999997,3.670886,4.222827,5.111922,7.013723,8.479989999999999,8.959788,9.247995,9.389424,10.788017,10.850963,11.201337,11.924745,12.151133,12.446838999999999,13.493832,14.012908999999999,14.136334999999999,14.346378999999999,14.879689999999998,15.137389999999998,15.570257999999999,16.952916,17.304868,17.481635,17.798268,18.199826
24-2806330,,,,,,,,,,,,,,,,,,,,,,,,0,0.24256599999999998,1.178647,1.848001,2.079242,2.1982999999999997,2.5508679999999995,2.9021639999999995,3.3308199999999997,3.8827609999999995,4.771856,6.6736569999999995,8.139923999999999,8.619722,8.907929,9.049358,10.447951,10.510897,10.861271,11.584679,11.811067,12.106772999999999,13.153766,13.672842999999999,13.796268999999999,14.006312999999999,14.539623999999998,14.797323999999998,15.230191999999999,16.612849999999998,16.964802,17.141569,17.458202,17.85976
25-2803714,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9360809999999999,1.605435,1.836676,1.955734,2.3083020000000003,2.6595980000000004,3.0882540000000005,3.6401950000000003,4.5292900000000005,6.431091,7.8973580000000005,8.377156000000001,8.665363000000001,8.806792000000002,10.205385000000001,10.268331000000002,10.618705000000002,11.342113000000001,11.568501000000001,11.864207,12.911200000000001,13.430277,13.553703,13.763747,14.297058,14.554758,14.987625999999999,16.370283999999998,16.722236,16.899003,17.215636,17.617194
26-2803715,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.669354,0.900595,1.019653,1.372221,1.723517,2.152173,2.7041139999999997,3.593209,5.49501,6.961277,7.441075,7.7292819999999995,7.870710999999999,9.269303999999998,9.332249999999998,9.682623999999999,10.406031999999998,10.632419999999998,10.928125999999997,11.975118999999998,12.494195999999997,12.617621999999997,12.827665999999997,13.360976999999997,13.618676999999996,14.051544999999997,15.434202999999997,15.786154999999997,15.962921999999997,16.279555,16.681113
27-2803720,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23124099999999997,0.35029899999999997,0.7028669999999999,1.054163,1.482819,2.0347600000000003,2.9238550000000005,4.825656,6.291923000000001,6.771721,7.059928,7.201357,8.59995,8.662896,9.01327,9.736678,9.963066,10.258771999999999,11.305765,11.824841999999999,11.948267999999999,12.158311999999999,12.691622999999998,12.949322999999998,13.382190999999999,14.764848999999998,15.116800999999999,15.293567999999999,15.610200999999998,16.011758999999998
28-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.119058,0.471626,0.8229219999999999,1.2515779999999999,1.8035189999999999,2.692614,4.594415,6.060682,6.54048,6.8286869999999995,6.970115999999999,8.368708999999999,8.431655,8.782029,9.505436999999999,9.731824999999999,10.027530999999998,11.074523999999998,11.593600999999998,11.717026999999998,11.927070999999998,12.460381999999997,12.718081999999997,13.150949999999998,14.533607999999997,14.885559999999998,15.062326999999998,15.378959999999998,15.780517999999997
29-2803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352568,0.703864,1.13252,1.684461,2.573556,4.475357,5.941624,6.421422,6.709629,6.851057999999999,8.249651,8.312597,8.662971,9.386379,9.612767,9.908472999999999,10.955466,11.474542999999999,11.597968999999999,11.808012999999999,12.341323999999998,12.599023999999998,13.031892,14.414549999999998,14.766502,14.943268999999999,15.259901999999999,15.661459999999998
30-2806217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351296,0.779952,1.331893,2.220988,4.122789,5.589056,6.068854,6.357061,6.498489999999999,7.897082999999999,7.960029,8.310402999999999,9.033810999999998,9.260198999999998,9.555904999999997,10.602897999999998,11.121974999999997,11.245400999999998,11.455444999999997,11.988755999999997,12.246455999999997,12.679323999999998,14.061981999999997,14.413933999999998,14.590700999999997,14.907333999999997,15.308891999999997
31-2803708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42865600000000004,0.980597,1.8696920000000001,3.771493,5.23776,5.7175579999999995,6.005764999999999,6.147193999999999,7.545786999999999,7.608732999999999,7.9591069999999995,8.682514999999999,8.908902999999999,9.204608999999998,10.251601999999998,10.770678999999998,10.894104999999998,11.104148999999998,11.637459999999997,11.895159999999997,12.328027999999996,13.710685999999995,14.062637999999996,14.239404999999996,14.556037999999996,14.957595999999995
32-2803706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551941,1.441036,3.342837,4.809104,5.288901999999999,5.577108999999999,5.718537999999999,7.117130999999999,7.180076999999999,7.530450999999999,8.253858999999999,8.480246999999999,8.775952999999998,9.822945999999998,10.342022999999998,10.465448999999998,10.675492999999998,11.208803999999997,11.466503999999997,11.899371999999996,13.282029999999995,13.633981999999996,13.810748999999996,14.127381999999995,14.528939999999995
33-2804634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8890950000000001,2.790896,4.257163,4.736961,5.025168,5.166596999999999,6.565189999999999,6.628136,6.97851,7.701918,7.928306,8.224012,9.271005,9.790082,9.913508,10.123552,10.656863,10.914563,11.347431,12.730089,13.082041,13.258808,13.575441,13.976999
34-2803705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9018009999999999,3.368068,3.847866,4.136073,4.277501999999999,5.676094999999999,5.739040999999999,6.089414999999999,6.812822999999999,7.039210999999999,7.334916999999999,8.38191,8.900986999999999,9.024413,9.234456999999999,9.767767999999998,10.025467999999998,10.458336,11.840993999999998,12.192946,12.369712999999999,12.686345999999999,13.087903999999998
35-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.466267,1.946065,2.234272,2.375701,3.774294,3.83724,4.187614,4.911022,5.13741,5.433116,6.480109000000001,6.999186000000001,7.122612000000001,7.332656000000001,7.865967000000001,8.123667000000001,8.556535,9.939193,10.291145,10.467912,10.784545,11.186103
36-2807382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47979799999999995,0.7680049999999999,0.909434,2.308027,2.370973,2.721347,3.4447550000000002,3.6711430000000003,3.9668490000000003,5.013842,5.532919000000001,5.656345000000001,5.866389000000001,6.399700000000001,6.657400000000001,7.090268000000001,8.472926000000001,8.824878000000002,9.001645000000002,9.318278000000001,9.719836
37-2804632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288207,0.429636,1.8282289999999999,1.8911749999999998,2.241549,2.964957,3.191345,3.487051,4.534044,5.053121,5.176547,5.386591,5.919902,6.177602,6.61047,7.9931280000000005,8.345080000000001,8.521847000000001,8.83848,9.240038
38-2804441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.141429,1.540022,1.602968,1.953342,2.6767499999999997,2.9031379999999998,3.198844,4.245837,4.764914,4.88834,5.098384,5.631695000000001,5.889395,6.322263,7.704921000000001,8.056873000000001,8.233640000000001,8.550273,8.951831
39-2806362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.398593,1.461539,1.8119129999999999,2.5353209999999997,2.7617089999999997,3.0574149999999998,4.104407999999999,4.623485,4.746911,4.956955,5.490266,5.747966,6.180834,7.563492,7.915444,8.092211,8.408844,8.810402
40-2806950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.062946,0.41331999999999997,1.136728,1.363116,1.658822,2.7058150000000003,3.2248920000000005,3.3483180000000003,3.5583620000000002,4.091673,4.349373,4.782241,6.164899,6.516851,6.693618,7.010251,7.411809
41-2806363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35037399999999996,1.073782,1.30017,1.595876,2.642869,3.1619460000000004,3.285372,3.495416,4.028727,4.286427,4.719295,6.101953,6.453905,6.630672,6.947305,7.348863
42-2803610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7234079999999999,0.949796,1.2455019999999999,2.2924949999999997,2.811572,2.9349979999999998,3.1450419999999997,3.6783529999999995,3.9360529999999994,4.368920999999999,5.7515789999999996,6.103530999999999,6.280297999999999,6.596931,6.998488999999999
43-2803612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226388,0.522094,1.5690870000000001,2.088164,2.2115899999999997,2.4216339999999996,2.9549449999999995,3.2126449999999993,3.6455129999999993,5.0281709999999995,5.380122999999999,5.556889999999999,5.873523,6.275080999999999
44-2806226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29570599999999997,1.342699,1.861776,1.9852020000000001,2.195246,2.728557,2.9862569999999997,3.4191249999999997,4.8017829999999995,5.153734999999999,5.330501999999999,5.647135,6.048692999999999
45-2803613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.046993,1.56607,1.689496,1.89954,2.432851,2.6905509999999997,3.1234189999999997,4.506076999999999,4.858028999999999,5.034795999999999,5.3514289999999995,5.752986999999999
46-2803860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.519077,0.642503,0.852547,1.385858,1.643558,2.076426,3.459084,3.8110359999999996,3.9878029999999995,4.304436,4.705994
47-2803861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123426,0.33347,0.866781,1.124481,1.557349,2.940007,3.291959,3.4687259999999998,3.7853589999999997,4.186916999999999
48-2800256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210044,0.743355,1.001055,1.433923,2.8165810000000002,3.168533,3.3453,3.661933,4.063491
49-2806225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.533311,0.7910109999999999,1.223879,2.606537,2.9584889999999997,3.1352559999999996,3.4518889999999995,3.8534469999999996
50-2803862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2577,0.6905680000000001,2.073226,2.425178,2.6019449999999997,2.9185779999999997,3.3201359999999998
51-2803865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43286800000000003,1.815526,2.167478,2.344245,2.660878,3.062436
52-2806899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.382658,1.73461,1.9113769999999999,2.22801,2.629568
53-2806359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351952,0.5287189999999999,0.8453519999999999,1.2469099999999997
54-2804721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176767,0.4934,0.8949579999999999
55-2803870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316633,0.718191
56-2800254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40155799999999997
57-2803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
