순번_정류장ID,1-2800878,2-2800839,3-2800981,4-2800973,5-2800961,6-2800957,7-2800953,8-2800950,9-2800945,10-2800954,1-2805935,2-2805937,3-2806688,4-2800680,5-2806689,6-2805948,7-2807328,8-2807329,9-2805903,10-2803067,11-2803040,12-2803077,13-2803101,14-2803115,15-2803134,16-2803133,17-2805713,18-2803122,19-2805890,20-2803091,21-2805891,22-2803081,23-2803052,24-2806035,25-2803069,26-2803073,27-2803072,28-2803088,29-2803090,30-2803089,31-2803076,32-2803083,33-2805887,34-2803092,35-2803098,36-2803103,37-2803116,38-2805712,39-2805896,40-2803234,41-2803237,42-2803241,43-2802763,44-2802772,45-2802788,46-2802805,47-2802836,48-2805690,49-2806493,50-2805688
1-2800878,0,0.32431,0.630846,0.860455,1.00244,1.16766,1.349743,1.538881,1.872117,2.283495,2.527097,3.126044,3.3429889999999998,3.66735,6.085109,6.625026,6.840841,7.174663,7.4872179999999995,7.6313439999999995,7.9764349999999995,8.345998999999999,8.659776999999998,9.109775999999998,9.493415999999998,9.877370999999998,10.072734999999998,10.535149999999998,10.660887999999998,10.906202999999998,11.121387999999998,11.252946999999997,11.551739999999997,11.815590999999998,12.225440999999998,12.539903999999998,12.813565999999998,13.193458999999997,13.314216999999998,13.686528999999997,13.870692999999997,14.042180999999998,14.285884999999997,14.474604999999997,14.577807999999997,14.815711999999998,15.062729999999998,15.545984999999998,16.000777,16.293689,16.707908,17.263619,17.680245,18.017891,18.285694,18.772693999999998,19.250429999999998,19.516924999999997,19.766778999999996,20.173006999999995
2-2800839,,0,0.30653600000000003,0.5361450000000001,0.6781300000000001,0.8433500000000002,1.025433,1.214571,1.5478070000000002,1.9591850000000002,2.2027870000000003,2.801734,3.018679,3.3430400000000002,5.7607990000000004,6.300716,6.5165310000000005,6.850353,7.162908,7.307034,7.652125,8.021689,8.335467,8.785466,9.169106,9.553061,9.748425,10.21084,10.336578,10.581892999999999,10.797077999999999,10.928636999999998,11.227429999999998,11.491280999999999,11.901131,12.215594,12.489256,12.869148999999998,12.989906999999999,13.362219,13.546383,13.717871,13.961575,14.150295,14.253498,14.491402,14.738420000000001,15.221675000000001,15.676467,15.969379,16.383598,16.939308999999998,17.355935,17.693581,17.961384,18.448383999999997,18.926119999999997,19.192614999999996,19.442468999999996,19.848696999999994
3-2800981,,,0,0.229609,0.371594,0.536814,0.718897,0.908035,1.241271,1.652649,1.896251,2.495198,2.7121429999999997,3.036504,5.454263,5.99418,6.209995,6.543817,6.8563719999999995,7.000497999999999,7.3455889999999995,7.715152999999999,8.028930999999998,8.478929999999998,8.862569999999998,9.246524999999998,9.441888999999998,9.904303999999998,10.030041999999998,10.275356999999998,10.490541999999998,10.622100999999997,10.920893999999997,11.184744999999998,11.594594999999998,11.909057999999998,12.182719999999998,12.562612999999997,12.683370999999998,13.055682999999998,13.239847,13.411335,13.655038999999999,13.843758999999999,13.946962,14.184866,14.431884,14.915139,15.369931,15.662842999999999,16.077061999999998,16.632772999999997,17.049398999999998,17.387044999999997,17.654847999999998,18.141847999999996,18.619583999999996,18.886078999999995,19.135932999999994,19.542160999999993
4-2800973,,,,0,0.141985,0.307205,0.489288,0.678426,1.011662,1.42304,1.666642,2.265589,2.482534,2.806895,5.224654,5.764571,5.980386,6.314208,6.6267629999999995,6.7708889999999995,7.1159799999999995,7.485543999999999,7.799321999999999,8.249320999999998,8.632960999999998,9.016915999999998,9.212279999999998,9.674694999999998,9.800432999999998,10.045747999999998,10.260932999999998,10.392491999999997,10.691284999999997,10.955135999999998,11.364985999999998,11.679448999999998,11.953110999999998,12.333003999999997,12.453761999999998,12.826073999999998,13.010238,13.181726,13.425429999999999,13.614149999999999,13.717353,13.955257,14.202275,14.68553,15.140322,15.433233999999999,15.847452999999998,16.403163999999997,16.819789999999998,17.157435999999997,17.425238999999998,17.912238999999996,18.389974999999996,18.656469999999995,18.906323999999994,19.312551999999993
5-2800961,,,,,0,0.16522,0.34730300000000003,0.5364410000000001,0.869677,1.281055,1.524657,2.123604,2.3405489999999998,2.66491,5.082669,5.622586,5.838401,6.172223,6.4847779999999995,6.6289039999999995,6.9739949999999995,7.343558999999999,7.657336999999999,8.107335999999998,8.490975999999998,8.874930999999998,9.070294999999998,9.532709999999998,9.658447999999998,9.903762999999998,10.118947999999998,10.250506999999997,10.549299999999997,10.813150999999998,11.223000999999998,11.537463999999998,11.811125999999998,12.191018999999997,12.311776999999998,12.684088999999997,12.868252999999997,13.039740999999998,13.283444999999997,13.472164999999997,13.575367999999997,13.813271999999998,14.060289999999998,14.543544999999998,14.998336999999998,15.291248999999997,15.705467999999996,16.261178999999995,16.677804999999996,17.015450999999995,17.283253999999996,17.770253999999994,18.247989999999994,18.514484999999993,18.764338999999993,19.17056699999999
6-2800957,,,,,,0,0.182083,0.371221,0.7044570000000001,1.1158350000000001,1.3594370000000002,1.9583840000000001,2.175329,2.49969,4.917449,5.457366,5.6731810000000005,6.007003,6.319558,6.463684,6.808775,7.178338999999999,7.4921169999999995,7.9421159999999995,8.325756,8.709711,8.905075,9.36749,9.493228,9.738543,9.953728,10.085287,10.384079999999999,10.647931,11.057781,11.372244,11.645906,12.025799,12.146557,12.518868999999999,12.703033,12.874521,13.118224999999999,13.306944999999999,13.410148,13.648052,13.89507,14.378325,14.833117,15.126028999999999,15.540247999999998,16.095958999999997,16.512584999999998,16.850230999999997,17.118033999999998,17.605033999999996,18.082769999999996,18.349264999999995,18.599118999999995,19.005346999999993
7-2800953,,,,,,,0,0.189138,0.522374,0.9337519999999999,1.1773539999999998,1.7763009999999997,1.9932459999999996,2.3176069999999998,4.735366,5.275283,5.491098,5.82492,6.137474999999999,6.281600999999999,6.626691999999999,6.996255999999999,7.310033999999999,7.760032999999999,8.143673,8.527628,8.722992,9.185407,9.311145,9.55646,9.771645,9.903203999999999,10.201996999999999,10.465848,10.875698,11.190161,11.463823,11.843715999999999,11.964474,12.336786,12.520950000000001,12.692438000000001,12.936142,13.124862,13.228065,13.465969000000001,13.712987000000002,14.196242000000002,14.651034000000001,14.943946,15.358165,15.913876,16.330502,16.668148,16.935951,17.422950999999998,17.900686999999998,18.167181999999997,18.417035999999996,18.823263999999995
8-2800950,,,,,,,,0,0.33323600000000003,0.744614,0.988216,1.5871629999999999,1.8041079999999998,2.128469,4.546228,5.086145,5.30196,5.635782,5.9483369999999995,6.0924629999999995,6.4375539999999996,6.807117999999999,7.120895999999999,7.570894999999999,7.954534999999999,8.338489999999998,8.533853999999998,8.996268999999998,9.122006999999998,9.367321999999998,9.582506999999998,9.714065999999997,10.012858999999997,10.276709999999998,10.686559999999998,11.001022999999998,11.274684999999998,11.654577999999997,11.775335999999998,12.147647999999997,12.331811999999998,12.503299999999998,12.747003999999997,12.935723999999997,13.038926999999997,13.276830999999998,13.523848999999998,14.007103999999998,14.461895999999998,14.754807999999997,15.169026999999996,15.724737999999997,16.141363999999996,16.479009999999995,16.746812999999996,17.233812999999994,17.711548999999994,17.978043999999993,18.227897999999993,18.63412599999999
9-2800945,,,,,,,,,0,0.41137799999999997,0.6549799999999999,1.253927,1.470872,1.795233,4.212992,4.752909,4.968724,5.3025459999999995,5.615100999999999,5.759226999999999,6.104317999999999,6.473882,6.78766,7.237659,7.621299,8.005253999999999,8.200617999999999,8.663032999999999,8.788770999999999,9.034085999999999,9.249270999999998,9.380829999999998,9.679622999999998,9.943473999999998,10.353323999999999,10.667786999999999,10.941448999999999,11.321341999999998,11.442099999999998,11.814411999999997,11.998575999999998,12.170063999999998,12.413767999999997,12.602487999999997,12.705690999999998,12.943594999999998,13.190612999999999,13.673867999999999,14.128659999999998,14.421571999999998,14.835790999999997,15.391501999999997,15.808127999999998,16.145774,16.413577,16.900577,17.378313,17.644807999999998,17.894661999999997,18.300889999999995
10-2800954,,,,,,,,,,0,0.24360199999999999,0.842549,1.059494,1.383855,3.8016140000000003,4.341531,4.557346,4.8911679999999995,5.203722999999999,5.347848999999999,5.692939999999999,6.062503999999999,6.376281999999999,6.826280999999999,7.209920999999999,7.593875999999999,7.789239999999999,8.251654999999998,8.377392999999998,8.622707999999998,8.837892999999998,8.969451999999997,9.268244999999997,9.532095999999997,9.941945999999998,10.256408999999998,10.530070999999998,10.909963999999997,11.030721999999997,11.403033999999998,11.587197999999999,11.758685999999999,12.002389999999998,12.191109999999998,12.294312999999999,12.532217,12.779235,13.26249,13.717281999999999,14.010193999999998,14.424412999999998,14.980123999999998,15.396749999999999,15.734395999999998,16.002198999999997,16.489198999999996,16.966934999999996,17.233429999999995,17.483283999999994,17.889511999999993
