순번_정류장ID,1-2800297,2-2803996,3-2803994,4-2803951,5-2803953,6-2803955,7-2803957,8-2803959,9-2803961,10-2803963,11-2803965,12-2803967,13-2803969,14-2803972,15-2803868,16-2803866,17-2803863,18-2803864,19-2800255,20-2803615,21-2803614,22-2803859,23-2806227,24-2803858,25-2803611,26-2806295,27-2806293,28-2804201,29-2806291,30-2807291,31-2804203,32-2804206,33-2804332,34-2804208,35-2804210,36-2804212,37-2804579,38-2803703
11-2803965,,,,,,,,,,,0,0.34372800000000003,0.981541,1.2642980000000001,1.6277850000000003,2.066771,2.2684770000000003,2.4001440000000005,2.9425160000000004,3.9068370000000003,4.283968000000001,4.511255,5.197307,5.546606000000001,6.7292380000000005,7.087016,7.3414,7.716672,7.907474,8.143721,8.339366,8.884634,9.435193,9.933187,10.268074,10.798141000000001,10.977524,11.164117000000001
12-2803967,,,,,,,,,,,,0,0.637813,0.92057,1.284057,1.723043,1.924749,2.056416,2.598788,3.563109,3.9402399999999997,4.167527,4.853579,5.202878,6.38551,6.743288,6.997672,7.3729439999999995,7.563745999999999,7.799992999999999,7.995637999999999,8.540905999999998,9.091464999999998,9.589458999999998,9.924345999999998,10.454412999999999,10.633795999999998,10.820388999999999
13-2803969,,,,,,,,,,,,,0,0.28275700000000004,0.646244,1.0852300000000001,1.286936,1.418603,1.9609750000000001,2.925296,3.302427,3.529714,4.2157659999999995,4.565065,5.747697,6.105474999999999,6.359858999999999,6.735130999999999,6.925932999999999,7.162179999999998,7.357824999999998,7.903092999999998,8.453651999999998,8.951645999999998,9.286532999999999,9.8166,9.995982999999999,10.182576
14-2803972,,,,,,,,,,,,,,0,0.363487,0.802473,1.004179,1.135846,1.678218,2.6425389999999997,3.0196699999999996,3.2469569999999996,3.9330089999999998,4.282308,5.4649399999999995,5.822717999999999,6.077101999999999,6.452373999999999,6.643175999999999,6.879422999999998,7.075067999999998,7.620335999999998,8.170894999999998,8.668888999999998,9.003775999999998,9.533843,9.713225999999999,9.899818999999999
15-2803868,,,,,,,,,,,,,,,0,0.438986,0.640692,0.772359,1.314731,2.279052,2.656183,2.88347,3.569522,3.918821,5.101452999999999,5.459230999999999,5.713614999999999,6.088886999999999,6.2796889999999985,6.515935999999998,6.711580999999998,7.256848999999998,7.807407999999998,8.305401999999997,8.640288999999997,9.170355999999998,9.349738999999998,9.536331999999998
16-2803866,,,,,,,,,,,,,,,,0,0.201706,0.33337300000000003,0.8757450000000001,1.840066,2.217197,2.444484,3.130536,3.479835,4.6624669999999995,5.020244999999999,5.274628999999999,5.649900999999999,5.840702999999999,6.076949999999998,6.272594999999998,6.817862999999998,7.368421999999998,7.866415999999998,8.201302999999998,8.731369999999998,8.910752999999998,9.097345999999998
17-2803863,,,,,,,,,,,,,,,,,0,0.131667,0.674039,1.63836,2.015491,2.242778,2.92883,3.278129,4.460761,4.8185389999999995,5.072922999999999,5.448194999999999,5.638996999999999,5.875243999999999,6.070888999999998,6.6161569999999985,7.166715999999998,7.664709999999999,7.999596999999999,8.529663999999999,8.709046999999998,8.895639999999998
18-2803864,,,,,,,,,,,,,,,,,,0,0.5423720000000001,1.5066929999999998,1.8838239999999997,2.1111109999999997,2.797163,3.1464619999999996,4.3290939999999996,4.686871999999999,4.941255999999999,5.316527999999999,5.507329999999999,5.743576999999998,5.939221999999998,6.484489999999998,7.035048999999998,7.533042999999998,7.8679299999999985,8.397996999999998,8.577379999999998,8.763972999999998
19-2800255,,,,,,,,,,,,,,,,,,,0,0.9643209999999999,1.3414519999999999,1.5687389999999999,2.254791,2.60409,3.7867219999999997,4.1445,4.398884,4.774156,4.964957999999999,5.201204999999999,5.396849999999999,5.942117999999999,6.492676999999999,6.990670999999999,7.325557999999999,7.855624999999999,8.035008,8.221601
20-2803615,,,,,,,,,,,,,,,,,,,,0,0.377131,0.604418,1.29047,1.639769,2.822401,3.1801790000000003,3.4345630000000003,3.809835,4.000637,4.236884,4.432529,4.977797,5.528356,6.02635,6.361237,6.891304,7.0706869999999995,7.25728
21-2803614,,,,,,,,,,,,,,,,,,,,,0,0.227287,0.913339,1.262638,2.44527,2.803048,3.057432,3.4327039999999998,3.623506,3.859753,4.055398,4.600666,5.151225,5.649219,5.984106000000001,6.514173,6.693556,6.880149
22-2803859,,,,,,,,,,,,,,,,,,,,,,0,0.686052,1.035351,2.217983,2.575761,2.830145,3.2054169999999997,3.396219,3.632466,3.828111,4.373379,4.923938,5.421932,5.756819,6.286886,6.466269,6.652862
23-2806227,,,,,,,,,,,,,,,,,,,,,,,0,0.34929899999999997,1.531931,1.8897089999999999,2.144093,2.5193649999999996,2.7101669999999998,2.946414,3.1420589999999997,3.687327,4.237886,4.73588,5.070767,5.600834,5.7802169999999995,5.96681
24-2803858,,,,,,,,,,,,,,,,,,,,,,,,0,1.182632,1.54041,1.794794,2.170066,2.360868,2.597115,2.79276,3.338028,3.8885870000000002,4.3865810000000005,4.721468000000001,5.2515350000000005,5.430918,5.617511
25-2803611,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35777800000000004,0.6121620000000001,0.9874340000000001,1.178236,1.4144830000000002,1.6101280000000002,2.155396,2.7059550000000003,3.203949,3.5388360000000003,4.068903000000001,4.248286,4.4348790000000005
26-2806295,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254384,0.629656,0.820458,1.056705,1.25235,1.797618,2.3481769999999997,2.8461709999999996,3.1810579999999997,3.7111249999999996,3.8905079999999996,4.077101
27-2806293,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375272,0.566074,0.802321,0.9979659999999999,1.543234,2.093793,2.5917869999999996,2.9266739999999998,3.4567409999999996,3.6361239999999997,3.822717
28-2804201,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190802,0.427049,0.6226940000000001,1.1679620000000002,1.7185210000000002,2.2165150000000002,2.5514020000000004,3.0814690000000002,3.2608520000000003,3.447445
29-2806291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23624699999999998,0.431892,0.97716,1.527719,2.025713,2.3606000000000003,2.890667,3.07005,3.2566430000000004
30-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195645,0.7409129999999999,1.291472,1.789466,2.124353,2.65442,2.833803,3.020396
31-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545268,1.0958269999999999,1.5938209999999997,1.9287079999999996,2.4587749999999997,2.638158,2.824751
32-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550559,1.048553,1.38344,1.913507,2.09289,2.279483
33-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49799399999999994,0.832881,1.3629479999999998,1.542331,1.728924
34-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334887,0.864954,1.044337,1.23093
35-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530067,0.7094499999999999,0.8960429999999999
36-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.179383,0.36597599999999997
37-2804579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186593
38-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
