순번_정류장ID,65-2802877,66-2802883,67-2802900,68-2802928,69-2802622,70-2802996,71-2803018,72-2803022,73-2803030,74-2802644,75-2802645,76-2802965,77-2802959,78-2802641,79-2803003,80-2803008,81-2803013,82-2803004,83-2802997,84-2802990,85-2802989,86-2802993,87-2802969,88-2802615,89-2802952,90-2802918,91-2802864,92-2802824,93-2802618,94-2802176,95-2806506,96-2806502,97-2806512,98-2802193,99-2802196,100-2802200,101-2802204,102-2805533,103-2802215,104-2802212,105-2802208,106-2805660,107-2806528,108-2806527,109-2806526,110-2806525,111-2807112,112-2806514,113-2801854,114-2807443,115-2807444,116-2807281,117-2802018,118-2800097,119-2800060,120-2805845,121-2805847,122-2805849,123-2805851,124-2800085
75-2802645,,,,,,,,,,,0,0.821688,1.3243109999999998,1.6397989999999998,2.0157969999999996,2.4069789999999998,2.808763,3.039316,3.185508,3.4182420000000002,3.750252,4.048755,4.400612,4.670482,4.842347999999999,5.386998999999999,6.206880999999999,6.457802999999999,6.8097639999999995,7.056064999999999,7.428265999999999,7.819030999999999,8.244736999999999,9.634212999999999,10.424207,10.815949,10.947116,11.286835,11.752502,12.140011,12.799289,14.368463,14.886522,15.045209,15.345303,15.739505,16.235491,16.529461,16.919823,17.175127,18.200047,18.944883,19.410945,20.140872,20.582453,21.042634,21.466521,21.798315,22.07925,22.392131
76-2802965,,,,,,,,,,,,0,0.5026229999999999,0.8181109999999999,1.1941089999999999,1.5852909999999998,1.987075,2.217628,2.36382,2.5965540000000003,2.928564,3.2270670000000004,3.578924,3.8487940000000003,4.02066,4.565311,5.385193,5.636115,5.988076,6.234377,6.606578000000001,6.997343000000001,7.423049000000001,8.812525,9.602519000000001,9.994261000000002,10.125428000000001,10.465147000000002,10.930814000000002,11.318323000000001,11.977601000000002,13.546775000000002,14.064834000000001,14.223521000000002,14.523615000000001,14.917817000000001,15.413803000000001,15.707773000000001,16.098135000000003,16.353439,17.378359000000003,18.123195000000003,18.589257000000003,19.319184000000003,19.760765000000003,20.220946,20.644833000000002,20.976627,21.257562,21.570443
77-2802959,,,,,,,,,,,,,0,0.315488,0.691486,1.082668,1.484452,1.7150050000000001,1.8611970000000002,2.0939310000000004,2.4259410000000003,2.7244440000000005,3.0763010000000004,3.3461710000000005,3.5180370000000005,4.0626880000000005,4.88257,5.133492,5.485453000000001,5.7317540000000005,6.103955000000001,6.494720000000001,6.920426000000001,8.309902000000001,9.099896000000001,9.491638000000002,9.622805000000001,9.962524000000002,10.428191000000002,10.815700000000001,11.474978000000002,13.044152000000002,13.562211000000001,13.720898000000002,14.020992000000001,14.415194000000001,14.911180000000002,15.205150000000001,15.595512000000001,15.850816000000002,16.875736000000003,17.620572000000003,18.086634000000004,18.816561000000004,19.258142000000003,19.718323,20.142210000000002,20.474004,20.754939,21.06782
78-2802641,,,,,,,,,,,,,,0,0.375998,0.76718,1.168964,1.399517,1.545709,1.778443,2.110453,2.4089560000000003,2.760813,3.0306830000000002,3.2025490000000003,3.7472000000000003,4.567082,4.818004,5.169965,5.416266,5.788467000000001,6.179232000000001,6.604938000000001,7.994414000000001,8.784408,9.176150000000002,9.307317000000001,9.647036000000002,10.112703000000002,10.500212000000001,11.159490000000002,12.728664000000002,13.246723000000003,13.405410000000003,13.705504000000003,14.099706000000003,14.595692000000003,14.889662000000003,15.280024000000003,15.535328000000003,16.560248000000005,17.305084000000004,17.771146000000005,18.501073000000005,18.942654000000005,19.402835000000003,19.826722000000004,20.158516000000002,20.439451000000002,20.752332000000003
79-2803003,,,,,,,,,,,,,,,0,0.39118200000000003,0.7929660000000001,1.023519,1.1697110000000002,1.4024450000000002,1.734455,2.0329580000000003,2.384815,2.654685,2.8265510000000003,3.3712020000000003,4.191084,4.442006,4.793967,5.040268,5.412469,5.803234,6.22894,7.618416,8.40841,8.800152,8.931319,9.271038,9.736705,10.124214,10.783492,12.352666000000001,12.870725,13.029412,13.329506,13.723708,14.219694,14.513664,14.904026,15.15933,16.184250000000002,16.929086,17.395148000000002,18.125075000000002,18.566656000000002,19.026837,19.450724,19.782518,20.063453,20.376334
80-2803008,,,,,,,,,,,,,,,,0,0.40178400000000003,0.632337,0.778529,1.011263,1.343273,1.641776,1.993633,2.263503,2.435369,2.98002,3.7999020000000003,4.050824,4.402785000000001,4.6490860000000005,5.021287000000001,5.412052000000001,5.837758000000001,7.227234000000001,8.017228000000001,8.408970000000002,8.540137000000001,8.879856000000002,9.345523000000002,9.733032000000001,10.392310000000002,11.961484000000002,12.479543000000003,12.638230000000004,12.938324000000003,13.332526000000003,13.828512000000003,14.122482000000003,14.512844000000003,14.768148000000004,15.793068000000003,16.537904000000005,17.003966000000005,17.733893000000005,18.175474000000005,18.635655000000003,19.059542000000004,19.391336000000003,19.672271000000002,19.985152000000003
81-2803013,,,,,,,,,,,,,,,,,0,0.230553,0.376745,0.609479,0.941489,1.239992,1.591849,1.8617190000000001,2.033585,2.578236,3.398118,3.6490400000000003,4.0010010000000005,4.247302,4.619503,5.010268,5.435974,6.82545,7.615444,8.007186,8.138353,8.478072000000001,8.943739,9.331248,9.990526000000001,11.559700000000001,12.077759,12.236446,12.53654,12.930742,13.426728,13.720698,14.11106,14.366364,15.391284,16.136120000000002,16.602182000000003,17.332109000000003,17.773690000000002,18.233871,18.657758,18.989552,19.270487,19.583368
82-2803004,,,,,,,,,,,,,,,,,,0,0.14619200000000002,0.37892600000000004,0.710936,1.009439,1.361296,1.6311660000000001,1.8030320000000002,2.347683,3.1675649999999997,3.418487,3.770448,4.016749,4.3889499999999995,4.7797149999999995,5.205420999999999,6.594897,7.384891,7.7766329999999995,7.907799999999999,8.247518999999999,8.713185999999999,9.100694999999998,9.759972999999999,11.329146999999999,11.847206,12.005893,12.305987,12.700189,13.196175,13.490145,13.880507,14.135811,15.160731,15.905567,16.371629,17.101556,17.543136999999998,18.003317999999997,18.427204999999997,18.758998999999996,19.039933999999995,19.352814999999996
83-2802997,,,,,,,,,,,,,,,,,,,0,0.23273400000000002,0.564744,0.8632470000000001,1.2151040000000002,1.4849740000000002,1.6568400000000003,2.2014910000000003,3.0213730000000005,3.2722950000000006,3.624256000000001,3.8705570000000007,4.242758,4.633523,5.059229,6.448705,7.238699,7.630441,7.761608,8.101327,8.566994,8.954502999999999,9.613781,11.182955,11.701014,11.859701000000001,12.159795,12.553997,13.049983000000001,13.343953,13.734315,13.989619000000001,15.014539000000001,15.759375,16.225437,16.955364,17.396945,17.857125999999997,18.281012999999998,18.612806999999997,18.893741999999996,19.206622999999997
84-2802990,,,,,,,,,,,,,,,,,,,,0,0.33200999999999997,0.630513,0.98237,1.25224,1.424106,1.968757,2.788639,3.039561,3.391522,3.637823,4.010024,4.400789,4.8264949999999995,6.215971,7.005965,7.397707,7.528873999999999,7.868592999999999,8.334259999999999,8.721768999999998,9.381046999999999,10.950220999999999,11.46828,11.626967,11.927061,12.321263,12.817249,13.111219,13.501581,13.756885,14.781805,15.526641,15.992702999999999,16.72263,17.164210999999998,17.624391999999997,18.048278999999997,18.380072999999996,18.661007999999995,18.973888999999996
85-2802989,,,,,,,,,,,,,,,,,,,,,0,0.298503,0.65036,0.9202300000000001,1.0920960000000002,1.6367470000000002,2.4566290000000004,2.7075510000000005,3.0595120000000007,3.3058130000000006,3.6780140000000006,4.068779000000001,4.494485000000001,5.883961000000001,6.673955000000001,7.065697000000001,7.196864000000001,7.536583,8.00225,8.389759,9.049037,10.618211,11.13627,11.294957,11.595051,11.989253,12.485239,12.779209,13.169571,13.424875,14.449795,15.194631,15.660692999999998,16.39062,16.832200999999998,17.292381999999996,17.716268999999997,18.048062999999996,18.328997999999995,18.641878999999996
86-2802993,,,,,,,,,,,,,,,,,,,,,,0,0.35185700000000003,0.621727,0.793593,1.338244,2.158126,2.4090480000000003,2.7610090000000005,3.0073100000000004,3.3795110000000004,3.7702760000000004,4.195982000000001,5.585458000000001,6.375452000000001,6.767194000000001,6.898361,7.23808,7.703747,8.091256,8.750534,10.319708,10.837767,10.996454,11.296548,11.69075,12.186736,12.480706,12.871068,13.126372,14.151292,14.896128,15.362189999999998,16.092117,16.533697999999998,16.993878999999996,17.417765999999997,17.749559999999995,18.030494999999995,18.343375999999996
87-2802969,,,,,,,,,,,,,,,,,,,,,,,0,0.26987,0.441736,0.986387,1.806269,2.057191,2.409152,2.655453,3.027654,3.418419,3.844125,5.233601,6.023595,6.415337,6.546504,6.886222999999999,7.351889999999999,7.739398999999999,8.398677,9.967851,10.48591,10.644597000000001,10.944691,11.338893,11.834879,12.128849,12.519211,12.774515000000001,13.799435,14.544271,15.010333,15.74026,16.181841,16.642021999999997,17.065908999999998,17.397702999999996,17.678637999999996,17.991518999999997
88-2802615,,,,,,,,,,,,,,,,,,,,,,,,0,0.17186600000000002,0.7165170000000001,1.536399,1.787321,2.139282,2.385583,2.757784,3.148549,3.574255,4.963731,5.753725,6.145467,6.276634,6.616352999999999,7.082019999999999,7.469528999999999,8.128806999999998,9.697980999999999,10.21604,10.374727,10.674821,11.069023,11.565009,11.858979,12.249341,12.504645,13.529565,14.274401,14.740462999999998,15.470389999999998,15.911970999999998,16.372151999999996,16.796038999999997,17.127832999999995,17.408767999999995,17.721648999999996
89-2802952,,,,,,,,,,,,,,,,,,,,,,,,,0,0.544651,1.364533,1.6154549999999999,1.9674159999999998,2.213717,2.585918,2.976683,3.402389,4.791865,5.581859,5.9736009999999995,6.104767999999999,6.444486999999999,6.910153999999999,7.297662999999998,7.956940999999998,9.526114999999997,10.044173999999998,10.202860999999999,10.502954999999998,10.897156999999998,11.393142999999998,11.687112999999998,12.077474999999998,12.332778999999999,13.357698999999998,14.102534999999998,14.568596999999997,15.298523999999997,15.740104999999996,16.200285999999995,16.624172999999995,16.955966999999994,17.236901999999994,17.549782999999994
90-2802918,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.819882,1.0708039999999999,1.4227649999999998,1.669066,2.041267,2.432032,2.857738,4.247214,5.037208,5.4289499999999995,5.560116999999999,5.899835999999999,6.365502999999999,6.753011999999998,7.412289999999998,8.981463999999997,9.499522999999996,9.658209999999997,9.958303999999996,10.352505999999996,10.848491999999997,11.142461999999997,11.532823999999996,11.788127999999997,12.813047999999997,13.557883999999996,14.023945999999995,14.753872999999995,15.195453999999994,15.655634999999995,16.079521999999994,16.411315999999992,16.69225099999999,17.005131999999993
91-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250922,0.6028830000000001,0.849184,1.2213850000000002,1.6121500000000002,2.037856,3.427332,4.217326,4.609068,4.740234999999999,5.079953999999999,5.545620999999999,5.9331299999999985,6.592407999999998,8.161581999999997,8.679640999999997,8.838327999999997,9.138421999999997,9.532623999999997,10.028609999999997,10.322579999999997,10.712941999999996,10.968245999999997,11.993165999999997,12.738001999999996,13.204063999999995,13.933990999999995,14.375571999999995,14.835752999999995,15.259639999999996,15.591433999999996,15.872368999999996,16.185249999999996
92-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351961,0.5982620000000001,0.9704630000000001,1.361228,1.786934,3.1764099999999997,3.966404,4.358146,4.489312999999999,4.829031999999999,5.294698999999999,5.682207999999998,6.341485999999998,7.910659999999998,8.428718999999997,8.587405999999998,8.887499999999998,9.281701999999997,9.777687999999998,10.071657999999998,10.462019999999997,10.717323999999998,11.742243999999998,12.487079999999997,12.953141999999996,13.683068999999996,14.124649999999995,14.584830999999996,15.008717999999996,15.340511999999997,15.621446999999996,15.934327999999997
93-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24630100000000002,0.618502,1.009267,1.4349729999999998,2.8244489999999995,3.6144429999999996,4.006184999999999,4.137351999999999,4.477070999999999,4.9427379999999985,5.330246999999998,5.989524999999998,7.558698999999998,8.076757999999998,8.235444999999999,8.535538999999998,8.929740999999998,9.425726999999998,9.719696999999998,10.110058999999998,10.365362999999999,11.390282999999998,12.135118999999998,12.601180999999997,13.331107999999997,13.772688999999996,14.232869999999997,14.656756999999997,14.988550999999998,15.269485999999997,15.582366999999998
94-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372201,0.762966,1.188672,2.5781479999999997,3.3681419999999997,3.7598839999999996,3.8910509999999996,4.23077,4.6964369999999995,5.083945999999999,5.743223999999999,7.312397999999999,7.830456999999999,7.989143999999999,8.289238,8.68344,9.179426,9.473396,9.863757999999999,10.119062,11.143982,11.888817999999999,12.354879999999998,13.084806999999998,13.526387999999997,13.986568999999998,14.410455999999998,14.742249999999999,15.023184999999998,15.336065999999999
95-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39076500000000003,0.8164710000000001,2.205947,2.995941,3.387683,3.51885,3.858569,4.324236,4.711745,5.371022999999999,6.9401969999999995,7.4582559999999996,7.616942999999999,7.917036999999999,8.311238999999999,8.807224999999999,9.101194999999999,9.491556999999998,9.746860999999999,10.771780999999999,11.516616999999998,11.982678999999997,12.712605999999997,13.154186999999997,13.614367999999997,14.038254999999998,14.370048999999998,14.650983999999998,14.963864999999998
96-2806502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42570600000000003,1.815182,2.605176,2.996918,3.128085,3.467804,3.933471,4.32098,4.980257999999999,6.5494319999999995,7.0674909999999995,7.226177999999999,7.526271999999999,7.920473999999999,8.416459999999999,8.710429999999999,9.100791999999998,9.356095999999999,10.381015999999999,11.125851999999998,11.591914,12.321841,12.763421999999998,13.223602999999999,13.64749,13.979284,14.260219,14.5731
97-2806512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.389476,2.17947,2.571212,2.702379,3.042098,3.507765,3.895274,4.554552,6.1237260000000004,6.6417850000000005,6.800472,7.100566,7.494768,7.990754,8.284724,8.675086,8.930390000000001,9.95531,10.700146,11.166208000000001,11.896135000000001,12.337716,12.797897,13.221784000000001,13.553578000000002,13.834513000000001,14.147394000000002
98-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789994,1.181736,1.312903,1.652622,2.118289,2.505798,3.165076,4.73425,5.252309,5.410996,5.7110899999999996,6.1052919999999995,6.601278,6.895248,7.285609999999999,7.540913999999999,8.565833999999999,9.310669999999998,9.776731999999999,10.506658999999999,10.948239999999998,11.408420999999999,11.832308,12.164102,12.445037,12.757918
99-2802196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39174200000000003,0.5229090000000001,0.8626280000000001,1.328295,1.7158039999999999,2.375082,3.944256,4.462315,4.621002,4.9210959999999995,5.315297999999999,5.811284,6.1052539999999995,6.495615999999999,6.750919999999999,7.775839999999999,8.520675999999998,8.986737999999999,9.716664999999999,10.158245999999998,10.618426999999999,11.042314,11.374108,11.655043,11.967924
100-2802200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.131167,0.470886,0.936553,1.324062,1.98334,3.5525140000000004,4.070573,4.22926,4.529354,4.923556,5.419542,5.713512,6.103873999999999,6.359177999999999,7.384097999999999,8.128934,8.594995999999998,9.324922999999998,9.766503999999998,10.226684999999998,10.650571999999999,10.982365999999999,11.263300999999998,11.576182
101-2802204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339719,0.8053859999999999,1.192895,1.852173,3.421347,3.939406,4.0980929999999995,4.398186999999999,4.792388999999999,5.288374999999999,5.582344999999999,5.972706999999999,6.228010999999999,7.2529309999999985,7.997766999999999,8.463828999999999,9.193755999999999,9.635336999999998,10.095517999999998,10.519404999999999,10.851199,11.132133999999999,11.445015
102-2805533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.465667,0.8531759999999999,1.512454,3.0816280000000003,3.5996870000000003,3.7583740000000003,4.058468,4.45267,4.948656000000001,5.2426260000000005,5.632988,5.888292,6.913212,7.658048,8.12411,8.854037,9.295618,9.755799,10.179686,10.51148,10.792415,11.105296000000001
103-2802215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387509,1.046787,2.615961,3.13402,3.292707,3.592801,3.987003,4.482989,4.776959,5.167320999999999,5.422624999999999,6.447544999999999,7.192380999999999,7.658442999999999,8.388369999999998,8.829950999999998,9.290131999999998,9.714018999999999,10.045812999999999,10.326747999999998,10.639629
104-2802212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6592779999999999,2.228452,2.746511,2.905198,3.205292,3.599494,4.09548,4.38945,4.779812,5.0351159999999995,6.060035999999999,6.804872,7.270934,8.000861,8.442442,8.902623,9.32651,9.658304000000001,9.939239,10.252120000000001
105-2802208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.569174,2.0872330000000003,2.2459200000000004,2.5460140000000004,2.9402160000000004,3.436202,3.730172,4.120534,4.375838,5.400758,6.145594,6.611656,7.341583,7.783164,8.243345,8.667232,8.999026,9.279961,9.592842000000001
106-2805660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518059,0.6767460000000001,0.9768400000000002,1.371042,1.8670280000000001,2.160998,2.5513600000000003,2.8066640000000005,3.8315840000000003,4.576420000000001,5.042482000000001,5.772409000000001,6.213990000000001,6.674171000000001,7.098058000000001,7.429852000000001,7.710787000000002,8.023668000000002
107-2806528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.158687,0.458781,0.852983,1.348969,1.6429390000000001,2.0333010000000002,2.2886050000000004,3.3135250000000003,4.0583610000000006,4.5244230000000005,5.2543500000000005,5.695931000000001,6.156112000000001,6.579999000000001,6.911793000000001,7.192728000000002,7.5056090000000015
108-2806527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300094,0.694296,1.190282,1.4842520000000001,1.8746140000000002,2.129918,3.154838,3.8996739999999996,4.365736,5.095663,5.537244,5.997425000000001,6.421312,6.753106000000001,7.034041000000001,7.346922000000001
109-2806526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394202,0.890188,1.184158,1.5745200000000001,1.8298240000000001,2.854744,3.59958,4.065642,4.795569,5.237150000000001,5.697331000000001,6.121218000000001,6.453012000000001,6.7339470000000015,7.046828000000001
110-2806525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.495986,0.789956,1.180318,1.435622,2.4605420000000002,3.205378,3.67144,4.4013670000000005,4.842948000000001,5.303129000000001,5.727016000000001,6.058810000000001,6.3397450000000015,6.6526260000000015
111-2807112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29397,0.6843319999999999,0.9396359999999999,1.964556,2.709392,3.1754539999999998,3.9053809999999998,4.3469619999999995,4.807143,5.23103,5.562824,5.843759,6.15664
112-2806514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390362,0.645666,1.6705860000000001,2.415422,2.881484,3.611411,4.052992,4.513173,4.93706,5.268854,5.5497890000000005,5.8626700000000005
113-2801854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255304,1.280224,2.02506,2.491122,3.221049,3.66263,4.1228110000000004,4.546698,4.8784920000000005,5.159427000000001,5.472308000000001
114-2807443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.02492,1.769756,2.235818,2.965745,3.4073260000000003,3.8675070000000003,4.291394,4.623188000000001,4.904123000000001,5.217004000000001
