순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802349,5-2802577,6-2802581,7-2802373,8-2802336,9-2802338,10-2802333,11-2802328,12-2802314,13-2802315,14-2802303,15-2801865,16-2802291,17-2802549,18-2802545,19-2802540,20-2802363,21-2802488,22-2802472,23-2802436,24-2802430,25-2802434,26-2802444,27-2802457,28-2802494,29-2802512,30-2805600,31-2802371,32-2802441,33-2802941,34-2802901,35-2802851,36-2802823,37-2802783,38-2802757,39-2802733,40-2802628
1-2807327,0,0.15498599999999998,0.37700599999999995,0.47543899999999994,0.6923509999999999,0.859381,1.403911,2.249618,2.522761,2.736423,3.095675,3.554599,3.968607,4.594347,4.903091,5.506239,5.919487,6.318825,6.639058,6.95225,7.369529,7.64196,8.08389,8.465269000000001,8.874816000000001,9.305073,9.695721,10.232797000000001,10.362043000000002,10.600663,11.226583000000002,11.676384000000002,13.535712000000002,13.860875000000002,14.324581000000002,14.506979000000001,14.931000000000001,15.406319000000002,15.644618000000001,16.326352
2-2802586,,0,0.22202,0.320453,0.537365,0.704395,1.248925,2.094632,2.367775,2.5814369999999998,2.940689,3.399613,3.813621,4.439361,4.748105,5.351253,5.764501,6.163839,6.484072,6.797264,7.214543,7.486974,7.928904,8.310283,8.71983,9.150087,9.540735,10.077811,10.207057,10.445677,11.071597,11.521398000000001,13.380726000000001,13.705889,14.169595000000001,14.351993,14.776014,15.251333,15.489632,16.171366
3-2802584,,,0,0.098433,0.315345,0.482375,1.0269050000000002,1.8726120000000002,2.1457550000000003,2.359417,2.7186690000000002,3.1775930000000003,3.5916010000000003,4.217341,4.526085,5.129233,5.542481,5.941819000000001,6.262052000000001,6.5752440000000005,6.992523,7.264954,7.7068840000000005,8.088263000000001,8.497810000000001,8.928067,9.318715000000001,9.855791000000002,9.985037000000002,10.223657000000001,10.849577000000002,11.299378000000003,13.158706000000002,13.483869000000002,13.947575000000002,14.129973000000001,14.553994000000001,15.029313000000002,15.267612000000002,15.949346000000002
4-2802349,,,,0,0.216912,0.383942,0.9284720000000001,1.7741790000000002,2.0473220000000003,2.260984,2.6202360000000002,3.0791600000000003,3.4931680000000003,4.118908,4.427652,5.0308,5.444048,5.843386000000001,6.163619000000001,6.4768110000000005,6.89409,7.166521,7.6084510000000005,7.98983,8.399377000000001,8.829634,9.220282000000001,9.757358000000002,9.886604000000002,10.125224000000001,10.751144000000002,11.200945000000003,13.060273000000002,13.385436000000002,13.849142000000002,14.031540000000001,14.455561000000001,14.930880000000002,15.169179000000002,15.850913000000002
5-2802577,,,,,0,0.16702999999999998,0.7115600000000001,1.557267,1.8304099999999999,2.044072,2.403324,2.862248,3.276256,3.901996,4.21074,4.813888,5.227136000000001,5.626474000000001,5.946707000000001,6.259899000000001,6.6771780000000005,6.949609000000001,7.391539000000001,7.772918000000001,8.182465,8.612722,9.00337,9.540446000000001,9.669692000000001,9.908312,10.534232000000001,10.984033000000002,12.843361000000002,13.168524000000001,13.632230000000002,13.814628,14.238649,14.713968000000001,14.952267,15.634001000000001
6-2802581,,,,,,0,0.5445300000000001,1.390237,1.6633799999999999,1.8770419999999999,2.236294,2.695218,3.109226,3.734966,4.04371,4.646858,5.060106,5.459444,5.779677,6.092869,6.510148,6.782579,7.224509,7.605888,8.015435,8.445692,8.83634,9.373416,9.502662,9.741282,10.367202,10.817003000000001,12.676331000000001,13.001494000000001,13.465200000000001,13.647598,14.071619,14.546938,14.785237,15.466971000000001
7-2802373,,,,,,,0,0.845707,1.11885,1.332512,1.691764,2.150688,2.564696,3.190436,3.49918,4.102328,4.515576,4.9149140000000004,5.235147,5.548339,5.965618,6.238049,6.679979,7.061358,7.470905,7.901162,8.29181,8.828886,8.958132,9.196752,9.822672,10.272473000000002,12.131801000000001,12.456964000000001,12.920670000000001,13.103068,13.527089,14.002408,14.240707,14.922441000000001
8-2802336,,,,,,,,0,0.27314299999999997,0.48680499999999993,0.846057,1.304981,1.7189889999999999,2.344729,2.653473,3.256621,3.669869,4.069207,4.38944,4.7026319999999995,5.119910999999999,5.392341999999999,5.8342719999999995,6.215650999999999,6.625197999999999,7.055454999999999,7.446102999999999,7.983178999999999,8.112424999999998,8.351044999999997,8.976964999999998,9.426765999999999,11.286093999999999,11.611256999999998,12.074962999999999,12.257360999999998,12.681381999999997,13.156700999999998,13.394999999999998,14.076733999999998
9-2802338,,,,,,,,,0,0.213662,0.572914,1.031838,1.445846,2.071586,2.38033,2.983478,3.3967259999999997,3.796064,4.116296999999999,4.429488999999999,4.846767999999999,5.119198999999999,5.561128999999999,5.942507999999999,6.352054999999999,6.782311999999999,7.172959999999999,7.710035999999999,7.839281999999999,8.077901999999998,8.703821999999999,9.153623,11.012951,11.338114,11.80182,11.984217999999998,12.408238999999998,12.883557999999999,13.121856999999999,13.803590999999999
10-2802333,,,,,,,,,,0,0.359252,0.818176,1.232184,1.857924,2.166668,2.769816,3.183064,3.582402,3.902635,4.215827,4.633106,4.905537,5.347467,5.728846,6.138393,6.56865,6.9592979999999995,7.496373999999999,7.62562,7.86424,8.49016,8.939961,10.799289,11.124452,11.588158,11.770556,12.194576999999999,12.669896,12.908195,13.589929
