순번_정류장ID,64-2803210,65-2803361,66-2807344,67-2806484,68-2807326,69-2805694,70-2805636,71-2806053,72-2806032,73-2806025,74-2805697,75-2805699,76-2805701,77-2807440,78-2806806,79-2805704,80-2807625,81-2806162,82-2805635,83-2805633,84-2807037,85-2805631,86-2805677,87-2807428,88-2807429,89-2807521,90-2806171,91-2807223,92-2806160,93-2805528,94-2807269,95-2806830,96-2805759,97-2805529,98-2805839,99-2805561,100-2805340,101-2805841,102-2805450,103-2806913,104-2805580,105-2805332,106-2805742,107-2805229,108-2805231,109-2805400,110-2805038,111-2804895,112-2805911,113-2806732,114-2806730,115-2807462,116-2806214,117-2800622,118-2800627,119-2800336,120-2800653,121-2800656,122-2800661,123-2804967,124-2806938
74-2805697,,,,,,,,,,,0,0.210033,0.40770799999999996,0.621062,1.066519,1.3223639999999999,1.753428,2.048061,2.689844,3.0430889999999997,3.3614369999999996,3.8899459999999997,4.903141,5.047491,15.291052999999998,16.137611999999997,18.061840999999998,18.532822999999997,19.649335999999998,21.07276,21.448054,22.129523,22.373623,22.679236,22.93055,23.173594,23.27802,23.515232,24.114644000000002,24.551351,24.850892,25.199314,25.407792,25.712344,26.210452,26.410868,26.694022,26.962161000000002,27.304131,27.784396,28.000452,28.638614999999998,29.57058,29.915719,30.360629,30.582467,30.941587000000002,31.152232,31.559471000000002,32.378963,32.8594
75-2805699,,,,,,,,,,,,0,0.197675,0.411029,0.856486,1.112331,1.543395,1.838028,2.4798109999999998,2.8330559999999996,3.1514039999999994,3.6799129999999995,4.693108,4.837458,15.081019999999999,15.927578999999998,17.851808,18.322789999999998,19.439303,20.862727,21.238021,21.91949,22.16359,22.469203,22.720517,22.963561000000002,23.067987000000002,23.305199,23.904611000000003,24.341318,24.640859000000003,24.989281000000002,25.197759,25.502311000000002,26.000419,26.200835,26.483989,26.752128000000003,27.094098000000002,27.574363,27.790419,28.428582,29.360546999999997,29.705685999999996,30.150595999999997,30.372434,30.731554,30.942199,31.349438,32.168929999999996,32.649367
76-2805701,,,,,,,,,,,,,0,0.213354,0.658811,0.914656,1.34572,1.640353,2.282136,2.6353809999999998,2.9537289999999996,3.4822379999999997,4.495433,4.639783,14.883344999999998,15.729903999999998,17.654132999999998,18.125114999999997,19.241628,20.665052,21.040346,21.721815,21.965915,22.271528,22.522842,22.765886000000002,22.870312000000002,23.107524,23.706936000000002,24.143643,24.443184000000002,24.791606,25.000084,25.304636000000002,25.802744,26.00316,26.286314,26.554453000000002,26.896423000000002,27.376688,27.592744,28.230907,29.162872,29.508011,29.952921,30.174759,30.533879000000002,30.744524000000002,31.151763000000003,31.971255000000003,32.451692
77-2807440,,,,,,,,,,,,,,0,0.445457,0.701302,1.132366,1.426999,2.0687819999999997,2.4220269999999995,2.7403749999999993,3.2688839999999995,4.2820789999999995,4.426429,14.669991,15.516549999999999,17.440779,17.911761,19.028274,20.451698,20.826992,21.508461,21.752561,22.058174,22.309488,22.552532000000003,22.656958000000003,22.894170000000003,23.493582000000004,23.930289000000002,24.229830000000003,24.578252000000003,24.786730000000002,25.091282000000003,25.58939,25.789806000000002,26.072960000000002,26.341099000000003,26.683069000000003,27.163334000000003,27.37939,28.017553,28.949517999999998,29.294656999999997,29.739566999999997,29.961405,30.320525,30.53117,30.938409,31.757901,32.238338
78-2806806,,,,,,,,,,,,,,,0,0.255845,0.686909,0.9815419999999999,1.623325,1.97657,2.294918,2.823427,3.836622,3.9809720000000004,14.224533999999998,15.071092999999998,16.995321999999998,17.466303999999997,18.582817,20.006241,20.381535,21.063004,21.307104,21.612717,21.864031,22.107075000000002,22.211501000000002,22.448713,23.048125000000002,23.484832,23.784373000000002,24.132795,24.341273,24.645825000000002,25.143933,25.344349,25.627503,25.895642000000002,26.237612000000002,26.717877,26.933933,27.572096,28.504061,28.8492,29.29411,29.515948,29.875068000000002,30.085713000000002,30.492952000000002,31.312444000000003,31.792881
79-2805704,,,,,,,,,,,,,,,,0,0.43106400000000006,0.725697,1.36748,1.720725,2.039073,2.5675820000000003,3.5807770000000003,3.7251270000000005,13.968689,14.815248,16.739477,17.210459,18.326972,19.750396000000002,20.125690000000002,20.807159000000002,21.051259,21.356872000000003,21.608186000000003,21.851230000000005,21.955656000000005,22.192868000000004,22.792280000000005,23.228987000000004,23.528528000000005,23.876950000000004,24.085428000000004,24.389980000000005,24.888088000000003,25.088504000000004,25.371658000000004,25.639797000000005,25.981767000000005,26.462032000000004,26.678088000000002,27.316251,28.248216,28.593355,29.038265,29.260103,29.619223,29.829868,30.237107,31.056599000000002,31.537036
80-2807625,,,,,,,,,,,,,,,,,0,0.294633,0.9364159999999999,1.289661,1.608009,2.136518,3.149713,3.2940630000000004,13.537624999999998,14.384183999999998,16.308412999999998,16.779394999999997,17.895908,19.319332,19.694626,20.376095,20.620195,20.925808,21.177122,21.420166000000002,21.524592000000002,21.761804,22.361216000000002,22.797923,23.097464000000002,23.445886,23.654364,23.958916000000002,24.457024,24.65744,24.940594,25.208733000000002,25.550703000000002,26.030968,26.247024,26.885187,27.817152,28.162291,28.607201,28.829039,29.188159000000002,29.398804000000002,29.806043000000003,30.625535000000003,31.105972
81-2806162,,,,,,,,,,,,,,,,,,0,0.641783,0.995028,1.313376,1.841885,2.85508,2.9994300000000003,13.242992,14.089551,16.01378,16.484762,17.601275,19.024699000000002,19.399993000000002,20.081462000000002,20.325562,20.631175000000002,20.882489000000003,21.125533000000004,21.229959000000004,21.467171000000004,22.066583000000005,22.503290000000003,22.802831000000005,23.151253000000004,23.359731000000004,23.664283000000005,24.162391000000003,24.362807000000004,24.645961000000003,24.914100000000005,25.256070000000005,25.736335000000004,25.952391000000002,26.590554,27.522519000000003,27.867658000000002,28.312568000000002,28.534406000000004,28.893526000000005,29.104171000000004,29.511410000000005,30.330902000000005,30.811339000000004
82-2805635,,,,,,,,,,,,,,,,,,,0,0.353245,0.671593,1.200102,2.213297,2.357647,12.601208999999999,13.447768,15.371997,15.842979,16.959492,18.382916,18.758210000000002,19.439679,19.683779,19.989392000000002,20.240706000000003,20.483750000000004,20.588176000000004,20.825388000000004,21.424800000000005,21.861507000000003,22.161048000000005,22.509470000000004,22.717948000000003,23.022500000000004,23.520608000000003,23.721024000000003,24.004178000000003,24.272317000000005,24.614287000000004,25.094552000000004,25.310608000000002,25.948771,26.880736,27.225875,27.670785,27.892623,28.251743,28.462388,28.869627,29.689119,30.169556
83-2805633,,,,,,,,,,,,,,,,,,,,0,0.318348,0.846857,1.860052,2.0044020000000002,12.247964,13.094522999999999,15.018752,15.489733999999999,16.606247,18.029671,18.404965,19.086434,19.330534,19.636147,19.887461000000002,20.130505000000003,20.234931000000003,20.472143000000003,21.071555000000004,21.508262000000002,21.807803000000003,22.156225000000003,22.364703000000002,22.669255000000003,23.167363,23.367779000000002,23.650933000000002,23.919072000000003,24.261042000000003,24.741307000000003,24.957363,25.595526,26.527490999999998,26.872629999999997,27.317539999999997,27.539378,27.898498,28.109143,28.516382,29.335874,29.816311
84-2807037,,,,,,,,,,,,,,,,,,,,,0,0.528509,1.5417040000000002,1.6860540000000002,11.929616,12.776174999999999,14.700403999999999,15.171385999999998,16.287899,17.711323,18.086617,18.768086,19.012186,19.317799,19.569113,19.812157000000003,19.916583000000003,20.153795000000002,20.753207000000003,21.189914,21.489455000000003,21.837877000000002,22.046355000000002,22.350907000000003,22.849015,23.049431000000002,23.332585,23.600724000000003,23.942694000000003,24.422959000000002,24.639015,25.277178,26.209142999999997,26.554281999999997,26.999191999999997,27.22103,27.58015,27.790795,28.198034,29.017526,29.497963
85-2805631,,,,,,,,,,,,,,,,,,,,,,0,1.013195,1.157545,11.401107,12.247665999999999,14.171895,14.642876999999999,15.759389999999998,17.182813999999997,17.558107999999997,18.239576999999997,18.483676999999997,18.789289999999998,19.040604,19.283648,19.388074,19.625286,20.224698,20.661405,20.960946,21.309368,21.517846,21.822398,22.320505999999998,22.520922,22.804076,23.072215,23.414185,23.89445,24.110505999999997,24.748668999999996,25.680633999999998,26.025772999999997,26.470682999999998,26.692521,27.051641,27.262286,27.669525,28.489017,28.969454
86-2805677,,,,,,,,,,,,,,,,,,,,,,,0,0.14435,10.387911999999998,11.234471,13.1587,13.629681999999999,14.746194999999998,16.169618999999997,16.544912999999998,17.226381999999997,17.470481999999997,17.776094999999998,18.027409,18.270453,18.374879,18.612091,19.211503,19.64821,19.947751,20.296173,20.504651,20.809203,21.307311,21.507727,21.790881,22.05902,22.40099,22.881255,23.097310999999998,23.735473999999996,24.667438999999995,25.012577999999994,25.457487999999994,25.679325999999996,26.038445999999997,26.249090999999996,26.656329999999997,27.475821999999997,27.956258999999996
87-2807428,,,,,,,,,,,,,,,,,,,,,,,,0,10.243561999999999,11.090121,13.01435,13.485332,14.601844999999999,16.025268999999998,16.400563,17.082031999999998,17.326131999999998,17.631745,17.883059,18.126103,18.230529,18.467741,19.067153,19.50386,19.803401,20.151823,20.360301,20.664853,21.162961,21.363377,21.646531,21.91467,22.25664,22.736905,22.952961,23.591123999999997,24.523089,24.868228,25.313138,25.534976,25.894096,26.104741,26.51198,27.331472,27.811909
88-2807429,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8465590000000001,2.7707880000000005,3.2417700000000003,4.358283,5.781707,6.157001,6.83847,7.0825700000000005,7.388183000000001,7.639497,7.882541000000001,7.986967000000001,8.224179000000001,8.823591,9.260298,9.559839,9.908261,10.116738999999999,10.421290999999998,10.919398999999999,11.119815,11.402968999999999,11.671107999999998,12.013077999999998,12.493342999999998,12.709398999999998,13.347561999999998,14.279526999999998,14.624665999999998,15.069575999999998,15.291413999999998,15.650533999999999,15.861178999999998,16.268417999999997,17.087909999999997,17.568346999999996
89-2807521,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9242290000000002,2.395211,3.511724,4.935148,5.310442,5.991911,6.236011,6.5416240000000005,6.792938,7.035982000000001,7.140408000000001,7.37762,7.977032,8.413739,8.71328,9.061701999999999,9.270179999999998,9.574731999999997,10.072839999999998,10.273255999999998,10.556409999999998,10.824548999999998,11.166518999999997,11.646783999999997,11.862839999999997,12.501002999999997,13.432967999999997,13.778106999999997,14.223016999999997,14.444854999999997,14.803974999999998,15.014619999999997,15.421858999999998,16.241350999999998,16.721787999999997
90-2806171,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47098199999999996,1.5874949999999999,3.010919,3.3862129999999997,4.067682,4.311782,4.617395,4.868709,5.111753,5.216179,5.453391,6.052803,6.48951,6.789051,7.137473,7.345951,7.6505030000000005,8.148611,8.349027000000001,8.632181000000001,8.90032,9.24229,9.722555,9.938611,10.576774,11.508739,11.853878,12.298788,12.520626,12.879746,13.090391,13.497630000000001,14.317122000000001,14.797559000000001
91-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1165129999999999,2.539937,2.9152310000000003,3.5967000000000002,3.8408,4.146413,4.397727,4.640771,4.745197,4.9824090000000005,5.581821000000001,6.018528000000001,6.318069,6.666491000000001,6.874969000000001,7.179521000000001,7.677629000000001,7.878045000000001,8.161199000000002,8.429338000000001,8.771308000000001,9.251573,9.467629,10.105792000000001,11.037757000000001,11.382896,11.827806,12.049644,12.408764000000001,12.619409000000001,13.026648000000002,13.846140000000002,14.326577000000002
92-2806160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.423424,1.798718,2.480187,2.724287,3.0299,3.281214,3.5242579999999997,3.628684,3.8658959999999998,4.465307999999999,4.902015,5.201555999999999,5.549977999999999,5.758456,6.063008,6.561116,6.761532,7.044686,7.312824999999999,7.654794999999999,8.13506,8.351116,8.989279,9.921244,10.266383,10.711293,10.933131,11.292251,11.502896,11.910135,12.729627,13.210064000000001
93-2805528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375294,1.0567630000000001,1.300863,1.6064760000000002,1.8577900000000003,2.1008340000000003,2.2052600000000004,2.4424720000000004,3.0418840000000005,3.4785910000000007,3.7781320000000007,4.1265540000000005,4.335032000000001,4.639584000000001,5.137692000000001,5.338108000000001,5.621262000000001,5.889401,6.231371,6.711636,6.927692,7.565855000000001,8.49782,8.842959,9.287869,9.509707,9.868827000000001,10.079472,10.486711000000001,11.306203000000002,11.786640000000002
94-2807269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.681469,0.925569,1.231182,1.482496,1.72554,1.829966,2.067178,2.6665900000000002,3.1032970000000004,3.4028380000000005,3.7512600000000003,3.959738,4.26429,4.762398,4.962814,5.2459679999999995,5.514106999999999,5.856076999999999,6.336341999999999,6.552397999999999,7.190560999999999,8.122525999999999,8.467664999999998,8.912574999999999,9.134412999999999,9.493533,9.704177999999999,10.111417,10.930909,11.411346
95-2806830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2441,0.549713,0.8010269999999999,1.044071,1.1484969999999999,1.3857089999999999,1.985121,2.4218279999999996,2.7213689999999997,3.0697909999999995,3.2782689999999994,3.5828209999999996,4.080928999999999,4.281344999999999,4.564498999999999,4.832637999999998,5.174607999999998,5.6548729999999985,5.8709289999999985,6.509091999999999,7.441056999999999,7.786195999999999,8.231105999999999,8.452943999999999,8.812064,9.022708999999999,9.429948,10.24944,10.729877
96-2805759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305613,0.556927,0.799971,0.904397,1.1416089999999999,1.741021,2.177728,2.477269,2.825691,3.034169,3.338721,3.836829,4.0372449999999995,4.320398999999999,4.588537999999999,4.930507999999999,5.410772999999999,5.626828999999999,6.2649919999999995,7.196956999999999,7.542095999999999,7.987005999999999,8.208844,8.567964,8.778609,9.185848,10.00534,10.485777
97-2805529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251314,0.49435799999999996,0.598784,0.835996,1.4354079999999998,1.8721149999999998,2.1716559999999996,2.5200779999999994,2.7285559999999993,3.0331079999999995,3.5312159999999997,3.731632,4.014786,4.282925,4.6248949999999995,5.10516,5.321216,5.959379,6.891344,7.236483,7.681393,7.903231,8.262351,8.472996,8.880235,9.699727000000001,10.180164000000001
98-2805839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243044,0.34747,0.5846819999999999,1.184094,1.620801,1.920342,2.268764,2.477242,2.781794,3.279902,3.480318,3.763472,4.031611,4.373581,4.853846,5.069902,5.7080649999999995,6.640029999999999,6.985168999999999,7.430078999999999,7.651916999999999,8.011037,8.221682,8.628921,9.448413,9.92885
99-2805561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.104426,0.341638,0.9410499999999999,1.377757,1.677298,2.0257199999999997,2.2341979999999997,2.53875,3.0368579999999996,3.2372739999999998,3.520428,3.788567,4.130537,4.6108020000000005,4.8268580000000005,5.465021,6.396986,6.742125,7.187035,7.408873,7.767993,7.978638,8.385877,9.205369000000001,9.685806000000001
100-2805340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23721199999999998,0.8366239999999999,1.2733309999999998,1.5728719999999998,1.9212939999999998,2.129772,2.434324,2.9324320000000004,3.1328480000000005,3.4160020000000006,3.6841410000000008,4.026111000000001,4.506376000000001,4.722432000000001,5.360595000000002,6.292560000000002,6.637699000000001,7.0826090000000015,7.3044470000000015,7.663567000000001,7.874212000000002,8.281451000000002,9.100943000000003,9.581380000000003
101-2805841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.599412,1.0361189999999998,1.3356599999999998,1.6840819999999999,1.8925599999999998,2.1971119999999997,2.69522,2.895636,3.1787900000000002,3.4469290000000004,3.7888990000000002,4.269164,4.48522,5.1233830000000005,6.055348,6.400487,6.845397,7.067235,7.426355,7.6370000000000005,8.044239000000001,8.863731000000001,9.344168000000002
102-2805450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43670699999999996,0.736248,1.08467,1.293148,1.5977,2.095808,2.296224,2.579378,2.8475170000000003,3.189487,3.669752,3.885808,4.5239709999999995,5.4559359999999995,5.801074999999999,6.245984999999999,6.467822999999999,6.826942999999999,7.0375879999999995,7.444826999999999,8.264318999999999,8.744755999999999
103-2806913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299541,0.647963,0.856441,1.160993,1.659101,1.8595169999999999,2.142671,2.41081,2.75278,3.2330449999999997,3.4491009999999998,4.087263999999999,5.019228999999999,5.364367999999999,5.809277999999999,6.031115999999999,6.390235999999999,6.600880999999999,7.008119999999999,7.827611999999999,8.308048999999999
104-2805580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34842199999999995,0.5569,0.8614519999999999,1.3595599999999999,1.5599759999999998,1.84313,2.111269,2.453239,2.933504,3.14956,3.787723,4.719688,5.064826999999999,5.509736999999999,5.731574999999999,6.090694999999999,6.30134,6.708578999999999,7.528071,8.008507999999999
105-2805332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20847800000000002,0.51303,1.0111379999999999,1.2115539999999998,1.4947079999999997,1.7628469999999996,2.1048169999999997,2.585082,2.801138,3.439301,4.371266,4.716405,5.161315,5.383153,5.742273,5.952918,6.360157,7.179649,7.660086000000001
106-2805742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304552,0.8026599999999999,1.0030759999999999,1.2862299999999998,1.5543689999999997,1.8963389999999998,2.3766039999999995,2.5926599999999995,3.2308229999999996,4.162787999999999,4.507926999999999,4.952836999999999,5.174674999999999,5.533794999999999,5.744439999999999,6.151678999999999,6.971170999999999,7.451607999999999
107-2805229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498108,0.698524,0.981678,1.249817,1.591787,2.0720520000000002,2.2881080000000003,2.9262710000000003,3.858236,4.203375,4.6482850000000004,4.870123,5.229243,5.439888,5.8471269999999995,6.666619,7.147056
108-2805231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.200416,0.48357000000000006,0.751709,1.0936789999999998,1.5739439999999998,1.7899999999999998,2.4281629999999996,3.3601279999999996,3.7052669999999996,4.150176999999999,4.372014999999999,4.731134999999999,4.94178,5.349018999999999,6.168511,6.648948
109-2805400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.283154,0.551293,0.893263,1.3735279999999999,1.5895839999999999,2.227747,3.159712,3.504851,3.949761,4.1715990000000005,4.530719,4.741364000000001,5.1486030000000005,5.968095000000001,6.448532000000001
110-2805038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26813899999999996,0.610109,1.090374,1.30643,1.944593,2.876558,3.2216970000000003,3.6666070000000004,3.8884450000000004,4.247565000000001,4.458210000000001,4.865449000000001,5.684941000000001,6.165378000000001
111-2804895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34197,0.8222349999999999,1.0382909999999999,1.6764539999999999,2.6084189999999996,2.9535579999999997,3.398468,3.620306,3.9794259999999997,4.190071,4.597309999999999,5.416802,5.897239
112-2805911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48026499999999994,0.696321,1.334484,2.2664489999999997,2.611588,3.056498,3.278336,3.637456,3.8481009999999998,4.2553399999999995,5.074832,5.555269
