순번_정류장ID,58-2801070,59-2801041,60-2800837,61-2801007,62-2800983,63-2800836,64-2800835,65-2800965,66-2800843,67-2800941,68-2800927,69-2800925,70-2800923,71-2800874,72-2805941,73-2800821,74-2800876,75-2800846,76-2805865,77-2805871,78-2805869,79-2805866,80-2805954,81-2805955,82-2806788,83-2800889,84-2805296,85-2805295,86-2800899,87-2805370,88-2805443,89-2805371,90-2800902,91-2800479,92-2800484,93-2800323,94-2800442,95-2800433,96-2800425,97-2800424,98-2800321,99-2803560,100-2803561,101-2803562,102-2800395,103-2800397,104-2800399,105-2800316,106-2805901,107-2800410,108-2800416,109-2804855,110-2800343,111-2800303
68-2800927,,,,,,,,,,,0,0.25148899999999996,0.8418209999999999,1.108963,1.3252979999999999,1.6141999999999999,1.9706599999999999,2.192334,2.41194,2.660319,2.856623,3.645896,3.868853,3.9876240000000003,4.524622,5.481101,6.071483,7.094913,7.414574,7.82313,8.234229,8.749657999999998,9.184095,9.904452999999998,10.638854999999998,11.494409999999998,12.213979999999998,12.493339999999998,13.179415999999998,13.285827999999999,13.743617999999998,14.744219999999999,15.560122999999999,15.912495,16.282964,16.536457,16.754082,16.901622,17.632436,18.477058999999997,18.811182,19.225891999999998,19.656969999999998,19.791124999999997
69-2800925,,,,,,,,,,,,0,0.590332,0.857474,1.073809,1.362711,1.719171,1.940845,2.160451,2.40883,2.605134,3.394407,3.6173640000000002,3.7361350000000004,4.2731330000000005,5.229612,5.819994,6.843424000000001,7.163085000000001,7.5716410000000005,7.982740000000001,8.498169,8.932606,9.652963999999999,10.387365999999998,11.242920999999999,11.962490999999998,12.241850999999999,12.927926999999999,13.034339,13.492128999999998,14.492731,15.308634,15.661006,16.031475,16.284968,16.502593,16.650133,17.380947,18.225569999999998,18.559693,18.974403,19.405480999999998,19.539635999999998
70-2800923,,,,,,,,,,,,,0,0.267142,0.483477,0.7723789999999999,1.128839,1.3505129999999999,1.5701189999999998,1.8184979999999997,2.0148019999999995,2.8040749999999997,3.0270319999999997,3.145803,3.682801,4.63928,5.229662,6.2530920000000005,6.5727530000000005,6.981309,7.3924080000000005,7.907837000000001,8.342274,9.062631999999999,9.797033999999998,10.652588999999999,11.372158999999998,11.651518999999999,12.337594999999999,12.444007,12.901796999999998,13.902398999999999,14.718302,15.070674,15.441143,15.694636000000001,15.912261,16.059801,16.790615,17.635237999999998,17.969361,18.384071,18.815148999999998,18.949303999999998
71-2800874,,,,,,,,,,,,,,0,0.216335,0.5052369999999999,0.8616969999999999,1.0833709999999999,1.3029769999999998,1.5513559999999997,1.7476599999999998,2.536933,2.75989,2.878661,3.4156590000000002,4.3721380000000005,4.9625200000000005,5.985950000000001,6.305611000000001,6.714167000000001,7.125266000000001,7.640695000000001,8.075132,8.79549,9.529891999999998,10.385447,11.105016999999998,11.384376999999999,12.070452999999999,12.176865,12.634654999999999,13.635257,14.45116,14.803532,15.174001,15.427494000000001,15.645119000000001,15.792659,16.523473,17.368095999999998,17.702219,18.116929,18.548007,18.682161999999998
72-2805941,,,,,,,,,,,,,,,0,0.288902,0.645362,0.8670359999999999,1.0866419999999999,1.3350209999999998,1.5313249999999998,2.320598,2.543555,2.662326,3.1993240000000003,4.155803000000001,4.7461850000000005,5.769615,6.089276,6.497832,6.908931,7.42436,7.858797,8.579155,9.313557,10.169112,10.888682,11.168042,11.854118,11.96053,12.41832,13.418922,14.234825,14.587197000000002,14.957666000000001,15.211159000000002,15.428784000000002,15.576324000000001,16.307138000000002,17.151761,17.485884000000002,17.900594,18.331672,18.465827
73-2800821,,,,,,,,,,,,,,,,0,0.35646,0.5781339999999999,0.7977399999999999,1.0461189999999998,1.2424229999999998,2.0316959999999997,2.254653,2.373424,2.910422,3.8669010000000004,4.457283,5.480713,5.800374,6.20893,6.620029,7.135458,7.569895,8.290253,9.024655,9.88021,10.599779999999999,10.87914,11.565216,11.671628,12.129418,13.13002,13.945923,14.298295000000001,14.668764000000001,14.922257000000002,15.139882000000002,15.287422000000001,16.018236,16.862859,17.196982000000002,17.611692,18.04277,18.176925
74-2800876,,,,,,,,,,,,,,,,,0,0.22167399999999998,0.44128,0.689659,0.8859630000000001,1.675236,1.898193,2.016964,2.5539620000000003,3.510441,4.100823,5.1242529999999995,5.4439139999999995,5.852469999999999,6.2635689999999995,6.778998,7.213435,7.933793,8.668194999999999,9.52375,10.243319999999999,10.52268,11.208756,11.315168,11.772958,12.77356,13.589463,13.941835000000001,14.312304000000001,14.565797000000002,14.783422000000002,14.930962000000001,15.661776000000001,16.506399000000002,16.840522000000004,17.255232000000003,17.686310000000002,17.820465000000002
75-2800846,,,,,,,,,,,,,,,,,,0,0.219606,0.467985,0.664289,1.453562,1.676519,1.79529,2.332288,3.288767,3.879149,4.902578999999999,5.222239999999999,5.630795999999999,6.041894999999999,6.5573239999999995,6.9917609999999994,7.7121189999999995,8.446520999999999,9.302076,10.021645999999999,10.301006,10.987082,11.093494,11.551283999999999,12.551886,13.367789,13.720161000000001,14.09063,14.344123000000002,14.561748000000001,14.709288,15.440102000000001,16.284725,16.618848000000003,17.033558000000003,17.464636000000002,17.598791000000002
76-2805865,,,,,,,,,,,,,,,,,,,0,0.248379,0.444683,1.233956,1.4569130000000001,1.575684,2.112682,3.0691610000000003,3.659543,4.6829730000000005,5.0026340000000005,5.41119,5.8222890000000005,6.337718000000001,6.772155000000001,7.492513000000001,8.226915,9.08247,9.80204,10.0814,10.767476,10.873888,11.331678,12.33228,13.148183000000001,13.500555000000002,13.871024000000002,14.124517000000003,14.342142000000003,14.489682000000002,15.220496000000002,16.065119000000003,16.399242000000005,16.813952000000004,17.245030000000003,17.379185000000003
77-2805871,,,,,,,,,,,,,,,,,,,,0,0.196304,0.985577,1.208534,1.327305,1.864303,2.8207820000000003,3.4111640000000003,4.434594000000001,4.754255000000001,5.1628110000000005,5.573910000000001,6.089339000000001,6.523776000000001,7.244134000000001,7.978536000000001,8.834091,9.553661,9.833021,10.519097,10.625509000000001,11.083299,12.083901000000001,12.899804000000001,13.252176000000002,13.622645000000002,13.876138000000003,14.093763000000003,14.241303000000002,14.972117000000003,15.816740000000003,16.150863000000005,16.565573000000004,16.996651000000004,17.130806000000003
78-2805869,,,,,,,,,,,,,,,,,,,,,0,0.789273,1.01223,1.131001,1.667999,2.624478,3.21486,4.238289999999999,4.557950999999999,4.966506999999999,5.377605999999999,5.893034999999999,6.327471999999999,7.047829999999999,7.782232,8.637787,9.357356999999999,9.636716999999999,10.322792999999999,10.429205,10.886994999999999,11.887597,12.7035,13.055872,13.426341,13.679834000000001,13.897459000000001,14.044999,14.775813000000001,15.620436000000002,15.954559000000001,16.369269000000003,16.800347000000002,16.934502000000002
79-2805866,,,,,,,,,,,,,,,,,,,,,,0,0.22295700000000002,0.34172800000000003,0.878726,1.8352050000000002,2.425587,3.449017,3.768678,4.177234,4.588333,5.103762000000001,5.5381990000000005,6.258557000000001,6.992959000000001,7.848514000000001,8.568084,8.847444000000001,9.533520000000001,9.639932000000002,10.097722000000001,11.098324000000002,11.914227000000002,12.266599000000003,12.637068000000003,12.890561000000003,13.108186000000003,13.255726000000003,13.986540000000003,14.831163000000004,15.165286000000004,15.579996000000003,16.011074000000004,16.145229000000004
80-2805954,,,,,,,,,,,,,,,,,,,,,,,0,0.118771,0.6557689999999999,1.6122480000000001,2.20263,3.22606,3.545721,3.954277,4.3653759999999995,4.880805,5.315242,6.0356,6.770002,7.625557,8.345127,8.624487,9.310563,9.416975,9.874765,10.875367,11.691270000000001,12.043642000000002,12.414111000000002,12.667604000000003,12.885229000000002,13.032769000000002,13.763583000000002,14.608206000000003,14.942329000000003,15.357039000000002,15.788117000000002,15.922272000000001
81-2805955,,,,,,,,,,,,,,,,,,,,,,,,0,0.536998,1.493477,2.083859,3.1072889999999997,3.4269499999999997,3.8355059999999996,4.246605,4.762034,5.196471,5.916829,6.651231,7.506786,8.226356,8.505716,9.191792,9.298204,9.755994,10.756596,11.572499,11.924871000000001,12.295340000000001,12.548833000000002,12.766458000000002,12.913998000000001,13.644812000000002,14.489435000000002,14.823558000000002,15.238268000000001,15.669346,15.803501
82-2806788,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9564790000000001,1.546861,2.570291,2.889952,3.298508,3.709607,4.225036,4.659473,5.379831,6.1142330000000005,6.969788,7.689358,7.968718,8.654794,8.761206000000001,9.218996,10.219598000000001,11.035501000000002,11.387873000000003,11.758342000000003,12.011835000000003,12.229460000000003,12.377000000000002,13.107814000000003,13.952437000000003,14.286560000000003,14.701270000000003,15.132348000000002,15.266503000000002
83-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.590382,1.6138119999999998,1.9334729999999998,2.3420289999999997,2.753128,3.268557,3.702994,4.4233519999999995,5.157754,6.013309,6.732879,7.012238999999999,7.698314999999999,7.804726999999999,8.262516999999999,9.263119,10.079022,10.431394000000001,10.801863,11.055356000000002,11.272981000000001,11.420521,12.151335000000001,12.995958000000002,13.330081000000002,13.744791000000001,14.175869,14.310024
84-2805296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0234299999999998,1.3430909999999998,1.7516469999999997,2.162746,2.678175,3.112612,3.83297,4.567372,5.422927,6.142497,6.421856999999999,7.107932999999999,7.214344999999999,7.672134999999999,8.672737,9.48864,9.841012000000001,10.211481000000001,10.464974000000002,10.682599000000002,10.830139,11.560953000000001,12.405576000000002,12.739699000000002,13.154409000000001,13.585487,13.719642
85-2805295,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31966100000000003,0.728217,1.139316,1.6547450000000001,2.089182,2.80954,3.5439420000000004,4.399497,5.119067,5.398427,6.084503,6.1909149999999995,6.648705,7.649306999999999,8.465209999999999,8.817582,9.188051,9.441544,9.659169,9.806709,10.537523,11.382146,11.716269,12.130979,12.562057,12.696212
86-2800899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408556,0.819655,1.3350840000000002,1.7695210000000001,2.489879,3.2242810000000004,4.079836,4.799406,5.078766,5.764842,5.8712539999999995,6.329044,7.329645999999999,8.145548999999999,8.497921,8.86839,9.121883,9.339508,9.487048,10.217862,11.062485,11.396608,11.811318,12.242396,12.376551
87-2805370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.411099,0.926528,1.360965,2.081323,2.8157249999999996,3.6712799999999994,4.3908499999999995,4.670209999999999,5.356285999999999,5.462697999999999,5.920487999999999,6.921089999999999,7.736992999999998,8.089364999999999,8.459833999999999,8.713327,8.930952,9.078491999999999,9.809306,10.653929,10.988052,11.402762,11.833839999999999,11.967994999999998
88-2805443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.515429,0.949866,1.670224,2.404626,3.2601809999999998,3.979751,4.259111,4.945187,5.0515989999999995,5.509389,6.509990999999999,7.325893999999999,7.678265999999999,8.048734999999999,8.302228,8.519853,8.667392999999999,9.398207,10.24283,10.576953,10.991662999999999,11.422740999999998,11.556895999999998
89-2805371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43443699999999996,1.154795,1.889197,2.744752,3.464322,3.743682,4.4297580000000005,4.53617,4.99396,5.994562,6.810465,7.162837,7.533306,7.786798999999999,8.004424,8.151964,8.882778,9.727401,10.061524,10.476234,10.907312,11.041466999999999
90-2800902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7203579999999999,1.4547599999999998,2.3103149999999997,3.0298849999999997,3.3092449999999998,3.9953209999999997,4.101732999999999,4.5595229999999995,5.560124999999999,6.376027999999999,6.728399999999999,7.098868999999999,7.3523619999999985,7.5699869999999985,7.717526999999999,8.448341,9.292964,9.627087,10.041796999999999,10.472874999999998,10.607029999999998
91-2800479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.734402,1.589957,2.309527,2.588887,3.274963,3.3813750000000002,3.8391650000000004,4.839767,5.65567,6.008042,6.378511,6.632003999999999,6.849628999999999,6.9971689999999995,7.727983,8.572606,8.906729,9.321439,9.752517,9.886671999999999
92-2800484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.855555,1.5751249999999999,1.854485,2.540561,2.646973,3.104763,4.105365,4.9212679999999995,5.273639999999999,5.644108999999999,5.897601999999999,6.115226999999999,6.262766999999999,6.993580999999999,7.838203999999999,8.172327,8.587036999999999,9.018114999999998,9.152269999999998
93-2800323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7195699999999999,0.9989299999999999,1.685006,1.791418,2.249208,3.24981,4.065713,4.418085,4.7885539999999995,5.042046999999999,5.259671999999999,5.4072119999999995,6.138026,6.982649,7.316772,7.731482000000001,8.162560000000001,8.296715
94-2800442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27936,0.965436,1.071848,1.5296379999999998,2.53024,3.346143,3.698515,4.068984,4.322477,4.540102,4.687642,5.418456000000001,6.263079000000001,6.597202000000001,7.0119120000000015,7.442990000000002,7.577145000000002
95-2800433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.686076,0.792488,1.250278,2.25088,3.066783,3.419155,3.789624,4.043117,4.260742,4.408282,5.139096,5.983719000000001,6.317842000000001,6.732552000000001,7.163630000000001,7.297785000000001
96-2800425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10641199999999999,0.564202,1.564804,2.380707,2.733079,3.103548,3.3570409999999997,3.5746659999999997,3.722206,4.45302,5.297643000000001,5.631766000000001,6.046476000000001,6.477554000000001,6.611709000000001
97-2800424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45779,1.458392,2.274295,2.626667,2.997136,3.250629,3.468254,3.615794,4.346608,5.191231,5.525354,5.9400640000000005,6.371142000000001,6.5052970000000006
98-2800321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000602,1.8165049999999998,2.1688769999999997,2.5393459999999997,2.792839,3.010464,3.158004,3.888818,4.733441,5.067564,5.482274,5.913352000000001,6.047507
99-2803560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8159029999999999,1.168275,1.538744,1.7922369999999999,2.009862,2.1574020000000003,2.8882160000000003,3.7328390000000002,4.066962,4.4816720000000005,4.912750000000001,5.046905000000001
100-2803561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35237199999999996,0.722841,0.9763339999999999,1.193959,1.341499,2.0723130000000003,2.916936,3.251059,3.665769,4.096847,4.231002
101-2803562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370469,0.6239619999999999,0.8415869999999999,0.9891269999999999,1.719941,2.564564,2.898687,3.3133969999999997,3.7444749999999996,3.8786299999999994
102-2800395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25349299999999997,0.471118,0.6186579999999999,1.349472,2.194095,2.528218,2.9429279999999998,3.3740059999999996,3.5081609999999994
103-2800397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.217625,0.365165,1.095979,1.940602,2.274725,2.689435,3.120513,3.2546679999999997
104-2800399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14754,0.8783540000000001,1.722977,2.0571,2.47181,2.902888,3.0370429999999997
105-2800316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7308140000000001,1.575437,1.90956,2.32427,2.7553479999999997,2.8895029999999995
106-2805901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8446229999999999,1.1787459999999998,1.5934559999999998,2.0245339999999996,2.1586889999999994
107-2800410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334123,0.7488330000000001,1.1799110000000002,1.3140660000000002
108-2800416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41471,0.845788,0.979943
109-2804855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43107799999999996,0.565233
110-2800343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134155
111-2800303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
