순번_정류장ID,45-2803874,46-2803973,47-2803975,48-2805718,49-2803979,50-2806018,51-2804334,52-2803983,53-2803985,54-2803987,55-2803989,56-2806004,57-2807385,58-2803991,59-2803993,60-2803995,61-2800298,62-2803997,63-2800290,64-2800289,65-2803934,66-2806662,67-2800286,68-2803932,69-2803596,70-2800283,71-2800281,72-2800280,73-2800278,74-2806663,75-2804031,76-2800260,77-2800275,78-2804713,79-2803598,80-2803600,81-2800273,82-2803601,83-2804331,84-2803581,85-2800271,86-2805489,87-2807150,88-2804581,89-2804582,90-2800267,91-2804032
45-2803874,0,0.509236,0.9359460000000001,1.1130840000000002,1.9585020000000002,2.679009,3.1729160000000003,3.542851,4.314943,6.288581000000001,7.073974000000001,7.292059000000001,7.474621000000001,7.889969000000001,8.203768,8.341867,9.558514,10.098042000000001,10.464233000000002,10.921038000000001,11.283047000000002,12.228023000000002,13.114185000000003,13.400445000000003,14.391912000000003,14.836341000000003,15.545781000000003,16.118000000000002,16.254934000000002,17.195760000000003,17.837077000000004,18.069805000000006,18.395484000000007,18.573628000000006,19.084764000000007,19.527693000000006,19.730302000000005,19.911918000000007,20.166238000000007,20.647570000000005,21.154500000000006,21.518749000000007,21.85968400000001,22.160937000000008,22.52112500000001,23.15985000000001,23.35594800000001
46-2803973,,0,0.42671000000000003,0.603848,1.4492660000000002,2.169773,2.6636800000000003,3.033615,3.805707,5.779345,6.564738,6.7828230000000005,6.965385,7.380733,7.694532000000001,7.832631000000001,9.049278000000001,9.588806000000002,9.954997000000002,10.411802000000002,10.773811000000002,11.718787000000003,12.604949000000003,12.891209000000003,13.882676000000004,14.327105000000003,15.036545000000004,15.608764000000004,15.745698000000004,16.686524000000006,17.327841000000006,17.560569000000008,17.88624800000001,18.06439200000001,18.57552800000001,19.01845700000001,19.221066000000008,19.402682000000006,19.657002000000006,20.138334000000004,20.645264000000005,21.009513000000005,21.350448000000007,21.651701000000006,22.011889000000007,22.650614000000008,22.846712000000007
47-2803975,,,0,0.17713800000000002,1.022556,1.743063,2.23697,2.606905,3.378997,5.352635,6.138028,6.356113000000001,6.5386750000000005,6.954023,7.267822000000001,7.405921000000001,8.622568000000001,9.162096000000002,9.528287000000002,9.985092000000002,10.347101000000002,11.292077000000003,12.178239000000003,12.464499000000004,13.455966000000004,13.900395000000003,14.609835000000004,15.182054000000004,15.318988000000004,16.259814000000006,16.901131000000007,17.133859000000008,17.45953800000001,17.63768200000001,18.14881800000001,18.59174700000001,18.794356000000008,18.975972000000006,19.230292000000006,19.711624000000004,20.218554000000005,20.582803000000006,20.923738000000007,21.224991000000006,21.585179000000007,22.223904000000008,22.420002000000007
48-2805718,,,,0,0.845418,1.565925,2.059832,2.429767,3.201859,5.175497,5.96089,6.178975,6.361537,6.776885,7.090684,7.228783000000001,8.445430000000002,8.984958000000002,9.351149000000003,9.807954000000002,10.169963000000003,11.114939000000003,12.001101000000004,12.287361000000004,13.278828000000004,13.723257000000004,14.432697000000005,15.004916000000005,15.141850000000005,16.082676000000006,16.723993000000007,16.95672100000001,17.28240000000001,17.46054400000001,17.97168000000001,18.41460900000001,18.61721800000001,18.798834000000006,19.053154000000006,19.534486000000005,20.041416000000005,20.405665000000006,20.746600000000008,21.047853000000007,21.408041000000008,22.04676600000001,22.242864000000008
49-2803979,,,,,0,0.720507,1.214414,1.584349,2.3564410000000002,4.3300790000000005,5.1154720000000005,5.333557000000001,5.516119000000001,5.9314670000000005,6.245266000000001,6.383365000000001,7.600012000000001,8.139540000000002,8.505731000000003,8.962536000000002,9.324545000000002,10.269521000000003,11.155683000000003,11.441943000000004,12.433410000000004,12.877839000000003,13.587279000000004,14.159498000000005,14.296432000000005,15.237258000000004,15.878575000000005,16.111303000000007,16.436982000000008,16.615126000000007,17.126262000000008,17.569191000000007,17.771800000000006,17.953416000000004,18.207736000000004,18.689068000000002,19.195998000000003,19.560247000000004,19.901182000000006,20.202435000000005,20.562623000000006,21.201348000000007,21.397446000000006
50-2806018,,,,,,0,0.493907,0.863842,1.635934,3.609572,4.394965,4.61305,4.795612,5.21096,5.524759,5.662858000000001,6.879505000000001,7.419033000000001,7.785224,8.242029,8.604038000000001,9.549014000000001,10.435176000000002,10.721436000000002,11.712903000000003,12.157332000000002,12.866772000000003,13.438991000000003,13.575925000000003,14.516751000000003,15.158068000000004,15.390796000000003,15.716475000000003,15.894619000000002,16.405755000000003,16.848684000000002,17.051293,17.232909,17.487229,17.968560999999998,18.475490999999998,18.83974,19.180675,19.481928,19.842116,20.480841,20.676939
51-2804334,,,,,,,0,0.369935,1.1420270000000001,3.115665,3.901058,4.119143,4.301705,4.717053,5.030852,5.168951000000001,6.385598000000001,6.925126000000001,7.291317,7.748122,8.110131,9.055107000000001,9.941269000000002,10.227529000000002,11.218996000000002,11.663425000000002,12.372865000000003,12.945084000000003,13.082018000000003,14.022844000000003,14.664161000000004,14.896889000000003,15.222568000000003,15.400712000000002,15.911848000000003,16.354777000000002,16.557386,16.739002,16.993322,17.474653999999997,17.981583999999998,18.345833,18.686768,18.988021,19.348209,19.986934,20.183032
52-2803983,,,,,,,,0,0.772092,2.74573,3.531123,3.749208,3.9317699999999998,4.347118,4.660917,4.799016000000001,6.015663000000001,6.555191000000001,6.921382,7.3781870000000005,7.740196000000001,8.685172000000001,9.571334000000002,9.857594000000002,10.849061000000003,11.293490000000002,12.002930000000003,12.575149000000003,12.712083000000003,13.652909000000003,14.294226000000004,14.526954000000003,14.852633000000003,15.030777000000002,15.541913000000003,15.984842000000002,16.187451000000003,16.369067,16.623387,17.104719,17.611649,17.975898,18.316833000000003,18.618086,18.978274000000003,19.616999000000003,19.813097000000003
53-2803985,,,,,,,,,0,1.973638,2.7590310000000002,2.977116,3.159678,3.575026,3.8888249999999998,4.026924,5.243571,5.783099,6.14929,6.606095,6.968104,7.913080000000001,8.799242000000001,9.085502000000002,10.076969000000002,10.521398000000001,11.230838000000002,11.803057000000003,11.939991000000003,12.880817000000002,13.522134000000003,13.754862000000003,14.080541000000002,14.258685000000002,14.769821000000002,15.212750000000002,15.415359000000002,15.596975000000002,15.851295000000002,16.332627000000002,16.839557000000003,17.203806000000004,17.544741000000002,17.845994,18.206182000000002,18.844907000000003,19.041005000000002
54-2803987,,,,,,,,,,0,0.785393,1.003478,1.1860400000000002,1.601388,1.915187,2.053286,3.269933,3.8094609999999998,4.1756519999999995,4.632457,4.994465999999999,5.939442,6.825604,7.111864000000001,8.103331,8.54776,9.257200000000001,9.829419000000001,9.966353000000002,10.907179000000001,11.548496000000002,11.781224000000002,12.106903,12.285047,12.796183000000001,13.239112,13.441721000000001,13.623337000000001,13.877657000000001,14.358989000000001,14.865919000000002,15.230168,15.571103,15.872356,16.232544,16.871269,17.067367
