순번_정류장ID,80-2801595,81-2801562,82-2800171,83-2800236,84-2800224,85-2800215,86-2801374,87-2800205,88-2801343,89-2801338,90-2801310,91-2801288,92-2801241,93-2801275,94-2801270,95-2801057,96-2801043,97-2801024,98-2801003,99-2800969,100-2800959,101-2800841,102-2800964,103-2800840,104-2800839,105-2800981,106-2800992,107-2800994,108-2800526,109-2800528,110-2800532,111-2800535,112-2800544,113-2800541,114-2800530,115-2800523,116-2800519,117-2800517,118-2800515,119-2800508,120-2807101,121-2805797,122-2800504,123-2800510,124-2805304,125-2800498,126-2800497,127-2800493,128-2805026,129-2805415,130-2805596,131-2800462,132-2800460,133-2800453,134-2800458,135-2800330,136-2800473,137-2806699,138-2806696,139-2806252,140-2806254,141-2806256,142-2806258,143-2806260,144-2800312,145-2806860,146-2804809,147-2805729,148-2804807,149-2804928,150-2804805,151-2805322,152-2800356,153-2800358,154-2800360
90-2801310,,,,,,,,,,,0,0.363692,0.686095,0.92461,1.049371,2.0642820000000004,2.4736260000000003,2.8625190000000003,3.2248790000000005,3.7044180000000004,3.8905200000000004,4.532171,4.729518,5.032592999999999,5.335121999999999,5.659431999999999,6.014395999999999,6.336298999999999,7.977655999999999,8.306135999999999,8.69151,9.11052,9.932383,10.179158,10.659298,10.944185,11.188403,11.347442999999998,11.527089999999998,12.093525999999997,12.298463999999997,13.079992999999998,13.289280999999999,13.552515,14.085002,15.101669999999999,15.381403999999998,15.881813999999999,16.546646,17.167099,17.345359000000002,18.015226000000002,18.261363000000003,18.686264,19.008815000000002,19.247632000000003,19.569278000000004,20.569212000000004,20.977012000000006,21.831283000000006,22.063774000000006,22.627000000000006,23.288896000000005,23.682749000000005,24.107609000000004,24.464816000000003,24.987534000000004,25.430838000000005,25.900106000000005,27.127389000000004,27.565687000000004,27.980004000000005,28.772400000000005,29.234916000000005,29.490231000000005
91-2801288,,,,,,,,,,,,0,0.322403,0.560918,0.685679,1.70059,2.109934,2.498827,2.861187,3.340726,3.526828,4.168479,4.365825999999999,4.668900999999999,4.971429999999999,5.295739999999999,5.650703999999998,5.972606999999998,7.613963999999998,7.942443999999998,8.327817999999999,8.746827999999999,9.568691,9.815465999999999,10.295606,10.580492999999999,10.824710999999999,10.983750999999998,11.163397999999997,11.729833999999997,11.934771999999997,12.716300999999998,12.925588999999999,13.188823,13.721309999999999,14.737977999999998,15.017711999999998,15.518121999999998,16.182954,16.803407,16.981667,17.651534,17.897671000000003,18.322572,18.645123,18.883940000000003,19.205586000000004,20.205520000000003,20.613320000000005,21.467591000000006,21.700082000000005,22.263308000000006,22.925204000000004,23.319057000000004,23.743917000000003,24.101124000000002,24.623842000000003,25.067146000000005,25.536414000000004,26.763697000000004,27.201995000000004,27.616312000000004,28.408708000000004,28.871224000000005,29.126539000000005
92-2801241,,,,,,,,,,,,,0,0.238515,0.363276,1.378187,1.787531,2.176424,2.5387839999999997,3.0183229999999996,3.2044249999999996,3.8460759999999996,4.043423,4.3464979999999995,4.649026999999999,4.973336999999999,5.328300999999999,5.650203999999999,7.291560999999999,7.620040999999999,8.005415,8.424425,9.246288,9.493063,9.973203,10.25809,10.502308,10.661347999999998,10.840994999999998,11.407430999999997,11.612368999999997,12.393897999999998,12.603185999999999,12.86642,13.398907,14.415575,14.695309,15.195719,15.860551000000001,16.481004000000002,16.659264000000004,17.329131000000004,17.575268000000005,18.000169000000003,18.322720000000004,18.561537000000005,18.883183000000006,19.883117000000006,20.290917000000007,21.145188000000008,21.377679000000008,21.940905000000008,22.602801000000007,22.996654000000007,23.421514000000005,23.778721000000004,24.301439000000006,24.744743000000007,25.214011000000006,26.441294000000006,26.879592000000006,27.293909000000006,28.086305000000007,28.548821000000007,28.804136000000007
93-2801275,,,,,,,,,,,,,,0,0.124761,1.139672,1.549016,1.9379089999999999,2.300269,2.779808,2.96591,3.607561,3.804908,4.107983,4.410512,4.734821999999999,5.089785999999999,5.411688999999999,7.053045999999999,7.381525999999999,7.766899999999999,8.185909999999998,9.007772999999998,9.254547999999998,9.734687999999998,10.019574999999998,10.263792999999998,10.422832999999997,10.602479999999996,11.168915999999996,11.373853999999996,12.155382999999997,12.364670999999998,12.627904999999998,13.160391999999998,14.177059999999997,14.456793999999997,14.957203999999997,15.622035999999998,16.242489,16.420749,17.090616,17.336753,17.761654,18.084205,18.323022,18.644668000000003,19.644602000000003,20.052402000000004,20.906673000000005,21.139164000000005,21.702390000000005,22.364286000000003,22.758139000000003,23.182999000000002,23.540206,24.062924000000002,24.506228000000004,24.975496000000003,26.202779000000003,26.641077000000003,27.055394000000003,27.847790000000003,28.310306000000004,28.565621000000004
94-2801270,,,,,,,,,,,,,,,0,1.0149110000000001,1.424255,1.813148,2.1755079999999998,2.6550469999999997,2.8411489999999997,3.4827999999999997,3.680147,3.9832219999999996,4.285750999999999,4.610060999999999,4.965024999999999,5.286927999999999,6.928284999999999,7.256764999999999,7.6421389999999985,8.061148999999999,8.883011999999999,9.129786999999999,9.609926999999999,9.894813999999998,10.139031999999998,10.298071999999998,10.477718999999997,11.044154999999996,11.249092999999997,12.030621999999997,12.239909999999998,12.503143999999999,13.035630999999999,14.052298999999998,14.332032999999997,14.832442999999998,15.497274999999998,16.117728,16.295988,16.965855,17.211992000000002,17.636893,17.959444,18.198261000000002,18.519907000000003,19.519841000000003,19.927641000000005,20.781912000000005,21.014403000000005,21.577629000000005,22.239525000000004,22.633378000000004,23.058238000000003,23.415445000000002,23.938163000000003,24.381467000000004,24.850735000000004,26.078018000000004,26.516316000000003,26.930633000000004,27.723029000000004,28.185545000000005,28.440860000000004
95-2801057,,,,,,,,,,,,,,,,0,0.409344,0.798237,1.160597,1.640136,1.826238,2.467889,2.665236,2.968311,3.2708399999999997,3.59515,3.9501139999999997,4.272017,5.913374,6.241854,6.627228,7.046238,7.868100999999999,8.114875999999999,8.595016,8.879902999999999,9.124120999999999,9.283160999999998,9.462807999999997,10.029243999999997,10.234181999999997,11.015710999999998,11.224998999999999,11.488233,12.020719999999999,13.037388,13.317122,13.817532,14.482364,15.102817,15.281077,15.950944,16.197081,16.621982,16.944533,17.18335,17.504996000000002,18.50493,18.912730000000003,19.767001000000004,19.999492000000004,20.562718000000004,21.224614000000003,21.618467000000003,22.043327,22.400534,22.923252,23.366556000000003,23.835824000000002,25.063107000000002,25.501405000000002,25.915722000000002,26.708118000000002,27.170634000000003,27.425949000000003
96-2801043,,,,,,,,,,,,,,,,,0,0.388893,0.751253,1.230792,1.416894,2.058545,2.2558920000000002,2.558967,2.861496,3.185806,3.5407699999999998,3.8626729999999996,5.504029999999999,5.832509999999999,6.217883999999999,6.636893999999999,7.4587569999999985,7.705531999999999,8.185671999999999,8.470558999999998,8.714776999999998,8.873816999999997,9.053463999999996,9.619899999999996,9.824837999999996,10.606366999999997,10.815654999999998,11.078888999999998,11.611375999999998,12.628044,12.907777999999999,13.408187999999999,14.07302,14.693473,14.871732999999999,15.541599999999999,15.787736999999998,16.212638,16.535189,16.774006,17.095652,18.095586,18.503386000000003,19.357657000000003,19.590148000000003,20.153374000000003,20.81527,21.209123,21.633983,21.99119,22.513908,22.957212000000002,23.42648,24.653763,25.092061,25.506378,26.298774,26.761290000000002,27.016605000000002
97-2801024,,,,,,,,,,,,,,,,,,0,0.36236,0.8418990000000001,1.0280010000000002,1.6696520000000001,1.866999,2.170074,2.472603,2.796913,3.151877,3.4737799999999996,5.115137,5.443617,5.828990999999999,6.2480009999999995,7.069863999999999,7.3166389999999994,7.796778999999999,8.081665999999998,8.325883999999999,8.484923999999998,8.664570999999997,9.231006999999996,9.435944999999997,10.217473999999998,10.426761999999998,10.689995999999999,11.222482999999999,12.239151,12.518885,13.019295,13.684127,14.30458,14.48284,15.152707,15.398843999999999,15.823744999999999,16.146296,16.385113,16.706759,17.706693,18.114493000000003,18.968764000000004,19.201255000000003,19.764481000000004,20.426377000000002,20.820230000000002,21.24509,21.602297,22.125015,22.568319000000002,23.037587000000002,24.264870000000002,24.703168,25.117485000000002,25.909881000000002,26.372397000000003,26.627712000000002
98-2801003,,,,,,,,,,,,,,,,,,,0,0.47953900000000005,0.665641,1.307292,1.5046389999999998,1.8077139999999998,2.1102429999999996,2.4345529999999997,2.7895169999999996,3.1114199999999994,4.752776999999999,5.081256999999999,5.466630999999999,5.885640999999999,6.707503999999998,6.954278999999999,7.434418999999998,7.719305999999999,7.963523999999999,8.122563999999999,8.302210999999998,8.868646999999998,9.073584999999998,9.855113999999999,10.064402,10.327636,10.860123,11.876791,12.156525,12.656935,13.321767000000001,13.94222,14.12048,14.790347,15.036484,15.461385,15.783936,16.022753,16.344399000000003,17.344333000000002,17.752133000000004,18.606404000000005,18.838895000000004,19.402121000000005,20.064017000000003,20.457870000000003,20.882730000000002,21.239937,21.762655000000002,22.205959000000004,22.675227000000003,23.902510000000003,24.340808000000003,24.755125000000003,25.547521000000003,26.010037000000004,26.265352000000004
99-2800969,,,,,,,,,,,,,,,,,,,,0,0.186102,0.827753,1.0251,1.3281749999999999,1.630704,1.9550139999999998,2.3099779999999996,2.6318809999999995,4.273237999999999,4.601717999999999,4.987091999999999,5.406101999999999,6.227964999999998,6.474739999999999,6.954879999999998,7.239766999999999,7.483984999999999,7.643024999999999,7.822671999999999,8.389107999999998,8.594045999999999,9.375575,9.584863,9.848097000000001,10.380584,11.397252000000002,11.676986000000001,12.177396000000002,12.842228000000002,13.462681000000002,13.640941000000002,14.310808000000002,14.556945,14.981846,15.304397000000002,15.543214,15.86486,16.864794,17.272594,18.126865000000002,18.359356000000002,18.922582000000002,19.584478,19.978331,20.403191,20.760398,21.283116,21.72642,22.195688,23.422971,23.861269,24.275586,25.067982,25.530498,25.785813
100-2800959,,,,,,,,,,,,,,,,,,,,,0,0.641651,0.8389979999999999,1.142073,1.444602,1.7689119999999998,2.1238759999999997,2.4457789999999995,4.087135999999999,4.415615999999999,4.800989999999999,5.219999999999999,6.041862999999998,6.288637999999999,6.768777999999998,7.053664999999999,7.297882999999999,7.456922999999999,7.636569999999999,8.203005999999998,8.407943999999999,9.189473,9.398761,9.661995000000001,10.194482,11.21115,11.490884,11.991294,12.656126,13.276579,13.454839,14.124706,14.370842999999999,14.795744,15.118295,15.357111999999999,15.678757999999998,16.678691999999998,17.086492,17.940763,18.173254,18.73648,19.398376,19.792229,20.217088999999998,20.574295999999997,21.097013999999998,21.540318,22.009586,23.236869,23.675167,24.089484,24.88188,25.344396,25.599711
101-2800841,,,,,,,,,,,,,,,,,,,,,,0,0.197347,0.5004219999999999,0.802951,1.1272609999999998,1.482225,1.804128,3.4454849999999997,3.7739649999999996,4.159338999999999,4.578348999999999,5.400211999999999,5.646986999999999,6.127126999999999,6.412013999999999,6.656231999999999,6.815271999999999,6.994918999999999,7.561354999999999,7.766292999999999,8.547822,8.75711,9.020344000000001,9.552831000000001,10.569499,10.849233,11.349643,12.014475000000001,12.634928,12.813188,13.483055,13.729192,14.154093,14.476644,14.715461,15.037106999999999,16.037041,16.444841,17.299112,17.531603,18.094829,18.756725,19.150578,19.575438,19.932644999999997,20.455363,20.898667,21.367935,22.595218,23.033516,23.447833,24.240229,24.702745,24.95806
102-2800964,,,,,,,,,,,,,,,,,,,,,,,0,0.303075,0.605604,0.929914,1.284878,1.606781,3.248138,3.576618,3.961992,4.381002,5.202864999999999,5.44964,5.929779999999999,6.2146669999999995,6.4588849999999995,6.617925,6.797572,7.364008,7.568946,8.350475000000001,8.559763000000002,8.822997000000003,9.355484000000002,10.372152000000003,10.651886000000003,11.152296000000003,11.817128000000004,12.437581000000003,12.615841000000003,13.285708000000003,13.531845000000002,13.956746000000003,14.279297000000003,14.518114000000002,14.839760000000002,15.839694000000001,16.247494000000003,17.101765000000004,17.334256000000003,17.897482000000004,18.559378000000002,18.953231000000002,19.378091,19.735298,20.258016,20.701320000000003,21.170588000000002,22.397871000000002,22.836169,23.250486000000002,24.042882000000002,24.505398000000003,24.760713000000003
103-2800840,,,,,,,,,,,,,,,,,,,,,,,,0,0.302529,0.6268389999999999,0.981803,1.303706,2.945063,3.273543,3.658917,4.077927,4.899789999999999,5.146565,5.626704999999999,5.911592,6.15581,6.31485,6.494497,7.060933,7.265871000000001,8.047400000000001,8.256688000000002,8.519922000000003,9.052409000000003,10.069077000000004,10.348811000000003,10.849221000000004,11.514053000000004,12.134506000000004,12.312766000000003,12.982633000000003,13.228770000000003,13.653671000000003,13.976222000000003,14.215039000000003,14.536685000000002,15.536619000000002,15.944419000000002,16.79869,17.031181,17.594407,18.256303,18.650156,19.075015999999998,19.432222999999997,19.954940999999998,20.398245,20.867513,22.094796,22.533094,22.947411,23.739807,24.202323,24.457638
104-2800839,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32431,0.6792739999999999,1.001177,2.642534,2.971014,3.356388,3.775398,4.597261,4.844036,5.324176,5.609063,5.853281,6.012321,6.191968,6.7584040000000005,6.963342000000001,7.744871000000001,7.954159000000001,8.217393000000001,8.749880000000001,9.766548,10.046282,10.546692,11.211524,11.831977,12.010237,12.680104,12.926241,13.351142,13.673693,13.91251,14.234155999999999,15.234089999999998,15.641889999999998,16.496160999999997,16.728651999999997,17.291877999999997,17.953773999999996,18.347626999999996,18.772486999999995,19.129693999999994,19.652411999999995,20.095715999999996,20.564983999999995,21.792266999999995,22.230564999999995,22.644881999999996,23.437277999999996,23.899793999999996,24.155108999999996
105-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354964,0.676867,2.318224,2.6467039999999997,3.032078,3.451088,4.272951,4.519726,4.999866,5.284753,5.528971,5.688011,5.8676580000000005,6.434094,6.639032,7.420561,7.629849,7.893083,8.42557,9.442238,9.721972,10.222382,10.887214,11.507667,11.685927,12.355794,12.601930999999999,13.026831999999999,13.349383,13.588199999999999,13.909845999999998,14.909779999999998,15.317579999999998,16.171850999999997,16.404341999999996,16.967567999999996,17.629463999999995,18.023316999999995,18.448176999999994,18.805383999999993,19.328101999999994,19.771405999999995,20.240673999999995,21.467956999999995,21.906254999999994,22.320571999999995,23.112967999999995,23.575483999999996,23.830798999999995
106-2800992,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.321903,1.96326,2.29174,2.677114,3.096124,3.917987,4.1647620000000005,4.644902,4.929789,5.1740070000000005,5.3330470000000005,5.512694000000001,6.079130000000001,6.284068000000001,7.065597000000001,7.274885000000001,7.538119000000001,8.070606000000002,9.087274,9.367008,9.867418,10.532250000000001,11.152703,11.330963,12.00083,12.246967,12.671868,12.994419,13.233236,13.554882,14.554815999999999,14.962615999999999,15.816887,16.049378,16.612604,17.2745,17.668353,18.093213,18.450419999999998,18.973138,19.416442,19.88571,21.112993,21.551291,21.965608,22.758004,23.22052,23.475835
107-2800994,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.641357,1.969837,2.355211,2.7742210000000003,3.5960840000000003,3.8428590000000002,4.322999,4.607886000000001,4.852104000000001,5.011144000000001,5.190791000000001,5.757227,5.962165000000001,6.7436940000000005,6.952982,7.216216,7.748703,8.765371,9.045105,9.545515,10.210347,10.8308,11.00906,11.678927,11.925063999999999,12.349965,12.672516,12.911332999999999,13.232978999999998,14.232912999999998,14.640712999999998,15.494983999999999,15.727474999999998,16.290701,16.952596999999997,17.346449999999997,17.771309999999996,18.128516999999995,18.651234999999996,19.094538999999997,19.563806999999997,20.791089999999997,21.229387999999997,21.643704999999997,22.436100999999997,22.898616999999998,23.153931999999998
108-2800526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32848,0.713854,1.132864,1.954727,2.201502,2.681642,2.966529,3.210747,3.369787,3.549434,4.11587,4.320808,5.102337,5.311625,5.574859,6.107346,7.124014,7.403748,7.904158000000001,8.568990000000001,9.189443,9.367703,10.03757,10.283707,10.708608,11.031159,11.269976,11.591622,12.591555999999999,12.999355999999999,13.853627,14.086117999999999,14.649344,15.31124,15.705093,16.129953,16.48716,17.009878,17.453182,17.92245,19.149733,19.588031,20.002348,20.794744,21.257260000000002,21.512575000000002
109-2800528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385374,0.804384,1.6262469999999998,1.8730219999999997,2.3531619999999998,2.6380489999999996,2.8822669999999997,3.0413069999999998,3.220954,3.78739,3.9923279999999997,4.773857,4.9831449999999995,5.246378999999999,5.778865999999999,6.795533999999999,7.0752679999999994,7.575678,8.24051,8.860963,9.039223,9.70909,9.955226999999999,10.380128,10.702679,10.941495999999999,11.263141999999998,12.263075999999998,12.670875999999998,13.525146999999999,13.757637999999998,14.320863999999998,14.982759999999999,15.376612999999999,15.801473,16.15868,16.681398,17.124702000000003,17.593970000000002,18.821253000000002,19.259551000000002,19.673868000000002,20.466264000000002,20.928780000000003,21.184095000000003
