순번_정류장ID,36-2801621,37-2801192,38-2806417,39-2801564,40-2801450,41-2801438,42-2801461,43-2804438,44-2803644,45-2803555,46-2800677,47-2800668,48-2800335,49-2800638,50-2800628,51-2804911,52-2807266,53-2806215,54-2806633,55-2805743,56-2804896,57-2805037,58-2804894,59-2805053,60-2805409,61-2804897,62-2804905,63-2805413,64-2805249,65-2800591,66-2805192,67-2800589,68-2800588,69-2800581,70-2804857,71-2807223
36-2801621,0,0.405711,0.845874,1.290642,2.188082,2.625219,3.372365,4.123044999999999,6.175049999999999,6.850318999999999,7.309592999999999,7.725428999999998,8.101425999999998,8.316279999999999,8.59335,8.838781999999998,9.035944999999998,9.985641999999999,11.142499999999998,11.552601999999998,11.806079999999998,12.112776999999998,12.508964999999998,12.816024999999998,13.242128999999998,13.901926999999999,14.414509999999998,14.650257999999997,15.135157999999997,15.860683999999997,16.222535999999998,16.612226,17.241295,17.459825000000002,17.838844,19.106091000000003
37-2801192,,0,0.440163,0.8849310000000001,1.7823710000000001,2.2195080000000003,2.966654,3.717334,5.769339,6.444608000000001,6.903882,7.319718,7.695715,7.910569,8.187638999999999,8.433070999999998,8.630233999999998,9.579930999999998,10.736788999999998,11.146890999999998,11.400368999999998,11.707065999999998,12.103253999999998,12.410313999999998,12.836417999999998,13.496215999999999,14.008798999999998,14.244546999999997,14.729446999999997,15.454972999999997,15.816824999999998,16.206515,16.835584,17.054114000000002,17.433133,18.700380000000003
38-2806417,,,0,0.44476800000000005,1.342208,1.7793450000000002,2.526491,3.277171,5.329176,6.0044450000000005,6.463719,6.879555,7.255552,7.470406,7.747476,7.992908,8.190071,9.139768,10.296626,10.706728,10.960206,11.266903,11.663091,11.970151,12.396255,13.056053,13.568636,13.804383999999999,14.289283999999999,15.014809999999999,15.376662,15.766352,16.395421,16.613951,16.99297,18.260217
39-2801564,,,,0,0.89744,1.334577,2.0817229999999998,2.832403,4.884408,5.559677,6.0189509999999995,6.434786999999999,6.810783999999999,7.025637999999999,7.302707999999999,7.548139999999999,7.745302999999999,8.694999999999999,9.851857999999998,10.261959999999998,10.515437999999998,10.822134999999998,11.218322999999998,11.525382999999998,11.951486999999998,12.611284999999999,13.123867999999998,13.359615999999997,13.844515999999997,14.570041999999997,14.931893999999998,15.321583999999998,15.950652999999997,16.169182999999997,16.548201999999996,17.815448999999997
40-2801450,,,,,0,0.437137,1.184283,1.934963,3.986968,4.662237,5.121511,5.537347,5.9133439999999995,6.128197999999999,6.4052679999999995,6.6507,6.847862999999999,7.797559999999999,8.954417999999999,9.364519999999999,9.617997999999998,9.924694999999998,10.320882999999998,10.627942999999998,11.054046999999999,11.713845,12.226427999999999,12.462175999999998,12.947075999999997,13.672601999999998,14.034453999999998,14.424143999999998,15.053212999999998,15.271742999999997,15.650761999999997,16.918008999999998
41-2801438,,,,,,0,0.747146,1.4978259999999999,3.5498309999999997,4.225099999999999,4.684373999999999,5.100209999999999,5.476206999999999,5.691060999999999,5.968130999999999,6.213562999999999,6.410725999999999,7.360422999999998,8.517280999999999,8.927382999999999,9.180860999999998,9.487557999999998,9.883745999999999,10.190805999999998,10.616909999999999,11.276708,11.789290999999999,12.025038999999998,12.509938999999997,13.235464999999998,13.597316999999999,13.987006999999998,14.616075999999998,14.834605999999997,15.213624999999997,16.480871999999998
42-2801461,,,,,,,0,0.75068,2.802685,3.477954,3.937228,4.353064,4.729061,4.943915,5.220985,5.466417,5.66358,6.613276999999999,7.770134999999999,8.180236999999998,8.433714999999998,8.740411999999997,9.136599999999998,9.443659999999998,9.869763999999998,10.529561999999999,11.042144999999998,11.277892999999997,11.762792999999997,12.488318999999997,12.850170999999998,13.239860999999998,13.868929999999997,14.087459999999997,14.466478999999996,15.733725999999995
43-2804438,,,,,,,,0,2.052005,2.727274,3.186548,3.6023840000000003,3.978381,4.1932350000000005,4.470305000000001,4.715737000000001,4.9129000000000005,5.862597,7.019455,7.429557,7.683035,7.989732,8.38592,8.69298,9.119084,9.778882000000001,10.291465,10.527213,11.012113,11.737639,12.099491,12.489181,13.11825,13.33678,13.715798999999999,14.983045999999998
44-2803644,,,,,,,,,0,0.675269,1.1345429999999999,1.550379,1.9263759999999999,2.1412299999999997,2.4183,2.663732,2.860895,3.810592,4.96745,5.3775520000000006,5.631030000000001,5.937727000000001,6.333915000000001,6.640975000000001,7.0670790000000006,7.726877000000001,8.239460000000001,8.475208,8.960108,9.685634,10.047486000000001,10.437176000000001,11.066245,11.284775,11.663794,12.931040999999999
45-2803555,,,,,,,,,,0,0.45927399999999996,0.8751099999999999,1.251107,1.465961,1.743031,1.988463,2.185626,3.135323,4.292181,4.702283,4.955761000000001,5.2624580000000005,5.658646000000001,5.965706000000001,6.39181,7.051608000000001,7.564191000000001,7.799939000000001,8.284839000000002,9.010365000000002,9.372217000000003,9.761907000000003,10.390976000000002,10.609506000000001,10.988525000000001,12.255772
46-2800677,,,,,,,,,,,0,0.415836,0.791833,1.0066869999999999,1.2837569999999998,1.529189,1.7263519999999999,2.676049,3.8329069999999996,4.243009,4.496487,4.803184,5.199372,5.506432,5.932536,6.592334,7.104917,7.340665,7.825565,8.551091,8.912943,9.302633,9.931702,10.150231999999999,10.529250999999999,11.796497999999998
47-2800668,,,,,,,,,,,,0,0.37599699999999997,0.590851,0.8679209999999999,1.113353,1.310516,2.260213,3.417071,3.827173,4.0806510000000005,4.387348,4.783536,5.090596,5.516699999999999,6.176498,6.689081,6.924829,7.409729,8.135254999999999,8.497107,8.886797,9.515865999999999,9.734395999999998,10.113414999999998,11.380661999999997
