순번_정류장ID,1-2801796,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801665,12-2801604,13-2801520,14-2801485,15-2801450,16-2801438,17-2805321,18-2801462,19-2804438,20-2803644,21-2803555,22-2800688,23-2805582,24-2800715,25-2800729,26-2807073,27-2807056,28-2800799,29-2800804,30-2803056,31-2802651,32-2802638,33-2803669,34-2803046,35-2803045,36-2803071,37-2803082,38-2803093,39-2803107,40-2803121,41-2803125,42-2803232,43-2803181,44-2803254,45-2803258,46-2803263,47-2806495,48-2802802,49-2802806,50-2802840,51-2802886,52-2802934,53-2802984,54-2803020,55-2802429,56-2802467,57-2802470,58-2802465,59-2802463,60-2802460,61-2802450,62-2802455,63-2802438,64-2803517,65-2802422,66-2802418,67-2802415,68-2802412,69-2802372,70-2802474,71-2802487,72-2802530,73-2802546,74-2802562,75-2802571,76-2802581,77-2804851,78-2802588,79-2806672
21-2803555,,,,,,,,,,,,,,,,,,,,,0,0.596016,0.799055,0.969146,1.201455,1.816748,2.2781160000000003,2.7479190000000004,2.9839610000000003,3.3477230000000002,3.849844,4.068828,4.428875,4.7469399999999995,4.8726069999999995,5.038158999999999,5.339924999999999,5.742871999999999,6.004434999999999,6.198172999999999,6.849572999999999,7.283479999999998,7.688679999999998,8.019975999999998,8.382698999999999,8.696694999999998,9.050997999999998,9.338094999999997,9.789517999999997,10.318014999999997,10.719912999999996,11.213756999999996,11.483618999999996,11.965458999999996,12.966545999999996,13.494797999999996,14.071699999999996,14.361798999999996,14.559841999999996,14.823920999999997,15.223384999999997,15.567458999999996,15.964034999999996,16.277060999999996,16.935374999999997,17.212242999999997,17.564293999999997,17.924141999999996,18.378553999999998,18.773636999999997,18.992278,19.408448999999997,19.913925999999996,20.237699999999997,20.531207999999996,20.971555999999996,21.630111999999997,22.014041999999996,22.162851999999997
22-2800688,,,,,,,,,,,,,,,,,,,,,,0,0.203039,0.37313,0.6054390000000001,1.220732,1.6821,2.151903,2.3879449999999998,2.7517069999999997,3.2538279999999995,3.4728119999999993,3.832858999999999,4.150923999999999,4.276590999999999,4.442142999999999,4.743908999999999,5.146855999999999,5.4084189999999985,5.602156999999998,6.253556999999998,6.687463999999998,7.092663999999997,7.4239599999999975,7.786682999999997,8.100678999999998,8.454981999999998,8.742078999999997,9.193501999999997,9.721998999999997,10.123896999999996,10.617740999999995,10.887602999999995,11.369442999999995,12.370529999999995,12.898781999999995,13.475683999999996,13.765782999999995,13.963825999999996,14.227904999999996,14.627368999999996,14.971442999999997,15.368018999999997,15.681044999999997,16.339358999999998,16.616227,16.968277999999998,17.328125999999997,17.782538,18.177621,18.396262,18.812433,19.317909999999998,19.641683999999998,19.935191999999997,20.375539999999997,21.034095999999998,21.418025999999998,21.566836
23-2805582,,,,,,,,,,,,,,,,,,,,,,,0,0.17009100000000002,0.40240000000000004,1.017693,1.479061,1.948864,2.184906,2.5486679999999997,3.050789,3.269773,3.6298199999999996,3.9478849999999994,4.073551999999999,4.239103999999999,4.540869999999999,4.943816999999999,5.205379999999999,5.399117999999999,6.0505179999999985,6.484424999999998,6.889624999999998,7.220920999999998,7.583643999999998,7.897639999999998,8.251942999999999,8.539039999999998,8.990462999999998,9.518959999999998,9.920857999999997,10.414701999999997,10.684563999999996,11.166403999999996,12.167490999999997,12.695742999999997,13.272644999999997,13.562743999999997,13.760786999999997,14.024865999999998,14.424329999999998,14.768403999999997,15.164979999999996,15.478005999999997,16.136319999999998,16.413187999999998,16.765238999999998,17.125086999999997,17.579499,17.974581999999998,18.193223,18.609393999999998,19.114870999999997,19.438644999999998,19.732152999999997,20.172500999999997,20.831056999999998,21.214986999999997,21.363796999999998
24-2800715,,,,,,,,,,,,,,,,,,,,,,,,0,0.23230900000000002,0.847602,1.30897,1.778773,2.014815,2.378577,2.8806979999999998,3.0996819999999996,3.4597289999999994,3.777793999999999,3.903460999999999,4.069012999999999,4.370778999999999,4.773725999999999,5.035288999999999,5.2290269999999985,5.880426999999998,6.314333999999998,6.719533999999998,7.050829999999998,7.413552999999998,7.727548999999998,8.081851999999998,8.368948999999997,8.820371999999997,9.348868999999997,9.750766999999996,10.244610999999995,10.514472999999995,10.996312999999995,11.997399999999995,12.525651999999996,13.102553999999996,13.392652999999996,13.590695999999996,13.854774999999997,14.254238999999997,14.598312999999997,14.994888999999997,15.307914999999998,15.966228999999998,16.243097,16.595148,16.954995999999998,17.409408,17.804491,18.023132,18.439303,18.944779999999998,19.268553999999998,19.562061999999997,20.002409999999998,20.660966,21.044895999999998,21.193706
25-2800729,,,,,,,,,,,,,,,,,,,,,,,,,0,0.615293,1.076661,1.546464,1.7825060000000001,2.146268,2.648389,2.8673729999999997,3.2274199999999995,3.5454849999999993,3.6711519999999993,3.8367039999999992,4.138469999999999,4.541416999999999,4.802979999999999,4.996717999999999,5.648117999999998,6.082024999999998,6.487224999999998,6.818520999999998,7.181243999999998,7.495239999999998,7.849542999999998,8.136639999999998,8.588062999999998,9.116559999999998,9.518457999999997,10.012301999999996,10.282163999999996,10.764003999999996,11.765090999999996,12.293342999999997,12.870244999999997,13.160343999999997,13.358386999999997,13.622465999999998,14.021929999999998,14.366003999999997,14.762579999999996,15.075605999999997,15.733919999999998,16.010787999999998,16.362838999999997,16.722686999999997,17.177099,17.572181999999998,17.790823,18.206993999999998,18.712470999999997,19.036244999999997,19.329752999999997,19.770100999999997,20.428656999999998,20.812586999999997,20.961396999999998
26-2807073,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46136800000000006,0.931171,1.167213,1.530975,2.033096,2.25208,2.612127,2.930192,3.055859,3.221411,3.5231769999999996,3.9261239999999997,4.1876869999999995,4.381424999999999,5.032824999999999,5.466731999999999,5.871931999999998,6.203227999999998,6.565950999999998,6.879946999999999,7.2342499999999985,7.521346999999999,7.972769999999999,8.501266999999999,8.903164999999998,9.397008999999997,9.666870999999997,10.148710999999997,11.149797999999997,11.678049999999997,12.254951999999998,12.545050999999997,12.743093999999997,13.007172999999998,13.406636999999998,13.750710999999999,14.147286999999999,14.460313,15.118627,15.395495,15.747546,16.107394,16.561806,16.956889,17.175530000000002,17.591701,18.097178,18.420952,18.71446,19.154808,19.813364,20.197294,20.346104
27-2807056,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46980299999999997,0.705845,1.069607,1.571728,1.790712,2.150759,2.4688239999999997,2.5944909999999997,2.7600429999999996,3.0618089999999993,3.4647559999999995,3.7263189999999993,3.9200569999999995,4.571457,5.005363999999999,5.410563999999999,5.741859999999999,6.104582999999999,6.418578999999999,6.772881999999999,7.059978999999999,7.5114019999999995,8.039899,8.441797,8.935640999999999,9.205502999999998,9.687342999999998,10.688429999999999,11.216681999999999,11.793584,12.083682999999999,12.281725999999999,12.545805,12.945269,13.289342999999999,13.685918999999998,13.998944999999999,14.657259,14.934127,15.286178,15.646025999999999,16.100438,16.495521,16.714162,17.130333,17.63581,17.959584,18.253092,18.69344,19.351996,19.735926,19.884736
28-2800799,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236042,0.599804,1.101925,1.320909,1.6809560000000001,1.9990210000000002,2.1246880000000004,2.2902400000000003,2.5920060000000005,2.9949530000000006,3.2565160000000004,3.4502540000000006,4.101654000000001,4.535561,4.940761,5.272057,5.63478,5.9487760000000005,6.303079,6.5901760000000005,7.041599000000001,7.570096,7.9719940000000005,8.465838,8.7357,9.21754,10.218627,10.746879,11.323781,11.61388,11.811923,12.076002,12.475466,12.81954,13.216116,13.529142,14.187456000000001,14.464324000000001,14.816375,15.176223,15.630635,16.025718,16.244359000000003,16.66053,17.166007,17.489781,17.783289,18.223637,18.882193,19.266123,19.414933
29-2800804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363762,0.865883,1.084867,1.444914,1.762979,1.888646,2.054198,2.355964,2.7589110000000003,3.020474,3.2142120000000003,3.8656120000000005,4.299519,4.704719,5.036015,5.398738,5.712734,6.067037,6.354134,6.805557,7.334054,7.735952,8.229796,8.499658,8.981498,9.982585,10.510837,11.087739000000001,11.377838,11.575881,11.839960000000001,12.239424000000001,12.583498000000002,12.980074000000002,13.293100000000003,13.951414000000003,14.228282000000004,14.580333000000003,14.940181000000003,15.394593000000002,15.789676000000002,16.008317,16.424488,16.929965,17.253739,17.547247,17.987595,18.646151,19.030081,19.178891
30-2803056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502121,0.7211050000000001,1.0811520000000001,1.3992170000000002,1.5248840000000001,1.690436,1.992202,2.395149,2.6567119999999997,2.85045,3.50185,3.935757,4.340957,4.672253,5.034976,5.348972000000001,5.7032750000000005,5.990372000000001,6.441795000000001,6.970292000000001,7.372190000000001,7.866034000000001,8.135896,8.617736,9.618823,10.147075000000001,10.723977000000001,11.014076000000001,11.212119000000001,11.476198000000002,11.875662000000002,12.219736000000001,12.616312,12.929338000000001,13.587652000000002,13.864520000000002,14.216571000000002,14.576419000000001,15.030831000000001,15.425914,15.644555,16.060726,16.566202999999998,16.889977,17.183484999999997,17.623832999999998,18.282389,18.666318999999998,18.815129
31-2802651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218984,0.5790310000000001,0.8970960000000001,1.022763,1.188315,1.490081,1.893028,2.154591,2.348329,2.9997290000000003,3.4336360000000004,3.8388360000000006,4.170132000000001,4.5328550000000005,4.846851000000001,5.201154000000001,5.488251000000001,5.939674000000001,6.468171000000001,6.870069000000001,7.363913000000001,7.633775000000001,8.115615,9.116702,9.644954,10.221856,10.511955,10.709998,10.974077000000001,11.373541000000001,11.717615000000002,12.114191000000002,12.427217000000002,13.085531000000003,13.362399000000003,13.714450000000003,14.074298000000002,14.528710000000002,14.923793000000002,15.142434000000002,15.558605000000002,16.064082000000003,16.387856000000003,16.681364000000002,17.121712000000002,17.780268000000003,18.164198000000003,18.313008000000004
32-2802638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360047,0.678112,0.803779,0.969331,1.2710970000000001,1.674044,1.935607,2.1293450000000003,2.7807450000000005,3.2146520000000005,3.6198520000000007,3.9511480000000008,4.313871000000001,4.627867000000001,4.982170000000001,5.269267000000001,5.720690000000001,6.249187000000001,6.651085000000001,7.144929000000001,7.414791000000001,7.896631000000001,8.897718000000001,9.425970000000001,10.002872000000002,10.292971000000001,10.491014000000002,10.755093000000002,11.154557000000002,11.498631000000003,11.895207000000003,12.208233000000003,12.866547000000004,13.143415000000005,13.495466000000004,13.855314000000003,14.309726000000003,14.704809000000003,14.923450000000003,15.339621000000003,15.845098000000004,16.168872000000004,16.462380000000003,16.902728000000003,17.561284000000004,17.945214000000004,18.094024000000005
33-2803669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318065,0.443732,0.609284,0.91105,1.313997,1.57556,1.769298,2.420698,2.854605,3.259805,3.591101,3.953824,4.26782,4.622123,4.90922,5.3606430000000005,5.88914,6.291038,6.7848820000000005,7.054744,7.536584,8.537671,9.065923,9.642825,9.932924,10.130967,10.395046,10.79451,11.138584000000002,11.535160000000001,11.848186000000002,12.506500000000003,12.783368000000003,13.135419000000002,13.495267000000002,13.949679000000001,14.344762000000001,14.563403000000001,14.979574000000001,15.485051000000002,15.808825000000002,16.102333,16.542681,17.201237000000003,17.585167000000002,17.733977000000003
34-2803046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.125667,0.291219,0.592985,0.995932,1.257495,1.451233,2.102633,2.53654,2.9417400000000002,3.2730360000000003,3.635759,3.949755,4.304058,4.5911550000000005,5.042578000000001,5.571075,5.9729730000000005,6.466817000000001,6.7366790000000005,7.218519000000001,8.219606,8.747858,9.324760000000001,9.614859000000001,9.812902000000001,10.076981000000002,10.476445000000002,10.820519,11.217095,11.530121000000001,12.188435000000002,12.465303000000002,12.817354000000002,13.177202000000001,13.631614,14.026697,14.245338,14.661509,15.166986000000001,15.490760000000002,15.784268,16.224616,16.883172000000002,17.267102,17.415912000000002
35-2803045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.165552,0.467318,0.8702650000000001,1.131828,1.325566,1.976966,2.410873,2.8160730000000003,3.1473690000000003,3.510092,3.824088,4.178391,4.465488000000001,4.916911000000001,5.4454080000000005,5.847306000000001,6.341150000000001,6.6110120000000006,7.092852000000001,8.093939,8.622191,9.199093000000001,9.489192000000001,9.687235000000001,9.951314000000002,10.350778000000002,10.694852000000001,11.091428,11.404454000000001,12.062768000000002,12.339636000000002,12.691687000000002,13.051535000000001,13.505947,13.90103,14.119671,14.535842,15.041319000000001,15.365093000000002,15.658601,16.098949,16.757505000000002,17.141435,17.290245000000002
36-2803071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301766,0.7047129999999999,0.9662759999999999,1.1600139999999999,1.8114139999999999,2.2453209999999997,2.6505209999999995,2.9818169999999995,3.3445399999999994,3.6585359999999993,4.012839,4.299936,4.751359,5.279856,5.681754,6.175598,6.44546,6.9273,7.928387,8.456639,9.033541,9.32364,9.521683,9.785762,10.185226,10.5293,10.925875999999999,11.238902,11.897216,12.174084,12.526135,12.885983,13.340395,13.735477999999999,13.954118999999999,14.370289999999999,14.875767,15.199541,15.493049,15.933397,16.591953,16.975883,17.124693
37-2803082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.402947,0.6645099999999999,0.8582479999999999,1.5096479999999999,1.943555,2.3487549999999997,2.6800509999999997,3.0427739999999996,3.3567699999999996,3.711073,3.99817,4.449593,4.97809,5.379988,5.873832,6.143694,6.625534,7.626621,8.154873,8.731775,9.021874,9.219917,9.483996000000001,9.883460000000001,10.227534000000002,10.624110000000002,10.937136000000002,11.595450000000003,11.872318000000003,12.224369000000003,12.584217000000002,13.038629000000002,13.433712000000002,13.652353000000002,14.068524000000002,14.574001000000003,14.897775000000003,15.191283000000002,15.631631000000002,16.290187000000003,16.674117000000003,16.822927000000004
38-2803093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261563,0.455301,1.106701,1.540608,1.945808,2.277104,2.639827,2.953823,3.3081259999999997,3.595223,4.046646,4.575143,4.977041,5.470885,5.740747,6.222587,7.223674,7.751926,8.328828,8.618927,8.81697,9.081049,9.480513,9.824587000000001,10.221163,10.534189000000001,11.192503000000002,11.469371000000002,11.821422000000002,12.181270000000001,12.635682000000001,13.030765,13.249406,13.665577,14.171054000000002,14.494828000000002,14.788336000000001,15.228684000000001,15.887240000000002,16.27117,16.419980000000002
39-2803107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19373800000000002,0.845138,1.279045,1.684245,2.015541,2.3782639999999997,2.6922599999999997,3.046563,3.33366,3.785083,4.31358,4.715478,5.209322,5.479184,5.961024,6.962111,7.490363,8.067265,8.357364,8.555407,8.819486000000001,9.218950000000001,9.563024000000002,9.959600000000002,10.272626000000002,10.930940000000003,11.207808000000004,11.559859000000003,11.919707000000002,12.374119000000002,12.769202000000002,12.987843000000002,13.404014000000002,13.909491000000003,14.233265000000003,14.526773000000002,14.967121000000002,15.625677000000003,16.009607000000003,16.158417000000004
40-2803121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6514,1.085307,1.490507,1.821803,2.184526,2.498522,2.852825,3.1399220000000003,3.5913450000000005,4.119842,4.52174,5.0155840000000005,5.285446,5.767286,6.768373,7.296625000000001,7.873527000000001,8.163626,8.361669000000001,8.625748000000002,9.025212000000002,9.369286000000002,9.765862000000002,10.078888000000003,10.737202000000003,11.014070000000004,11.366121000000003,11.725969000000003,12.180381000000002,12.575464000000002,12.794105000000002,13.210276000000002,13.715753000000003,14.039527000000003,14.333035000000002,14.773383000000003,15.431939000000003,15.815869000000003,15.964679000000002
41-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433907,0.839107,1.170403,1.5331260000000002,1.8471220000000002,2.2014250000000004,2.4885220000000006,2.9399450000000007,3.4684420000000005,3.8703400000000006,4.364184000000001,4.6340460000000006,5.115886000000001,6.116973000000001,6.645225000000001,7.222127,7.512226,7.710269,7.974348,8.373812,8.717886,9.114462,9.427488,10.085802000000001,10.362670000000001,10.714721,11.074569,11.528981,11.924064,12.142705,12.558876,13.064353,13.388127,13.681635,14.121983,14.780539000000001,15.164469,15.313279
42-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4052,0.736496,1.0992190000000002,1.413215,1.7675180000000001,2.054615,2.506038,3.034535,3.436433,3.9302770000000002,4.200139,4.681979,5.683066,6.211318,6.788220000000001,7.0783190000000005,7.276362000000001,7.540441,7.939905,8.283979,8.680555,8.993581,9.651895000000001,9.928763000000002,10.280814000000001,10.640662,11.095074,11.490157,11.708798,12.124969,12.630446000000001,12.954220000000001,13.247728,13.688076,14.346632000000001,14.730562,14.879372
43-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331296,0.6940189999999999,1.0080149999999999,1.362318,1.6494149999999999,2.100838,2.629335,3.0312330000000003,3.5250770000000005,3.7949390000000003,4.276779,5.277866,5.806118000000001,6.38302,6.673119,6.871162,7.135241,7.534705,7.878779,8.275355,8.588381,9.246695,9.523563000000001,9.875614,10.235462,10.689874,11.084957,11.303598,11.719769,12.225246,12.54902,12.842528,13.282876,13.941432,14.325362,14.474172
44-2803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362723,0.6767190000000001,1.031022,1.318119,1.769542,2.298039,2.6999370000000003,3.1937810000000004,3.4636430000000002,3.9454830000000003,4.94657,5.4748220000000005,6.051724,6.341823,6.539866,6.803945,7.203409,7.547483,7.944058999999999,8.257085,8.915399,9.192267000000001,9.544318,9.904166,10.358578,10.753661,10.972301999999999,11.388473,11.89395,12.217724,12.511232,12.95158,13.610136,13.994066,14.142876
45-2803258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313996,0.668299,0.9553959999999999,1.4068189999999998,1.9353159999999998,2.337214,2.8310579999999996,3.1009199999999995,3.5827599999999995,4.583847,5.112099,5.689000999999999,5.979099999999999,6.177142999999999,6.441221999999999,6.840685999999999,7.184759999999999,7.5813359999999985,7.894361999999998,8.552675999999998,8.829543999999999,9.181594999999998,9.541442999999997,9.995854999999997,10.390937999999997,10.609578999999997,11.025749999999997,11.531226999999998,11.855000999999998,12.148508999999997,12.588856999999997,13.247412999999998,13.631342999999998,13.780152999999997
46-2803263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35430300000000003,0.6414,1.0928229999999999,1.6213199999999999,2.023218,2.517062,2.786924,3.268764,4.269851,4.798103,5.375005,5.6651039999999995,5.863147,6.127225999999999,6.526689999999999,6.870763999999999,7.267339999999999,7.580365999999999,8.238679999999999,8.515547999999999,8.867598999999998,9.227446999999998,9.681858999999998,10.076941999999997,10.295582999999997,10.711753999999997,11.217230999999998,11.541004999999998,11.834512999999998,12.274860999999998,12.933416999999999,13.317346999999998,13.466156999999997
47-2806495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287097,0.73852,1.267017,1.6689150000000001,2.1627590000000003,2.432621,2.914461,3.9155480000000003,4.4438,5.020702,5.310801,5.508844,5.772923,6.172387,6.516461,6.913036999999999,7.226062999999999,7.884376999999999,8.161245,8.513295999999999,8.873143999999998,9.327555999999998,9.722638999999997,9.941279999999997,10.357450999999998,10.862927999999998,11.186701999999999,11.480209999999998,11.920557999999998,12.579113999999999,12.963043999999998,13.111853999999997
48-2802802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45142299999999996,0.9799199999999999,1.381818,1.875662,2.145524,2.627364,3.628451,4.156703,4.733605000000001,5.023704,5.221747000000001,5.485826,5.88529,6.229364,6.62594,6.938966,7.59728,7.874148,8.226199,8.586046999999999,9.040458999999998,9.435541999999998,9.654182999999998,10.070353999999998,10.575830999999999,10.899605,11.193112999999999,11.633460999999999,12.292017,12.675946999999999,12.824756999999998
49-2802806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.528497,0.930395,1.424239,1.694101,2.175941,3.177028,3.70528,4.282182000000001,4.572281,4.7703240000000005,5.034403,5.433867,5.777941,6.174517,6.487543,7.1458569999999995,7.422725,7.774776,8.134624,8.589036,8.984119,9.20276,9.618931,10.124408,10.448182000000001,10.74169,11.182038,11.840594000000001,12.224524,12.373334
50-2802840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401898,0.8957419999999999,1.1656039999999999,1.647444,2.648531,3.1767830000000004,3.7536850000000004,4.0437840000000005,4.241827000000001,4.505906,4.9053700000000005,5.249444,5.64602,5.959046,6.61736,6.894228,7.246279,7.606127000000001,8.060539,8.455622,8.674263,9.090434,9.595911000000001,9.919685000000001,10.213193,10.653541,11.312097000000001,11.696027,11.844837
51-2802886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49384399999999995,0.763706,1.245546,2.246633,2.7748850000000003,3.3517870000000003,3.6418860000000004,3.8399290000000006,4.104008,4.503472,4.847546,5.244122000000001,5.557148000000001,6.2154620000000005,6.492330000000001,6.844381000000001,7.2042290000000015,7.658641000000001,8.053724,8.272365,8.688536000000001,9.194013000000002,9.517787000000002,9.811295000000001,10.251643000000001,10.910199000000002,11.294129000000002,11.442939
52-2802934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269862,0.751702,1.752789,2.281041,2.857943,3.1480420000000002,3.3460850000000004,3.6101640000000006,4.009628,4.353702,4.750278,5.063304,5.721617999999999,5.998486,6.350537,6.7103850000000005,7.164797,7.55988,7.778521,8.194692,8.700169,9.023943000000001,9.317451,9.757799,10.416355000000001,10.800285,10.949095
53-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48184,1.482927,2.0111790000000003,2.5880810000000003,2.8781800000000004,3.0762230000000006,3.3403020000000008,3.739766000000001,4.08384,4.480416,4.793442,5.451756,5.728624,6.080675,6.440523000000001,6.894935,7.290018,7.508659,7.92483,8.430307,8.754081000000001,9.047589,9.487937,10.146493000000001,10.530423,10.679233
54-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001087,1.5293390000000002,2.1062410000000003,2.3963400000000004,2.5943830000000005,2.8584620000000007,3.2579260000000008,3.6020000000000008,3.998576000000001,4.311602000000001,4.9699160000000004,5.246784000000001,5.598835000000001,5.9586830000000015,6.413095000000001,6.808178000000001,7.026819000000001,7.442990000000001,7.948467000000001,8.272241000000001,8.565749,9.006097,9.664653000000001,10.048583,10.197393
55-2802429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.528252,1.1051540000000002,1.3952530000000003,1.5932960000000003,1.8573750000000002,2.2568390000000003,2.6009130000000003,2.9974890000000003,3.3105150000000005,3.9688290000000004,4.245697000000001,4.597748000000001,4.9575960000000014,5.412008000000001,5.807091000000001,6.0257320000000005,6.441903000000001,6.947380000000001,7.271154000000001,7.564662000000001,8.00501,8.663566000000001,9.047496,9.196306
56-2802467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.576902,0.867001,1.065044,1.329123,1.728587,2.072661,2.469237,2.7822630000000004,3.440577,3.717445,4.069496,4.429344,4.883756,5.278839,5.4974799999999995,5.913651,6.419128,6.742902,7.03641,7.476758,8.135314000000001,8.519244,8.668054
57-2802470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290099,0.48814199999999996,0.752221,1.151685,1.495759,1.892335,2.205361,2.8636749999999997,3.1405429999999996,3.4925939999999995,3.8524419999999995,4.3068539999999995,4.701936999999999,4.920577999999999,5.336748999999999,5.842225999999999,6.1659999999999995,6.459508,6.899856,7.558412,7.942342,8.091152
58-2802465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198043,0.46212200000000003,0.861586,1.20566,1.602236,1.915262,2.573576,2.850444,3.202495,3.562343,4.016755,4.4118379999999995,4.630478999999999,5.04665,5.552127,5.875901,6.169409,6.609757,7.268313,7.652243,7.8010530000000005
59-2802463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264079,0.663543,1.007617,1.404193,1.717219,2.375533,2.652401,3.0044519999999997,3.3642999999999996,3.8187119999999997,4.213794999999999,4.432435999999999,4.8486069999999994,5.354083999999999,5.677858,5.971366,6.411714,7.07027,7.4542,7.60301
60-2802460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399464,0.743538,1.140114,1.45314,2.111454,2.388322,2.740373,3.100221,3.554633,3.949716,4.168357,4.584528000000001,5.090005000000001,5.413779000000001,5.707287000000001,6.147635000000001,6.806191000000001,7.190121000000001,7.338931000000001
61-2802450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344074,0.74065,1.053676,1.7119900000000001,1.988858,2.340909,2.700757,3.155169,3.550252,3.768893,4.185064,4.690541,5.014315,5.307823,5.748171,6.406727,6.790657,6.9394670000000005
62-2802455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39657600000000004,0.7096020000000001,1.3679160000000001,1.644784,1.996835,2.356683,2.811095,3.206178,3.424819,3.8409899999999997,4.346467,4.670241,4.963749,5.404097,6.062653,6.446583,6.5953930000000005
63-2802438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313026,0.9713400000000001,1.248208,1.6002589999999999,1.9601069999999998,2.414519,2.809602,3.028243,3.4444139999999996,3.9498909999999996,4.273664999999999,4.5671729999999995,5.007521,5.666077,6.050007,6.198817
64-2803517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6583140000000001,0.9351820000000001,1.287233,1.647081,2.101493,2.496576,2.715217,3.131388,3.636865,3.9606389999999996,4.254147,4.694495,5.353051,5.736981,5.885791
65-2802422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276868,0.628919,0.988767,1.443179,1.838262,2.056903,2.473074,2.978551,3.3023249999999997,3.595833,4.036181,4.694737,5.078667,5.227477
66-2802418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352051,0.7118990000000001,1.166311,1.5613940000000002,1.7800350000000003,2.196206,2.701683,3.025457,3.318965,3.7593129999999997,4.417869,4.801799,4.950609
67-2802415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359848,0.81426,1.209343,1.427984,1.844155,2.349632,2.673406,2.966914,3.4072620000000002,4.065818,4.4497480000000005,4.598558000000001
