순번_정류장ID,1-2800269,2-2805488,3-2800272,4-2803582,5-2803603,6-2803602,7-2800274,8-2803847,9-2806301,10-2803848,11-2806298,12-2803849,13-2803851,14-2803852,15-2803854,16-2806296,17-2803605,18-2803855,19-2803856,20-2806231,21-2803857,22-2806293,23-2804201,24-2806291,25-2807291,26-2804203,27-2804206,28-2804332,29-2804208,30-2804210,31-2804212,32-2804579,33-2803703,34-2806885,35-2807292,36-2806887,37-2806889,38-2806892,39-2807113,40-2807410,41-2807114,42-2806973,43-2807115,44-2806952,45-2807116,46-2807117,47-2807120,48-2806975,49-2806976,50-2806977,51-2807136,52-2806955,53-2806956,54-2806957,55-2807608,56-2807164,57-2807133,58-2806958,59-2806959,60-2806978,61-2806960,62-2806961,63-2806962
1-2800269,0,0.9245620000000001,1.311193,1.551218,1.715384,1.9771450000000002,2.3670080000000002,3.1310610000000003,3.4507010000000005,3.7316260000000003,4.240632000000001,4.831437000000001,5.312276000000001,5.472403000000001,5.806229000000001,6.300540000000001,6.620947000000001,7.059047000000001,7.414408000000002,7.766622000000002,8.302958000000002,8.557342000000002,8.932614000000003,9.123416000000002,9.359663000000003,9.555308000000004,10.100576000000004,10.651135000000004,11.149129000000004,11.484016000000004,12.014083000000005,12.193466000000004,12.393555000000005,12.970691000000004,13.319737000000003,13.902114000000003,14.420547000000003,16.301582000000003,16.779933000000003,17.282952,17.929829,19.059051,19.296535,19.713483999999998,19.964598,20.83139,21.376905999999998,22.735415,23.036409,23.341053,23.586101,23.964724,25.741123,27.311553000000004,28.629909000000005,30.652655000000003,30.996475000000004,31.360250000000004,31.661187000000005,32.005160000000004,33.301855,34.337626,34.890159
2-2805488,,0,0.386631,0.626656,0.790822,1.052583,1.4424460000000001,2.206499,2.526139,2.807064,3.31607,3.906875,4.387714,4.547841,4.881667,5.375978,5.696385,6.134485000000001,6.489846000000001,6.842060000000001,7.378396,7.63278,8.008052000000001,8.198854,8.435101000000001,8.630746000000002,9.176014000000002,9.726573000000002,10.224567000000002,10.559454000000002,11.089521000000003,11.268904000000003,11.468993000000003,12.046129000000002,12.395175000000002,12.977552000000001,13.495985000000001,15.377020000000002,15.855371000000002,16.35839,17.005267,18.134489,18.371972999999997,18.788921999999996,19.040035999999997,19.906827999999997,20.452343999999997,21.810852999999998,22.111846999999997,22.416490999999997,22.661538999999998,23.040162,24.816561,26.386991000000002,27.705347000000003,29.728093,30.071913000000002,30.435688000000003,30.736625000000004,31.080598000000002,32.377293,33.413064,33.965596999999995
3-2800272,,,0,0.240025,0.40419099999999997,0.665952,1.055815,1.819868,2.139508,2.420433,2.9294390000000003,3.5202440000000004,4.001083,4.1612100000000005,4.495036000000001,4.989347,5.309754000000001,5.747854000000001,6.103215000000001,6.455429000000001,6.991765000000001,7.246149000000001,7.621421000000001,7.812223,8.04847,8.244115,8.789383,9.339942,9.837936000000001,10.172823000000001,10.702890000000002,10.882273000000001,11.082362000000002,11.659498000000001,12.008544,12.590921,13.109354,14.990389,15.46874,15.971759,16.618636000000002,17.747858,17.985342,18.402290999999998,18.653405,19.520197,20.065713,21.424222,21.725216,22.02986,22.274908,22.653531,24.429930000000002,26.00036,27.318716000000002,29.341462,29.685282,30.049057,30.349994000000002,30.693967,31.990662,33.026433,33.578965999999994
4-2803582,,,,0,0.164166,0.42592700000000006,0.81579,1.5798429999999999,1.899483,2.180408,2.689414,3.280219,3.7610580000000002,3.9211850000000004,4.2550110000000005,4.749322,5.069729000000001,5.507829000000001,5.863190000000001,6.215404000000001,6.751740000000002,7.006124000000002,7.381396000000001,7.572198000000001,7.808445000000001,8.004090000000001,8.549358000000002,9.099917000000001,9.597911000000002,9.932798000000002,10.462865000000003,10.642248000000002,10.842337000000002,11.419473000000002,11.768519000000001,12.350896,12.869329,14.750364000000001,15.228715000000001,15.731734000000001,16.378611000000003,17.507833,17.745317,18.162266,18.41338,19.280172,19.825688,21.184197,21.485191,21.789835,22.034883,22.413506,24.189905000000003,25.760335000000005,27.078691000000006,29.101437000000004,29.445257000000005,29.809032000000006,30.109969000000007,30.453942000000005,31.750637000000005,32.786408,33.338941
5-2803603,,,,,0,0.261761,0.651624,1.415677,1.7353170000000002,2.016242,2.5252480000000004,3.1160530000000004,3.5968920000000004,3.7570190000000006,4.090845000000001,4.5851560000000005,4.905563000000001,5.343663000000001,5.699024000000001,6.0512380000000014,6.587574000000002,6.841958000000002,7.217230000000002,7.408032000000001,7.644279000000001,7.839924000000001,8.385192,8.935751,9.433745,9.768632,10.298699000000001,10.478082,10.678171,11.255307,11.604353,12.186729999999999,12.705162999999999,14.586198,15.064549,15.567568,16.214445,17.343667,17.581151,17.998099999999997,18.249214,19.116006,19.661521999999998,21.020031,21.321025,21.625669,21.870717,22.24934,24.025739,25.596169000000003,26.914525000000005,28.937271000000003,29.281091000000004,29.644866000000004,29.945803000000005,30.289776000000003,31.586471000000003,32.622242,33.174775
6-2803602,,,,,,0,0.389863,1.153916,1.4735559999999999,1.7544809999999997,2.2634869999999996,2.8542919999999996,3.3351309999999996,3.4952579999999998,3.829084,4.323395,4.643802,5.081902,5.437263000000001,5.789477000000001,6.325813,6.580197,6.955469,7.146271,7.382517999999999,7.578162999999999,8.123430999999998,8.673989999999998,9.171983999999998,9.506870999999999,10.036938,10.216320999999999,10.416409999999999,10.993545999999998,11.342591999999998,11.924968999999997,12.443401999999997,14.324436999999996,14.802787999999996,15.305806999999996,15.952683999999996,17.081905999999996,17.319389999999995,17.736338999999994,17.987452999999995,18.854244999999995,19.399760999999994,20.758269999999996,21.059263999999995,21.363907999999995,21.608955999999996,21.987578999999997,23.763977999999998,25.334407999999996,26.652763999999998,28.675509999999996,29.019329999999997,29.383104999999997,29.684041999999998,30.028014999999996,31.324709999999996,32.36048099999999,32.91301399999999
7-2800274,,,,,,,0,0.764053,1.083693,1.364618,1.8736240000000002,2.464429,2.945268,3.105395,3.4392210000000003,3.9335320000000005,4.253939000000001,4.692039000000001,5.047400000000001,5.3996140000000015,5.935950000000002,6.190334000000002,6.565606000000002,6.756408000000001,6.992655000000001,7.188300000000001,7.733568000000001,8.284127000000002,8.782121000000002,9.117008000000002,9.647075000000003,9.826458000000002,10.026547000000003,10.603683000000002,10.952729000000001,11.535106,12.053539,13.934574000000001,14.412925000000001,14.915944000000001,15.562821000000001,16.692043,16.929527,17.346476,17.59759,18.464382,19.009898,20.368407,20.669401,20.974045,21.219093,21.597716000000002,23.374115000000003,24.944545000000005,26.262901000000006,28.285647000000004,28.629467000000005,28.993242000000006,29.294179000000007,29.638152000000005,30.934847000000005,31.970618000000005,32.523151000000006
8-2803847,,,,,,,,0,0.31964000000000004,0.600565,1.109571,1.700376,2.181215,2.341342,2.675168,3.169479,3.489886,3.9279859999999998,4.283347,4.635561,5.1718969999999995,5.4262809999999995,5.801552999999999,5.992354999999999,6.228601999999999,6.4242469999999985,6.969514999999999,7.520073999999998,8.018067999999998,8.352954999999998,8.883021999999999,9.062404999999998,9.262493999999998,9.839629999999998,10.188675999999997,10.771052999999997,11.289485999999997,13.170520999999997,13.648871999999997,14.151890999999997,14.798767999999997,15.927989999999998,16.165473999999996,16.582422999999995,16.833536999999996,17.700328999999996,18.245844999999996,19.604353999999997,19.905347999999996,20.209991999999996,20.455039999999997,20.833662999999998,22.610062,24.180492,25.498848000000002,27.521594,27.865414,28.229189,28.530126000000003,28.874099,30.170794,31.206565,31.759098
9-2806301,,,,,,,,,0,0.280925,0.789931,1.3807360000000002,1.8615750000000002,2.0217020000000003,2.3555280000000005,2.8498390000000002,3.170246,3.608346,3.9637070000000003,4.315921,4.852257,5.106641,5.481913,5.672714999999999,5.908961999999999,6.104606999999999,6.649874999999999,7.200433999999999,7.698427999999999,8.033314999999998,8.563381999999999,8.742764999999999,8.942853999999999,9.519989999999998,9.869035999999998,10.451412999999997,10.969845999999997,12.850880999999998,13.329231999999998,13.832250999999998,14.479127999999998,15.608349999999998,15.845833999999998,16.262783,16.513897,17.380689,17.926205,19.284714,19.585708,19.890352,20.1354,20.514023,22.290422000000003,23.860852,25.179208000000003,27.201954,27.545774,27.909549000000002,28.210486000000003,28.554459,29.851154,30.886925,31.439458000000002
10-2803848,,,,,,,,,,0,0.5090060000000001,1.099811,1.58065,1.740777,2.074603,2.5689140000000004,2.8893210000000003,3.327421,3.6827820000000004,4.0349960000000005,4.571332,4.825716,5.200988,5.391789999999999,5.628036999999999,5.823681999999999,6.368949999999999,6.919508999999999,7.417502999999999,7.752389999999999,8.282456999999999,8.461839999999999,8.661928999999999,9.239064999999998,9.588110999999998,10.170487999999997,10.688920999999997,12.569955999999998,13.048306999999998,13.551325999999998,14.198202999999998,15.327424999999998,15.564908999999998,15.981857999999999,16.232972,17.099764,17.64528,19.003789,19.304783,19.609427,19.854475,20.233098000000002,22.009497000000003,23.579927000000005,24.898283000000006,26.921029000000004,27.264849000000005,27.628624000000006,27.929561000000007,28.273534000000005,29.570229000000005,30.606000000000005,31.158533000000006
11-2806298,,,,,,,,,,,0,0.590805,1.071644,1.231771,1.565597,2.059908,2.380315,2.818415,3.173776,3.52599,4.0623260000000005,4.3167100000000005,4.691982,4.882784,5.119031,5.3146759999999995,5.859944,6.410502999999999,6.908497,7.243384,7.773451,7.952833999999999,8.152923,8.730058999999999,9.079104999999998,9.661481999999998,10.179914999999998,12.060949999999998,12.539300999999998,13.042319999999998,13.689196999999998,14.818418999999999,15.055902999999999,15.472852,15.723965999999999,16.590757999999997,17.136273999999997,18.494782999999998,18.795776999999998,19.100420999999997,19.345468999999998,19.724092,21.500491,23.070921,24.389277,26.412022999999998,26.755843,27.119618,27.420555,27.764528,29.061223,30.096994,30.649527
12-2803849,,,,,,,,,,,,0,0.480839,0.640966,0.9747920000000001,1.469103,1.78951,2.22761,2.5829709999999997,2.9351849999999997,3.4715209999999996,3.7259049999999996,4.101177,4.2919789999999995,4.528225999999999,4.723870999999999,5.269138999999999,5.819697999999999,6.317691999999999,6.652578999999999,7.182645999999999,7.362028999999999,7.562117999999999,8.139254,8.488299999999999,9.070676999999998,9.589109999999998,11.470144999999999,11.948495999999999,12.451514999999999,13.098391999999999,14.227613999999999,14.465098,14.882047,15.133161,15.999953,16.545469,17.903978000000002,18.204972,18.509616,18.754664000000002,19.133287000000003,20.909686000000004,22.480116000000002,23.798472000000004,25.821218000000002,26.165038000000003,26.528813000000003,26.829750000000004,27.173723000000003,28.470418000000002,29.506189000000003,30.058722000000003
13-2803851,,,,,,,,,,,,,0,0.160127,0.493953,0.9882639999999999,1.308671,1.7467709999999999,2.102132,2.454346,2.990682,3.245066,3.620338,3.81114,4.047387,4.2430319999999995,4.7883,5.338858999999999,5.836853,6.17174,6.701807,6.881189999999999,7.081278999999999,7.658415,8.007461,8.589837999999999,9.108270999999998,10.989306,11.467656999999999,11.970676,12.617553,13.746775,13.984259,14.401208,14.652322,15.519114,16.06463,17.423139000000003,17.724133000000002,18.028777,18.273825000000002,18.652448000000003,20.428847000000005,21.999277000000006,23.317633000000008,25.340379000000006,25.684199000000007,26.047974000000007,26.348911000000008,26.692884000000006,27.989579000000006,29.025350000000007,29.577883000000007
14-2803852,,,,,,,,,,,,,,0,0.333826,0.8281369999999999,1.1485439999999998,1.5866439999999997,1.9420049999999998,2.2942189999999996,2.8305549999999995,3.0849389999999994,3.4602109999999993,3.6510129999999994,3.8872599999999995,4.082904999999999,4.628172999999999,5.178731999999999,5.6767259999999995,6.011613,6.5416799999999995,6.721062999999999,6.921151999999999,7.498288,7.847334,8.429711,8.948144,10.829179,11.30753,11.810549,12.457426,13.586648,13.824132,14.241081000000001,14.492195,15.358987,15.904503,17.263012,17.564006,17.86865,18.113698,18.492321,20.268720000000002,21.839150000000004,23.157506000000005,25.180252000000003,25.524072000000004,25.887847000000004,26.188784000000005,26.532757000000004,27.829452000000003,28.865223000000004,29.417756000000004
15-2803854,,,,,,,,,,,,,,,0,0.49431099999999994,0.8147179999999999,1.252818,1.608179,1.960393,2.496729,2.751113,3.126385,3.317187,3.553434,3.749079,4.294347,4.844906,5.3429,5.677787,6.207854,6.387237,6.587326,7.164462,7.513508000000001,8.095885,8.614318,10.495353000000001,10.973704000000001,11.476723000000002,12.123600000000001,13.252822000000002,13.490306000000002,13.907255000000003,14.158369000000002,15.025161000000002,15.570677000000002,16.929186,17.23018,17.534824,17.779872,18.158495000000002,19.934894000000003,21.505324,22.823680000000003,24.846426,25.190246000000002,25.554021000000002,25.854958000000003,26.198931,27.495626,28.531397000000002,29.083930000000002
16-2806296,,,,,,,,,,,,,,,,0,0.320407,0.758507,1.113868,1.466082,2.002418,2.256802,2.632074,2.822876,3.059123,3.254768,3.800036,4.350595,4.8485890000000005,5.183476000000001,5.7135430000000005,5.892926,6.093015,6.670151000000001,7.019197000000001,7.601574000000001,8.120007000000001,10.001042000000002,10.479393000000002,10.982412000000002,11.629289000000002,12.758511000000002,12.995995000000002,13.412944000000003,13.664058000000002,14.530850000000003,15.076366000000002,16.434875,16.735869,17.040513,17.285561,17.664184000000002,19.440583000000004,21.011013000000005,22.329369000000007,24.352115000000005,24.695935000000006,25.059710000000006,25.360647000000007,25.704620000000006,27.001315000000005,28.037086000000006,28.589619000000006
17-2803605,,,,,,,,,,,,,,,,,0,0.4381,0.793461,1.145675,1.682011,1.9363949999999999,2.311667,2.502469,2.738716,2.934361,3.479629,4.030188,4.528182,4.863069,5.393136,5.572519,5.772608,6.349744,6.698790000000001,7.281167000000001,7.799600000000001,9.680635,10.158986,10.662005,11.308882,12.438104000000001,12.675588000000001,13.092537000000002,13.343651000000001,14.210443000000001,14.755959,16.114468000000002,16.415462,16.720106,16.965154000000002,17.343777000000003,19.120176000000004,20.690606000000002,22.008962000000004,24.031708000000002,24.375528000000003,24.739303000000003,25.040240000000004,25.384213000000003,26.680908000000002,27.716679000000003,28.269212000000003
18-2803855,,,,,,,,,,,,,,,,,,0,0.35536100000000004,0.7075750000000001,1.243911,1.498295,1.873567,2.064369,2.300616,2.496261,3.041529,3.5920880000000004,4.090082000000001,4.424969000000001,4.955036000000001,5.134419,5.3345080000000005,5.911644000000001,6.260690000000001,6.843067000000001,7.361500000000001,9.242535,9.720886,10.223905,10.870782,12.000004,12.237488,12.654437000000001,12.905551,13.772343000000001,14.317859,15.676368,15.977362,16.282006,16.527054,16.905677,18.682076000000002,20.252506000000004,21.570862000000005,23.593608000000003,23.937428000000004,24.301203000000005,24.602140000000006,24.946113000000004,26.242808000000004,27.278579000000004,27.831112000000005
