순번_정류장ID,37-2805706,38-2803680,39-2803677,40-2806803,41-2806565,42-2805474,43-2805475,44-2803187,45-2803763,46-2806559,47-2806627,48-2806557,49-2805189,50-2805463,51-2805464,52-2806562,53-2807024,54-2806560,55-2805477,56-2807022,57-2807020,58-2807018,59-2806532,60-2805511,61-2807025,62-2805522,63-2807015,64-2807027,65-2803162,66-2805974,67-2806807,68-2807439,69-2805702,70-2805700,71-2807331
47-2806627,,,,,,,,,,,0,0.45796000000000003,0.872573,1.37934,1.644618,2.4054339999999996,2.544332,2.956085,3.50458,4.108136,4.654571,4.9656,5.247644,5.437093,5.68357,6.166439,6.599597999999999,6.995106999999999,7.193440999999999,8.081221,8.302971999999999,8.601861999999999,8.793914999999998,10.254154999999999,10.772742999999998
48-2806557,,,,,,,,,,,,0,0.414613,0.92138,1.186658,1.947474,2.086372,2.498125,3.04662,3.650176,4.196611,4.50764,4.789684,4.979133,5.22561,5.708479,6.1416379999999995,6.537146999999999,6.735480999999999,7.623260999999999,7.845012,8.143901999999999,8.335954999999998,9.796194999999999,10.314782999999998
49-2805189,,,,,,,,,,,,,0,0.506767,0.772045,1.532861,1.671759,2.083512,2.6320069999999998,3.235563,3.7819979999999997,4.093026999999999,4.375070999999999,4.564519999999999,4.810996999999999,5.293865999999999,5.7270249999999985,6.122533999999998,6.320867999999998,7.208647999999998,7.430398999999999,7.729288999999999,7.921341999999998,9.381581999999998,9.900169999999997
50-2805463,,,,,,,,,,,,,,0,0.265278,1.026094,1.164992,1.576745,2.12524,2.728796,3.275231,3.58626,3.8683039999999997,4.057753,4.30423,4.7870989999999995,5.220257999999999,5.615766999999999,5.814100999999999,6.701880999999999,6.923632,7.222522,7.414574999999999,8.874815,9.393403
51-2805464,,,,,,,,,,,,,,,0,0.7608159999999999,0.8997139999999999,1.311467,1.859962,2.463518,3.0099530000000003,3.3209820000000003,3.6030260000000003,3.7924750000000005,4.038952,4.521821,4.95498,5.350489,5.548823,6.436603,6.658354,6.957244,7.149297,8.609537,9.128124999999999
52-2806562,,,,,,,,,,,,,,,,0,0.138898,0.550651,1.099146,1.702702,2.249137,2.560166,2.84221,3.0316590000000003,3.2781360000000004,3.7610050000000004,4.194164000000001,4.589673,4.788007,5.675787000000001,5.897538000000001,6.196428000000001,6.3884810000000005,7.848721,8.367309
53-2807024,,,,,,,,,,,,,,,,,0,0.411753,0.960248,1.5638040000000002,2.110239,2.421268,2.703312,2.892761,3.139238,3.622107,4.0552660000000005,4.450775,4.649109,5.536889,5.758640000000001,6.057530000000001,6.249583,7.709823,8.228411
54-2806560,,,,,,,,,,,,,,,,,,0,0.548495,1.1520510000000002,1.6984860000000002,2.0095150000000004,2.2915590000000003,2.4810080000000005,2.7274850000000006,3.2103540000000006,3.6435130000000004,4.039022,4.237356,5.125136,5.346887000000001,5.645777000000001,5.83783,7.29807,7.816658
55-2805477,,,,,,,,,,,,,,,,,,,0,0.6035560000000001,1.149991,1.46102,1.743064,1.932513,2.1789899999999998,2.6618589999999998,3.0950179999999996,3.4905269999999997,3.6888609999999997,4.5766409999999995,4.798392,5.097282,5.2893349999999995,6.749574999999999,7.2681629999999995
56-2807022,,,,,,,,,,,,,,,,,,,,0,0.546435,0.857464,1.139508,1.328957,1.575434,2.058303,2.491462,2.886971,3.085305,3.9730849999999998,4.194836,4.493726,4.685778999999999,6.146018999999999,6.664606999999999
57-2807020,,,,,,,,,,,,,,,,,,,,,0,0.311029,0.593073,0.7825219999999999,1.028999,1.511868,1.945027,2.340536,2.53887,3.42665,3.648401,3.947291,4.1393439999999995,5.599583999999999,6.1181719999999995
58-2807018,,,,,,,,,,,,,,,,,,,,,,0,0.282044,0.47149300000000005,0.71797,1.200839,1.633998,2.029507,2.227841,3.115621,3.3373720000000002,3.6362620000000003,3.8283150000000004,5.288555000000001,5.807143000000001
59-2806532,,,,,,,,,,,,,,,,,,,,,,,0,0.189449,0.43592600000000004,0.918795,1.351954,1.7474630000000002,1.9457970000000002,2.833577,3.0553280000000003,3.3542180000000004,3.5462710000000004,5.006511000000001,5.525099000000001
60-2805511,,,,,,,,,,,,,,,,,,,,,,,,0,0.246477,0.7293459999999999,1.162505,1.558014,1.756348,2.644128,2.8658789999999996,3.1647689999999997,3.3568219999999998,4.817062,5.33565
61-2807025,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48286899999999994,0.916028,1.311537,1.509871,2.3976509999999998,2.619402,2.918292,3.110345,4.570585,5.089173000000001
62-2805522,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433159,0.828668,1.027002,1.9147819999999998,2.136533,2.435423,2.627476,4.087716,4.606304000000001
63-2807015,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395509,0.593843,1.481623,1.703374,2.002264,2.194317,3.6545569999999996,4.173145
64-2807027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19833399999999998,1.0861139999999998,1.3078649999999998,1.6067549999999997,1.7988079999999997,3.259048,3.777636
65-2803162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8877799999999999,1.109531,1.4084210000000001,1.6004740000000002,3.060714,3.579302
66-2805974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22175100000000003,0.520641,0.712694,2.172934,2.691522
67-2806807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29889,0.490943,1.951183,2.4697709999999997
68-2807439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192053,1.652293,2.170881
69-2805702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.46024,1.978828
70-2805700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518588
71-2807331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
