순번_정류장ID,1-2805936,2-2805934,3-2800328,4-2800640,5-2800636,6-2800637,7-2800647,8-2800666,9-2800678,10-2800688,11-2805582,12-2800715,13-2800752,14-2800788,15-2800799,16-2800804,17-2803056,18-2802651,19-2803065,20-2803067,21-2803040,22-2803071,23-2803082,24-2803093,25-2803107,26-2803121,27-2803125,28-2803225,29-2803233,30-2803234,31-2803237,32-2803241,33-2802763,34-2802635,35-2802730,36-2802727,37-2802734,38-2802756,39-2802782,40-2802829,41-2802814,42-2802801,43-2802791,44-2802784,45-2802785,46-2802796,47-2802177,48-2802817,49-2802618,50-2802176,51-2802169,52-2802154,53-2801846,54-2802103,55-2802067,56-2802056,57-2802050,58-2802075,59-2802089,60-2802079,61-2802060,62-2804815,63-2802071,64-2802091,65-2802097,66-2802088,67-2802081,68-2802066,69-2802044,70-2801906,71-2802004,72-2802000,73-2807183,74-2802018,75-2800097,76-2800060,77-2800094,78-2800092,79-2800091,80-2800081,81-2800085,82-2800087,83-2800090,84-2800089
27-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186573,0.618868,0.8714109999999999,1.164323,1.578542,2.1342529999999997,2.9517749999999996,3.4506739999999994,3.9056889999999993,4.325450999999999,4.649937999999999,5.1408619999999985,5.824666999999998,6.212627999999998,6.5373509999999975,7.084520999999997,7.347904999999997,7.755653999999997,8.034356999999996,8.351575999999996,8.797487999999996,9.126329999999996,9.372630999999997,9.744812999999997,10.145530999999997,10.568347999999997,10.869758999999997,11.325618999999996,11.627249999999997,11.961654999999997,12.374367999999997,12.686680999999997,12.859374999999996,13.247464999999996,13.401596999999997,13.612502999999997,13.760189999999996,13.942374999999997,14.169182999999997,14.310771999999996,14.620605999999997,14.971172999999997,15.707663999999998,15.901833999999997,16.286385999999997,16.987563999999995,17.524513999999996,18.254440999999996,18.696021999999996,19.198333999999996,19.502313999999995,19.839416999999994,20.646357999999992,20.838700999999993,21.217048999999992,21.527154999999993,21.953141999999993
28-2803225,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.432295,0.684838,0.9777499999999999,1.3919689999999998,1.9476799999999996,2.7652019999999995,3.2641009999999993,3.719115999999999,4.138877999999999,4.463365,4.954288999999999,5.638093999999999,6.026054999999999,6.350777999999998,6.897947999999998,7.161331999999998,7.569080999999998,7.847783999999998,8.165002999999999,8.610914999999999,8.939756999999998,9.186058,9.55824,9.958957999999999,10.381775,10.683186,11.139045999999999,11.440676999999999,11.775082,12.187795,12.500107999999999,12.672801999999999,13.060891999999999,13.215024,13.42593,13.573616999999999,13.755802,13.98261,14.124198999999999,14.434033,14.7846,15.521090999999998,15.715260999999998,16.099812999999997,16.800990999999996,17.337940999999997,18.067867999999997,18.509448999999996,19.011760999999996,19.315740999999996,19.652843999999995,20.459784999999993,20.652127999999994,21.030475999999993,21.340581999999994,21.766568999999993
29-2803233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25254299999999996,0.545455,0.9596739999999999,1.5153849999999998,2.3329069999999996,2.8318059999999994,3.2868209999999993,3.7065829999999993,4.03107,4.521993999999999,5.205798999999999,5.593759999999999,5.918482999999998,6.465652999999998,6.729036999999998,7.136785999999998,7.415488999999998,7.732707999999998,8.178619999999999,8.507461999999999,8.753763,9.125945,9.526663,9.94948,10.250891,10.706750999999999,11.008382,11.342787,11.7555,12.067813,12.240507,12.628597,12.782729,12.993635,13.141321999999999,13.323507,13.550315,13.691904,14.001738,14.352305,15.088795999999999,15.282965999999998,15.667517999999998,16.368695999999996,16.905645999999997,17.635572999999997,18.077153999999997,18.579465999999996,18.883445999999996,19.220548999999995,20.027489999999993,20.219832999999994,20.598180999999993,20.908286999999994,21.334273999999994
30-2803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292912,0.707131,1.262842,2.080364,2.579263,3.034278,3.45404,3.778527,4.269451,4.953256,5.341216999999999,5.665939999999999,6.213109999999999,6.476493999999999,6.884242999999999,7.162945999999999,7.480164999999999,7.9260769999999985,8.254919,8.50122,8.873402,9.27412,9.696937,9.998348,10.454208,10.755839,11.090244,11.502957,11.81527,11.987964,12.376054,12.530186,12.741092,12.888779,13.070964,13.297772,13.439361,13.749195,14.099762,14.836253,15.030422999999999,15.414974999999998,16.116152999999997,16.653102999999998,17.383029999999998,17.824610999999997,18.326922999999997,18.630902999999996,18.968005999999995,19.774946999999994,19.967289999999995,20.345637999999994,20.655743999999995,21.081730999999994
31-2803237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41421899999999995,0.96993,1.787452,2.286351,2.7413659999999997,3.1611279999999997,3.4856149999999997,3.976539,4.660344,5.048305,5.373028,5.920197999999999,6.1835819999999995,6.591330999999999,6.8700339999999995,7.187252999999999,7.633164999999999,7.962006999999999,8.208307999999999,8.58049,8.981207999999999,9.404024999999999,9.705435999999999,10.161295999999998,10.462926999999999,10.797331999999999,11.210045,11.522357999999999,11.695051999999999,12.083141999999999,12.237274,12.448179999999999,12.595866999999998,12.778051999999999,13.004859999999999,13.146448999999999,13.456282999999999,13.806849999999999,14.543340999999998,14.737510999999998,15.122062999999997,15.823240999999998,16.360190999999997,17.090117999999997,17.531698999999996,18.034010999999996,18.337990999999995,18.675093999999994,19.482034999999993,19.674377999999994,20.052725999999993,20.362831999999994,20.788818999999993
32-2803241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.555711,1.373233,1.872132,2.327147,2.746909,3.071396,3.56232,4.246125,4.634086,4.958809,5.505979,5.769363,6.177112,6.455815,6.773034,7.218946,7.547788,7.794089,8.166271,8.566989,8.989806,9.291217,9.747076999999999,10.048708,10.383113,10.795826,11.108139,11.280833,11.668923,11.823055,12.033961,12.181648,12.363833,12.590641,12.73223,13.042064,13.392631,14.129121999999999,14.323291999999999,14.707843999999998,15.409021999999998,15.945971999999998,16.675898999999998,17.117479999999997,17.619791999999997,17.923771999999996,18.260874999999995,19.067815999999993,19.260158999999994,19.638506999999993,19.948612999999995,20.374599999999994
33-2802763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.817522,1.316421,1.771436,2.191198,2.515685,3.006609,3.690414,4.078375,4.403098,4.9502679999999994,5.213652,5.621401,5.900104,6.2173229999999995,6.663234999999999,6.992076999999999,7.238377999999999,7.6105599999999995,8.011277999999999,8.434095,8.735505999999999,9.191365999999999,9.492996999999999,9.827402,10.240115,10.552427999999999,10.725121999999999,11.113211999999999,11.267344,11.47825,11.625936999999999,11.808122,12.03493,12.176518999999999,12.486353,12.83692,13.573411,13.767581,14.152133,14.853311,15.390260999999999,16.120188,16.561768999999998,17.064080999999998,17.368060999999997,17.705163999999996,18.512104999999995,18.704447999999996,19.082795999999995,19.392901999999996,19.818888999999995
34-2802635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498899,0.9539139999999999,1.373676,1.6981629999999999,2.189087,2.872892,3.260853,3.585576,4.132746,4.39613,4.803879,5.082582,5.399801,5.845713,6.174555,6.420856,6.793037999999999,7.193756,7.616573,7.917984,8.373844,8.675475,9.00988,9.422593,9.734906,9.9076,10.29569,10.449822000000001,10.660728,10.808415,10.9906,11.217408,11.358997,11.668831,12.019398,12.755889,12.950059,13.334610999999999,14.035789,14.572738999999999,15.302665999999999,15.744246999999998,16.246558999999998,16.550538999999997,16.887641999999996,17.694582999999994,17.886925999999995,18.265273999999994,18.575379999999996,19.001366999999995
35-2802730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45501499999999995,0.8747769999999999,1.1992639999999999,1.6901879999999998,2.3739929999999996,2.7619539999999994,3.0866769999999994,3.6338469999999994,3.8972309999999992,4.30498,4.583683,4.900901999999999,5.346813999999999,5.675655999999999,5.921956999999999,6.2941389999999995,6.694857,7.117674,7.419085,7.874945,8.176576,8.510981000000001,8.923694000000001,9.236007,9.408701,9.796791,9.950923000000001,10.161829000000001,10.309516,10.491701,10.718509000000001,10.860098,11.169932000000001,11.520499000000001,12.256990000000002,12.451160000000002,12.835712000000001,13.536890000000001,14.07384,14.803767,15.245348,15.74766,16.05164,16.388742999999998,17.195683999999996,17.388026999999997,17.766374999999996,18.076480999999998,18.502467999999997
36-2802727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41976199999999997,0.7442489999999999,1.2351729999999999,1.9189779999999999,2.306939,2.631662,3.178832,3.4422159999999997,3.8499649999999996,4.128667999999999,4.445886999999999,4.891798999999999,5.220640999999999,5.466941999999999,5.839123999999998,6.239841999999999,6.662658999999999,6.964069999999999,7.419929999999999,7.7215609999999995,8.055966,8.468679,8.780992,8.953686,9.341776,9.495908,9.706814,9.854500999999999,10.036686,10.263494,10.405083,10.714917,11.065484,11.801974999999999,11.996144999999999,12.380696999999998,13.081874999999998,13.618824999999998,14.348751999999998,14.790332999999997,15.292644999999997,15.596624999999996,15.933727999999997,16.740668999999997,16.933011999999998,17.311359999999997,17.621465999999998,18.047452999999997
37-2802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32448699999999997,0.8154109999999999,1.4992159999999999,1.8871769999999999,2.2119,2.75907,3.0224539999999998,3.4302029999999997,3.708906,4.0261249999999995,4.472036999999999,4.800878999999999,5.047179999999999,5.419362,5.82008,6.242897,6.544308,7.000168,7.301799000000001,7.636204000000001,8.048917000000001,8.36123,8.533924,8.922014,9.076146000000001,9.287052000000001,9.434739,9.616924000000001,9.843732000000001,9.985321,10.295155000000001,10.645722000000001,11.382213,11.576383,11.960935,12.662113,13.199062999999999,13.928989999999999,14.370570999999998,14.872882999999998,15.176862999999997,15.513965999999998,16.320907,16.51325,16.891598,17.201704,17.627691
38-2802756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49092399999999997,1.174729,1.56269,1.887413,2.434583,2.697967,3.1057159999999997,3.384419,3.701638,4.14755,4.476392,4.722693,5.094875,5.495593,5.918410000000001,6.2198210000000005,6.675681000000001,6.977312000000001,7.311717000000002,7.724430000000002,8.036743000000001,8.209437000000001,8.597527000000001,8.751659000000002,8.962565000000001,9.110252000000001,9.292437000000001,9.519245000000002,9.660834000000001,9.970668000000002,10.321235000000001,11.057726000000002,11.251896000000002,11.636448000000001,12.337626000000002,12.874576000000001,13.604503000000001,14.046084,14.548396,14.852376,15.189479,15.99642,16.188763,16.567111,16.877217,17.303204
39-2802782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.683805,1.071766,1.3964889999999999,1.9436589999999998,2.2070429999999996,2.6147919999999996,2.8934949999999997,3.210714,3.6566259999999997,3.9854679999999996,4.231769,4.603951,5.004669000000001,5.427486000000001,5.728897000000001,6.184757000000001,6.486388000000002,6.820793000000002,7.233506000000002,7.545819000000002,7.7185130000000015,8.106603000000002,8.260735000000002,8.471641000000002,8.619328000000001,8.801513000000002,9.028321000000002,9.169910000000002,9.479744000000002,9.830311000000002,10.566802000000003,10.760972000000002,11.145524000000002,11.846702000000002,12.383652000000001,13.113579000000001,13.55516,14.057472,14.361452,14.698555,15.505496,15.697839,16.076187,16.386293000000002,16.81228
40-2802829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387961,0.712684,1.2598539999999998,1.5232379999999999,1.9309869999999998,2.2096899999999997,2.526909,2.9728209999999997,3.3016629999999996,3.5479639999999995,3.9201459999999995,4.320863999999999,4.743681,5.0450919999999995,5.500952,5.802583,6.1369880000000006,6.549701000000001,6.862014,7.034708,7.422798,7.57693,7.7878359999999995,7.935523,8.117708,8.344516,8.486105,8.795939,9.146506,9.882997,10.077167,10.461718999999999,11.162897,11.699846999999998,12.429773999999998,12.871354999999998,13.373666999999998,13.677646999999997,14.014749999999998,14.821690999999998,15.014033999999997,15.392381999999998,15.702487999999997,16.128474999999998
41-2802814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324723,0.8718929999999999,1.1352769999999999,1.5430259999999998,1.821729,2.138948,2.58486,2.913702,3.1600029999999997,3.5321849999999997,3.9329029999999996,4.35572,4.657131,5.112991,5.414622,5.749027,6.16174,6.474053,6.6467469999999995,7.034837,7.188968999999999,7.399874999999999,7.547561999999999,7.729746999999999,7.956554999999999,8.098144,8.407978,8.758545,9.495035999999999,9.689205999999999,10.073757999999998,10.774935999999999,11.311885999999998,12.041812999999998,12.483393999999997,12.985705999999997,13.289685999999996,13.626788999999997,14.433729999999997,14.626072999999996,15.004420999999997,15.314526999999996,15.740513999999996
42-2802801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5471699999999999,0.810554,1.218303,1.4970059999999998,1.814225,2.260137,2.5889789999999997,2.8352799999999996,3.2074619999999996,3.6081799999999995,4.030996999999999,4.332407999999999,4.7882679999999995,5.089898999999999,5.424303999999999,5.8370169999999995,6.149329999999999,6.322023999999999,6.710113999999999,6.864245999999999,7.075151999999998,7.222838999999999,7.405023999999998,7.631831999999998,7.773420999999998,8.083254999999998,8.433821999999997,9.170312999999997,9.364482999999996,9.749034999999996,10.450212999999996,10.987162999999995,11.717089999999995,12.158670999999995,12.660982999999995,12.964962999999994,13.302065999999995,14.109006999999995,14.301349999999994,14.679697999999995,14.989803999999994,15.415790999999993
43-2802791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263384,0.671133,0.949836,1.267055,1.712967,2.0418089999999998,2.2881099999999996,2.6602919999999997,3.0610099999999996,3.483827,3.7852379999999997,4.241098,4.542729,4.877134,5.289847,5.60216,5.7748539999999995,6.1629439999999995,6.317075999999999,6.527981999999999,6.675668999999999,6.857853999999999,7.084661999999999,7.226250999999999,7.536084999999999,7.886651999999999,8.623142999999999,8.817312999999999,9.201864999999998,9.903042999999998,10.439992999999998,11.169919999999998,11.611500999999997,12.113812999999997,12.417792999999996,12.754895999999997,13.561836999999997,13.754179999999996,14.132527999999997,14.442633999999996,14.868620999999996
44-2802784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407749,0.6864520000000001,1.0036710000000002,1.449583,1.7784250000000001,2.0247260000000002,2.3969080000000003,2.797626,3.2204430000000004,3.5218540000000003,3.977714,4.279345,4.6137500000000005,5.026463000000001,5.338776,5.51147,5.89956,6.053692,6.2645979999999994,6.412285,6.594469999999999,6.8212779999999995,6.962866999999999,7.272701,7.6232679999999995,8.359759,8.553929,8.938481,9.639659,10.176609,10.906536,11.348116999999998,11.850428999999998,12.154408999999998,12.491511999999998,13.298452999999999,13.490795999999998,13.869143999999999,14.179249999999998,14.605236999999997
45-2802785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27870300000000003,0.5959220000000001,1.0418340000000001,1.3706760000000002,1.6169770000000003,1.9891590000000003,2.3898770000000003,2.8126940000000005,3.1141050000000003,3.5699650000000003,3.8715960000000003,4.2060010000000005,4.618714000000001,4.931027,5.103721,5.491811,5.645943,5.8568489999999995,6.004536,6.1867209999999995,6.413529,6.555117999999999,6.864952,7.215519,7.95201,8.14618,8.530731999999999,9.23191,9.76886,10.498787,10.940368,11.44268,11.746659999999999,12.083763,12.890704,13.083046999999999,13.461395,13.771500999999999,14.197487999999998
46-2802796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31721900000000003,0.763131,1.091973,1.3382740000000002,1.7104560000000002,2.111174,2.5339910000000003,2.835402,3.291262,3.592893,3.927298,4.340011,4.652323999999999,4.825017999999999,5.213107999999999,5.367239999999999,5.5781459999999985,5.725832999999999,5.908017999999998,6.134825999999999,6.276414999999998,6.586248999999999,6.9368159999999985,7.6733069999999985,7.867476999999998,8.252028999999999,8.953206999999999,9.490157,10.220084,10.661665,11.163977,11.467956999999998,11.80506,12.612001,12.804343999999999,13.182692,13.492797999999999,13.918784999999998
47-2802177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.445912,0.7747539999999999,1.021055,1.393237,1.793955,2.2167719999999997,2.5181829999999996,2.9740429999999995,3.2756739999999995,3.6100789999999994,4.022791999999999,4.335104999999999,4.507798999999999,4.895888999999999,5.050020999999998,5.260926999999998,5.408613999999998,5.590798999999998,5.817606999999998,5.959195999999998,6.269029999999998,6.619596999999998,7.356087999999998,7.550257999999998,7.934809999999998,8.635987999999998,9.172937999999998,9.902864999999998,10.344445999999998,10.846757999999998,11.150737999999997,11.487840999999998,12.294781999999998,12.487124999999997,12.865472999999998,13.175578999999997,13.601565999999996
48-2802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328842,0.5751430000000001,0.9473250000000001,1.348043,1.77086,2.072271,2.528131,2.829762,3.164167,3.57688,3.889193,4.0618870000000005,4.4499770000000005,4.604109,4.815015,4.962702,5.144887,5.371695,5.513284,5.823118,6.173685,6.910176,7.104346,7.488898,8.190076,8.727025999999999,9.456952999999999,9.898533999999998,10.400845999999998,10.704825999999997,11.041928999999998,11.848869999999998,12.041212999999997,12.419560999999998,12.729666999999997,13.155653999999997
49-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24630100000000002,0.618483,1.019201,1.442018,1.7434290000000001,2.1992890000000003,2.5009200000000003,2.835325,3.248038,3.5603510000000003,3.733045,4.121135,4.2752669999999995,4.486172999999999,4.633859999999999,4.816044999999999,5.042852999999999,5.184441999999999,5.494275999999999,5.844842999999999,6.581333999999999,6.775503999999999,7.160055999999999,7.861233999999999,8.398183999999999,9.128110999999999,9.569691999999998,10.072003999999998,10.375983999999997,10.713086999999998,11.520027999999998,11.712370999999997,12.090718999999998,12.400824999999998,12.826811999999997
50-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372182,0.7728999999999999,1.195717,1.497128,1.952988,2.254619,2.5890239999999998,3.001737,3.31405,3.486744,3.874834,4.028966,4.239871999999999,4.3875589999999995,4.569743999999999,4.796551999999999,4.938140999999999,5.247974999999999,5.598541999999999,6.335032999999999,6.529202999999999,6.913754999999999,7.614932999999999,8.151882999999998,8.881809999999998,9.323390999999997,9.825702999999997,10.129682999999996,10.466785999999997,11.273726999999997,11.466069999999997,11.844417999999997,12.154523999999997,12.580510999999996
51-2802169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40071799999999996,0.8235349999999999,1.124946,1.580806,1.882437,2.2168419999999998,2.629555,2.941868,3.114562,3.502652,3.656784,3.86769,4.015377,4.197562,4.42437,4.565958999999999,4.875793,5.22636,5.962851,6.157020999999999,6.541573,7.242750999999999,7.779700999999999,8.509628,8.951208999999999,9.453520999999999,9.757500999999998,10.094603999999999,10.901544999999999,11.093887999999998,11.472235999999999,11.782341999999998,12.208328999999997
52-2802154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.422817,0.7242280000000001,1.180088,1.481719,1.816124,2.228837,2.54115,2.713844,3.101934,3.256066,3.466972,3.614659,3.796844,4.023652,4.165241,4.475075,4.825642,5.562133,5.756303,6.140855,6.842033,7.378983,8.10891,8.550491,9.052802999999999,9.356782999999998,9.693886,10.500827,10.693169999999999,11.071518,11.381623999999999,11.807610999999998
53-2801846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30141100000000004,0.757271,1.058902,1.393307,1.8060200000000002,2.1183330000000002,2.291027,2.679117,2.8332490000000004,3.0441550000000004,3.1918420000000003,3.3740270000000003,3.6008350000000005,3.7424240000000006,4.052258000000001,4.402825000000001,5.139316000000001,5.333486000000001,5.718038000000001,6.4192160000000005,6.9561660000000005,7.6860930000000005,8.127674,8.629986,8.933966,9.271069,10.07801,10.270353,10.648701,10.958807,11.384794
54-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45586000000000004,0.757491,1.091896,1.5046089999999999,1.816922,1.9896159999999998,2.377706,2.531838,2.742744,2.890431,3.072616,3.299424,3.4410130000000003,3.7508470000000003,4.101414,4.837905,5.032075,5.416627,6.117805,6.654755,7.384682,7.826263,8.328575,8.632555,8.969658,9.776599000000001,9.968942,10.347290000000001,10.657396,11.083383
55-2802067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301631,0.636036,1.048749,1.361062,1.533756,1.921846,2.075978,2.286884,2.434571,2.616756,2.843564,2.9851530000000004,3.2949870000000003,3.645554,4.382045,4.5762149999999995,4.960767,5.661944999999999,6.198894999999999,6.928821999999999,7.370403,7.8727149999999995,8.176694999999999,8.513798,9.320739,9.513081999999999,9.89143,10.201535999999999,10.627522999999998
56-2802056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334405,0.747118,1.059431,1.232125,1.620215,1.774347,1.985253,2.13294,2.315125,2.541933,2.6835220000000004,2.9933560000000003,3.343923,4.080414,4.274584,4.659136,5.360314,5.897264,6.627191,7.068772,7.571084,7.875064,8.212167,9.019108000000001,9.211451,9.589799000000001,9.899905,10.325892
57-2802050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.412713,0.725026,0.89772,1.28581,1.4399419999999998,1.6508479999999999,1.7985349999999998,1.9807199999999998,2.207528,2.349117,2.658951,3.009518,3.746009,3.940179,4.324731,5.0259089999999995,5.5628589999999996,6.2927859999999995,6.734367,7.236679,7.540659,7.877762,8.684702999999999,8.877045999999998,9.255393999999999,9.565499999999998,9.991486999999998
58-2802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312313,0.485007,0.873097,1.027229,1.238135,1.3858219999999999,1.568007,1.7948149999999998,1.9364039999999998,2.246238,2.596805,3.333296,3.527466,3.9120179999999998,4.613195999999999,5.1501459999999994,5.880072999999999,6.321654,6.8239659999999995,7.127946,7.465049,8.271989999999999,8.464332999999998,8.842680999999999,9.152786999999998,9.578773999999997
59-2802089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17269400000000001,0.560784,0.7149159999999999,0.9258219999999999,1.0735089999999998,1.2556939999999999,1.4825019999999998,1.6240909999999997,1.9339249999999997,2.2844919999999997,3.0209829999999998,3.215153,3.599705,4.300883,4.837833,5.56776,6.009341,6.511653,6.815633,7.152736,7.959677,8.15202,8.530368000000001,8.840474,9.266461
60-2802079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38809,0.542222,0.753128,0.900815,1.083,1.3098079999999999,1.4513969999999998,1.7612309999999998,2.111798,2.848289,3.042459,3.4270110000000003,4.128189,4.665139,5.395066,5.836647,6.338959,6.642939,6.980042,7.786983,7.979326,8.357674000000001,8.66778,9.093767
61-2802060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.154132,0.365038,0.512725,0.6949099999999999,0.9217179999999999,1.063307,1.373141,1.723708,2.4601990000000002,2.6543690000000004,3.038921,3.7400990000000003,4.277049,5.006976,5.448557,5.950869,6.254849,6.591952,7.398893,7.591236,7.969584,8.27969,8.705677
62-2804815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21090599999999998,0.35859299999999994,0.540778,0.767586,0.9091750000000001,1.219009,1.569576,2.306067,2.5002370000000003,2.8847890000000005,3.5859670000000006,4.122917000000001,4.852844000000001,5.294425000000001,5.796737000000001,6.100717000000001,6.437820000000001,7.244761000000001,7.4371040000000015,7.815452000000001,8.125558000000002,8.551545
63-2802071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14768699999999998,0.32987199999999994,0.55668,0.698269,1.008103,1.35867,2.095161,2.2893310000000002,2.673883,3.375061,3.912011,4.641938,5.083519,5.585831,5.889811,6.226914,7.033855,7.226198,7.604546,7.914652,8.340639
64-2802091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18218499999999999,0.40899299999999994,0.5505819999999999,0.8604159999999998,1.210983,1.947474,2.141644,2.5261959999999997,3.2273739999999997,3.764324,4.494251,4.935832,5.438144,5.7421240000000004,6.079227,6.8861680000000005,7.078511000000001,7.456859000000001,7.766965000000001,8.192952
65-2802097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22680799999999998,0.368397,0.678231,1.028798,1.765289,1.959459,2.344011,3.045189,3.582139,4.312066,4.753647,5.255959,5.559939,5.897042,6.703983,6.896326,7.274674,7.58478,8.010767
66-2802088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14158900000000002,0.451423,0.80199,1.538481,1.732651,2.117203,2.818381,3.355331,4.085258,4.526839,5.029151,5.333131,5.670234,6.477175,6.669518,7.047866,7.357972,7.783959
67-2802081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309834,0.660401,1.396892,1.591062,1.975614,2.676792,3.213742,3.943669,4.38525,4.887562,5.191542,5.528645,6.335586,6.527929,6.906277,7.216383,7.6423700000000006
68-2802066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350567,1.087058,1.281228,1.66578,2.366958,2.903908,3.633835,4.075416,4.577728,4.881708,5.218811,6.025752,6.218095,6.596443,6.906549,7.332536
69-2802044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.736491,0.930661,1.315213,2.016391,2.553341,3.283268,3.7248490000000003,4.227161000000001,4.531141000000001,4.868244000000001,5.675185000000001,5.867528000000001,6.245876000000001,6.555982000000001,6.981969000000001
70-2801906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19417,0.578722,1.2799,1.81685,2.546777,2.9883580000000003,3.49067,3.7946500000000003,4.131753000000001,4.938694000000001,5.131037000000001,5.509385000000001,5.819491000000001,6.245478000000001
71-2802004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384552,1.0857299999999999,1.62268,2.352607,2.794188,3.2965,3.60048,3.937583,4.744524,4.936867,5.315215,5.6253210000000005,6.051308000000001
72-2802000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.701178,1.2381280000000001,1.968055,2.4096360000000003,2.911948,3.2159280000000003,3.5530310000000003,4.359972,4.552315,4.930663,5.240769,5.666756
73-2807183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.53695,1.266877,1.708458,2.21077,2.5147500000000003,2.851853,3.6587940000000003,3.8511370000000005,4.229485,4.539591000000001,4.965578000000001
