순번_정류장ID,1-2800700,2-2800737,3-2800757,4-2800748,5-2800721,6-2805438,7-2801574,8-2801188,9-2801430,10-2801166,11-2801394,12-2801178,13-2801179,14-2801424,15-2801401,16-2801380,17-2803502,18-2807466,19-2803415,20-2805157,21-2805159,22-2805161,23-2805168,24-2805163,25-2805165,26-2803466,27-2803486,28-2803483
1-2800700,0,0.274185,1.4582169999999999,1.8767869999999998,2.0532229999999996,3.6617229999999994,4.281738999999999,5.093449999999999,5.460712999999999,6.546562,7.389034,7.970866,8.427392,8.994086,9.728282,15.815878,20.768898,26.663637,28.834865,29.649616,30.171247,30.693776,31.381056,31.79251,32.213263,34.092397,35.197066,37.103384
2-2800737,,0,1.184032,1.602602,1.7790380000000001,3.387538,4.007554,4.819265,5.186528,6.2723770000000005,7.114849,7.696681000000001,8.153207,8.719901,9.454097,15.541693,20.494713,26.389452,28.560679999999998,29.375431,29.897062,30.419590999999997,31.106870999999998,31.518324999999997,31.939078,33.818211999999995,34.922881,36.829198999999996
3-2800757,,,0,0.41857,0.5950059999999999,2.203506,2.823522,3.635233,4.002496,5.088345,5.930817,6.512649000000001,6.969175000000001,7.535869000000001,8.270065,14.357661,19.310681,25.205419999999997,27.376647999999996,28.191398999999997,28.713029999999996,29.235558999999995,29.922838999999996,30.334292999999995,30.755045999999997,32.63417999999999,33.738848999999995,35.645166999999994
4-2800748,,,,0,0.17643599999999998,1.784936,2.404952,3.216663,3.583926,4.669775,5.5122469999999995,6.094079,6.550605,7.117299,7.851495,13.939091,18.892111,24.78685,26.958078,27.772829,28.29446,28.816989,29.504269,29.915723,30.336476,32.21561,33.320279,35.226597
5-2800721,,,,,0,1.6085,2.228516,3.040227,3.4074899999999997,4.493339,5.335811,5.917643,6.374169,6.940863,7.675059,13.762654999999999,18.715674999999997,24.610414,26.781641999999998,27.596393,28.118024,28.640552999999997,29.327833,29.739286999999997,30.16004,32.039173999999996,33.143843,35.050160999999996
6-2805438,,,,,,0,0.620016,1.431727,1.7989899999999999,2.884839,3.727311,4.309143,4.765669,5.332363,6.066559,12.154155,17.107174999999998,23.001914,25.173142,25.987893,26.509524,27.032052999999998,27.719333,28.130786999999998,28.55154,30.430674,31.535343,33.441661
7-2801574,,,,,,,0,0.811711,1.178974,2.264823,3.1072949999999997,3.6891269999999996,4.145652999999999,4.712346999999999,5.446542999999999,11.534139,16.487159,22.381898,24.553126,25.367877,25.889508,26.412036999999998,27.099317,27.510771,27.931524,29.810658,30.915327,32.821645000000004
8-2801188,,,,,,,,0,0.367263,1.453112,2.295584,2.8774159999999998,3.333942,3.900636,4.634832,10.722428,15.675448,21.570186999999997,23.741414999999996,24.556165999999997,25.077796999999997,25.600325999999995,26.287605999999997,26.699059999999996,27.119812999999997,28.998946999999998,30.103616,32.009934
9-2801430,,,,,,,,,0,1.085849,1.928321,2.510153,2.966679,3.533373,4.267569,10.355165,15.308184999999998,21.202923999999996,23.374151999999995,24.188902999999996,24.710533999999996,25.233062999999994,25.920342999999995,26.331796999999995,26.752549999999996,28.631683999999996,29.736352999999998,31.642670999999996
10-2801166,,,,,,,,,,0,0.8424719999999999,1.4243039999999998,1.8808299999999998,2.4475239999999996,3.1817199999999994,9.269316,14.222335999999999,20.117075,22.288303,23.103054,23.624685,24.147213999999998,24.834494,25.245948,25.666701,27.545835,28.650504,30.556822
11-2801394,,,,,,,,,,,0,0.581832,1.0383580000000001,1.6050520000000001,2.339248,8.426844,13.379863999999998,19.274603,21.445831,22.260582,22.782213,23.304741999999997,23.992022,24.403475999999998,24.824229,26.703363,27.808032,29.71435
12-2801178,,,,,,,,,,,,0,0.45652600000000004,1.02322,1.757416,7.845012,12.798032,18.692771,20.863999,21.67875,22.200381,22.72291,23.41019,23.821644,24.242397,26.121531,27.226200000000002,29.132518
