순번_정류장ID,34-2803478,35-2806276,36-2805175,37-2805166,38-2805164,39-2805167,40-2805162,41-2805160,42-2805158,43-2803416,44-2807467,45-2807468,46-2800136,47-2800184,48-2800188,49-2800194,50-2800195,51-2800198,52-2801423,53-2801475,54-2806782,55-2801960,56-2802037,57-2801834,58-2802092,59-2802106,60-2802724,61-2802751,62-2802819,63-2802912,64-2802949,65-2802963
34-2803478,0,0.75327,1.630448,2.430808,2.80302,3.294226,3.828023,4.352958,5.10738,7.491859,13.256807,18.297526,19.347989000000002,20.742559000000004,21.321672000000003,21.989909000000004,22.386961000000003,22.927115000000004,24.731414000000004,25.523251000000005,26.887320000000006,30.458341000000004,31.101857000000003,31.838543,32.496716,33.000943,33.949577,34.968706999999995,36.144997,36.977768999999995,37.262660999999994,38.07878699999999
35-2806276,,0,0.877178,1.6775380000000002,2.0497500000000004,2.5409560000000004,3.0747530000000003,3.5996880000000004,4.35411,6.738589000000001,12.503537000000001,17.544256,18.594719,19.989289000000003,20.568402000000003,21.236639000000004,21.633691000000002,22.173845000000004,23.978144000000004,24.769981000000005,26.134050000000006,29.705071000000004,30.348587000000002,31.085273,31.743446000000002,32.247673,33.196307,34.215436999999994,35.391726999999996,36.224498999999994,36.509390999999994,37.32551699999999
36-2805175,,,0,0.8003600000000001,1.1725720000000002,1.6637780000000002,2.1975750000000005,2.7225100000000007,3.4769320000000006,5.861411,11.626359,16.667078,17.717541,19.112111000000002,19.691224000000002,20.359461000000003,20.756513,21.296667000000003,23.100966000000003,23.892803000000004,25.256872000000005,28.827893000000003,29.471409,30.208095,30.866268,31.370495000000002,32.319129000000004,33.338259,34.514549,35.347321,35.632213,36.448339
37-2805166,,,,0,0.372212,0.863418,1.397215,1.9221500000000002,2.676572,5.061051000000001,10.825999000000001,15.866718000000002,16.917181000000003,18.311751000000005,18.890864000000004,19.559101000000005,19.956153000000004,20.496307000000005,22.300606000000005,23.092443000000006,24.456512000000007,28.027533000000005,28.671049000000004,29.407735000000002,30.065908000000004,30.570135000000004,31.518769000000002,32.537899,33.714189000000005,34.546961,34.831853,35.647979
38-2805164,,,,,0,0.49120600000000003,1.025003,1.549938,2.30436,4.688839,10.453787,15.494506000000001,16.544969000000002,17.939539000000003,18.518652000000003,19.186889000000004,19.583941000000003,20.124095000000004,21.928394000000004,22.720231000000005,24.084300000000006,27.655321000000008,28.298837000000006,29.035523000000005,29.693696000000006,30.197923000000007,31.146557000000005,32.165687000000005,33.34197700000001,34.174749000000006,34.459641000000005,35.275767
39-2805167,,,,,,0,0.5337970000000001,1.058732,1.813154,4.197633,9.962581,15.0033,16.053763,17.448333,18.027446,18.695683000000002,19.092735,19.632889000000002,21.437188000000003,22.229025000000004,23.593094000000004,27.164115000000002,27.807631,28.544317,29.20249,29.706717,30.655351,31.674481,32.850771,33.683543,33.968435,34.784561
40-2805162,,,,,,,0,0.524935,1.279357,3.6638360000000003,9.428784,14.469503,15.519966,16.914536000000002,17.493649,18.161886000000003,18.558938,19.099092000000002,20.903391000000003,21.695228000000004,23.059297000000004,26.630318000000003,27.273834,28.01052,28.668693,29.17292,30.121554,31.140684,32.316974,33.149746,33.434638,34.250764
41-2805160,,,,,,,,0,0.754422,3.138901,8.903849000000001,13.944568,14.995031,16.389601000000003,16.968714000000002,17.636951000000003,18.034003000000002,18.574157000000003,20.378456000000003,21.170293000000004,22.534362000000005,26.105383000000003,26.748899,27.485585,28.143758000000002,28.647985000000002,29.596619,30.615749,31.792039000000003,32.624811,32.909703,33.725829
42-2805158,,,,,,,,,0,2.3844790000000002,8.149427000000001,13.190146000000002,14.240609000000003,15.635179000000003,16.214292000000004,16.882529000000005,17.279581000000004,17.819735000000005,19.624034000000005,20.415871000000006,21.779940000000007,25.350961000000005,25.994477000000003,26.731163000000002,27.389336000000004,27.893563000000004,28.842197000000002,29.861327000000003,31.037617000000004,31.870389000000003,32.155281,32.971407
43-2803416,,,,,,,,,,0,5.764948,10.805667,11.85613,13.2507,13.829813,14.49805,14.895102,15.435255999999999,17.239555,18.031392,19.395461,22.966482,23.609997999999997,24.346683999999996,25.004856999999998,25.509083999999998,26.457717999999996,27.476847999999997,28.653138,29.485909999999997,29.770801999999996,30.586927999999997
