순번_정류장ID,1-2805404,2-2801355,3-2805017,4-2801153,5-2801147,6-2801142,7-2801135,8-2801131,9-2801120,10-2801105,11-2801096,12-2801089,13-2801092,14-2801109,15-2801123,16-2801129,17-2806922,18-2801115,19-2801098,20-2801049,21-2801039,22-2801018,23-2801004,24-2800976,25-2800968,26-2800965,27-2800843,28-2800842,29-2800989,30-2800979,31-2800990,32-2801012,33-2801023,34-2801031,35-2801034,36-2800844,37-2800890,38-2801047
1-2805404,0,0.212195,0.415209,1.089678,1.324679,1.4681,1.896825,2.108235,2.452675,2.685066,3.092416,3.269425,3.52792,3.7870429999999997,4.084286,4.287779,4.501065,4.869441999999999,5.168413999999999,6.363517,6.583803,6.903802,7.163682,7.475365999999999,7.683256999999999,7.896172999999999,8.076868999999999,8.517382999999999,8.961799,9.373508,9.684425,9.983217,10.222099,10.38325,10.777798,11.15952,11.352274000000001,11.461712000000002
2-2801355,,0,0.203014,0.877483,1.112484,1.255905,1.68463,1.8960400000000002,2.2404800000000002,2.472871,2.880221,3.05723,3.315725,3.5748480000000002,3.872091,4.075584,4.28887,4.657247,4.956219,6.151322,6.371608,6.691607,6.951487,7.263171,7.471062,7.683978,7.864674,8.305188,8.749604,9.161313,9.47223,9.771022,10.009904,10.171055,10.565603000000001,10.947325000000001,11.140079000000002,11.249517000000003
3-2805017,,,0,0.674469,0.90947,1.052891,1.481616,1.6930260000000001,2.037466,2.269857,2.677207,2.854216,3.112711,3.3718339999999998,3.6690769999999997,3.8725699999999996,4.085856,4.454232999999999,4.7532049999999995,5.948307999999999,6.168593999999999,6.488592999999999,6.748472999999999,7.0601569999999985,7.2680479999999985,7.480963999999998,7.661659999999999,8.102173999999998,8.546589999999998,8.958298999999998,9.269215999999998,9.568007999999999,9.80689,9.968041,10.362589,10.744311,10.937065,11.046503000000001
4-2801153,,,,0,0.23500100000000002,0.37842200000000004,0.8071470000000001,1.018557,1.362997,1.595388,2.002738,2.179747,2.438242,2.6973649999999996,2.9946079999999995,3.1981009999999994,3.4113869999999995,3.7797639999999997,4.078735999999999,5.273838999999999,5.494124999999999,5.814123999999999,6.074003999999999,6.385687999999998,6.593578999999998,6.806494999999998,6.987190999999998,7.427704999999999,7.872120999999999,8.283829999999998,8.594746999999998,8.893538999999999,9.132420999999999,9.293572,9.68812,10.069842,10.262596,10.372034000000001
5-2801147,,,,,0,0.143421,0.572146,0.783556,1.127996,1.360387,1.767737,1.9447459999999999,2.203241,2.462364,2.759607,2.9631,3.176386,3.544763,3.843735,5.038838,5.259124,5.579123,5.839003,6.150687,6.358578,6.5714939999999995,6.75219,7.192704,7.63712,8.048829,8.359746,8.658538,8.89742,9.058571,9.453119000000001,9.834841,10.027595000000002,10.137033000000002
6-2801142,,,,,,0,0.428725,0.640135,0.984575,1.216966,1.6243159999999999,1.8013249999999998,2.0598199999999998,2.318943,2.616186,2.819679,3.032965,3.401342,3.700314,4.895417,5.115703,5.435702,5.695582,6.0072659999999996,6.215157,6.4280729999999995,6.608769,7.049283,7.493699,7.905408,8.216325000000001,8.515117000000002,8.753999000000002,8.915150000000002,9.309698000000003,9.691420000000003,9.884174000000003,9.993612000000004
7-2801135,,,,,,,0,0.21141,0.55585,0.788241,1.1955909999999998,1.3725999999999998,1.6310949999999997,1.8902179999999997,2.187461,2.390954,2.60424,2.972617,3.271589,4.466692,4.686978,5.006977,5.266857,5.5785409999999995,5.786432,5.9993479999999995,6.180044,6.620558,7.064974,7.476683,7.7876,8.086392,8.325274,8.486425,8.880973000000001,9.262695,9.455449000000002,9.564887000000002
8-2801131,,,,,,,,0,0.34444,0.576831,0.984181,1.16119,1.4196849999999999,1.6788079999999999,1.9760509999999998,2.179544,2.39283,2.761207,3.060179,4.255282,4.475568,4.795567,5.055447,5.367131,5.575022,5.787938,5.968634,6.409148,6.853564,7.2652730000000005,7.57619,7.874982,8.113864,8.275015,8.669563,9.051285,9.244039,9.353477000000002
9-2801120,,,,,,,,,0,0.232391,0.639741,0.81675,1.075245,1.334368,1.631611,1.8351039999999998,2.04839,2.416767,2.715739,3.910842,4.131128,4.4511270000000005,4.711007,5.022691,5.230582,5.443498,5.624194,6.064708,6.509124000000001,6.920833000000001,7.231750000000001,7.5305420000000005,7.769424000000001,7.930575000000001,8.325123000000001,8.706845000000001,8.899599000000002,9.009037000000003
10-2801105,,,,,,,,,,0,0.40735,0.584359,0.842854,1.101977,1.39922,1.6027129999999998,1.815999,2.184376,2.483348,3.678451,3.898737,4.218736,4.478616,4.790299999999999,4.998190999999999,5.211106999999999,5.3918029999999995,5.832317,6.276733,6.688442,6.999359,7.298151,7.537033,7.698184,8.092732,8.474454,8.667208,8.776646000000001
11-2801096,,,,,,,,,,,0,0.177009,0.435504,0.694627,0.99187,1.195363,1.408649,1.777026,2.075998,3.271101,3.491387,3.811386,4.0712660000000005,4.38295,4.590841,4.803757,4.984453,5.4249670000000005,5.869383000000001,6.281092000000001,6.592009000000001,6.890801000000001,7.129683000000001,7.290834000000001,7.6853820000000015,8.067104000000002,8.259858000000003,8.369296000000004
12-2801089,,,,,,,,,,,,0,0.258495,0.5176179999999999,0.8148609999999998,1.0183539999999998,1.2316399999999998,1.6000169999999998,1.8989889999999998,3.094092,3.314378,3.634377,3.894257,4.205941,4.413832,4.626748,4.807444,5.247958000000001,5.692374000000001,6.104083000000001,6.415000000000001,6.713792000000001,6.952674000000001,7.113825000000001,7.5083730000000015,7.890095000000001,8.082849000000001,8.192287000000002
13-2801092,,,,,,,,,,,,,0,0.259123,0.5563659999999999,0.759859,0.9731449999999999,1.3415219999999999,1.640494,2.835597,3.055883,3.3758820000000003,3.635762,3.9474460000000002,4.155337,4.368253,4.548949,4.989463000000001,5.433879000000001,5.845588000000001,6.156505000000001,6.455297000000001,6.694179000000001,6.855330000000001,7.249878000000002,7.6316000000000015,7.824354000000001,7.933792000000001
14-2801109,,,,,,,,,,,,,,0,0.297243,0.500736,0.7140219999999999,1.082399,1.381371,2.576474,2.7967600000000004,3.1167590000000005,3.3766390000000004,3.6883230000000005,3.8962140000000005,4.10913,4.289826000000001,4.730340000000001,5.174756000000001,5.586465000000001,5.897382000000001,6.196174000000001,6.435056000000001,6.5962070000000015,6.990755000000002,7.372477000000002,7.565231000000002,7.6746690000000015
