순번_정류장ID,1-2800090,2-2800089,3-2800086,4-2800083,5-2800082,6-2800084,7-2805852,8-2805850,9-2805848,10-2805846,11-2800061,12-2800096,13-2803806,14-2806862,15-2807442,16-2801891,17-2806772,18-2807111,19-2806524,20-2806523,21-2806522,22-2806521,23-2805659,24-2802207,25-2802211,26-2802214,27-2805534,28-2802203,29-2802199,30-2802198,31-2802192,32-2806511,33-2806503,34-2806507,35-2802175,36-2801848,37-2802825,38-2802870,39-2802906,40-2802953,41-2802616,42-2802968,43-2802992,44-2802986,45-2802987,46-2802627,47-2802626,48-2803006,49-2803002,50-2804818,51-2802956,52-2802984,53-2803578,54-2802646,55-2803032,56-2803031,57-2803025,58-2803023,59-2803016,60-2802995,61-2802957,62-2802946,63-2802943,64-2806403
12-2800096,,,,,,,,,,,,0,0.79845,1.770315,2.023461,2.325661,2.714087,3.2053350000000003,3.5875990000000004,3.8758070000000004,4.049116000000001,4.578790000000001,6.139281,6.75358,7.198046000000001,7.59161,8.023188,8.16278,8.441006999999999,9.359635999999998,10.697695999999999,11.124548999999998,11.520039999999998,11.866189999999998,12.131466999999997,12.483270999999997,12.793167999999996,13.448883999999996,14.122238999999997,14.312578999999998,14.555415999999997,14.906180999999997,15.191610999999996,15.515691999999996,15.905260999999996,16.188879999999997,16.596494999999997,16.882132999999996,17.294306999999996,17.581832999999996,18.080028999999996,18.474780999999997,18.870609999999996,19.165254999999995,19.430194999999994,19.604878999999993,19.698662999999993,19.923768999999993,20.153238999999992,20.42344199999999,20.53032099999999,20.72725699999999,21.73431399999999,22.43531099999999
13-2803806,,,,,,,,,,,,,0,0.971865,1.2250109999999999,1.5272109999999999,1.9156369999999998,2.406885,2.789149,3.077357,3.2506660000000003,3.7803400000000003,5.3408310000000006,5.9551300000000005,6.399596000000001,6.79316,7.224738,7.364330000000001,7.642557000000001,8.561186000000001,9.899246000000002,10.326099000000001,10.72159,11.06774,11.333017,11.684821,11.994717999999999,12.650433999999999,13.323789,13.514129,13.756966,14.107731000000001,14.393161000000001,14.717242,15.106811,15.39043,15.798045,16.083683,16.495857,16.783383,17.281579,17.676331,18.07216,18.366805,18.631745,18.806428999999998,18.900212999999997,19.125318999999998,19.354788999999997,19.624991999999995,19.731870999999995,19.928806999999995,20.935863999999995,21.636860999999996
14-2806862,,,,,,,,,,,,,,0,0.253146,0.555346,0.943772,1.43502,1.817284,2.105492,2.278801,2.808475,4.368966,4.983265,5.4277310000000005,5.821295,6.252873,6.3924650000000005,6.670692000000001,7.589321000000001,8.927381,9.354234,9.749725,10.095875,10.361151999999999,10.712955999999998,11.022852999999998,11.678568999999998,12.351923999999999,12.542264,12.785101,13.135866,13.421296,13.745377,14.134946,14.418565,14.826179999999999,15.111818,15.523992,15.811518,16.309714,16.704466,17.100295,17.39494,17.659879999999998,17.834563999999997,17.928347999999996,18.153453999999996,18.382923999999996,18.653126999999994,18.760005999999994,18.956941999999994,19.963998999999994,20.664995999999995
15-2807442,,,,,,,,,,,,,,,0,0.3022,0.6906260000000001,1.181874,1.564138,1.852346,2.025655,2.555329,4.11582,4.730119,5.174585,5.568149,5.999727,6.139319,6.417546000000001,7.336175000000001,8.674235000000001,9.101088,9.496579,9.842729,10.108006,10.45981,10.769706999999999,11.425422999999999,12.098778,12.289118,12.531955,12.882719999999999,13.168149999999999,13.492230999999999,13.881799999999998,14.165418999999998,14.573033999999998,14.858671999999999,15.270845999999999,15.558371999999999,16.056568,16.45132,16.847148999999998,17.141793999999997,17.406733999999997,17.581417999999996,17.675201999999995,17.900307999999995,18.129777999999995,18.399980999999993,18.506859999999993,18.703795999999993,19.710852999999993,20.411849999999994
16-2801891,,,,,,,,,,,,,,,,0,0.38842600000000005,0.8796740000000001,1.261938,1.550146,1.723455,2.253129,3.8136200000000002,4.427919,4.872385,5.265949,5.697527,5.837119,6.115346000000001,7.033975000000001,8.372035,8.798888,9.194379,9.540529,9.805805999999999,10.157609999999998,10.467506999999998,11.123222999999998,11.796577999999998,11.986918,12.229754999999999,12.58052,12.86595,13.190031,13.5796,13.863218999999999,14.270833999999999,14.556472,14.968646,15.256172,15.754368,16.14912,16.544949,16.839593999999998,17.104533999999997,17.279217999999997,17.373001999999996,17.598107999999996,17.827577999999995,18.097780999999994,18.204659999999993,18.401595999999994,19.408652999999994,20.109649999999995
17-2806772,,,,,,,,,,,,,,,,,0,0.49124799999999996,0.873512,1.1617199999999999,1.3350289999999998,1.8647029999999998,3.425194,4.039493,4.4839590000000005,4.877523,5.309101,5.4486930000000005,5.726920000000001,6.645549000000001,7.983609000000001,8.410462,8.805953,9.152103,9.41738,9.769184,10.079080999999999,10.734796999999999,11.408152,11.598492,11.841329,12.192094,12.477524,12.801605,13.191174,13.474793,13.882408,14.168046,14.58022,14.867746,15.365942,15.760694,16.156523,16.451168,16.716108,16.890791999999998,16.984575999999997,17.209681999999997,17.439151999999996,17.709354999999995,17.816233999999994,18.013169999999995,19.020226999999995,19.721223999999996
18-2807111,,,,,,,,,,,,,,,,,,0,0.382264,0.670472,0.8437809999999999,1.3734549999999999,2.9339459999999997,3.5482449999999996,3.9927109999999995,4.3862749999999995,4.8178529999999995,4.957445,5.235672,6.154301,7.492361000000001,7.919214000000001,8.314705000000002,8.660855000000002,8.926132,9.277936,9.587833,10.243549,10.916904,11.107244000000001,11.350081000000001,11.700846000000002,11.986276000000002,12.310357000000002,12.699926000000001,12.983545000000001,13.391160000000001,13.676798000000002,14.088972000000002,14.376498000000002,14.874694000000002,15.269446000000002,15.665275000000001,15.95992,16.22486,16.399544,16.493327999999998,16.718434,16.947903999999998,17.218106999999996,17.324985999999996,17.521921999999996,18.528978999999996,19.229975999999997
19-2806524,,,,,,,,,,,,,,,,,,,0,0.288208,0.461517,0.9911909999999999,2.551682,3.165981,3.6104469999999997,4.004010999999999,4.435588999999999,4.575181,4.853408,5.772037,7.110097,7.53695,7.932441,8.278591,8.543868,8.895672,9.205568999999999,9.861284999999999,10.53464,10.72498,10.967817,11.318582,11.604011999999999,11.928092999999999,12.317661999999999,12.601280999999998,13.008895999999998,13.294533999999999,13.706707999999999,13.994233999999999,14.492429999999999,14.887182,15.283010999999998,15.577655999999998,15.842595999999997,16.017279999999996,16.111063999999995,16.336169999999996,16.565639999999995,16.835842999999993,16.942721999999993,17.139657999999994,18.146714999999993,18.847711999999994
20-2806523,,,,,,,,,,,,,,,,,,,,0,0.173309,0.7029829999999999,2.263474,2.877773,3.3222389999999997,3.7158029999999997,4.147380999999999,4.286973,4.5652,5.483829,6.8218890000000005,7.248742000000001,7.644233000000001,7.9903830000000005,8.25566,8.607464,8.917361,9.573077,10.246432,10.436772000000001,10.679609000000001,11.030374000000002,11.315804000000002,11.639885000000001,12.029454000000001,12.313073000000001,12.720688,13.006326000000001,13.418500000000002,13.706026000000001,14.204222000000001,14.598974000000002,14.994803000000001,15.289448,15.554388,15.729071999999999,15.822855999999998,16.047962,16.277431999999997,16.547634999999996,16.654513999999995,16.851449999999996,17.858506999999996,18.559503999999997
21-2806522,,,,,,,,,,,,,,,,,,,,,0,0.529674,2.090165,2.7044639999999998,3.1489299999999996,3.5424939999999996,3.9740719999999996,4.113664,4.391891,5.31052,6.648580000000001,7.075433000000001,7.470924000000001,7.817074000000001,8.082351000000001,8.434155,8.744052,9.399768,10.073123,10.263463000000002,10.506300000000001,10.857065000000002,11.142495000000002,11.466576000000002,11.856145000000001,12.139764000000001,12.547379000000001,12.833017000000002,13.245191000000002,13.532717000000002,14.030913000000002,14.425665000000002,14.821494000000001,15.116139,15.381079,15.555762999999999,15.649546999999998,15.874652999999999,16.104122999999998,16.374325999999996,16.481204999999996,16.678140999999997,17.685197999999996,18.386194999999997
22-2806521,,,,,,,,,,,,,,,,,,,,,,0,1.560491,2.17479,2.6192559999999996,3.0128199999999996,3.4443979999999996,3.5839899999999996,3.8622169999999993,4.7808459999999995,6.118905999999999,6.545758999999999,6.941249999999999,7.287399999999999,7.552676999999999,7.904480999999999,8.214377999999998,8.870093999999998,9.543448999999999,9.733789,9.976626,10.327390999999999,10.612820999999999,10.936901999999998,11.326470999999998,11.610089999999998,12.017704999999998,12.303342999999998,12.715516999999998,13.003042999999998,13.501238999999998,13.895990999999999,14.291819999999998,14.586464999999997,14.851404999999996,15.026088999999995,15.119872999999995,15.344978999999995,15.574448999999994,15.844651999999995,15.951530999999994,16.148466999999993,17.155523999999993,17.856520999999994
23-2805659,,,,,,,,,,,,,,,,,,,,,,,0,0.6142989999999999,1.058765,1.452329,1.883907,2.023499,2.3017260000000004,3.2203550000000005,4.558415,4.9852680000000005,5.380759,5.726909,5.992186,6.34399,6.653887,7.309603,7.982958,8.173298,8.416135,8.7669,9.05233,9.376411,9.765979999999999,10.049598999999999,10.457213999999999,10.742852,11.155026,11.442552,11.940748,12.3355,12.731328999999999,13.025973999999998,13.290913999999997,13.465597999999996,13.559381999999996,13.784487999999996,14.013957999999995,14.284160999999996,14.391039999999995,14.587975999999994,15.595032999999994,16.296029999999995
24-2802207,,,,,,,,,,,,,,,,,,,,,,,,0,0.44446599999999997,0.8380299999999999,1.2696079999999998,1.4091999999999998,1.6874269999999998,2.6060559999999997,3.9441159999999997,4.370969,4.7664599999999995,5.112609999999999,5.377886999999999,5.729690999999999,6.039587999999999,6.695303999999999,7.368658999999999,7.558998999999999,7.801835999999999,8.152600999999999,8.438030999999999,8.762111999999998,9.151680999999998,9.435299999999998,9.842914999999998,10.128552999999998,10.540726999999999,10.828252999999998,11.326448999999998,11.721200999999999,12.11703,12.411674999999999,12.676614999999998,12.851298999999997,12.945082999999997,13.170188999999997,13.399658999999996,13.669861999999997,13.776740999999996,13.973676999999995,14.980733999999995,15.681730999999994
25-2802211,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39356399999999997,0.8251419999999999,0.964734,1.242961,2.1615900000000003,3.4996500000000004,3.9265030000000003,4.321994,4.668144,4.933421,5.2852250000000005,5.595122000000001,6.250838000000001,6.924193000000001,7.114533000000001,7.35737,7.708135,7.993565,8.317646,8.707215,8.990834,9.398449,9.684087,10.096261,10.383787,10.881983,11.276735,11.672564000000001,11.967209,12.232149,12.406832999999999,12.500616999999998,12.725722999999999,12.955192999999998,13.225395999999998,13.332274999999997,13.529210999999997,14.536267999999996,15.237264999999995
26-2802214,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43157799999999996,0.57117,0.849397,1.768026,3.1060860000000003,3.5329390000000003,3.92843,4.27458,4.5398570000000005,4.891661000000001,5.201558000000001,5.857274000000001,6.530629000000001,6.720969000000001,6.963806000000001,7.314571000000001,7.600001000000001,7.924082,8.313651,8.59727,9.004885,9.290523,9.702697,9.990223,10.488419,10.883171,11.279,11.573644999999999,11.838584999999998,12.013268999999998,12.107052999999997,12.332158999999997,12.561628999999996,12.831831999999997,12.938710999999996,13.135646999999995,14.142703999999995,14.843700999999994
27-2805534,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139592,0.417819,1.336448,2.6745080000000003,3.1013610000000003,3.496852,3.8430020000000003,4.1082790000000005,4.460083000000001,4.769980000000001,5.425696000000001,6.099051000000001,6.289391000000001,6.532228000000001,6.882993000000001,7.168423000000001,7.492504,7.882073,8.165692,8.573307,8.858945,9.271119,9.558645,10.056841,10.451593,10.847422000000002,11.142067,11.407007,11.581691,11.675474999999999,11.900580999999999,12.130050999999998,12.400253999999999,12.507132999999998,12.704068999999997,13.711125999999997,14.412122999999996
28-2802203,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278227,1.1968560000000001,2.534916,2.961769,3.3572599999999997,3.70341,3.968687,4.3204910000000005,4.630388000000001,5.286104000000001,5.959459000000001,6.149799000000001,6.392636,6.743401,7.028831,7.352912,7.742481,8.0261,8.433715,8.719353,9.131527,9.419053,9.917249,10.312001,10.707830000000001,11.002475,11.267415,11.442098999999999,11.535882999999998,11.760988999999999,11.990458999999998,12.260661999999998,12.367540999999997,12.564476999999997,13.571533999999996,14.272530999999995
29-2802199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9186290000000001,2.256689,2.683542,3.079033,3.425183,3.69046,4.042263999999999,4.352161,5.007877,5.681232,5.871572,6.114408999999999,6.465173999999999,6.750603999999999,7.074684999999999,7.464253999999999,7.7478729999999985,8.155487999999998,8.441125999999999,8.853299999999999,9.140825999999999,9.639021999999999,10.033774,10.429603,10.724248,10.989187999999999,11.163871999999998,11.257655999999997,11.482761999999997,11.712231999999997,11.982434999999997,12.089313999999996,12.286249999999995,13.293306999999995,13.994303999999994
30-2802198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.33806,1.764913,2.1604039999999998,2.506554,2.7718309999999997,3.1236349999999997,3.4335319999999996,4.0892479999999995,4.7626029999999995,4.952942999999999,5.195779999999999,5.546544999999999,5.831974999999999,6.156055999999999,6.5456249999999985,6.829243999999998,7.236858999999998,7.522496999999998,7.934670999999998,8.222196999999998,8.720392999999998,9.115144999999998,9.510973999999997,9.805618999999997,10.070558999999996,10.245242999999995,10.339026999999994,10.564132999999995,10.793602999999994,11.063805999999994,11.170684999999994,11.367620999999993,12.374677999999992,13.075674999999991
31-2802192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426853,0.822344,1.168494,1.433771,1.785575,2.095472,2.751188,3.424543,3.614883,3.85772,4.208485,4.493914999999999,4.817995999999999,5.207564999999999,5.491183999999999,5.898798999999999,6.184436999999998,6.5966109999999984,6.884136999999998,7.382332999999998,7.777084999999998,8.172913999999999,8.467558999999998,8.732498999999997,8.907182999999996,9.000966999999996,9.226072999999996,9.455542999999995,9.725745999999996,9.832624999999995,10.029560999999994,11.036617999999994,11.737614999999993
32-2806511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395491,0.741641,1.006918,1.358722,1.668619,2.324335,2.99769,3.18803,3.430867,3.781632,4.067062,4.391143,4.780711999999999,5.064330999999999,5.471945999999999,5.757583999999999,6.169757999999999,6.457283999999999,6.955479999999999,7.350231999999998,7.746060999999998,8.040705999999998,8.305645999999998,8.480329999999997,8.574113999999996,8.799219999999996,9.028689999999996,9.298892999999996,9.405771999999995,9.602707999999996,10.609764999999996,11.310761999999995
33-2806503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34615,0.6114269999999999,0.963231,1.2731279999999998,1.9288439999999998,2.6021989999999997,2.7925389999999997,3.035376,3.386141,3.6715709999999997,3.9956519999999998,4.385221,4.668839999999999,5.076454999999999,5.362092999999999,5.774266999999999,6.061792999999999,6.559988999999999,6.9547409999999985,7.3505699999999985,7.6452149999999985,7.910154999999999,8.084838999999999,8.178622999999998,8.403728999999998,8.633198999999998,8.903401999999998,9.010280999999997,9.207216999999996,10.214273999999996,10.915270999999995
34-2806507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265277,0.617081,0.926978,1.582694,2.256049,2.446389,2.689226,3.039991,3.325421,3.649502,4.039071,4.32269,4.7303049999999995,5.015942999999999,5.428116999999999,5.715642999999999,6.213838999999999,6.608590999999999,7.004419999999999,7.299064999999999,7.564004999999999,7.738688999999999,7.832472999999999,8.057578999999999,8.287048999999998,8.557251999999998,8.664130999999998,8.861066999999998,9.868123999999998,10.569120999999997
35-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351804,0.661701,1.3174169999999998,1.9907719999999998,2.1811119999999997,2.423949,2.774714,3.0601439999999998,3.384225,3.7737939999999996,4.0574129999999995,4.465027999999999,4.750665999999999,5.162839999999999,5.450365999999999,5.948561999999999,6.3433139999999995,6.739142999999999,7.0337879999999995,7.298728,7.473412,7.567196,7.792302,8.021772,8.291975,8.398854,8.595790000000001,9.602847,10.303844
36-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309897,0.9656129999999999,1.638968,1.829308,2.072145,2.42291,2.7083399999999997,3.032421,3.4219899999999996,3.7056089999999995,4.113224,4.398861999999999,4.811036,5.098561999999999,5.5967579999999995,5.99151,6.387339,6.681984,6.946924,7.121608,7.2153920000000005,7.440498000000001,7.669968000000001,7.940171000000001,8.04705,8.243986,9.251043,9.952039999999998
37-2802825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.655716,1.329071,1.5194109999999998,1.7622479999999998,2.1130129999999996,2.3984429999999994,2.7225239999999995,3.1120929999999993,3.395711999999999,3.803326999999999,4.088964999999999,4.501138999999999,4.788664999999999,5.286860999999999,5.681612999999999,6.077441999999999,6.372086999999999,6.637026999999999,6.811710999999999,6.905494999999999,7.1306009999999995,7.360071,7.630274,7.737153,7.934089,8.941146,9.642142999999999
38-2802870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.673355,0.8636950000000001,1.106532,1.457297,1.7427270000000001,2.066808,2.456377,2.7399959999999997,3.1476109999999995,3.4332489999999996,3.8454229999999994,4.132948999999999,4.631144999999999,5.025896999999999,5.421725999999999,5.716370999999999,5.981310999999999,6.155994999999999,6.249778999999999,6.474885,6.704355,6.974558,7.081437,7.278373,8.28543,8.986426999999999
39-2802906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19034,0.43317700000000003,0.783942,1.069372,1.393453,1.783022,2.066641,2.474256,2.759894,3.172068,3.459594,3.95779,4.352542,4.748371,5.043016,5.307956,5.48264,5.576424,5.8015300000000005,6.031000000000001,6.301203000000001,6.408082000000001,6.605018000000001,7.612075000000001,8.313072
40-2802953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.242837,0.593602,0.879032,1.203113,1.5926820000000002,1.8763010000000002,2.283916,2.569554,2.981728,3.269254,3.76745,4.162202000000001,4.558031000000001,4.852676000000001,5.117616000000001,5.292300000000001,5.386084000000001,5.6111900000000015,5.8406600000000015,6.110863000000002,6.217742000000002,6.414678000000002,7.421735000000002,8.122732000000001
41-2802616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350765,0.6361950000000001,0.9602760000000001,1.3498450000000002,1.6334640000000002,2.0410790000000003,2.3267170000000004,2.738891,3.0264170000000004,3.5246130000000004,3.9193650000000004,4.315194,4.609839,4.874779,5.049463,5.143247000000001,5.368353000000001,5.597823000000001,5.868026000000001,5.9749050000000015,6.1718410000000015,7.178898000000001,7.879895000000001
