순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2804660,28-2804658,29-2804164,30-2804166,31-2804656,32-2804168,33-2806206,34-2804654,35-2804651,36-2804649,37-2804648,38-2807374,39-2804646,40-2804327,41-2804329,42-2804645,43-2804643,44-2804197,45-2804195,46-2804717,47-2804193,48-2804191,49-2806153,50-2804189,51-2804641,52-2804740,53-2804794,54-2803702,55-2807371,56-2803737,57-2803735,58-2803734,59-2803732,60-2803730,61-2803728,62-2803751,63-2804639,64-2803750,65-2803752,66-2803723,67-2803721,68-2803718,69-2803720,70-2803719,71-2803711,72-2806217,73-2803708,74-2803706,75-2804634,76-2803705,77-2803703,78-2804580,79-2804213,80-2804211,81-2804209,82-2804207,83-2804205,84-2804204,85-2806290,86-2804202,87-2806292,88-2803609,89-2806232,90-2803608,91-2803607,92-2803606,93-2806297,94-2803616,95-2803853,96-2803850,97-2803617,98-2806299,99-2803618,100-2806300,101-2803600,102-2800273,103-2803601,104-2804331,105-2803581,106-2800271,107-2805489,108-2807150,109-2804581,110-2804582,111-2800267,112-2804032
11-2803684,,,,,,,,,,,0,0.41217299999999996,1.150777,1.620388,2.264468,2.6249919999999998,3.166044,3.390835,4.451321,5.033945,5.437911,5.972856,6.365816000000001,7.178476000000001,7.631575000000001,8.179529,8.705344,8.897597000000001,9.058857000000001,9.710496000000001,10.180904000000002,10.505632000000002,11.256042000000003,11.945965000000003,12.690086000000003,13.003647000000003,14.847118000000002,15.152711000000002,15.519133000000002,15.761158000000002,15.985133000000001,16.405659,16.834388,17.054953,17.450986,17.864811,18.038945,18.533403,18.682835,19.015766,19.290959,19.912777000000002,21.538847,21.822762,22.113872,22.413416,22.700244,23.139358,23.514451,23.84402,24.204723,25.885663,26.237265,26.442666,26.647869,27.151313000000002,27.583423000000003,27.925788000000004,28.705991000000004,29.375345000000003,29.606586000000004,29.725644000000003,30.078212000000004,30.429508000000006,30.858164000000006,31.410105000000005,32.299200000000006,32.48579300000001,32.99058800000001,33.35470700000001,33.84561800000001,34.23411500000001,34.95278400000001,35.188691000000006,35.53633500000001,35.95745500000001,36.20976000000001,36.70705500000001,37.08330700000001,37.40415400000001,37.91607800000001,38.20936000000001,38.75232900000001,39.07706800000001,39.275959000000014,39.67784800000001,40.26583800000001,40.79602700000001,41.06656500000001,41.38393400000001,42.08469600000001,42.52762500000001,42.73023400000001,42.91185000000001,43.16617000000001,43.64750200000001,44.15443200000001,44.51868100000001,44.85961600000001,45.16086900000001,45.52105700000001,46.159782000000014
12-2803685,,,,,,,,,,,,0,0.738604,1.208215,1.852295,2.212819,2.753871,2.9786620000000004,4.039148000000001,4.621772000000001,5.0257380000000005,5.560683000000001,5.953643000000001,6.7663030000000015,7.219402000000001,7.767356000000001,8.293171000000001,8.485424000000002,8.646684000000002,9.298323000000002,9.768731000000002,10.093459000000003,10.843869000000003,11.533792000000004,12.277913000000003,12.591474000000003,14.434945000000003,14.740538000000003,15.106960000000003,15.348985000000003,15.572960000000002,15.993486000000003,16.422215,16.642780000000002,17.038813,17.452638,17.626772,18.12123,18.270662,18.603593,18.878786,19.500604000000003,21.126674,21.410589,21.701699,22.001243000000002,22.288071000000002,22.727185000000002,23.102278000000002,23.431847,23.792550000000002,25.47349,25.825092,26.030493,26.235696,26.73914,27.17125,27.513615,28.293818,28.963172,29.194413,29.313471,29.666039,30.017335000000003,30.445991000000003,30.997932000000002,31.887027000000003,32.073620000000005,32.57841500000001,32.94253400000001,33.433445000000006,33.82194200000001,34.540611000000006,34.776518,35.124162000000005,35.54528200000001,35.79758700000001,36.29488200000001,36.67113400000001,36.99198100000001,37.50390500000001,37.79718700000001,38.34015600000001,38.66489500000001,38.86378600000001,39.26567500000001,39.85366500000001,40.38385400000001,40.65439200000001,40.97176100000001,41.672523000000005,42.115452000000005,42.31806100000001,42.499677000000005,42.753997000000005,43.23532900000001,43.742259000000004,44.106508000000005,44.44744300000001,44.74869600000001,45.10888400000001,45.74760900000001
13-2803686,,,,,,,,,,,,,0,0.46961099999999995,1.113691,1.474215,2.015267,2.2400580000000003,3.3005440000000004,3.8831680000000004,4.287134,4.8220790000000004,5.215039000000001,6.027699000000001,6.480798000000001,7.028752000000001,7.5545670000000005,7.7468200000000005,7.908080000000001,8.559719000000001,9.030127000000002,9.354855000000002,10.105265000000003,10.795188000000003,11.539309000000003,11.852870000000003,13.696341000000002,14.001934000000002,14.368356000000002,14.610381000000002,14.834356000000001,15.254882000000002,15.683611000000003,15.904176000000003,16.300209000000002,16.714034,16.888168,17.382626000000002,17.532058000000003,17.864989,18.140182000000003,18.762000000000004,20.388070000000003,20.671985000000003,20.963095000000003,21.262639000000004,21.549467000000003,21.988581000000003,22.363674000000003,22.693243000000002,23.053946000000003,24.734886000000003,25.086488000000003,25.291889,25.497092000000002,26.000536000000004,26.432646000000005,26.775011000000006,27.555214000000007,28.224568000000005,28.455809000000006,28.574867000000005,28.927435000000006,29.278731000000008,29.707387000000008,30.259328000000007,31.148423000000008,31.335016000000007,31.839811000000008,32.20393000000001,32.694841000000004,33.083338000000005,33.802007,34.037914,34.385558,34.806678000000005,35.058983000000005,35.556278000000006,35.93253000000001,36.25337700000001,36.76530100000001,37.058583000000006,37.601552000000005,37.926291000000006,38.12518200000001,38.52707100000001,39.115061000000004,39.645250000000004,39.915788000000006,40.233157000000006,40.933919,41.376848,41.579457000000005,41.761073,42.015393,42.496725000000005,43.003655,43.367904,43.708839000000005,44.01009200000001,44.37028000000001,45.00900500000001
14-2803687,,,,,,,,,,,,,,0,0.64408,1.004604,1.5456560000000001,1.770447,2.830933,3.413557,3.817523,4.352468,4.745428,5.558088000000001,6.0111870000000005,6.559141,7.084956,7.277209,7.438469,8.090108,8.560516000000002,8.885244000000002,9.635654000000002,10.325577000000003,11.069698000000002,11.383259000000002,13.226730000000002,13.532323000000002,13.898745000000002,14.140770000000002,14.364745000000001,14.785271000000002,15.214000000000002,15.434565000000003,15.830598000000002,16.244423,16.418557,16.913015,17.062447000000002,17.395378,17.670571000000002,18.292389000000004,19.918459000000002,20.202374000000002,20.493484000000002,20.793028000000003,21.079856000000003,21.518970000000003,21.894063000000003,22.223632000000002,22.584335000000003,24.265275000000003,24.616877000000002,24.822278,25.027481,25.530925000000003,25.963035000000005,26.305400000000006,27.085603000000006,27.754957000000005,27.986198000000005,28.105256000000004,28.457824000000006,28.809120000000007,29.237776000000007,29.789717000000007,30.678812000000008,30.865405000000006,31.370200000000008,31.734319000000006,32.22523,32.613727000000004,33.332396,33.568303,33.915947,34.337067000000005,34.589372000000004,35.086667000000006,35.46291900000001,35.78376600000001,36.29569000000001,36.588972000000005,37.131941000000005,37.456680000000006,37.65557100000001,38.057460000000006,38.645450000000004,39.175639000000004,39.446177000000006,39.763546000000005,40.464308,40.907237,41.109846000000005,41.291462,41.545782,42.027114000000005,42.534044,42.898293,43.239228000000004,43.54048100000001,43.90066900000001,44.53939400000001
15-2804667,,,,,,,,,,,,,,,0,0.36052399999999996,0.901576,1.1263670000000001,2.186853,2.769477,3.1734430000000002,3.7083880000000002,4.101348,4.914008,5.367107,5.915061,6.440875999999999,6.633128999999999,6.794389,7.446028,7.916436,8.241164,8.991574,9.681497,10.425618,10.739179,12.58265,12.888243,13.254665,13.49669,13.720664999999999,14.141191,14.56992,14.790485,15.186518,15.600342999999999,15.774477,16.268935,16.418367,16.751298,17.026491,17.648309,19.274379,19.558294,19.849404,20.148948,20.435776,20.87489,21.249983,21.579552,21.940255,23.621195,23.972797,24.178198,24.383401,24.886845,25.318955000000003,25.661320000000003,26.441523000000004,27.110877000000002,27.342118000000003,27.461176000000002,27.813744000000003,28.165040000000005,28.593696000000005,29.145637000000004,30.034732000000005,30.221325000000004,30.726120000000005,31.090239000000004,31.581150000000004,31.969647000000005,32.68831600000001,32.924223000000005,33.27186700000001,33.69298700000001,33.94529200000001,34.44258700000001,34.81883900000001,35.13968600000001,35.65161000000001,35.94489200000001,36.48786100000001,36.81260000000001,37.011491000000014,37.41338000000001,38.00137000000001,38.53155900000001,38.80209700000001,39.11946600000001,39.82022800000001,40.26315700000001,40.46576600000001,40.64738200000001,40.90170200000001,41.38303400000001,41.889964000000006,42.25421300000001,42.59514800000001,42.89640100000001,43.25658900000001,43.89531400000001
16-2803688,,,,,,,,,,,,,,,,0,0.5410520000000001,0.765843,1.826329,2.4089530000000003,2.8129190000000004,3.3478640000000004,3.7408240000000004,4.553484,5.006583,5.554537,6.0803519999999995,6.2726049999999995,6.433865,7.085504,7.555912,7.8806400000000005,8.63105,9.320973,10.065094,10.378655,12.222126,12.527719,12.894141,13.136166,13.360140999999999,13.780667,14.209396,14.429961,14.825994,15.239818999999999,15.413953,15.908411,16.057843,16.390773999999997,16.665967,17.287785,18.913854999999998,19.19777,19.488879999999998,19.788424,20.075252,20.514366,20.889459,21.219027999999998,21.579731,23.260671,23.612273,23.817673999999997,24.022876999999998,24.526320999999996,24.958430999999997,25.300796,26.080999,26.750352999999997,26.981593999999998,27.100651999999997,27.453219999999998,27.804516,28.233172,28.785113,29.674208,29.860801,30.365596,30.729715,31.220626,31.609123,32.327792,32.563699,32.911343,33.332463000000004,33.584768000000004,34.082063000000005,34.458315000000006,34.77916200000001,35.29108600000001,35.584368000000005,36.127337000000004,36.452076000000005,36.65096700000001,37.052856000000006,37.640846,38.171035,38.441573000000005,38.758942000000005,39.459704,39.902633,40.105242000000004,40.286858,40.541178,41.022510000000004,41.52944,41.893689,42.234624000000004,42.535877000000006,42.89606500000001,43.53479000000001
17-2803689,,,,,,,,,,,,,,,,,0,0.224791,1.285277,1.867901,2.271867,2.806812,3.199772,4.0124319999999996,4.4655309999999995,5.013484999999999,5.539299999999999,5.731552999999999,5.892812999999999,6.544452,7.01486,7.339588,8.089998,8.779921,9.524042,9.837603,11.681073999999999,11.986666999999999,12.353088999999999,12.595113999999999,12.819088999999998,13.239614999999999,13.668344,13.888909,14.284942,14.698766999999998,14.872900999999999,15.367358999999999,15.516790999999998,15.849721999999998,16.124914999999998,16.746733,18.372802999999998,18.656717999999998,18.947827999999998,19.247372,19.5342,19.973314,20.348406999999998,20.677975999999997,21.038679,22.719618999999998,23.071220999999998,23.276621999999996,23.481824999999997,23.985268999999995,24.417378999999997,24.759743999999998,25.539946999999998,26.209300999999996,26.440541999999997,26.559599999999996,26.912167999999998,27.263464,27.69212,28.244061,29.133156,29.319748999999998,29.824544,30.188663,30.679574,31.068071,31.786739999999998,32.022647,32.370291,32.791411000000004,33.043716,33.541011000000005,33.917263000000005,34.238110000000006,34.75003400000001,35.043316000000004,35.586285000000004,35.911024000000005,36.10991500000001,36.511804000000005,37.099794,37.629983,37.900521000000005,38.217890000000004,38.918652,39.361581,39.56419,39.745806,40.000126,40.481458,40.988388,41.352637,41.693572,41.994825000000006,42.35501300000001,42.99373800000001
18-2803690,,,,,,,,,,,,,,,,,,0,1.060486,1.64311,2.047076,2.582021,2.974981,3.7876410000000003,4.240740000000001,4.7886940000000005,5.314509,5.506762,5.668022000000001,6.319661000000001,6.790069000000001,7.114797000000001,7.865207000000002,8.555130000000002,9.299251000000002,9.612812000000002,11.456283,11.761876,12.128298000000001,12.370323,12.594298,13.014824,13.443553000000001,13.664118000000002,14.060151000000001,14.473976,14.64811,15.142568,15.292,15.624931,15.900124,16.521942,18.148011999999998,18.431926999999998,18.723036999999998,19.022581,19.309409,19.748523,20.123616,20.453184999999998,20.813888,22.494828,22.846429999999998,23.051830999999996,23.257033999999997,23.760478,24.192588,24.534953,25.315156,25.98451,26.215751,26.334809,26.687377,27.038673000000003,27.467329000000003,28.019270000000002,28.908365000000003,29.094958000000002,29.599753000000003,29.963872000000002,30.454783000000003,30.843280000000004,31.561949000000002,31.797856000000003,32.145500000000006,32.56662000000001,32.81892500000001,33.31622000000001,33.69247200000001,34.01331900000001,34.52524300000001,34.81852500000001,35.36149400000001,35.68623300000001,35.88512400000001,36.28701300000001,36.87500300000001,37.40519200000001,37.67573000000001,37.99309900000001,38.693861000000005,39.136790000000005,39.33939900000001,39.521015000000006,39.775335000000005,40.25666700000001,40.763597000000004,41.127846000000005,41.46878100000001,41.77003400000001,42.13022200000001,42.76894700000001
19-2803691,,,,,,,,,,,,,,,,,,,0,0.582624,0.9865900000000001,1.521535,1.914495,2.727155,3.180254,3.728208,4.254023,4.446276,4.6075360000000005,5.259175000000001,5.729583000000001,6.054311000000001,6.804721000000001,7.494644000000001,8.238765,8.552326,10.395797,10.70139,11.067812,11.309837,11.533812,11.954338,12.383067,12.603632000000001,12.999665,13.41349,13.587624,14.082082,14.231513999999999,14.564445,14.839637999999999,15.461455999999998,17.087525999999997,17.371440999999997,17.662550999999997,17.962094999999998,18.248922999999998,18.688036999999998,19.063129999999997,19.392698999999997,19.753401999999998,21.434341999999997,21.785943999999997,21.991344999999995,22.196547999999996,22.699991999999995,23.132101999999996,23.474466999999997,24.254669999999997,24.924023999999996,25.155264999999996,25.274322999999995,25.626890999999997,25.978187,26.406843,26.958783999999998,27.847879,28.034471999999997,28.539267,28.903385999999998,29.394296999999998,29.782794,30.501462999999998,30.73737,31.085013999999997,31.506133999999996,31.758438999999996,32.255734,32.631986,32.952833,33.464757,33.758039,34.301007999999996,34.625747,34.824638,35.226527,35.814516999999995,36.344705999999995,36.615244,36.932612999999996,37.633374999999994,38.07630399999999,38.278912999999996,38.460528999999994,38.714848999999994,39.196180999999996,39.70311099999999,40.067359999999994,40.408294999999995,40.709548,41.069736,41.708461
20-2804136,,,,,,,,,,,,,,,,,,,,0,0.403966,0.938911,1.331871,2.144531,2.59763,3.145584,3.671399,3.863652,4.0249120000000005,4.676551000000001,5.146959000000001,5.471687000000001,6.2220970000000015,6.912020000000002,7.656141000000002,7.969702000000002,9.813173,10.118766,10.485188,10.727213,10.951188,11.371714,11.800443000000001,12.021008000000002,12.417041000000001,12.830866,13.005,13.499458,13.64889,13.981821,14.257014,14.878832,16.504901999999998,16.788816999999998,17.079926999999998,17.379471,17.666299,18.105413,18.480506,18.810074999999998,19.170778,20.851717999999998,21.203319999999998,21.408720999999996,21.613923999999997,22.117368,22.549478,22.891843,23.672046,24.3414,24.572641,24.691699,25.044267,25.395563000000003,25.824219000000003,26.376160000000002,27.265255000000003,27.451848000000002,27.956643000000003,28.320762000000002,28.811673000000003,29.200170000000004,29.918839000000002,30.154746000000003,30.502390000000002,30.92351,31.175815,31.67311,32.049362,32.370209,32.882133,33.175415,33.718384,34.043123,34.242014000000005,34.643903,35.231893,35.762082,36.03262,36.349989,37.050751,37.49368,37.696289,37.877905,38.132225,38.613557,39.120487,39.484736,39.825671,40.126924,40.487112,41.125837000000004
21-2804665,,,,,,,,,,,,,,,,,,,,,0,0.534945,0.927905,1.7405650000000001,2.193664,2.741618,3.2674329999999996,3.4596859999999996,3.6209459999999996,4.272584999999999,4.742992999999999,5.067721,5.818130999999999,6.508054,7.252174999999999,7.565735999999999,9.409206999999999,9.714799999999999,10.081221999999999,10.323246999999999,10.547221999999998,10.967747999999998,11.396476999999999,11.617042,12.013074999999999,12.426899999999998,12.601033999999999,13.095491999999998,13.244923999999997,13.577854999999998,13.853047999999998,14.474865999999997,16.100935999999997,16.384850999999998,16.675960999999997,16.975505,17.262332999999998,17.701446999999998,18.076539999999998,18.406108999999997,18.766811999999998,20.447751999999998,20.799353999999997,21.004754999999996,21.209957999999997,21.713401999999995,22.145511999999997,22.487876999999997,23.268079999999998,23.937433999999996,24.168674999999997,24.287732999999996,24.640300999999997,24.991597,25.420253,25.972194,26.861289,27.047881999999998,27.552677,27.916795999999998,28.407707,28.796204,29.514872999999998,29.75078,30.098423999999998,30.519543999999996,30.771848999999996,31.269143999999997,31.645395999999998,31.966243,32.478167,32.771449,33.314417999999996,33.639157,33.838048,34.239937,34.827926999999995,35.358115999999995,35.628654,35.946023,36.646784999999994,37.089713999999994,37.292322999999996,37.473938999999994,37.728258999999994,38.209590999999996,38.71652099999999,39.080769999999994,39.421704999999996,39.722958,40.083146,40.721871
22-2804138,,,,,,,,,,,,,,,,,,,,,,0,0.39296,1.2056200000000001,1.658719,2.206673,2.732488,2.924741,3.086001,3.73764,4.208048,4.532776,5.283186000000001,5.973109000000001,6.717230000000001,7.030791000000001,8.874262,9.179855,9.546277,9.788302,10.012277,10.432803,10.861532,11.082097000000001,11.47813,11.891955,12.066089,12.560547,12.709978999999999,13.04291,13.318102999999999,13.939920999999998,15.565990999999999,15.849905999999999,16.141016,16.44056,16.727388,17.166502,17.541595,17.871164,18.231867,19.912807,20.264409,20.46981,20.675013,21.178457,21.610567000000003,21.952932000000004,22.733135000000004,23.402489000000003,23.633730000000003,23.752788000000002,24.105356000000004,24.456652000000005,24.885308000000006,25.437249000000005,26.326344000000006,26.512937000000004,27.017732000000006,27.381851000000005,27.872762000000005,28.261259000000006,28.979928000000005,29.215835000000006,29.563479000000005,29.984599000000003,30.236904000000003,30.734199000000004,31.110451000000005,31.431298000000005,31.943222000000006,32.236504000000004,32.779473,33.104212000000004,33.30310300000001,33.704992000000004,34.292982,34.823171,35.093709000000004,35.411078,36.11184,36.554769,36.757378,36.938994,37.193314,37.674646,38.181576,38.545825,38.88676,39.188013000000005,39.548201000000006,40.18692600000001
23-2804663,,,,,,,,,,,,,,,,,,,,,,,0,0.81266,1.265759,1.813713,2.3395279999999996,2.5317809999999996,2.6930409999999996,3.3446799999999994,3.8150879999999994,4.139816,4.890226,5.5801490000000005,6.32427,6.637831,8.481302,8.786895,9.153317,9.395342,9.619316999999999,10.039843,10.468572,10.689137,11.08517,11.498994999999999,11.673129,12.167587,12.317018999999998,12.649949999999999,12.925142999999998,13.546960999999998,15.173030999999998,15.456945999999999,15.748055999999998,16.0476,16.334428,16.773542,17.148635,17.478203999999998,17.838907,19.519847,19.871449,20.076849999999997,20.282052999999998,20.785497,21.217607,21.559972000000002,22.340175000000002,23.009529,23.24077,23.359828,23.712396000000002,24.063692000000003,24.492348000000003,25.044289000000003,25.933384000000004,26.119977000000002,26.624772000000004,26.988891000000002,27.479802000000003,27.868299000000004,28.586968000000002,28.822875000000003,29.170519000000002,29.591639,29.843944,30.341239,30.717491000000003,31.038338000000003,31.550262000000004,31.843544000000005,32.38651300000001,32.71125200000001,32.91014300000001,33.31203200000001,33.90002200000001,34.43021100000001,34.70074900000001,35.01811800000001,35.718880000000006,36.161809000000005,36.36441800000001,36.546034000000006,36.800354000000006,37.28168600000001,37.788616000000005,38.152865000000006,38.49380000000001,38.79505300000001,39.15524100000001,39.79396600000001
24-2804142,,,,,,,,,,,,,,,,,,,,,,,,0,0.453099,1.001053,1.526868,1.719121,1.8803809999999999,2.53202,3.002428,3.327156,4.077566,4.767489,5.51161,5.825171,7.668642,7.974235,8.340657,8.582682,8.806657,9.227183,9.655912,9.876477000000001,10.27251,10.686335,10.860469,11.354927,11.504359,11.83729,12.112483,12.734300999999999,14.360370999999999,14.644286,14.935395999999999,15.234939999999998,15.521767999999998,15.960881999999998,16.335974999999998,16.665543999999997,17.026246999999998,18.707186999999998,19.058788999999997,19.264189999999996,19.469392999999997,19.972837,20.404947,20.747312,21.527515,22.196869,22.42811,22.547168,22.899736,23.251032000000002,23.679688000000002,24.231629,25.120724000000003,25.307317,25.812112000000003,26.176231,26.667142000000002,27.055639000000003,27.774308,28.010215000000002,28.357859,28.778979,29.031284,29.528579,29.904831,30.225678000000002,30.737602000000003,31.030884000000004,31.573853000000003,31.898592000000004,32.097483000000004,32.499372,33.087362,33.617551,33.888089,34.205458,34.90622,35.349149,35.551758,35.733374,35.987694,36.469026,36.975956,37.340205,37.68114,37.982393,38.342581,38.981306000000004
25-2804145,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5479539999999999,1.073769,1.266022,1.427282,2.0789210000000002,2.549329,2.874057,3.624467,4.31439,5.058511,5.372072,7.215543,7.521136,7.887558,8.129583,8.353558,8.774084,9.202813,9.423378000000001,9.819411,10.233236,10.40737,10.901828,11.05126,11.384191,11.659384,12.281201999999999,13.907271999999999,14.191187,14.482296999999999,14.781841,15.068669,15.507783,15.882876,16.212445,16.573148,18.254088,18.60569,18.811090999999998,19.016294,19.519737999999997,19.951848,20.294213,21.074416,21.743769999999998,21.975011,22.094068999999998,22.446637,22.797933,23.226589,23.77853,24.667625,24.854218,25.359013,25.723132,26.214043,26.60254,27.321209,27.557116,27.90476,28.325879999999998,28.578184999999998,29.07548,29.451732,29.772579,30.284503,30.577785000000002,31.120754,31.445493000000003,31.644384000000002,32.046273,32.634263,33.164452,33.43499,33.752359,34.453120999999996,34.896049999999995,35.098659,35.280274999999996,35.534594999999996,36.015927,36.522856999999995,36.887105999999996,37.228041,37.529294,37.889482,38.528207
26-2804661,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5258149999999999,0.7180679999999999,0.8793279999999999,1.530967,2.001375,2.326103,3.076513,3.7664359999999997,4.5105569999999995,4.8241179999999995,6.6675889999999995,6.9731819999999995,7.339604,7.5816289999999995,7.805604,8.22613,8.654859,8.875424,9.271457,9.685281999999999,9.859416,10.353874,10.503305999999998,10.836236999999999,11.111429999999999,11.733247999999998,13.359317999999998,13.643232999999999,13.934342999999998,14.233887,14.520715,14.959829,15.334921999999999,15.664490999999998,16.025194,17.706134,18.057736,18.263136999999997,18.468339999999998,18.971784,19.403894,19.746259000000002,20.526462000000002,21.195816,21.427057,21.546115,21.898683000000002,22.249979000000003,22.678635000000003,23.230576000000003,24.119671000000004,24.306264000000002,24.811059000000004,25.175178000000002,25.666089000000003,26.054586000000004,26.773255000000002,27.009162000000003,27.356806000000002,27.777926,28.030231,28.527526,28.903778000000003,29.224625000000003,29.736549000000004,30.029831000000005,30.572800000000004,30.897539000000005,31.096430000000005,31.498319000000006,32.08630900000001,32.61649800000001,32.88703600000001,33.20440500000001,33.905167000000006,34.348096000000005,34.55070500000001,34.732321000000006,34.986641000000006,35.46797300000001,35.974903000000005,36.339152000000006,36.68008700000001,36.98134000000001,37.34152800000001,37.98025300000001
27-2804660,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192253,0.35351299999999997,1.005152,1.47556,1.800288,2.550698,3.240621,3.984742,4.298303,6.141774,6.447367,6.813789,7.055814,7.279789,7.700315,8.129044,8.349609000000001,8.745642,9.159467,9.333601,9.828059,9.977490999999999,10.310421999999999,10.585614999999999,11.207432999999998,12.833502999999999,13.117417999999999,13.408527999999999,13.708071999999998,13.994899999999998,14.434013999999998,14.809106999999997,15.138675999999997,15.499378999999998,17.180318999999997,17.531920999999997,17.737321999999995,17.942524999999996,18.445968999999998,18.878079,19.220444,20.000647,20.670001,20.901242,21.0203,21.372868,21.724164000000002,22.152820000000002,22.704761,23.593856000000002,23.780449,24.285244000000002,24.649363,25.140274,25.528771000000003,26.24744,26.483347000000002,26.830991,27.252111,27.504416,28.001711,28.377963,28.69881,29.210734000000002,29.504016000000004,30.046985000000003,30.371724000000004,30.570615000000004,30.972504000000004,31.560494000000006,32.090683000000006,32.36122100000001,32.67859000000001,33.379352000000004,33.822281000000004,34.024890000000006,34.206506000000005,34.460826000000004,34.942158000000006,35.449088,35.813337000000004,36.154272000000006,36.45552500000001,36.81571300000001,37.45443800000001
28-2804658,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16126,0.812899,1.283307,1.608035,2.358445,3.048368,3.7924889999999998,4.10605,5.949521,6.255114,6.621536,6.863561,7.087536,7.508062,7.9367909999999995,8.157356,8.553389,8.967213999999998,9.141347999999999,9.635805999999999,9.785237999999998,10.118168999999998,10.393361999999998,11.015179999999997,12.641249999999998,12.925164999999998,13.216274999999998,13.515818999999997,13.802646999999997,14.241760999999997,14.616853999999996,14.946422999999996,15.307125999999997,16.988065999999996,17.339667999999996,17.545068999999994,17.750271999999995,18.253715999999997,18.685826,19.028191,19.808394,20.477748,20.708989,20.828046999999998,21.180615,21.531911,21.960567,22.512508,23.401603,23.588196,24.092991,24.45711,24.948021,25.336518,26.055187,26.291094,26.638738,27.059858,27.312162999999998,27.809458,28.18571,28.506557,29.018481,29.311763000000003,29.854732000000002,30.179471000000003,30.378362000000003,30.780251000000003,31.368241000000005,31.898430000000005,32.16896800000001,32.486337000000006,33.187099,33.630028,33.832637000000005,34.014253000000004,34.268573,34.749905000000005,35.256835,35.621084,35.962019000000005,36.26327200000001,36.62346000000001,37.26218500000001
29-2804164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6516390000000001,1.122047,1.4467750000000001,2.197185,2.887108,3.6312290000000003,3.9447900000000002,5.788261,6.093854,6.460276,6.702301,6.9262760000000005,7.346802,7.775531,7.996096,8.392128999999999,8.805953999999998,8.980087999999999,9.474545999999998,9.623977999999997,9.956908999999998,10.232101999999998,10.853919999999997,12.479989999999997,12.763904999999998,13.055014999999997,13.354558999999998,13.641386999999998,14.080500999999998,14.455593999999998,14.785162999999997,15.145865999999998,16.826805999999998,17.178407999999997,17.383808999999996,17.589011999999997,18.092456,18.524566,18.866931,19.647134,20.316488,20.547729,20.666787,21.019355,21.370651000000002,21.799307000000002,22.351248000000002,23.240343000000003,23.426936,23.931731000000003,24.29585,24.786761000000002,25.175258000000003,25.893927,26.129834000000002,26.477478,26.898598,27.150903,27.648198,28.02445,28.345297000000002,28.857221000000003,29.150503000000004,29.693472000000003,30.018211000000004,30.217102000000004,30.618991000000005,31.206981000000006,31.737170000000006,32.00770800000001,32.32507700000001,33.025839000000005,33.468768000000004,33.67137700000001,33.852993000000005,34.107313000000005,34.58864500000001,35.095575000000004,35.459824000000005,35.800759000000006,36.10201200000001,36.46220000000001,37.10092500000001
30-2804166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.470408,0.7951360000000001,1.545546,2.235469,2.97959,3.293151,5.136622,5.442215,5.808637,6.050662,6.274637,6.695163,7.123892,7.344456999999999,7.740489999999999,8.154314999999999,8.328448999999999,8.822906999999999,8.972338999999998,9.305269999999998,9.580462999999998,10.202280999999997,11.828350999999998,12.112265999999998,12.403375999999998,12.702919999999999,12.989747999999999,13.428861999999999,13.803954999999998,14.133523999999998,14.494226999999999,16.175167,16.526768999999998,16.732169999999996,16.937372999999997,17.440816999999996,17.872926999999997,18.215291999999998,18.995495,19.664848999999997,19.896089999999997,20.015147999999996,20.367715999999998,20.719012,21.147668,21.699609,22.588704,22.775297,23.280092,23.644211,24.135122,24.523619,25.242288,25.478195,25.825839,26.246958999999997,26.499263999999997,26.996558999999998,27.372811,27.693658,28.205582,28.498864,29.041833,29.366572,29.565463,29.967352,30.555342000000003,31.085531000000003,31.356069,31.673438,32.3742,32.817129,33.019738000000004,33.201354,33.455674,33.937006000000004,34.443936,34.808185,35.14912,35.450373000000006,35.81056100000001,36.44928600000001
