순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2803704,36-2804633,37-2803707,38-2803709,39-2806218,40-2803710,41-2803712,42-2803713,43-2803717,44-2803722,45-2803724,46-2803725,47-2803753,48-2804637,49-2803726,50-2803727,51-2803729,52-2803731,53-2803733,54-2804300,55-2803738,56-2807372,57-2803736,58-2804795,59-2804746,60-2804640,61-2804188,62-2806152,63-2804190,64-2804192,65-2804642,66-2804194,67-2804196,68-2804199,69-2804644,70-2804330,71-2804328,72-2804326,73-2807375,74-2804647,75-2804650,76-2804170,77-2804652,78-2806207,79-2804169,80-2804655,81-2804167,82-2804165,83-2804657,84-2804659,85-2804146,86-2804144,87-2804143,88-2804662,89-2804139,90-2804664,91-2804137,92-2803741,93-2803742,94-2803743,95-2803744,96-2804666,97-2803745,98-2803746,99-2803747,100-2803748,101-2804688,102-2807370,103-2803604,104-2800266,105-2807368,106-2804602,107-2803580,108-2800263,109-2800267,110-2804032
11-2803848,,,,,,,,,,,0,0.280925,0.789931,1.3807360000000002,1.8615750000000002,2.0217020000000003,2.3555280000000005,2.8498390000000002,3.170246,3.608346,3.9637070000000003,4.315921,4.852257,5.106641,5.481913,5.672714999999999,5.908961999999999,6.104606999999999,6.649874999999999,7.200433999999999,7.698427999999999,8.033314999999998,8.563381999999999,8.742764999999999,9.664725999999998,10.166729999999998,10.709748999999997,10.971100999999997,11.330714999999998,11.463880999999997,11.663869999999998,12.352895999999998,13.133955999999998,13.470243999999997,13.905728999999997,14.415853999999998,14.584598999999997,14.824358999999998,15.158772999999998,16.827982,17.200111999999997,17.519823,17.894225,18.350834,18.655127,18.947081,19.234823000000002,19.512113000000003,21.131994000000002,21.696620000000003,22.050598000000004,22.337903000000004,22.512786000000006,23.016685000000006,23.180289000000005,23.610847000000007,23.995994000000007,24.241445000000006,24.644173000000006,25.061569000000006,25.285970000000006,25.537090000000006,25.901789000000008,26.21412100000001,28.01990000000001,28.33467500000001,29.03438100000001,29.76835500000001,30.52535200000001,30.852996000000008,31.31294800000001,31.96669900000001,32.13373700000001,32.31789500000001,32.84989100000001,33.37762800000001,33.85657400000001,34.67968300000001,35.07343800000001,35.57605700000001,35.981482000000014,36.579650000000015,37.597616000000016,37.871136000000014,38.441473000000016,38.74569500000002,39.398949000000016,39.87556600000001,40.60738100000001,41.01343900000001,41.44677400000001,41.58170700000001,41.895455000000005,42.56984200000001,42.87098900000001,43.097426000000006,43.24659400000001,43.46660500000001,43.71862800000001,44.35735300000001
12-2806298,,,,,,,,,,,,0,0.5090060000000001,1.099811,1.58065,1.740777,2.074603,2.5689140000000004,2.8893210000000003,3.327421,3.6827820000000004,4.0349960000000005,4.571332,4.825716,5.200988,5.391789999999999,5.628036999999999,5.823681999999999,6.368949999999999,6.919508999999999,7.417502999999999,7.752389999999999,8.282456999999999,8.461839999999999,9.383800999999998,9.885804999999998,10.428823999999997,10.690175999999997,11.049789999999998,11.182955999999997,11.382944999999998,12.071970999999998,12.853030999999998,13.189318999999998,13.624803999999997,14.134928999999998,14.303673999999997,14.543433999999998,14.877847999999998,16.547057,16.919186999999997,17.238898,17.6133,18.069909,18.374202,18.666156,18.953898000000002,19.231188000000003,20.851069000000003,21.415695000000003,21.769673000000004,22.056978000000004,22.231861000000006,22.735760000000006,22.899364000000006,23.329922000000007,23.715069000000007,23.960520000000006,24.363248000000006,24.780644000000006,25.005045000000006,25.256165000000006,25.620864000000008,25.93319600000001,27.73897500000001,28.05375000000001,28.75345600000001,29.48743000000001,30.24442700000001,30.572071000000008,31.03202300000001,31.68577400000001,31.85281200000001,32.03697000000001,32.56896600000001,33.09670300000001,33.57564900000001,34.398758000000015,34.792513000000014,35.29513200000002,35.70055700000002,36.29872500000002,37.31669100000002,37.59021100000002,38.16054800000002,38.46477000000002,39.11802400000002,39.59464100000002,40.326456000000015,40.732514000000016,41.165849000000016,41.30078200000001,41.61453000000001,42.28891700000001,42.59006400000001,42.81650100000001,42.96566900000001,43.18568000000001,43.43770300000001,44.076428000000014
13-2803849,,,,,,,,,,,,,0,0.590805,1.071644,1.231771,1.565597,2.059908,2.380315,2.818415,3.173776,3.52599,4.0623260000000005,4.3167100000000005,4.691982,4.882784,5.119031,5.3146759999999995,5.859944,6.410502999999999,6.908497,7.243384,7.773451,7.952833999999999,8.874794999999999,9.376798999999998,9.919817999999998,10.181169999999998,10.540783999999999,10.673949999999998,10.873938999999998,11.562964999999998,12.344024999999998,12.680312999999998,13.115797999999998,13.625922999999998,13.794667999999998,14.034427999999998,14.368841999999999,16.038051,16.410180999999998,16.729892,17.104294,17.560903,17.865196,18.15715,18.444892000000003,18.722182000000004,20.342063000000003,20.906689000000004,21.260667000000005,21.547972000000005,21.722855000000006,22.226754000000007,22.390358000000006,22.820916000000008,23.206063000000007,23.451514000000007,23.854242000000006,24.271638000000006,24.496039000000007,24.747159000000007,25.11185800000001,25.42419000000001,27.22996900000001,27.544744000000012,28.24445000000001,28.97842400000001,29.73542100000001,30.06306500000001,30.52301700000001,31.17676800000001,31.34380600000001,31.52796400000001,32.05996000000001,32.58769700000001,33.06664300000001,33.889752000000016,34.283507000000014,34.78612600000002,35.19155100000002,35.78971900000002,36.80768500000002,37.08120500000002,37.65154200000002,37.95576400000002,38.60901800000002,39.08563500000002,39.817450000000015,40.22350800000002,40.656843000000016,40.79177600000001,41.10552400000001,41.77991100000001,42.08105800000001,42.30749500000001,42.45666300000001,42.67667400000001,42.928697000000014,43.567422000000015
14-2803851,,,,,,,,,,,,,,0,0.480839,0.640966,0.9747920000000001,1.469103,1.78951,2.22761,2.5829709999999997,2.9351849999999997,3.4715209999999996,3.7259049999999996,4.101177,4.2919789999999995,4.528225999999999,4.723870999999999,5.269138999999999,5.819697999999999,6.317691999999999,6.652578999999999,7.182645999999999,7.362028999999999,8.28399,8.785993999999999,9.329012999999998,9.590364999999998,9.949978999999999,10.083144999999998,10.283133999999999,10.972159999999999,11.753219999999999,12.089507999999999,12.524992999999998,13.035117999999999,13.203862999999998,13.443622999999999,13.778037,15.447246,15.819376,16.139087,16.513489,16.970098,17.274391,17.566345000000002,17.854087000000003,18.131377000000004,19.751258000000004,20.315884000000004,20.669862000000006,20.957167000000005,21.132050000000007,21.635949000000007,21.799553000000007,22.230111000000008,22.615258000000008,22.860709000000007,23.263437000000007,23.680833000000007,23.905234000000007,24.156354000000007,24.52105300000001,24.83338500000001,26.63916400000001,26.953939000000013,27.65364500000001,28.38761900000001,29.14461600000001,29.47226000000001,29.93221200000001,30.58596300000001,30.753001000000012,30.937159000000012,31.46915500000001,31.99689200000001,32.47583800000001,33.29894700000001,33.69270200000001,34.195321000000014,34.600746000000015,35.198914000000016,36.21688000000002,36.490400000000015,37.06073700000002,37.36495900000002,38.01821300000002,38.494830000000015,39.22664500000001,39.632703000000014,40.06603800000001,40.20097100000001,40.51471900000001,41.18910600000001,41.49025300000001,41.71669000000001,41.86585800000001,42.08586900000001,42.33789200000001,42.97661700000001
15-2803852,,,,,,,,,,,,,,,0,0.160127,0.493953,0.9882639999999999,1.308671,1.7467709999999999,2.102132,2.454346,2.990682,3.245066,3.620338,3.81114,4.047387,4.2430319999999995,4.7883,5.338858999999999,5.836853,6.17174,6.701807,6.881189999999999,7.803151,8.305155,8.848173999999998,9.109525999999999,9.46914,9.602305999999999,9.802294999999999,10.491321,11.272381,11.608668999999999,12.044153999999999,12.554279,12.723023999999999,12.962784,13.297198,14.966407,15.338537,15.658248,16.03265,16.489259,16.793552000000002,17.085506000000002,17.373248000000004,17.650538000000005,19.270419000000004,19.835045000000004,20.189023000000006,20.476328000000006,20.651211000000007,21.155110000000008,21.318714000000007,21.74927200000001,22.13441900000001,22.379870000000007,22.782598000000007,23.199994000000007,23.424395000000008,23.675515000000008,24.04021400000001,24.35254600000001,26.158325000000012,26.473100000000013,27.172806000000012,27.906780000000012,28.66377700000001,28.99142100000001,29.45137300000001,30.10512400000001,30.272162000000012,30.456320000000012,30.98831600000001,31.51605300000001,31.99499900000001,32.81810800000001,33.21186300000001,33.71448200000001,34.11990700000001,34.71807500000001,35.736041000000014,36.00956100000001,36.579898000000014,36.88412000000002,37.537374000000014,38.01399100000001,38.74580600000001,39.15186400000001,39.58519900000001,39.72013200000001,40.03388,40.708267000000006,41.00941400000001,41.235851000000004,41.38501900000001,41.605030000000006,41.85705300000001,42.49577800000001
16-2803854,,,,,,,,,,,,,,,,0,0.333826,0.8281369999999999,1.1485439999999998,1.5866439999999997,1.9420049999999998,2.2942189999999996,2.8305549999999995,3.0849389999999994,3.4602109999999993,3.6510129999999994,3.8872599999999995,4.082904999999999,4.628172999999999,5.178731999999999,5.6767259999999995,6.011613,6.5416799999999995,6.721062999999999,7.643023999999999,8.145027999999998,8.688046999999997,8.949398999999998,9.309012999999998,9.442178999999998,9.642167999999998,10.331193999999998,11.112253999999998,11.448541999999998,11.884026999999998,12.394151999999998,12.562896999999998,12.802656999999998,13.137070999999999,14.80628,15.17841,15.498121,15.872523,16.329131999999998,16.633425,16.925379,17.213121,17.490411,19.110292,19.674918,20.028896000000003,20.316201000000003,20.491084000000004,20.994983000000005,21.158587000000004,21.589145000000006,21.974292000000005,22.219743000000005,22.622471000000004,23.039867000000005,23.264268000000005,23.515388000000005,23.880087000000007,24.192419000000008,25.99819800000001,26.31297300000001,27.01267900000001,27.74665300000001,28.503650000000007,28.831294000000007,29.291246000000008,29.944997000000008,30.11203500000001,30.29619300000001,30.82818900000001,31.355926000000007,31.834872000000008,32.65798100000001,33.051736000000005,33.55435500000001,33.95978000000001,34.55794800000001,35.57591400000001,35.84943400000001,36.41977100000001,36.723993000000014,37.37724700000001,37.85386400000001,38.585679000000006,38.99173700000001,39.42507200000001,39.560005000000004,39.873753,40.548140000000004,40.849287000000004,41.075724,41.224892000000004,41.444903000000004,41.696926000000005,42.335651000000006
17-2806296,,,,,,,,,,,,,,,,,0,0.49431099999999994,0.8147179999999999,1.252818,1.608179,1.960393,2.496729,2.751113,3.126385,3.317187,3.553434,3.749079,4.294347,4.844906,5.3429,5.677787,6.207854,6.387237,7.309198,7.811202000000001,8.354221,8.615573000000001,8.975187000000002,9.108353000000001,9.308342000000001,9.997368000000002,10.778428000000002,11.114716000000001,11.550201000000001,12.060326000000002,12.229071000000001,12.468831000000002,12.803245000000002,14.472454000000003,14.844584000000003,15.164295000000003,15.538697000000003,15.995306000000003,16.299599000000004,16.591553000000005,16.879295000000006,17.156585000000007,18.776466000000006,19.341092000000007,19.69507000000001,19.982375000000008,20.15725800000001,20.66115700000001,20.82476100000001,21.25531900000001,21.64046600000001,21.88591700000001,22.28864500000001,22.70604100000001,22.93044200000001,23.18156200000001,23.546261000000012,23.858593000000013,25.664372000000014,25.979147000000015,26.678853000000014,27.412827000000014,28.169824000000013,28.497468000000012,28.957420000000013,29.611171000000013,29.778209000000015,29.962367000000015,30.494363000000014,31.022100000000012,31.501046000000013,32.32415500000001,32.71791000000001,33.22052900000001,33.625954000000014,34.224122000000015,35.24208800000002,35.515608000000014,36.08594500000002,36.39016700000002,37.043421000000016,37.520038000000014,38.25185300000001,38.65791100000001,39.09124600000001,39.22617900000001,39.539927000000006,40.21431400000001,40.51546100000001,40.741898000000006,40.89106600000001,41.11107700000001,41.36310000000001,42.00182500000001
18-2803605,,,,,,,,,,,,,,,,,,0,0.320407,0.758507,1.113868,1.466082,2.002418,2.256802,2.632074,2.822876,3.059123,3.254768,3.800036,4.350595,4.8485890000000005,5.183476000000001,5.7135430000000005,5.892926,6.814887000000001,7.316891000000001,7.859910000000001,8.121262000000002,8.480876000000002,8.614042000000001,8.814031000000002,9.503057000000002,10.284117000000002,10.620405000000002,11.055890000000002,11.566015000000002,11.734760000000001,11.974520000000002,12.308934000000002,13.978143000000003,14.350273000000003,14.669984000000003,15.044386000000003,15.500995000000003,15.805288000000003,16.097242,16.384984000000003,16.662274000000004,18.282155000000003,18.846781000000004,19.200759000000005,19.488064000000005,19.662947000000006,20.166846000000007,20.330450000000006,20.761008000000007,21.146155000000007,21.391606000000007,21.794334000000006,22.211730000000006,22.436131000000007,22.687251000000007,23.05195000000001,23.36428200000001,25.17006100000001,25.484836000000012,26.18454200000001,26.91851600000001,27.67551300000001,28.00315700000001,28.46310900000001,29.11686000000001,29.28389800000001,29.46805600000001,30.00005200000001,30.52778900000001,31.00673500000001,31.82984400000001,32.22359900000001,32.72621800000001,33.13164300000001,33.72981100000001,34.74777700000001,35.02129700000001,35.59163400000001,35.895856000000016,36.54911000000001,37.02572700000001,37.75754200000001,38.16360000000001,38.59693500000001,38.731868000000006,39.045616,39.720003000000005,40.021150000000006,40.247587,40.396755000000006,40.616766000000005,40.86878900000001,41.50751400000001
19-2803855,,,,,,,,,,,,,,,,,,,0,0.4381,0.793461,1.145675,1.682011,1.9363949999999999,2.311667,2.502469,2.738716,2.934361,3.479629,4.030188,4.528182,4.863069,5.393136,5.572519,6.494479999999999,6.996484,7.539503,7.800854999999999,8.160468999999999,8.293634999999998,8.493623999999999,9.182649999999999,9.963709999999999,10.299997999999999,10.735482999999999,11.245607999999999,11.414352999999998,11.654112999999999,11.988527,13.657736,14.029866,14.349577,14.723979,15.180588,15.484881,15.776835,16.064577,16.341867,17.961748,18.526374,18.880352000000002,19.167657000000002,19.342540000000003,19.846439000000004,20.010043000000003,20.440601000000004,20.825748000000004,21.071199000000004,21.473927000000003,21.891323000000003,22.115724000000004,22.366844000000004,22.731543000000006,23.043875000000007,24.849654000000008,25.16442900000001,25.864135000000008,26.598109000000008,27.355106000000006,27.682750000000006,28.142702000000007,28.796453000000007,28.96349100000001,29.14764900000001,29.679645000000008,30.207382000000006,30.686328000000007,31.509437000000005,31.903192000000004,32.40581100000001,32.81123600000001,33.40940400000001,34.42737000000001,34.70089000000001,35.27122700000001,35.57544900000001,36.22870300000001,36.70532000000001,37.437135000000005,37.84319300000001,38.276528000000006,38.411461,38.725209,39.399596,39.700743,39.92718,40.076348,40.296359,40.548382000000004,41.187107000000005
20-2803856,,,,,,,,,,,,,,,,,,,,0,0.35536100000000004,0.7075750000000001,1.243911,1.498295,1.873567,2.064369,2.300616,2.496261,3.041529,3.5920880000000004,4.090082000000001,4.424969000000001,4.955036000000001,5.134419,6.056380000000001,6.558384000000001,7.101403000000001,7.362755000000001,7.7223690000000005,7.855535000000001,8.055524,8.74455,9.52561,9.861898,10.297383,10.807508,10.976253,11.216013,11.550427,13.219636000000001,13.591766000000002,13.911477000000001,14.285879000000001,14.742488000000002,15.046781000000001,15.338735000000002,15.626477000000001,15.903767000000002,17.523648,18.088274000000002,18.442252000000003,18.729557000000003,18.904440000000005,19.408339000000005,19.571943000000005,20.002501000000006,20.387648000000006,20.633099000000005,21.035827000000005,21.453223000000005,21.677624000000005,21.928744000000005,22.293443000000007,22.60577500000001,24.41155400000001,24.72632900000001,25.42603500000001,26.16000900000001,26.917006000000008,27.244650000000007,27.70460200000001,28.358353000000008,28.52539100000001,28.70954900000001,29.24154500000001,29.769282000000008,30.248228000000008,31.071337000000007,31.465092000000006,31.967711000000005,32.373136,32.971304,33.989270000000005,34.26279,34.833127000000005,35.13734900000001,35.790603000000004,36.26722,36.999035,37.405093,37.838428,37.973361,38.287108999999994,38.961496,39.262643,39.489079999999994,39.638248,39.858259,40.110282,40.749007
21-2806231,,,,,,,,,,,,,,,,,,,,,0,0.35221399999999997,0.88855,1.142934,1.518206,1.7090079999999999,1.945255,2.1409,2.686168,3.236727,3.734721,4.069608,4.5996749999999995,4.779057999999999,5.701018999999999,6.203022999999999,6.746041999999999,7.007393999999999,7.3670079999999984,7.500173999999999,7.700162999999999,8.389188999999998,9.170248999999998,9.506536999999998,9.942021999999998,10.452146999999998,10.620891999999998,10.860651999999998,11.195065999999999,12.864275,13.236405,13.556116,13.930518,14.387127,14.691419999999999,14.983374,15.271116,15.548406,17.168287,17.732913,18.086891,18.374196,18.549079000000003,19.052978000000003,19.216582000000002,19.647140000000004,20.032287000000004,20.277738000000003,20.680466000000003,21.097862000000003,21.322263000000003,21.573383000000003,21.938082000000005,22.250414000000006,24.056193000000007,24.37096800000001,25.070674000000007,25.804648000000007,26.561645000000006,26.889289000000005,27.349241000000006,28.002992000000006,28.170030000000008,28.354188000000008,28.886184000000007,29.413921000000006,29.892867000000006,30.715976000000005,31.109731000000004,31.612350000000003,32.017775,32.615943,33.633909,33.907429,34.477766,34.781988000000005,35.435242,35.911859,36.643674,37.049732,37.483067,37.617999999999995,37.93174799999999,38.606134999999995,38.907281999999995,39.13371899999999,39.282886999999995,39.502897999999995,39.754920999999996,40.393646
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,0.5363359999999999,0.7907199999999999,1.165992,1.3567939999999998,1.593041,1.788686,2.333954,2.884513,3.382507,3.717394,4.247461,4.426844,5.3488050000000005,5.850809000000001,6.393828000000001,6.6551800000000005,7.014794,7.14796,7.347949000000001,8.036975,8.818035,9.154323,9.589808,10.099933,10.268678,10.508438,10.842852,12.512061000000001,12.884191000000001,13.203902000000001,13.578304000000001,14.034913000000001,14.339206,14.631160000000001,14.918902000000001,15.196192000000002,16.816073000000003,17.380699000000003,17.734677000000005,18.021982000000005,18.196865000000006,18.700764000000007,18.864368000000006,19.294926000000007,19.680073000000007,19.925524000000006,20.328252000000006,20.745648000000006,20.970049000000007,21.221169000000007,21.58586800000001,21.89820000000001,23.70397900000001,24.018754000000012,24.71846000000001,25.45243400000001,26.20943100000001,26.53707500000001,26.99702700000001,27.65077800000001,27.81781600000001,28.00197400000001,28.53397000000001,29.06170700000001,29.54065300000001,30.36376200000001,30.757517000000007,31.260136000000006,31.665561000000007,32.263729000000005,33.281695000000006,33.555215000000004,34.125552000000006,34.42977400000001,35.083028000000006,35.559645,36.29146,36.697518,37.130853,37.265786,37.579533999999995,38.253921,38.555068,38.781504999999996,38.930673,39.150684,39.402707,40.041432
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,0.254384,0.629656,0.820458,1.056705,1.25235,1.797618,2.3481769999999997,2.8461709999999996,3.1810579999999997,3.7111249999999996,3.8905079999999996,4.812469,5.3144730000000004,5.857492000000001,6.118844,6.478458,6.611624,6.811613,7.5006390000000005,8.281699,8.617987,9.053472,9.563597,9.732342,9.972102,10.306516,11.975725,12.347855000000001,12.667566,13.041968,13.498577000000001,13.80287,14.094824000000001,14.382566,14.659856000000001,16.279737,16.844363,17.198341000000003,17.485646000000003,17.660529000000004,18.164428000000004,18.328032000000004,18.758590000000005,19.143737000000005,19.389188000000004,19.791916000000004,20.209312000000004,20.433713000000004,20.684833000000005,21.049532000000006,21.361864000000008,23.16764300000001,23.48241800000001,24.18212400000001,24.91609800000001,25.673095000000007,26.000739000000006,26.460691000000008,27.114442000000007,27.28148000000001,27.46563800000001,27.99763400000001,28.525371000000007,29.004317000000007,29.827426000000006,30.221181000000005,30.723800000000004,31.129225000000005,31.727393000000006,32.74535900000001,33.018879000000005,33.58921600000001,33.89343800000001,34.54669200000001,35.023309000000005,35.755124,36.161182000000004,36.594517,36.72945,37.043198,37.717585,38.018732,38.245169,38.394337,38.614348,38.866371,39.505096
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.375272,0.566074,0.802321,0.9979659999999999,1.543234,2.093793,2.5917869999999996,2.9266739999999998,3.4567409999999996,3.6361239999999997,4.558085,5.0600890000000005,5.603108000000001,5.86446,6.224074,6.35724,6.557229,7.246255000000001,8.027315000000002,8.363603000000001,8.799088000000001,9.309213000000002,9.477958000000001,9.717718000000001,10.052132000000002,11.721341000000002,12.093471000000003,12.413182000000003,12.787584000000003,13.244193000000003,13.548486000000002,13.840440000000003,14.128182000000002,14.405472000000003,16.025353000000003,16.589979000000003,16.943957000000005,17.231262000000005,17.406145000000006,17.910044000000006,18.073648000000006,18.504206000000007,18.889353000000007,19.134804000000006,19.537532000000006,19.954928000000006,20.179329000000006,20.430449000000007,20.795148000000008,21.10748000000001,22.91325900000001,23.22803400000001,23.92774000000001,24.66171400000001,25.41871100000001,25.74635500000001,26.20630700000001,26.86005800000001,27.02709600000001,27.21125400000001,27.74325000000001,28.27098700000001,28.74993300000001,29.573042000000008,29.966797000000007,30.469416000000006,30.874841000000007,31.47300900000001,32.490975000000006,32.764495000000004,33.334832000000006,33.63905400000001,34.292308000000006,34.768925,35.50074,35.906798,36.340133,36.475066,36.788813999999995,37.463201,37.764348,37.990784999999995,38.139953,38.359964,38.611987,39.250712
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190802,0.427049,0.6226940000000001,1.1679620000000002,1.7185210000000002,2.2165150000000002,2.5514020000000004,3.0814690000000002,3.2608520000000003,4.182813,4.684817000000001,5.227836000000001,5.489188,5.848802,5.981968,6.181957000000001,6.870983000000001,7.652043000000001,7.9883310000000005,8.423816,8.933941,9.102686,9.342446,9.676860000000001,11.346069000000002,11.718199000000002,12.037910000000002,12.412312000000002,12.868921000000002,13.173214000000002,13.465168000000002,13.752910000000002,14.030200000000002,15.650081000000002,16.214707,16.568685000000002,16.855990000000002,17.030873000000003,17.534772000000004,17.698376000000003,18.128934000000005,18.514081000000004,18.759532000000004,19.162260000000003,19.579656000000004,19.804057000000004,20.055177000000004,20.419876000000006,20.732208000000007,22.537987000000008,22.85276200000001,23.552468000000008,24.286442000000008,25.043439000000006,25.371083000000006,25.831035000000007,26.484786000000007,26.65182400000001,26.83598200000001,27.367978000000008,27.895715000000006,28.374661000000007,29.197770000000006,29.591525000000004,30.094144000000004,30.499569000000005,31.097737000000006,32.115703,32.389223,32.95956,33.263782000000006,33.917036,34.393653,35.125468,35.531526,35.964861,36.099793999999996,36.41354199999999,37.087928999999995,37.389075999999996,37.61551299999999,37.764680999999996,37.984691999999995,38.236715,38.87544
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23624699999999998,0.431892,0.97716,1.527719,2.025713,2.3606000000000003,2.890667,3.07005,3.992011,4.494015,5.037034,5.298386,5.6579999999999995,5.791166,5.991155,6.680181,7.461241,7.797529,8.233014,8.743139000000001,8.911884,9.151644000000001,9.486058000000002,11.155267000000002,11.527397000000002,11.847108000000002,12.221510000000002,12.678119000000002,12.982412000000002,13.274366000000002,13.562108000000002,13.839398000000003,15.459279000000002,16.023905000000003,16.377883000000004,16.665188000000004,16.840071000000005,17.343970000000006,17.507574000000005,17.938132000000007,18.323279000000007,18.568730000000006,18.971458000000005,19.388854000000006,19.613255000000006,19.864375000000006,20.229074000000008,20.54140600000001,22.34718500000001,22.66196000000001,23.36166600000001,24.09564000000001,24.85263700000001,25.180281000000008,25.64023300000001,26.29398400000001,26.46102200000001,26.64518000000001,27.17717600000001,27.70491300000001,28.18385900000001,29.006968000000008,29.400723000000006,29.903342000000006,30.308767000000007,30.906935000000008,31.92490100000001,32.19842100000001,32.76875800000001,33.072980000000015,33.72623400000001,34.20285100000001,34.93466600000001,35.34072400000001,35.77405900000001,35.908992000000005,36.22274,36.897127000000005,37.198274000000005,37.424711,37.573879000000005,37.793890000000005,38.045913000000006,38.68463800000001
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195645,0.7409129999999999,1.291472,1.789466,2.124353,2.65442,2.833803,3.755764,4.257768,4.800787000000001,5.062139,5.421753,5.554919,5.754908,6.4439340000000005,7.224994000000001,7.561282,7.996767,8.506892,8.675637,8.915397,9.249811000000001,10.919020000000002,11.291150000000002,11.610861000000002,11.985263000000002,12.441872000000002,12.746165000000001,13.038119000000002,13.325861000000002,13.603151000000002,15.223032000000002,15.787658000000002,16.141636000000002,16.428941000000002,16.603824000000003,17.107723000000004,17.271327000000003,17.701885000000004,18.087032000000004,18.332483000000003,18.735211000000003,19.152607000000003,19.377008000000004,19.628128000000004,19.992827000000005,20.305159000000007,22.110938000000008,22.42571300000001,23.125419000000008,23.859393000000008,24.616390000000006,24.944034000000006,25.403986000000007,26.057737000000007,26.224775000000008,26.408933000000008,26.940929000000008,27.468666000000006,27.947612000000007,28.770721000000005,29.164476000000004,29.667095000000003,30.072520000000004,30.670688000000006,31.688654000000007,31.962174000000008,32.53251100000001,32.83673300000001,33.489987000000006,33.966604000000004,34.698419,35.104477,35.537812,35.672745,35.986492999999996,36.66088,36.962027,37.188463999999996,37.337632,37.557643,37.809666,38.448391
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545268,1.0958269999999999,1.5938209999999997,1.9287079999999996,2.4587749999999997,2.638158,3.560119,4.062123,4.605142,4.866493999999999,5.226107999999999,5.359273999999999,5.559263,6.248289,7.029349,7.3656369999999995,7.8011219999999994,8.311247,8.479992,8.719752,9.054166,10.723375,11.095505000000001,11.415216000000001,11.789618,12.246227000000001,12.55052,12.842474000000001,13.130216,13.407506000000001,15.027387000000001,15.592013000000001,15.945991000000001,16.233296000000003,16.408179000000004,16.912078000000005,17.075682000000004,17.506240000000005,17.891387000000005,18.136838000000004,18.539566000000004,18.956962000000004,19.181363000000005,19.432483000000005,19.797182000000006,20.109514000000008,21.91529300000001,22.23006800000001,22.92977400000001,23.66374800000001,24.420745000000007,24.748389000000007,25.208341000000008,25.862092000000008,26.02913000000001,26.21328800000001,26.74528400000001,27.273021000000007,27.751967000000008,28.575076000000006,28.968831000000005,29.471450000000004,29.876875000000005,30.475043000000007,31.493009000000008,31.76652900000001,32.33686600000001,32.64108800000001,33.29434200000001,33.770959000000005,34.502774,34.908832000000004,35.342167,35.4771,35.790848,36.465235,36.766382,36.992819,37.141987,37.361998,37.614021,38.252746
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550559,1.048553,1.38344,1.913507,2.09289,3.014851,3.516855,4.059874,4.321225999999999,4.680839999999999,4.814005999999999,5.0139949999999995,5.703021,6.484081,6.8203689999999995,7.255853999999999,7.765979,7.934724,8.174484,8.508898,10.178107,10.550237000000001,10.869948,11.24435,11.700959000000001,12.005252,12.297206000000001,12.584948,12.862238000000001,14.482119,15.046745000000001,15.400723000000001,15.688028000000001,15.862911,16.36681,16.530414,16.960972,17.346119,17.59157,17.994298,18.411694,18.636095,18.887215,19.251914000000003,19.564246000000004,21.370025000000005,21.684800000000006,22.384506000000005,23.118480000000005,23.875477000000004,24.203121000000003,24.663073000000004,25.316824000000004,25.483862000000006,25.668020000000006,26.200016000000005,26.727753000000003,27.206699000000004,28.029808000000003,28.423563,28.926182,29.331607,29.929775000000003,30.947741000000004,31.221261000000005,31.791598000000004,32.09582,32.749074,33.225691,33.957505999999995,34.363564,34.796898999999996,34.93183199999999,35.24557999999999,35.91996699999999,36.22111399999999,36.44755099999999,36.59671899999999,36.81672999999999,37.068752999999994,37.707477999999995
