순번_정류장ID,70-2807131,71-2807129,72-2807127,73-2806963,74-2807124,75-2806987,76-2806965,77-2806966,78-2806967,79-2806968,80-2806969,81-2806970,82-2807408,83-2806971,84-2807122,85-2807141,86-2807155,87-2804229,88-2807153,89-2804227,90-2804225,91-2804223,92-2806333,93-2804220,94-2804217,95-2804215,96-2804342,97-2803719,98-2803711,99-2806217,100-2803708,101-2806218,102-2803710,103-2803712,104-2803713,105-2804231,106-2804232,107-2806331,108-2804233,109-2804235,110-2804237,111-2804239,112-2806328,113-2804241,114-2804335,115-2804773,116-2804244,117-2806230,118-2804257,119-2804259,120-2804758,121-2804760,122-2807395,123-2804261,124-2804337,125-2807368,126-2804602,127-2803580,128-2800263,129-2800267
80-2806969,,,,,,,,,,,0,0.315629,0.9243429999999999,1.670039,2.256034,4.010011,4.389154,4.716611,4.9784440000000005,5.333941,5.66873,6.114697,6.334746,7.267545,8.039729,8.419906,9.124094999999999,9.763027999999998,9.994269,10.113327,10.465895,11.129832,11.262998,11.462987,12.152013,13.080402,13.311969999999999,13.667212,14.3805,14.834083999999999,15.093628999999998,15.694697999999999,16.154033,16.66155,17.544846,18.617971999999998,19.802225999999997,20.401400999999996,20.709457999999998,21.165882999999997,21.593732999999997,21.9031,22.153087999999997,22.364749999999997,22.461754999999997,22.835099999999997,23.061536999999998,23.210704999999997,23.430715999999997,23.682738999999998
81-2806970,,,,,,,,,,,,0,0.608714,1.3544100000000001,1.9404050000000002,3.694382,4.073525,4.400982,4.662815,5.018312,5.353101,5.799068,6.0191170000000005,6.951916000000001,7.724100000000001,8.104277000000002,8.808466000000001,9.447399,9.678640000000001,9.797698000000002,10.150266000000002,10.814203000000003,10.947369000000002,11.147358000000002,11.836384000000002,12.764773000000002,12.996341000000001,13.351583000000002,14.064871000000002,14.518455000000001,14.778,15.379069000000001,15.838404,16.345921,17.229217000000002,18.302343,19.486597,20.085772,20.393829,20.850254,21.278104,21.587471,21.837459,22.049121,22.146126,22.519471,22.745908,22.895076,23.115087,23.36711
82-2807408,,,,,,,,,,,,,0,0.745696,1.331691,3.085668,3.464811,3.792268,4.054101,4.409598,4.744387,5.190353999999999,5.410403,6.343202,7.115386,7.495563,8.199752,8.838685,9.069926,9.188984000000001,9.541552000000001,10.205489000000002,10.338655000000001,10.538644000000001,11.227670000000002,12.156059,12.387627,12.742869,13.456157000000001,13.909741,14.169286,14.770355,15.22969,15.737207,16.620503,17.693628999999998,18.877882999999997,19.477057999999996,19.785114999999998,20.241539999999997,20.669389999999996,20.978756999999998,21.228744999999996,21.440406999999997,21.537411999999996,21.910756999999997,22.137193999999997,22.286361999999997,22.506372999999996,22.758395999999998
83-2806971,,,,,,,,,,,,,,0,0.5859949999999999,2.339972,2.719115,3.046572,3.3084049999999996,3.6639019999999998,3.998691,4.444658,4.664707000000001,5.597506000000001,6.369690000000001,6.749867000000001,7.454056000000001,8.092989000000001,8.324230000000002,8.443288000000003,8.795856000000002,9.459793000000003,9.592959000000002,9.792948000000003,10.481974000000003,11.410363000000002,11.641931000000001,11.997173000000002,12.710461000000002,13.164045000000002,13.42359,14.024659000000002,14.483994000000001,14.991511000000001,15.874807,16.947933,18.132187,18.731361999999997,19.039419,19.495843999999998,19.923693999999998,20.233061,20.483048999999998,20.694710999999998,20.791715999999997,21.165060999999998,21.391498,21.540665999999998,21.760676999999998,22.0127
84-2807122,,,,,,,,,,,,,,,0,1.7539770000000001,2.13312,2.460577,2.72241,3.077907,3.4126960000000004,3.8586630000000004,4.078712,5.0115110000000005,5.783695000000001,6.1638720000000005,6.868061000000001,7.506994000000001,7.738235,7.857293,8.209861,8.873798,9.006964,9.206953,9.895979,10.824368,11.055935999999999,11.411178,12.124466,12.57805,12.837594999999999,13.438664,13.897998999999999,14.405515999999999,15.288811999999998,16.361938,17.546191999999998,18.145366999999997,18.453424,18.909848999999998,19.337698999999997,19.647066,19.897053999999997,20.108715999999998,20.205720999999997,20.579065999999997,20.805502999999998,20.954670999999998,21.174681999999997,21.426705
85-2807141,,,,,,,,,,,,,,,,0,0.379143,0.7066,0.968433,1.32393,1.658719,2.104686,2.324735,3.2575339999999997,4.029718,4.409895,5.114084,5.753017,5.984258,6.1033159999999995,6.455883999999999,7.119820999999999,7.252986999999999,7.452976,8.142002,9.070390999999999,9.301958999999998,9.657200999999999,10.370489,10.824072999999999,11.083617999999998,11.684686999999998,12.144021999999998,12.651538999999998,13.534834999999998,14.607960999999998,15.792214999999999,16.391389999999998,16.699447,17.155872,17.583721999999998,17.893089,18.143076999999998,18.354739,18.451743999999998,18.825089,19.051526,19.200694,19.420704999999998,19.672728
86-2807155,,,,,,,,,,,,,,,,,0,0.327457,0.58929,0.944787,1.279576,1.725543,1.945592,2.8783909999999997,3.650575,4.030752,4.734941,5.373874,5.605115,5.7241729999999995,6.076740999999999,6.740677999999999,6.873843999999999,7.073833,7.762859,8.691248,8.922816,9.278058,9.991346,10.44493,10.704474999999999,11.305544,11.764878999999999,12.272395999999999,13.155691999999998,14.228817999999999,15.413072,16.012247,16.320304,16.776729,17.204579,17.513946,17.763934,17.975596,18.072601,18.445946,18.672383,18.821551,19.041562,19.293585
87-2804229,,,,,,,,,,,,,,,,,,0,0.261833,0.6173299999999999,0.9521189999999999,1.398086,1.6181349999999999,2.550934,3.323118,3.703295,4.407484,5.046417,5.277658,5.396716,5.749283999999999,6.413220999999999,6.546386999999999,6.746376,7.435402,8.363790999999999,8.595358999999998,8.950600999999999,9.663889,10.117472999999999,10.377017999999998,10.978086999999999,11.437421999999998,11.944938999999998,12.828234999999998,13.901360999999998,15.085614999999997,15.684789999999998,15.992846999999998,16.449271999999997,16.877121999999996,17.186488999999998,17.436476999999996,17.648138999999997,17.745143999999996,18.118488999999997,18.344925999999997,18.494093999999997,18.714104999999996,18.966127999999998
88-2807153,,,,,,,,,,,,,,,,,,,0,0.355497,0.690286,1.136253,1.356302,2.2891009999999996,3.061285,3.4414619999999996,4.145651,4.784584,5.0158249999999995,5.134882999999999,5.487450999999999,6.151387999999999,6.284553999999999,6.4845429999999995,7.173569,8.101958,8.333525999999999,8.688768,9.402056,9.85564,10.115184999999999,10.716254,11.175588999999999,11.683105999999999,12.566401999999998,13.639527999999999,14.823781999999998,15.422956999999998,15.731013999999998,16.187438999999998,16.615288999999997,16.924656,17.174643999999997,17.386305999999998,17.483310999999997,17.856655999999997,18.083092999999998,18.232260999999998,18.452271999999997,18.704295
89-2804227,,,,,,,,,,,,,,,,,,,,0,0.334789,0.780756,1.000805,1.9336039999999999,2.705788,3.085965,3.790154,4.429087,4.660328,4.779386,5.1319539999999995,5.795890999999999,5.929056999999999,6.129046,6.818072,7.746461,7.978029,8.333271,9.046559,9.500143,9.759687999999999,10.360757,10.820091999999999,11.327608999999999,12.210904999999999,13.284030999999999,14.468284999999998,15.067459999999999,15.375516999999999,15.831941999999998,16.259791999999997,16.569159,16.819146999999997,17.030808999999998,17.127813999999997,17.501158999999998,17.727596,17.876763999999998,18.096774999999997,18.348798
90-2804225,,,,,,,,,,,,,,,,,,,,,0,0.445967,0.6660159999999999,1.5988149999999999,2.370999,2.751176,3.455365,4.094298,4.325539,4.444597,4.797165,5.4611019999999995,5.594268,5.794257,6.483283,7.411672,7.6432400000000005,7.998482,8.71177,9.165353999999999,9.424898999999998,10.025967999999999,10.485302999999998,10.992819999999998,11.876115999999998,12.949241999999998,14.133495999999997,14.732670999999998,15.040727999999998,15.497152999999997,15.925002999999997,16.23437,16.484357999999997,16.696019999999997,16.793024999999997,17.166369999999997,17.392806999999998,17.541974999999997,17.761985999999997,18.014008999999998
91-2804223,,,,,,,,,,,,,,,,,,,,,,0,0.22004899999999997,1.1528479999999999,1.9250319999999999,2.3052089999999996,3.0093979999999996,3.6483309999999998,3.8795719999999996,3.9986299999999995,4.351197999999999,5.015134999999999,5.148300999999999,5.3482899999999995,6.037316,6.965705,7.197273,7.552515,8.265803,8.719387,8.978931999999999,9.580001,10.039335999999999,10.546852999999999,11.430148999999998,12.503274999999999,13.687528999999998,14.286703999999999,14.594760999999998,15.051185999999998,15.479035999999997,15.788402999999997,16.038390999999997,16.250052999999998,16.347057999999997,16.720402999999997,16.946839999999998,17.096007999999998,17.316018999999997,17.568042
92-2806333,,,,,,,,,,,,,,,,,,,,,,,0,0.9327989999999999,1.704983,2.08516,2.789349,3.4282820000000003,3.659523,3.778581,4.131149,4.7950859999999995,4.928252,5.128241,5.817267,6.745656,6.9772240000000005,7.332466,8.045754,8.499338,8.758882999999999,9.359952,9.819287,10.326804,11.210099999999999,12.283225999999999,13.467479999999998,14.066654999999999,14.374711999999999,14.831136999999998,15.258986999999998,15.568353999999998,15.818341999999998,16.030003999999998,16.127008999999997,16.500353999999998,16.726791,16.875958999999998,17.095969999999998,17.347993
93-2804220,,,,,,,,,,,,,,,,,,,,,,,,0,0.772184,1.152361,1.85655,2.495483,2.726724,2.845782,3.1983499999999996,3.8622869999999994,3.9954529999999995,4.195442,4.884468,5.812857,6.044425,6.399667,7.112955,7.566539000000001,7.826084000000001,8.427153,8.886488,9.394005,10.277301,11.350427,12.534680999999999,13.133856,13.441913,13.898337999999999,14.326187999999998,14.635554999999998,14.885542999999998,15.097204999999999,15.194209999999998,15.567554999999999,15.793992,15.943159999999999,16.163171,16.415194
94-2804217,,,,,,,,,,,,,,,,,,,,,,,,,0,0.380177,1.0843660000000002,1.7232990000000001,1.9545400000000002,2.073598,2.4261660000000003,3.090103,3.223269,3.423258,4.112284,5.040673,5.272241,5.627483,6.340771,6.794355,7.0539000000000005,7.654969,8.114304,8.621821,9.505117,10.578243,11.762497,12.361672,12.669729,13.126154,13.554003999999999,13.863370999999999,14.113358999999999,14.325021,14.422025999999999,14.795371,15.021808,15.170976,15.390986999999999,15.643009999999999
95-2804215,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7041890000000001,1.3431220000000001,1.5743630000000002,1.6934210000000003,2.0459890000000005,2.7099260000000003,2.8430920000000004,3.0430810000000004,3.7321070000000005,4.660496,4.892064,5.247306,5.960594,6.414178000000001,6.673723000000001,7.274792000000001,7.734127000000001,8.241644,9.12494,10.198066,11.38232,11.981495,12.289552,12.745977,13.173827,13.483194,13.733182,13.944844,14.041849,14.415194,14.641631,14.790799,15.01081,15.262832999999999
96-2804342,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638933,0.870174,0.989232,1.3418,2.005737,2.138903,2.338892,3.027918,3.956307,4.187875,4.543117,5.256405,5.709989,5.969534,6.570603,7.0299380000000005,7.5374550000000005,8.420751000000001,9.493877000000001,10.678131,11.277306000000001,11.585363000000001,12.041788,12.469638,12.779005,13.028993,13.240655,13.33766,13.711005,13.937442,14.08661,14.306621,14.558644
97-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23124099999999997,0.35029899999999997,0.7028669999999999,1.366804,1.4999699999999998,1.6999589999999998,2.388985,3.317374,3.5489420000000003,3.9041840000000003,4.617472,5.0710560000000005,5.330601000000001,5.93167,6.391005000000001,6.898522000000001,7.781818,8.854944,10.039197999999999,10.638373,10.94643,11.402854999999999,11.830704999999998,12.140071999999998,12.390059999999998,12.601721999999999,12.698726999999998,13.072071999999999,13.298509,13.447676999999999,13.667687999999998,13.919710999999998
98-2803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.119058,0.471626,1.1355629999999999,1.268729,1.468718,2.157744,3.0861330000000002,3.3177010000000005,3.6729430000000005,4.386231,4.839815000000001,5.099360000000001,5.700429000000001,6.159764000000001,6.667281000000001,7.5505770000000005,8.623703,9.807957000000002,10.407132000000002,10.715189000000002,11.171614000000002,11.599464000000001,11.908831000000001,12.158819000000001,12.370481000000002,12.467486000000001,12.840831000000001,13.067268000000002,13.216436000000002,13.436447000000001,13.68847
99-2806217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352568,1.016505,1.149671,1.34966,2.038686,2.9670750000000004,3.1986430000000006,3.5538850000000006,4.2671730000000005,4.720757000000001,4.980302000000001,5.581371000000001,6.040706000000001,6.548223000000001,7.431519000000001,8.504645,9.688899,10.288074,10.596131,11.052556,11.480405999999999,11.789772999999999,12.039760999999999,12.251422999999999,12.348427999999998,12.721772999999999,12.94821,13.097377999999999,13.317388999999999,13.569411999999998
100-2803708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.663937,0.797103,0.997092,1.686118,2.6145069999999997,2.846075,3.201317,3.914605,4.368189,4.627734,5.228803,5.688138,6.195655,7.078951,8.152077,9.336331000000001,9.935506000000002,10.243563000000002,10.699988000000001,11.127838,11.437205,11.687193,11.898855000000001,11.99586,12.369205000000001,12.595642000000002,12.744810000000001,12.964821,13.216844
101-2806218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.133166,0.333155,1.022181,1.95057,2.182138,2.53738,3.250668,3.7042520000000003,3.9637970000000005,4.564866,5.024201000000001,5.531718000000001,6.415014,7.4881400000000005,8.672394,9.271569000000001,9.579626000000001,10.036051,10.463901,10.773268,11.023256,11.234918,11.331923,11.705268,11.931705000000001,12.080873,12.300884,12.552907
102-2803710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199989,0.889015,1.8174039999999998,2.048972,2.404214,3.117502,3.571086,3.8306310000000003,4.4317,4.8910350000000005,5.3985520000000005,6.281848,7.354974,8.539228000000001,9.138403000000002,9.446460000000002,9.902885000000001,10.330735,10.640102,10.89009,11.101752000000001,11.198757,11.572102000000001,11.798539000000002,11.947707000000001,12.167718,12.419741
103-2803712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.689026,1.6174149999999998,1.8489829999999998,2.2042249999999997,2.9175129999999996,3.371097,3.630642,4.231711,4.691046,5.198563,6.081859,7.154985,8.339239,8.938414,9.246471,9.702895999999999,10.130745999999998,10.440112999999998,10.690100999999999,10.901762999999999,10.998767999999998,11.372112999999999,11.59855,11.747717999999999,11.967728999999999,12.219751999999998
104-2803713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9283889999999999,1.159957,1.515199,2.228487,2.6820709999999996,2.941616,3.5426849999999996,4.00202,4.509537,5.3928329999999995,6.465959,7.650213,8.249388,8.557445,9.013869999999999,9.441719999999998,9.751086999999998,10.001074999999998,10.212736999999999,10.309741999999998,10.683086999999999,10.909524,11.058691999999999,11.278702999999998,11.530725999999998
105-2804231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231568,0.58681,1.3000980000000002,1.7536820000000002,2.013227,2.614296,3.073631,3.5811479999999998,4.464443999999999,5.53757,6.721824,7.320999,7.629055999999999,8.085481,8.513330999999999,8.822697999999999,9.072686,9.284348,9.381352999999999,9.754698,9.981135,10.130303,10.350314,10.602336999999999
106-2804232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.355242,1.06853,1.522114,1.7816589999999999,2.3827279999999997,2.8420629999999996,3.3495799999999996,4.232875999999999,5.306001999999999,6.490256,7.089430999999999,7.397487999999999,7.8539129999999995,8.281763,8.59113,8.841118,9.05278,9.149785,9.52313,9.749567,9.898735,10.118746,10.370769
107-2806331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.713288,1.1668720000000001,1.426417,2.027486,2.486821,2.994338,3.8776339999999996,4.95076,6.135014,6.734189,7.042246,7.498671,7.926521,8.235888000000001,8.485876000000001,8.697538000000002,8.794543,9.167888000000001,9.394325000000002,9.543493000000002,9.763504000000001,10.015527
108-2804233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453584,0.7131289999999999,1.3141979999999998,1.7735329999999998,2.2810499999999996,3.164345999999999,4.2374719999999995,5.421726,6.020900999999999,6.328957999999999,6.7853829999999995,7.213233,7.5226,7.772588,7.984249999999999,8.081254999999999,8.4546,8.681037,8.830205,9.050215999999999,9.302238999999998
109-2804235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25954499999999997,0.860614,1.319949,1.827466,2.710762,3.783888,4.968142,5.567317,5.875374,6.331799,6.7596490000000005,7.069016,7.3190040000000005,7.530666,7.627671,8.001016,8.227453,8.376621,8.596632,8.848654999999999
110-2804237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.601069,1.0604040000000001,1.5679210000000001,2.4512169999999998,3.524343,4.708597,5.307772,5.615829,6.072254,6.500104,6.809471,7.059459,7.271121,7.368126,7.741471,7.9679079999999995,8.117075999999999,8.337086999999999,8.589109999999998
111-2804239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45933500000000005,0.966852,1.850148,2.923274,4.107528,4.706703,5.01476,5.471185,5.8990350000000005,6.208402,6.4583900000000005,6.670052,6.767057,7.140402,7.366839,7.516007,7.7360180000000005,7.988041000000001
112-2806328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507517,1.3908129999999999,2.463939,3.648193,4.247368,4.555425,5.01185,5.4397,5.749067,5.999055,6.210717,6.307722,6.681067,6.907503999999999,7.056672,7.276683,7.528706000000001
113-2804241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8832959999999999,1.9564219999999999,3.140676,3.739851,4.047908,4.504333,4.932183,5.24155,5.491538,5.7032,5.800205,6.17355,6.399986999999999,6.549155,6.769166,7.021189000000001
114-2804335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.073126,2.2573800000000004,2.856555,3.164612,3.621037,4.048887,4.358254,4.608242,4.819903999999999,4.9169089999999995,5.290253999999999,5.516690999999999,5.665858999999999,5.88587,6.137893
115-2804773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1842540000000001,1.7834290000000002,2.091486,2.547911,2.975761,3.285128,3.535116,3.746778,3.8437829999999997,4.217128,4.4435649999999995,4.592733,4.812744,5.064767000000001
116-2804244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.599175,0.907232,1.3636570000000001,1.7915070000000002,2.100874,2.3508620000000002,2.5625240000000002,2.659529,3.032874,3.2593110000000003,3.4084790000000003,3.62849,3.880513
117-2806230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308057,0.7644820000000001,1.1923320000000002,1.5016990000000001,1.7516870000000002,1.9633490000000002,2.0603540000000002,2.4336990000000003,2.6601360000000005,2.8093040000000005,3.0293150000000004,3.2813380000000003
118-2804257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456425,0.884275,1.193642,1.4436300000000002,1.6552920000000002,1.7522970000000002,2.125642,2.352079,2.5012469999999998,2.7212579999999997,2.9732809999999996
119-2804259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42785,0.737217,0.987205,1.198867,1.295872,1.669217,1.895654,2.044822,2.264833,2.5168559999999998
