순번_정류장ID,1-2803491,2-2806937,3-2804966,4-2800663,5-2800655,6-2800654,7-2800340,8-2800624,9-2800619,10-2806215,11-2807461,12-2806729,13-2806731,14-2805743,15-2804896,16-2805037,17-2805221,18-2805232,19-2805872,20-2805230,21-2805331,22-2805579,23-2806912,24-2805449,25-2805840,26-2805330,27-2805560,28-2805838,29-2805334,30-2806005,31-2806170,32-2806829,33-2807268,34-2806683,35-2806865,36-2807302,37-2807520,38-2806627,39-2807429,40-2805676,41-2805630,42-2807038,43-2805632,44-2805634,45-2806163,46-2807626,47-2805703,48-2806807,49-2807439,50-2805702,51-2805700,52-2805698,53-2806024,54-2806031,55-2806083,56-2805637,57-2805693,58-2807325,59-2806483,60-2807343,61-2807031,62-2804433,63-2806619
1-2803491,0,0.832521,1.2204789999999999,1.474662,1.7276179999999999,2.049088,2.594337,2.874632,3.664143,4.150231,4.506974,4.894374,5.257103,5.510581,5.817278,6.058583,6.400058,6.591716999999999,6.818584999999999,7.391487999999999,7.742086999999999,8.138468,8.745650999999999,8.963899999999999,9.100675999999998,9.354514999999997,9.552808999999998,9.881360999999998,10.019240999999997,10.324649999999998,10.805473999999998,11.187597999999998,12.589351999999998,13.978535999999998,14.587576999999998,17.345981,29.035249999999998,29.186242999999997,30.343746999999997,30.764243999999998,31.086250999999997,31.430127999999996,32.05780299999999,32.36128999999999,32.75534399999999,33.081820999999984,33.478737999999986,33.70048899999998,33.99937899999998,34.191431999999985,34.988857999999986,35.197428999999985,35.56598299999999,35.87717199999999,36.246540999999986,36.699992999999985,38.599713999999985,39.79133299999999,40.25899399999999,44.50718099999999,49.95584799999999,50.28907999999999,51.89088299999999
2-2806937,,0,0.38795799999999997,0.642141,0.895097,1.216567,1.761816,2.0421110000000002,2.8316220000000003,3.3177100000000004,3.674453,4.061853,4.424582,4.67806,4.984757,5.226062,5.567537,5.759195999999999,5.986063999999999,6.558966999999999,6.909565999999999,7.305946999999999,7.913129999999999,8.131378999999999,8.268154999999998,8.521993999999998,8.720287999999998,9.048839999999998,9.186719999999998,9.492128999999998,9.972952999999999,10.355076999999998,11.756830999999998,13.146014999999998,13.755055999999998,16.51346,28.202728999999998,28.353721999999998,29.511225999999997,29.931722999999998,30.253729999999997,30.597606999999996,31.225281999999996,31.528768999999997,31.922822999999998,32.2493,32.646217,32.867968,33.166858,33.358911,34.156337,34.364908,34.733462,35.044651,35.41402,35.867472,37.767193,38.958812,39.426473,43.67466,49.123327,49.456559000000006,51.058362
3-2804966,,,0,0.254183,0.507139,0.8286089999999999,1.3738579999999998,1.6541529999999998,2.4436639999999996,2.9297519999999997,3.2864949999999995,3.6738949999999995,4.036624,4.290102,4.596799,4.8381039999999995,5.1795789999999995,5.371237999999999,5.598105999999999,6.171008999999999,6.521607999999999,6.917988999999999,7.525171999999999,7.743420999999999,7.880196999999999,8.134035999999998,8.332329999999999,8.660881999999999,8.798762,9.104171000000001,9.584995000000001,9.967119,11.368873,12.758057,13.367098,16.125502,27.814771,27.965764,29.123268,29.543765,29.865772,30.209649,30.837324,31.140811,31.534865,31.861342,32.258259,32.48001,32.7789,32.970953,33.768379,33.97695,34.345504000000005,34.656693000000004,35.026062,35.479514,37.379235,38.570854000000004,39.038515000000004,43.286702000000005,48.735369000000006,49.06860100000001,50.670404000000005
4-2800663,,,,0,0.252956,0.574426,1.119675,1.39997,2.189481,2.675569,3.0323119999999997,3.4197119999999996,3.7824409999999995,4.035919,4.342616,4.583920999999999,4.925395999999999,5.117054999999999,5.343922999999998,5.916825999999999,6.2674249999999985,6.663805999999998,7.270988999999998,7.4892379999999985,7.626013999999999,7.879852999999999,8.078147,8.406699,8.544578999999999,8.849988,9.330812,9.712936,11.11469,12.503874,13.112915,15.871319,27.560588,27.711581,28.869085,29.289582,29.611589,29.955465999999998,30.583140999999998,30.886627999999998,31.280682,31.607159,32.004076,32.225826999999995,32.524716999999995,32.71677,33.514196,33.722767,34.091321,34.40251,34.771879,35.225331,37.125052,38.316671,38.784332,43.032519,48.481186,48.814418,50.416221
5-2800655,,,,,0,0.32147,0.866719,1.147014,1.936525,2.422613,2.779356,3.166756,3.5294849999999998,3.7829629999999996,4.089659999999999,4.330964999999999,4.672439999999999,4.864098999999999,5.090966999999998,5.663869999999998,6.014468999999998,6.410849999999998,7.018032999999998,7.236281999999998,7.373057999999999,7.626896999999999,7.8251909999999985,8.153742999999999,8.291622999999998,8.597031999999999,9.077855999999999,9.459979999999998,10.861733999999998,12.250917999999999,12.859958999999998,15.618362999999999,27.307631999999998,27.458624999999998,28.616128999999997,29.036626,29.358632999999998,29.702509999999997,30.330184999999997,30.633671999999997,31.027725999999998,31.354203,31.751119999999997,31.972870999999998,32.271761,32.463814,33.26124,33.469811,33.838365,34.149554,34.518923,34.972375,36.872096,38.063715,38.531376,42.779563,48.22823,48.561462000000006,50.163265
6-2800654,,,,,,0,0.545249,0.825544,1.615055,2.101143,2.457886,2.8452859999999998,3.2080149999999996,3.4614929999999995,3.7681899999999997,4.009494999999999,4.350969999999999,4.542628999999999,4.7694969999999985,5.342399999999999,5.692998999999999,6.0893799999999985,6.6965629999999985,6.914811999999999,7.051587999999999,7.305426999999999,7.503720999999999,7.832272999999999,7.970152999999999,8.275561999999999,8.756386,9.138509999999998,10.540263999999999,11.929447999999999,12.538488999999998,15.296892999999999,26.986162,27.137155,28.294659,28.715156,29.037163,29.38104,30.008715,30.312202,30.706256,31.032733,31.42965,31.651401,31.950291,32.142344,32.93977,33.148341,33.516895000000005,33.828084000000004,34.197453,34.650905,36.550626,37.742245000000004,38.209906000000004,42.458093000000005,47.906760000000006,48.23999200000001,49.841795000000005
7-2800340,,,,,,,0,0.28029499999999996,1.0698059999999998,1.5558939999999999,1.912637,2.300037,2.662766,2.916244,3.2229409999999996,3.4642459999999997,3.8057209999999997,3.9973799999999997,4.224247999999999,4.7971509999999995,5.147749999999999,5.544130999999999,6.151313999999999,6.369562999999999,6.506339,6.760178,6.9584719999999995,7.287024,7.424904,7.730313,8.211136999999999,8.593260999999998,9.995014999999999,11.384198999999999,11.993239999999998,14.751643999999999,26.440913,26.591905999999998,27.749409999999997,28.169907,28.491913999999998,28.835790999999997,29.463465999999997,29.766952999999997,30.161006999999998,30.487484,30.884400999999997,31.106151999999998,31.405041999999998,31.597095,32.394521,32.603092,32.971646,33.282835,33.652204,34.105655999999996,36.005376999999996,37.196996,37.664657,41.912844,47.361511,47.694743,49.296546
8-2800624,,,,,,,,0,0.789511,1.275599,1.632342,2.019742,2.382471,2.6359489999999997,2.942646,3.183951,3.525426,3.717085,3.943953,4.516856,4.867455,5.2638359999999995,5.8710189999999995,6.089268,6.226044,6.479883,6.678177,7.006729,7.144609,7.450018,7.930842,8.312966,9.71472,11.103904,11.712945,14.471349,26.160618,26.311611,27.469115,27.889612,28.211619,28.555495999999998,29.183170999999998,29.486658,29.880712,30.207189,30.604105999999998,30.825857,31.124747,31.3168,32.114226,32.322797,32.691351000000004,33.00254,33.371909,33.825361,35.725082,36.916701,37.384362,41.632549000000004,47.081216000000005,47.41444800000001,49.016251000000004
9-2800619,,,,,,,,,0,0.486088,0.842831,1.230231,1.5929600000000002,1.8464380000000002,2.1531350000000002,2.3944400000000003,2.7359150000000003,2.9275740000000003,3.1544420000000004,3.7273450000000006,4.0779440000000005,4.474325,5.081508,5.2997570000000005,5.436533000000001,5.690372000000001,5.888666000000001,6.217218000000001,6.355098000000001,6.660507000000001,7.141331000000001,7.523455000000001,8.925209,10.314393,10.923434,13.681838,25.371107000000002,25.522100000000002,26.679604,27.100101000000002,27.422108,27.765985,28.39366,28.697147,29.091201,29.417678000000002,29.814595,30.036346,30.335236000000002,30.527289000000003,31.324715000000005,31.533286000000004,31.901840000000004,32.213029000000006,32.582398000000005,33.03585,34.935571,36.127190000000006,36.594851000000006,40.84303800000001,46.29170500000001,46.62493700000001,48.22674000000001
10-2806215,,,,,,,,,,0,0.356743,0.744143,1.106872,1.3603500000000002,1.6670470000000002,1.9083520000000003,2.2498270000000002,2.4414860000000003,2.6683540000000003,3.241257,3.591856,3.988237,4.59542,4.813669,4.950445,5.204284,5.402578,5.73113,5.86901,6.174419,6.6552430000000005,7.037367000000001,8.439121,9.828305,10.437346,13.19575,24.885019,25.036012,26.193516,26.614013,26.93602,27.279897,27.907572,28.211059,28.605113,28.93159,29.328507,29.550258,29.849148,30.041201,30.838627000000002,31.047198,31.415752,31.726941,32.09631,32.549762,34.449483,35.641102000000004,36.108763,40.356950000000005,45.805617000000005,46.13884900000001,47.740652000000004
