순번_정류장ID,1-2800395,2-2800316,3-2800410,4-2800434,5-2800443,6-2800454,7-2800463,8-2800470,9-2800309,10-2800494,11-2800496,12-2805303,13-2800511,14-2800514,15-2800522,16-2800557,17-2800577,18-2800587,19-2805740,20-2800596,21-2806246,22-2800627,23-2800658,24-2800682,25-2800695,26-2800714,27-2800701,28-2800726,29-2800751,30-2800765,31-2800764,32-2800756,33-2800761,34-2801771,35-2801787,36-2801954,37-2802024,38-2802098,39-2802129,40-2801848
24-2800682,,,,,,,,,,,,,,,,,,,,,,,,0,0.45263400000000004,0.8060180000000001,1.3520030000000003,2.040617,2.4479960000000003,2.6661420000000002,3.4621570000000004,3.6072610000000003,3.9643970000000004,5.347548000000001,6.456004,7.50206,8.311288,8.963097999999999,9.335135,10.792983999999999
25-2800695,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35338400000000003,0.8993690000000001,1.5879830000000001,1.995362,2.213508,3.0095229999999997,3.1546269999999996,3.5117629999999997,4.894914,6.00337,7.049426,7.8586540000000005,8.510464,8.882501000000001,10.34035
26-2800714,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545985,1.2345990000000002,1.6419780000000002,1.860124,2.656139,2.801243,3.158379,4.54153,5.649986,6.696042,7.50527,8.15708,8.529117000000001,9.986966
27-2800701,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6886140000000001,1.095993,1.314139,2.1101539999999996,2.2552579999999995,2.6123939999999997,3.995545,5.104001,6.150057,6.959285,7.611095000000001,7.983132,9.440981
28-2800726,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407379,0.625525,1.4215399999999998,1.5666439999999997,1.9237799999999998,3.3069309999999996,4.415386999999999,5.461442999999999,6.270670999999999,6.922480999999999,7.294517999999999,8.752367
29-2800751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218146,1.0141609999999999,1.1592649999999998,1.5164009999999997,2.899552,4.008008,5.054064,5.863292,6.515102000000001,6.887139,8.344988
30-2800765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7960149999999999,0.9411189999999999,1.298255,2.681406,3.789862,4.8359179999999995,5.6451459999999996,6.296956,6.6689929999999995,8.126842
31-2800764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14510399999999998,0.50224,1.885391,2.9938469999999997,4.039903,4.849131,5.500941,5.872978,7.330826999999999
32-2800756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357136,1.740287,2.848743,3.894799,4.704027,5.355837,5.727874,7.185722999999999
33-2800761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.383151,2.491607,3.5376630000000002,4.346891,4.9987010000000005,5.370738,6.828587000000001
34-2801771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1084559999999999,2.1545119999999995,2.9637399999999996,3.61555,3.987587,5.445436
35-2801787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0460559999999999,1.8552839999999997,2.5070939999999995,2.8791309999999997,4.33698
36-2801954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.809228,1.4610379999999998,1.8330749999999998,3.2909239999999995
37-2802024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.65181,1.023847,2.481696
38-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372037,1.829886
39-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.457849
40-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
