순번_정류장ID,58-2800253,59-2803871,60-2804720,61-2806360,62-2803868,63-2803866,64-2803863,65-2803864,66-2800255,67-2803615,68-2803614,69-2803859,70-2806227,71-2803858,72-2803611,73-2806361,74-2807623,75-2804338,76-2804441,77-2804631,78-2807383,79-2803703,80-2803704,81-2804633,82-2803707,83-2803709,84-2806218,85-2803710,86-2803712,87-2803713,88-2804231,89-2804232,90-2806331,91-2804233,92-2804235,93-2804237,94-2804239,95-2806328,96-2804241,97-2804335,98-2804773,99-2804244,100-2806230,101-2804257,102-2804259,103-2804758,104-2804760,105-2807395,106-2804261,107-2804337,108-2807368,109-2804602,110-2803580,111-2800263,112-2800267
58-2800253,0,0.178336,0.52021,1.926929,2.323873,2.68736,3.126346,3.328052,3.459719,4.002091,4.966412,5.343543,5.57083,6.256882,6.606181,6.725663,8.119586,8.23916,8.445965,8.996856,10.465434,12.348099000000001,13.27006,13.772064,14.315083,14.576435,14.936049,15.069215,15.269204,15.95823,16.886619,17.118187,17.473429,18.186716999999998,18.640300999999997,18.899845999999997,19.500914999999996,19.960249999999995,20.467766999999995,21.351062999999996,22.424188999999995,23.608442999999994,24.207617999999993,24.515674999999995,24.972099999999994,25.399949999999993,25.709316999999995,25.959304999999993,26.170966999999994,26.267971999999993,26.641316999999994,26.867753999999994,27.016921999999994,27.236932999999993,27.488955999999995
59-2803871,,0,0.34187399999999996,1.748593,2.145537,2.509024,2.94801,3.149716,3.2813830000000004,3.8237550000000002,4.788076,5.1652070000000005,5.392494,6.078546,6.4278450000000005,6.547327,7.94125,8.060824,8.267629,8.81852,10.287098,12.169763,13.091724,13.593727999999999,14.136746999999998,14.398098999999998,14.757712999999999,14.890878999999998,15.090867999999999,15.779893999999999,16.708282999999998,16.939850999999997,17.295092999999998,18.008380999999996,18.461964999999996,18.721509999999995,19.322578999999994,19.781913999999993,20.289430999999993,21.172726999999995,22.245852999999993,23.430106999999992,24.02928199999999,24.337338999999993,24.793763999999992,25.22161399999999,25.530980999999993,25.780968999999992,25.992630999999992,26.08963599999999,26.462980999999992,26.689417999999993,26.838585999999992,27.058596999999992,27.310619999999993
60-2804720,,,0,1.406719,1.803663,2.16715,2.606136,2.807842,2.939509,3.4818810000000004,4.446202,4.823333000000001,5.05062,5.736672,6.085971000000001,6.205453,7.599376,7.71895,7.9257550000000005,8.476646,9.945224000000001,11.827889000000003,12.749850000000002,13.251854000000002,13.794873,14.056225000000001,14.415839000000002,14.549005000000001,14.748994000000001,15.438020000000002,16.366409,16.597977,16.953219,17.666507,18.120091,18.379635999999998,18.980704999999997,19.440039999999996,19.947556999999996,20.830852999999998,21.903978999999996,23.088232999999995,23.687407999999994,23.995464999999996,24.451889999999995,24.879739999999995,25.189106999999996,25.439094999999995,25.650756999999995,25.747761999999994,26.121106999999995,26.347543999999996,26.496711999999995,26.716722999999995,26.968745999999996
61-2806360,,,,0,0.396944,0.7604310000000001,1.199417,1.401123,1.5327899999999999,2.0751619999999997,3.0394829999999997,3.4166139999999996,3.6439009999999996,4.329953,4.679252,4.798734,6.192657,6.312231,6.519036,7.069927,8.538505,10.42117,11.343131,11.845134999999999,12.388153999999998,12.649505999999999,13.00912,13.142285999999999,13.342274999999999,14.031301,14.959689999999998,15.191257999999998,15.546499999999998,16.259787999999997,16.713371999999996,16.972916999999995,17.573985999999994,18.033320999999994,18.540837999999994,19.424133999999995,20.497259999999994,21.681513999999993,22.28068899999999,22.588745999999993,23.045170999999993,23.473020999999992,23.782387999999994,24.032375999999992,24.244037999999993,24.341042999999992,24.714387999999992,24.940824999999993,25.089992999999993,25.310003999999992,25.562026999999993
62-2803868,,,,,0,0.363487,0.802473,1.004179,1.135846,1.678218,2.6425389999999997,3.0196699999999996,3.2469569999999996,3.9330089999999998,4.282308,4.401789999999999,5.795712999999999,5.915286999999999,6.122091999999999,6.672982999999999,8.141561,10.024225999999999,10.946186999999998,11.448190999999998,11.991209999999997,12.252561999999998,12.612175999999998,12.745341999999997,12.945330999999998,13.634356999999998,14.562745999999997,14.794313999999996,15.149555999999997,15.862843999999997,16.316428,16.575972999999998,17.177041999999997,17.636376999999996,18.143893999999996,19.027189999999997,20.100315999999996,21.284569999999995,21.883744999999994,22.191801999999996,22.648226999999995,23.076076999999994,23.385443999999996,23.635431999999994,23.847093999999995,23.944098999999994,24.317443999999995,24.543880999999995,24.693048999999995,24.913059999999994,25.165082999999996
63-2803866,,,,,,0,0.438986,0.640692,0.772359,1.314731,2.279052,2.656183,2.88347,3.569522,3.918821,4.038303,5.432226,5.5518,5.758605,6.309496,7.778074,9.660739,10.582699999999999,11.084703999999999,11.627722999999998,11.889074999999998,12.248688999999999,12.381854999999998,12.581843999999998,13.270869999999999,14.199258999999998,14.430826999999997,14.786068999999998,15.499356999999998,15.952940999999997,16.212486,16.813554999999997,17.272889999999997,17.780406999999997,18.663702999999998,19.736828999999997,20.921082999999996,21.520257999999995,21.828314999999996,22.284739999999996,22.712589999999995,23.021956999999997,23.271944999999995,23.483606999999996,23.580611999999995,23.953956999999996,24.180393999999996,24.329561999999996,24.549572999999995,24.801595999999996
64-2803863,,,,,,,0,0.201706,0.33337300000000003,0.8757450000000001,1.840066,2.217197,2.444484,3.130536,3.479835,3.599317,4.99324,5.112814,5.319619,5.87051,7.339088,9.221753,10.143714,10.645717999999999,11.188736999999998,11.450088999999998,11.809702999999999,11.942868999999998,12.142857999999999,12.831883999999999,13.760272999999998,13.991840999999997,14.347082999999998,15.060370999999998,15.513954999999997,15.773499999999997,16.374568999999997,16.833903999999997,17.341420999999997,18.224717,19.297842999999997,20.482096999999996,21.081271999999995,21.389328999999996,21.845753999999996,22.273603999999995,22.582970999999997,22.832958999999995,23.044620999999996,23.141625999999995,23.514970999999996,23.741407999999996,23.890575999999996,24.110586999999995,24.362609999999997
65-2803864,,,,,,,,0,0.131667,0.674039,1.63836,2.015491,2.242778,2.92883,3.278129,3.397611,4.791534,4.9111080000000005,5.117913000000001,5.668804000000001,7.137382000000001,9.020047000000002,9.942008000000001,10.444012,10.987031,11.248383,11.607997000000001,11.741163,11.941152,12.630178,13.558567,13.790135,14.145377,14.858665,15.312249,15.571793999999999,16.172863,16.632198,17.139715,18.023011,19.096137,20.280390999999998,20.879565999999997,21.187623,21.644047999999998,22.071897999999997,22.381265,22.631252999999997,22.842914999999998,22.939919999999997,23.313264999999998,23.539702,23.688869999999998,23.908880999999997,24.160904
66-2800255,,,,,,,,,0,0.5423720000000001,1.5066929999999998,1.8838239999999997,2.1111109999999997,2.797163,3.1464619999999996,3.2659439999999997,4.659867,4.779441,4.986246,5.537137,7.005715,8.888380000000002,9.810341000000001,10.312345,10.855364,11.116716,11.47633,11.609496,11.809485,12.498511,13.4269,13.658468,14.01371,14.726998,15.180582,15.440126999999999,16.041196,16.500531,17.008048,17.891344,18.96447,20.148723999999998,20.747898999999997,21.055956,21.512380999999998,21.940230999999997,22.249598,22.499585999999997,22.711247999999998,22.808252999999997,23.181597999999997,23.408034999999998,23.557202999999998,23.777213999999997,24.029237
67-2803615,,,,,,,,,,0,0.9643209999999999,1.3414519999999999,1.5687389999999999,2.254791,2.60409,2.723572,4.117495,4.237069,4.443874,4.994765,6.463343,8.346008000000001,9.267969,9.769973,10.312992,10.574344,10.933958,11.067124,11.267113,11.956139,12.884528,13.116095999999999,13.471338,14.184626,14.638209999999999,14.897754999999998,15.498823999999999,15.958158999999998,16.465676,17.348972,18.422098,19.606351999999998,20.205526999999996,20.513583999999998,20.970008999999997,21.397858999999997,21.707226,21.957213999999997,22.168875999999997,22.265880999999997,22.639225999999997,22.865662999999998,23.014830999999997,23.234841999999997,23.486864999999998
68-2803614,,,,,,,,,,,0,0.377131,0.604418,1.29047,1.639769,1.7592510000000001,3.153174,3.272748,3.479553,4.030444,5.499022,7.381687,8.303648,8.805652,9.348671,9.610023,9.969637,10.102803,10.302792,10.991818,11.920207,12.151774999999999,12.507017,13.220305,13.673888999999999,13.933433999999998,14.534502999999999,14.993837999999998,15.501354999999998,16.384650999999998,17.457776999999997,18.642030999999996,19.241205999999995,19.549262999999996,20.005687999999996,20.433537999999995,20.742904999999997,20.992892999999995,21.204554999999996,21.301559999999995,21.674904999999995,21.901341999999996,22.050509999999996,22.270520999999995,22.522543999999996
69-2803859,,,,,,,,,,,,0,0.227287,0.913339,1.262638,1.38212,2.776043,2.895617,3.1024220000000002,3.6533130000000003,5.121891000000001,7.004556000000001,7.9265170000000005,8.428521,8.97154,9.232892,9.592506,9.725672,9.925661,10.614687,11.543076,11.774643999999999,12.129885999999999,12.843174,13.296757999999999,13.556302999999998,14.157371999999999,14.616706999999998,15.124223999999998,16.00752,17.080645999999998,18.264899999999997,18.864074999999996,19.172131999999998,19.628556999999997,20.056406999999997,20.365774,20.615761999999997,20.827423999999997,20.924428999999996,21.297773999999997,21.524210999999998,21.673378999999997,21.893389999999997,22.145412999999998
70-2806227,,,,,,,,,,,,,0,0.686052,1.035351,1.154833,2.548756,2.66833,2.875135,3.4260260000000002,4.894604,6.777269,7.69923,8.201234,8.744252999999999,9.005605,9.365219,9.498384999999999,9.698374,10.3874,11.315788999999999,11.547356999999998,11.902598999999999,12.615886999999999,13.069470999999998,13.329015999999998,13.930084999999998,14.389419999999998,14.896936999999998,15.780232999999997,16.853358999999998,18.037612999999997,18.636787999999996,18.944844999999997,19.401269999999997,19.829119999999996,20.138486999999998,20.388474999999996,20.600136999999997,20.697141999999996,21.070486999999996,21.296923999999997,21.446091999999997,21.666102999999996,21.918125999999997
71-2803858,,,,,,,,,,,,,,0,0.34929899999999997,0.46878099999999995,1.862704,1.982278,2.189083,2.739974,4.208552,6.091217,7.013178,7.515182,8.058201,8.319553,8.679167000000001,8.812333,9.012322000000001,9.701348000000001,10.629737,10.861305,11.216547,11.929835,12.383419,12.642964,13.244033,13.703368,14.210885,15.094180999999999,16.167306999999997,17.351560999999997,17.950735999999996,18.258792999999997,18.715217999999997,19.143067999999996,19.452434999999998,19.702422999999996,19.914084999999996,20.011089999999996,20.384434999999996,20.610871999999997,20.760039999999996,20.980050999999996,21.232073999999997
72-2803611,,,,,,,,,,,,,,,0,0.11948199999999999,1.5134050000000001,1.6329790000000002,1.8397840000000003,2.3906750000000003,3.8592530000000007,5.741918000000001,6.663879000000001,7.165883000000002,7.708902000000002,7.9702540000000015,8.329868000000001,8.463034,8.663023,9.352049000000001,10.280438,10.512006,10.867248,11.580536,12.03412,12.293664999999999,12.894734,13.354068999999999,13.861585999999999,14.744881999999999,15.818007999999999,17.002261999999998,17.601436999999997,17.909494,18.365918999999998,18.793768999999998,19.103136,19.353123999999998,19.564785999999998,19.661790999999997,20.035135999999998,20.261573,20.410740999999998,20.630751999999998,20.882775
73-2806361,,,,,,,,,,,,,,,,0,1.393923,1.513497,1.7203020000000002,2.2711930000000002,3.739771,5.622436,6.544397,7.046401,7.5894200000000005,7.850772,8.210386,8.343551999999999,8.543541,9.232567,10.160955999999999,10.392523999999998,10.747765999999999,11.461053999999999,11.914637999999998,12.174182999999998,12.775251999999998,13.234586999999998,13.742103999999998,14.625399999999997,15.698525999999998,16.882779999999997,17.481954999999996,17.790011999999997,18.246436999999997,18.674286999999996,18.983653999999998,19.233641999999996,19.445303999999997,19.542308999999996,19.915653999999996,20.142090999999997,20.291258999999997,20.511269999999996,20.763292999999997
74-2807623,,,,,,,,,,,,,,,,,0,0.119574,0.32637900000000003,0.87727,2.345848,4.228513,5.150474000000001,5.652478000000001,6.195497000000001,6.456849000000001,6.816463000000001,6.949629000000001,7.149618000000001,7.838644000000001,8.767033000000001,8.998601,9.353843000000001,10.067131000000002,10.520715000000001,10.78026,11.381329000000001,11.840664,12.348181,13.231477,14.304603,15.488857,16.088032,16.396089,16.852514,17.280364,17.589731,17.839719,18.051381,18.148386,18.521731,18.748168,18.897336,19.117347,19.36937
75-2804338,,,,,,,,,,,,,,,,,,0,0.20680500000000002,0.757696,2.226274,4.108939,5.030900000000001,5.532904000000001,6.075923000000001,6.337275000000001,6.6968890000000005,6.830055000000001,7.030044000000001,7.719070000000001,8.647459000000001,8.879027,9.234269000000001,9.947557000000002,10.401141,10.660686,11.261755,11.72109,12.228607,13.111903,14.185029,15.369283,15.968458,16.276515,16.73294,17.16079,17.470157,17.720145,17.931807,18.028812,18.402157,18.628594,18.777762,18.997773,19.249796
76-2804441,,,,,,,,,,,,,,,,,,,0,0.550891,2.019469,3.902134,4.824095,5.326099,5.869118,6.13047,6.4900839999999995,6.62325,6.823239,7.512265,8.440654,8.672222,9.027464,9.740752,10.194336,10.453880999999999,11.05495,11.514285,12.021802,12.905097999999999,13.978223999999999,15.162478,15.761653,16.06971,16.526135,16.953985,17.263352,17.51334,17.725002,17.822007,18.195352,18.421789,18.570957,18.790968,19.042991
77-2804631,,,,,,,,,,,,,,,,,,,,0,1.4685780000000002,3.351243,4.273204,4.775208,5.318227,5.579579,5.9391929999999995,6.072359,6.272348,6.961374,7.889763,8.121331,8.476573,9.189861,9.643445,9.902989999999999,10.504059,10.963394,11.470911,12.354206999999999,13.427332999999999,14.611587,15.210762,15.518819,15.975244,16.403094,16.712461,16.962449,17.174111,17.271116,17.644461,17.870898,18.020066,18.240077,18.4921
78-2807383,,,,,,,,,,,,,,,,,,,,,0,1.8826650000000003,2.8046260000000003,3.30663,3.8496490000000003,4.111001,4.470615,4.603781,4.80377,5.492796,6.421185,6.652753000000001,7.007995,7.721283000000001,8.174867,8.434412,9.035481,9.494816,10.002333,10.885629,11.958755,13.143009,13.742184,14.050241,14.506666,14.934515999999999,15.243882999999999,15.493870999999999,15.705532999999999,15.802537999999998,16.175883,16.40232,16.551488,16.771499,17.023522
79-2803703,,,,,,,,,,,,,,,,,,,,,,0,0.921961,1.423965,1.9669839999999998,2.2283359999999997,2.5879499999999998,2.721116,2.921105,3.610131,4.53852,4.770088,5.12533,5.838618,6.2922020000000005,6.551747000000001,7.1528160000000005,7.612151000000001,8.119668,9.002964,10.07609,11.260344,11.859519,12.167576,12.624001,13.051851,13.361218,13.611206,13.822868,13.919872999999999,14.293218,14.519655,14.668823,14.888834,15.140856999999999
80-2803704,,,,,,,,,,,,,,,,,,,,,,,0,0.502004,1.045023,1.306375,1.6659890000000002,1.7991550000000003,1.9991440000000003,2.6881700000000004,3.6165590000000005,3.8481270000000007,4.203369,4.916657000000001,5.370241000000001,5.629786000000001,6.230855000000001,6.690190000000001,7.197707000000001,8.081003,9.154129000000001,10.338383,10.937558000000001,11.245615,11.70204,12.12989,12.439257,12.689245,12.900907,12.997912,13.371257,13.597694,13.746862,13.966873,14.218895999999999
81-2804633,,,,,,,,,,,,,,,,,,,,,,,,0,0.5430189999999999,0.804371,1.1639849999999998,1.297151,1.49714,2.186166,3.114555,3.3461230000000004,3.7013650000000005,4.414653,4.868237000000001,5.127782000000001,5.728851000000001,6.188186000000001,6.695703000000001,7.5789990000000005,8.652125,9.836379,10.435554000000002,10.743611000000001,11.200036,11.627886,11.937253,12.187241,12.398903,12.495908,12.869253,13.095690000000001,13.244858,13.464869,13.716892
