순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2807391,15-2803925,16-2807392,17-2804772,18-2803923,19-2806339,20-2804765,21-2803921,22-2806337,23-2806394,24-2803919,25-2804592,26-2804764,27-2807396,28-2807399,29-2803918,30-2803917,31-2804753,32-2804751,33-2804749,34-2805489,35-2807150,36-2804581,37-2804582,38-2800267,39-2804032
1-2800269,0,0.41885600000000006,0.775061,1.343418,1.730049,1.9700739999999999,2.1342399999999997,2.3960009999999996,2.7858639999999997,3.3335209999999997,3.5393429999999997,3.8124939999999996,4.0860639999999995,4.312742999999999,4.560746999999999,4.902267999999999,5.239165999999999,5.4547039999999996,5.796342999999999,6.1021279999999996,6.34308,6.565421,7.144511,7.397456,7.769239,8.438673,8.932185,9.319456,9.784880000000001,10.246412000000001,10.465986000000001,10.937686000000001,11.259673000000001,11.706554,12.070803,12.411738,12.712990999999999,13.073179,13.711904
2-2805488,,0,0.356205,0.924562,1.311193,1.551218,1.715384,1.9771450000000002,2.3670080000000002,2.9146650000000003,3.1204870000000002,3.393638,3.667208,3.893887,4.141891,4.483412,4.82031,5.035848,5.3774869999999995,5.683272,5.924224,6.146565,6.725655,6.9786,7.350383,8.019817,8.513329,8.9006,9.366024000000001,9.827556000000001,10.047130000000001,10.518830000000001,10.840817000000001,11.287698,11.651947,11.992882,12.294135,12.654323000000002,13.293048000000002
3-2807373,,,0,0.568357,0.954988,1.1950129999999999,1.359179,1.62094,2.010803,2.55846,2.764282,3.037433,3.311003,3.5376819999999998,3.7856859999999997,4.127206999999999,4.464104999999999,4.679642999999999,5.0212819999999985,5.327066999999999,5.568018999999999,5.790359999999999,6.369449999999999,6.622394999999999,6.994177999999999,7.663611999999999,8.157124,8.544395,9.009819,9.471351,9.690925,10.162625,10.484612,10.931493,11.295741999999999,11.636676999999999,11.937929999999998,12.298117999999999,12.936843
4-2800272,,,,0,0.386631,0.626656,0.790822,1.052583,1.4424460000000001,1.990103,2.195925,2.469076,2.7426459999999997,2.9693249999999995,3.2173289999999994,3.5588499999999996,3.8957479999999998,4.111286,4.452925,4.75871,4.999662,5.222003,5.801093,6.054038,6.425821,7.095255,7.588767,7.976038,8.441462,8.902994,9.122568,9.594268,9.916255,10.363135999999999,10.727384999999998,11.068319999999998,11.369572999999999,11.729761,12.368486
5-2803582,,,,,0,0.240025,0.40419099999999997,0.665952,1.055815,1.603472,1.809294,2.082445,2.3560149999999997,2.5826939999999996,2.8306979999999995,3.1722189999999997,3.509117,3.724655,4.066294,4.372079,4.613031,4.8353720000000004,5.414462,5.667407000000001,6.0391900000000005,6.708624,7.202136,7.5894070000000005,8.054831,8.516363,8.735937,9.207637,9.529624,9.976505,10.340753999999999,10.681688999999999,10.982941999999998,11.343129999999999,11.981855
6-2803603,,,,,,0,0.164166,0.42592700000000006,0.81579,1.3634469999999999,1.5692689999999998,1.8424199999999997,2.1159899999999996,2.3426689999999994,2.5906729999999993,2.9321939999999995,3.2690919999999997,3.4846299999999997,3.8262689999999995,4.132053999999999,4.373005999999999,4.595346999999999,5.174436999999999,5.427382,5.7991649999999995,6.468598999999999,6.962110999999999,7.349381999999999,7.814805999999999,8.276337999999999,8.495911999999999,8.967611999999999,9.289598999999999,9.736479999999998,10.100728999999998,10.441663999999998,10.742916999999998,11.103105,11.74183
7-2803602,,,,,,,0,0.261761,0.651624,1.199281,1.405103,1.678254,1.9518239999999998,2.1785029999999996,2.4265069999999995,2.7680279999999997,3.104926,3.320464,3.6621029999999997,3.9678879999999994,4.2088399999999995,4.431181,5.0102709999999995,5.263216,5.634999,6.3044329999999995,6.7979449999999995,7.185216,7.650639999999999,8.112172,8.331745999999999,8.803446,9.125433,9.572313999999999,9.936562999999998,10.277497999999998,10.578750999999997,10.938938999999998,11.577663999999999
8-2800274,,,,,,,,0,0.389863,0.9375199999999999,1.1433419999999999,1.416493,1.6900629999999999,1.916742,2.164746,2.5062670000000002,2.8431650000000004,3.0587030000000004,3.400342,3.7061270000000004,3.9470790000000004,4.169420000000001,4.7485100000000005,5.001455,5.373238,6.042672,6.5361839999999995,6.923455,7.388878999999999,7.850410999999999,8.069984999999999,8.541685,8.863672,9.310552999999999,9.674801999999998,10.015736999999998,10.316989999999997,10.677177999999998,11.315902999999999
9-2803847,,,,,,,,,0,0.547657,0.7534789999999999,1.02663,1.3001999999999998,1.5268789999999999,1.774883,2.116404,2.4533020000000003,2.6688400000000003,3.010479,3.3162640000000003,3.5572160000000004,3.7795570000000005,4.358647,4.611592,4.983375,5.6528089999999995,6.1463209999999995,6.533592,6.999015999999999,7.460547999999999,7.680121999999999,8.151822,8.473809,8.920689999999999,9.284938999999998,9.625873999999998,9.927126999999999,10.287315,10.92604
10-2803599,,,,,,,,,,0,0.20582199999999998,0.478973,0.752543,0.9792219999999999,1.227226,1.568747,1.9056449999999998,2.121183,2.4628219999999996,2.7686069999999994,3.0095589999999994,3.2318999999999996,3.8109899999999994,4.063934999999999,4.435717999999999,5.105151999999999,5.5986639999999985,5.985934999999999,6.451358999999998,6.912890999999998,7.132464999999998,7.604164999999998,7.926151999999998,8.373032999999998,8.737281999999997,9.078216999999997,9.379469999999998,9.739657999999999,10.378383
