순번_정류장ID,40-2800245,41-2805446,42-2805816,43-2800252,44-2800248,45-2806204,46-2806205,47-2805312,48-2806202,49-2806235,50-2807438,51-2800116,52-2806201,53-2806196,54-2806194,55-2806192,56-2800109,57-2807435,58-2805417,59-2800069,60-2800071,61-2800073,62-2800075,63-2800077,64-2800104,65-2800102,66-2800064,67-2802120,68-2802006,69-2802047,70-2801834,71-2802092,72-2802724,73-2802751,74-2802735,75-2802770,76-2802810,77-2802859,78-2802909
40-2800245,0,1.3027389999999999,1.972141,2.877841,4.982273,6.712726,8.881522,9.350408,9.830335,11.333731,12.943219000000001,13.31277,14.065964000000001,14.589565,14.872166,15.455191,28.624321,29.621530999999997,30.559134999999998,31.159554999999997,31.669150999999996,32.216812,33.072351999999995,36.749751999999994,36.95522999999999,37.30747099999999,44.055032999999995,45.442601999999994,46.591407,47.168780999999996,47.82695399999999,49.27981499999999,50.29894499999999,52.35443199999999,53.12579299999999,53.83645399999999,54.444346999999986,54.952998999999984,56.26355499999998
41-2805446,,0,0.669402,1.575102,3.6795340000000003,5.409987,7.578783,8.047668999999999,8.527595999999999,10.030992,11.64048,12.010031,12.763225,13.286826,13.569427,14.152451999999998,27.321582,28.318792,29.256396,29.856816,30.366411999999997,30.914073,31.769613,35.447013,35.652491,36.004732,42.752294,44.139863,45.288668,45.866042,46.524215,47.977076,48.996205999999994,51.05169299999999,51.82305399999999,52.533714999999994,53.14160799999999,53.65025999999999,54.96081599999999
42-2805816,,,0,0.9057,3.010132,4.740584999999999,6.909381,7.378267,7.858194,9.36159,10.971078,11.340629,12.093823,12.617424,12.900025,13.483049999999999,26.652179999999998,27.649389999999997,28.586993999999997,29.187413999999997,29.697009999999995,30.244670999999997,31.100210999999998,34.777611,34.983089,35.33533,42.082892,43.470461,44.619266,45.19664,45.854813,47.307674,48.326803999999996,50.382290999999995,51.153651999999994,51.864312999999996,52.47220599999999,52.98085799999999,54.29141399999999
43-2800252,,,,0,2.104432,3.834885,6.003681,6.472567000000001,6.952494000000001,8.45589,10.065378,10.434929,11.188123000000001,11.711724,11.994325,12.57735,25.74648,26.743689999999997,27.681293999999998,28.281713999999997,28.791309999999996,29.338970999999997,30.194511,33.871911,34.077389,34.429629999999996,41.177192,42.564761,43.713566,44.29094,44.949113,46.401973999999996,47.42110399999999,49.47659099999999,50.24795199999999,50.95861299999999,51.56650599999999,52.07515799999999,53.385713999999986
44-2800248,,,,,0,1.7304529999999998,3.8992489999999997,4.368135,4.848062,6.351457999999999,7.960945999999999,8.330497,9.083691,9.607292,9.889892999999999,10.472917999999998,23.642047999999996,24.639257999999995,25.576861999999995,26.177281999999995,26.686877999999993,27.234538999999995,28.090078999999996,31.767478999999994,31.972956999999994,32.32519799999999,39.072759999999995,40.460328999999994,41.609134,42.186507999999996,42.844680999999994,44.29754199999999,45.31667199999999,47.37215899999999,48.14351999999999,48.85418099999999,49.46207399999999,49.970725999999985,51.28128199999998
45-2806204,,,,,,0,2.168796,2.637682,3.117609,4.621005,6.230493,6.6000440000000005,7.353238,7.876839,8.15944,8.742465,21.911595,22.908804999999997,23.846408999999998,24.446828999999997,24.956424999999996,25.504085999999997,26.359626,30.037025999999997,30.242503999999997,30.594744999999996,37.342307,38.729876,39.878681,40.456055,41.114228,42.567088999999996,43.58621899999999,45.64170599999999,46.41306699999999,47.12372799999999,47.73162099999999,48.24027299999999,49.550828999999986
46-2806205,,,,,,,0,0.46888599999999997,0.948813,2.452209,4.061697,4.431248,5.184442,5.708043,5.990644,6.573669,19.742798999999998,20.740008999999997,21.677612999999997,22.278032999999997,22.787628999999995,23.335289999999997,24.19083,27.868229999999997,28.073707999999996,28.425948999999996,35.173511,36.56108,37.709885,38.287259,38.945432,40.398292999999995,41.41742299999999,43.47290999999999,44.24427099999999,44.95493199999999,45.56282499999999,46.07147699999999,47.382032999999986
47-2805312,,,,,,,,0,0.47992700000000005,1.983323,3.592811,3.962362,4.715556,5.2391570000000005,5.521758,6.104783,19.273913,20.271123,21.208727,21.809147,22.318742999999998,22.866404,23.721944,27.399344,27.604822,27.957062999999998,34.704625,36.092194,37.240999,37.818373,38.476546,39.929407,40.948536999999995,43.004023999999994,43.77538499999999,44.486045999999995,45.09393899999999,45.60259099999999,46.91314699999999
48-2806202,,,,,,,,,0,1.503396,3.112884,3.482435,4.235629,4.7592300000000005,5.041831,5.624856,18.793986,19.791196,20.7288,21.32922,21.838815999999998,22.386477,23.242017,26.919417,27.124895,27.477135999999998,34.224698,35.612266999999996,36.761072,37.338446,37.996618999999995,39.449479999999994,40.46860999999999,42.52409699999999,43.29545799999999,44.00611899999999,44.61401199999999,45.122663999999986,46.433219999999984
49-2806235,,,,,,,,,,0,1.609488,1.979039,2.732233,3.255834,3.538435,4.12146,17.290589999999998,18.287799999999997,19.225403999999997,19.825823999999997,20.335419999999996,20.883080999999997,21.738621,25.416020999999997,25.621498999999996,25.973739999999996,32.721301999999994,34.10887099999999,35.257676,35.835049999999995,36.49322299999999,37.94608399999999,38.96521399999999,41.02070099999999,41.79206199999999,42.50272299999999,43.110615999999986,43.619267999999984,44.92982399999998
