순번_정류장ID,31-2802625,32-2802694,33-2802692,34-2802713,35-2802724,36-2802732,37-2802755,38-2802776,39-2802813,40-2802853,41-2802878,42-2802903,43-2802919,44-2802922,45-2802904,46-2802924,47-2802931,48-2802923,49-2802914,50-2802912,51-2802949,52-2802978,53-2803006,54-2803002,55-2804818,56-2802956,57-2802984,58-2803020,59-2804978,60-2807337,61-2803033,62-2805834
41-2802878,,,,,,,,,,,0,0.16153599999999999,0.312708,0.47994899999999996,0.7365539999999999,0.9907759999999999,1.131154,1.314775,1.473713,1.7586050000000002,1.9584420000000002,2.467441,2.753079,3.165253,3.452779,3.950975,4.432815,4.8251219999999995,4.999801,5.499079999999999,5.673448,5.847238999999999
42-2802903,,,,,,,,,,,,0,0.151172,0.318413,0.575018,0.82924,0.969618,1.153239,1.312177,1.5970689999999998,1.796906,2.305905,2.591543,3.003717,3.291243,3.7894390000000002,4.271279,4.663586,4.838265,5.337543999999999,5.511912,5.685702999999999
43-2802919,,,,,,,,,,,,,0,0.167241,0.42384600000000006,0.6780680000000001,0.8184460000000001,1.002067,1.161005,1.445897,1.645734,2.1547330000000002,2.4403710000000003,2.852545,3.1400710000000003,3.6382670000000004,4.120107,4.512414,4.687093,5.1863719999999995,5.36074,5.534530999999999
44-2802922,,,,,,,,,,,,,,0,0.256605,0.510827,0.651205,0.8348260000000001,0.9937640000000001,1.2786560000000002,1.4784930000000003,1.9874920000000003,2.27313,2.685304,2.97283,3.471026,3.952866,4.345173,4.519852,5.019131,5.193499,5.36729
45-2802904,,,,,,,,,,,,,,,0,0.254222,0.3946,0.578221,0.737159,1.022051,1.221888,1.730887,2.016525,2.428699,2.716225,3.214421,3.6962610000000002,4.088568,4.263247000000001,4.762526,4.936894000000001,5.110685
46-2802924,,,,,,,,,,,,,,,,0,0.140378,0.32399900000000004,0.48293700000000006,0.7678290000000001,0.9676660000000001,1.4766650000000001,1.7623030000000002,2.174477,2.462003,2.9601990000000002,3.4420390000000003,3.8343460000000005,4.009025,4.508304,4.682672,4.856463
47-2802931,,,,,,,,,,,,,,,,,0,0.183621,0.34255900000000006,0.6274510000000001,0.827288,1.336287,1.621925,2.034099,2.321625,2.819821,3.301661,3.6939680000000004,3.868647,4.367926,4.542294,4.716085
48-2802923,,,,,,,,,,,,,,,,,,0,0.15893800000000002,0.44383000000000006,0.643667,1.152666,1.438304,1.850478,2.138004,2.6362,3.11804,3.5103470000000003,3.685026,4.184305,4.3586730000000005,4.532464
49-2802914,,,,,,,,,,,,,,,,,,,0,0.28489200000000003,0.484729,0.993728,1.279366,1.69154,1.979066,2.477262,2.959102,3.3514090000000003,3.526088,4.025367,4.199735,4.373526
50-2802912,,,,,,,,,,,,,,,,,,,,0,0.199837,0.708836,0.9944740000000001,1.4066480000000001,1.694174,2.19237,2.67421,3.066517,3.241196,3.740475,3.914843,4.088634
51-2802949,,,,,,,,,,,,,,,,,,,,,0,0.508999,0.794637,1.206811,1.494337,1.992533,2.474373,2.86668,3.041359,3.540638,3.715006,3.888797
52-2802978,,,,,,,,,,,,,,,,,,,,,,0,0.285638,0.697812,0.985338,1.4835340000000001,1.9653740000000002,2.3576810000000004,2.53236,3.031639,3.206007,3.379798
53-2803006,,,,,,,,,,,,,,,,,,,,,,,0,0.412174,0.6997,1.197896,1.6797360000000001,2.0720430000000003,2.246722,2.746001,2.920369,3.09416
54-2803002,,,,,,,,,,,,,,,,,,,,,,,,0,0.287526,0.785722,1.267562,1.659869,1.834548,2.333827,2.5081949999999997,2.6819859999999998
55-2804818,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498196,0.980036,1.372343,1.5470220000000001,2.046301,2.220669,2.39446
56-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48184,0.874147,1.048826,1.548105,1.7224730000000001,1.8962640000000002
57-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392307,0.566986,1.066265,1.240633,1.4144240000000001
58-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.174679,0.673958,0.8483259999999999,1.022117
59-2804978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.499279,0.673647,0.847438
60-2807337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.174368,0.348159
61-2803033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173791
62-2805834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
