순번_정류장ID,1-2804988,2-2804989,3-2801243,4-2801242,5-2801247,6-2801249,7-2801253,8-2801256,9-2801265,10-2801273,11-2801294,12-2801318,13-2801325,14-2801351,15-2801363,16-2801379,17-2801433,18-2801465,19-2805642,20-2801563,21-2801598,22-2801623,23-2801653,24-2801676,25-2801186,26-2801710,27-2801727,28-2801745,29-2806034,30-2801174,31-2801722,32-2801714,33-2801712,34-2801701,35-2805300,36-2801168,37-2801686,38-2801182,39-2801662,40-2801640,41-2801579,42-2801521,43-2800236,44-2801472,45-2801453,46-2801416,47-2801198,48-2801378,49-2801197,50-2801346,51-2801327,52-2801308,53-2801284,54-2801274,55-2801269,56-2805502,57-2801259
39-2801662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.227831,0.7946070000000001,0.9822900000000001,1.251309,1.597363,1.872284,2.239338,2.442339,2.854147,3.1231500000000003,3.4811760000000005,3.7413060000000007,3.9924900000000005,4.458797000000001,4.685182,4.8917660000000005,5.130105,5.352876
40-2801640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5667760000000001,0.754459,1.0234779999999999,1.369532,1.644453,2.011507,2.214508,2.626316,2.895319,3.2533450000000004,3.5134750000000006,3.7646590000000004,4.2309660000000004,4.457351,4.663935,4.902274,5.125045
41-2801579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.187683,0.456702,0.802756,1.077677,1.444731,1.647732,2.05954,2.3285430000000003,2.6865690000000004,2.9466990000000006,3.1978830000000005,3.6641900000000005,3.8905750000000006,4.097159,4.335498,4.558269
42-2801521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269019,0.615073,0.889994,1.257048,1.460049,1.8718569999999999,2.14086,2.498886,2.7590160000000004,3.0102,3.4765070000000002,3.7028920000000003,3.909476,4.1478150000000005,4.370586
43-2800236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346054,0.620975,0.988029,1.19103,1.602838,1.871841,2.229867,2.4899970000000002,2.741181,3.207488,3.433873,3.640457,3.878796,4.101567
44-2801472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.274921,0.641975,0.844976,1.256784,1.525787,1.883813,2.143943,2.395127,2.861434,3.087819,3.294403,3.532742,3.7555129999999997
45-2801453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367054,0.570055,0.9818629999999999,1.250866,1.608892,1.869022,2.120206,2.586513,2.812898,3.019482,3.257821,3.4805919999999997
46-2801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203001,0.6148089999999999,0.883812,1.241838,1.501968,1.753152,2.219459,2.445844,2.652428,2.890767,3.1135379999999997
47-2801198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.411808,0.680811,1.038837,1.298967,1.550151,2.016458,2.242843,2.449427,2.687766,2.9105369999999997
48-2801378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26900300000000005,0.6270290000000001,0.887159,1.138343,1.6046500000000001,1.8310350000000002,2.0376190000000003,2.275958,2.498729
49-2801197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358026,0.618156,0.86934,1.335647,1.562032,1.7686160000000002,2.006955,2.229726
50-2801346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26013000000000003,0.511314,0.9776210000000001,1.2040060000000001,1.4105900000000002,1.6489290000000003,1.8717000000000004
51-2801327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251184,0.717491,0.9438759999999999,1.15046,1.3887990000000001,1.6115700000000002
52-2801308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46630699999999997,0.692692,0.899276,1.137615,1.360386
